Year,Place,StatVar,Quantity,Unit,ScalingFactor
2021,geoId/41001950300,dcid:Count_Person_20To24Years_Female,79.0,,
2021,geoId/41001950100,dcid:Count_Person_25To29Years_Female,62.0,,
2021,geoId/41001950200,dcid:Count_Person_25To29Years_Female,127.0,,
2021,geoId/41001950300,dcid:Count_Person_25To29Years_Female,26.0,,
2021,geoId/41001950100,dcid:Count_Person_30To34Years_Female,57.0,,
2021,geoId/41001950200,dcid:Count_Person_30To34Years_Female,64.0,,
2021,geoId/41001950300,dcid:Count_Person_30To34Years_Female,76.0,,
2021,geoId/41001950100,dcid:Count_Person_35To39Years_Female,63.0,,
2021,geoId/41001950200,dcid:Count_Person_35To39Years_Female,99.0,,
2021,geoId/41001950300,dcid:Count_Person_35To39Years_Female,18.0,,
2021,geoId/41001950100,dcid:Count_Person_40To44Years_Female,36.0,,
2021,geoId/41001950200,dcid:Count_Person_40To44Years_Female,99.0,,
2021,geoId/41001950300,dcid:Count_Person_40To44Years_Female,107.0,,
2021,geoId/41001950100,dcid:Count_Person_45To49Years_Female,40.0,,
2021,geoId/41001950200,dcid:Count_Person_45To49Years_Female,108.0,,
2021,geoId/41001950300,dcid:Count_Person_45To49Years_Female,42.0,,
2021,geoId/41001950100,dcid:Count_Person_50To54Years_Female,35.0,,
2021,geoId/41001950200,dcid:Count_Person_50To54Years_Female,104.0,,
2021,geoId/41001950300,dcid:Count_Person_50To54Years_Female,125.0,,
2021,geoId/41001950100,dcid:Count_Person_55To59Years_Female,178.0,,
2021,geoId/41001950200,dcid:Count_Person_55To59Years_Female,46.0,,
2021,geoId/41001950300,dcid:Count_Person_55To59Years_Female,80.0,,
2021,geoId/41001950100,dcid:Count_Person_60To64Years_Female,237.0,,
2021,geoId/41001950200,dcid:Count_Person_60To64Years_Female,160.0,,
2021,geoId/41001950300,dcid:Count_Person_60To64Years_Female,144.0,,
2021,geoId/41001950100,dcid:Count_Person_65To69Years_Female,130.0,,
2021,geoId/41001950200,dcid:Count_Person_65To69Years_Female,134.0,,
2021,geoId/41001950300,dcid:Count_Person_65To69Years_Female,146.0,,
2021,geoId/41001950100,dcid:Count_Person_70To74Years_Female,108.0,,
2021,geoId/41001950200,dcid:Count_Person_70To74Years_Female,122.0,,
2021,geoId/41001950300,dcid:Count_Person_70To74Years_Female,95.0,,
2021,geoId/41001950100,dcid:Count_Person_75To79Years_Female,71.0,,
2021,geoId/41001950200,dcid:Count_Person_75To79Years_Female,37.0,,
2021,geoId/41001950300,dcid:Count_Person_75To79Years_Female,31.0,,
2021,geoId/41001950100,dcid:Count_Person_80To84Years_Female,61.0,,
2021,geoId/41001950200,dcid:Count_Person_80To84Years_Female,25.0,,
2021,geoId/41001950300,dcid:Count_Person_80To84Years_Female,90.0,,
2021,geoId/41001950100,dcid:Count_Person_85OrMoreYears_Female,41.0,,
2021,geoId/41001950200,dcid:Count_Person_85OrMoreYears_Female,108.0,,
2021,geoId/41001950300,dcid:Count_Person_85OrMoreYears_Female,40.0,,
2021,geoId/41001950100,dcid:Count_Person_Years5To14_Female,107.0,,
2021,geoId/41001950200,dcid:Count_Person_Years5To14_Female,173.0,,
2021,geoId/41001950300,dcid:Count_Person_Years5To14_Female,170.0,,
2021,geoId/41001950100,dcid:Count_Person_15To17Years_Female,25.0,,
2021,geoId/41001950200,dcid:Count_Person_15To17Years_Female,64.0,,
2021,geoId/41001950300,dcid:Count_Person_15To17Years_Female,108.0,,
2021,geoId/41001950100,dcid:Count_Person_18OrLessYears_Female,212.0,,
2021,geoId/41001950200,dcid:Count_Person_18OrLessYears_Female,361.0,,
2021,geoId/41001950300,dcid:Count_Person_18OrLessYears_Female,338.0,,
2021,geoId/41001950100,dcid:Count_Person_18To24Years_Female,23.0,,
2021,geoId/41001950200,dcid:Count_Person_18To24Years_Female,151.0,,
2021,geoId/41001950300,dcid:Count_Person_18To24Years_Female,79.0,,
2021,geoId/41001950100,dcid:Count_Person_15To44Years_Female,266.0,,
2021,geoId/41001950200,dcid:Count_Person_15To44Years_Female,604.0,,
2021,geoId/41001950300,dcid:Count_Person_15To44Years_Female,414.0,,
2021,geoId/41001950100,dcid:Count_Person_16OrMoreYears_Female,1167.0,,
2021,geoId/41001950200,dcid:Count_Person_16OrMoreYears_Female,1442.0,,
2021,geoId/41001950300,dcid:Count_Person_16OrMoreYears_Female,1147.0,,
2021,geoId/41001950100,dcid:Count_Person_18OrMoreYears_Female,1142.0,,
2021,geoId/41001950200,dcid:Count_Person_18OrMoreYears_Female,1384.0,,
2021,geoId/41001950300,dcid:Count_Person_18OrMoreYears_Female,1099.0,,
2021,geoId/41001950100,dcid:Count_Person_21OrMoreYears_Female,1142.0,,
2021,geoId/41001950200,dcid:Count_Person_21OrMoreYears_Female,1313.0,,
2021,geoId/41001950300,dcid:Count_Person_21OrMoreYears_Female,1098.0,,
2021,geoId/41001950100,dcid:Count_Person_60OrMoreYears_Female,648.0,,
2021,geoId/41001950200,dcid:Count_Person_60OrMoreYears_Female,586.0,,
2021,geoId/41001950300,dcid:Count_Person_60OrMoreYears_Female,546.0,,
2021,geoId/41001950100,dcid:Count_Person_62OrMoreYears_Female,547.0,,
2021,geoId/41001950200,dcid:Count_Person_62OrMoreYears_Female,501.0,,
2021,geoId/41001950300,dcid:Count_Person_62OrMoreYears_Female,493.0,,
2021,geoId/41001950100,dcid:Count_Person_65OrMoreYears_Female,411.0,,
2021,geoId/41001950200,dcid:Count_Person_65OrMoreYears_Female,426.0,,
2021,geoId/41001950300,dcid:Count_Person_65OrMoreYears_Female,402.0,,
2021,geoId/41001950100,dcid:Count_Person_75OrMoreYears_Female,173.0,,
2021,geoId/41001950200,dcid:Count_Person_75OrMoreYears_Female,170.0,,
2021,geoId/41001950300,dcid:Count_Person_75OrMoreYears_Female,161.0,,
2021,geoId/41001950100,dcid:Median_Age_Person_Female,58.9,Years,
2021,geoId/41001950200,dcid:Median_Age_Person_Female,44.5,Years,
2021,geoId/41001950300,dcid:Median_Age_Person_Female,52.1,Years,
2022,geoId/3600101000,dcid:Count_Person,99692.0,,
2022,geoId/3600106211,dcid:Count_Person,2695.0,,
2022,geoId/3600106354,dcid:Count_Person,35039.0,,
2022,geoId/3600101000,dcid:Count_Person_Upto5Years,4479.0,,
2022,geoId/3600106211,dcid:Count_Person_Upto5Years,108.0,,
2022,geoId/3600106354,dcid:Count_Person_Upto5Years,1763.0,,
2022,geoId/3600101000,dcid:Count_Person_5To9Years,4111.0,,
2022,geoId/3600106211,dcid:Count_Person_5To9Years,121.0,,
2022,geoId/3600106354,dcid:Count_Person_5To9Years,1786.0,,
2022,geoId/3600101000,dcid:Count_Person_10To14Years,3906.0,,
2022,geoId/3600106211,dcid:Count_Person_10To14Years,221.0,,
2022,geoId/3600106354,dcid:Count_Person_10To14Years,2343.0,,
2022,geoId/3600101000,dcid:Count_Person_15To19Years,8372.0,,
2022,geoId/3600106211,dcid:Count_Person_15To19Years,167.0,,
2022,geoId/3600106354,dcid:Count_Person_15To19Years,2138.0,,
2022,geoId/3600101000,dcid:Count_Person_20To24Years,16328.0,,
2022,geoId/3600106211,dcid:Count_Person_20To24Years,120.0,,
2022,geoId/3600106354,dcid:Count_Person_20To24Years,1566.0,,
2022,geoId/3600101000,dcid:Count_Person_25To29Years,9325.0,,
2022,geoId/3600106211,dcid:Count_Person_25To29Years,158.0,,
2022,geoId/3600106354,dcid:Count_Person_25To29Years,1600.0,,
2022,geoId/3600101000,dcid:Count_Person_30To34Years,7373.0,,
2022,geoId/3600106211,dcid:Count_Person_30To34Years,104.0,,
2022,geoId/3600106354,dcid:Count_Person_30To34Years,1894.0,,
2022,geoId/3600101000,dcid:Count_Person_35To39Years,6657.0,,
2022,geoId/3600106211,dcid:Count_Person_35To39Years,106.0,,
2022,geoId/3600106354,dcid:Count_Person_35To39Years,1983.0,,
2022,geoId/3600101000,dcid:Count_Person_40To44Years,5066.0,,
2022,geoId/3600106211,dcid:Count_Person_40To44Years,243.0,,
2022,geoId/3600106354,dcid:Count_Person_40To44Years,2413.0,,
2022,geoId/3600101000,dcid:Count_Person_45To49Years,5148.0,,
2022,geoId/3600106211,dcid:Count_Person_45To49Years,105.0,,
2022,geoId/3600106354,dcid:Count_Person_45To49Years,2225.0,,
2022,geoId/3600101000,dcid:Count_Person_50To54Years,5082.0,,
2022,geoId/3600106211,dcid:Count_Person_50To54Years,318.0,,
2022,geoId/3600106354,dcid:Count_Person_50To54Years,2794.0,,
2022,geoId/3600101000,dcid:Count_Person_55To59Years,5197.0,,
2022,geoId/3600106211,dcid:Count_Person_55To59Years,175.0,,
2022,geoId/3600106354,dcid:Count_Person_55To59Years,2736.0,,
2022,geoId/3600101000,dcid:Count_Person_60To64Years,5005.0,,
2022,geoId/3600106211,dcid:Count_Person_60To64Years,174.0,,
2022,geoId/3600106354,dcid:Count_Person_60To64Years,2521.0,,
2022,geoId/3600101000,dcid:Count_Person_65To69Years,4415.0,,
2022,geoId/3600106211,dcid:Count_Person_65To69Years,173.0,,
2022,geoId/3600106354,dcid:Count_Person_65To69Years,2107.0,,
2022,geoId/3600101000,dcid:Count_Person_70To74Years,3327.0,,
2022,geoId/3600106211,dcid:Count_Person_70To74Years,136.0,,
2022,geoId/3600106354,dcid:Count_Person_70To74Years,1934.0,,
2022,geoId/3600101000,dcid:Count_Person_75To79Years,1901.0,,
2022,geoId/3600106211,dcid:Count_Person_75To79Years,159.0,,
2022,geoId/3600106354,dcid:Count_Person_75To79Years,1269.0,,
2022,geoId/3600101000,dcid:Count_Person_80To84Years,1780.0,,
2022,geoId/3600106211,dcid:Count_Person_80To84Years,60.0,,
2022,geoId/3600106354,dcid:Count_Person_80To84Years,846.0,,
2022,geoId/3600101000,dcid:Count_Person_85OrMoreYears,2220.0,,
2022,geoId/3600106211,dcid:Count_Person_85OrMoreYears,47.0,,
2022,geoId/3600106354,dcid:Count_Person_85OrMoreYears,1121.0,,
2022,geoId/3600101000,dcid:Count_Person_Years5To14,8017.0,,
2022,geoId/3600106211,dcid:Count_Person_Years5To14,342.0,,
2022,geoId/3600106354,dcid:Count_Person_Years5To14,4129.0,,
2022,geoId/3600101000,dcid:Count_Person_15To17Years,2525.0,,
2022,geoId/3600106211,dcid:Count_Person_15To17Years,120.0,,
2022,geoId/3600106354,dcid:Count_Person_15To17Years,1306.0,,
2022,geoId/3600101000,dcid:Count_Person_Upto18Years,15021.0,,
2022,geoId/3600106211,dcid:Count_Person_Upto18Years,570.0,,
2022,geoId/3600106354,dcid:Count_Person_Upto18Years,7198.0,,
2022,geoId/3600101000,dcid:Count_Person_18To24Years,22175.0,,
2022,geoId/3600106211,dcid:Count_Person_18To24Years,167.0,,
2022,geoId/3600106354,dcid:Count_Person_18To24Years,2398.0,,
2022,geoId/3600101000,dcid:Count_Person_15To44Years,53121.0,,
2022,geoId/3600106211,dcid:Count_Person_15To44Years,898.0,,
2022,geoId/3600106354,dcid:Count_Person_15To44Years,11594.0,,
2022,geoId/3600101000,dcid:Count_Person_16OrMoreYears,86574.0,,
2022,geoId/3600106211,dcid:Count_Person_16OrMoreYears,2193.0,,
2022,geoId/3600106354,dcid:Count_Person_16OrMoreYears,28790.0,,
2022,geoId/3600101000,dcid:Count_Person_18OrMoreYears,84671.0,,
2022,geoId/3600106211,dcid:Count_Person_18OrMoreYears,2125.0,,
2022,geoId/3600106354,dcid:Count_Person_18OrMoreYears,27841.0,,
2022,geoId/3600101000,dcid:Count_Person_21OrMoreYears,74492.0,,
2022,geoId/3600106211,dcid:Count_Person_21OrMoreYears,2067.0,,
2022,geoId/3600106354,dcid:Count_Person_21OrMoreYears,26797.0,,
2022,geoId/3600101000,dcid:Count_Person_60OrMoreYears,18648.0,,
2022,geoId/3600106211,dcid:Count_Person_60OrMoreYears,749.0,,
2022,geoId/3600106354,dcid:Count_Person_60OrMoreYears,9798.0,,
2022,geoId/3600101000,dcid:Count_Person_62OrMoreYears,17003.0,,
2022,geoId/3600106211,dcid:Count_Person_62OrMoreYears,651.0,,
2022,geoId/3600106354,dcid:Count_Person_62OrMoreYears,8704.0,,
2022,geoId/3600101000,dcid:Count_Person_65OrMoreYears,13643.0,,
2022,geoId/3600106211,dcid:Count_Person_65OrMoreYears,575.0,,
2022,geoId/3600106354,dcid:Count_Person_65OrMoreYears,7277.0,,
2022,geoId/3600101000,dcid:Count_Person_75OrMoreYears,5901.0,,
2022,geoId/3600106211,dcid:Count_Person_75OrMoreYears,266.0,,
2022,geoId/3600106354,dcid:Count_Person_75OrMoreYears,3236.0,,
2022,geoId/3600101000,dcid:Median_Age_Person,32.0,Years,
2022,geoId/3600106211,dcid:Median_Age_Person,45.0,Years,
2022,geoId/3600106354,dcid:Median_Age_Person,45.1,Years,
2022,geoId/3600101000,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,92.3,Percent,100.0
2022,geoId/3600106211,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,114.4,Percent,100.0
2022,geoId/3600106354,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,91.9,Percent,100.0
2022,geoId/3600101000,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,40.4,Percent,100.0
2022,geoId/3600106211,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,73.9,Percent,100.0
2022,geoId/3600106354,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,70.4,Percent,100.0
2022,geoId/3600101000,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,19.2,Percent,100.0
2022,geoId/3600106211,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,37.1,Percent,100.0
2022,geoId/3600106354,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,35.4,Percent,100.0
2022,geoId/3600101000,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,21.1,Percent,100.0
2022,geoId/3600106211,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,36.8,Percent,100.0
2022,geoId/3600106354,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,35.0,Percent,100.0
2022,geoId/3600101000,dcid:Count_Person_Male,47859.0,,
2022,geoId/3600106211,dcid:Count_Person_Male,1438.0,,
2022,geoId/3600106354,dcid:Count_Person_Male,16779.0,,
2022,geoId/3600101000,dcid:Count_Person_Upto5Years_Male,2454.0,,
2022,geoId/3600106211,dcid:Count_Person_Upto5Years_Male,70.0,,
2022,geoId/3600106354,dcid:Count_Person_Upto5Years_Male,879.0,,
2022,geoId/3600101000,dcid:Count_Person_5To9Years_Male,2143.0,,
2022,geoId/3600106211,dcid:Count_Person_5To9Years_Male,66.0,,
2022,geoId/3600106354,dcid:Count_Person_5To9Years_Male,967.0,,
2022,geoId/3600101000,dcid:Count_Person_10To14Years_Male,2027.0,,
2022,geoId/3600106211,dcid:Count_Person_10To14Years_Male,170.0,,
2022,geoId/3600106354,dcid:Count_Person_10To14Years_Male,1372.0,,
2022,geoId/3600101000,dcid:Count_Person_15To19Years_Male,3755.0,,
2022,geoId/3600106211,dcid:Count_Person_15To19Years_Male,97.0,,
2022,geoId/3600106354,dcid:Count_Person_15To19Years_Male,1006.0,,
2022,geoId/3600101000,dcid:Count_Person_20To24Years_Male,7490.0,,
2022,geoId/3600106211,dcid:Count_Person_20To24Years_Male,46.0,,
2022,geoId/3600106354,dcid:Count_Person_20To24Years_Male,532.0,,
2022,geoId/3600101000,dcid:Count_Person_25To29Years_Male,4661.0,,
2022,geoId/3600106211,dcid:Count_Person_25To29Years_Male,78.0,,
2022,geoId/3600106354,dcid:Count_Person_25To29Years_Male,719.0,,
2022,geoId/3600101000,dcid:Count_Person_30To34Years_Male,3685.0,,
2022,geoId/3600106211,dcid:Count_Person_30To34Years_Male,40.0,,
2022,geoId/3600106354,dcid:Count_Person_30To34Years_Male,917.0,,
2022,geoId/3600101000,dcid:Count_Person_35To39Years_Male,3694.0,,
2022,geoId/3600106211,dcid:Count_Person_35To39Years_Male,36.0,,
2022,geoId/3600106354,dcid:Count_Person_35To39Years_Male,945.0,,
2022,geoId/3600101000,dcid:Count_Person_40To44Years_Male,2622.0,,
2022,geoId/3600106211,dcid:Count_Person_40To44Years_Male,101.0,,
2022,geoId/3600106354,dcid:Count_Person_40To44Years_Male,1344.0,,
2022,geoId/3600101000,dcid:Count_Person_45To49Years_Male,2398.0,,
2022,geoId/3600106211,dcid:Count_Person_45To49Years_Male,56.0,,
2022,geoId/3600106354,dcid:Count_Person_45To49Years_Male,1062.0,,
2022,geoId/3600101000,dcid:Count_Person_50To54Years_Male,2621.0,,
2022,geoId/3600106211,dcid:Count_Person_50To54Years_Male,203.0,,
2022,geoId/3600106354,dcid:Count_Person_50To54Years_Male,1350.0,,
2022,geoId/3600101000,dcid:Count_Person_55To59Years_Male,2412.0,,
2022,geoId/3600106211,dcid:Count_Person_55To59Years_Male,92.0,,
2022,geoId/3600106354,dcid:Count_Person_55To59Years_Male,1128.0,,
2022,geoId/3600101000,dcid:Count_Person_60To64Years_Male,2388.0,,
2022,geoId/3600106211,dcid:Count_Person_60To64Years_Male,102.0,,
2022,geoId/3600106354,dcid:Count_Person_60To64Years_Male,1337.0,,
2022,geoId/3600101000,dcid:Count_Person_65To69Years_Male,1949.0,,
2022,geoId/3600106211,dcid:Count_Person_65To69Years_Male,82.0,,
2022,geoId/3600106354,dcid:Count_Person_65To69Years_Male,965.0,,
2022,geoId/3600101000,dcid:Count_Person_70To74Years_Male,1529.0,,
2022,geoId/3600106211,dcid:Count_Person_70To74Years_Male,77.0,,
2022,geoId/3600106354,dcid:Count_Person_70To74Years_Male,947.0,,
2022,geoId/3600101000,dcid:Count_Person_75To79Years_Male,717.0,,
2022,geoId/3600106211,dcid:Count_Person_75To79Years_Male,79.0,,
2022,geoId/3600106354,dcid:Count_Person_75To79Years_Male,502.0,,
2022,geoId/3600101000,dcid:Count_Person_80To84Years_Male,620.0,,
2022,geoId/3600106211,dcid:Count_Person_80To84Years_Male,32.0,,
2022,geoId/3600106354,dcid:Count_Person_80To84Years_Male,388.0,,
2022,geoId/3600101000,dcid:Count_Person_85OrMoreYears_Male,694.0,,
2022,geoId/3600106211,dcid:Count_Person_85OrMoreYears_Male,11.0,,
2022,geoId/3600106354,dcid:Count_Person_85OrMoreYears_Male,419.0,,
2022,geoId/3600101000,dcid:Count_Person_Years5To14_Male,4170.0,,
2022,geoId/3600106211,dcid:Count_Person_Years5To14_Male,236.0,,
2022,geoId/3600106354,dcid:Count_Person_Years5To14_Male,2339.0,,
2022,geoId/3600101000,dcid:Count_Person_15To17Years_Male,1321.0,,
2022,geoId/3600106211,dcid:Count_Person_15To17Years_Male,90.0,,
2022,geoId/3600106354,dcid:Count_Person_15To17Years_Male,621.0,,
2022,geoId/3600101000,dcid:Count_Person_18OrLessYears_Male,7945.0,,
2022,geoId/3600106211,dcid:Count_Person_18OrLessYears_Male,396.0,,
2022,geoId/3600106354,dcid:Count_Person_18OrLessYears_Male,3839.0,,
2022,geoId/3600101000,dcid:Count_Person_18To24Years_Male,9924.0,,
2022,geoId/3600106211,dcid:Count_Person_18To24Years_Male,53.0,,
2022,geoId/3600106354,dcid:Count_Person_18To24Years_Male,917.0,,
2022,geoId/3600101000,dcid:Count_Person_15To44Years_Male,25907.0,,
2022,geoId/3600106211,dcid:Count_Person_15To44Years_Male,398.0,,
2022,geoId/3600106354,dcid:Count_Person_15To44Years_Male,5463.0,,
2022,geoId/3600101000,dcid:Count_Person_16OrMoreYears_Male,40819.0,,
2022,geoId/3600106211,dcid:Count_Person_16OrMoreYears_Male,1103.0,,
2022,geoId/3600106354,dcid:Count_Person_16OrMoreYears_Male,13281.0,,
2022,geoId/3600101000,dcid:Count_Person_18OrMoreYears_Male,39914.0,,
2022,geoId/3600106211,dcid:Count_Person_18OrMoreYears_Male,1042.0,,
2022,geoId/3600106354,dcid:Count_Person_18OrMoreYears_Male,12940.0,,
2022,geoId/3600101000,dcid:Count_Person_21OrMoreYears_Male,35200.0,,
2022,geoId/3600106211,dcid:Count_Person_21OrMoreYears_Male,1035.0,,
2022,geoId/3600106354,dcid:Count_Person_21OrMoreYears_Male,12492.0,,
2022,geoId/3600101000,dcid:Count_Person_60OrMoreYears_Male,7897.0,,
2022,geoId/3600106211,dcid:Count_Person_60OrMoreYears_Male,383.0,,
2022,geoId/3600106354,dcid:Count_Person_60OrMoreYears_Male,4558.0,,
2022,geoId/3600101000,dcid:Count_Person_62OrMoreYears_Male,7102.0,,
2022,geoId/3600106211,dcid:Count_Person_62OrMoreYears_Male,332.0,,
2022,geoId/3600106354,dcid:Count_Person_62OrMoreYears_Male,4032.0,,
2022,geoId/3600101000,dcid:Count_Person_65OrMoreYears_Male,5509.0,,
2022,geoId/3600106211,dcid:Count_Person_65OrMoreYears_Male,281.0,,
2022,geoId/3600106354,dcid:Count_Person_65OrMoreYears_Male,3221.0,,
2022,geoId/3600101000,dcid:Count_Person_75OrMoreYears_Male,2031.0,,
2022,geoId/3600106211,dcid:Count_Person_75OrMoreYears_Male,122.0,,
2022,geoId/3600106354,dcid:Count_Person_75OrMoreYears_Male,1309.0,,
2022,geoId/3600101000,dcid:Median_Age_Person_Male,31.4,Years,
2022,geoId/3600106211,dcid:Median_Age_Person_Male,46.2,Years,
2022,geoId/3600106354,dcid:Median_Age_Person_Male,43.8,Years,
2022,geoId/3600101000,dcid:Count_Person_Female,51833.0,,
2022,geoId/3600106211,dcid:Count_Person_Female,1257.0,,
2022,geoId/3600106354,dcid:Count_Person_Female,18260.0,,
2022,geoId/3600101000,dcid:Count_Person_Upto5Years_Female,2025.0,,
2022,geoId/3600106211,dcid:Count_Person_Upto5Years_Female,38.0,,
2022,geoId/3600106354,dcid:Count_Person_Upto5Years_Female,884.0,,
2022,geoId/3600101000,dcid:Count_Person_5To9Years_Female,1968.0,,
2022,geoId/3600106211,dcid:Count_Person_5To9Years_Female,55.0,,
2022,geoId/3600106354,dcid:Count_Person_5To9Years_Female,819.0,,
2022,geoId/3600101000,dcid:Count_Person_10To14Years_Female,1879.0,,
2022,geoId/3600106211,dcid:Count_Person_10To14Years_Female,51.0,,
2022,geoId/3600106354,dcid:Count_Person_10To14Years_Female,971.0,,
2022,geoId/3600101000,dcid:Count_Person_15To19Years_Female,4617.0,,
2022,geoId/3600106211,dcid:Count_Person_15To19Years_Female,70.0,,
2022,geoId/3600106354,dcid:Count_Person_15To19Years_Female,1132.0,,
2022,geoId/3600101000,dcid:Count_Person_20To24Years_Female,8838.0,,
2022,geoId/3600106211,dcid:Count_Person_20To24Years_Female,74.0,,
2022,geoId/3600106354,dcid:Count_Person_20To24Years_Female,1034.0,,
2022,geoId/3600101000,dcid:Count_Person_25To29Years_Female,4664.0,,
2022,geoId/3600106211,dcid:Count_Person_25To29Years_Female,80.0,,
2022,geoId/3600106354,dcid:Count_Person_25To29Years_Female,881.0,,
2022,geoId/3600101000,dcid:Count_Person_30To34Years_Female,3688.0,,
2022,geoId/3600106211,dcid:Count_Person_30To34Years_Female,64.0,,
2022,geoId/3600106354,dcid:Count_Person_30To34Years_Female,977.0,,
2022,geoId/3600101000,dcid:Count_Person_35To39Years_Female,2963.0,,
2022,geoId/3600106211,dcid:Count_Person_35To39Years_Female,70.0,,
2022,geoId/3600106354,dcid:Count_Person_35To39Years_Female,1038.0,,
2022,geoId/3600101000,dcid:Count_Person_40To44Years_Female,2444.0,,
2022,geoId/3600106211,dcid:Count_Person_40To44Years_Female,142.0,,
2022,geoId/3600106354,dcid:Count_Person_40To44Years_Female,1069.0,,
2022,geoId/3600101000,dcid:Count_Person_45To49Years_Female,2750.0,,
2022,geoId/3600106211,dcid:Count_Person_45To49Years_Female,49.0,,
2022,geoId/3600106354,dcid:Count_Person_45To49Years_Female,1163.0,,
2022,geoId/3600101000,dcid:Count_Person_50To54Years_Female,2461.0,,
2022,geoId/3600106211,dcid:Count_Person_50To54Years_Female,115.0,,
2022,geoId/3600106354,dcid:Count_Person_50To54Years_Female,1444.0,,
2022,geoId/3600101000,dcid:Count_Person_55To59Years_Female,2785.0,,
2022,geoId/3600106211,dcid:Count_Person_55To59Years_Female,83.0,,
2022,geoId/3600106354,dcid:Count_Person_55To59Years_Female,1608.0,,
2022,geoId/3600101000,dcid:Count_Person_60To64Years_Female,2617.0,,
2022,geoId/3600106211,dcid:Count_Person_60To64Years_Female,72.0,,
2022,geoId/3600106354,dcid:Count_Person_60To64Years_Female,1184.0,,
2022,geoId/3600101000,dcid:Count_Person_65To69Years_Female,2466.0,,
2022,geoId/3600106211,dcid:Count_Person_65To69Years_Female,91.0,,
2022,geoId/3600106354,dcid:Count_Person_65To69Years_Female,1142.0,,
2022,geoId/3600101000,dcid:Count_Person_70To74Years_Female,1798.0,,
2022,geoId/3600106211,dcid:Count_Person_70To74Years_Female,59.0,,
2022,geoId/3600106354,dcid:Count_Person_70To74Years_Female,987.0,,
2022,geoId/3600101000,dcid:Count_Person_75To79Years_Female,1184.0,,
2022,geoId/3600106211,dcid:Count_Person_75To79Years_Female,80.0,,
2022,geoId/3600106354,dcid:Count_Person_75To79Years_Female,767.0,,
2022,geoId/3600101000,dcid:Count_Person_80To84Years_Female,1160.0,,
2022,geoId/3600106211,dcid:Count_Person_80To84Years_Female,28.0,,
2022,geoId/3600106354,dcid:Count_Person_80To84Years_Female,458.0,,
2022,geoId/3600101000,dcid:Count_Person_85OrMoreYears_Female,1526.0,,
2022,geoId/3600106211,dcid:Count_Person_85OrMoreYears_Female,36.0,,
2022,geoId/3600106354,dcid:Count_Person_85OrMoreYears_Female,702.0,,
2022,geoId/3600101000,dcid:Count_Person_Years5To14_Female,3847.0,,
2022,geoId/3600106211,dcid:Count_Person_Years5To14_Female,106.0,,
2022,geoId/3600106354,dcid:Count_Person_Years5To14_Female,1790.0,,
2022,geoId/3600101000,dcid:Count_Person_15To17Years_Female,1204.0,,
2022,geoId/3600106211,dcid:Count_Person_15To17Years_Female,30.0,,
2022,geoId/3600106354,dcid:Count_Person_15To17Years_Female,685.0,,
2022,geoId/3600101000,dcid:Count_Person_18OrLessYears_Female,7076.0,,
2022,geoId/3600106211,dcid:Count_Person_18OrLessYears_Female,174.0,,
2022,geoId/3600106354,dcid:Count_Person_18OrLessYears_Female,3359.0,,
2022,geoId/3600101000,dcid:Count_Person_18To24Years_Female,12251.0,,
2022,geoId/3600106211,dcid:Count_Person_18To24Years_Female,114.0,,
2022,geoId/3600106354,dcid:Count_Person_18To24Years_Female,1481.0,,
2022,geoId/3600101000,dcid:Count_Person_15To44Years_Female,27214.0,,
2022,geoId/3600106211,dcid:Count_Person_15To44Years_Female,500.0,,
2022,geoId/3600106354,dcid:Count_Person_15To44Years_Female,6131.0,,
2022,geoId/3600101000,dcid:Count_Person_16OrMoreYears_Female,45755.0,,
2022,geoId/3600106211,dcid:Count_Person_16OrMoreYears_Female,1090.0,,
2022,geoId/3600106354,dcid:Count_Person_16OrMoreYears_Female,15509.0,,
2022,geoId/3600101000,dcid:Count_Person_18OrMoreYears_Female,44757.0,,
2022,geoId/3600106211,dcid:Count_Person_18OrMoreYears_Female,1083.0,,
2022,geoId/3600106354,dcid:Count_Person_18OrMoreYears_Female,14901.0,,
2022,geoId/3600101000,dcid:Count_Person_21OrMoreYears_Female,39292.0,,
2022,geoId/3600106211,dcid:Count_Person_21OrMoreYears_Female,1032.0,,
2022,geoId/3600106354,dcid:Count_Person_21OrMoreYears_Female,14305.0,,
2022,geoId/3600101000,dcid:Count_Person_60OrMoreYears_Female,10751.0,,
