ApplNo	ProductNo	MarketingStatusID	TECode
204832	002	1	AB
204832	003	1	AB
204835	001	1	AB
204835	002	1	AB
204838	001	1	AB
204838	002	1	AB
204838	003	1	AB
204838	004	1	AB
204838	005	1	AB
204838	006	1	AB
204841	001	1	AB
204841	002	1	AB
204846	001	1	AB
204846	002	1	AB
204846	003	1	AB
204846	004	1	AB
204847	001	1	AB
204848	001	1	AB
204849	001	1	AP
204851	001	1	AB
204852	001	1	AB
204852	002	1	AB
204852	003	1	AB
204852	004	1	AB
204853	001	1	AB
204854	001	1	AP
204854	002	1	AP
204860	001	1	AP
204866	001	1	AB
204866	002	1	AB
204866	003	1	AB
204866	004	1	AB
204866	005	1	AB
204866	006	1	AB
204869	001	1	AB
204880	001	1	AP
204880	002	1	AP
204882	001	1	AB
204882	002	1	AB
204882	003	1	AB
204883	001	1	AB
204889	001	1	AB
204889	002	1	AB
204889	003	1	AB
204891	001	1	AB
204891	002	1	AB
204895	001	1	AB
204895	002	1	AB
204895	003	1	AB
204899	001	1	AT
204901	001	1	AB
204901	002	1	AB
204901	003	1	AB
204906	001	1	AP
204910	001	1	AP
204910	002	1	AP
204910	003	1	AP
204922	001	1	AB
204922	002	1	AB
204927	001	1	AP
204929	001	1	AB
204936	001	1	AT2
204937	001	1	AB
204937	002	1	AB
204937	003	1	AB
204937	004	1	AB
204940	001	1	AB
204945	001	1	AB
204946	001	1	AB
204946	002	1	AB
204948	001	1	AB
204948	002	1	AB
204948	003	1	AB
204949	001	1	AP
204950	001	1	AP
204954	001	1	AB
204954	002	1	AB
204954	003	1	AB
204959	001	1	AP
204959	002	1	AP
204959	003	1	AP
204960	001	1	AP
204960	002	1	AP
204963	001	1	AB
204963	002	1	AB
204963	003	1	AB
204963	004	1	AB
204963	005	1	AB
204963	006	1	AB
204965	001	1	AB
204968	001	1	AB
204968	002	1	AB
204968	003	1	AB
204979	001	1	AA
204984	001	1	AA
204988	001	1	AB
204988	002	1	AB
204989	001	1	AB
204989	002	1	AB
204989	003	1	AB
204990	001	1	AB
204991	001	1	AB
204991	002	1	AB
204991	003	1	AB
204991	004	1	AB
204997	001	1	AP
205005	001	1	AB
205005	002	1	AB
205007	001	1	AB
205007	002	1	AB
205008	001	1	AA
205013	001	1	AP
205014	001	1	AP
205017	001	1	AA
205019	001	1	AA
205019	002	1	AA
205020	001	1	AP
205022	001	1	AB
205022	002	1	AB
205030	001	1	AP
205030	002	1	AP
205033	001	1	AB
205034	001	1	AB
205035	001	1	AP
205037	001	1	AP
205039	001	1	AP
205043	001	1	AP
205043	002	1	AP
205046	001	1	AP
205050	001	1	AT
205053	001	1	AB
205056	001	1	AB
205056	002	1	AB
205056	003	1	AB
205056	004	1	AB
205064	001	1	AB
205064	002	1	AB
205064	003	1	AB
205064	004	1	AB
205064	005	1	AB
205064	006	1	AB
205065	001	1	AB
205065	002	1	AB
205067	001	1	AB
205074	001	1	AB
205074	002	1	AB
205075	001	1	AB
205075	002	1	AB
205076	001	1	AB
205080	001	1	AB
205082	001	1	AB
205085	001	1	AA
205087	001	1	AA
205096	001	1	AB
205096	002	1	AB
205096	003	1	AB
205101	001	1	AB
205101	002	1	AB
205102	001	1	AB
205102	002	1	AB
205102	003	1	AB
205102	004	1	AB
205105	001	1	AB2
205105	002	1	AB2
205105	003	1	AB2
205105	004	1	AB2
205105	005	1	AB2
205105	006	1	AB2
205106	001	1	AP
205107	001	1	AB
205107	002	1	AB
205112	001	1	AA
205115	001	1	AB
205115	002	1	AB
205115	003	1	AB
205118	001	1	AB
205118	002	1	AB
205119	001	1	AB
205119	002	1	AB
205120	001	1	AA
205122	001	1	BC
205122	002	1	BC
205122	003	1	BC
205122	005	1	BC
205126	001	1	AB
205126	002	1	AA
205128	001	1	AB
205131	001	1	AB
205133	001	1	AB
205134	001	1	AB2
205135	001	1	AB
205135	002	1	AB
205135	003	1	AB
205135	004	1	AB
205136	001	1	AA
205136	002	1	AA
205136	003	1	AA
205137	001	1	AB
205137	002	1	AB
205137	003	1	AB
205137	004	1	AB
205139	001	1	AP
205143	001	1	AB
205143	002	1	AB
205150	001	1	AB
205150	002	1	AB
205150	003	1	AB
205152	001	1	AB
205152	002	1	AB
205154	001	1	AP
205154	002	1	AP
205166	001	1	AB
205171	001	1	AB
205171	002	1	AB
205177	001	1	AB
205179	001	1	AP
205180	001	1	AB
205186	001	1	AB
205186	002	1	AB
205192	001	1	AB
205192	002	1	AB
205192	003	1	AB
205199	001	1	AB
205199	002	1	AB
205199	003	1	AB
205199	004	1	AB
205199	005	1	AB
205199	006	1	AB
205199	007	1	AB
205199	008	1	AB
205206	001	1	AB
205209	001	1	AB
205209	002	1	AB
205210	001	1	AB
205210	002	1	AB
205210	003	1	AB
205210	004	1	AB
205215	001	1	AB
205215	002	1	AB
205217	001	1	AB
205217	002	1	AB
205220	001	1	AB
205222	001	1	AA
205228	001	1	AP
205229	001	1	AB
205229	002	1	AB
205231	001	1	AB3
205231	002	1	AB3
205231	003	1	AB3
205231	004	1	AB3
205231	005	1	AB3
205232	001	1	AB
205232	002	1	AB
205232	003	1	AB
205232	004	1	AB
205233	001	1	AB
205234	001	1	AB
205234	002	1	AB
205234	003	1	AB
205234	004	1	AB
205236	001	1	AA
205236	002	1	AA
205236	003	1	AA
205236	004	1	AA
205241	001	1	AO
205241	002	1	AO
205242	001	1	AP
205242	002	1	AP
205242	003	1	AP
205245	001	1	AB
205245	002	1	AB
205248	001	1	AB
205248	002	1	AB
205249	001	1	AB
205253	001	1	AB
205253	002	1	AB
205253	003	1	AB
205253	004	1	AB
205254	001	1	AP
205256	001	1	AB
205257	001	1	AB1
205257	002	1	AB1
205257	003	1	AB1
205268	001	1	AB
205268	002	1	AB
205268	003	1	AB
205269	001	1	AB
205269	002	1	AB
205272	001	1	AP
205274	001	1	AB
205274	002	1	AB
205278	001	1	AB
205279	001	1	AP
205280	001	1	AB
205280	002	1	AB
205292	001	1	AA
205294	001	1	AT
205299	001	1	AB
205299	002	1	AB
205300	001	1	AB
205300	002	1	AB
205300	003	1	AB
205300	004	1	AB
205301	001	1	AB
205304	001	1	AB
205307	001	1	AB
205309	001	1	AT
205309	002	1	AT
205318	001	1	AT
205322	001	1	AB
205323	001	1	AP
205323	002	1	AP
205327	001	1	AB
205327	002	1	AB
205327	003	1	AB
205327	004	1	AB
205328	001	1	AT
205331	001	1	AP
205331	002	1	AP
205332	001	1	AP
205342	001	1	AT
205343	001	1	AT
205347	001	1	AB
205347	002	1	AB
205347	003	1	AB
205347	004	1	AB
205348	001	1	AB
205354	001	1	AP
205356	001	1	AP
205360	001	1	AB
205360	002	1	AB
205360	003	1	AB
205363	001	1	AB
205363	002	1	AB
205363	003	1	AB
205363	004	1	AB
205363	005	1	AB
205363	006	1	AB
205365	001	1	AB
205365	002	1	AB
205365	003	1	AB
205365	004	1	AB
205373	001	1	AT
205375	001	1	AP
205379	001	1	AP
205385	001	1	AB
205385	002	1	AB
205386	001	1	AB
205386	002	1	AB
205386	003	1	AB
205386	004	1	AB
205388	001	1	AT
205390	001	1	AP
205390	002	1	AP
205391	001	1	AB
205391	002	1	AB
205391	003	1	AB
205397	001	1	AB
205399	001	1	AB
205399	002	1	AB
205401	001	1	AB
205401	002	1	AB
205401	003	1	AB
205401	004	1	AB
205401	005	1	AB
205401	006	1	AB
205404	001	1	AP
205414	001	1	AB
205414	002	1	AB
205415	001	1	AB
205415	002	1	AB
205421	001	1	AB
205421	002	1	AB
205429	001	1	AB
205429	002	1	AB
205430	001	1	AB
205430	002	1	AB
205430	003	1	AB
205430	004	1	AB
205433	001	1	AN
205438	001	1	AT
205441	001	1	AB
205442	001	1	AP
205449	001	1	AB
205457	001	1	AB
205459	001	1	AB
205464	001	1	AB
205467	001	1	AB
205467	002	1	AB
205468	002	1	AB
205468	003	1	AB
205469	001	1	AB
205473	001	1	AP
205476	001	1	AP
205476	002	1	AP
205483	001	1	AB
205483	002	1	AB
205487	004	1	AP
205501	001	1	AN
205509	001	1	AA
205509	002	1	AA
205509	003	1	AA
205510	001	1	AB
205513	001	1	AB
205513	002	1	AA
205517	001	1	AB
205519	001	1	AB
205519	002	1	AB
205519	003	1	AB
205519	004	1	AB
205520	001	1	AP
205523	001	1	AB
205523	002	1	AB
205529	001	1	AP
205529	002	1	AP
205530	001	1	AB
205530	002	1	AB
205532	001	1	AB
205536	001	1	AB
205536	002	1	AB
205536	003	1	AB
205536	004	1	AB
205540	001	1	AP
205540	002	1	AP
205544	001	1	AB
205544	002	1	AB
205545	001	1	AB
205545	002	1	AB
205548	001	1	AB
205549	001	1	AB
205549	002	1	AB
205550	001	1	AB
205550	002	1	AB
205557	001	1	AP
205557	002	1	AP
205563	001	1	AB
205563	002	1	AB
205564	001	1	AB
205566	001	1	AB
205566	002	1	AB
205566	003	1	AB
205568	001	1	AP
205570	001	1	AP
205571	001	1	AB
205571	002	1	AB
205571	003	1	AB
205573	001	1	AA
205574	001	1	AP
205574	002	1	AP
205575	001	1	AB
205575	002	1	AB
205576	001	1	AB
205581	001	1	AP
205581	002	1	AP
205585	001	1	AB
205585	002	1	AB
205587	001	1	AB
205587	002	1	AB
205587	003	1	AB
205587	004	1	AB
205588	001	1	AB
205591	001	1	AB
205592	001	1	AT
205594	001	1	AB
205601	001	1	AB
205601	002	1	AB
205604	001	1	AP
205605	001	1	AP
205606	001	1	AB
205606	002	1	AB
205609	001	1	AB
205612	001	1	AP
205612	002	1	AP
205612	003	1	AP
205612	004	1	AP
205612	005	1	AP
205612	006	1	AP
205612	007	1	AP
205618	001	1	AB
205618	002	1	AB
205618	003	1	AB
205618	004	1	AB
205619	001	1	AB
205619	002	1	AB
205619	003	1	AB
205620	001	1	AB
205622	001	1	AB
205622	002	1	AB
205622	003	1	AB
205629	001	1	AB
205629	002	1	AB
205629	003	1	AB
205629	004	1	AB
205630	001	1	AB
205645	001	1	AP
205645	002	1	TBD
205647	001	1	AB
205648	001	1	AP
205648	002	1	AP
205650	001	1	AB
205651	001	1	AB
205654	001	1	AB
205656	001	1	AP
205656	002	1	AP
205661	001	1	AB
205663	001	1	AB
205666	001	1	AB
205666	002	1	AB
205670	001	1	AB
205670	002	1	AB
205670	003	1	AB
205672	001	1	AP
205673	001	1	AB
205673	002	1	AB
205673	003	1	AB
205675	001	1	AP
205683	001	1	AB
205685	001	1	AP
205689	001	1	AB
205689	002	1	AB
205689	003	1	AB
205689	004	1	AB
205694	001	1	AP
205694	002	1	AP
205695	001	1	AB
205695	002	1	AB
205696	001	1	AP
205699	001	1	AB
205699	002	1	AB
205707	001	1	AB
205707	002	1	AB
205709	001	1	AB
205710	001	1	AN
205710	002	1	AN
205710	003	1	AN
205722	001	1	AP
205723	001	1	AP
205724	001	1	AB
205727	001	1	AA
205731	001	1	AA
205740	001	1	AB
205740	002	1	AB
205749	001	1	AP
205756	001	1	AB
205756	002	1	AB
205756	003	1	AB
205758	001	1	AP
205758	002	1	AP
205758	003	1	AP
205761	001	1	AB
205762	001	1	AB
205772	001	1	AB
205779	001	1	AP
205779	002	1	AP
205780	001	1	AP
205780	002	1	AP
205781	001	1	AB2
205781	002	1	AB2
205782	001	1	AT
205784	001	1	AB
205784	002	1	AB
205784	003	1	AB
205784	004	1	AB
205790	001	1	AB
205790	002	1	AB
205792	001	1	AB
205794	001	1	AB1
205794	002	1	AB1
205794	003	1	AB1
205798	001	1	AB
205798	002	1	AB
205798	003	1	AB
205806	001	1	AB
205806	002	1	AB
205811	001	1	AB
205814	001	1	AB
205814	002	1	AB
205814	003	1	AB
205823	001	1	AB
205823	002	1	AB
205823	003	1	AB
205823	004	1	AB
205824	001	1	AB
205824	002	1	AB
205825	001	1	AB
205825	002	1	AB
205825	003	1	AB
205825	004	1	AB
205831	001	1	AB3
205831	002	1	AB3
205831	003	1	AB3
205831	004	1	AB3
205831	005	1	AB3
205831	006	1	AB3
205831	007	1	AB3
205835	001	1	AP
205835	002	1	AP
205853	001	1	AA
205867	001	1	AP
205868	001	1	AB
205868	002	1	AB
205869	001	1	AB
205870	001	1	AP
205871	001	1	AO
205878	001	1	AT
205880	001	1	AP
205883	001	1	AP
205883	002	1	AP
205887	001	1	AB
205888	001	1	AB
205888	002	1	AB
205897	001	1	AB
205897	002	1	AB
205901	001	1	AB
205901	002	1	AB
205901	003	1	AB
205905	001	1	AB
205905	002	1	AB
205905	003	1	AB
205905	004	1	AB
205913	001	1	AB
205913	002	1	AB
205917	001	1	AP
205917	002	1	AP
205917	003	1	AP
205923	001	1	AP
205923	002	1	AP
205926	001	1	AB
205926	002	1	AB
205927	001	1	AB
205927	002	1	AB
205931	001	1	AB
205931	002	1	AB
205932	001	1	AB
205932	002	1	AB
205932	003	1	AB
205934	001	1	AP
205934	002	1	AP
205934	003	1	AP
205935	001	1	AO
205936	001	1	AB
205936	002	1	AB
205936	003	1	AB
205937	001	1	AT
205945	001	1	AB
205945	002	1	AB
205945	003	1	AB
205945	004	1	AB
205947	001	1	AB
205948	001	1	AB
205954	001	1	AB
205954	002	1	AB
205954	003	1	AB
205954	004	1	AB
205955	001	1	AB
205955	002	1	AB
205955	003	1	AB
205956	001	1	AB
205956	002	1	AB
205956	003	1	AB
205962	001	1	AP
205973	001	1	AB
205973	002	1	AB
205973	003	1	AB
205973	004	1	AB
205974	001	1	AB
205982	001	1	AP
205982	002	1	AP
205982	003	1	AP
205987	001	1	AB
205987	002	1	AB
205988	001	1	AB
205990	001	1	AB
205990	002	1	AB
205991	001	1	AB
205993	001	1	AB2
205993	002	1	AB2
205995	001	1	AB
206003	001	1	AT
206005	001	1	AP
206006	001	1	AB
206010	001	1	AP
206011	001	1	AP
206015	001	1	AB
206015	002	1	AB
206015	003	1	AB
206018	001	1	AP
206021	001	1	AB
206021	002	1	AB
206028	001	1	AB
206028	002	1	AB
206028	003	1	AB
206028	004	1	AB
206032	001	1	AB
206032	002	1	AB
206032	003	1	AB
206032	004	1	AB
206033	001	1	AP
206037	001	1	AB
206039	001	1	AP
206043	001	1	AB
206045	001	1	AB
206053	001	1	AB
206058	001	1	AP
206061	001	1	AB
206061	002	1	AB
206061	003	1	AB
206069	001	1	AB
206069	002	1	AB
206069	003	1	AB
206069	004	1	AB
206071	001	1	AP
206074	001	1	AP
206075	001	1	AT
206077	001	1	AP
206079	001	1	AB2
206079	002	1	AB2
206079	003	1	AB2
206083	001	1	AB
206083	002	1	AB
206083	003	1	AB
206083	004	1	AB
206083	005	1	AB
206086	001	1	AP
206086	002	1	AP
206088	001	1	TBD
206088	002	1	TBD
206088	003	1	TBD
206093	001	1	AB
206093	002	1	AB
206094	001	1	AB
206097	001	1	AB
206106	001	1	AP
206110	001	1	AP
206110	002	1	AP
206112	001	1	AB
206113	001	1	AB
206113	002	1	AB
206116	001	1	AT
206118	001	1	AB
206121	001	1	AB
206121	002	1	AB
206121	003	1	AB
206122	001	1	AB2
206125	001	1	AB
206125	002	1	AB
206125	003	1	AB
206126	001	1	AP
206127	001	1	AP
206127	002	1	AP
206128	001	1	AP
206129	001	1	AB
206129	002	1	AB
206133	001	1	AB
206133	002	1	AB
206133	003	1	AB
206134	001	1	AB
206135	001	1	AB
206135	002	1	AB
206135	003	1	AB
206135	004	1	AB
206136	001	1	AB
206136	002	1	AB
206137	001	1	AB
206137	002	1	AB
206137	003	1	AB
206137	004	1	AB
206137	005	1	AB
206141	001	1	AP
206141	002	1	AP
206142	001	1	AA
206142	002	1	AA
206142	003	1	AA
206145	001	1	AB1
206145	002	1	AB
206151	001	1	AB
206152	001	1	AB
206152	002	1	AB
206153	001	1	AB
206153	002	1	AB
206155	001	1	AB
206155	002	1	AB
206155	003	1	AB
206155	004	1	AB
206155	005	1	AB
206155	006	1	AB
206156	001	1	AB
206156	002	1	AB
206156	003	1	AB
206156	004	1	AB
206156	005	1	AB
206156	006	1	AB
206156	007	1	AB
206159	001	1	AB
206159	002	1	AB
206159	003	1	AB
206159	004	1	AB
206159	005	1	AB
206159	006	1	AB
206163	001	1	AP
206163	002	1	AP
206164	001	1	AB
206165	001	1	AB
206166	001	1	AP
206166	002	1	AP
206166	003	1	AP
206166	004	1	AP
206171	001	1	AP
206173	001	1	AB
206173	002	1	AB
206174	001	1	AB
206174	002	1	AB
206174	003	1	AB
206174	004	1	AB
206174	005	1	AB
206174	006	1	AB
206177	001	1	AP
206177	002	1	AP
206180	001	1	AB
206180	002	1	AB
206180	003	1	AB
206180	004	1	AB
206180	005	1	AB
206181	001	1	AB
206181	002	1	AB
206189	001	1	AP
206190	001	1	AP
206191	001	1	AP
206194	001	1	AB
206194	002	1	AB
206194	003	1	AB
206197	001	1	AP
206198	001	1	AP
206198	002	1	AP
206199	001	1	AP
206200	001	1	AB
206203	001	1	AP
206204	001	1	AP
206206	001	1	AP
206206	002	1	AP
206217	001	1	AB
206217	002	1	AB
206218	001	1	AB
206223	001	1	AP
206223	002	1	AP
206223	003	1	AP
206224	001	1	AN
206228	001	1	AP
206228	002	1	AP
206242	001	1	AT1
206245	001	1	AA
206245	002	1	AA
206245	003	1	AA
206250	001	1	AB
206250	002	1	AB
206250	003	1	AB
206250	004	1	AB
206250	005	1	AB
206251	001	1	AB
206251	002	1	AB
206251	003	1	AB
206251	004	1	AB
206251	005	1	AB
206251	006	1	AB
206252	001	1	AB
206255	001	1	AB
206260	001	1	AB
206260	002	1	AB
206260	003	1	AB
206260	004	1	AB
206260	005	1	AB
206261	001	1	AB
206263	001	1	AP
206285	001	1	AB
206285	002	1	AB
206285	003	1	AB
206285	004	1	AB1
206286	001	1	AB2
206287	001	1	AB
206296	001	1	AB
206296	002	1	AB
206297	001	1	AT
206298	001	1	AB
206306	001	1	AT
206308	001	1	AA
206308	002	1	AA
206309	001	1	AB
206309	002	1	AB
206309	003	1	AB
206309	004	1	AB
206309	005	1	AB
206309	006	1	AB
206312	001	1	AT
206314	001	1	AB
206318	001	1	AB
206318	002	1	AB
206318	003	1	AB
206319	001	1	AP
206332	001	1	AP
206332	002	1	AP
206335	001	1	AP
206340	001	1	AB
206340	002	1	AB
206340	003	1	AB
206340	004	1	AB
206340	005	1	AB
206340	006	1	AB
206340	007	1	AB
206342	001	1	AA
206344	001	1	AA
206347	001	1	AB1
206347	002	1	AB1
206367	001	1	AB
206367	002	1	AB
206367	003	1	AB
206368	001	1	AO
206369	001	1	AP
206370	001	1	AB
206372	001	1	AB
206372	002	1	AB
206372	003	1	AB
206373	001	1	AB
206375	001	1	AB
206376	001	1	AB
206376	002	1	AB
206378	001	1	AT
206379	001	1	AT
206382	001	1	AB
206382	002	1	AB
206382	003	1	AB
206382	004	1	AB
206383	001	1	AB
206383	002	1	AB
206383	003	1	AB
206383	004	1	AB
206383	005	1	AB
206383	006	1	AB
206384	001	1	AB
206388	001	1	AB
206389	001	1	AB
206391	001	1	AB
206391	002	1	AB
206391	003	1	AB
206392	001	1	AB
206396	001	1	AP
206398	001	1	AP
206401	001	1	AB
206401	002	1	AB
206401	003	1	AB
206402	001	1	AB
206402	002	1	AB
206404	001	1	AP
206407	001	1	AP
206407	002	1	AP
206409	001	1	AB
206409	002	1	AB
206410	001	1	AB
206411	001	1	AT
206413	001	1	AB
206413	002	1	AB
206413	003	1	AB
206413	004	1	AB
206413	005	1	AB
206413	006	1	AB
206416	001	1	AP
206419	001	1	AB
206419	002	1	AB
206420	001	1	AA
206422	001	1	AT
206430	001	1	AO
206432	001	1	AB
206432	002	1	AB
206433	001	1	AB
206433	002	1	AB
206433	003	1	AB
206433	004	1	AB
206434	001	1	AB
206434	002	1	AB
206434	003	1	AB
206434	004	1	AB
206437	001	1	AB
206441	001	1	AT
206446	001	1	AT
206447	001	1	AT1
206455	001	1	AB
206456	001	1	AA
206463	001	1	AB
206465	001	1	AB
206465	002	1	AB
206465	003	1	AB
206465	004	1	AB
206468	001	1	AP
206477	001	1	AA
206483	001	1	AB1
206483	002	1	AB1
206483	003	1	AB1
206485	001	1	AP
206485	002	1	AP
206485	003	1	AP
206485	004	1	AP
206485	005	1	AP
206486	001	1	AP
206489	001	1	AP
206490	001	1	AB
206493	001	1	AB
206498	001	1	AT
206503	001	1	AP
206505	001	1	AB
206505	002	1	AB
206511	001	1	AB
206511	002	1	AB
206511	003	1	AB
206512	001	1	AB
206512	002	1	AB
206512	003	1	AB
206512	004	1	AB
206515	001	1	AB
206515	002	1	AB
206515	003	1	AB
206516	001	1	AP
206528	001	1	AB
206528	002	1	AB
206530	001	1	AB
206530	002	1	AB
206532	001	1	AN
206533	001	1	AP
206534	001	1	AB3
206534	002	1	AB3
206534	003	1	AB3
206534	004	1	AB3
206534	005	1	AB3
206536	001	1	AB
206536	002	1	AB
206536	003	1	AB
206536	004	1	AB
206541	001	1	AB
206541	002	1	AB
206543	001	1	AN
206545	001	1	TBD
206545	002	1	TBD
206547	001	1	AB
206547	002	1	AB
206550	001	1	AB
206550	002	1	AB
206551	001	1	AP
206552	001	1	AP
206553	001	1	AA
206556	001	1	AB3
206556	002	1	AB3
206560	001	1	AB
206560	002	1	AB
206561	001	1	AP
206572	001	1	AB
206573	001	1	AA
206574	001	1	AB
206575	001	1	AB
206586	001	1	AP
206588	001	1	AA
206588	002	1	AA
206589	001	1	AP
206594	001	1	AP
206597	001	1	AB
206607	001	1	AP
206608	001	1	AP
206608	002	1	AP
206614	001	1	AB
206615	001	1	AA
206616	001	1	AP
206621	001	1	AP
206623	001	1	AB
206631	001	1	AB
206631	002	1	AB
206631	003	1	AB
206633	001	1	AB
206634	001	1	AP
206641	001	1	AB4
206641	002	1	AB4
206641	003	1	AB4
206641	004	1	AB4
206641	005	1	AB4
206641	006	1	AB4
206646	001	1	AB
206647	001	1	AB
206647	002	1	AB
206648	001	1	AP
206648	002	1	AP
206648	003	1	AP
206648	004	1	AP
206651	001	1	AB
206651	002	1	AB
206651	003	1	AB
206652	001	1	AB
206652	002	1	AB
206653	001	1	AB
206653	002	1	AB
206653	003	1	AB
206654	001	1	AB
206654	002	1	AB
206665	001	1	AB
206665	002	1	AB
206666	001	1	AP
206667	001	1	AN
206669	001	1	AB
206670	001	1	AP
206670	002	1	AP
206672	001	1	AB
206672	002	1	AB
206674	001	1	AB1
206674	002	1	AB1
206674	003	1	AB1
206676	001	1	AA
206677	001	1	AP
206681	001	1	AP
206681	002	1	AP
206685	001	1	AB3
206685	002	1	AB3
206685	003	1	AB3
206685	004	1	AB3
206685	005	1	AB3
206686	001	1	AB
206691	001	1	AB
206691	002	1	AB
206691	003	1	AB
206691	004	1	AB
206693	001	1	AB
206693	002	1	AB
206693	003	1	AB
206693	004	1	AB1
206694	001	1	AB
206694	002	1	AB
206698	001	1	AP
206699	001	1	AP
206699	002	1	AP
206699	003	1	AP
206703	001	1	AB
206703	002	1	AB
206713	001	1	AP
206716	001	1	AT
206718	001	1	AA
206718	002	1	AA
206718	003	1	AA
206721	001	1	AB
206721	002	1	AB
206721	003	1	AB
206721	004	1	AB
206721	005	1	AB
206721	006	1	AB
206721	007	1	AB
206724	001	1	AB
206726	001	1	AB
206726	002	1	AB
206726	003	1	AB
206726	004	1	AB
206736	001	1	AP
206738	001	1	AB
206738	002	1	AB
206738	003	1	AB
206739	001	1	AB
206740	001	1	AB
206741	001	1	AB
206743	001	1	AB
206743	002	1	AB
206745	001	1	AB
206745	002	1	AB
206747	001	1	AB
206747	002	1	AB
206748	001	1	AB
206748	002	1	AB
206748	003	1	AB
206749	001	1	AB1
206749	002	1	AB1
206749	003	1	AB1
206750	001	1	AB
206750	002	1	AB
206750	003	1	AB
206750	004	1	AB
206750	005	1	AB
206750	006	1	AB
206751	001	1	AB
206751	002	1	AB
206751	003	1	AB
206751	004	1	AB
206753	001	1	AB
206759	001	1	AB2
206759	002	1	AB2
206760	001	1	AP
206761	001	1	AP
206762	001	1	AB
206762	002	1	AB
206763	001	1	AB
206763	002	1	AB
206763	003	1	AB
206765	001	1	AB
206768	001	1	AB
206774	001	1	AP
206775	001	1	AP
206775	002	1	AP
206775	003	1	AP
206775	004	1	AP
206778	001	1	AP
206781	001	1	AP
206785	001	1	AT
206786	001	1	AT
206787	001	1	AB
206787	002	1	AB
206791	001	1	AP
206791	002	1	AP
206792	001	1	AB
206798	001	1	AP
206799	001	1	AB
206801	001	1	AP
206802	001	1	AP
206803	001	1	AB
206805	001	1	AB1
206807	001	1	AB1
206811	001	1	AB
206812	001	1	AP
206812	002	1	AP
206812	003	1	AP
206812	004	1	AP
206813	001	1	AB
206813	002	1	AB
206813	003	1	AB
206814	001	1	AA
206814	002	1	AA
206815	001	1	AA
206822	001	1	AA
206827	001	1	AB
206827	002	1	AB
206827	003	1	AB
206827	004	1	AB
206831	001	1	AP
206834	001	1	AP
206834	002	1	AP
206834	003	1	AP
206834	004	1	AP
206834	005	1	AP
206834	006	1	AP
206834	007	1	AP
206836	001	1	AB
206837	001	1	AB
206837	002	1	AB
206838	001	1	AP
206845	001	1	AP
206846	001	1	AP
206850	001	1	AB
206851	001	1	AB
206852	001	1	AB
206853	001	1	AB
206855	001	1	AB
206855	002	1	AB
206856	001	1	AB
206857	001	1	AB
206857	002	1	AB
206857	003	1	AB
206857	004	1	AB
206863	001	1	AB
206864	001	1	AB
206866	001	1	AB
206869	001	1	AA
206872	001	1	AB
206872	002	1	AB
206876	001	1	AB
206879	001	1	AB
206880	001	1	AP
206880	002	1	AP
206880	003	1	AP
206884	001	1	AB
206884	002	1	AB
206884	003	1	AB
206884	004	1	AB
206886	001	1	AB1
206887	001	1	AB
206894	001	1	AB
206901	001	1	AB
206904	001	1	AB
206904	002	1	AB
206906	001	1	AB
206906	002	1	AB
206906	003	1	AB
206906	004	1	AB
206910	001	1	AB
206910	002	1	AB
206910	003	1	AB
206912	001	1	AB
206912	002	1	AB
206912	003	1	AB
206912	004	1	AB
206912	005	1	AB
206912	006	1	AB
206912	007	1	AB
206912	008	1	AB
206914	001	1	AA
206917	001	1	AP
206918	001	1	AP
206918	002	1	AP
206918	003	1	AP
206918	004	1	AP
206919	001	1	AP
206919	002	1	AP
206919	003	1	AP
206921	001	1	AP
206922	001	1	AB
206922	002	1	AB
206923	001	1	AB
206923	002	1	AB
206923	003	1	AB
206923	004	1	AB
206928	001	1	AB
206928	002	1	AB
206928	003	1	AB
206931	001	1	AB
206931	002	1	AB
206931	003	1	AB
206932	001	1	AB
206932	002	1	AB
206932	003	1	AB
206935	001	1	AP
206935	002	1	AP
206936	001	1	AP
206937	001	1	AB1
206937	002	1	AB1
206938	001	1	AB
206938	002	1	AB
206939	001	1	AB
206943	001	1	AB
206943	002	1	AB
206943	003	1	AB
206945	001	1	AT
206948	001	1	AA
206948	002	1	AA
206953	001	1	AB
206953	002	1	AB
206956	001	1	AB
206956	002	1	AB
206956	003	1	AB1
206957	001	1	AB
206958	001	1	AA
206959	001	1	AB
206960	001	1	AB
206961	001	1	AP
206962	001	1	AP
206965	001	1	AP
206969	001	1	AB
206973	001	1	AB
206973	002	1	AB
206974	001	1	AB
206974	002	1	AB
206975	001	1	AB
206975	002	1	AB
206986	001	1	AB
206986	002	1	AB
206986	003	1	AB
206986	004	1	AB
206986	005	1	AB
206986	006	1	AB
206987	001	1	AB
206987	002	1	AB
206992	001	1	AP
206993	001	1	AB1
206993	002	1	AB1
206993	003	1	AB
206996	001	1	AP
206996	002	1	AP
206996	003	1	AP
206997	001	1	AB2
206997	002	1	AB2
206997	003	1	AB2
207000	001	1	AB
207000	002	1	AB
207001	001	1	AP
207001	002	1	AP
207004	001	1	AB
207004	002	1	AB
207005	001	1	AP
207005	002	1	AP
207008	001	1	AB
207008	002	1	AB
207008	003	1	AB
207011	001	1	AB
207011	002	1	AB
207011	003	1	AB
207011	004	1	AB
207011	005	1	AB
207011	006	1	AB
207012	001	1	AB
207014	001	1	AB
207014	002	1	AB
