country,year,statvar,measurement_method,Tonnes Co2e
NIU,2020,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,1048.0
NIU,2019,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,1048.0
NIU,2018,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,1040.0
NIU,2017,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,1031.0
NIU,2016,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,1026.0
NIU,2015,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,1020.0
NIU,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1.0
NIU,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1.0
NIU,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1.0
NIU,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1.0
NIU,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1.0
NIU,2020,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,1.0
NIU,2019,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,1.0
NIU,2018,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,1.0
NIU,2017,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,1.0
NIU,2020,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,42138.0
NIU,2019,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,39130.0
NIU,2018,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,24132.0
NIU,2017,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,24315.0
NIU,2016,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,23408.0
NIU,2015,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,22636.0
NIU,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,1796.0
NIU,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,3352.0
NIU,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,3352.0
NIU,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,3352.0
NIU,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,3352.0
NIU,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,3352.0
NIU,2020,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,72.0
NIU,2019,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,72.0
NIU,2018,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,72.0
NIU,2017,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,71.0
NIU,2016,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,71.0
NIU,2015,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,72.0
NLD,2020,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,16835.0
NLD,2019,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,12665.0
NLD,2018,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,12042.0
NLD,2017,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,5767.0
NLD,2016,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,10929.0
NLD,2015,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,3975.0
NLD,2020,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,9357530.0
NLD,2019,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,9357530.0
NLD,2018,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,9235730.0
NLD,2017,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,10074649.0
NLD,2016,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,10765303.0
NLD,2015,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,10666354.0
NLD,2020,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,5742734.0
NLD,2019,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,5742734.0
NLD,2018,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,5646724.0
NLD,2017,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,5910577.0
NLD,2016,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,6008674.0
NLD,2015,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,6125199.0
NLD,2020,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,4728746.0
NLD,2019,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,4728746.0
NLD,2018,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,4695219.0
NLD,2017,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,4969485.0
NLD,2016,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,5133768.0
NLD,2015,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,5128512.0
NLD,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,202000.0
NLD,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,202000.0
NLD,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,202000.0
NLD,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,202000.0
NLD,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,217000.0
NLD,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,219000.0
NLD,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1641646.0
NLD,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1641646.0
NLD,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1641646.0
NLD,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1558449.0
NLD,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1617758.0
NLD,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1801172.0
NLD,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,30705200.0
NLD,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,30705200.0
NLD,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,30705200.0
NLD,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,31206600.0
NLD,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,31687280.0
NLD,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,31280000.0
NLD,2020,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7797.0
NLD,2019,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7956.0
NLD,2018,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7560.0
NLD,2017,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7560.0
NLD,2016,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7592.0
NLD,2015,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7218.0
NLD,2020,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,13869.0
NLD,2019,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,14152.0
NLD,2018,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,14152.0
NLD,2017,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,12586.0
NLD,2016,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,12586.0
NLD,2015,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,14413.0
NLD,2020,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,231313.0
NLD,2019,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,231535.0
NLD,2018,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,225520.0
NLD,2017,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,222735.0
NLD,2016,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,221733.0
NLD,2015,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,213266.0
NLD,2020,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,18494303.0
NLD,2019,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,18494303.0
NLD,2018,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,18494303.0
NLD,2017,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,19497078.0
NLD,2016,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,17446228.0
NLD,2015,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,17642535.0
NLD,2020,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,6585435.0
NLD,2019,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,6615671.0
NLD,2018,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,6809410.0
NLD,2017,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,6751621.0
NLD,2016,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,6723810.0
NLD,2015,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,6384565.0
NLD,2020,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,664640.0
NLD,2019,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,664640.0
NLD,2018,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,797796.0
NLD,2017,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,851326.0
NLD,2016,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,831210.0
NLD,2015,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,868246.0
NLD,2020,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,10514786.0
NLD,2019,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,10421060.0
NLD,2018,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,11455935.0
NLD,2017,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,11390646.0
NLD,2016,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,12296105.0
NLD,2015,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,10828296.0
NLD,2020,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,12456329.0
NLD,2019,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,11434170.0
NLD,2018,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,10111194.0
NLD,2017,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,10188039.0
NLD,2016,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,9807858.0
NLD,2015,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,9484300.0
NLD,2020,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,2773588.0
NLD,2019,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,5146816.0
NLD,2018,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,6232034.0
NLD,2017,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,7749289.0
NLD,2016,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,8882559.0
NLD,2015,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,9140566.0
NLD,2020,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,18632633.0
NLD,2019,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,19622922.0
NLD,2018,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,19846191.0
NLD,2017,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,20627975.0
NLD,2016,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,20709188.0
NLD,2015,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,20514278.0
NLD,2020,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,542840.0
NLD,2019,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,542840.0
NLD,2018,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,542840.0
NLD,2017,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,540560.0
NLD,2016,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,730080.0
NLD,2015,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,861080.0
NLD,2020,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,41196000.0
NLD,2019,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,44001000.0
NLD,2018,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,45633000.0
NLD,2017,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,49379000.0
NLD,2016,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,51389000.0
NLD,2015,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,47804000.0
NLD,2020,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,9080680.0
NLD,2019,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,9080680.0
NLD,2018,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,9080680.0
NLD,2017,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,8634960.0
NLD,2016,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,9625520.0
NLD,2015,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,14304360.0
NLD,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,6458357.0
NLD,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,11845448.0
NLD,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,11959471.0
NLD,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,11959471.0
NLD,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,11959471.0
NLD,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,11959471.0
NLD,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,82332.0
NLD,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,82332.0
NLD,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,82332.0
NLD,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,82232.0
NLD,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,88542.0
NLD,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,88542.0
NLD,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,30198622.0
NLD,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,30198622.0
NLD,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,30134707.0
NLD,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,29978265.0
NLD,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,29978265.0
NLD,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,29978265.0
NLD,2020,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,282800.0
NLD,2019,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,282800.0
NLD,2018,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,282800.0
NLD,2017,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,294000.0
NLD,2016,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,308000.0
NLD,2015,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,322000.0
NLD,2020,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,12900.0
NLD,2019,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,12900.0
NLD,2018,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,12900.0
NLD,2017,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,13900.0
NLD,2016,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,13300.0
NLD,2015,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,13100.0
NLD,2020,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,3388000.0
NLD,2019,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,3388000.0
NLD,2018,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,3388000.0
NLD,2017,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,3360000.0
NLD,2016,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,3332000.0
NLD,2015,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,3332000.0
NLD,2020,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1428000.0
NLD,2019,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1428000.0
NLD,2018,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1428000.0
NLD,2017,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1439200.0
NLD,2016,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1414000.0
NLD,2015,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1383200.0
NOR,2020,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,5245.0
NOR,2019,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,6198.0
NOR,2018,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,12581.0
NOR,2017,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,13535.0
NOR,2016,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,8357.0
NOR,2015,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,9536.0
NOR,2020,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,2400378.0
NOR,2019,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,2400378.0
NOR,2018,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,2374714.0
NOR,2017,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,2384598.0
NOR,2016,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,2382092.0
NOR,2015,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,2335642.0
NOR,2020,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,3148934.0
NOR,2019,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,3148934.0
NOR,2018,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,3129562.0
NOR,2017,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,3110173.0
NOR,2016,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,3113034.0
NOR,2015,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,3090363.0
NOR,2020,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,629666.0
NOR,2019,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,629666.0
NOR,2018,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,608074.0
NOR,2017,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,616926.0
NOR,2016,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,612523.0
NOR,2015,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,608128.0
NOR,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,250000.0
NOR,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,250000.0
NOR,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,250000.0
NOR,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,243000.0
NOR,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,199000.0
NOR,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,150000.0
NOR,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,846488.0
NOR,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,846488.0
NOR,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,846488.0
NOR,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1386022.0
NOR,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1376064.0
NOR,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1240568.0
NOR,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,2177348.0
NOR,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,2177348.0
NOR,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,2177348.0
NOR,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,2117180.0
NOR,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1864660.0
NOR,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,1622532.0
NOR,2015,Annual_Emissions_GreenhouseGas_IronMining,ClimateTraceEstimate,25966.0
NOR,2020,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,6927.0
NOR,2019,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7069.0
NOR,2018,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7019.0
NOR,2017,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7124.0
NOR,2016,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,7223.0
NOR,2015,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,6922.0
NOR,2020,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,4056.0
NOR,2019,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,4138.0
NOR,2018,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,3915.0
NOR,2017,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,4350.0
NOR,2016,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,4350.0
NOR,2015,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,4147.0
NOR,2020,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1666111.0
NOR,2019,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1667716.0
NOR,2018,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1624388.0
NOR,2017,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1604329.0
NOR,2016,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1597108.0
