blockgroup_FIPS,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060450112003,39639.40494777173,13802.94631950818
geoId/060770034032,4916.2164711503365,0.0
geoId/060770034033,7665.160633471652,0.0
geoId/060770034051,7739.833522410824,0.0
geoId/060770034053,5985.277101408324,0.0
geoId/060770034052,7867.674584065778,0.0
geoId/060770034102,11910.815065583889,0.0
geoId/060770034103,7509.6385242945325,0.0
geoId/060290044013,17440.948739409156,0.0
geoId/060290043013,16700.74670428908,0.0
geoId/060290043021,5231.168502181839,0.0
geoId/060190025021,3587.124679871735,0.0
geoId/060890123021,38560.107799032514,0.0
geoId/060890123023,45905.59682002648,0.0
geoId/060890123022,25181.79491139468,0.0
geoId/060570004021,33412.04914927969,0.0
geoId/060570004022,100225.356874809,54524.2077260294
geoId/060830020074,21379.64352430867,0.0
geoId/060830020075,1671.0922340789014,0.0
geoId/060830020077,7865.440253477987,0.0
geoId/060830020071,4997.742902382522,0.0
geoId/060014081001,19293.130373239266,17353.090111382666
geoId/060014081004,5137.982433930043,6346.73642040225
geoId/060014080002,12497.48974207922,0.0
geoId/060014080001,5547.040074909273,0.0
geoId/060014066012,1624.4876708675552,0.0
geoId/060014066011,1275.9870865529072,0.0
geoId/060230009001,14191.288165181246,0.0
geoId/060230010004,4849.341382659273,0.0
geoId/060230008003,28900.511101308268,0.0
geoId/060230009002,24341.48501101412,0.0
geoId/060230009003,65003.5359411239,0.0
geoId/060230106002,27154.569786364398,0.0
geoId/060230010003,4597.264744747999,0.0
geoId/060190014082,7388.3145947003395,0.0
geoId/060190030031,8513.508582378761,0.0
geoId/060290009104,11295.14485929,0.0
geoId/060290009101,19266.261770789555,0.0
geoId/060190025022,2553.08390542112,0.0
geoId/060750159001,5545.17347952447,0.0
geoId/060750476001,1488.661688645919,0.0
geoId/060750476002,1163.4470341374072,0.0
geoId/060770050031,102757.31833007447,0.0
geoId/060530116024,43472.703067760915,28043.268592145414
geoId/060530116023,39608.29082222809,43604.06854759299
geoId/060530135002,4704.865963806328,0.0
geoId/060530110002,37860.38896450007,38526.6224829481
geoId/060133400025,8927.001516839413,0.0
geoId/060855021012,4041.1510098675567,0.0
geoId/060855021021,7026.171737257253,0.0
geoId/060014366022,3810.3541091995135,0.0
geoId/060014365002,12176.417038612637,0.0
geoId/060014368001,6865.297324153251,0.0
geoId/060014379002,5483.04489327743,0.0
geoId/060014370001,4555.31795032937,0.0
geoId/060014374001,3246.425298601963,0.0
geoId/060014366021,7585.533629797064,0.0
geoId/060014366012,5809.192121327458,0.0
geoId/060014364015,3093.273194270389,0.0
geoId/060014366011,3316.1684737090704,0.0
geoId/060014366013,3532.2516080084893,0.0
geoId/060890116001,672.1918932781646,0.0
geoId/060890117023,1550.2269382523755,0.0
geoId/060890108072,5956.096696101429,0.0
geoId/060890117012,1530.2388569201858,0.0
geoId/060890108062,1908.1538253296867,0.0
geoId/060890117032,8.90702303503932,0.0
geoId/060890117022,1955.1044754062304,0.0
geoId/060770027022,8116.402425769484,0.0
geoId/060770027023,6944.968264343411,0.0
geoId/060190055224,6790.436435322664,0.0
geoId/060190055222,3372.579179044216,0.0
geoId/060816015022,3062.717633303937,0.0
geoId/060816028002,5287.54602285856,0.0
geoId/060816028001,3228.1339460003865,0.0
geoId/060816027003,4869.767377552888,0.0
geoId/060816027001,2680.548972626145,0.0
geoId/060816027002,2691.000362474659,0.0
geoId/060816028003,2114.043476473993,0.0
geoId/060816029001,7454.49452544335,0.0
geoId/060014428001,11621.919893218132,0.0
geoId/060014427003,5334.573693265324,0.0
geoId/060014427002,4192.7042707379305,0.0
geoId/060014427001,4619.7207163360135,0.0
geoId/060411170004,4004.0084923294576,0.0
geoId/060411191004,14312.052304174746,0.0
geoId/060411160002,1028.0719230123448,0.0
geoId/060411181001,9820.022549413692,0.0
geoId/060190077002,20877.796183736675,0.0
geoId/060855043192,6482.454854346391,0.0
geoId/061010506034,8924.063001824043,0.0
geoId/061010501012,4340.91613333491,0.0
geoId/061010501013,2099.4698220058667,0.0
geoId/061010506042,20492.0247892403,0.0
geoId/061010506033,10061.327276861131,0.0
geoId/060290013005,1498.366580881457,0.0
geoId/060290007005,3524.1000309335113,0.0
geoId/060871204004,12914.86807608104,47174.40047828918
geoId/060014087003,2402.4240603197304,0.0
geoId/060014088003,2619.2241194509406,0.0
geoId/060450104004,9804.09845260245,0.0
geoId/060450105002,3238.0767171980406,0.0
geoId/060450105004,13327.899150662588,0.0
geoId/060014507011,10321.409528644224,0.0
geoId/060014507012,9368.959141724868,0.0
geoId/060014507413,8365.353987126062,0.0
geoId/060411031002,29779.969759929398,24285.235455745173
geoId/060411022023,9430.497851323327,0.0
geoId/060411022033,7422.229464489145,0.0
geoId/060411021002,9878.757675962668,1621.856217185949
geoId/060411031004,6482.7411244401965,0.0
geoId/060411021001,10592.838788716894,7365.857741701529
geoId/060411022025,6327.948193539554,0.0
geoId/060411031001,11237.569939567473,0.0
geoId/060411022024,2974.02895482803,0.0
geoId/060530124012,3890.018260255456,0.0
geoId/060530124023,10167.152117059584,0.0
geoId/060530124022,4180.173311388628,0.0
geoId/060530121001,5231.741990306374,0.0
geoId/060530124021,5557.667161771407,0.0
geoId/060014403071,7512.602792449908,0.0
geoId/060014225001,1948.8796361159555,0.0
geoId/060014225003,2026.062898983294,0.0
geoId/060530104002,6982.784828985393,0.0
geoId/060530104001,4039.9769810823072,0.0
geoId/060530104004,3678.417449166285,0.0
geoId/060530143012,14382.578756315064,0.0
geoId/060411050001,15236.244464792859,0.0
geoId/060411042002,3854.12207373215,0.0
geoId/060411070001,7696.340452485351,0.0
geoId/060290010001,20382.360266703265,0.0
geoId/060290010002,12171.110327978935,0.0
geoId/060290051041,38857.02534899846,5857.76297337441
geoId/060552007071,7847.348894022357,0.0
geoId/060552007043,5028.540464855046,0.0
geoId/060552007042,6266.432670904906,0.0
geoId/060971541004,134029.29047196332,178535.2793352887
geoId/060971538012,41168.470797140966,0.0
geoId/060816109001,2949.843265440912,0.0
geoId/060014104001,2538.388961012512,0.0
geoId/060750253002,1129.614160594362,0.0
geoId/061130104011,6231.549425755099,0.0
geoId/061130105053,26762.0899753004,0.0
geoId/060290040004,9943.254004109242,0.0
geoId/060290040002,7418.4642838146665,0.0
geoId/060133553041,14872.878943849537,1385.311592395825
geoId/060971502041,9518.760290085656,0.0
geoId/060971502021,8699.407483012632,0.0
geoId/060855043113,6012.541533557403,0.0
geoId/060855043223,4946.652634323802,0.0
geoId/060070035022,3374.9181799939806,0.0
geoId/060070035024,2341.515908689047,0.0
geoId/060855102002,5774.8517354844325,0.0
geoId/060855103002,11248.210162336929,0.0
geoId/060855120212,5223.960783386759,0.0
geoId/060855120391,5326.759860084008,0.0
geoId/060855120213,3882.690848444865,0.0
geoId/060855120251,9190.912008947782,0.0
geoId/060855120202,4467.799459399849,0.0
geoId/060855120193,4786.194593214284,0.0
geoId/060855120192,5321.346595299072,0.0
geoId/060855120191,4262.168311460761,0.0
geoId/060855120293,3871.199630295726,0.0
geoId/060855120214,4602.083123512976,0.0
geoId/060855120252,4708.665578139234,0.0
geoId/060855120211,6024.764072850452,0.0
geoId/060750327001,1239.057760100034,0.0
geoId/060750327003,1862.1346521414168,0.0
geoId/060750327004,1296.3343297639872,0.0
geoId/060750327005,1217.9784823176974,0.0
geoId/060855028003,5362.642671551369,0.0
geoId/061130105104,7380.730910196694,0.0
geoId/061130105092,8620.401309145142,0.0
geoId/061130105101,12339.941494740862,0.0
geoId/060855122001,78705.69862927015,102652.6363337659
geoId/060133592043,15222.591434339563,0.0
geoId/060133592042,5456.368402624023,0.0
geoId/060170315031,43052.75706703462,123511.16583625169
geoId/061150406001,7182.448664279247,0.0
geoId/061150406003,8679.268077226545,0.0
geoId/061150406002,6672.185302693056,0.0
geoId/061150405002,8271.376305500064,0.0
geoId/061150407002,20652.269141069108,0.0
geoId/060190075001,79053.8517601159,0.0
geoId/060830028081,10347.062814478058,13941.450046003909
geoId/060830028082,9845.124679975319,0.0
geoId/060830028084,7003.826440863328,0.0
geoId/060830028083,7996.626455699909,0.0
geoId/060830028085,4758.199303253793,0.0
geoId/060170307062,44653.284743446005,9426.116478420321
geoId/060670085121,2224.679041406378,1677.793495202281
geoId/060170308072,21068.07393245075,28096.45656483412
geoId/060170308082,35542.41819932991,4565.611833687376
geoId/060750263022,1334.220258359648,0.0
geoId/060750263021,1982.97198821558,0.0
geoId/060816001003,3376.2024571343877,0.0
geoId/060816001002,5503.557871637762,0.0
geoId/060816003002,6820.822035201558,0.0
geoId/060855091091,13517.116228912928,0.0
geoId/060790101022,9365.192114544276,0.0
geoId/060290004001,5554.61626438764,0.0
geoId/060290003002,3345.6943304134493,0.0
geoId/060530018023,6378.548604534158,0.0
geoId/060530004003,3604.367258477195,0.0
geoId/060530018021,4713.225284265,0.0
geoId/060530004001,7063.903531012675,0.0
geoId/060530003002,5769.8064180119145,0.0
geoId/060530002002,6435.289158185265,0.0
geoId/060952526082,8581.46271430225,0.0
geoId/060952523161,10670.508881251078,0.0
geoId/060952526112,5985.766345192799,0.0
geoId/060952526102,4145.766931647402,0.0
geoId/060952526081,4612.7480193034335,0.0
geoId/060952526063,5150.472180497303,0.0
geoId/060330004002,16026.473947268498,0.0
geoId/060330004004,6736.3492351339255,0.0
geoId/060330004003,18481.606036522582,0.0
geoId/060330004001,10327.47001486862,0.0
geoId/060570007014,37996.77304993044,0.0
geoId/060570007013,21031.82922545593,0.0
geoId/060070006032,4610.555002264179,0.0
geoId/060070006033,1075.9055011203868,0.0
geoId/060770010004,9824.153531557764,0.0
geoId/060770010001,6684.103264939965,0.0
geoId/060770011012,7000.336308542631,0.0
geoId/060770010003,9037.26536396662,0.0
geoId/060816062004,2664.680135639907,0.0
geoId/060816078002,5594.282191271845,0.0
geoId/060816063001,5198.059159084063,0.0
geoId/060816077022,3152.9111160528664,0.0
geoId/060855073016,12576.875276101711,0.0
geoId/060855072054,6253.227822001201,0.0
geoId/060390001041,18007.589466078505,33904.82535487284
geoId/060070035013,609.0138535354628,0.0
geoId/060070035023,1367.0149574978086,0.0
geoId/060070035012,290.2988137476555,0.0
geoId/060790127025,52280.44167797635,110751.01359188279
geoId/060790125051,33607.606779370464,25918.223159111712
geoId/060790125022,13725.033637124356,15199.661325486566
geoId/060790125052,12898.058333276089,48069.51359231915
geoId/060790125021,7104.147491062076,3346.100621057545
geoId/060790125053,12196.819024042801,26756.75280916173
geoId/060990002021,6357.690400479929,0.0
geoId/060990028024,26109.376733175955,0.0
geoId/060990028013,4483.7122932998855,0.0
geoId/060855002002,596.2924491649646,0.0
geoId/060816076002,2376.822647390989,0.0
geoId/060816076004,2694.558093858172,0.0
geoId/060014425004,5105.224807535926,0.0
geoId/060014429004,3058.466382154009,0.0
geoId/060014425002,5250.345482588145,0.0
geoId/060750262001,1699.7958233376942,0.0
geoId/060855033301,10767.1605446783,0.0
geoId/060855033302,5003.502801596491,0.0
geoId/060855033273,6597.533435386086,7740.7745451438095
geoId/060816016033,3499.845884161281,0.0
geoId/060816029002,5246.609604627979,0.0
geoId/060816030001,9061.29383988932,0.0
geoId/060014505012,14356.341431756624,0.0
geoId/060014506022,10326.576149242628,0.0
geoId/060014505021,13674.423383050507,1151.567249326572
geoId/060014505011,4067.1973592808913,0.0
geoId/060133400021,6748.804925169203,0.0
geoId/060330001001,57937.25795410514,2904.7389771223525
geoId/060330005022,15658.339749182569,788.0342672053114
geoId/060170308083,11247.983660426049,5650.7121407552395
geoId/060170308101,14745.368973310098,1598.1443217650578
geoId/060170308102,9642.817482706694,15910.629238775102
geoId/060170308071,12279.997980323584,24188.78238722872
geoId/061070005013,6719.159930190027,0.0
geoId/060014097003,1524.4564765112984,0.0
geoId/060971541003,133469.00078953718,152142.26616206212
geoId/060750311004,2185.9850836377427,0.0
geoId/060190069001,13925.878654478283,0.0
geoId/060570001051,40256.18884084741,50036.39108172202
geoId/060570001024,30056.65663622924,22328.041485508395
geoId/060855120013,6736.384572816799,0.0
geoId/060855120431,5379.202326751784,0.0
geoId/060855120173,9291.761079507676,0.0
geoId/060855120422,3157.073433202031,0.0
geoId/060855120421,4244.05394535038,0.0
geoId/060855120432,5366.182971463952,0.0
geoId/060855099023,8470.606911579614,0.0
geoId/060855100016,5489.739787202915,0.0
geoId/060770046003,76639.12663567161,0.0
geoId/060770043034,1470.2820367559837,0.0
geoId/060770041051,19827.393220733957,0.0
geoId/060770045012,1534.6879984572356,0.0
geoId/060770042011,231.41179695739743,0.0
geoId/060770044022,1865.919216593148,0.0
geoId/060770045022,496.3968251753189,0.0
geoId/060770042041,689.6384791884441,0.0
geoId/060770042042,1152.6259505595524,0.0
geoId/060770043071,1039.0076233847558,0.0
geoId/060770043082,473.1656175099109,0.0
geoId/060770044042,1330.728976652192,0.0
geoId/060770044043,1277.5350780021265,0.0
geoId/060770043032,640.0524658705747,0.0
geoId/060770043031,788.0389831605121,0.0
geoId/060770042043,155.14043310694814,0.0
geoId/060770042014,369.3109204992194,0.0
geoId/060610206021,55056.951561356705,9002.926409860513
geoId/060610205022,11991.575428596774,0.0
geoId/060855066052,5087.7846210579055,0.0
geoId/060290003001,5792.359838410163,0.0
geoId/060133553021,7147.927930117929,0.0
geoId/060133553022,6439.1069156784115,0.0
geoId/060133553023,17577.96439826137,8833.460261898203
geoId/060133383022,17499.9118888081,4463.446713537197
geoId/060133383011,13726.059850284217,0.0
geoId/060133461012,13839.016062886622,18675.741311742604
geoId/060952531082,4459.9245212284495,0.0
geoId/060014225002,731.0304961064082,0.0
geoId/060855043211,8293.546115251149,0.0
geoId/060855043213,6169.147920868378,0.0
geoId/060855043201,5422.699824412858,0.0
geoId/060855043071,9788.625665934209,0.0
geoId/060855038042,4760.184538347008,0.0
geoId/060855038041,5606.805508611722,0.0
geoId/060855038032,5461.18685455137,0.0
geoId/060855038022,2239.955635057034,0.0
geoId/060855038043,8151.777195301442,0.0
geoId/060855038031,8926.471414682383,0.0
geoId/060530131001,10268.624807976601,0.0
geoId/060530132002,24005.478174722797,0.0
geoId/060971530022,4582.013688735171,0.0
geoId/060971530025,2621.882406472885,0.0
geoId/060170308081,7817.726025499709,0.0
geoId/061030006002,23769.91618138373,0.0
geoId/061030006003,30258.78870683603,0.0
geoId/061030006001,21550.12284467033,0.0
geoId/060133400022,3571.694451460294,0.0
geoId/060133400023,10413.66060761746,0.0
geoId/060750329011,812.6979851313063,0.0
geoId/060750329012,2144.344639611525,0.0
geoId/060014378001,12724.334015536024,0.0
geoId/060014378002,2061.841153716365,0.0
geoId/060014382042,3428.9424456214447,0.0
geoId/060014377011,1132.3238308532013,0.0
geoId/060014375002,5488.404354846154,0.0
geoId/060014374002,5384.988951102916,0.0
geoId/060014375001,3376.344550353317,0.0
geoId/060014377021,3042.41626311826,0.0
geoId/060014376002,3555.942571426859,0.0
geoId/060411241002,7931.195574130428,0.0
geoId/060411212001,3952.397604280649,0.0
geoId/060411191005,9490.37415963238,0.0
geoId/060871205003,42850.7244317359,63907.47485863511
geoId/060871205004,29014.28307622105,59326.16013399903
geoId/060871204001,16706.832850341514,73073.83378414868
geoId/060830020101,8867.816164579895,0.0
geoId/060830020081,7408.49902533929,0.0
geoId/060830020076,8007.6841320635085,0.0
geoId/060971535014,42950.06290848024,6176.2691186821585
geoId/060971535013,37962.006432862116,0.0
geoId/060830028086,14377.19604686357,0.0
geoId/060830031022,3009.755111811125,0.0
geoId/060830027083,841.1543731315556,0.0
geoId/060830027081,590.0053750370703,0.0
geoId/060830028062,4079.7943533922585,0.0
geoId/060830026041,7653.910568133142,0.0
geoId/060830027053,724.2879525772299,0.0
geoId/060830027052,73.00910984413562,0.0
geoId/060830027022,106.26627589648407,0.0
geoId/060816081001,11745.791582808188,0.0
geoId/060816080012,3912.413158852295,0.0
geoId/060816080011,6900.811657899053,0.0
geoId/060816083001,8530.748876826445,0.0
geoId/060816083002,5896.237092498501,0.0
geoId/060816080041,4829.151466318415,0.0
geoId/060411322002,26671.555320508072,2183.544436451053
geoId/060411330004,8960.609670358586,0.0
geoId/060411322001,21351.18480395489,4211.890813465803
geoId/060952534043,10331.005947358382,0.0
geoId/060952534044,13845.327331073286,0.0
geoId/060952534042,6216.5982693150745,0.0
geoId/060952534041,11751.606244997805,0.0
geoId/060952534031,8085.788269542994,0.0
geoId/060952534022,2917.6186059557813,0.0
geoId/060470023013,8895.633585298883,0.0
geoId/060133361021,3865.782576005817,0.0
geoId/060133372002,13819.226116244015,0.0
geoId/060133361013,4048.371002354693,0.0
geoId/060133361012,4678.59731683394,0.0
geoId/060133372003,2980.4803235823188,0.0
geoId/060133362023,4851.162288611606,0.0
geoId/060133381011,3351.0333897253377,0.0
geoId/060133372001,2074.499556383238,0.0
geoId/060133362012,4282.664535385707,0.0
geoId/060450106002,80706.25009729408,0.0
geoId/060450107001,9100.46875687417,0.0
geoId/060450107007,13254.911601119751,0.0
geoId/060450106003,48158.079533178636,0.0
geoId/060450107002,30721.334831013424,0.0
geoId/060450107003,6817.244980610205,0.0
geoId/060770035005,10760.101145186332,0.0
geoId/060770035002,15278.36518771231,0.0
geoId/061130105111,7052.3018909439925,0.0
geoId/061130105131,6831.89027591312,0.0
