srcStateName,srcDistrictName,Year,StateCode,StateName,DistrictCode,DistrictName,censusyear,CensusStateCode,CensusDistrictCode,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,JoinYear,NumberOfChildren,NumberOfParents,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFemaleMappingError%,TotalPopulationFemaleUrbanMappingError%,TotalPopulationFemaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,LandAreaMappingError%,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Haryana,Sirsa,2019-20,6,HARYANA,74,SIRSA,2011,6,74,1295189,319248,975941,682582,168405,514177,612607,150843,461764,246571,63076,183495,5898,422211,428109,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,Sonipat,2019-20,6,HARYANA,75,SONIPAT,2011,6,75,1450001,453364,996637,781299,242549,538750,668702,210815,457887,277726,90174,187552,8201,207624,215825,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,Yamunanagar,2019-20,6,HARYANA,76,YAMUNANAGAR,2011,6,76,1214205,472829,741376,646718,252761,393957,567487,220068,347419,235423,98771,136652,9136,162271,171407,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Bilaspur,2019-20,2,HIMACHAL PRADESH,15,BILASPUR,2011,2,15,381956,25129,356827,192764,13111,179653,189192,12018,177174,80485,5773,74712,1743,110029,111771.8125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Chamba,2019-20,2,HIMACHAL PRADESH,16,CHAMBA,2011,2,16,519080,36108,482972,261320,19357,241963,257760,16751,241009,102460,7864,94596,2075,690354,692428.625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Hamirpur,2019-20,2,HIMACHAL PRADESH,17,HAMIRPUR,2011,2,17,454768,31430,423338,217070,16322,200748,237698,15108,222590,105519,7404,98115,1161,109064,110225.4609375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Kangra,2019-20,2,HIMACHAL PRADESH,18,KANGRA,2011,2,18,1510075,86281,1423794,750591,45226,705365,759484,41055,718429,338887,20508,318379,4771,572979,577750.1875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Kinnaur,2019-20,2,HIMACHAL PRADESH,19,KINNAUR,2011,2,19,84121,0,84121,46249,0,46249,37872,0,37872,19976,0,19976,0,624308,624307.75,2019-20,1,1,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Kullu,2019-20,2,HIMACHAL PRADESH,20,KULLU,2011,2,20,437903,41391,396512,225452,22183,203269,212451,19208,193243,94807,10449,84358,1713,60777.9,62490.9296875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Lahul and Spiti,2019-20,2,HIMACHAL PRADESH,21,LAHUL AND SPITI,2011,2,21,31564,0,31564,16588,0,16588,14976,0,14976,6674,0,6674,0,911196,911195.875,2019-20,1,1,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Mandi,2019-20,2,HIMACHAL PRADESH,22,MANDI,2011,2,22,999777,62637,937140,498065,32015,466050,501712,30622,471090,219145,15398,203747,2783,395059,397841.90625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Shimla,2019-20,2,HIMACHAL PRADESH,23,SHIMLA,2011,2,23,814010,201351,612659,425039,110744,314295,388971,90607,298364,184362,54508,129854,5546,523652,529198.09375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Sirmaur,2019-20,2,HIMACHAL PRADESH,24,SIRMAUR,2011,2,24,529855,57165,472690,276289,30114,246175,253566,27051,226515,98208,13121,85087,1914,222828,224742.109375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Solan,2019-20,2,HIMACHAL PRADESH,25,SOLAN,2011,2,25,580320,102147,478173,308754,59018,249736,271566,43129,228437,122425,25915,96510,3378,177586,180963.859375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,Una,2019-20,2,HIMACHAL PRADESH,26,UNA,2011,2,26,521173,44913,476260,263692,23438,240254,257481,21475,236006,110332,9830,100502,2046,152875,154920.609375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Anantnag,2019-20,1,JAMMU AND KASHMIR,1,ANANTNAG,2011,1,1,1078692,282887,795805,559767,148755,411012,518925,134132,384793,153640,35992,117648,6053,67370.7,73423.7265625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Badgam,2019-20,1,JAMMU AND KASHMIR,2,Budgam,2011,1,2,744234,97912,646322,393179,54656,338523,351055,43256,307799,102063,13946,88117,4368,66317.8,70685.8203125,2019-20,1,1,0.78554418271431319600,0.000000000000000000000000,0.90282129749494154800,0.74741044264284332500,0.000000000000000000000000,0.86637447762715319500,0.82821671951960056700,0.000000000000000000000000,0.94287689471528062300,0.73817516906436539200,0.000000000000000000000000,0.85330529988704608700,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Bandipore,2019-20,1,JAMMU AND KASHMIR,623,BANDIPORA,2011,1,623,392232,65361,326871,207680,35417,172263,184552,29944,154608,58392,9598,48794,4963,29523.9,34486.896484375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Baramula,2019-20,1,JAMMU AND KASHMIR,3,BARAMULLA,2011,1,3,1011629,182500,829129,536620,102334,434286,475009,80166,394843,153172,27289,125883,6356,97983.3,104339.284362793,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Doda,2019-20,1,JAMMU AND KASHMIR,4,DODA,2011,1,4,409936,32689,377247,213641,18211,195430,196295,14478,181817,79636,6719,72917,1975,134385,136359.84375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Ganderbal,2019-20,1,JAMMU AND KASHMIR,626,GANDERBAL,2011,1,626,297446,47039,250407,158720,25005,133715,138726,22034,116692,45361,6966,38395,2540,23437.1,25977.091796875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Jammu,2019-20,1,JAMMU AND KASHMIR,5,JAMMU,2011,1,5,1529958,765013,764945,813821,412218,401603,716137,352795,363342,314199,154908,159291,25213,219058,244271.03125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Kathua,2019-20,1,JAMMU AND KASHMIR,7,KATHUA,2011,1,7,616435,89713,526722,326109,47983,278126,290326,41730,248596,119583,17932,101651,4242,239714,243956,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Kishtwar,2019-20,1,JAMMU AND KASHMIR,620,KISHTWAR,2011,1,620,230696,14865,215831,120165,8179,111986,110531,6686,103845,45209,2710,42499,63,164365,164428.109375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Kulgam,2019-20,1,JAMMU AND KASHMIR,622,KULGAM,2011,1,622,424483,80613,343870,217620,42046,175574,206863,38567,168296,73728,13806,59922,4957,36056.7,41013.7421875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Kupwara,2019-20,1,JAMMU AND KASHMIR,8,KUPWARA,2011,1,8,870354,104729,765625,474190,62152,412038,396164,42577,353587,113929,11999,101930,4734,61595.4,66329.37109375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Pulwama,2019-20,1,JAMMU AND KASHMIR,11,PULWAMA,2011,1,11,560440,80462,479978,293064,44968,248096,267376,35494,231882,86241,10654,75587,3855,59732.2,63587.234375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Punch,2019-20,1,JAMMU AND KASHMIR,10,POONCH,2011,1,10,476835,38630,438205,251899,22125,229774,224936,16505,208431,90261,7216,83045,2408,112557,114965,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Rajouri,2019-20,1,JAMMU AND KASHMIR,12,RAJOURI,2011,1,12,642415,52314,590101,345351,34603,310748,297064,17711,279353,130401,7756,122645,2189,249680,251869.3125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Ramban,2019-20,1,JAMMU AND KASHMIR,621,RAMBAN,2011,1,621,283713,11811,271902,149132,6815,142317,134581,4996,129585,55490,2162,53328,1508,131396,132904.40625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Reasi,2019-20,1,JAMMU AND KASHMIR,627,REASI,2011,1,627,314667,26996,287671,166461,14980,151481,148206,12016,136190,56689,5030,51659,3901,167950,171851.4375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Samba,2019-20,1,JAMMU AND KASHMIR,624,SAMBA,2011,1,624,312807,53615,259192,165955,29759,136196,146852,23856,122996,64071,10667,53404,3876,84330.3,88206.3125,2019-20,1,1,0.90154218590270243100,0.000000000000000000000000,1.08374829898636550400,0.87746269009720678300,0.000000000000000000000000,1.06482976357048039300,0.92873262381988863200,0.000000000000000000000000,1.10468717736939913300,0.99105299380591878900,0.000000000000000000000000,1.18425381044628824200,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Shupiyan,2019-20,1,JAMMU AND KASHMIR,625,SHOPIAN,2011,1,625,266215,16360,249855,136480,9319,127161,129735,7041,122694,44411,2553,41858,540,30627.8,31167.759765625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Srinagar,2019-20,1,JAMMU AND KASHMIR,13,SRINAGAR,2011,1,13,1236829,1219516,17313,651124,642208,8916,585705,577308,8397,191678,188834,2844,1593,1595.4,3188.39990234375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,Udhampur,2019-20,1,JAMMU AND KASHMIR,14,UDHAMPUR,2011,1,14,558201,108208,449993,298469,63810,234659,259732,44398,215334,99906,20353,79553,4372,235503,239874.962524414,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,Bokaro,2019-20,20,JHARKHAND,322,BOKARO,2011,20,322,2062330,983644,1078686,1072807,517853,554954,989523,465791,523732,394918,188770,206148,43679,242837,286515.546875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,Chatra,2019-20,20,JHARKHAND,323,CHATRA,2011,20,323,1042886,62954,979932,533935,33724,500211,508951,29230,479721,182271,10975,171296,3261,375798,379058.6875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
