"StatVar","ScalingFactors","MeasurementMethods","Units","NumPlaces","MinDate","observationPeriods"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainment_9ThTo12ThGradeNoDiploma","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_HispanicOrLatino_Female_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_HispanicOrLatino_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_Black_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_Black_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_HispanicOrLatino","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_Black_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_Asian_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_Asian_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Asian_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_HispanicOrLatino_Male_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_Black_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainment_9ThTo12ThGradeNoDiploma","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_HispanicOrLatino_Male_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_HispanicOrLatino_Female_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_Asian_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
