value,date,duration,statvar,unit
131.770,2012-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
132.137,2013-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.204,2013-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.558,2013-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.421,2013-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.626,2013-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.900,2013-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.919,2013-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.098,2013-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.255,2013-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.876,2013-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.596,2013-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.509,2013-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.017,2014-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.542,2014-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.375,2014-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.771,2014-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.216,2014-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.433,2014-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.392,2014-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.127,2014-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.211,2014-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.891,2014-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.107,2014-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.207,2014-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
133.487,2015-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.053,2015-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.969,2015-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.222,2015-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.977,2015-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.391,2015-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.371,2015-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.125,2015-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.837,2015-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.735,2015-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.393,2015-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.788,2015-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.966,2016-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.953,2016-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.655,2016-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.332,2016-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.895,2016-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.329,2016-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.007,2016-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.026,2016-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.328,2016-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.536,2016-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.253,2016-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.221,2016-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.035,2017-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.403,2017-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.461,2017-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.810,2017-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.922,2017-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.989,2017-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.755,2017-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.128,2017-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.878,2017-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.782,2017-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.720,2017-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.546,2017-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
140.239,2018-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
140.805,2018-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.142,2018-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.662,2018-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.146,2018-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.349,2018-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.317,2018-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.317,2018-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.489,2018-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.700,2018-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.238,2018-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.699,2018-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.001,2019-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.571,2019-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
143.297,2019-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
143.926,2019-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.183,2019-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.243,2019-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.409,2019-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.388,2019-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.428,2019-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.629,2019-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.518,2019-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.251,2019-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.808,2020-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.203,2020-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.818,2020-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
143.662,2020-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
143.615,2020-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.465,2020-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.218,2020-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.665,2020-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.884,2020-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.927,2020-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,1999-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.2,2000-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.7,2000-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
108.9,2000-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.8,2000-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
108.0,2000-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.3,2000-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.4,2000-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
111.9,2000-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.9,2000-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
114.0,2000-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.4,2000-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.6,2000-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.8,2001-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.4,2001-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
114.4,2001-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
117.5,2001-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
123.7,2001-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
124.7,2001-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
117.4,2001-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
114.8,2001-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
117.9,2001-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
108.7,2001-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
102.6,2001-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.3,2001-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.6,2002-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.8,2002-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
101.9,2002-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.9,2002-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
108.5,2002-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.4,2002-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.9,2002-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
111.2,2002-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
111.4,2002-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.7,2002-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.3,2002-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
108.6,2002-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.4,2003-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
118.9,2003-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
125.4,2003-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
121.5,2003-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
118.1,2003-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
120.6,2003-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
120.9,2003-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
124.4,2003-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
128.0,2003-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
120.9,2003-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
117.4,2003-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.4,2003-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
121.3,2004-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
123.9,2004-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
125.6,2004-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
128.0,2004-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.1,2004-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
140.3,2004-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.2,2004-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.2,2004-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.5,2004-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.1,2004-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.5,2004-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.4,2004-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SA0E_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
