unit,smoking,isced11,sex,age,geo\time	2019 	2014 
PC,SM_GE20D,ED5-8,M,Y35-44,EE	4.8 	11.1 
PC,SM_GE20D,ED5-8,M,Y35-44,EL	11.5 	18.8 
PC,SM_GE20D,ED5-8,M,Y35-44,ES	3.0 	4.1 
PC,SM_GE20D,ED5-8,M,Y35-44,EU27_2020	4.6 	4.4 
PC,SM_GE20D,ED5-8,M,Y35-44,EU28	: 	4.1 
PC,SM_GE20D,ED5-8,M,Y35-44,FI	1.9 	0 
PC,SM_GE20D,ED5-8,M,Y35-44,FR	3.9 	3.8 
PC,SM_GE20D,ED5-8,M,Y35-44,HR	9.2 	7.8 
PC,SM_GE20D,ED5-8,M,Y35-44,HU	3.2 	2.0 
PC,SM_GE20D,ED5-8,M,Y35-44,IE	2.0 	1.9 
PC,SM_GE20D,ED5-8,M,Y35-44,IS	0.5 	0 
PC,SM_GE20D,ED5-8,M,Y35-44,IT	4.4 	4.9 
PC,SM_GE20D,ED5-8,M,Y35-44,LT	4.6 	7.1 
PC,SM_GE20D,ED5-8,M,Y35-44,LU	2.3 	1.4 
PC,SM_GE20D,ED5-8,M,Y35-44,LV	7.6 	14.5 
PC,SM_GE20D,ED5-8,M,Y35-44,MT	5.6 	6.2 
PC,SM_GE20D,ED5-8,M,Y35-44,NL	2.2 	3.0 
PC,SM_GE20D,ED5-8,M,Y35-44,NO	0.5 	0.7 
PC,SM_GE20D,ED5-8,M,Y35-44,PL	3.7 	6.2 
PC,SM_GE20D,ED5-8,M,Y35-44,PT	5.7 	4.0 
PC,SM_GE20D,ED5-8,M,Y35-44,RO	10.5 	5.8 
PC,SM_GE20D,ED5-8,M,Y35-44,RS	19.5 u	: 
PC,SM_GE20D,ED5-8,M,Y35-44,SE	1.4 	0.5 
PC,SM_GE20D,ED5-8,M,Y35-44,SI	6.5 	2.8 
PC,SM_GE20D,ED5-8,M,Y35-44,SK	3.9 	5.8 
PC,SM_GE20D,ED5-8,M,Y35-44,TR	16.1 	18.9 
PC,SM_GE20D,ED5-8,M,Y35-44,UK	: 	2.5 
PC,SM_GE20D,ED5-8,M,Y45-54,AT	9.9 	6.9 
PC,SM_GE20D,ED5-8,M,Y45-54,BE	3.1 	5.5 u
PC,SM_GE20D,ED5-8,M,Y45-54,BG	15.0 	18.8 
PC,SM_GE20D,ED5-8,M,Y45-54,CY	6.1 	12.7 
PC,SM_GE20D,ED5-8,M,Y45-54,CZ	0.7 	5.1 
PC,SM_GE20D,ED5-8,M,Y45-54,DE	8.2 	4.7 
PC,SM_GE20D,ED5-8,M,Y45-54,DK	1.6 	3.2 
PC,SM_GE20D,ED5-8,M,Y45-54,EE	6.6 	10.1 
PC,SM_GE20D,ED5-8,M,Y45-54,EL	10.9 	18.3 
PC,SM_GE20D,ED5-8,M,Y45-54,ES	3.1 	8.1 
PC,SM_GE20D,ED5-8,M,Y45-54,EU27_2020	5.6 	5.7 
PC,SM_GE20D,ED5-8,M,Y45-54,EU28	: 	5.1 
PC,SM_GE20D,ED5-8,M,Y45-54,FI	2.6 	0 
PC,SM_GE20D,ED5-8,M,Y45-54,FR	5.5 	4.4 
PC,SM_GE20D,ED5-8,M,Y45-54,HR	9.4 u	16.4 
PC,SM_GE20D,ED5-8,M,Y45-54,HU	3.4 	3.8 
PC,SM_GE20D,ED5-8,M,Y45-54,IE	1.6 	3.9 
PC,SM_GE20D,ED5-8,M,Y45-54,IS	5.5 	3.6 
PC,SM_GE20D,ED5-8,M,Y45-54,IT	6.6 	4.5 
PC,SM_GE20D,ED5-8,M,Y45-54,LT	2.1 	9.8 
PC,SM_GE20D,ED5-8,M,Y45-54,LU	3.3 	2.4 
PC,SM_GE20D,ED5-8,M,Y45-54,LV	13.0 	10.5 
PC,SM_GE20D,ED5-8,M,Y45-54,MT	6.7 	3.6 
PC,SM_GE20D,ED5-8,M,Y45-54,NL	1.4 	1.3 
PC,SM_GE20D,ED5-8,M,Y45-54,NO	0.8 	1.1 
PC,SM_GE20D,ED5-8,M,Y45-54,PL	5.9 	7.7 
PC,SM_GE20D,ED5-8,M,Y45-54,PT	1.8 	11.4 
PC,SM_GE20D,ED5-8,M,Y45-54,RO	10.2 	12.3 
PC,SM_GE20D,ED5-8,M,Y45-54,RS	16.6 u	: 
PC,SM_GE20D,ED5-8,M,Y45-54,SE	0.3 	0 
PC,SM_GE20D,ED5-8,M,Y45-54,SI	7.8 	3.2 
PC,SM_GE20D,ED5-8,M,Y45-54,SK	6.3 	4.8 
PC,SM_GE20D,ED5-8,M,Y45-54,TR	17.7 	23.8 
PC,SM_GE20D,ED5-8,M,Y45-54,UK	: 	2.3 
PC,SM_GE20D,ED5-8,M,Y45-64,AT	8.7 	7.0 
PC,SM_GE20D,ED5-8,M,Y45-64,BE	5.2 	5.2 u
PC,SM_GE20D,ED5-8,M,Y45-64,BG	15.4 	18.7 
PC,SM_GE20D,ED5-8,M,Y45-64,CY	10.2 	14.2 
PC,SM_GE20D,ED5-8,M,Y45-64,CZ	2.0 	5.2 
PC,SM_GE20D,ED5-8,M,Y45-64,DE	7.7 	5.3 
PC,SM_GE20D,ED5-8,M,Y45-64,DK	2.9 	3.7 
PC,SM_GE20D,ED5-8,M,Y45-64,EE	7.6 	10.6 
PC,SM_GE20D,ED5-8,M,Y45-64,EL	13.0 	16.6 
PC,SM_GE20D,ED5-8,M,Y45-64,ES	4.0 	9.6 
PC,SM_GE20D,ED5-8,M,Y45-64,EU27_2020	5.8 	6.2 
PC,SM_GE20D,ED5-8,M,Y45-64,EU28	: 	5.7 
PC,SM_GE20D,ED5-8,M,Y45-64,FI	1.6 	0 
PC,SM_GE20D,ED5-8,M,Y45-64,FR	5.2 	3.8 
PC,SM_GE20D,ED5-8,M,Y45-64,HR	13.7 	18.3 
PC,SM_GE20D,ED5-8,M,Y45-64,HU	3.8 	3.1 
PC,SM_GE20D,ED5-8,M,Y45-64,IE	2.6 	3.4 
PC,SM_GE20D,ED5-8,M,Y45-64,IS	3.4 	2.8 
PC,SM_GE20D,ED5-8,M,Y45-64,IT	4.8 	4.9 
PC,SM_GE20D,ED5-8,M,Y45-64,LT	2.7 	8.5 
PC,SM_GE20D,ED5-8,M,Y45-64,LU	2.8 	3.1 
PC,SM_GE20D,ED5-8,M,Y45-64,LV	10.3 	9.9 
PC,SM_GE20D,ED5-8,M,Y45-64,MT	7.2 	6.6 
PC,SM_GE20D,ED5-8,M,Y45-64,NL	3.0 	3.1 
PC,SM_GE20D,ED5-8,M,Y45-64,NO	0.9 	0.9 
PC,SM_GE20D,ED5-8,M,Y45-64,PL	6.0 	10.5 
PC,SM_GE20D,ED5-8,M,Y45-64,PT	2.0 	8.5 
PC,SM_GE20D,ED5-8,M,Y45-64,RO	9.7 	8.7 
PC,SM_GE20D,ED5-8,M,Y45-64,RS	18.9 u	: 
PC,SM_GE20D,ED5-8,M,Y45-64,SE	0.8 	0 
PC,SM_GE20D,ED5-8,M,Y45-64,SI	9.3 	6.2 
PC,SM_GE20D,ED5-8,M,Y45-64,SK	5.2 	5.0 
PC,SM_GE20D,ED5-8,M,Y45-64,TR	16.9 	21.8 
PC,SM_GE20D,ED5-8,M,Y45-64,UK	: 	3.2 
PC,SM_GE20D,ED5-8,M,Y55-64,AT	7.3 	7.0 
PC,SM_GE20D,ED5-8,M,Y55-64,BE	8.0 	4.8 u
PC,SM_GE20D,ED5-8,M,Y55-64,BG	15.9 	18.6 
PC,SM_GE20D,ED5-8,M,Y55-64,CY	15.3 	15.8 
PC,SM_GE20D,ED5-8,M,Y55-64,CZ	4.0 	5.2 
PC,SM_GE20D,ED5-8,M,Y55-64,DE	7.1 	6.2 
PC,SM_GE20D,ED5-8,M,Y55-64,DK	4.3 	4.4 
PC,SM_GE20D,ED5-8,M,Y55-64,EE	8.4 	11.1 
PC,SM_GE20D,ED5-8,M,Y55-64,EL	15.5 	14.5 
PC,SM_GE20D,ED5-8,M,Y55-64,ES	5.3 	12.0 
PC,SM_GE20D,ED5-8,M,Y55-64,EU27_2020	6.1 	6.8 
PC,SM_GE20D,ED5-8,M,Y55-64,EU28	: 	6.4 
PC,SM_GE20D,ED5-8,M,Y55-64,FI	0.9 	0 
PC,SM_GE20D,ED5-8,M,Y55-64,FR	4.6 	3.0 
PC,SM_GE20D,ED5-8,M,Y55-64,HR	17.6 	21.6 
PC,SM_GE20D,ED5-8,M,Y55-64,HU	4.5 	2.3 
PC,SM_GE20D,ED5-8,M,Y55-64,IE	3.9 	2.6 
PC,SM_GE20D,ED5-8,M,Y55-64,IS	0.6 	2.0 
PC,SM_GE20D,ED5-8,M,Y55-64,IT	2.4 	5.4 
PC,SM_GE20D,ED5-8,M,Y55-64,LT	3.5 	7.0 
PC,SM_GE20D,ED5-8,M,Y55-64,LU	2.1 	4.5 
PC,SM_GE20D,ED5-8,M,Y55-64,LV	7.3 	9.3 
PC,SM_GE20D,ED5-8,M,Y55-64,MT	8.1 u	13.1 u
PC,SM_GE20D,ED5-8,M,Y55-64,NL	5.0 	5.1 
PC,SM_GE20D,ED5-8,M,Y55-64,NO	1.0 	0.4 
PC,SM_GE20D,ED5-8,M,Y55-64,PL	6.1 	13.1 
PC,SM_GE20D,ED5-8,M,Y55-64,PT	2.5 	4.4 
PC,SM_GE20D,ED5-8,M,Y55-64,RO	8.8 	5.3 
PC,SM_GE20D,ED5-8,M,Y55-64,RS	21.4 u	: 
PC,SM_GE20D,ED5-8,M,Y55-64,SE	1.7 	0 
PC,SM_GE20D,ED5-8,M,Y55-64,SI	11.0 	8.8 
PC,SM_GE20D,ED5-8,M,Y55-64,SK	3.8 	5.3 
PC,SM_GE20D,ED5-8,M,Y55-64,TR	15.6 	18.9 
PC,SM_GE20D,ED5-8,M,Y55-64,UK	: 	4.5 
PC,SM_GE20D,ED5-8,M,Y65-74,AT	3.5 	5.2 
PC,SM_GE20D,ED5-8,M,Y65-74,BE	1.0 	3.7 
PC,SM_GE20D,ED5-8,M,Y65-74,BG	8.3 	5.8 
PC,SM_GE20D,ED5-8,M,Y65-74,CY	7.8 	3.5 
PC,SM_GE20D,ED5-8,M,Y65-74,CZ	3.5 	0 
PC,SM_GE20D,ED5-8,M,Y65-74,DE	4.7 	2.5 
PC,SM_GE20D,ED5-8,M,Y65-74,DK	2.5 	3.6 
PC,SM_GE20D,ED5-8,M,Y65-74,EE	6.6 	7.9 
PC,SM_GE20D,ED5-8,M,Y65-74,EL	8.5 	20.0 
PC,SM_GE20D,ED5-8,M,Y65-74,ES	3.5 	4.1 
PC,SM_GE20D,ED5-8,M,Y65-74,EU27_2020	3.7 	3.7 
PC,SM_GE20D,ED5-8,M,Y65-74,EU28	: 	3.2 
PC,SM_GE20D,ED5-8,M,Y65-74,FI	1.2 	0 
PC,SM_GE20D,ED5-8,M,Y65-74,FR	2.1 	1.1 
PC,SM_GE20D,ED5-8,M,Y65-74,HR	14.4 	8.2 
PC,SM_GE20D,ED5-8,M,Y65-74,HU	0 	2.7 
PC,SM_GE20D,ED5-8,M,Y65-74,IE	0.5 	1.1 
PC,SM_GE20D,ED5-8,M,Y65-74,IS	7.7 	0 u
PC,SM_GE20D,ED5-8,M,Y65-74,IT	4.4 	7.0 
PC,SM_GE20D,ED5-8,M,Y65-74,LT	4.5 	6.6 u
PC,SM_GE20D,ED5-8,M,Y65-74,LU	0 	0 
PC,SM_GE20D,ED5-8,M,Y65-74,LV	2.3 	4.8 
PC,SM_GE20D,ED5-8,M,Y65-74,MT	0 u	4.0 u
PC,SM_GE20D,ED5-8,M,Y65-74,NL	0.5 	3.7 
PC,SM_GE20D,ED5-8,M,Y65-74,NO	1.4 	0.8 
PC,SM_GE20D,ED5-8,M,Y65-74,PL	5.6 	7.0 
PC,SM_GE20D,ED5-8,M,Y65-74,PT	3.1 	7.6 
PC,SM_GE20D,ED5-8,M,Y65-74,RO	3.5 	4.7 
PC,SM_GE20D,ED5-8,M,Y65-74,RS	12.7 u	: 
PC,SM_GE20D,ED5-8,M,Y65-74,SE	0 	2.2 
PC,SM_GE20D,ED5-8,M,Y65-74,SI	5.1 	6.2 
PC,SM_GE20D,ED5-8,M,Y65-74,SK	9.8 	7.4 u
PC,SM_GE20D,ED5-8,M,Y65-74,TR	11.3 	17.0 
PC,SM_GE20D,ED5-8,M,Y65-74,UK	: 	1.0 
PC,SM_GE20D,ED5-8,M,Y_GE18,AT	6.5 	5.0 
PC,SM_GE20D,ED5-8,M,Y_GE18,BE	3.5 	2.8 u
PC,SM_GE20D,ED5-8,M,Y_GE18,BG	13.0 	12.7 
PC,SM_GE20D,ED5-8,M,Y_GE18,CY	9.0 	16.2 
PC,SM_GE20D,ED5-8,M,Y_GE18,CZ	2.1 	2.1 
PC,SM_GE20D,ED5-8,M,Y_GE18,DE	5.3 	3.8 
PC,SM_GE20D,ED5-8,M,Y_GE18,DK	2.3 	1.8 
PC,SM_GE20D,ED5-8,M,Y_GE18,EE	5.1 	7.8 
PC,SM_GE20D,ED5-8,M,Y_GE18,EL	9.9 	17.2 
PC,SM_GE20D,ED5-8,M,Y_GE18,ES	2.9 	5.5 
PC,SM_GE20D,ED5-8,M,Y_GE18,EU27_2020	4.2 	4.4 
PC,SM_GE20D,ED5-8,M,Y_GE18,EU28	: 	4.0 
PC,SM_GE20D,ED5-8,M,Y_GE18,FI	1.3 	0 
PC,SM_GE20D,ED5-8,M,Y_GE18,FR	3.2 	2.9 
PC,SM_GE20D,ED5-8,M,Y_GE18,HR	11.6 	9.6 
PC,SM_GE20D,ED5-8,M,Y_GE18,HU	2.3 	2.2 
PC,SM_GE20D,ED5-8,M,Y_GE18,IE	2.1 	2.1 
PC,SM_GE20D,ED5-8,M,Y_GE18,IS	2.5 	1.1 
PC,SM_GE20D,ED5-8,M,Y_GE18,IT	3.8 	4.3 
PC,SM_GE20D,ED5-8,M,Y_GE18,LT	3.4 	6.3 
PC,SM_GE20D,ED5-8,M,Y_GE18,LU	1.5 	1.7 
PC,SM_GE20D,ED5-8,M,Y_GE18,LV	6.7 	7.7 
PC,SM_GE20D,ED5-8,M,Y_GE18,MT	4.1 	4.4 
PC,SM_GE20D,ED5-8,M,Y_GE18,NL	1.8 	3.4 
PC,SM_GE20D,ED5-8,M,Y_GE18,NO	0.7 	1.0 
PC,SM_GE20D,ED5-8,M,Y_GE18,PL	3.7 	6.0 
PC,SM_GE20D,ED5-8,M,Y_GE18,PT	2.8 	5.5 
PC,SM_GE20D,ED5-8,M,Y_GE18,RO	8.5 	6.2 
PC,SM_GE20D,ED5-8,M,Y_GE18,RS	13.7 u	: 
PC,SM_GE20D,ED5-8,M,Y_GE18,SE	0.8 	0.4 
PC,SM_GE20D,ED5-8,M,Y_GE18,SI	7.1 	4.2 
PC,SM_GE20D,ED5-8,M,Y_GE18,SK	4.0 	4.1 
PC,SM_GE20D,ED5-8,M,Y_GE18,TR	18.4 	18.8 
PC,SM_GE20D,ED5-8,M,Y_GE18,UK	: 	1.9 
PC,SM_GE20D,ED5-8,M,Y_GE65,AT	2.2 	2.8 
PC,SM_GE20D,ED5-8,M,Y_GE65,BE	1.0 	2.7 
PC,SM_GE20D,ED5-8,M,Y_GE65,BG	6.0 	3.3 
PC,SM_GE20D,ED5-8,M,Y_GE65,CY	7.0 	3.0 
PC,SM_GE20D,ED5-8,M,Y_GE65,CZ	2.0 	0.3 
PC,SM_GE20D,ED5-8,M,Y_GE65,DE	2.9 	1.5 
PC,SM_GE20D,ED5-8,M,Y_GE65,DK	1.8 	2.5 
PC,SM_GE20D,ED5-8,M,Y_GE65,EE	4.1 	5.8 
PC,SM_GE20D,ED5-8,M,Y_GE65,EL	6.4 	13.1 
PC,SM_GE20D,ED5-8,M,Y_GE65,ES	2.9 	3.1 
PC,SM_GE20D,ED5-8,M,Y_GE65,EU27_2020	2.6 	2.6 
PC,SM_GE20D,ED5-8,M,Y_GE65,EU28	: 	2.3 
PC,SM_GE20D,ED5-8,M,Y_GE65,FI	1.1 	0 
PC,SM_GE20D,ED5-8,M,Y_GE65,FR	1.7 	1.0 
PC,SM_GE20D,ED5-8,M,Y_GE65,HR	9.9 	5.5 
PC,SM_GE20D,ED5-8,M,Y_GE65,HU	0 	3.5 
PC,SM_GE20D,ED5-8,M,Y_GE65,IE	0.4 	0.7 
PC,SM_GE20D,ED5-8,M,Y_GE65,IS	5.1 	0 
PC,SM_GE20D,ED5-8,M,Y_GE65,IT	3.3 	5.0 
PC,SM_GE20D,ED5-8,M,Y_GE65,LT	3.4 	3.8 
PC,SM_GE20D,ED5-8,M,Y_GE65,LU	0 	0 
PC,SM_GE20D,ED5-8,M,Y_GE65,LV	2.0 	3.7 
PC,SM_GE20D,ED5-8,M,Y_GE65,MT	0 	2.2 u
PC,SM_GE20D,ED5-8,M,Y_GE65,NL	0.3 	3.1 
PC,SM_GE20D,ED5-8,M,Y_GE65,NO	1.6 	0.5 
PC,SM_GE20D,ED5-8,M,Y_GE65,PL	4.1 	5.4 
PC,SM_GE20D,ED5-8,M,Y_GE65,PT	2.3 	4.9 
PC,SM_GE20D,ED5-8,M,Y_GE65,RO	3.4 	2.6 
PC,SM_GE20D,ED5-8,M,Y_GE65,RS	8.3 u	: 
PC,SM_GE20D,ED5-8,M,Y_GE65,SE	0.3 	1.6 
PC,SM_GE20D,ED5-8,M,Y_GE65,SI	3.3 	4.8 
PC,SM_GE20D,ED5-8,M,Y_GE65,SK	7.0 	6.2 
PC,SM_GE20D,ED5-8,M,Y_GE65,TR	9.1 	16.4 
PC,SM_GE20D,ED5-8,M,Y_GE65,UK	: 	0.6 
PC,SM_GE20D,ED5-8,M,Y_GE75,AT	0.4 	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,BE	0.9 	0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,BG	1.5 	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,CY	5.3 u	2.3 u
PC,SM_GE20D,ED5-8,M,Y_GE75,CZ	0 	0.8 
PC,SM_GE20D,ED5-8,M,Y_GE75,DE	0.8 	0.4 
PC,SM_GE20D,ED5-8,M,Y_GE75,DK	0.7 	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,EE	0 	2.2 u
PC,SM_GE20D,ED5-8,M,Y_GE75,EL	2.7 	1.9 
PC,SM_GE20D,ED5-8,M,Y_GE75,ES	1.7 	0.8 
PC,SM_GE20D,ED5-8,M,Y_GE75,EU27_2020	1.0 	0.8 
PC,SM_GE20D,ED5-8,M,Y_GE75,EU28	: 	0.7 
PC,SM_GE20D,ED5-8,M,Y_GE75,FI	0.8 	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,FR	0.9 	0.6 
PC,SM_GE20D,ED5-8,M,Y_GE75,HR	5.5 	1.7 
PC,SM_GE20D,ED5-8,M,Y_GE75,HU	0 	5.0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,IE	0 u	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,IS	0 u	0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,IT	1.4 	1.2 
PC,SM_GE20D,ED5-8,M,Y_GE75,LT	1.7 	0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,LU	0 u	0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,LV	1.5 	2.4 
PC,SM_GE20D,ED5-8,M,Y_GE75,MT	: u	: u
PC,SM_GE20D,ED5-8,M,Y_GE75,NL	0 	1.9 
PC,SM_GE20D,ED5-8,M,Y_GE75,NO	2.3 	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,PL	1.9 	2.7 
PC,SM_GE20D,ED5-8,M,Y_GE75,PT	1.1 	0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,RO	3.4 	0 
PC,SM_GE20D,ED5-8,M,Y_GE75,RS	0 u	: 
PC,SM_GE20D,ED5-8,M,Y_GE75,SE	0.6 	0 u
PC,SM_GE20D,ED5-8,M,Y_GE75,SI	0.4 	1.9 u
PC,SM_GE20D,ED5-8,M,Y_GE75,SK	: u	4.5 u
PC,SM_GE20D,ED5-8,M,Y_GE75,TR	3.1 u	14.5 u
PC,SM_GE20D,ED5-8,M,Y_GE75,UK	: 	0 
PC,SM_GE20D,ED5-8,T,TOTAL,AT	4.8 	4.2 
PC,SM_GE20D,ED5-8,T,TOTAL,BE	2.1 	2.4 u
PC,SM_GE20D,ED5-8,T,TOTAL,BG	8.8 	8.5 
PC,SM_GE20D,ED5-8,T,TOTAL,CY	6.5 	9.7 
PC,SM_GE20D,ED5-8,T,TOTAL,CZ	1.4 	1.5 
PC,SM_GE20D,ED5-8,T,TOTAL,DE	4.0 	2.7 
PC,SM_GE20D,ED5-8,T,TOTAL,DK	1.8 	1.6 
PC,SM_GE20D,ED5-8,T,TOTAL,EE	2.6 	3.7 
PC,SM_GE20D,ED5-8,T,TOTAL,EL	7.5 	12.2 
PC,SM_GE20D,ED5-8,T,TOTAL,ES	2.8 	4.5 
PC,SM_GE20D,ED5-8,T,TOTAL,EU27_2020	3.0 	3.2 
PC,SM_GE20D,ED5-8,T,TOTAL,EU28	: 	2.9 
PC,SM_GE20D,ED5-8,T,TOTAL,FI	0.8 	0 
PC,SM_GE20D,ED5-8,T,TOTAL,FR	2.8 	2.1 
PC,SM_GE20D,ED5-8,T,TOTAL,HR	7.5 	7.4 
PC,SM_GE20D,ED5-8,T,TOTAL,HU	1.8 	1.3 
PC,SM_GE20D,ED5-8,T,TOTAL,IE	1.7 	1.7 
PC,SM_GE20D,ED5-8,T,TOTAL,IS	1.1 	0.8 
PC,SM_GE20D,ED5-8,T,TOTAL,IT	2.6 	3.0 
PC,SM_GE20D,ED5-8,T,TOTAL,LT	1.8 	2.9 
PC,SM_GE20D,ED5-8,T,TOTAL,LU	1.4 	1.7 
PC,SM_GE20D,ED5-8,T,TOTAL,LV	2.8 	3.2 
PC,SM_GE20D,ED5-8,T,TOTAL,MT	3.1 	2.9 
PC,SM_GE20D,ED5-8,T,TOTAL,NL	1.3 	2.1 
PC,SM_GE20D,ED5-8,T,TOTAL,NO	0.7 	1.0 
PC,SM_GE20D,ED5-8,T,TOTAL,PL	2.4 	3.8 
PC,SM_GE20D,ED5-8,T,TOTAL,PT	1.8 	4.0 
PC,SM_GE20D,ED5-8,T,TOTAL,RO	4.9 	4.1 
PC,SM_GE20D,ED5-8,T,TOTAL,RS	11.2 u	: 
PC,SM_GE20D,ED5-8,T,TOTAL,SE	0.4 	0.3 
PC,SM_GE20D,ED5-8,T,TOTAL,SI	5.1 	3.0 
PC,SM_GE20D,ED5-8,T,TOTAL,SK	2.4 	2.8 
PC,SM_GE20D,ED5-8,T,TOTAL,TR	12.3 	13.2 
PC,SM_GE20D,ED5-8,T,TOTAL,UK	: 	1.6 
PC,SM_GE20D,ED5-8,T,Y15-19,AT	0 u	0 u
PC,SM_GE20D,ED5-8,T,Y15-19,BE	0 	0 u
PC,SM_GE20D,ED5-8,T,Y15-19,BG	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,CY	0 	: u
PC,SM_GE20D,ED5-8,T,Y15-19,CZ	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,DE	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,DK	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,EE	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,EL	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,ES	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,EU27_2020	6.7 	: 
PC,SM_GE20D,ED5-8,T,Y15-19,EU28	: 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,FI	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,FR	0 u	0 
PC,SM_GE20D,ED5-8,T,Y15-19,HR	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,HU	0 	: u
PC,SM_GE20D,ED5-8,T,Y15-19,IE	: u	0 
PC,SM_GE20D,ED5-8,T,Y15-19,IS	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,IT	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,LT	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,LU	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,LV	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,MT	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,NL	0 	: u
PC,SM_GE20D,ED5-8,T,Y15-19,NO	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,PL	: u	0 
PC,SM_GE20D,ED5-8,T,Y15-19,PT	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,RO	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,RS	: u	: 
PC,SM_GE20D,ED5-8,T,Y15-19,SE	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-19,SI	2.0 	: u
PC,SM_GE20D,ED5-8,T,Y15-19,SK	0 	: u
PC,SM_GE20D,ED5-8,T,Y15-19,TR	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-19,UK	: 	: u
PC,SM_GE20D,ED5-8,T,Y15-24,AT	2.7 	1.0 
PC,SM_GE20D,ED5-8,T,Y15-24,BE	1.3 u	1.1 u
PC,SM_GE20D,ED5-8,T,Y15-24,BG	2.4 u	: u
PC,SM_GE20D,ED5-8,T,Y15-24,CY	4.9 	7.9 
PC,SM_GE20D,ED5-8,T,Y15-24,CZ	0 u	0 u
PC,SM_GE20D,ED5-8,T,Y15-24,DE	3.0 	2.4 
PC,SM_GE20D,ED5-8,T,Y15-24,DK	2.6 	0 
PC,SM_GE20D,ED5-8,T,Y15-24,EE	0 u	0 u
PC,SM_GE20D,ED5-8,T,Y15-24,EL	0 	0 u
PC,SM_GE20D,ED5-8,T,Y15-24,ES	0.4 	1.2 
PC,SM_GE20D,ED5-8,T,Y15-24,EU27_2020	1.1 	1.2 
PC,SM_GE20D,ED5-8,T,Y15-24,EU28	: 	1.2 
PC,SM_GE20D,ED5-8,T,Y15-24,FI	: u	0 
PC,SM_GE20D,ED5-8,T,Y15-24,FR	1.0 	1.0 
PC,SM_GE20D,ED5-8,T,Y15-24,HR	5.1 u	1.0 
PC,SM_GE20D,ED5-8,T,Y15-24,HU	3.5 u	0 u
PC,SM_GE20D,ED5-8,T,Y15-24,IE	1.3 	2.6 u
PC,SM_GE20D,ED5-8,T,Y15-24,IS	: u	: u
PC,SM_GE20D,ED5-8,T,Y15-24,IT	0.5 	1.4 
PC,SM_GE20D,ED5-8,T,Y15-24,LT	3.0 	0 
PC,SM_GE20D,ED5-8,T,Y15-24,LU	1.0 	0 
PC,SM_GE20D,ED5-8,T,Y15-24,LV	0 	1.3 
PC,SM_GE20D,ED5-8,T,Y15-24,MT	1.2 	0.7 
PC,SM_GE20D,ED5-8,T,Y15-24,NL	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-24,NO	0 	0 
PC,SM_GE20D,ED5-8,T,Y15-24,PL	0 	0.3 
PC,SM_GE20D,ED5-8,T,Y15-24,PT	0 	1.2 
PC,SM_GE20D,ED5-8,T,Y15-24,RO	1.9 	3.7 
PC,SM_GE20D,ED5-8,T,Y15-24,RS	3.3 u	: 
PC,SM_GE20D,ED5-8,T,Y15-24,SE	0 	0 u
PC,SM_GE20D,ED5-8,T,Y15-24,SI	2.9 	0 
PC,SM_GE20D,ED5-8,T,Y15-24,SK	0 u	1.0 
PC,SM_GE20D,ED5-8,T,Y15-24,TR	5.4 	7.6 
PC,SM_GE20D,ED5-8,T,Y15-24,UK	: 	1.5 
PC,SM_GE20D,ED5-8,T,Y15-29,AT	2.5 	3.2 
PC,SM_GE20D,ED5-8,T,Y15-29,BE	1.1 	0.9 u
PC,SM_GE20D,ED5-8,T,Y15-29,BG	4.8 	11.0 
