"Units","MeasurementMethods","ScalingFactors","NumPlaces","StatVar","MinDate","observationPeriods"
"[]","[DataCommonsAggregate]","[]","25","Offense_Count_CriminalIncidents_BiasMotivationEthnicity_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_HispanicOrLatino","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Offense_Count_CriminalIncidents_BiasMotivationRace_Embezzlement_IsHateCrime_BlackOrAfricanAmericanAlone","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","331","Victim_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_AsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Buddhism_VictimTypeLawEnforcementOfficer","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","18","Count_CriminalIncidents_BiasMotivationReligion_Shoplifting_IsHateCrime_MultipleReligion","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationReligion_StatutoryRape_IsHateCrime_JehovahsWitnesses","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_Heterosexual_VictimTypeSociety","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Victim_Count_CriminalIncidents_BiasMotivationReligion_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_Mormonism","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1554","Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_KnownOffender_AsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","33","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","73","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_NotSpecified_IsHateCrime_Gay","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","29","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone_Buddhism","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","97","Offender_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_KnownOffender_Mormonism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","390","Offender_Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_Bisexual","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone_PhysicalDisability","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","664","Victim_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_TwoOrMoreRaces","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6436","Victim_Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","160","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Arson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","243","Offense_Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderEthnicityNotHispanicOrLatino_Transgender","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","278","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_Burglary_IsHateCrime","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2587","Offense_Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_HispanicOrLatino","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationGender_AnimalCruelty_IsHateCrime","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Offense_Count_CriminalIncidents_BiasMotivationReligion_DrugOrNarcoticViolations_IsHateCrime_Hinduism","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1047","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderEthnicityUnknownEthnicity","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","87","Count_CriminalIncidents_BiasMotivationSexualOrientation_Arson_IsHateCrime_LGBT","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_SexualAssaultWithAnObject_IsHateCrime_Lesbian","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Offense_Count_CriminalIncidents_CreditCardOrAutomatedTellerMachineFraud_IsHateCrime_OffenderEthnicityNotHispanicOrLatino","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","36","Count_CriminalIncidents_BiasMotivationReligion_TheftFromMotorVehicle_IsHateCrime_Catholicism","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationGender_ExtortionOrBlackmail_IsHateCrime_GenderNonConforming","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","149","Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_OffenderRaceTwoOrMoreRaces_TwoOrMoreRaces","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Count_CriminalIncidents_BiasMotivationSexualOrientation_SexualAssaultWithAnObject_IsHateCrime_Lesbian","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","12","Offense_Count_CriminalIncidents_AnimalCruelty_IsHateCrime_OffenderEthnicityNotHispanicOrLatino","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationReligion_WeaponLawViolations_IsHateCrime_MultipleReligion","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationReligion_DrugEquipmentViolations_IsHateCrime_Mormonism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","12","Victim_Count_CriminalIncidents_BiasMotivationRace_ExtortionOrBlackmail_IsHateCrime_BlackOrAfricanAmericanAlone","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Offense_Count_CriminalIncidents_BiasMotivationReligion_TheftFromBuilding_IsHateCrime_EasternChristianity","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationGender_NotSpecified_IsHateCrime_Transgender","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_PornographyOrObsceneMaterial_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","959","Victim_Count_CriminalIncidents_BiasMotivationEthnicity_DestructionOrDamageOrVandalismOfProperty_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Count_CriminalIncidents_BiasMotivationGender_StolenPropertyOffenses_IsHateCrime_Transgender","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","75","Count_CriminalIncidents_IsHateCrime_LocationOfCrimeAmusementPark","2011","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_IsHateCrime_LocationOfCrimeChildCare","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","357","Offense_Count_CriminalIncidents_BiasMotivationRace_TheftFromMotorVehicle_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_Shoplifting_IsHateCrime_PhysicalDisability","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Offense_Count_CriminalIncidents_BiasMotivationRace_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_AsianAlone","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","105","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceUnknownRace_OtherChristian","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Victim_Count_CriminalIncidents_BiasMotivationReligion_WeaponLawViolations_IsHateCrime_Sikhism","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_AssistingOrPromotingProstitution_IsHateCrime","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","364","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Robbery_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Count_CriminalIncidents_BiasMotivationSingleBias_AssistingOrPromotingProstitution_IsHateCrime","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_CounterfeitingOrForgery_IsHateCrime_Heterosexual","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","137","Count_CriminalIncidents_BiasMotivationRace_Burglary_IsHateCrime_AsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1211","Offender_Count_CriminalIncidents_AllOtherLarceny_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","132","Count_CriminalIncidents_BiasMotivationGender_Intimidation_IsHateCrime","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","73","Victim_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_JehovahsWitnesses","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_StolenPropertyOffenses_IsHateCrime_LGBT","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Victim_Count_CriminalIncidents_BiasMotivationRace_SexualAssaultWithAnObject_IsHateCrime","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_HackingOrComputerInvasion_IsHateCrime_OffenderEthnicityMultipleEthnicity","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","180","Offense_Count_CriminalIncidents_KidnappingOrAbduction_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","137","Offense_Count_CriminalIncidents_BiasMotivationRace_Burglary_IsHateCrime_AsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","44","Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Catholicism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_AtheismOrAgnosticism","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","12","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_ExtortionOrBlackmail_IsHateCrime","2007","[P1Y]"
"[]","[DataCommonsAggregate]","[]","17","Offense_Count_CriminalIncidents_Rape_IsHateCrime_OffenderRaceTwoOrMoreRaces","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","23","Offense_Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime_Mormonism","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Offense_Count_CriminalIncidents_BiasMotivationReligion_PurseSnatching_IsHateCrime","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","65","Offense_Count_CriminalIncidents_BiasMotivationReligion_AllOtherLarceny_IsHateCrime_OtherReligion","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationRace_IdentityTheft_IsHateCrime_TwoOrMoreRaces","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationRace_DrugEquipmentViolations_IsHateCrime_Arab","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3280","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_WhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationDisabilityStatus_MurderAndNonNegligentManslaughter_IsHateCrime","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","59","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_Shoplifting_IsHateCrime","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","13","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderEthnicityHispanicOrLatino_Buddhism","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","636","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Intimidation_IsHateCrime_Lesbian","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","83","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_AggravatedAssault_IsHateCrime_Bisexual","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Count_CriminalIncidents_BiasMotivationGender_Arson_IsHateCrime","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","347","Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_Heterosexual","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter_IsHateCrime_Sikhism","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_LocationOfCrimeChildCare","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationReligion_StatutoryRape_IsHateCrime_Judaism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Count_CriminalIncidents_BiasMotivationDisabilityStatus_Embezzlement_IsHateCrime_MentalDisability","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","92","Offense_Count_CriminalIncidents_BiasMotivationSingleBias_ExtortionOrBlackmail_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1189","Offense_Count_CriminalIncidents_AggravatedAssault_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Embezzlement_IsHateCrime_Gay","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_HumanTraffickingInvoluntaryServitude_IsHateCrime","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","347","Offense_Count_CriminalIncidents_BiasMotivationRace_Robbery_IsHateCrime_BlackOrAfricanAmericanAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1390","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_CrimeAgainstProperty_IsHateCrime_Gay","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationGender_WireFraud_IsHateCrime_GenderNonConforming","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","28","Offense_Count_CriminalIncidents_BiasMotivationMultipleBias_Arson_IsHateCrime","2011","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Count_CriminalIncidents_BiasMotivationReligion_DrugEquipmentViolations_IsHateCrime_MultipleReligion","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4485","Victim_Count_CriminalIncidents_BiasMotivationSingleBias_SimpleAssault_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationSexualOrientation_PocketPicking_IsHateCrime_Bisexual","2007","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1500","Count_CriminalIncidents_BiasMotivationSingleBias_IsHateCrime_VictimTypeOtherVictimType","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","354","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_WhiteAlone_VictimTypeSociety","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","44","Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6436","Offense_Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","347","Offender_Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_Heterosexual","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Victim_Count_CriminalIncidents_BiasMotivationRace_Intimidation_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","23","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceUnknownRace_JehovahsWitnesses","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_PornographyOrObsceneMaterial_IsHateCrime_Lesbian","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","667","Offense_Count_CriminalIncidents_BiasMotivationSingleBias_Arson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_LocationOfCrimeMissionOrHomelessShelter","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_MotorVehicleTheft_IsHateCrime","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_Impersonation_IsHateCrime_VictimTypeFinancialInstitution","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","173","Victim_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","60","Count_CriminalIncidents_BiasMotivationRace_Robbery_IsHateCrime_TwoOrMoreRaces","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","532","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_SimpleAssault_IsHateCrime_Lesbian","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","423","Offense_Count_CriminalIncidents_TheftFromBuilding_IsHateCrime","1994","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2587","Victim_Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_HispanicOrLatino","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_WireFraud_IsHateCrime_Gay","2010","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_PornographyOrObsceneMaterial_IsHateCrime","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","65","Count_CriminalIncidents_BiasMotivationDisabilityStatus_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","41","Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_LocationOfCrimeBodyOfWaterOrBeach","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_KidnappingOrAbduction_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Victim_Count_CriminalIncidents_BiasMotivationRace_AnimalCruelty_IsHateCrime_WhiteAlone","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Victim_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstSociety_IsHateCrime_Mormonism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Count_CriminalIncidents_BiasMotivationReligion_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_Sikhism","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","30","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_LocationOfCrimeAutoDealer","2011","[P1Y]"
"[]","[DataCommonsAggregate]","[]","17","Offense_Count_CriminalIncidents_BiasMotivationRace_WireFraud_IsHateCrime","2006","[P1Y]"
"[]","[DataCommonsAggregate]","[]","26","Victim_Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime_AtheismOrAgnosticism","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Count_CriminalIncidents_BiasMotivationRace_PurseSnatching_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","147","Count_CriminalIncidents_Impersonation_IsHateCrime","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1511","Offense_Count_CriminalIncidents_IsHateCrime_VictimTypeOtherVictimType","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","631","Offense_Count_CriminalIncidents_CrimeAgainstProperty_IsHateCrime_VictimTypeSociety","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","77","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_CrimeAgainstSociety_IsHateCrime","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Count_CriminalIncidents_BiasMotivationGender_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_Transgender","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationGender_TheftFromBuilding_IsHateCrime_Female","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationRace_MotorVehicleTheft_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","327","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_LocationOfCrimeParkOrPlayground","2011","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1929","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_KnownOffender_LGBT","1991","[P1Y]"
