RESIDENT POPULATION OF STATES (by single year to 85+ and sex):
July 1, 1981 estimates
 Source: Population Distribution Branch and Population Estimates Branch
         U.S. Bureau of the Census
Release date:  June 4, 1996 

The July 1981 intercensal estimates in this file are consistent 
with and described in Current Population Reports, Series P25-1106.
---------------------------------------------------------------------------
File Layout

Field
Location         Length        Field

1-2              2             FIPS Code state
3-6              4             Blank
7-8              2             State postal abbreviation
9-10             3             Blank
11-12            2             Age  (85 = 85+)
12    FL 65      120865       54323       66542
12    FL 66      118994       53520       65474
12    FL 67      120279       53794       66485
12    FL 68      116327       51917       64410
12    FL 69      115328       50797       64531
12    FL 70      109540       48394       61146
12    FL 71      106264       46828       59436
12    FL 72      101212       44752       56460
12    FL 73       94296       41469       52827
12    FL 74       89761       38935       50826
12    FL 75       83483       36068       47415
12    FL 76       76015       32536       43479
12    FL 77       70202       29851       40351
12    FL 78       63091       26719       36372
12    FL 79       56934       23890       33044
12    FL 80       49913       20506       29407
12    FL 81       43089       17527       25562
12    FL 82       37058       15120       21938
12    FL 83       33908       13675       20233
12    FL 84       29610       11623       17987
12    FL 85      127249       45803       81446
13    GA  0       90866       46412       44454
13    GA  1       87446       44636       42810
13    GA  2       84496       43125       41371
13    GA  3       83291       42578       40713
13    GA  4       83476       42848       40628
13    GA  5       80227       40910       39317
13    GA  6       83683       42819       40864
13    GA  7       85322       43652       41670
13    GA  8       85855       43666       42189
13    GA  9       93102       47655       45447
13    GA 10      101270       51894       49376
13    GA 11       96162       48776       47386
13    GA 12       93258       47408       45850
13    GA 13       91092       46568       44524
13    GA 14       93709       47770       45939
13    GA 15       97339       49766       47573
13    GA 16      102392       52217       50175
13    GA 17      105775       54939       50836
13    GA 18      105492       54417       51075
13    GA 19      110866       56502       54364
13    GA 20      110395       55242       55153
13    GA 21      104642       52342       52300
13    GA 22      102719       50833       51886
13    GA 23      103145       50961       52184
13    GA 24      105785       51969       53816
13    GA 25      102814       50404       52410
13    GA 26      101349       49728       51621
13    GA 27      100253       48989       51264
13    GA 28       94015       45572       48443
13    GA 29       99190       48242       50948
13    GA 30       97295       47509       49786
13    GA 31       93361       45579       47782
13    GA 32       94565       46165       48400
13    GA 33       93219       45430       47789
13    GA 34      102028       49746       52282
13    GA 35       73890       36068       37822
13    GA 36       74228       36232       37996
13    GA 37       74764       36440       38324
13    GA 38       76075       37193       38882
13    GA 39       70684       34778       35906
13    GA 40       66483       32654       33829
13    GA 41       61498       29746       31752
13    GA 42       60143       29185       30958
13    GA 43       59018       28712       30306
13    GA 44       56665       27468       29197
13    GA 45       55262       26595       28667
13    GA 46       56155       27195       28960
13    GA 47       54145       26246       27899
13    GA 48       51056       24806       26250
13    GA 49       53933       26197       27736
13    GA 50       53421       25450       27971
13    GA 51       51842       24964       26878
13    GA 52       52014       24677       27337
13    GA 53       52900       25279       27621
13    GA 54       51737       24176       27561
13    GA 55       50787       23592       27195
13    GA 56       50347       23344       27003
13    GA 57       50198       23305       26893
13    GA 58       47567       22107       25460
13    GA 59       49262       22640       26622
13    GA 60       47999       22116       25883
13    GA 61       46909       21426       25483
13    GA 62       43433       19769       23664
13    GA 63       41618       18731       22887
13    GA 64       41391       18507       22884
13    GA 65       40760       17968       22792
13    GA 66       38380       16690       21690
13    GA 67       39150       16733       22417
13    GA 68       36356       15359       20997
