geo,time,Count_MortalityEvent,Count_BirthEvent_AsAFractionOfCount_Person,Count_MortalityEvent_AsAFractionOfCount_Person,IncrementalCount_Person,GrowthRate_Count_Person,Count_Person,Count_BirthEvent
dcid:nuts/AT11,2013,3220.0,0.0074,0.0112,725.0,0.0025,286691.0,2111.0
dcid:nuts/AT11,2014,3191.0,0.0076,0.0111,940.0,0.0033,287416.0,2183.0
dcid:nuts/AT11,2015,3299.0,0.0078,0.0114,2655.0,0.0092,288356.0,2250.0
dcid:nuts/AT11,2016,3215.0,0.0079,0.011,931.0,0.0032,291011.0,2305.0
dcid:nuts/AT11,2017,3357.0,0.0075,0.0115,733.0,0.0025,291942.0,2204.0
dcid:nuts/AT11,2018,3313.0,0.0076,0.011300000000000001,758.0,0.0026,292675.0,2226.0
dcid:nuts/AT11,2019,,,,,,293433.0,
dcid:nuts/AT111,2000,400.0,,,,,,300.0
dcid:nuts/AT111,2001,400.0,0.0079,0.0106,46.0,0.0012,37732.0,300.0
dcid:nuts/AT111,2002,400.0,0.0079,0.0106,-75.0,-0.002,37778.0,300.0
dcid:nuts/AT111,2003,400.0,0.008,0.0106,-63.0,-0.0017,37703.0,300.0
dcid:nuts/AT111,2004,400.0,0.008,0.0106,-118.0,-0.0031,37640.0,300.0
dcid:nuts/AT111,2005,450.0,0.0072,0.012,-109.0,-0.0029,37522.0,270.0
dcid:nuts/AT111,2006,430.0,0.006900000000000001,0.0115,68.0,0.0018,37413.0,260.0
dcid:nuts/AT111,2007,450.0,0.0076,0.012,-43.0,-0.0011,37481.0,283.0
dcid:nuts/AT111,2008,445.0,0.0073,0.0119,34.0,0.0009,37438.0,272.0
dcid:nuts/AT111,2009,385.0,0.0078,0.0103,54.0,0.0014,37472.0,291.0
dcid:nuts/AT111,2010,392.0,0.0065,0.0104,-21.0,-0.0006,37526.0,245.0
dcid:nuts/AT111,2011,408.0,0.0077,0.0109,56.0,0.0015,37505.0,289.0
dcid:nuts/AT111,2012,503.0,0.0070999999999999995,0.0134,4.0,0.0001,37561.0,267.0
dcid:nuts/AT111,2013,492.0,0.007,0.013099999999999999,-31.0,-0.0008,37565.0,264.0
dcid:nuts/AT111,2014,454.0,0.0076,0.0121,88.0,0.0023,37534.0,284.0
dcid:nuts/AT111,2015,474.0,0.0074,0.0126,70.0,0.0019,37622.0,279.0
dcid:nuts/AT111,2016,465.0,0.0074,0.0123,60.0,0.0016,37692.0,280.0
dcid:nuts/AT111,2017,460.0,0.0070999999999999995,0.012199999999999999,-91.0,-0.0024,37752.0,266.0
dcid:nuts/AT111,2018,496.0,0.0075,0.0132,-148.0,-0.0039,37661.0,282.0
dcid:nuts/AT111,2019,,,,,,37513.0,
dcid:nuts/AT112,2000,1400.0,,,,,,1200.0
dcid:nuts/AT112,2001,1400.0,0.0085,0.0099,629.0,0.0045,140421.0,1200.0
dcid:nuts/AT112,2002,1400.0,0.0078,0.0099,311.0,0.0022,141050.0,1100.0
dcid:nuts/AT112,2003,1500.0,0.0085,0.0106,602.0,0.004200000000000001,141361.0,1200.0
dcid:nuts/AT112,2004,1400.0,0.008400000000000001,0.009800000000000001,1131.0,0.0079,141963.0,1200.0
dcid:nuts/AT112,2005,1440.0,0.0081,0.01,1111.0,0.0077,143094.0,1160.0
dcid:nuts/AT112,2006,1500.0,0.0078,0.0104,913.0,0.0063,144205.0,1130.0
dcid:nuts/AT112,2007,1459.0,0.0078,0.01,1161.0,0.008,145118.0,1139.0
dcid:nuts/AT112,2008,1480.0,0.0081,0.0101,1355.0,0.0092,146279.0,1195.0
dcid:nuts/AT112,2009,1497.0,0.0077,0.0101,942.0,0.0064,147634.0,1135.0
dcid:nuts/AT112,2010,1557.0,0.008,0.0104,946.0,0.0063,148576.0,1188.0
dcid:nuts/AT112,2011,1476.0,0.0079,0.009800000000000001,978.0,0.0065,149522.0,1182.0
dcid:nuts/AT112,2012,1664.0,0.0081,0.011,1096.0,0.0073,150500.0,1227.0
dcid:nuts/AT112,2013,1623.0,0.0077,0.0107,943.0,0.0062,151596.0,1167.0
dcid:nuts/AT112,2014,1578.0,0.0079,0.0103,1098.0,0.0072,152539.0,1217.0
dcid:nuts/AT112,2015,1682.0,0.0081,0.0109,2172.0,0.014,153637.0,1247.0
dcid:nuts/AT112,2016,1635.0,0.0083,0.0105,926.0,0.005900000000000001,155809.0,1303.0
dcid:nuts/AT112,2017,1687.0,0.0079,0.0107,1105.0,0.007,156735.0,1237.0
dcid:nuts/AT112,2018,1619.0,0.0081,0.010199999999999999,1141.0,0.0072,157840.0,1287.0
dcid:nuts/AT112,2019,,,,,,158981.0,
dcid:nuts/AT113,2000,1100.0,,,,,,700.0
dcid:nuts/AT113,2001,1000.0,0.008199999999999999,0.010199999999999999,42.0,0.0004,97803.0,800.0
dcid:nuts/AT113,2002,1100.0,0.0072,0.011300000000000001,-367.0,-0.0038,97845.0,700.0
dcid:nuts/AT113,2003,1100.0,0.0072,0.011300000000000001,-289.0,-0.003,97478.0,700.0
dcid:nuts/AT113,2004,1100.0,0.0072,0.011300000000000001,227.0,0.0023,97189.0,700.0
dcid:nuts/AT113,2005,1060.0,0.0077,0.0109,93.0,0.001,97416.0,750.0
dcid:nuts/AT113,2006,1090.0,0.0075,0.0112,-46.0,-0.0005,97509.0,730.0
dcid:nuts/AT113,2007,1126.0,0.0077,0.0116,-203.0,-0.0021000000000000003,97463.0,751.0
dcid:nuts/AT113,2008,1142.0,0.0077,0.011699999999999999,411.0,0.004200000000000001,97260.0,748.0
dcid:nuts/AT113,2009,1080.0,0.0073,0.0111,-76.0,-0.0008,97671.0,708.0
dcid:nuts/AT113,2010,1099.0,0.0072,0.011300000000000001,-41.0,-0.0004,97595.0,703.0
dcid:nuts/AT113,2011,1150.0,0.006900000000000001,0.011800000000000001,167.0,0.0017,97554.0,673.0
dcid:nuts/AT113,2012,1135.0,0.0068,0.0116,-191.0,-0.002,97721.0,661.0
dcid:nuts/AT113,2013,1105.0,0.007,0.011300000000000001,-187.0,-0.0019,97530.0,680.0
dcid:nuts/AT113,2014,1159.0,0.007,0.0119,-246.0,-0.0025,97343.0,682.0
dcid:nuts/AT113,2015,1143.0,0.0074,0.011699999999999999,413.0,0.004200000000000001,97097.0,724.0
dcid:nuts/AT113,2016,1115.0,0.0074,0.0114,-55.0,-0.0006,97510.0,722.0
dcid:nuts/AT113,2017,1210.0,0.0072,0.0124,-281.0,-0.0029,97455.0,701.0
dcid:nuts/AT113,2018,1198.0,0.0068,0.0123,-235.0,-0.0024,97174.0,657.0
dcid:nuts/AT113,2019,,,,,,96939.0,
dcid:nuts/AT12,2000,15900.0,0.0092,0.0103,4333.0,0.0028,1535083.0,14100.0
dcid:nuts/AT12,2001,15300.0,0.0089,0.0099,5251.0,0.0034,1539416.0,13700.0
dcid:nuts/AT12,2002,15800.0,0.0092,0.010199999999999999,4602.0,0.003,1544667.0,14200.0
dcid:nuts/AT12,2003,15900.0,0.0089,0.010199999999999999,8022.0,0.0052,1549269.0,13800.0
dcid:nuts/AT12,2004,15400.0,0.0091,0.0099,11658.0,0.0075,1557291.0,14300.0
dcid:nuts/AT12,2005,15550.0,0.009,0.0099,11552.0,0.0073,1568949.0,14190.0
dcid:nuts/AT12,2006,15190.0,0.0089,0.0096,8066.0,0.0050999999999999995,1580501.0,14170.0
dcid:nuts/AT12,2007,15332.0,0.0086,0.0096,6936.0,0.0044,1588567.0,13621.0
dcid:nuts/AT12,2008,15616.0,0.0088,0.009800000000000001,7455.0,0.0047,1595503.0,14085.0
dcid:nuts/AT12,2009,15958.0,0.0085,0.0099,2939.0,0.0018,1602958.0,13641.0
dcid:nuts/AT12,2010,15796.0,0.0087,0.009800000000000001,3577.0,0.0022,1605897.0,14004.0
dcid:nuts/AT12,2011,15855.0,0.0087,0.009800000000000001,4981.0,0.0031,1609474.0,14001.0
dcid:nuts/AT12,2012,16734.0,0.0087,0.0104,4137.0,0.0026,1614455.0,14031.0
dcid:nuts/AT12,2013,16480.0,0.0086,0.010199999999999999,6893.0,0.004200000000000001,1618592.0,13979.0
dcid:nuts/AT12,2014,16237.0,0.0088,0.01,11293.0,0.006900000000000001,1625485.0,14296.0
dcid:nuts/AT12,2015,17258.0,0.0089,0.0105,16913.0,0.0103,1636778.0,14599.0
dcid:nuts/AT12,2016,16961.0,0.009300000000000001,0.010199999999999999,12062.0,0.0073,1653691.0,15424.0
dcid:nuts/AT12,2017,17280.0,0.0092,0.0104,4915.0,0.0029,1665753.0,15299.0
dcid:nuts/AT12,2018,17605.0,0.0089,0.0105,6874.0,0.0040999999999999995,1670668.0,14855.0
dcid:nuts/AT12,2019,,,,,,1677542.0,
dcid:nuts/AT121,2000,2200.0,,,,,,2400.0
dcid:nuts/AT121,2001,2100.0,0.0101,0.0088,324.0,0.0014,237415.0,2400.0
dcid:nuts/AT121,2002,2100.0,0.0101,0.0088,-239.0,-0.001,237739.0,2400.0
dcid:nuts/AT121,2003,2200.0,0.0101,0.009300000000000001,479.0,0.002,237500.0,2400.0
dcid:nuts/AT121,2004,2100.0,0.0105,0.0088,1059.0,0.0044,237979.0,2500.0
dcid:nuts/AT121,2005,2140.0,0.0101,0.0089,1147.0,0.0048,239038.0,2420.0
dcid:nuts/AT121,2006,2110.0,0.0101,0.0088,437.0,0.0018,240185.0,2440.0
dcid:nuts/AT121,2007,2142.0,0.009300000000000001,0.0089,284.0,0.0012,240622.0,2244.0
dcid:nuts/AT121,2008,2119.0,0.0103,0.0088,544.0,0.0023,240906.0,2480.0
dcid:nuts/AT121,2009,2253.0,0.009800000000000001,0.009300000000000001,-295.0,-0.0012,241450.0,2360.0
dcid:nuts/AT121,2010,2229.0,0.01,0.0092,-158.0,-0.0007,241155.0,2408.0
dcid:nuts/AT121,2011,2202.0,0.009699999999999999,0.0091,-18.0,-0.0001,240997.0,2339.0
dcid:nuts/AT121,2012,2257.0,0.0099,0.0094,267.0,0.0011,240979.0,2399.0
dcid:nuts/AT121,2013,2233.0,0.0099,0.0092,481.0,0.002,241246.0,2391.0
dcid:nuts/AT121,2014,2253.0,0.0101,0.009300000000000001,962.0,0.004,241727.0,2435.0
dcid:nuts/AT121,2015,2308.0,0.01,0.0095,1742.0,0.0072,242689.0,2446.0
dcid:nuts/AT121,2016,2430.0,0.0106,0.0099,1240.0,0.0050999999999999995,244431.0,2588.0
dcid:nuts/AT121,2017,2365.0,0.0105,0.0096,379.0,0.0015,245671.0,2586.0
dcid:nuts/AT121,2018,2439.0,0.01,0.0099,690.0,0.0028,246050.0,2471.0
dcid:nuts/AT121,2019,,,,,,246740.0,
dcid:nuts/AT122,2000,2600.0,,,,,,2300.0
dcid:nuts/AT122,2001,2600.0,0.0094,0.0106,998.0,0.0040999999999999995,245171.0,2300.0
dcid:nuts/AT122,2002,2700.0,0.009699999999999999,0.011,601.0,0.0024,246169.0,2400.0
dcid:nuts/AT122,2003,2600.0,0.009300000000000001,0.0105,1294.0,0.0052,246770.0,2300.0
dcid:nuts/AT122,2004,2600.0,0.0092,0.0104,1524.0,0.0060999999999999995,248064.0,2300.0
dcid:nuts/AT122,2005,2620.0,0.0096,0.0105,1358.0,0.0054,249588.0,2410.0
dcid:nuts/AT122,2006,2620.0,0.009300000000000001,0.0104,582.0,0.0023,250946.0,2330.0
dcid:nuts/AT122,2007,2514.0,0.0089,0.01,135.0,0.0005,251528.0,2246.0
dcid:nuts/AT122,2008,2577.0,0.009,0.010199999999999999,582.0,0.0023,251663.0,2266.0
dcid:nuts/AT122,2009,2618.0,0.0083,0.0104,145.0,0.0006,252245.0,2096.0
dcid:nuts/AT122,2010,2600.0,0.0089,0.0103,281.0,0.0011,252390.0,2260.0
dcid:nuts/AT122,2011,2609.0,0.0089,0.0103,421.0,0.0017,252671.0,2258.0
dcid:nuts/AT122,2012,2749.0,0.0089,0.0109,132.0,0.0005,253092.0,2257.0
dcid:nuts/AT122,2013,2744.0,0.0089,0.0108,787.0,0.0031,253224.0,2253.0
dcid:nuts/AT122,2014,2732.0,0.009,0.0107,1709.0,0.0067,254011.0,2303.0
dcid:nuts/AT122,2015,2806.0,0.0094,0.0109,2412.0,0.0094,255720.0,2411.0
dcid:nuts/AT122,2016,2891.0,0.0094,0.0112,1523.0,0.005900000000000001,258132.0,2443.0
dcid:nuts/AT122,2017,2800.0,0.009300000000000001,0.0108,-25.0,-0.0001,259655.0,2421.0
dcid:nuts/AT122,2018,2820.0,0.0091,0.0108,850.0,0.0033,259630.0,2371.0
dcid:nuts/AT122,2019,,,,,,260480.0,
dcid:nuts/AT123,2000,1500.0,,,,,,1400.0
dcid:nuts/AT123,2001,1400.0,0.0092,0.0099,591.0,0.004200000000000001,141751.0,1300.0
dcid:nuts/AT123,2002,1400.0,0.0091,0.009800000000000001,531.0,0.0037,142342.0,1300.0
dcid:nuts/AT123,2003,1400.0,0.0091,0.009800000000000001,1007.0,0.007,142873.0,1300.0
dcid:nuts/AT123,2004,1300.0,0.009699999999999999,0.009,1371.0,0.0095,143880.0,1400.0
dcid:nuts/AT123,2005,1410.0,0.0095,0.009699999999999999,1076.0,0.0074,145251.0,1380.0
dcid:nuts/AT123,2006,1420.0,0.0094,0.009699999999999999,606.0,0.0040999999999999995,146327.0,1380.0
dcid:nuts/AT123,2007,1415.0,0.0092,0.0096,434.0,0.0029,146933.0,1358.0
dcid:nuts/AT123,2008,1392.0,0.0092,0.0094,409.0,0.0028,147367.0,1363.0
dcid:nuts/AT123,2009,1411.0,0.0083,0.0095,224.0,0.0015,147776.0,1223.0
dcid:nuts/AT123,2010,1411.0,0.0089,0.0095,244.0,0.0016,148000.0,1315.0
dcid:nuts/AT123,2011,1397.0,0.0089,0.0094,267.0,0.0018,148244.0,1324.0
dcid:nuts/AT123,2012,1526.0,0.0086,0.0103,350.0,0.0024,148511.0,1277.0
dcid:nuts/AT123,2013,1521.0,0.0091,0.010199999999999999,649.0,0.0044,148861.0,1353.0
dcid:nuts/AT123,2014,1459.0,0.0091,0.009699999999999999,1147.0,0.0076,149510.0,1364.0
dcid:nuts/AT123,2015,1610.0,0.009300000000000001,0.0106,1919.0,0.0127,150657.0,1404.0
dcid:nuts/AT123,2016,1480.0,0.0095,0.009699999999999999,1469.0,0.0096,152576.0,1462.0
dcid:nuts/AT123,2017,1799.0,0.0116,0.0116,840.0,0.0054,154045.0,1792.0
dcid:nuts/AT123,2018,1566.0,0.0091,0.0101,561.0,0.0036,154885.0,1418.0
dcid:nuts/AT123,2019,,,,,,155446.0,
dcid:nuts/AT124,2000,2400.0,,,,,,2000.0
dcid:nuts/AT124,2001,2300.0,0.0085,0.0103,-688.0,-0.0031,224073.0,1900.0
dcid:nuts/AT124,2002,2500.0,0.0094,0.0112,-519.0,-0.0023,223385.0,2100.0
dcid:nuts/AT124,2003,2400.0,0.0085,0.0108,-506.0,-0.0023,222866.0,1900.0
dcid:nuts/AT124,2004,2400.0,0.009,0.0108,-214.0,-0.001,222360.0,2000.0
dcid:nuts/AT124,2005,2350.0,0.008400000000000001,0.0106,-70.0,-0.0003,222146.0,1860.0
dcid:nuts/AT124,2006,2300.0,0.0083,0.0104,-561.0,-0.0025,222076.0,1840.0
dcid:nuts/AT124,2007,2313.0,0.008199999999999999,0.0105,-438.0,-0.002,221515.0,1823.0
dcid:nuts/AT124,2008,2314.0,0.008199999999999999,0.0105,-290.0,-0.0013,221077.0,1820.0
dcid:nuts/AT124,2009,2397.0,0.008400000000000001,0.0109,-736.0,-0.0033,220787.0,1850.0
dcid:nuts/AT124,2010,2402.0,0.0077,0.0109,-587.0,-0.0027,220051.0,1689.0
dcid:nuts/AT124,2011,2403.0,0.008199999999999999,0.011,-110.0,-0.0005,219464.0,1801.0
dcid:nuts/AT124,2012,2467.0,0.008,0.011300000000000001,-678.0,-0.0031,219354.0,1763.0
dcid:nuts/AT124,2013,2399.0,0.0078,0.011,-427.0,-0.002,218676.0,1709.0
dcid:nuts/AT124,2014,2435.0,0.0078,0.0112,-120.0,-0.0005,218249.0,1691.0
dcid:nuts/AT124,2015,2574.0,0.008199999999999999,0.011800000000000001,1090.0,0.005,218129.0,1797.0
dcid:nuts/AT124,2016,2503.0,0.0089,0.0114,294.0,0.0013,219219.0,1954.0
dcid:nuts/AT124,2017,2641.0,0.0087,0.0121,-1352.0,-0.0062,219513.0,1913.0
dcid:nuts/AT124,2018,2456.0,0.0083,0.011300000000000001,-716.0,-0.0033,218161.0,1809.0
dcid:nuts/AT124,2019,,,,,,217445.0,
dcid:nuts/AT125,2000,1500.0,,,,,,1000.0
dcid:nuts/AT125,2001,1400.0,0.0081,0.0114,69.0,0.0006,123251.0,1000.0
dcid:nuts/AT125,2002,1400.0,0.0081,0.0114,-55.0,-0.0004,123320.0,1000.0
dcid:nuts/AT125,2003,1500.0,0.0081,0.012199999999999999,-102.0,-0.0008,123265.0,1000.0
dcid:nuts/AT125,2004,1400.0,0.0081,0.0114,205.0,0.0017,123163.0,1000.0
dcid:nuts/AT125,2005,1460.0,0.0077,0.011800000000000001,249.0,0.002,123368.0,950.0
dcid:nuts/AT125,2006,1330.0,0.0074,0.0108,74.0,0.0006,123617.0,910.0
dcid:nuts/AT125,2007,1362.0,0.0077,0.011,90.0,0.0007,123691.0,953.0
dcid:nuts/AT125,2008,1442.0,0.0077,0.0116,134.0,0.0011,123781.0,958.0
dcid:nuts/AT125,2009,1470.0,0.0070999999999999995,0.0119,-171.0,-0.0014,123915.0,878.0
dcid:nuts/AT125,2010,1376.0,0.0076,0.0111,-224.0,-0.0018,123744.0,934.0
dcid:nuts/AT125,2011,1410.0,0.008,0.0114,-146.0,-0.0012,123520.0,983.0
dcid:nuts/AT125,2012,1555.0,0.0076,0.0126,-263.0,-0.0021000000000000003,123374.0,942.0
dcid:nuts/AT125,2013,1441.0,0.0077,0.011699999999999999,30.0,0.0002,123111.0,946.0
dcid:nuts/AT125,2014,1386.0,0.0077,0.0112,403.0,0.0033,123141.0,944.0
dcid:nuts/AT125,2015,1421.0,0.0081,0.0115,737.0,0.005900000000000001,123544.0,998.0
dcid:nuts/AT125,2016,1555.0,0.008400000000000001,0.0125,658.0,0.0053,124281.0,1047.0
dcid:nuts/AT125,2017,1525.0,0.0077,0.012199999999999999,-46.0,-0.0004,124939.0,966.0
dcid:nuts/AT125,2018,1609.0,0.0077,0.0129,74.0,0.0006,124893.0,958.0
dcid:nuts/AT125,2019,,,,,,124967.0,
dcid:nuts/AT126,2000,2700.0,,,,,,2300.0
dcid:nuts/AT126,2001,2700.0,0.0083,0.009800000000000001,2087.0,0.0075,275861.0,2300.0
dcid:nuts/AT126,2002,2700.0,0.0086,0.009699999999999999,2036.0,0.0073,277948.0,2400.0
dcid:nuts/AT126,2003,2800.0,0.008199999999999999,0.0099,3028.0,0.0108,279984.0,2300.0
dcid:nuts/AT126,2004,2700.0,0.008400000000000001,0.0095,3597.0,0.0126,283012.0,2400.0
dcid:nuts/AT126,2005,2680.0,0.0085,0.009300000000000001,4064.0,0.0141,286609.0,2450.0
dcid:nuts/AT126,2006,2680.0,0.008400000000000001,0.0092,3706.0,0.0127,290673.0,2450.0
dcid:nuts/AT126,2007,2698.0,0.008,0.0091,3741.0,0.0126,294379.0,2375.0
dcid:nuts/AT126,2008,2803.0,0.008400000000000001,0.009300000000000001,3555.0,0.0119,298120.0,2517.0
dcid:nuts/AT126,2009,2782.0,0.0083,0.0092,1934.0,0.0064,301675.0,2513.0
dcid:nuts/AT126,2010,2772.0,0.0086,0.0091,2452.0,0.008,303609.0,2627.0
dcid:nuts/AT126,2011,2886.0,0.008400000000000001,0.0094,2139.0,0.007,306061.0,2574.0
dcid:nuts/AT126,2012,3027.0,0.0083,0.009800000000000001,1890.0,0.0060999999999999995,308200.0,2578.0
dcid:nuts/AT126,2013,2967.0,0.008199999999999999,0.0095,2862.0,0.0092,310090.0,2565.0
dcid:nuts/AT126,2014,2863.0,0.0085,0.0091,3299.0,0.0105,312952.0,2687.0
dcid:nuts/AT126,2015,3232.0,0.0085,0.010199999999999999,4119.0,0.0129,316251.0,2702.0
dcid:nuts/AT126,2016,2971.0,0.0091,0.0092,3617.0,0.0112,320370.0,2928.0
dcid:nuts/AT126,2017,2792.0,0.0081,0.0086,3085.0,0.0095,323987.0,2644.0
dcid:nuts/AT126,2018,3240.0,0.0088,0.0099,3290.0,0.01,327072.0,2880.0
dcid:nuts/AT126,2019,,,,,,330362.0,
dcid:nuts/AT127,2000,3000.0,,,,,,2600.0
dcid:nuts/AT127,2001,2800.0,0.0089,0.0096,1870.0,0.0064,291894.0,2600.0
dcid:nuts/AT127,2002,2900.0,0.0092,0.009800000000000001,2247.0,0.0076,293764.0,2700.0
dcid:nuts/AT127,2003,2900.0,0.0091,0.009800000000000001,2822.0,0.0095,296011.0,2700.0
dcid:nuts/AT127,2004,2900.0,0.009,0.0096,4116.0,0.013699999999999999,298833.0,2700.0
dcid:nuts/AT127,2005,2880.0,0.0089,0.0094,3728.0,0.012199999999999999,302949.0,2720.0
dcid:nuts/AT127,2006,2740.0,0.0091,0.0089,3222.0,0.0105,306677.0,2820.0
dcid:nuts/AT127,2007,2888.0,0.008400000000000001,0.009300000000000001,2690.0,0.0086,309899.0,2622.0
dcid:nuts/AT127,2008,2969.0,0.0085,0.0095,2521.0,0.008,312589.0,2681.0
dcid:nuts/AT127,2009,3027.0,0.0086,0.0096,1838.0,0.0058,315110.0,2721.0
dcid:nuts/AT127,2010,3006.0,0.0087,0.0095,1569.0,0.004900000000000001,316948.0,2771.0
dcid:nuts/AT127,2011,2948.0,0.0085,0.0092,2428.0,0.0076,318517.0,2722.0
dcid:nuts/AT127,2012,3153.0,0.0087,0.009800000000000001,2439.0,0.0076,320945.0,2815.0
dcid:nuts/AT127,2013,3175.0,0.0085,0.009800000000000001,2511.0,0.0077,323384.0,2762.0
dcid:nuts/AT127,2014,3109.0,0.0088,0.0095,3893.0,0.0119,325895.0,2872.0
dcid:nuts/AT127,2015,3307.0,0.0086,0.01,4894.0,0.0147,329788.0,2841.0
dcid:nuts/AT127,2016,3131.0,0.0089,0.009300000000000001,3261.0,0.009699999999999999,334682.0,3002.0
dcid:nuts/AT127,2017,3358.0,0.0088,0.0099,2034.0,0.006,337943.0,2977.0
dcid:nuts/AT127,2018,3475.0,0.0086,0.010199999999999999,2125.0,0.0062,339977.0,2948.0
dcid:nuts/AT127,2019,,,,,,342102.0,
dcid:nuts/AT13,2000,17600.0,0.01,0.011300000000000001,5419.0,0.0035,1548537.0,15500.0
dcid:nuts/AT13,2001,16900.0,0.009699999999999999,0.0108,17167.0,0.011,1553956.0,15200.0
dcid:nuts/AT13,2002,16900.0,0.0104,0.0107,21723.0,0.013699999999999999,1571123.0,16400.0
dcid:nuts/AT13,2003,17000.0,0.0103,0.0106,17564.0,0.011,1592846.0,16500.0
dcid:nuts/AT13,2004,16000.0,0.0104,0.0099,22159.0,0.013699999999999999,1610410.0,16900.0
dcid:nuts/AT13,2005,16030.0,0.010199999999999999,0.009800000000000001,19880.0,0.0121,1632569.0,16740.0
dcid:nuts/AT13,2006,15800.0,0.0103,0.0095,8797.0,0.0053,1652449.0,17110.0
dcid:nuts/AT13,2007,15825.0,0.0101,0.0095,9975.0,0.006,1661246.0,16885.0
dcid:nuts/AT13,2008,15702.0,0.0104,0.0094,8914.0,0.0053,1671221.0,17375.0
dcid:nuts/AT13,2009,16332.0,0.010199999999999999,0.009699999999999999,9860.0,0.005900000000000001,1680135.0,17154.0
dcid:nuts/AT13,2010,16287.0,0.0106,0.0096,12860.0,0.0076,1689995.0,17989.0
dcid:nuts/AT13,2011,15918.0,0.0106,0.009300000000000001,14229.0,0.0083,1702855.0,18170.0
dcid:nuts/AT13,2012,16404.0,0.0106,0.0095,24162.0,0.014,1717084.0,18265.0
dcid:nuts/AT13,2013,16332.0,0.0107,0.009300000000000001,25500.0,0.0145,1741246.0,18691.0
dcid:nuts/AT13,2014,16014.0,0.0108,0.009,30591.0,0.0172,1766746.0,19260.0
dcid:nuts/AT13,2015,16526.0,0.011,0.0091,42889.0,0.023600000000000003,1797337.0,19931.0
dcid:nuts/AT13,2016,16031.0,0.0112,0.0086,27356.0,0.0148,1840226.0,20804.0
dcid:nuts/AT13,2017,16424.0,0.011,0.0087,21194.0,0.011300000000000001,1867582.0,20576.0
dcid:nuts/AT13,2018,16887.0,0.0106,0.0089,8715.0,0.0046,1888776.0,20038.0
dcid:nuts/AT13,2019,,,,,,1897491.0,
dcid:nuts/AT130,2000,17600.0,0.01,0.011300000000000001,5419.0,0.0035,1548537.0,15500.0
dcid:nuts/AT130,2001,16900.0,0.009699999999999999,0.0108,17167.0,0.011,1553956.0,15200.0
dcid:nuts/AT130,2002,16900.0,0.0104,0.0107,21723.0,0.013699999999999999,1571123.0,16400.0
dcid:nuts/AT130,2003,17000.0,0.0103,0.0106,17564.0,0.011,1592846.0,16500.0
dcid:nuts/AT130,2004,16000.0,0.0104,0.0099,22159.0,0.013699999999999999,1610410.0,16900.0
dcid:nuts/AT130,2005,16030.0,0.010199999999999999,0.009800000000000001,19880.0,0.0121,1632569.0,16740.0
dcid:nuts/AT130,2006,15800.0,0.0103,0.0095,8797.0,0.0053,1652449.0,17110.0
dcid:nuts/AT130,2007,15825.0,0.0101,0.0095,9975.0,0.006,1661246.0,16885.0
dcid:nuts/AT130,2008,15702.0,0.0104,0.0094,8914.0,0.0053,1671221.0,17375.0
dcid:nuts/AT130,2009,16332.0,0.010199999999999999,0.009699999999999999,9860.0,0.005900000000000001,1680135.0,17154.0
dcid:nuts/AT130,2010,16287.0,0.0106,0.0096,12860.0,0.0076,1689995.0,17989.0
dcid:nuts/AT130,2011,15918.0,0.0106,0.009300000000000001,14229.0,0.0083,1702855.0,18170.0
dcid:nuts/AT130,2012,16404.0,0.0106,0.0095,24162.0,0.014,1717084.0,18265.0
dcid:nuts/AT130,2013,16332.0,0.0107,0.009300000000000001,25500.0,0.0145,1741246.0,18691.0
dcid:nuts/AT130,2014,16014.0,0.0108,0.009,30591.0,0.0172,1766746.0,19260.0
dcid:nuts/AT130,2015,16526.0,0.011,0.0091,42889.0,0.023600000000000003,1797337.0,19931.0
dcid:nuts/AT130,2016,16031.0,0.0112,0.0086,27356.0,0.0148,1840226.0,20804.0
dcid:nuts/AT130,2017,16424.0,0.011,0.0087,21194.0,0.011300000000000001,1867582.0,20576.0
dcid:nuts/AT130,2018,16887.0,0.0106,0.0089,8715.0,0.0046,1888776.0,20038.0
dcid:nuts/AT130,2019,,,,,,1897491.0,
dcid:nuts/AT2,2000,16900.0,0.0091,0.009699999999999999,-1614.0,-0.0009,1743626.0,15800.0
dcid:nuts/AT2,2001,16400.0,0.0086,0.0094,6038.0,0.0035,1742012.0,15000.0
dcid:nuts/AT2,2002,16800.0,0.0088,0.0096,-112.0,-0.0001,1748050.0,15300.0
dcid:nuts/AT2,2003,17000.0,0.0087,0.009699999999999999,2256.0,0.0013,1747938.0,15200.0
dcid:nuts/AT2,2004,16700.0,0.0087,0.0095,5512.0,0.0031,1750194.0,15300.0
dcid:nuts/AT2,2005,16920.0,0.0087,0.0096,4425.0,0.0025,1755706.0,15280.0
dcid:nuts/AT2,2006,16830.0,0.0086,0.0096,1745.0,0.001,1760131.0,15210.0
dcid:nuts/AT2,2007,16703.0,0.008400000000000001,0.0095,1540.0,0.0009,1761876.0,14870.0
dcid:nuts/AT2,2008,17110.0,0.0085,0.009699999999999999,841.0,0.0005,1763416.0,14973.0
dcid:nuts/AT2,2009,17639.0,0.008400000000000001,0.01,-1214.0,-0.0007,1764257.0,14749.0
dcid:nuts/AT2,2010,17429.0,0.0086,0.0099,286.0,0.0002,1763043.0,15098.0
dcid:nuts/AT2,2011,17133.0,0.008400000000000001,0.009699999999999999,1394.0,0.0008,1763329.0,14762.0
