"NumPlaces","ScalingFactors","Units","StatVar","MeasurementMethods","MinDate","observationPeriods"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_PatentFuel","[, UNStatsEstimate]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_OtherBituminousCoal_NonEnergyUse","[]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_AnimalWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"142","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"207","[]","[KilowattHour]","Annual_Generation_Electricity_CombustibleFuel_MainActivityProducerElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"40","[]","[MetricTon]","Annual_Generation_Fuel_CokingCoal","[, UNStatsEstimate]","2020","[P1Y]"
"21","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_DieselOil_FuelTransformation","[]","2020","[P1Y]"
"187","[]","[CubicMeter]","Annual_Consumption_Fuel_Households_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"36","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_BlastFurnaceGas","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_ProductReclassification_Fuel_OtherHydrocarbons","[, UNStatsEstimate]","2020","[P1Y]"
"17","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_BrownCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"71","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_HardCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_BioGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"8","[]","[Terajoule]","Annual_Generation_Energy_ChemicalHeat_AutoProducerCombinedHeatPowerPlants","[]","2020","[P1Y]"
"29","[]","[KilowattHour]","Annual_Consumption_Electricity_OtherTransport","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_GasworksGas","[, UNStatsEstimate]","2020","[P1Y]"
"214","[]","[MetricTon]","Annual_Generation_Fuel_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"105","[]","[MetricTon]","Annual_Reserves_Fuel_CrudeOil","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Energy_GasWorks_Heat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_SubbituminousCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_OilShale","[]","2020","[P1Y]"
"53","[]","[MetricTon]","Annual_Consumption_Fuel_ParaffinWaxes","[, UNStatsEstimate]","2020","[P1Y]"
"39","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_OtherBituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"10","[]","[Terajoule]","Annual_Consumption_Fuel_TransportIndustry_BioGas","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_RefineryGas_FuelTransformation","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"33","[]","[MetricTon]","Annual_Consumption_Fuel_IronSteel_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_OtherLiquidBiofuels","[]","2022","[P1Y]"
"204","[]","[MetricTon]","Annual_Consumption_Fuel_RoadTransport_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"31","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_OtherBituminousCoal","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_Lubricants","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_LigniteCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_HardCoal_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_BituminousCoal","[]","2021","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_AnthraciteCoal","[]","2020","[P1Y]"
"219","[]","[KilowattHour]","Annual_Generation_Electricity_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"35","[]","[Terajoule]","Annual_Consumption_Fuel_PipelineTransport_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_LigniteCoal_FuelTransformation","[]","2020","[P1Y]"
"15","[]","[Terajoule]","Annual_Consumption_Energy_Agriculture_Geothermal","[]","2020","[P1Y]"
"26","[]","[Terajoule]","Annual_Generation_Energy_CombustibleFuel_AutoProducerHeatPowerPlants","[]","2020","[P1Y]"
"30","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_CokeOvenCoke","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_PatentFuel","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_LiquifiedPetroleumGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_CrudeOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_BrownCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_PetrochemicalPlants_MotorGasoline_FuelTransformation","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_SubbituminousCoal","[]","2020","[P1Y]"
"36","[]","[MetricTon]","AnnualChange_Stocks_Fuel_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_ParaffinWaxes","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_CokeOvenCoke_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_LigniteCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_BituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_Households_CokeOvenCoke","[]","2020","[P1Y]"
"37","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_BioGas","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_OtherOilProducts_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_CoalTar","[UNStatsEstimate]","2020","[P1Y]"
"17","[]","[MetricTon]","Annual_Consumption_Fuel_CokingCoal","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Loss_Fuel_Peat","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_IronSteel_WhiteSpirit","[]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_OtherBituminousCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"59","[]","[KilowattHour]","Annual_Consumption_Electricity_OilRefineries_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"22","[]","[Terajoule]","Annual_Consumption_Energy_MainActivityProducerElectricityPowerPlants_Geothermal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_MachineryIndustry_BlastFurnaceGas","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_OtherLiquidBiofuels_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_GasworksGas","[]","2020","[P1Y]"
"42","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_FuelOil","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_Households_CoalProducts","[]","2020","[P1Y]"
"130","[]","[KilowattHour]","Annual_Generation_Electricity_Wind_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_BlackLiquor_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_CokingCoal","[]","2021","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_CrudeOil","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[Megawatt]","Annual_Capacity_Electricity_Geothermal_AutoProducerElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"16","[]","[Terajoule]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_IndustrialWaste","[]","2020","[P1Y]"
"28","[]","[MetricTon]","AnnualChange_Stocks_Fuel_RefineryFeedstocks","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_CokingCoal","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_ProductReclassification_Fuel_RefineryGas","[]","2020","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_CommerceAndPublicServices_MunicipalWaste","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_BrownCoal","[]","2020","[P1Y]"
"7","[]","[MetricTon]","AnnualChange_Stocks_Fuel_PeatProducts","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_PeatProducts","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_AviationGasoline","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_BrownCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"87","[]","[KilowattHour]","Annual_Consumption_Electricity_MiningAndQuarryingIndustry","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Generation_Fuel_MotorGasoline_PetroleumPlants","[]","2020","[P1Y]"
"18","[]","[Megawatt]","Annual_Capacity_Electricity_OtherFuel_AutoProducer","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_BrownCoalBriquettes_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_RoadTransport_OtherLiquidBiofuels","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_PeatProducts","[]","2021","[P1Y]"
"21","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_HardCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_OilShale","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_Peat","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_CrudeOil","[]","2022","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_CokeOvenGas","[]","2020","[P1Y]"
"20","[]","[Terajoule]","Annual_Consumption_Fuel_BlastFurnaces_BlastFurnaceGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"26","[]","[MetricTon]","Annual_Consumption_Fuel_HardCoal_NonEnergyUse","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_Agriculture_MunicipalWaste","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_OtherManufacturingIndustry_OtherRecoveredGases","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Exports_Fuel_MunicipalWaste","[]","2020","[P1Y]"
"30","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_FuelOil","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_NaturalGasLiquids_FuelTransformation","[]","2020","[P1Y]"
"11","[]","[Terajoule]","Annual_Generation_Fuel_GasworksGas","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_OtherRecoveredGases_FuelTransformation","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_KeroseneJetFuel_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"73","[]","[Terajoule]","Annual_Loss_Fuel_NaturalGas_GasLostFlaredAndVented","[, UNStatsEstimate]","2020","[P1Y]"
"20","[]","[Terajoule]","Annual_Loss_Fuel_BlastFurnaceGas","[]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_Agriculture_IndustrialWaste","[]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_Peat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_OilShale_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[Terajoule]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_IndustrialWaste","[]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Generation_Energy_SolarThermal_MainActivityProducer","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_Lubricants","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_NaturalGasLiquids","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_Peat","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_TransportEquipmentIndustry_CokeOvenGas","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_Ethane","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_WhiteSpirit","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Generation_Energy_OtherFuel_MainActivityProducerCombinedHeatPowerPlants","[]","2020","[P1Y]"
"24","[]","[CubicMeter]","Annual_Consumption_Fuel_IronSteel_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_Kerosene_FuelTransformation","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_ParaffinWaxes","[, UNStatsEstimate]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_LigniteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"42","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalAviationBunkers_AviationGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Generation_Energy_Nuclear_MainActivityProducer","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Imports_Fuel_OtherHydrocarbons","[, UNStatsEstimate]","2020","[P1Y]"
"42","[]","[Terajoule]","Annual_Generation_Energy_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_BrownCoalBriquettes_FuelTransformation","[]","2020","[P1Y]"
"16","[]","[KilowattHour]","Annual_Generation_Electricity_ChemicalHeat_AutoProducer","[]","2020","[P1Y]"
"35","[]","[Terajoule]","Annual_Generation_Energy_CombustibleFuel_MainActivityProducerHeatPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_DomesticNavigationTransport_Lubricants","[]","2021","[P1Y]"
"50","[]","[Terajoule]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_NaturalGas","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_CokingCoal","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_LigniteCoal","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Generation_Fuel_CoalProducts","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_NaturalGasLiquids_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Loss_Fuel_PeatProducts","[]","2020","[P1Y]"
"45","[]","[Terajoule]","Annual_Consumption_Fuel_OilRefineries_NaturalGas_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_LigniteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"8","[]","[Terajoule]","Annual_Consumption_Energy_OtherManufacturingIndustry_Geothermal","[]","2020","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_OtherRecoveredGases_FuelTransformation","[]","2020","[P1Y]"
"20","[]","[MetricTon]","Annual_Generation_Fuel_Peat","[, UNStatsEstimate]","2020","[P1Y]"
"28","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_FuelOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"23","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_OtherBituminousCoal","[]","2020","[P1Y]"
"1","[]","[CubicMeter]","Annual_Consumption_Fuel_TransportIndustry_Fuelwood","[UNStatsEstimate]","2020","[P1Y]"
"101","[]","[MetricTon]","AnnualChange_Stocks_Fuel_LiquifiedPetroleumGas","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_Ethane","[]","2023","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_CrudeOil","[, UNStatsEstimate]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_CokingCoal_FuelTransformation","[]","2020","[P1Y]"
"207","[]","[MetricTon]","Annual_Generation_Fuel_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"29","[]","[Terajoule]","Annual_Generation_Energy_NonRenewableWaste","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_CommerceAndPublicServices_CokeOvenGas","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_OilShale_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_BioGasoline","[]","2021","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Energy_Agriculture_SolarThermal","[]","2020","[P1Y]"
"101","[]","[KilowattHour]","Annual_Generation_Electricity_SolidBioFuel_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Loss_Fuel_BioGasoline","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Generation_Energy_SolarThermal_AutoProducer","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_MunicipalWaste","[]","2020","[P1Y]"
"46","[]","[MetricTon]","Annual_ProductReclassification_Fuel_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"33","[]","[KilowattHour]","Annual_Generation_Electricity_ManufacturedGas_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_GasWorks_BlastFurnaceGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_Naphtha_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_RailTransport_Kerosene","[]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalMarineBunkers_Lubricants","[]","2020","[P1Y]"
"67","[]","[Terajoule]","Annual_Loss_Fuel_NaturalGas_GasLostFlared","[, UNStatsEstimate]","2020","[P1Y]"
"20","[]","[CubicMeter]","Annual_Consumption_Fuel_UnspecifiedSector_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"20","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_ParaffinWaxes_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_CokeOvenCoke","[]","2021","[P1Y]"
"31","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_CokeOvenGas","[, UNStatsEstimate]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_DieselOil_FuelTransformation","[]","2020","[P1Y]"
"79","[]","[MetricTon]","Annual_Exports_Fuel_CrudeOil","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Generation_Energy_OtherFuel_AutoProducerCombinedHeatPowerPlants","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_NaturalGasPlants_NaturalGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Energy_MainActivityProducerCombinedHeatPowerPlants_Geothermal_FuelTransformation","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_Industry_OtherRecoveredGases_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"8","[]","[Terajoule]","Annual_Consumption_Fuel_CokeOvens_NaturalGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_Lubricants","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Energy_TransportIndustry_Heat","[]","2020","[P1Y]"
"201","[]","[CubicMeter]","Annual_Generation_Fuel_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
