IND_ID,INDICATOR_NAME,YEAR,COUNTRY,iso3,DISAGGR_1,VALUE
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Afghanistan,AFG,All ages,35.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Afghanistan,AFG,All ages,16.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Afghanistan,AFG,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Afghanistan,AFG,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Afghanistan,AFG,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Afghanistan,AFG,All ages,19.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Afghanistan,AFG,All ages,19.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Afghanistan,AFG,All ages,18.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Albania,ALB,All ages,0.23
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Albania,ALB,All ages,0.23
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Albania,ALB,All ages,5.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Albania,ALB,All ages,10.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Albania,ALB,All ages,11.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Albania,ALB,All ages,5.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Albania,ALB,All ages,3.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Albania,ALB,All ages,5.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Albania,ALB,All ages,8.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Albania,ALB,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Algeria,DZA,All ages,2.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Algeria,DZA,All ages,5.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Algeria,DZA,All ages,7.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Armenia,ARM,All ages,7.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Armenia,ARM,All ages,4.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Armenia,ARM,All ages,3.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Armenia,ARM,All ages,3.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Armenia,ARM,All ages,4.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Armenia,ARM,All ages,3.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Australia,AUS,All ages,6.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Australia,AUS,All ages,17.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Australia,AUS,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Australia,AUS,All ages,8.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Australia,AUS,All ages,5.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Australia,AUS,All ages,8.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Azerbaijan,AZE,All ages,3.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Azerbaijan,AZE,All ages,2.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Azerbaijan,AZE,All ages,25.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Azerbaijan,AZE,All ages,48.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Azerbaijan,AZE,All ages,64.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Azerbaijan,AZE,All ages,58.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Azerbaijan,AZE,All ages,53.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Azerbaijan,AZE,All ages,55.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Azerbaijan,AZE,All ages,75.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Azerbaijan,AZE,All ages,35.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Bahamas,BHS,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bahamas,BHS,All ages,18.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bahamas,BHS,All ages,48.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bahamas,BHS,All ages,96.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bahamas,BHS,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bahamas,BHS,All ages,8.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bahamas,BHS,All ages,60.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bahamas,BHS,All ages,56.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bahamas,BHS,All ages,30.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Bahamas,BHS,All ages,62.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bahrain,BHR,All ages,4.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bahrain,BHR,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bahrain,BHR,All ages,16.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bahrain,BHR,All ages,26.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bahrain,BHR,All ages,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bahrain,BHR,All ages,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bahrain,BHR,All ages,6.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bahrain,BHR,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Bahrain,BHR,All ages,18.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Bangladesh,BGD,All ages,2.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bangladesh,BGD,All ages,2.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bangladesh,BGD,All ages,2.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bangladesh,BGD,All ages,5.1
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bangladesh,BGD,All ages,6.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bangladesh,BGD,All ages,5.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bangladesh,BGD,All ages,6.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bangladesh,BGD,All ages,35.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bangladesh,BGD,All ages,32.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Bangladesh,BGD,All ages,32.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Belarus,BLR,All ages,16.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Belarus,BLR,All ages,58.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Belarus,BLR,All ages,52.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Belarus,BLR,All ages,5.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Belarus,BLR,All ages,4.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Belarus,BLR,All ages,3.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Belarus,BLR,All ages,5.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Belarus,BLR,All ages,5.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Belarus,BLR,All ages,6.1
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Belize,BLZ,All ages,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Belize,BLZ,All ages,19.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Belize,BLZ,All ages,27.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Belize,BLZ,All ages,35.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Belize,BLZ,All ages,17.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Benin,BEN,All ages,8.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Benin,BEN,All ages,11.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Benin,BEN,All ages,12.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Benin,BEN,All ages,16.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Benin,BEN,All ages,19.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Benin,BEN,All ages,16.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Benin,BEN,All ages,14.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Benin,BEN,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Benin,BEN,All ages,14.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Benin,BEN,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bermuda,BMU,All ages,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bermuda,BMU,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bermuda,BMU,All ages,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bermuda,BMU,All ages,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bermuda,BMU,All ages,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bermuda,BMU,All ages,44.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bermuda,BMU,All ages,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bhutan,BTN,All ages,0.68
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bhutan,BTN,All ages,3.1
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bhutan,BTN,All ages,2.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bhutan,BTN,All ages,7.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bhutan,BTN,All ages,1.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bhutan,BTN,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bhutan,BTN,All ages,5.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Bhutan,BTN,All ages,8.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Bolivia (Plurinational State of),BOL,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bolivia (Plurinational State of),BOL,All ages,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Venezuela (Bolivarian Republic of),VEN,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Venezuela (Bolivarian Republic of),VEN,All ages,9.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Venezuela (Bolivarian Republic of),VEN,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Viet Nam,VNM,All ages,1.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Viet Nam,VNM,All ages,2.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Viet Nam,VNM,All ages,3.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Viet Nam,VNM,All ages,3.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Viet Nam,VNM,All ages,5.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Viet Nam,VNM,All ages,4.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Viet Nam,VNM,All ages,5.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Viet Nam,VNM,All ages,7.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Viet Nam,VNM,All ages,8.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Viet Nam,VNM,All ages,9.1
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Yemen,YEM,All ages,1.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Zambia,ZMB,All ages,0.67
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Zambia,ZMB,All ages,2.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Zambia,ZMB,All ages,12.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Zambia,ZMB,All ages,12.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Zambia,ZMB,All ages,70.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Zambia,ZMB,All ages,55.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Zambia,ZMB,All ages,20.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Zimbabwe,ZWE,All ages,6.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Zimbabwe,ZWE,All ages,14.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Zimbabwe,ZWE,All ages,4.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Zimbabwe,ZWE,All ages,5.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Zimbabwe,ZWE,All ages,8.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Zimbabwe,ZWE,All ages,7.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Zimbabwe,ZWE,All ages,10.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Zimbabwe,ZWE,All ages,27.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Zimbabwe,ZWE,All ages,41.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Zimbabwe,ZWE,All ages,11.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Dominican Republic,DOM,0-4 years,46.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Dominican Republic,DOM,0-4 years,71.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Dominican Republic,DOM,0-4 years,38.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Dominican Republic,DOM,0-4 years,59.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Dominican Republic,DOM,0-4 years,4.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Ecuador,ECU,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Ecuador,ECU,0-4 years,74.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Ecuador,ECU,0-4 years,59.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Egypt,EGY,0-4 years,18.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Egypt,EGY,0-4 years,26.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Egypt,EGY,0-4 years,27.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Egypt,EGY,0-4 years,23.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Egypt,EGY,0-4 years,24.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Egypt,EGY,0-4 years,28.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Egypt,EGY,0-4 years,32.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Egypt,EGY,0-4 years,65.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Egypt,EGY,0-4 years,58.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Egypt,EGY,0-4 years,28.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,El Salvador,SLV,0-4 years,10.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,El Salvador,SLV,0-4 years,24.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,El Salvador,SLV,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,El Salvador,SLV,0-4 years,74.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,El Salvador,SLV,0-4 years,55.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,El Salvador,SLV,0-4 years,41.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,El Salvador,SLV,0-4 years,31.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Equatorial Guinea,GNQ,0-4 years,9.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Equatorial Guinea,GNQ,0-4 years,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Eritrea,ERI,0-4 years,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Eritrea,ERI,0-4 years,28.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Eritrea,ERI,0-4 years,33.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Eritrea,ERI,0-4 years,30.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Eritrea,ERI,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Eritrea,ERI,0-4 years,33.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Eritrea,ERI,0-4 years,36.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Eritrea,ERI,0-4 years,3.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Eritrea,ERI,0-4 years,43.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Eritrea,ERI,0-4 years,55.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Estonia,EST,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Estonia,EST,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Estonia,EST,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Estonia,EST,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Estonia,EST,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Estonia,EST,0-4 years,100.0
