observationDate,observationAbout,value,variableMeasured
2021,dcid:country/GTM,52,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/GTM,49,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/GTM,46,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2024,dcid:country/GTM,48,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2016,dcid:country/GIN,34,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2017,dcid:country/GIN,73,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/GIN,8,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/GIN,88,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/GIN,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2021,dcid:country/GIN,92,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/GIN,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/GIN,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2024,dcid:country/GIN,66,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2016,dcid:country/GNB,5.6,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2017,dcid:country/GNB,24,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/GNB,16,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/GNB,21,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/GNB,26,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2021,dcid:country/GNB,17,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/GNB,25,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/GNB,29,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2015,dcid:country/GUY,6.7,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2016,dcid:country/GUY,2.4,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2017,dcid:country/GUY,7.1,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/GUY,5.7,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/GUY,2.5,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/GUY,5.7,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2021,dcid:country/GUY,8.6,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/GUY,7.6,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/GUY,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2024,dcid:country/GUY,2.6,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2016,dcid:country/HTI,1.7,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2017,dcid:country/HTI,22,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/HTI,34,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/HTI,43,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/HTI,27,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2021,dcid:country/HTI,18,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/HTI,33,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/HTI,41,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2024,dcid:country/HTI,53,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2015,dcid:country/HND,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2016,dcid:country/HND,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2017,dcid:country/HND,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/HND,39,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/HND,100,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/HND,99,dcid:Count_Person_Years0To4_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/CUB,100,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/CUB,100,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/CUB,94,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2021,dcid:country/CUB,100,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/CUB,100,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/CUB,100,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2024,dcid:country/CUB,100,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2016,dcid:country/PRK,9.4,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2017,dcid:country/PRK,11,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2018,dcid:country/PRK,13,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2019,dcid:country/PRK,13,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2020,dcid:country/PRK,8.2,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2021,dcid:country/PRK,8.3,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2022,dcid:country/PRK,8.4,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2023,dcid:country/PRK,8.4,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
2024,dcid:country/PRK,8.3,dcid:Count_Person_ConditionTuberculosis_StartedOnTBPreventiveTreatment_AsAFractionOf_Count_Person_Tuberculosis_EligibleForPreventiveTreatment
