udise_district_code,udise_block_code,block_name
1034,udiseCode/103414,Barun
2407,udiseCode/240708,Barvala
2428,udiseCode/242801,Barvala
2022,udiseCode/202205,Barwadih
0601,udiseCode/060102,Barwala
0612,udiseCode/061203,Barwala
1907,udiseCode/190704,Barwan
2328,udiseCode/232803,Barwani
1918,udiseCode/191802,Basanti
1006,udiseCode/100601,Basantpur
1016,udiseCode/101603,Basantpur
2008,udiseCode/200811,Basantrai
1207,udiseCode/120703,Basar
1221,udiseCode/122103,Basar
3604,udiseCode/360403,Basar
2905,udiseCode/290502,Basavakalyan
2903,udiseCode/290303,Basavan  Bagewadi
0808,udiseCode/080801,Baseri
3606,udiseCode/360624,Basheerabad
3624,udiseCode/362415,Basheerabad
0114,udiseCode/011414,Basholi
2016,udiseCode/201611,Basia
1911,udiseCode/191111,Basirhat - I
1911,udiseCode/191112,Basirhat - Ii
1911,udiseCode/191146,Basirhat Municipality
1824,udiseCode/182402,Baska
0948,udiseCode/094802,Baskhari
2716,udiseCode/271603,Basmath
2212,udiseCode/221228,Basna
2331,udiseCode/233101,Basoda
1005,udiseCode/100503,Basopatti
0931,udiseCode/093103,Basrehar
0812,udiseCode/081208,Bassi
0308,udiseCode/030804,Bassi Pathana
2108,udiseCode/210803,Basta
2215,udiseCode/221530,Bastanar
2215,udiseCode/221517,Bastar
0955,udiseCode/095507,Basti Sadar
2109,udiseCode/210901,Basudevpur
2109,udiseCode/210908,Basudevpur Mpl
1810,udiseCode/181001,Batadrava
0301,udiseCode/030107,Batala
2202,udiseCode/220202,Bataoli
2822,udiseCode/282231,Bathalapalle
0314,udiseCode/031401,Bathinda
1004,udiseCode/100410,Bathnaha
2312,udiseCode/231207,Batiyagarh
3313,udiseCode/331302,Batlagundu
0103,udiseCode/010304,Batmaloo
0118,udiseCode/011801,Batote
2817,udiseCode/281751,Battiprolu
0613,udiseCode/061302,Baund Kalan
0622,udiseCode/062202,Baund Kalan
2407,udiseCode/240710,Bavla
0617,udiseCode/061701,Bawal
0925,udiseCode/092507,Bawan
0613,udiseCode/061303,Bawani Khera
1503,udiseCode/150309,Bawngkawn
2405,udiseCode/240513,Bayad
2427,udiseCode/242706,Bayad
0807,udiseCode/080708,Bayana
3610,udiseCode/361003,Bayyaram
3610,udiseCode/361021,Bayyaram
3601,udiseCode/360113,Bazarhathnoor
0512,udiseCode/051207,Bazpur
0911,udiseCode/091107,B.B.Nagar
2404,udiseCode/240401,Becharaji
2727,udiseCode/272703,Beed
2342,udiseCode/234214,Beejadandi
2311,udiseCode/231104,Beena
3606,udiseCode/360604,Beerpur
0104,udiseCode/010403,Beerwah
2334,udiseCode/233402,Begamganj
0829,udiseCode/082903,Begun
2117,udiseCode/211704,Begunia
2119,udiseCode/211902,Beguniapada
1020,udiseCode/102010,Begusarai
0613,udiseCode/061304,Behal
1811,udiseCode/181106,Behali
1828,udiseCode/182806,Behali
0925,udiseCode/092503,Behandar
0923,udiseCode/092302,Behjam
0904,udiseCode/090404,Behjoi
0968,udiseCode/096804,Behjoi
0806,udiseCode/080601,Behror
0924,udiseCode/092402,Behta
3603,udiseCode/360346,Bejjanki
3618,udiseCode/361804,Bejjanki
3601,udiseCode/360147,Bejjur
3602,udiseCode/360213,Bejjur
3201,udiseCode/320104,Bekal
3601,udiseCode/360103,Bela
1035,udiseCode/103503,Belaganj
0963,udiseCode/096315,Belahari
1601,udiseCode/160119,Belbari
1028,udiseCode/102821,Belchhi
1907,udiseCode/190706,Beldanga-I
1907,udiseCode/190707,Beldanga-Ii
1907,udiseCode/190730,Beldanga (M)
1021,udiseCode/102105,Beldour
2901,udiseCode/290103,Belgaum City
2901,udiseCode/290104,Belgaum Rural.
0958,udiseCode/095817,Belghat
1023,udiseCode/102328,Belhar
0955,udiseCode/095521,Belhar Kala
0956,udiseCode/095621,Belhar Kala
2119,udiseCode/211903,Bellaguntha
2119,udiseCode/211924,Bellaguntha Nac
2817,udiseCode/281706,Bellamkonda
3603,udiseCode/360311,Bellampalle
3601,udiseCode/360142,Bellampally
2912,udiseCode/291209,Bellary East
2912,udiseCode/291201,Bellary West
1602,udiseCode/160216,Belonia M.C.
2124,udiseCode/212404,Belpada
2102,udiseCode/210206,Belpahar Mpl
1004,udiseCode/100405,Belsand
0953,udiseCode/095312,Belsar
2924,udiseCode/292402,Belthangady
2822,udiseCode/282216,Beluguppa
2923,udiseCode/292304,Belur
2223,udiseCode/222302,Bemetara
1027,udiseCode/102702,Ben
2006,udiseCode/200601,Bengabad
1005,udiseCode/100504,Benipatti
1013,udiseCode/101309,Benipur
2316,udiseCode/231602,Beohari
2332,udiseCode/233201,Berasia
2009,udiseCode/200907,Berhait
1907,udiseCode/190711,Berhampore
1907,udiseCode/190731,Berhampore (M)
2119,udiseCode/211925,Berhampur Mpl
0615,udiseCode/061505,Beri
0507,udiseCode/050707,Berinag
2223,udiseCode/222303,Berla
1102,udiseCode/110207,Bermiok Martam
2013,udiseCode/201308,Bermo
2014,udiseCode/201407,Bero
0963,udiseCode/096308,Beruarbari
2818,udiseCode/281833,Bestavaripeta
0511,udiseCode/051108,Betaalghat
1711,udiseCode/171101,Betasing
2821,udiseCode/282172,Bethamcheria
2821,udiseCode/282130,Bethamcherla
2107,udiseCode/210705,Betnoti
1001,udiseCode/100101,Bettiah
2335,udiseCode/233503,Betul
0918,udiseCode/091805,Bewar
2349,udiseCode/234907,Bhabara
2402,udiseCode/240202,Bhabhar
1031,udiseCode/103101,Bhabua
2401,udiseCode/240103,Bhachau
0949,udiseCode/094904,Bhadaiyan
0949,udiseCode/094906,Bhadar
0973,udiseCode/097307,Bhadar
0973,udiseCode/097327,Bhadar
0947,udiseCode/094722,Bhadarsa Town Area
0965,udiseCode/096501,Bhadaura
0114,udiseCode/011410,Bhaddu
0109,udiseCode/010912,Bhaderwah
0829,udiseCode/082909,Bhadesar
2703,udiseCode/270302,Bhadgaon
0971,udiseCode/097101,Bhadohi
0920,udiseCode/092006,Bhadpura
0802,udiseCode/080203,Bhadra
3609,udiseCode/360920,Bhadrachalam
2109,udiseCode/210902,Bhadrak
2109,udiseCode/210909,Bhadrak Mpl
2915,udiseCode/291501,Bhadravati
2713,udiseCode/271302,Bhadrawati
1912,udiseCode/191224,Bhadreswar  Municipality
0960,udiseCode/096012,Bhagalpur
0904,udiseCode/090402,Bhagatpur Tanda
1907,udiseCode/190718,Bhagawangola-I
1907,udiseCode/190719,Bhagawangola-Ii
0314,udiseCode/031402,Bhagta Bhai Ka
0109,udiseCode/010926,Bhagwah
0513,udiseCode/051302,Bhagwanpur
1018,udiseCode/101802,Bhagwanpur
1020,udiseCode/102018,Bhagwanpur
1031,udiseCode/103102,Bhagwanpur
2327,udiseCode/232706,Bhagwanpura
1016,udiseCode/101604,Bhagwanpur Hatt
1919,udiseCode/191922,Bhagwanpur -I
1919,udiseCode/191920,Bhagwanpur -Ii
0932,udiseCode/093206,Bhagyanagar
3604,udiseCode/360405,Bhainsa
2335,udiseCode/233504,Bhainsdehi
0829,udiseCode/082904,Bhainsroadgarh
2220,udiseCode/222031,Bhairamgarh
0509,udiseCode/050901,Bhaisiyachhana
2227,udiseCode/222715,Bhaiyathan
0109,udiseCode/010906,Bhalessa
2905,udiseCode/290503,Bhalki
0109,udiseCode/010909,Bhalla
0113,udiseCode/011303,Bhalwal
2811,udiseCode/281114,Bhamini
2712,udiseCode/271211,Bhamragad
2710,udiseCode/271001,Bhandara
1305,udiseCode/130503,Bhandari
2001,udiseCode/200103,Bhandaria
2109,udiseCode/210903,Bhandaripokhari
2305,udiseCode/230503,Bhander
2015,udiseCode/201504,Bhandra
1918,udiseCode/191805,Bhangore - 1
1918,udiseCode/191806,Bhangore - 2
2119,udiseCode/211904,Bhanjanagar
2119,udiseCode/211926,Bhanjanagar Nac
2319,udiseCode/231901,Bhanpura
2214,udiseCode/221418,Bhanupratappur
2410,udiseCode/241001,Bhanvad
2429,udiseCode/242901,Bhanvad
0954,udiseCode/095409,Bhanvapur
2116,udiseCode/211601,Bhapur
1602,udiseCode/160214,Bharat Chandra Nagar
2201,udiseCode/220124,Bharatpur
1907,udiseCode/190702,Bharatpur-I
1907,udiseCode/190703,Bharatpur-Ii
0925,udiseCode/092518,Bharawan
1007,udiseCode/100720,Bhargama
0925,udiseCode/092512,Bharkhani
0201,udiseCode/020102,Bharmour
2016,udiseCode/201610,Bharno
0931,udiseCode/093107,Bharthana
2421,udiseCode/242103,Bharuch
2101,udiseCode/210105,Bhatali
2224,udiseCode/222402,Bhatapara
1909,udiseCode/190905,Bhatar
1925,udiseCode/192503,Bhatar
0958,udiseCode/095814,Bhathat
2910,udiseCode/291009,Bhatkal
2707,udiseCode/270704,Bhatkuli
0960,udiseCode/096008,Bhatni
1911,udiseCode/191132,Bhatpara Municipality
0960,udiseCode/096011,Bhatpar Rani
0610,udiseCode/061003,Bhattu Kalan
0501,udiseCode/050101,Bhatwari
0109,udiseCode/010916,Bhatyas
3310,udiseCode/331003,Bhavani
3310,udiseCode/331004,Bhavani Sagar
2414,udiseCode/241405,Bhavnagar
0922,udiseCode/092213,Bhawalkhera
2001,udiseCode/200106,Bhawanathpur
0316,udiseCode/031604,Bhawanigarh
0832,udiseCode/083208,Bhawanimandi
2126,udiseCode/212601,Bhawanipatna
2126,udiseCode/212614,Bhawanipatna Mpl
1009,udiseCode/100910,Bhawanipur
1805,udiseCode/180502,Bhawanipur
0965,udiseCode/096513,Bhawarcol
0202,udiseCode/020202,Bhawarna
2101,udiseCode/210106,Bheden
3612,udiseCode/361201,Bheemadevarapalle
3603,udiseCode/360356,Bheemdeverapally
3605,udiseCode/360526,Bheemgal
3601,udiseCode/360144,Bheemini
3603,udiseCode/360307,Bheemini
3601,udiseCode/360101,Bheempoor
2813,udiseCode/281327,Bheemunipatnam
2813,udiseCode/281372,Bheemunipatnam
0948,udiseCode/094803,Bheeti
2412,udiseCode/241211,Bhesan
0949,udiseCode/094905,Bhetua
0973,udiseCode/097306,Bhetua
0973,udiseCode/097323,Bhetua
2327,udiseCode/232708,Bhikangaon
0315,udiseCode/031501,Bhikhi
0319,udiseCode/031901,Bhikhiwind
0509,udiseCode/050902,Bhikiyasain
3602,udiseCode/360235,Bhiknoor
3615,udiseCode/361517,Bhiknur
0504,udiseCode/050401,Bhilangana
2405,udiseCode/240505,Bhiloda
2427,udiseCode/242702,Bhiloda
0825,udiseCode/082501,Bhim
2815,udiseCode/281520,Bhimadole
3603,udiseCode/360316,Bhimaram
2815,udiseCode/281536,Bhimavaram
2335,udiseCode/233505,Bhimpur
0511,udiseCode/051103,Bhimtal
0821,udiseCode/082107,Bhinai
2303,udiseCode/230304,Bhind
0826,udiseCode/082604,Bhinder
0818,udiseCode/081804,Bhinmal
1001,udiseCode/100117,Bhitaha
2304,udiseCode/230402,Bhitarwar
0942,udiseCode/094206,Bhitaura
0934,udiseCode/093408,Bhitergaon
2721,udiseCode/272102,Bhivandi Mnc-Urc1
2721,udiseCode/272101,Bhiwandi
0613,udiseCode/061305,Bhiwani
2709,udiseCode/270913,Bhiwapur
0948,udiseCode/094804,Bhiyaon
0960,udiseCode/096006,Bhluani
2812,udiseCode/281226,Bhogapuram
2108,udiseCode/210804,Bhogarai
0304,udiseCode/030403,Bhogpur
0920,udiseCode/092011,Bhojipura
0909,udiseCode/090904,Bhojpur
0909,udiseCode/090912,Bhojpur Ta(Modinagar)
2715,udiseCode/271511,Bhokar
2718,udiseCode/271807,Bhokardan
3620,udiseCode/362006,Bhongiri
2729,udiseCode/272901,Bhoom
3609,udiseCode/360943,Bhoopalpelly
3607,udiseCode/360724,Bhoothpur
3625,udiseCode/362509,Bhoothpur
3625,udiseCode/362520,Bhoothpur
0815,udiseCode/081506,Bhopalgarh
2220,udiseCode/222036,Bhopalpatnam
0829,udiseCode/082907,Bhopal Sagar
2725,udiseCode/272503,Bhor
0206,udiseCode/020603,Bhoranj
1015,udiseCode/101503,Bhore
2114,udiseCode/211401,Bhuban
2117,udiseCode/211705,Bhubaneswar
2117,udiseCode/211713,Bhubaneswar Mc
2114,udiseCode/211409,Bhuban Nac
2734,udiseCode/273409,Bhudargad
2401,udiseCode/240105,Bhuj
0610,udiseCode/061002,Bhuna
0317,udiseCode/031701,Bhunerheri
0305,udiseCode/030501,Bhunga
3608,udiseCode/360811,Bhupalpalle
1809,udiseCode/180904,Bhurbandha
2703,udiseCode/270303,Bhusawal
0920,udiseCode/092003,Bhuta
3318,udiseCode/331811,Bhuvanagiri
2330,udiseCode/233002,Biaora
1019,udiseCode/101906,Bibhutipur
3620,udiseCode/362008,Bibinagar
3615,udiseCode/361522,Bibipet
2725,udiseCode/272516,Bibwewadi
2814,udiseCode/281434,Biccavolu
0827,udiseCode/082701,Bicchiwara
2342,udiseCode/234203,Bichhia
0926,udiseCode/092610,Bichhiya
2343,udiseCode/234307,Bichhua
3602,udiseCode/360218,Bichkunda
3615,udiseCode/361504,Bichkunda
3001,udiseCode/300103,Bicholim
0915,udiseCode/091505,Bichpuri
2905,udiseCode/290504,Bidar
0804,udiseCode/080407,Bidasar
0106,udiseCode/010604,Bidder
1911,udiseCode/191150,Bidhannagar Municipality
0934,udiseCode/093402,Bidhnu
0932,udiseCode/093205,Bidhuna
1018,udiseCode/101814,Bidupur
0926,udiseCode/092615,Bighapur
0943,udiseCode/094303,Bihar
1011,udiseCode/101110,Bihariganj
1027,udiseCode/102703,Biharsharif
1029,udiseCode/102903,Bihiya
1022,udiseCode/102218,Bihpur
1812,udiseCode/181201,Bihpuria
1028,udiseCode/102805,Bihta
2220,udiseCode/222006,Bijapur
2903,udiseCode/290314,Bijapur City
2903,udiseCode/290305,Bijapur  Rural
2107,udiseCode/210706,Bijatola
0912,udiseCode/091205,Bijauli
2309,udiseCode/230903,Bijawar
0106,udiseCode/010605,Bijbehara
3607,udiseCode/360739,Bijenepally
2101,udiseCode/210107,Bijepur
0206,udiseCode/020605,Bijhari
3628,udiseCode/362802,Bijinapalle
0903,udiseCode/090312,Bijnor(Nagar)
0824,udiseCode/082412,Bijoliya
0923,udiseCode/092301,Bijua
0803,udiseCode/080301,Bikaner
0947,udiseCode/094702,Bikapur
0947,udiseCode/094717,Bikapur Town Area
1028,udiseCode/102804,Bikram
1032,udiseCode/103210,Bikramganj
2902,udiseCode/290206,Bilagi
2224,udiseCode/222410,Bilaigarh
0815,udiseCode/081509,Bilara
0904,udiseCode/090403,Bilari
0961,udiseCode/096115,Bilariyaganj
1802,udiseCode/180204,Bilasipara
0603,udiseCode/060301,Bilaspur
0905,udiseCode/090502,Bilaspur
0925,udiseCode/092517,Bilgram
2207,udiseCode/220703,Bilha
0934,udiseCode/093406,Bilhaur
1502,udiseCode/150203,Bilkhawthlir
0114,udiseCode/011411,Billawar
2715,udiseCode/271508,Biloli
0921,udiseCode/092104,Bilsanda
0919,udiseCode/091922,Bilsi City
0507,udiseCode/050701,Bin
1027,udiseCode/102704,Bind
2113,udiseCode/211303,Binjharpur
2123,udiseCode/212301,Binka
2123,udiseCode/212307,Binka Nac
0908,udiseCode/090803,Binoly
1920,udiseCode/192021,Binpur-1
1923,udiseCode/192303,Binpur-1
1920,udiseCode/192022,Binpur-2
1923,udiseCode/192304,Binpur-2
2105,udiseCode/210518,Biramitrapur Mpl
2006,udiseCode/200603,Birani
1013,udiseCode/101311,Biraul
0937,udiseCode/093702,Birdha
0954,udiseCode/095402,Birdpur
2111,udiseCode/211102,Biridi
3615,udiseCode/361505,Birkoor
3602,udiseCode/360219,Birkur
2123,udiseCode/212302,Birmaharajpur
1910,udiseCode/191022,Birnagar Muni
0965,udiseCode/096505,Birno
0506,udiseCode/050611,Bironkhal
1020,udiseCode/102007,Birpur
2345,udiseCode/234510,Birsa
2917,udiseCode/291708,Biruru
0921,udiseCode/092103,Bisalpur
0940,udiseCode/094006,Bisanda
0919,udiseCode/091916,Bisauli
1005,udiseCode/100505,Bisfi
1605,udiseCode/160502,Bishalgarh
1605,udiseCode/160511,Bishalgarh Mc
0113,udiseCode/011304,Bishnah
2004,udiseCode/200404,Bishnugarh
2024,udiseCode/202404,Bishnugarh
1404,udiseCode/140401,Bishnupur
1913,udiseCode/191322,Bishnupur
1918,udiseCode/191803,Bishnupur - 1
1918,udiseCode/191804,Bishnupur - 2
1913,udiseCode/191324,Bishnupur Municipality
2002,udiseCode/200209,Bishrampur
2016,udiseCode/201601,Bishunpur
2001,udiseCode/200116,Bishunpura
2107,udiseCode/210707,Bisoi
2105,udiseCode/210503,Bisra
2127,udiseCode/212701,Bissamcuttack
0924,udiseCode/092403,Biswan
1811,udiseCode/181105,Biswanath
1828,udiseCode/182805,Biswanath
1019,udiseCode/101910,Bithan
2820,udiseCode/282008,B.Kodur
2823,udiseCode/282305,B.Kothakota
0104,udiseCode/010405,B.K.Pora
0401,udiseCode/040101,Block-1
2820,udiseCode/282007,B.Mattam
2823,udiseCode/282316,B.N.Kandriga
2008,udiseCode/200804,Boarijore
3601,udiseCode/360114,Boath
2812,udiseCode/281210,Bobbili
1014,udiseCode/101409,Bochaha
2432,udiseCode/243206,Bodeli
2125,udiseCode/212501,Boden
3605,udiseCode/360516,Bodhan
1035,udiseCode/103519,Bodh Gaya
3325,udiseCode/332502,Bodinayakanur
2208,udiseCode/220801,Bodla
2703,udiseCode/270304,Bodwad
3327,udiseCode/332704,Bogalur
2819,udiseCode/281906,Bogole
3614,udiseCode/361404,Boinpalle
3603,udiseCode/360338,Boinpally
2129,udiseCode/212902,Boipariguda
1804,udiseCode/180401,Boitamari
1602,udiseCode/160201,Bokafa
1819,udiseCode/181902,Bokajan
1004,udiseCode/100420,Bokhra
1806,udiseCode/180601,Boko
2021,udiseCode/202103,Bolba
2117,udiseCode/211706,Bolgarh
2817,udiseCode/281721,Bollapalle
1908,udiseCode/190820,Bolpur Municipality
1908,udiseCode/190801,Bolpur Sriniketan
3620,udiseCode/362007,Bommalaramaram
2822,udiseCode/282202,Bommanahal
3624,udiseCode/362409,Bomraspeta
2105,udiseCode/210504,Bonai
3610,udiseCode/361044,Bonakal
3631,udiseCode/363119,Bonakal
2812,udiseCode/281220,Bondapalli
1804,udiseCode/180402,Bongaigaon
1911,udiseCode/191121,Bongaon
1911,udiseCode/191149,Bongaon Municipality
1901,udiseCode/190123,Bong - Dungra
0102,udiseCode/010203,Boniyar
2109,udiseCode/210904,Bonth
2018,udiseCode/201810,Boram
1812,udiseCode/181202,Bordoloni
1813,udiseCode/181301,Bordoloni
1212,udiseCode/121203,Bordumsa
1807,udiseCode/180703,Borigog Banbhag
2129,udiseCode/212903,Borigumma
2009,udiseCode/200906,Borio
1825,udiseCode/182501,Borobazar
2415,udiseCode/241503,Borsad
1204,udiseCode/120406,Borum (Urban)
1223,udiseCode/122301,Borum (Urban)
2414,udiseCode/241401,Botad
2428,udiseCode/242803,Botad
2122,udiseCode/212201,Boudh
2122,udiseCode/212204,Boudh Nac
0810,udiseCode/081002,Bounli
1023,udiseCode/102306,Bounsi
1605,udiseCode/160507,Boxanagar
2916,udiseCode/291605,Brahamavara
2118,udiseCode/211802,Brahmagiri
0958,udiseCode/095806,Brahmapur
2822,udiseCode/282220,Brahmasamudram
1030,udiseCode/103020,Brahmpur
2102,udiseCode/210207,Brajarajnagar Mpl
2713,udiseCode/271311,Bramhapuri
3402,udiseCode/340201,Brc-1
3402,udiseCode/340202,Brc-2
3402,udiseCode/340203,Brc-3
3503,udiseCode/350303,Brc- Diglipur
3501,udiseCode/350103,Brc-Little Andaman
3503,udiseCode/350302,Brc- Mayabunder
3503,udiseCode/350301,Brc- Rangat
3501,udiseCode/350101,Brc- South Andaman
3501,udiseCode/350102,Brc- Wimberlygunj
0957,udiseCode/095711,Brijman Ganj
2819,udiseCode/281918,Buchireddipalem
3321,udiseCode/332104,Budalur
0919,udiseCode/091921,Budaun City
0104,udiseCode/010401,Budgam
1918,udiseCode/191807,Budge Budge - 1
1918,udiseCode/191808,Budge Budge - 2
1918,udiseCode/191831,Budge Budge Municipality
0902,udiseCode/090206,Budhana
2333,udiseCode/233302,Budhani
0315,udiseCode/031502,Budhlada
2821,udiseCode/282173,Bugganipalle
3606,udiseCode/360607,Buggaram
2119,udiseCode/211905,Buguda
2119,udiseCode/211927,Buguda Nac
0805,udiseCode/080505,Buhana
2822,udiseCode/282250,Bukkapatnam
2822,udiseCode/282226,Bukkarayasamudram
0964,udiseCode/096406,Buksha
0911,udiseCode/091101,Bulandshahr
0911,udiseCode/091129,Bulandshar Nagar
2704,udiseCode/270401,Buldana
0823,udiseCode/082305,Bundi
2014,udiseCode/201418,Bundu
1506,udiseCode/150604,Bunghmun
1503,udiseCode/150308,Bungkawn
1507,udiseCode/150701,Bungtlang
1909,udiseCode/190906,Burdwan-I
1925,udiseCode/192504,Burdwan-I
1909,udiseCode/190907,Burdwan-Ii
1925,udiseCode/192505,Burdwan-Ii
1909,udiseCode/190933,Burdwan Municipality
1925,udiseCode/192524,Burdwan Municipality
3609,udiseCode/360919,Burgampadu
2348,udiseCode/234802,Burhanpur
0903,udiseCode/090304,Burhanpur(Seohara)
2316,udiseCode/231603,Burhar
2811,udiseCode/281111,Burja
2103,udiseCode/210310,Burla Nac
2014,udiseCode/201406,Burmu
2813,udiseCode/281320,Butchiahpeta
2815,udiseCode/281502,Buttaigudem
1030,udiseCode/103021,Buxar
2309,udiseCode/230902,Buxwaha
2911,udiseCode/291101,Byadagi
2916,udiseCode/291604,Byndoor
3502,udiseCode/350203,Campbell Bay
0958,udiseCode/095816,Campiarganj
3002,udiseCode/300205,Canacona
1918,udiseCode/191809,Canning - 1
1918,udiseCode/191810,Canning - 2
3502,udiseCode/350201,Car Nicobar
2821,udiseCode/282105,C.Belagal
3607,udiseCode/360734,C.C.Kunta
1818,udiseCode/181801,Central
1817,udiseCode/181701,Central Jorhat
0205,udiseCode/020507,Chachiot-1
0205,udiseCode/020508,Chachiot-2
2307,udiseCode/230704,Chachoda
2903,udiseCode/290313,Chadachan
3213,udiseCode/321302,Chadayamangalam
0202,udiseCode/020203,Chadhiar
0104,udiseCode/010406,Chadoora
2821,udiseCode/282139,Chagalamarri
2815,udiseCode/281515,Chagallu
1211,udiseCode/121107,Chaglagam
1216,udiseCode/121602,Chaglagam
0966,udiseCode/096603,Chahaniya
1811,udiseCode/181107,Chaiduar
1828,udiseCode/182807,Chaiduar
1031,udiseCode/103105,Chainpur
2002,udiseCode/200210,Chainpur
2016,udiseCode/201604,Chainpur
0904,udiseCode/090420,Chajlet
0945,udiseCode/094513,Chaka
1037,udiseCode/103715,Chakai
2121,udiseCode/212102,Chakapad
0931,udiseCode/093108,Chakarnagar
1910,udiseCode/191016,Chakdah
1910,udiseCode/191025,Chakdah Muni
1002,udiseCode/100205,Chakia
0966,udiseCode/096602,Chakiya
1030,udiseCode/103023,Chakki
1409,udiseCode/140904,Chakpikarong
2017,udiseCode/201702,Chakradharpur
0505,udiseCode/050501,Chakrata
2820,udiseCode/282035,Chakrayapet
0812,udiseCode/081213,Chaksu
2018,udiseCode/201808,Chakulia
2728,udiseCode/272810,Chakur
3207,udiseCode/320702,Chalakudy
2703,udiseCode/270305,Chalisgaon
2004,udiseCode/200422,Chalkusha
2913,udiseCode/291302,Challakere
2816,udiseCode/281632,Challapalli
2927,udiseCode/292701,Chamaraja Nagar
1806,udiseCode/180602,Chamaria
0201,udiseCode/020103,Chamba
0504,udiseCode/050402,Chamba
1214,udiseCode/121406,Chambang-Gangte
1219,udiseCode/121902,Chambang-Gangte
0307,udiseCode/030702,Chamkaur Sahib
0101,udiseCode/010101,Chamkote
2712,udiseCode/271205,Chamorshi
0510,udiseCode/051003,Champawat
1912,udiseCode/191225,Champdani  Municipality
1504,udiseCode/150401,Champhai
2106,udiseCode/210603,Champua
2106,udiseCode/210618,Champua Nac
0905,udiseCode/090504,Chamrauva
1025,udiseCode/102527,Chanan
2403,udiseCode/240301,Chanasma
1906,udiseCode/190611,Chanchal-1
1906,udiseCode/190612,Chanchal-2
1031,udiseCode/103106,Chand
2109,udiseCode/210905,Chandabali
2109,udiseCode/210910,Chandabali Nac
2128,udiseCode/212801,Chandahandi
3608,udiseCode/360859,Chandampet
3629,udiseCode/362931,Chandampet
1023,udiseCode/102308,Chandan
2013,udiseCode/201301,Chandankiyari
1912,udiseCode/191223,Chandannagore Corporation
0102,udiseCode/010204,Chandanwari
2816,udiseCode/281605,Chandarlapadu
0966,udiseCode/096601,Chandauli
0912,udiseCode/091207,Chandaus
0904,udiseCode/090423,Chandausi City
0968,udiseCode/096823,Chandausi City
1409,udiseCode/140903,Chandel
2346,udiseCode/234605,Chanderi
2734,udiseCode/273412,Chandgad
1027,udiseCode/102705,Chandi
2020,udiseCode/202003,Chandil
1608,udiseCode/160804,Chandipur
1919,udiseCode/191907,Chandipur
1912,udiseCode/191206,Chanditala-I
1912,udiseCode/191207,Chanditala-Ii
0102,udiseCode/010223,Chandoosa
0903,udiseCode/090313,Chandpur(Nagar)
2823,udiseCode/282328,Chandragiri
1920,udiseCode/192018,Chandrakona-1
1920,udiseCode/192019,Chandrakona-2
