Detail Data For Vidyut Pravah Data Having Year : ALL
.
State,YearValue,MonthValue,DayValue,Shrotage_MW,MaxDemand_MW,FileName,DateInFile
ALL INDIA,2019,10,7,514.000,147621.000,NICSI_07-Oct-2019.csv,08/10/2019 09:05:00
PUNJAB,2019,10,8,0.000,6470.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
HARYANA,2019,10,8,0.000,6138.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
RAJASTHAN,2019,10,8,0.000,8485.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
DELHI,2019,10,8,0.000,3346.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
UP,2019,10,8,0.000,15900.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
UTTARAKHAND,2019,10,8,0.000,1499.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
HP,2019,10,8,0.000,1197.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
J&K,2019,10,8,477.000,1907.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
CHANDIGARH,2019,10,8,0.000,178.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
CHHATTISGARH,2019,10,8,0.000,3410.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
GUJARAT,2019,10,8,0.000,12258.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
MP,2019,10,8,0.000,7620.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
MAHARASHTRA,2019,10,8,0.000,16943.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
GOA,2019,10,8,0.000,541.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
DD,2019,10,8,0.000,274.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
DNH,2019,10,8,0.000,705.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
ESSAR STEEL,2019,10,8,0.000,356.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
ANDHRA PRADESH,2019,10,8,0.000,8214.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
TELANGANA,2019,10,8,0.000,7836.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
KARNATAKA,2019,10,8,0.000,6997.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
KERALA,2019,10,8,0.000,3415.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
TAMIL NADU,2019,10,8,0.000,13691.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
PONDY,2019,10,8,0.000,387.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
BIHAR,2019,10,8,0.000,4751.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
DVC,2019,10,8,0.000,2371.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
JHARKHAND,2019,10,8,0.000,979.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
ODISHA,2019,10,8,0.000,3743.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
WEST BENGAL,2019,10,8,0.000,6087.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
SIKKIM,2019,10,8,0.000,37.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
ARUNACHAL PRADESH,2019,10,8,0.000,115.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
ASSAM,2019,10,8,186.000,1450.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
MANIPUR,2019,10,8,3.000,152.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
MEGHALAYA,2019,10,8,0.000,292.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
MIZORAM,2019,10,8,1.000,87.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
NAGALAND,2019,10,8,2.000,117.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
TRIPURA,2019,10,8,3.000,257.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
ALL INDIA,2019,10,8,762.000,136350.000,NICSI_08-Oct-2019.csv,09/10/2019 07:39:00
PUNJAB,2019,10,9,0.000,7108.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
HARYANA,2019,10,9,0.000,7426.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
RAJASTHAN,2019,10,9,0.000,8921.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
DELHI,2019,10,9,0.000,4012.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
UP,2019,10,9,0.000,16885.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
UTTARAKHAND,2019,10,9,0.000,1764.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
HP,2019,10,9,0.000,1360.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
J&K,2019,10,9,519.000,2078.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
CHANDIGARH,2019,10,9,0.000,213.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
CHHATTISGARH,2019,10,9,0.000,3703.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
GUJARAT,2019,10,9,0.000,14083.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
MP,2019,10,9,0.000,8266.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
MAHARASHTRA,2019,10,9,0.000,18595.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
GOA,2019,10,9,0.000,541.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
DD,2019,10,9,0.000,331.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
DNH,2019,10,9,0.000,765.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
ESSAR STEEL,2019,10,9,0.000,292.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
ANDHRA PRADESH,2019,10,9,0.000,8214.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
TELANGANA,2019,10,9,0.000,8077.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
KARNATAKA,2019,10,9,0.000,7605.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
KERALA,2019,10,9,0.000,3582.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
TAMIL NADU,2019,10,9,0.000,14430.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
PONDY,2019,10,9,0.000,390.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
BIHAR,2019,10,9,0.000,4539.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
DVC,2019,10,9,0.000,2747.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
JHARKHAND,2019,10,9,0.000,993.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
ODISHA,2019,10,9,0.000,4005.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
WEST BENGAL,2019,10,9,0.000,6327.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
SIKKIM,2019,10,9,0.000,47.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
ARUNACHAL PRADESH,2019,10,9,0.000,112.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
ASSAM,2019,10,9,47.000,1546.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
MANIPUR,2019,10,9,3.000,157.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
MEGHALAYA,2019,10,9,2.000,312.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
MIZORAM,2019,10,9,1.000,89.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
NAGALAND,2019,10,9,1.000,109.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
TRIPURA,2019,10,9,8.000,217.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
ALL INDIA,2019,10,9,739.000,152367.000,NICSI_09-Oct-2019.csv,10/10/2019 11:54:00
PUNJAB,2019,10,10,0.000,7186.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
HARYANA,2019,10,10,0.000,7303.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
RAJASTHAN,2019,10,10,0.000,9076.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
DELHI,2019,10,10,0.000,4112.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
UP,2019,10,10,0.000,17193.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
UTTARAKHAND,2019,10,10,0.000,1766.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
HP,2019,10,10,0.000,1439.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
J&K,2019,10,10,555.000,2218.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
CHANDIGARH,2019,10,10,0.000,219.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
CHHATTISGARH,2019,10,10,0.000,3890.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
GUJARAT,2019,10,10,0.000,14797.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
MP,2019,10,10,0.000,8423.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
MAHARASHTRA,2019,10,10,0.000,18797.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
GOA,2019,10,10,0.000,541.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
DD,2019,10,10,0.000,340.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
DNH,2019,10,10,0.000,783.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
ESSAR STEEL,2019,10,10,0.000,335.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
ANDHRA PRADESH,2019,10,10,0.000,8214.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
TELANGANA,2019,10,10,0.000,8200.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
KARNATAKA,2019,10,10,0.000,7878.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
KERALA,2019,10,10,0.000,3545.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
TAMIL NADU,2019,10,10,0.000,14507.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
PONDY,2019,10,10,0.000,404.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
BIHAR,2019,10,10,0.000,4964.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
DVC,2019,10,10,0.000,2891.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
JHARKHAND,2019,10,10,0.000,1235.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
ODISHA,2019,10,10,0.000,3853.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
WEST BENGAL,2019,10,10,0.000,7105.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
SIKKIM,2019,10,10,0.000,52.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
ARUNACHAL PRADESH,2019,10,10,0.000,116.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
ASSAM,2019,10,10,45.000,1562.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
MANIPUR,2019,10,10,2.000,150.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
MEGHALAYA,2019,10,10,2.000,314.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
MIZORAM,2019,10,10,1.000,92.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
NAGALAND,2019,10,10,1.000,115.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
TRIPURA,2019,10,10,7.000,245.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
ALL INDIA,2019,10,10,734.000,156542.000,NICSI_10-Oct-2019.csv,11/10/2019 08:08:00
PUNJAB,2019,10,11,0.000,7220.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
HARYANA,2019,10,11,0.000,7477.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
RAJASTHAN,2019,10,11,0.000,9300.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
DELHI,2019,10,11,0.000,4087.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
UP,2019,10,11,0.000,16881.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
UTTARAKHAND,2019,10,11,0.000,1712.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
HP,2019,10,11,0.000,1473.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
J&K,2019,10,11,579.000,2316.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
CHANDIGARH,2019,10,11,0.000,220.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
CHHATTISGARH,2019,10,11,0.000,3818.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
GUJARAT,2019,10,11,0.000,14769.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
MP,2019,10,11,0.000,8511.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
MAHARASHTRA,2019,10,11,0.000,18831.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
GOA,2019,10,11,0.000,541.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
DD,2019,10,11,0.000,347.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
DNH,2019,10,11,0.000,758.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
ESSAR STEEL,2019,10,11,0.000,312.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
ANDHRA PRADESH,2019,10,11,0.000,8214.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
TELANGANA,2019,10,11,0.000,7684.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
KARNATAKA,2019,10,11,0.000,7850.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
KERALA,2019,10,11,-3.000,3341.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
TAMIL NADU,2019,10,11,0.000,14701.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
PONDY,2019,10,11,0.000,400.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
BIHAR,2019,10,11,0.000,5108.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
DVC,2019,10,11,0.000,2911.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
JHARKHAND,2019,10,11,0.000,1264.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
ODISHA,2019,10,11,0.000,4327.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
WEST BENGAL,2019,10,11,0.000,7635.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
SIKKIM,2019,10,11,0.000,54.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
ARUNACHAL PRADESH,2019,10,11,0.000,112.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
ASSAM,2019,10,11,20.000,1699.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
MANIPUR,2019,10,11,1.000,159.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
MEGHALAYA,2019,10,11,0.000,312.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
MIZORAM,2019,10,11,1.000,95.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
NAGALAND,2019,10,11,2.000,125.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
TRIPURA,2019,10,11,1.000,245.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
ALL INDIA,2019,10,11,746.000,158155.000,NICSI_11-Oct-2019.csv,12/10/2019 08:06:00
PUNJAB,2019,10,12,0.000,7004.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
HARYANA,2019,10,12,0.000,7422.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
RAJASTHAN,2019,10,12,0.000,9417.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
DELHI,2019,10,12,0.000,3902.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
UP,2019,10,12,0.000,17191.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
UTTARAKHAND,2019,10,12,0.000,1785.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
HP,2019,10,12,0.000,1399.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
J&K,2019,10,12,531.000,2125.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
CHANDIGARH,2019,10,12,0.000,212.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
CHHATTISGARH,2019,10,12,0.000,3841.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
GUJARAT,2019,10,12,0.000,15005.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
MP,2019,10,12,0.000,8413.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
MAHARASHTRA,2019,10,12,0.000,18790.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
GOA,2019,10,12,0.000,541.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
DD,2019,10,12,0.000,339.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
DNH,2019,10,12,0.000,755.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
ESSAR STEEL,2019,10,12,0.000,306.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
ANDHRA PRADESH,2019,10,12,0.000,8214.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
TELANGANA,2019,10,12,0.000,7360.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
KARNATAKA,2019,10,12,0.000,7713.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
KERALA,2019,10,12,0.000,3327.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
TAMIL NADU,2019,10,12,0.000,14204.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
PONDY,2019,10,12,0.000,388.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
BIHAR,2019,10,12,0.000,4959.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
DVC,2019,10,12,0.000,2950.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
JHARKHAND,2019,10,12,0.000,1255.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
ODISHA,2019,10,12,0.000,4433.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
WEST BENGAL,2019,10,12,0.000,7608.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
SIKKIM,2019,10,12,0.000,55.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
ARUNACHAL PRADESH,2019,10,12,0.000,135.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
ASSAM,2019,10,12,93.000,1686.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
MANIPUR,2019,10,12,2.000,182.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
MEGHALAYA,2019,10,12,0.000,335.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
MIZORAM,2019,10,12,1.000,96.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
NAGALAND,2019,10,12,1.000,126.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
TRIPURA,2019,10,12,0.000,258.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
ALL INDIA,2019,10,12,752.000,157425.000,NICSI_12-Oct-2019.csv,13/10/2019 07:46:00
PUNJAB,2019,10,13,0.000,6259.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
HARYANA,2019,10,13,0.000,6716.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
RAJASTHAN,2019,10,13,0.000,9354.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
DELHI,2019,10,13,0.000,3731.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
UP,2019,10,13,0.000,16580.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
UTTARAKHAND,2019,10,13,0.000,1604.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
HP,2019,10,13,0.000,1315.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
J&K,2019,10,13,551.000,2202.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
CHANDIGARH,2019,10,13,0.000,173.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
CHHATTISGARH,2019,10,13,0.000,3797.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
GUJARAT,2019,10,13,0.000,14340.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
MP,2019,10,13,0.000,8218.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
MAHARASHTRA,2019,10,13,0.000,18367.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
GOA,2019,10,13,0.000,541.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
DD,2019,10,13,0.000,309.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
DNH,2019,10,13,0.000,750.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
ESSAR STEEL,2019,10,13,0.000,371.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
ANDHRA PRADESH,2019,10,13,0.000,8214.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
TELANGANA,2019,10,13,0.000,7465.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
KARNATAKA,2019,10,13,0.000,7540.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
KERALA,2019,10,13,0.000,3139.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
TAMIL NADU,2019,10,13,0.000,12668.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
PONDY,2019,10,13,0.000,360.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
BIHAR,2019,10,13,0.000,5076.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
DVC,2019,10,13,0.000,2849.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
JHARKHAND,2019,10,13,0.000,1252.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
ODISHA,2019,10,13,0.000,4302.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
WEST BENGAL,2019,10,13,0.000,7091.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
SIKKIM,2019,10,13,0.000,51.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
ARUNACHAL PRADESH,2019,10,13,0.000,127.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
ASSAM,2019,10,13,75.000,1596.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
MANIPUR,2019,10,13,3.000,162.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
MEGHALAYA,2019,10,13,0.000,309.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
MIZORAM,2019,10,13,1.000,84.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
NAGALAND,2019,10,13,2.000,126.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
TRIPURA,2019,10,13,1.000,252.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
ALL INDIA,2019,10,13,579.000,148894.000,NICSI_13-Oct-2019.csv,14/10/2019 10:40:00
PUNJAB,2019,10,14,0.000,6610.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
HARYANA,2019,10,14,0.000,7453.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
RAJASTHAN,2019,10,14,0.000,9683.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
DELHI,2019,10,14,0.000,4133.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
UP,2019,10,14,0.000,17040.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
UTTARAKHAND,2019,10,14,0.000,1797.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
HP,2019,10,14,0.000,1453.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
J&K,2019,10,14,523.000,2090.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
CHANDIGARH,2019,10,14,0.000,199.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
CHHATTISGARH,2019,10,14,0.000,3934.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
GUJARAT,2019,10,14,0.000,15793.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
MP,2019,10,14,0.000,8499.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
MAHARASHTRA,2019,10,14,0.000,19943.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
GOA,2019,10,14,0.000,541.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
DD,2019,10,14,0.000,334.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
DNH,2019,10,14,0.000,780.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
ESSAR STEEL,2019,10,14,0.000,373.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
ANDHRA PRADESH,2019,10,14,0.000,8214.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
TELANGANA,2019,10,14,0.000,8258.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
KARNATAKA,2019,10,14,0.000,7985.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
KERALA,2019,10,14,0.000,3528.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
TAMIL NADU,2019,10,14,0.000,14508.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
PONDY,2019,10,14,0.000,404.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
BIHAR,2019,10,14,0.000,4976.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
DVC,2019,10,14,0.000,2881.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
JHARKHAND,2019,10,14,0.000,1114.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
ODISHA,2019,10,14,0.000,4545.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
WEST BENGAL,2019,10,14,0.000,7545.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
SIKKIM,2019,10,14,0.000,93.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
ARUNACHAL PRADESH,2019,10,14,0.000,128.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
ASSAM,2019,10,14,12.000,1692.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
MANIPUR,2019,10,14,3.000,170.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
MEGHALAYA,2019,10,14,0.000,319.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
MIZORAM,2019,10,14,1.000,92.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
NAGALAND,2019,10,14,2.000,126.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
TRIPURA,2019,10,14,2.000,266.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
ALL INDIA,2019,10,14,508.000,160515.000,NICSI_14-Oct-2019.csv,15/10/2019 17:09:00
PUNJAB,2019,10,15,0.000,6543.000,NICSI_15-Oct-2019.csv,16/10/2019 11:42:00
HARYANA,2019,10,15,0.000,7389.000,NICSI_15-Oct-2019.csv,16/10/2019 11:42:00
RAJASTHAN,2019,10,15,0.000,9742.000,NICSI_15-Oct-2019.csv,16/10/2019 11:42:00
DELHI,2019,10,15,0.000,4268.000,NICSI_15-Oct-2019.csv,16/10/2019 11:42:00
