Detail Data For Electricity Generation by Source Having Year : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,State,Sector,EnergySource,EnergySourceType,YearValue,Generation_GWh,PLF_Percent
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2007,0.000,0.000
UTILITY,MIZORAM,STATE,DIESEL,NON-RENEWABLE,2008,2.650,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2008,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,13.230,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2008,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2008,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2008,0.000,0.000
UTILITY,MIZORAM,STATE,DIESEL,NON-RENEWABLE,2009,2.510,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2009,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,18.531,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2009,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2009,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2009,0.000,0.000
UTILITY,MIZORAM,STATE,DIESEL,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2010,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,27.618,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2010,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2010,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2010,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2011,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,27.822,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2011,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2011,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2011,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,27.618,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2012,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2012,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2012,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2013,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,27.618,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2013,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2013,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2013,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2014,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,27.618,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2014,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2014,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,WIND,RENEWABLE,2014,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2015,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,27.618,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2015,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2015,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2015,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,SOLAR,RENEWABLE,2015,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,WIND,RENEWABLE,2015,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2016,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2016,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2016,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2016,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,27.618,0.000
UTILITY,MIZORAM,UTILITY-RE,SOLAR,RENEWABLE,2016,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WASTE,RENEWABLE,2016,0.000,0.000
UTILITY,MIZORAM,UTILITY-RE,WIND,RENEWABLE,2016,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,SOLAR,RENEWABLE,2016,0.000,0.000
CAPTIVE,MIZORAM,CAPTIVE,WIND,RENEWABLE,2016,0.000,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2017,5249.700,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2017,624.190,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,46.465,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2017,6.890,0.000
UTILITY,TRIPURA,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2017,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2017,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2017,0.000,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2018,5412.960,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2018,586.310,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2018,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2018,44.460,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2018,6.710,0.000
UTILITY,TRIPURA,UTILITY-RE,RENEWABLES,RENEWABLE,2018,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2018,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2018,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2018,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2018,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2018,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2018,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2018,0.000,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2019,6043.280,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2019,587.570,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2019,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2019,74.942,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2019,7.138,0.000
UTILITY,TRIPURA,UTILITY-RE,RENEWABLES,RENEWABLE,2019,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2019,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2019,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2019,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2019,0.000,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2020,5405.320,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2020,687.620,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2020,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,24.672,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2020,3.431,0.000
UTILITY,TRIPURA,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2020,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2020,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2020,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2020,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2020,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2020,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2020,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2006,420.560,0.000
UTILITY,TRIPURA,STATE,HYDRO,NON-RENEWABLE,2006,63.430,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2006,638.210,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2006,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2006,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2006,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2006,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2007,511.350,0.000
UTILITY,TRIPURA,STATE,HYDRO,NON-RENEWABLE,2007,46.320,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2007,652.960,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2007,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2008,584.640,0.000
UTILITY,TRIPURA,STATE,HYDRO,NON-RENEWABLE,2008,36.020,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2008,660.050,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2008,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2008,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2008,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2008,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2009,609.140,0.000
UTILITY,TRIPURA,STATE,HYDRO,NON-RENEWABLE,2009,50.540,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2009,665.250,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2009,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2009,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2009,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2009,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2010,619.790,0.000
UTILITY,TRIPURA,STATE,HYDRO,NON-RENEWABLE,2010,49.770,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2010,662.710,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2010,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2010,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2010,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2010,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2011,669.320,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2011,644.100,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2011,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2011,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2011,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2011,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2012,776.720,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2012,666.120,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2012,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2012,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2012,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2013,763.840,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2013,661.120,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2013,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2013,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2013,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2013,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2014,728.250,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2014,1638.240,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2014,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2014,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2014,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2014,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2015,726.460,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2015,3097.980,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2015,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2015,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2015,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2015,6.053,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2015,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2015,0.000,0.000
UTILITY,TRIPURA,STATE,NATURAL GAS,NON-RENEWABLE,2016,739.220,0.000
UTILITY,TRIPURA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2016,4370.160,0.000
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2016,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2016,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2016,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2016,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,18.473,0.000
UTILITY,TRIPURA,UTILITY-RE,SOLAR,RENEWABLE,2016,6.053,0.000
UTILITY,TRIPURA,UTILITY-RE,WASTE,RENEWABLE,2016,0.000,0.000
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2016,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2016,0.000,0.000
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2016,0.000,0.000
UTILITY,A & N ISLANDS,STATE,DIESEL,NON-RENEWABLE,2017,215.560,0.000
UTILITY,A & N ISLANDS,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,0.000,0.000
UTILITY,A & N ISLANDS,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,13.860,0.000
UTILITY,A & N ISLANDS,UTILITY-RE,SOLAR,RENEWABLE,2017,12.446,0.000
UTILITY,A & N ISLANDS,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0.000,0.000
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2017,0.000,0.000
CAPTIVE,A & N ISLANDS,CAPTIVE,HYDRO,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,A & N ISLANDS,CAPTIVE,COAL,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,A & N ISLANDS,CAPTIVE,DIESEL,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,A & N ISLANDS,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,A & N ISLANDS,CAPTIVE,SOLAR,RENEWABLE,2017,0.000,0.000
CAPTIVE,A & N ISLANDS,CAPTIVE,WIND,RENEWABLE,2017,0.000,0.000
