Detail Data For Electricity Monthly - Capacity by Sector & Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,YearValue,MonthValue,Capacity_MW_M
ER,BIHAR,STATE,RENEWABLES,2019,7,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2019,7,258.850
ER,BIHAR,CENTRAL,COAL,2019,8,6390.000
ER,BIHAR,STATE,RENEWABLES,2019,8,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2019,8,258.850
ER,BIHAR,CENTRAL,COAL,2019,9,6390.000
ER,BIHAR,STATE,RENEWABLES,2019,9,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2019,9,270.550
ER,BIHAR,CENTRAL,COAL,2019,10,6390.000
ER,BIHAR,STATE,RENEWABLES,2019,10,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2019,10,270.550
ER,BIHAR,STATE,RENEWABLES,2019,11,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2019,11,270.550
ER,BIHAR,CENTRAL,COAL,2019,11,6390.000
ER,BIHAR,CENTRAL,COAL,2019,12,6390.000
ER,BIHAR,STATE,RENEWABLES,2019,12,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2019,12,270.550
ER,BIHAR,CENTRAL,COAL,2020,1,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,1,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,1,272.770
ER,BIHAR,CENTRAL,COAL,2020,2,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,2,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,2,272.770
ER,BIHAR,CENTRAL,COAL,2020,3,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,3,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,3,272.770
ER,BIHAR,CENTRAL,COAL,2020,4,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,4,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,4,272.770
ER,BIHAR,CENTRAL,COAL,2020,5,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,5,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,5,272.770
ER,BIHAR,CENTRAL,COAL,2020,6,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,6,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,6,274.550
ER,BIHAR,CENTRAL,COAL,2020,7,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,7,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,7,278.550
ER,BIHAR,CENTRAL,COAL,2020,8,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,8,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,8,278.050
ER,BIHAR,CENTRAL,COAL,2020,9,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,9,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,9,278.050
ER,BIHAR,CENTRAL,COAL,2020,10,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,10,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,10,278.050
ER,BIHAR,STATE,RENEWABLES,2020,11,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,11,278.050
ER,BIHAR,CENTRAL,COAL,2020,11,6390.000
ER,BIHAR,CENTRAL,COAL,2020,12,6390.000
ER,BIHAR,STATE,RENEWABLES,2020,12,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2020,12,282.110
ER,BIHAR,CENTRAL,COAL,2021,1,6390.000
ER,BIHAR,STATE,RENEWABLES,2021,1,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2021,1,282.110
ER,BIHAR,CENTRAL,COAL,2021,2,6390.000
ER,BIHAR,STATE,RENEWABLES,2021,2,70.700
ER,BIHAR,PRIVATE,RENEWABLES,2021,2,284.210
WR,MADHYA PRADESH,STATE,COAL,2019,4,5400.000
WR,MADHYA PRADESH,STATE,THERMAL,2019,4,0.000
WR,MADHYA PRADESH,STATE,NATURAL GAS,2019,4,0.000
WR,MADHYA PRADESH,STATE,DIESEL,2019,4,0.000
WR,MADHYA PRADESH,STATE,NUCLEAR,2019,4,0.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,4,1703.660
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,4,83.960
WR,MADHYA PRADESH,PRIVATE,COAL,2019,4,6174.000
WR,MADHYA PRADESH,PRIVATE,THERMAL,2019,4,0.000
WR,MADHYA PRADESH,PRIVATE,NATURAL GAS,2019,4,100.000
WR,MADHYA PRADESH,PRIVATE,DIESEL,2019,4,0.000
WR,MADHYA PRADESH,PRIVATE,NUCLEAR,2019,4,0.000
WR,MADHYA PRADESH,PRIVATE,HYDRO,2019,4,0.000
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,4,4180.400
WR,MADHYA PRADESH,CENTRAL,COAL,2019,4,3342.380
WR,MADHYA PRADESH,CENTRAL,THERMAL,2019,4,0.000
WR,MADHYA PRADESH,CENTRAL,NATURAL GAS,2019,4,257.000
WR,MADHYA PRADESH,CENTRAL,DIESEL,2019,4,0.000
WR,MADHYA PRADESH,CENTRAL,NUCLEAR,2019,4,273.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,4,1520.000
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,4,300.000
WR,MADHYA PRADESH,STATE,COAL,2019,5,5400.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,5,1703.660
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,5,83.960
WR,MADHYA PRADESH,PRIVATE,COAL,2019,5,6174.000
WR,MADHYA PRADESH,PRIVATE,NATURAL GAS,2019,5,100.000
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,5,4280.400
WR,MADHYA PRADESH,CENTRAL,COAL,2019,5,3342.380
WR,MADHYA PRADESH,CENTRAL,NATURAL GAS,2019,5,257.000
WR,MADHYA PRADESH,CENTRAL,NUCLEAR,2019,5,273.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,5,1520.000
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,5,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,6,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,6,5560.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,6,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,6,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,6,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,6,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,6,4336.110
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,6,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,7,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,7,5560.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,7,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,7,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,7,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,7,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,7,4441.000
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,7,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,8,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,8,5560.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,8,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,8,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,8,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,8,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,8,4453.250
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,8,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,9,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,9,6220.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,9,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,9,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,9,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,9,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,9,4466.240
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,9,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,10,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,10,6220.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,10,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,10,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,10,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,10,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,10,4468.670
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,10,300.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,11,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,11,4589.430
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,11,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,11,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,11,6220.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,11,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,11,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,11,5400.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2019,12,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2019,12,6220.000
WR,MADHYA PRADESH,PRIVATE,COAL,2019,12,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2019,12,715.000
WR,MADHYA PRADESH,STATE,COAL,2019,12,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2019,12,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2019,12,4590.080
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2019,12,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,1,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,1,6220.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,1,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,1,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,1,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,1,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,1,4609.850
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,1,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,2,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,2,6220.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,2,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,2,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,2,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,2,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,2,4611.050
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,2,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,3,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,3,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,3,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,3,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,3,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,3,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,3,4611.050
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,3,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,4,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,4,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,4,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,4,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,4,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,4,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,4,4657.430
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,4,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,5,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,5,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,5,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,5,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,5,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,5,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,5,4657.430
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,5,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,6,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,6,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,6,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,6,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,6,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,6,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,6,4664.390
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,6,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,7,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,7,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,7,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,7,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,7,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,7,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,7,4666.890
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,7,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,8,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,8,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,8,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,8,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,8,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,8,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,8,4685.190
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,8,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,9,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,9,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,9,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,9,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,9,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,9,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,9,4689.810
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,9,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,10,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,10,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,10,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,10,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,10,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,10,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,10,4781.060
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,10,300.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,11,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,11,4796.820
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,11,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,11,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,11,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,11,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,11,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,11,5400.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2020,12,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2020,12,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2020,12,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2020,12,715.000
WR,MADHYA PRADESH,STATE,COAL,2020,12,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2020,12,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2020,12,4798.540
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2020,12,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2021,1,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2021,1,6880.000
WR,MADHYA PRADESH,PRIVATE,COAL,2021,1,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2021,1,715.000
WR,MADHYA PRADESH,STATE,COAL,2021,1,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2021,1,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2021,1,4816.610
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2021,1,300.000
WR,MADHYA PRADESH,CENTRAL,HYDRO,2021,2,1520.000
WR,MADHYA PRADESH,CENTRAL,COAL,2021,2,7680.000
WR,MADHYA PRADESH,PRIVATE,COAL,2021,2,8870.000
WR,MADHYA PRADESH,STATE,HYDRO,2021,2,715.000
WR,MADHYA PRADESH,STATE,COAL,2021,2,5400.000
WR,MADHYA PRADESH,STATE,RENEWABLES,2021,2,83.960
WR,MADHYA PRADESH,PRIVATE,RENEWABLES,2021,2,4821.610
WR,MADHYA PRADESH,CENTRAL,RENEWABLES,2021,2,300.000
WR,CHHATTISGARH,STATE,COAL,2019,4,2280.000
WR,CHHATTISGARH,STATE,THERMAL,2019,4,0.000
WR,CHHATTISGARH,STATE,NATURAL GAS,2019,4,0.000
WR,CHHATTISGARH,STATE,DIESEL,2019,4,0.000
WR,CHHATTISGARH,STATE,NUCLEAR,2019,4,0.000
WR,CHHATTISGARH,STATE,HYDRO,2019,4,120.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,4,11.050
WR,CHHATTISGARH,PRIVATE,COAL,2019,4,8850.000
WR,CHHATTISGARH,PRIVATE,THERMAL,2019,4,0.000
WR,CHHATTISGARH,PRIVATE,NATURAL GAS,2019,4,0.000
WR,CHHATTISGARH,PRIVATE,DIESEL,2019,4,0.000
WR,CHHATTISGARH,PRIVATE,NUCLEAR,2019,4,0.000
WR,CHHATTISGARH,PRIVATE,HYDRO,2019,4,0.000
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,4,524.300
WR,CHHATTISGARH,CENTRAL,COAL,2019,4,2110.750
WR,CHHATTISGARH,CENTRAL,THERMAL,2019,4,0.000
WR,CHHATTISGARH,CENTRAL,NATURAL GAS,2019,4,0.000
WR,CHHATTISGARH,CENTRAL,DIESEL,2019,4,0.000
WR,CHHATTISGARH,CENTRAL,NUCLEAR,2019,4,48.000
WR,CHHATTISGARH,CENTRAL,HYDRO,2019,4,100.000
WR,CHHATTISGARH,CENTRAL,RENEWABLES,2019,4,0.000
WR,CHHATTISGARH,STATE,COAL,2019,5,2280.000
WR,CHHATTISGARH,STATE,HYDRO,2019,5,120.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,5,11.050
WR,CHHATTISGARH,PRIVATE,COAL,2019,5,8850.000
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,5,524.300
WR,CHHATTISGARH,CENTRAL,COAL,2019,5,2110.750
WR,CHHATTISGARH,CENTRAL,NUCLEAR,2019,5,48.000
WR,CHHATTISGARH,CENTRAL,HYDRO,2019,5,100.000
WR,CHHATTISGARH,CENTRAL,COAL,2019,6,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,6,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,6,120.000
WR,CHHATTISGARH,STATE,COAL,2019,6,3280.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,6,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,6,524.300
WR,CHHATTISGARH,CENTRAL,COAL,2019,7,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,7,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,7,120.000
WR,CHHATTISGARH,STATE,COAL,2019,7,3280.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,7,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,7,524.300
WR,CHHATTISGARH,CENTRAL,COAL,2019,8,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,8,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,8,120.000
WR,CHHATTISGARH,STATE,COAL,2019,8,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,8,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,8,524.300
WR,CHHATTISGARH,CENTRAL,COAL,2019,9,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,9,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,9,120.000
WR,CHHATTISGARH,STATE,COAL,2019,9,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,9,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,9,526.800
WR,CHHATTISGARH,CENTRAL,COAL,2019,10,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,10,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,10,120.000
WR,CHHATTISGARH,STATE,COAL,2019,10,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,10,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,10,526.800
WR,CHHATTISGARH,STATE,RENEWABLES,2019,11,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,11,526.800
WR,CHHATTISGARH,CENTRAL,COAL,2019,11,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,11,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,11,120.000
WR,CHHATTISGARH,STATE,COAL,2019,11,3080.000
WR,CHHATTISGARH,CENTRAL,COAL,2019,12,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2019,12,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2019,12,120.000
WR,CHHATTISGARH,STATE,COAL,2019,12,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2019,12,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2019,12,526.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,1,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,1,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,1,120.000
WR,CHHATTISGARH,STATE,COAL,2020,1,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,1,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,1,526.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,2,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,2,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,2,120.000
WR,CHHATTISGARH,STATE,COAL,2020,2,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,2,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,2,526.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,3,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,3,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,3,120.000
WR,CHHATTISGARH,STATE,COAL,2020,3,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,3,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,3,540.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,4,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,4,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,4,120.000
WR,CHHATTISGARH,STATE,COAL,2020,4,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,4,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,4,540.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,5,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,5,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,5,120.000
WR,CHHATTISGARH,STATE,COAL,2020,5,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,5,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,5,540.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,6,6880.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,6,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,6,120.000
WR,CHHATTISGARH,STATE,COAL,2020,6,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,6,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,6,540.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,7,7680.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,7,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,7,120.000
WR,CHHATTISGARH,STATE,COAL,2020,7,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,7,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,7,540.800
WR,CHHATTISGARH,CENTRAL,COAL,2020,8,7680.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,8,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,8,120.000
WR,CHHATTISGARH,STATE,COAL,2020,8,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,8,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,8,541.200
WR,CHHATTISGARH,CENTRAL,COAL,2020,9,7680.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,9,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,9,120.000
WR,CHHATTISGARH,STATE,COAL,2020,9,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,9,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,9,548.410
WR,CHHATTISGARH,CENTRAL,COAL,2020,10,7680.000
WR,CHHATTISGARH,PRIVATE,COAL,2020,10,13168.000
WR,CHHATTISGARH,STATE,HYDRO,2020,10,120.000
WR,CHHATTISGARH,STATE,COAL,2020,10,3080.000
WR,CHHATTISGARH,STATE,RENEWABLES,2020,10,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,10,549.750
WR,CHHATTISGARH,STATE,RENEWABLES,2020,11,11.050
WR,CHHATTISGARH,PRIVATE,RENEWABLES,2020,11,549.750
WR,CHHATTISGARH,CENTRAL,COAL,2020,11,7680.000
