Detail Data For Electricity Consumption by Consuming Sector Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,ConsumingSector,BroadCategory,YearValue,Consumption_GWh
SR,TAMILNADU,RESIDENTIAL,RESIDENTIAL,2016,23928.640
SR,TAMILNADU,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2016,29072.910
SR,TAMILNADU,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,7442.660
SR,TAMILNADU,MISCELLANEOUS,OTHER,2016,611.450
SR,TAMILNADU,PUBLIC LIGHTING,OTHER,2016,1207.670
SR,TAMILNADU,PUBLIC WATER WORKS AND SEWAGE,OTHER,2016,2375.670
SR,TAMILNADU,TRACTION,TRANSPORT,2016,834.350
SR,TAMILNADU,AGRICULTURE,AGRICULTURE,2017,11733.400
SR,TAMILNADU,COMMERCIAL,COMMERCIAL,2017,9300.080
SR,TAMILNADU,RESIDENTIAL,RESIDENTIAL,2017,24529.530
SR,TAMILNADU,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2017,31832.290
SR,TAMILNADU,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,7880.780
SR,TAMILNADU,MISCELLANEOUS,OTHER,2017,3179.610
SR,TAMILNADU,PUBLIC LIGHTING,OTHER,2017,1202.330
SR,TAMILNADU,PUBLIC WATER WORKS AND SEWAGE,OTHER,2017,1202.330
SR,TAMILNADU,TRACTION,TRANSPORT,2017,852.240
SR,TAMILNADU,AGRICULTURE,AGRICULTURE,2018,11257.430
SR,TAMILNADU,COMMERCIAL,COMMERCIAL,2018,9915.990
SR,TAMILNADU,RESIDENTIAL,RESIDENTIAL,2018,25815.330
SR,TAMILNADU,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2018,32482.400
SR,TAMILNADU,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,8984.830
SR,TAMILNADU,MISCELLANEOUS,OTHER,2018,2953.110
SR,TAMILNADU,PUBLIC LIGHTING,OTHER,2018,1123.730
SR,TAMILNADU,PUBLIC WATER WORKS AND SEWAGE,OTHER,2018,1123.730
SR,TAMILNADU,TRACTION,TRANSPORT,2018,858.610
SR,TAMILNADU,AGRICULTURE,AGRICULTURE,2019,13077.160
SR,TAMILNADU,COMMERCIAL,COMMERCIAL,2019,10281.760
SR,TAMILNADU,RESIDENTIAL,RESIDENTIAL,2019,26996.340
SR,TAMILNADU,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2019,33001.140
SR,TAMILNADU,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,8600.260
SR,TAMILNADU,MISCELLANEOUS,OTHER,2019,3115.190
SR,TAMILNADU,PUBLIC LIGHTING,OTHER,2019,1140.890
SR,TAMILNADU,PUBLIC WATER WORKS AND SEWAGE,OTHER,2019,1140.890
SR,TAMILNADU,TRACTION,TRANSPORT,2019,903.400
NR,DELHI,AGRICULTURE,AGRICULTURE,2006,55.600
NR,DELHI,COMMERCIAL,COMMERCIAL,2006,4034.850
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2006,6007.080
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2006,212.180
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,2170.740
NR,DELHI,MISCELLANEOUS,OTHER,2006,300.380
NR,DELHI,PUBLIC LIGHTING,OTHER,2006,252.960
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2006,190.400
NR,DELHI,TRACTION,TRANSPORT,2006,199.700
NR,DELHI,AGRICULTURE,AGRICULTURE,2007,52.360
NR,DELHI,COMMERCIAL,COMMERCIAL,2007,4646.310
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2007,6371.020
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2007,172.260
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,2290.240
NR,DELHI,MISCELLANEOUS,OTHER,2007,429.820
NR,DELHI,PUBLIC LIGHTING,OTHER,2007,292.620
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2007,92.700
NR,DELHI,TRACTION,TRANSPORT,2007,330.660
NR,DELHI,AGRICULTURE,AGRICULTURE,2008,37.080
NR,DELHI,COMMERCIAL,COMMERCIAL,2008,5007.720
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2008,7142.070
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2008,181.530
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,2650.640
NR,DELHI,MISCELLANEOUS,OTHER,2008,699.370
NR,DELHI,PUBLIC LIGHTING,OTHER,2008,253.940
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2008,207.390
NR,DELHI,TRACTION,TRANSPORT,2008,148.320
NR,DELHI,AGRICULTURE,AGRICULTURE,2009,52.770
NR,DELHI,COMMERCIAL,COMMERCIAL,2009,5638.650
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2009,7792.920
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2009,246.550
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,2419.370
NR,DELHI,MISCELLANEOUS,OTHER,2009,553.100
NR,DELHI,PUBLIC LIGHTING,OTHER,2009,290.150
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2009,187.790
NR,DELHI,TRACTION,TRANSPORT,2009,284.680
NR,DELHI,AGRICULTURE,AGRICULTURE,2010,39.670
NR,DELHI,COMMERCIAL,COMMERCIAL,2010,5675.470
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2010,9020.840
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2010,187.610
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2010,2714.780
NR,DELHI,MISCELLANEOUS,OTHER,2010,817.500
NR,DELHI,PUBLIC LIGHTING,OTHER,2010,293.680
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2010,216.500
NR,DELHI,TRACTION,TRANSPORT,2010,330.400
NR,DELHI,AGRICULTURE,AGRICULTURE,2011,35.490
NR,DELHI,COMMERCIAL,COMMERCIAL,2011,5988.780
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2011,9932.080
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2011,227.120
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2011,2755.870
NR,DELHI,MISCELLANEOUS,OTHER,2011,974.230
NR,DELHI,PUBLIC LIGHTING,OTHER,2011,351.570
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2011,346.460
NR,DELHI,TRACTION,TRANSPORT,2011,465.850
NR,DELHI,AGRICULTURE,AGRICULTURE,2012,35.599
NR,DELHI,COMMERCIAL,COMMERCIAL,2012,6655.179
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2012,10839.236
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2012,192.774
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2012,2844.979
NR,DELHI,MISCELLANEOUS,OTHER,2012,1245.449
NR,DELHI,PUBLIC LIGHTING,OTHER,2012,368.454
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2012,480.064
NR,DELHI,TRACTION,TRANSPORT,2012,354.355
NR,DELHI,AGRICULTURE,AGRICULTURE,2013,34.220
NR,DELHI,COMMERCIAL,COMMERCIAL,2013,6720.970
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2013,11116.350
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2013,178.140
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2013,2797.500
NR,DELHI,MISCELLANEOUS,OTHER,2013,986.560
NR,DELHI,PUBLIC LIGHTING,OTHER,2013,375.490
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2013,498.800
NR,DELHI,TRACTION,TRANSPORT,2013,436.820
NR,DELHI,AGRICULTURE,AGRICULTURE,2014,29.230
NR,DELHI,COMMERCIAL,COMMERCIAL,2014,6875.780
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2014,11707.480
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2014,173.990
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2014,2874.230
NR,DELHI,MISCELLANEOUS,OTHER,2014,644.690
NR,DELHI,PUBLIC LIGHTING,OTHER,2014,400.020
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2014,552.580
NR,DELHI,TRACTION,TRANSPORT,2014,723.900
NR,DELHI,AGRICULTURE,AGRICULTURE,2015,13.040
NR,DELHI,COMMERCIAL,COMMERCIAL,2015,6831.690
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2015,12366.300
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2015,167.020
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2015,2689.510
NR,DELHI,MISCELLANEOUS,OTHER,2015,1001.830
NR,DELHI,PUBLIC LIGHTING,OTHER,2015,441.720
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2015,566.350
NR,DELHI,TRACTION,TRANSPORT,2015,698.890
NR,DELHI,AGRICULTURE,AGRICULTURE,2016,29.580
NR,DELHI,COMMERCIAL,COMMERCIAL,2016,7030.910
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2016,12826.330
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2016,37.340
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,3098.630
NR,DELHI,MISCELLANEOUS,OTHER,2016,1094.780
NR,DELHI,PUBLIC LIGHTING,OTHER,2016,445.950
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2016,575.720
NR,DELHI,TRACTION,TRANSPORT,2016,520.470
NR,DELHI,AGRICULTURE,AGRICULTURE,2017,28.880
NR,DELHI,COMMERCIAL,COMMERCIAL,2017,7290.320
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2017,14086.660
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2017,37.600
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,3053.440
NR,DELHI,MISCELLANEOUS,OTHER,2017,941.320
NR,DELHI,PUBLIC LIGHTING,OTHER,2017,494.400
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2017,602.800
NR,DELHI,TRACTION,TRANSPORT,2017,71.370
NR,DELHI,AGRICULTURE,AGRICULTURE,2018,33.170
NR,DELHI,COMMERCIAL,COMMERCIAL,2018,8118.360
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2018,14911.540
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2018,45.720
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,3188.280
NR,DELHI,MISCELLANEOUS,OTHER,2018,681.650
NR,DELHI,PUBLIC LIGHTING,OTHER,2018,433.860
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2018,389.870
NR,DELHI,TRACTION,TRANSPORT,2018,687.480
NR,DELHI,AGRICULTURE,AGRICULTURE,2019,33.430
NR,DELHI,COMMERCIAL,COMMERCIAL,2019,7702.830
NR,DELHI,RESIDENTIAL,RESIDENTIAL,2019,15430.540
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2019,392.460
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,3051.590
NR,DELHI,MISCELLANEOUS,OTHER,2019,1307.770
NR,DELHI,PUBLIC LIGHTING,OTHER,2019,366.450
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2019,386.330
NR,DELHI,TRACTION,TRANSPORT,2019,499.590
NR,HARYANA,AGRICULTURE,AGRICULTURE,2006,6447.781
NR,HARYANA,COMMERCIAL,COMMERCIAL,2006,848.840
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2006,2974.850
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2006,3828.500
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,989.070
NR,HARYANA,MISCELLANEOUS,OTHER,2006,496.600
NR,HARYANA,PUBLIC LIGHTING,OTHER,2006,44.370
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2006,340.510
NR,HARYANA,TRACTION,TRANSPORT,2006,392.450
NR,HARYANA,AGRICULTURE,AGRICULTURE,2007,6871.920
NR,HARYANA,COMMERCIAL,COMMERCIAL,2007,6871.920
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2007,3134.170
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2007,4521.160
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,1028.370
NR,HARYANA,MISCELLANEOUS,OTHER,2007,317.640
NR,HARYANA,PUBLIC LIGHTING,OTHER,2007,53.830
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2007,385.590
NR,HARYANA,TRACTION,TRANSPORT,2007,423.860
NR,HARYANA,AGRICULTURE,AGRICULTURE,2008,7335.370
NR,HARYANA,COMMERCIAL,COMMERCIAL,2008,7335.370
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2008,3476.520
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2008,5049.010
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,1081.560
NR,HARYANA,MISCELLANEOUS,OTHER,2008,401.150
NR,HARYANA,PUBLIC LIGHTING,OTHER,2008,55.960
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2008,415.060
NR,HARYANA,TRACTION,TRANSPORT,2008,442.330
NR,HARYANA,AGRICULTURE,AGRICULTURE,2009,7365.400
NR,HARYANA,COMMERCIAL,COMMERCIAL,2009,7365.400
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2009,3772.230
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2009,5387.820
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,1113.800
NR,HARYANA,MISCELLANEOUS,OTHER,2009,507.350
NR,HARYANA,PUBLIC LIGHTING,OTHER,2009,54.610
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2009,467.190
NR,HARYANA,TRACTION,TRANSPORT,2009,449.360
NR,HARYANA,AGRICULTURE,AGRICULTURE,2010,9190.030
NR,HARYANA,COMMERCIAL,COMMERCIAL,2010,9190.030
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2010,4323.780
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2010,6486.550
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2010,1179.000
NR,HARYANA,MISCELLANEOUS,OTHER,2010,640.000
NR,HARYANA,PUBLIC LIGHTING,OTHER,2010,72.340
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2010,551.490
NR,HARYANA,TRACTION,TRANSPORT,2010,306.470
NR,HARYANA,AGRICULTURE,AGRICULTURE,2011,8295.690
NR,HARYANA,COMMERCIAL,COMMERCIAL,2011,2452.530
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2011,4994.500
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2011,6539.270
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2011,1311.580
NR,HARYANA,MISCELLANEOUS,OTHER,2011,334.730
NR,HARYANA,PUBLIC LIGHTING,OTHER,2011,74.280
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2011,644.940
NR,HARYANA,TRACTION,TRANSPORT,2011,535.500
NR,HARYANA,AGRICULTURE,AGRICULTURE,2012,9471.671
NR,HARYANA,COMMERCIAL,COMMERCIAL,2012,2868.587
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2012,5751.657
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2012,7214.919
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2012,1438.131
NR,HARYANA,MISCELLANEOUS,OTHER,2012,394.569
NR,HARYANA,PUBLIC LIGHTING,OTHER,2012,89.189
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2012,784.274
NR,HARYANA,TRACTION,TRANSPORT,2012,594.111
NR,HARYANA,AGRICULTURE,AGRICULTURE,2013,8279.710
NR,HARYANA,COMMERCIAL,COMMERCIAL,2013,2601.180
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2013,5554.810
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2013,7337.950
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2013,1395.420
NR,HARYANA,MISCELLANEOUS,OTHER,2013,476.680
NR,HARYANA,PUBLIC LIGHTING,OTHER,2013,89.290
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2013,743.990
NR,HARYANA,TRACTION,TRANSPORT,2013,596.120
NR,HARYANA,AGRICULTURE,AGRICULTURE,2014,8535.220
NR,HARYANA,COMMERCIAL,COMMERCIAL,2014,2874.870
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2014,6278.140
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2014,8499.350
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2014,1532.270
NR,HARYANA,MISCELLANEOUS,OTHER,2014,774.000
NR,HARYANA,PUBLIC LIGHTING,OTHER,2014,97.570
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2014,783.340
NR,HARYANA,TRACTION,TRANSPORT,2014,585.510
NR,HARYANA,AGRICULTURE,AGRICULTURE,2015,9654.380
NR,HARYANA,COMMERCIAL,COMMERCIAL,2015,3282.840
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2015,6671.200
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2015,9551.400
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2015,1712.880
NR,HARYANA,MISCELLANEOUS,OTHER,2015,673.010
NR,HARYANA,PUBLIC LIGHTING,OTHER,2015,96.770
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2015,827.820
NR,HARYANA,TRACTION,TRANSPORT,2015,623.230
NR,HARYANA,AGRICULTURE,AGRICULTURE,2016,9506.000
NR,HARYANA,COMMERCIAL,COMMERCIAL,2016,3656.000
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2016,6949.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2016,9375.540
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,1622.000
NR,HARYANA,MISCELLANEOUS,OTHER,2016,3759.070
NR,HARYANA,PUBLIC LIGHTING,OTHER,2016,84.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2016,768.000
NR,HARYANA,TRACTION,TRANSPORT,2016,324.070
NR,HARYANA,AGRICULTURE,AGRICULTURE,2017,9708.810
NR,HARYANA,COMMERCIAL,COMMERCIAL,2017,5341.450
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2017,7395.650
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2017,9405.540
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,1642.380
NR,HARYANA,MISCELLANEOUS,OTHER,2017,795.480
NR,HARYANA,PUBLIC LIGHTING,OTHER,2017,102.550
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2017,806.500
NR,HARYANA,TRACTION,TRANSPORT,2017,359.570
NR,HARYANA,AGRICULTURE,AGRICULTURE,2018,10067.340
NR,HARYANA,COMMERCIAL,COMMERCIAL,2018,4266.360
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2018,8743.690
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2018,13951.360
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,1914.500
NR,HARYANA,MISCELLANEOUS,OTHER,2018,1196.450
NR,HARYANA,PUBLIC LIGHTING,OTHER,2018,226.920
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2018,914.560
NR,HARYANA,TRACTION,TRANSPORT,2018,225.640
NR,HARYANA,AGRICULTURE,AGRICULTURE,2019,9714.290
NR,HARYANA,COMMERCIAL,COMMERCIAL,2019,4547.940
NR,HARYANA,RESIDENTIAL,RESIDENTIAL,2019,9623.260
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2019,15431.050
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,1831.470
NR,HARYANA,MISCELLANEOUS,OTHER,2019,1262.790
NR,HARYANA,PUBLIC LIGHTING,OTHER,2019,232.060
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,OTHER,2019,1024.630
NR,HARYANA,TRACTION,TRANSPORT,2019,409.830
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2006,24.730
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2006,265.110
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2006,866.590
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2006,1898.530
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,170.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2006,116.090
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2006,11.740
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2006,290.000
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2007,26.400
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2007,289.160
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2007,948.310
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2007,2483.190
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,144.550
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2007,146.860
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2007,11.330
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2007,324.880
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2008,26.520
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2008,246.910
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2008,1050.840
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2008,1931.720
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,1234.100
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2008,247.760
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2008,12.610
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2008,334.920
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2009,28.740
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2009,274.660
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2009,1089.120
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2009,2129.160
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,1356.200
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2009,280.340
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2009,13.010
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2009,368.050
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2010,36.820
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2010,422.600
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2010,1112.130
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2010,2369.120
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2010,1380.630
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2010,218.730
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2010,12.500
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2010,414.870
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2011,35.140
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2011,356.530
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2011,1281.960
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2011,3761.480
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2011,201.960
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2011,350.340
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2011,12.540
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2011,409.950
NR,HIMACHAL PRADESH,AGRICULTURE,AGRICULTURE,2012,70.410
NR,HIMACHAL PRADESH,COMMERCIAL,COMMERCIAL,2012,365.280
NR,HIMACHAL PRADESH,RESIDENTIAL,RESIDENTIAL,2012,1399.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2012,4326.070
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2012,57.690
NR,HIMACHAL PRADESH,MISCELLANEOUS,OTHER,2012,300.050
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,OTHER,2012,12.800
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,OTHER,2012,399.820
