Detail Data For Electricity Consumption - Connected Load by State Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,ConsumingSector,YearValue,ConnectedLoad_KW
ER,A & N ISLANDS,MISCELLANEOUS,2011,18067.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2011,2401.000
ER,A & N ISLANDS,PUBLIC WATER WORKS AND SEWAGE,2011,584.000
ER,A & N ISLANDS,COMMERCIAL,2012,37935.000
ER,A & N ISLANDS,RESIDENTIAL,2012,87679.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2012,10357.000
ER,A & N ISLANDS,MISCELLANEOUS,2012,18327.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2012,2457.000
ER,A & N ISLANDS,PUBLIC WATER WORKS AND SEWAGE,2012,641.000
ER,A & N ISLANDS,COMMERCIAL,2013,40136.000
ER,A & N ISLANDS,RESIDENTIAL,2013,92541.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2013,10577.000
ER,A & N ISLANDS,MISCELLANEOUS,2013,20940.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2013,2957.000
ER,A & N ISLANDS,PUBLIC WATER WORKS AND SEWAGE,2013,706.000
ER,A & N ISLANDS,AGRICULTURE,2014,627.000
ER,A & N ISLANDS,COMMERCIAL,2014,41574.000
ER,A & N ISLANDS,RESIDENTIAL,2014,95080.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2014,11206.000
ER,A & N ISLANDS,MISCELLANEOUS,2014,18891.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2014,2534.000
ER,A & N ISLANDS,COMMERCIAL,2015,44436.000
ER,A & N ISLANDS,RESIDENTIAL,2015,108899.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2015,14038.000
ER,A & N ISLANDS,MISCELLANEOUS,2015,12105.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2015,2556.000
ER,A & N ISLANDS,PUBLIC WATER WORKS AND SEWAGE,2015,699.000
ER,A & N ISLANDS,COMMERCIAL,2016,44436.000
ER,A & N ISLANDS,RESIDENTIAL,2016,108899.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2016,14038.000
ER,A & N ISLANDS,MISCELLANEOUS,2016,12105.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2016,2556.000
ER,A & N ISLANDS,PUBLIC WATER WORKS AND SEWAGE,2016,699.000
ER,A & N ISLANDS,AGRICULTURE,2017,731.000
ER,A & N ISLANDS,COMMERCIAL,2017,47517.000
ER,A & N ISLANDS,RESIDENTIAL,2017,117896.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2017,15275.000
ER,A & N ISLANDS,MISCELLANEOUS,2017,10319.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2017,2601.000
ER,A & N ISLANDS,AGRICULTURE,2017,258.000
ER,A & N ISLANDS,COMMERCIAL,2017,18364.000
ER,A & N ISLANDS,RESIDENTIAL,2017,103155.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2017,546.000
ER,A & N ISLANDS,MISCELLANEOUS,2017,62.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2017,642.000
ER,A & N ISLANDS,AGRICULTURE,2018,1016.000
ER,A & N ISLANDS,COMMERCIAL,2018,54855.000
ER,A & N ISLANDS,RESIDENTIAL,2018,145189.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2018,21602.000
ER,A & N ISLANDS,MISCELLANEOUS,2018,15203.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2018,2832.000
ER,A & N ISLANDS,AGRICULTURE,2018,374.000
ER,A & N ISLANDS,COMMERCIAL,2018,18668.000
ER,A & N ISLANDS,RESIDENTIAL,2018,110489.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2018,579.000
ER,A & N ISLANDS,MISCELLANEOUS,2018,1436.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2018,688.000
ER,A & N ISLANDS,AGRICULTURE,2019,3284.000
ER,A & N ISLANDS,COMMERCIAL,2019,73472.000
ER,A & N ISLANDS,RESIDENTIAL,2019,183894.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2019,25931.000
ER,A & N ISLANDS,MISCELLANEOUS,2019,16726.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2019,3599.000
ER,A & N ISLANDS,AGRICULTURE,2019,381.000
ER,A & N ISLANDS,COMMERCIAL,2019,18769.000
ER,A & N ISLANDS,RESIDENTIAL,2019,112014.000
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),2019,581.000
ER,A & N ISLANDS,MISCELLANEOUS,2019,1556.000
ER,A & N ISLANDS,PUBLIC LIGHTING,2019,689.000
WR,DIU & DAMAN,AGRICULTURE,2006,4325.000
WR,DIU & DAMAN,COMMERCIAL,2006,31894.000
WR,DIU & DAMAN,RESIDENTIAL,2006,47780.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2006,284400.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2006,152010.000
WR,DIU & DAMAN,MISCELLANEOUS,2006,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2006,1390.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2006,664.000
WR,DIU & DAMAN,AGRICULTURE,2007,4475.000
WR,DIU & DAMAN,COMMERCIAL,2007,32239.000
WR,DIU & DAMAN,RESIDENTIAL,2007,48740.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2007,306450.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2007,154415.000
WR,DIU & DAMAN,MISCELLANEOUS,2007,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2007,1395.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2007,664.000
WR,DIU & DAMAN,AGRICULTURE,2008,4636.000
WR,DIU & DAMAN,COMMERCIAL,2008,33981.000
WR,DIU & DAMAN,RESIDENTIAL,2008,50440.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2008,332300.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2008,161810.000
WR,DIU & DAMAN,MISCELLANEOUS,2008,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2008,1490.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2008,664.000
WR,DIU & DAMAN,AGRICULTURE,2009,4848.000
WR,DIU & DAMAN,COMMERCIAL,2009,34457.000
WR,DIU & DAMAN,RESIDENTIAL,2009,52130.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2009,332750.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2009,163175.000
WR,DIU & DAMAN,MISCELLANEOUS,2009,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2009,1514.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2009,664.000
WR,DIU & DAMAN,AGRICULTURE,2010,4928.000
WR,DIU & DAMAN,COMMERCIAL,2010,34613.000
WR,DIU & DAMAN,RESIDENTIAL,2010,53270.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2010,337550.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2010,165450.000
WR,DIU & DAMAN,MISCELLANEOUS,2010,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2010,1544.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2010,664.000
WR,DIU & DAMAN,AGRICULTURE,2011,4928.000
WR,DIU & DAMAN,COMMERCIAL,2011,34613.000
WR,DIU & DAMAN,RESIDENTIAL,2011,53270.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2011,337550.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2011,165450.000
WR,DIU & DAMAN,MISCELLANEOUS,2011,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2011,1544.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2011,664.000
WR,DIU & DAMAN,AGRICULTURE,2012,4928.000
WR,DIU & DAMAN,COMMERCIAL,2012,34613.000
WR,DIU & DAMAN,RESIDENTIAL,2012,53270.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2012,337550.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2012,165450.000
WR,DIU & DAMAN,MISCELLANEOUS,2012,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2012,1544.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2012,664.000
WR,DIU & DAMAN,AGRICULTURE,2013,5536.000
WR,DIU & DAMAN,COMMERCIAL,2013,34613.000
WR,DIU & DAMAN,RESIDENTIAL,2013,55080.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2013,483034.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2013,165450.000
WR,DIU & DAMAN,MISCELLANEOUS,2013,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2013,1919.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2013,664.000
WR,DIU & DAMAN,AGRICULTURE,2014,2512.000
WR,DIU & DAMAN,COMMERCIAL,2014,17645.000
WR,DIU & DAMAN,RESIDENTIAL,2014,97173.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2014,485995.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2014,97780.000
WR,DIU & DAMAN,MISCELLANEOUS,2014,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2014,1649.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2014,664.000
WR,DIU & DAMAN,AGRICULTURE,2015,3617.000
WR,DIU & DAMAN,COMMERCIAL,2015,19322.000
WR,DIU & DAMAN,RESIDENTIAL,2015,117161.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2015,484208.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2015,100284.000
WR,DIU & DAMAN,MISCELLANEOUS,2015,2500.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2015,1657.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2015,795.000
WR,DIU & DAMAN,AGRICULTURE,2016,3672.000
WR,DIU & DAMAN,COMMERCIAL,2016,19761.000
WR,DIU & DAMAN,RESIDENTIAL,2016,119557.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2016,502821.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2016,107471.000
WR,DIU & DAMAN,MISCELLANEOUS,2016,2528.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2016,1690.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2016,795.000
WR,DIU & DAMAN,AGRICULTURE,2017,3812.000
WR,DIU & DAMAN,COMMERCIAL,2017,20781.000
WR,DIU & DAMAN,RESIDENTIAL,2017,121827.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2017,534044.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2017,104148.000
WR,DIU & DAMAN,MISCELLANEOUS,2017,3173.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2017,880.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2017,795.000
WR,DIU & DAMAN,AGRICULTURE,2017,1283.000
WR,DIU & DAMAN,COMMERCIAL,2017,7875.000
WR,DIU & DAMAN,RESIDENTIAL,2017,47403.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2017,799.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2017,1755.000
WR,DIU & DAMAN,MISCELLANEOUS,2017,367.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2017,571.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2017,127.000
WR,DIU & DAMAN,AGRICULTURE,2018,4003.000
WR,DIU & DAMAN,COMMERCIAL,2018,23722.000
WR,DIU & DAMAN,RESIDENTIAL,2018,131652.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2018,548663.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2018,108683.000
WR,DIU & DAMAN,MISCELLANEOUS,2018,4486.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2018,1405.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2018,794.000
WR,DIU & DAMAN,AGRICULTURE,2018,1344.000
WR,DIU & DAMAN,COMMERCIAL,2018,7815.000
WR,DIU & DAMAN,RESIDENTIAL,2018,48287.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2018,806.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2018,1706.000
WR,DIU & DAMAN,MISCELLANEOUS,2018,415.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2018,633.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2018,125.000
WR,DIU & DAMAN,AGRICULTURE,2019,3824.000
WR,DIU & DAMAN,COMMERCIAL,2019,22187.000
WR,DIU & DAMAN,RESIDENTIAL,2019,123187.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2019,541148.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2019,112502.000
WR,DIU & DAMAN,MISCELLANEOUS,2019,4150.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2019,1447.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2019,748.000
WR,DIU & DAMAN,AGRICULTURE,2019,1299.000
WR,DIU & DAMAN,COMMERCIAL,2019,7373.000
WR,DIU & DAMAN,RESIDENTIAL,2019,48455.000
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),2019,788.000
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),2019,1705.000
WR,DIU & DAMAN,MISCELLANEOUS,2019,511.000
WR,DIU & DAMAN,PUBLIC LIGHTING,2019,635.000
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,2019,110.000
SR,LAKSHADWEEP,COMMERCIAL,2006,10266.000
SR,LAKSHADWEEP,RESIDENTIAL,2006,18476.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2006,2712.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2006,360.000
SR,LAKSHADWEEP,COMMERCIAL,2007,10442.000
SR,LAKSHADWEEP,RESIDENTIAL,2007,18936.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2007,2748.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2007,271.000
SR,LAKSHADWEEP,COMMERCIAL,2008,10459.000
SR,LAKSHADWEEP,RESIDENTIAL,2008,19208.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2008,2832.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2008,358.000
SR,LAKSHADWEEP,COMMERCIAL,2009,10674.000
SR,LAKSHADWEEP,RESIDENTIAL,2009,19664.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2009,2922.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2009,377.000
SR,LAKSHADWEEP,COMMERCIAL,2010,10807.000
SR,LAKSHADWEEP,RESIDENTIAL,2010,20193.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2010,2947.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2010,415.000
SR,LAKSHADWEEP,COMMERCIAL,2011,12498.000
SR,LAKSHADWEEP,RESIDENTIAL,2011,21400.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2011,3663.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2011,4180.000
SR,LAKSHADWEEP,COMMERCIAL,2012,14915.000
SR,LAKSHADWEEP,RESIDENTIAL,2012,54739.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2012,3173.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2012,4180.000
SR,LAKSHADWEEP,COMMERCIAL,2013,17185.000
SR,LAKSHADWEEP,RESIDENTIAL,2013,54739.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2013,3542.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2013,4373.000
SR,LAKSHADWEEP,COMMERCIAL,2014,21967.000
SR,LAKSHADWEEP,RESIDENTIAL,2014,50703.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2014,4099.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2014,279.000
SR,LAKSHADWEEP,COMMERCIAL,2015,13820.000
SR,LAKSHADWEEP,RESIDENTIAL,2015,24401.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2015,3871.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2015,4180.000
SR,LAKSHADWEEP,COMMERCIAL,2016,15742.000
SR,LAKSHADWEEP,RESIDENTIAL,2016,28371.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2016,3924.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2016,4840.000
SR,LAKSHADWEEP,COMMERCIAL,2017,18785.000
SR,LAKSHADWEEP,RESIDENTIAL,2017,67366.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2017,2954.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2017,224.000
SR,LAKSHADWEEP,COMMERCIAL,2017,3783.000
SR,LAKSHADWEEP,RESIDENTIAL,2017,19615.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2017,352.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2017,88.000
SR,LAKSHADWEEP,COMMERCIAL,2018,19622.000
SR,LAKSHADWEEP,RESIDENTIAL,2018,68796.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2018,3004.000
SR,LAKSHADWEEP,MISCELLANEOUS,2018,109.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2018,237.000
SR,LAKSHADWEEP,COMMERCIAL,2018,3529.000
SR,LAKSHADWEEP,RESIDENTIAL,2018,19364.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2018,344.000
SR,LAKSHADWEEP,MISCELLANEOUS,2018,112.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2018,74.000
SR,LAKSHADWEEP,COMMERCIAL,2019,20800.000
SR,LAKSHADWEEP,RESIDENTIAL,2019,70671.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2019,3050.000
SR,LAKSHADWEEP,MISCELLANEOUS,2019,158.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2019,246.000
SR,LAKSHADWEEP,COMMERCIAL,2019,3960.000
SR,LAKSHADWEEP,RESIDENTIAL,2019,19674.000
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),2019,348.000
SR,LAKSHADWEEP,MISCELLANEOUS,2019,246.000
SR,LAKSHADWEEP,PUBLIC LIGHTING,2019,75.000
NR,CHANDIGARH,AGRICULTURE,2006,1019.000
NR,CHANDIGARH,COMMERCIAL,2006,223842.000
NR,CHANDIGARH,RESIDENTIAL,2006,494394.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2006,61167.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2006,51603.000
NR,CHANDIGARH,MISCELLANEOUS,2006,10781.000
NR,CHANDIGARH,PUBLIC LIGHTING,2006,3617.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2006,10843.000
NR,CHANDIGARH,AGRICULTURE,2007,998.000
NR,CHANDIGARH,COMMERCIAL,2007,240035.000
NR,CHANDIGARH,RESIDENTIAL,2007,518366.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2007,65160.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2007,53474.000
NR,CHANDIGARH,MISCELLANEOUS,2007,11388.000
NR,CHANDIGARH,PUBLIC LIGHTING,2007,3511.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2007,8847.000
NR,CHANDIGARH,AGRICULTURE,2008,987.000
NR,CHANDIGARH,COMMERCIAL,2008,252872.000
NR,CHANDIGARH,RESIDENTIAL,2008,539862.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2008,67049.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2008,56083.000
NR,CHANDIGARH,MISCELLANEOUS,2008,11659.000
NR,CHANDIGARH,PUBLIC LIGHTING,2008,3540.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2008,7840.000
NR,CHANDIGARH,AGRICULTURE,2009,986.000
NR,CHANDIGARH,COMMERCIAL,2009,268729.000
NR,CHANDIGARH,RESIDENTIAL,2009,560273.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2009,67724.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2009,58857.000
NR,CHANDIGARH,MISCELLANEOUS,2009,27119.000
NR,CHANDIGARH,PUBLIC LIGHTING,2009,3845.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2009,8269.000
NR,CHANDIGARH,AGRICULTURE,2010,1006.000
NR,CHANDIGARH,COMMERCIAL,2010,272923.000
NR,CHANDIGARH,RESIDENTIAL,2010,582966.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2010,70047.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2010,63320.000
NR,CHANDIGARH,MISCELLANEOUS,2010,42977.000
NR,CHANDIGARH,PUBLIC LIGHTING,2010,3966.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2010,8335.000
NR,CHANDIGARH,AGRICULTURE,2011,1006.000
NR,CHANDIGARH,COMMERCIAL,2011,272923.000
NR,CHANDIGARH,RESIDENTIAL,2011,582966.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2011,70047.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2011,63320.000
NR,CHANDIGARH,MISCELLANEOUS,2011,42977.000
NR,CHANDIGARH,PUBLIC LIGHTING,2011,3966.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2011,8335.000
NR,CHANDIGARH,AGRICULTURE,2012,675.000
NR,CHANDIGARH,COMMERCIAL,2012,318272.000
NR,CHANDIGARH,RESIDENTIAL,2012,658690.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2012,65763.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2012,76255.000
NR,CHANDIGARH,MISCELLANEOUS,2012,58218.000
NR,CHANDIGARH,PUBLIC LIGHTING,2012,5455.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2012,8335.000
NR,CHANDIGARH,AGRICULTURE,2013,707.000
NR,CHANDIGARH,COMMERCIAL,2013,326156.000
NR,CHANDIGARH,RESIDENTIAL,2013,731236.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2013,64023.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2013,78565.000
NR,CHANDIGARH,MISCELLANEOUS,2013,69144.000
NR,CHANDIGARH,PUBLIC LIGHTING,2013,5583.000
NR,CHANDIGARH,PUBLIC WATER WORKS AND SEWAGE,2013,8335.000
NR,CHANDIGARH,AGRICULTURE,2014,715.000
NR,CHANDIGARH,COMMERCIAL,2014,360348.000
NR,CHANDIGARH,RESIDENTIAL,2014,773459.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2014,69671.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2014,81026.000
NR,CHANDIGARH,MISCELLANEOUS,2014,44560.000
NR,CHANDIGARH,PUBLIC LIGHTING,2014,5791.000
NR,CHANDIGARH,AGRICULTURE,2015,874.000
NR,CHANDIGARH,COMMERCIAL,2015,344519.000
NR,CHANDIGARH,RESIDENTIAL,2015,725816.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2015,73271.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2015,78262.000
NR,CHANDIGARH,MISCELLANEOUS,2015,42091.000
NR,CHANDIGARH,PUBLIC LIGHTING,2015,5172.000
NR,CHANDIGARH,AGRICULTURE,2016,720.000
NR,CHANDIGARH,COMMERCIAL,2016,400437.000
NR,CHANDIGARH,RESIDENTIAL,2016,818172.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2016,71904.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2016,89526.000
NR,CHANDIGARH,MISCELLANEOUS,2016,87080.000
NR,CHANDIGARH,PUBLIC LIGHTING,2016,12486.000
NR,CHANDIGARH,AGRICULTURE,2017,747.000
NR,CHANDIGARH,COMMERCIAL,2017,420458.000
NR,CHANDIGARH,RESIDENTIAL,2017,842717.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2017,72623.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2017,93554.000
NR,CHANDIGARH,MISCELLANEOUS,2017,45585.000
NR,CHANDIGARH,PUBLIC LIGHTING,2017,6480.000
NR,CHANDIGARH,AGRICULTURE,2017,120.000
NR,CHANDIGARH,COMMERCIAL,2017,23228.000
NR,CHANDIGARH,RESIDENTIAL,2017,193967.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2017,103.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2017,2574.000
NR,CHANDIGARH,MISCELLANEOUS,2017,1273.000
NR,CHANDIGARH,PUBLIC LIGHTING,2017,1027.000
NR,CHANDIGARH,AGRICULTURE,2018,757.000
NR,CHANDIGARH,COMMERCIAL,2018,441481.000
NR,CHANDIGARH,RESIDENTIAL,2018,867998.000
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),2018,73349.000
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),2018,97792.000
NR,CHANDIGARH,MISCELLANEOUS,2018,46009.000
NR,CHANDIGARH,PUBLIC LIGHTING,2018,6726.000
NR,CHANDIGARH,AGRICULTURE,2018,120.000
NR,CHANDIGARH,COMMERCIAL,2018,23808.000
