Detail Data For Electricity Tariff - Generation & Rate by Power Station Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,Company,UtilityPowerStation,YearValue,NetGeneration_MKWh,SaleRate_PaisePerKWh
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,SONAPANI  ,2018,7.420,174.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,NEW UMTRU,2018,172.210,436.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,MLHEP,2018,499.160,380.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. II,2019,43.320,60.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. III,2019,133.830,56.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. IV,2019,166.610,38.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. I,2019,85.120,41.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,SONAPANI  ,2019,7.120,36.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,NEW UMTRU,2019,179.820,146.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,LAKROH MHEP,2019,0.080,25.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,MLHEP,2019,363.060,341.000
NER,NAGALAND,CENTRAL,HYDRO,NEEPCO,DOYANG HPS.,2014,245.740,415.460
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LIKIMRO HEP,2014,104.000,448.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LANG MHP,2014,0.610,448.000
NER,NAGALAND,CENTRAL,HYDRO,NEEPCO,DOYANG  H.E.P.,2017,255.980,498.010
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LIKIMRO HEP,2017,91.300,492.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LANG HEP,2017,0.120,492.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,DUILUMROI HEP ,2017,0.220,492.000
NER,NAGALAND,CENTRAL,HYDRO,NEEPCO,DOYANG  H.E.P.,2018,274.360,314.900
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LIKIMRO HEP,2018,89.650,595.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LANG HEP,2018,1.100,659.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,DUILUMROI HEP ,2018,0.220,645.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LIKIMRO HEP,2019,87.300,482.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,LANG HEP,2019,0.430,383.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,DUILUMROI HEP ,2019,0.120,372.000
NER,NAGALAND,STATE,HYDRO,GOVT. OF NAGALAND,TEHOK HEP ,2019,0.030,388.000
WR,GUJARAT,CENTRAL,THERMAL,NTPC LTD.,GANDHAR CCPP,2014,1243.770,321.000
WR,GUJARAT,CENTRAL,THERMAL,NTPC LTD.,KAWAS CCPP,2014,1314.390,293.000
WR,GUJARAT,CENTRAL,NUCLEAR,NPCIL,KAKRAPARA 1 - 2,2014,3372.930,237.310
WR,GUJARAT,STATE,THERMAL,GSECL,DHUVARAN CCPP-1,2014,38.210,1622.850
WR,GUJARAT,STATE,THERMAL,GSECL,DHUVARAN CCPP-2,2014,148.260,825.540
WR,GUJARAT,STATE,THERMAL,GSECL,GANDHI NAGAR TPS1-4,2014,613.500,822.490
WR,GUJARAT,STATE,THERMAL,GSECL,GANDHI NAGAR TPS5,2014,1096.520,386.250
WR,GUJARAT,STATE,THERMAL,GSECL,KUTCH LIG. TPS1-3,2014,1251.560,312.750
WR,GUJARAT,STATE,THERMAL,GSECL,KUTCH LIG. TPS4,2014,301.400,447.360
WR,GUJARAT,STATE,THERMAL,GSECL,SIKKA TPS,2014,525.140,645.620
WR,GUJARAT,STATE,THERMAL,GSECL,UKAI 1-5,2014,3249.420,349.590
WR,GUJARAT,STATE,THERMAL,GSECL,UKAI TPS6,2014,1243.160,376.450
WR,GUJARAT,STATE,THERMAL,GSECL,WANAKBORI TPS1-6,2014,3588.320,429.870
WR,GUJARAT,STATE,THERMAL,GSECL,WANAKBORI TPS7,2014,949.770,383.610
WR,GUJARAT,STATE,HYDRO,GSECL,KADANA HPS,2014,406.610,141.390
WR,GUJARAT,STATE,HYDRO,GSECL,UKAI HPS,2014,834.280,28.600
WR,GUJARAT,STATE,HYDRO,SSNNL,SARDAR SAROVAR PROJECT,2014,5216.000,205.000
WR,GUJARAT,STATE,HYDRO,SSNNL,SARDAR SAROVAR PROJECT,2014,660.160,205.000
WR,GUJARAT,PRIVATE,THERMAL,ADANI POWER LTD.,MUNDRA TPP- GUJARAT,2014,27125.000,283.550
WR,GUJARAT,PRIVATE,THERMAL,TORRENT POWER LTD.,SABARMATI THERMAL POWER STAN.,2014,2465.530,327.000
WR,GUJARAT,PRIVATE,THERMAL,ESSAR POWER GUJARAT LTD.,ESSAR POWER GUJARAT(EPGL),2014,5032.000,271.900
WR,GUJARAT,PRIVATE,THERMAL,GUJARAT INDUSTRIES PCL,165 MW POWER PLANT (STATION- II),2014,156.590,881.920
WR,GUJARAT,PRIVATE,THERMAL,GUJARAT INDUSTRIES PCL,145 MW POWER PLANT (STATION- I),2014,858.760,547.890
WR,GUJARAT,PRIVATE,THERMAL,GUJARAT INDUSTRIES PCL,SURAT LIG. POWER PLANT (SLPL,2014,1292.840,246.920
WR,GUJARAT,PRIVATE,THERMAL,GUJARAT INDUSTRIES PCL,SURAT LIG. POWER PPANT (SSPP,2014,1336.260,323.420
WR,GUJARAT,PRIVATE,THERMAL,GUJARAT MINERAL DCL,AKRIMOTA THERMAL POWER STATION,2014,985.390,210.000
WR,GUJARAT,PRIVATE,THERMAL,CLP INDIA PVT. LTD.,PAGUTHAN CCPP,2014,246.820,2861.000
WR,GUJARAT,PRIVATE,THERMAL,COASTAL GUJARAT POWER,MUNDRA UMPP,2014,21972.000,240.940
WR,GUJARAT,CENTRAL,NATURAL GAS,NTPC LTD.,GANDHAR CCPP,2017,2219.240,287.000
WR,GUJARAT,CENTRAL,NAPHTHA,NTPC LTD.,KAWAS CCPP,2017,1679.290,270.000
WR,GUJARAT,PRIVATE,COAL,ADANI POWER LTD.,ADANI POWER & MUNDRA ,2017,7549.220,286.710
WR,GUJARAT,PRIVATE,COAL,ADANI POWER LTD.,ADANI POWER & MUNDRA ,2017,7807.610,234.950
WR,GUJARAT,PRIVATE,COAL,ADANI POWER LTD.,ADANI POWER & MUNDRA ,2017,12637.840,320.900
WR,GUJARAT,PRIVATE,COAL,TORRENT POWER LTD.,SABARMATI THERMAL POWER STAN. ,2017,2520.350,451.290
WR,GUJARAT,PRIVATE,COAL,ESSAR POWER GUJARAT LTD.,ESSAR POWER GUJARAT(EPGL) ,2017,4585.510,360.000
WR,GUJARAT,STATE,NATURAL GAS,GUJARAT S ENE.GEN. LTD. ,GSEG-HAZIRA &156.10 MW ,2017,18.050,282.000
WR,GUJARAT,STATE,NATURAL GAS,GUJARAT S ENE.GEN. LTD. ,GSEG-HAZIRA &351.43 MW ,2017,222.760,513.000
WR,GUJARAT,STATE,NATURAL GAS,GSPC PIPAVAV PCL,GPPC & CCPP ,2017,219.780,518.000
WR,GUJARAT,PRIVATE,NATURAL GAS,GUJARAT INDUSTRIES PCL,165 MW POWER PLANT (STATION- II) ,2017,58.500,643.900
WR,GUJARAT,PRIVATE,NATURAL GAS,GUJARAT INDUSTRIES PCL,145 MW POWER PLANT (STATION- I) ,2017,687.170,403.490
WR,GUJARAT,PRIVATE,LIGNITE,GUJARAT INDUSTRIES PCL,SURAT LIG. P P (SLPL STATION -I),2017,1326.550,287.760
WR,GUJARAT,PRIVATE,LIGNITE,GUJARAT INDUSTRIES PCL,SURAT LIG. P P (SSPP STATION -II),2017,1446.860,385.670
WR,GUJARAT,STATE,LIGNITE,GUJARAT MINERAL DCL,AKRIMOTA T P S,2017,139.290,261.000
WR,GUJARAT,PRIVATE,NAPHTHA,CLP INDIA  PVT. LTD.,PAGUTHAN CCPP,2017,273.010,1787.000
WR,GUJARAT,PRIVATE,IMPORTED COAL,COASTAL GUJARAT POWER LTD. ,MUNDRA UMPP,2017,25303.000,239.000
WR,GUJARAT,PRIVATE,COAL,TATA POWER COM. LTD.,CGPL MUNDRA,2017,25303.000,239.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-1,2017,88.430,745.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-2,2017,194.460,515.000
WR,GUJARAT,STATE,COAL,GSECL,GANDHI NAGAR TPS 1-4,2017,663.880,716.000
WR,GUJARAT,STATE,COAL,GSECL,GANDHI NAGAR TPS 5,2017,1274.880,413.000
WR,GUJARAT,STATE,LIGNITE,GSECL,KUTCH LIG. TPS 1-3,2017,960.720,439.000
WR,GUJARAT,STATE,LIGNITE,GSECL,KUTCH LIG. TPS 4,2017,298.410,564.000
WR,GUJARAT,STATE,COAL,GSECL,SIKKA TPS 3-4,2017,1849.660,588.000
WR,GUJARAT,STATE,COAL,GSECL,UKAI 1-5,2017,2048.910,469.000
WR,GUJARAT,STATE,COAL,GSECL,UKAI TPS 6,2017,2844.480,482.000
WR,GUJARAT,STATE,COAL,GSECL,WANAKBORI TPS 1-6,2017,2719.990,583.000
WR,GUJARAT,STATE,COAL,GSECL,WANAKBORI TPS 7,2017,828.080,441.000
WR,GUJARAT,STATE,HYDRO,GSECL,KADANA  HPS,2017,344.330,168.000
WR,GUJARAT,STATE,HYDRO,GSECL,UKAI  HPS,2017,405.850,61.000
WR,GUJARAT,STATE,HYDRO,SSNPHP,SSP-RIVER BED POWER HOUSE ,2017,2332.980,205.000
WR,GUJARAT,STATE,HYDRO,SSNPHP,SSP-CANAL HEAD POWER HOUSE ,2017,876.330,205.000
WR,GUJARAT,CENTRAL,NATURAL GAS,NTPC LTD.,GANDHAR CCPP,2018,3112.000,301.000
WR,GUJARAT,CENTRAL,NAPHTHA,NTPC LTD.,KAWAS CCPP,2018,2406.000,304.000
WR,GUJARAT,PRIVATE,COAL,TORRENT POWER LTD.,SABARMATI THERMAL POWER STAN. ,2018,2438.630,454.450
WR,GUJARAT,STATE,NATURAL GAS,GUJARAT S ENE.GEN. LTD. ,GSEG-HAZIRA;156.10 MW ,2018,1.880,656.000
WR,GUJARAT,STATE,NATURAL GAS,GUJARAT S ENE.GEN. LTD. ,GSEG-HAZIRA;351.43 MW ,2018,185.640,589.000
WR,GUJARAT,STATE,NATURAL GAS,GSPC PIPAVAV PCL,GPPC; CCPP ,2018,147.330,499.000
WR,GUJARAT,PRIVATE,NATURAL GAS,GUJARAT INDUSTRIES PCL,165 MW POWER PLANT (STATION- II) ,2018,35.620,475.920
WR,GUJARAT,PRIVATE,NATURAL GAS,GUJARAT INDUSTRIES PCL,145 MW POWER PLANT (STATION- I) ,2018,666.330,404.060
WR,GUJARAT,PRIVATE,LIGNITE,GUJARAT INDUSTRIES PCL,SURAT LIG. P P (SLPL STATION -I),2018,1411.270,269.900
WR,GUJARAT,PRIVATE,LIGNITE,GUJARAT INDUSTRIES PCL,SURAT LIG. P P (SLPP STATION -II),2018,1484.050,360.030
WR,GUJARAT,STATE,LIGNITE,GUJARAT MINERAL DCL,AKRIMOTA T P S,2018,136.010,234.000
WR,GUJARAT,PRIVATE,NAPHTHA,CLP INDIA  PVT. LTD.,PAGUTHAN CCPP,2018,424.730,1235.000
WR,GUJARAT,PRIVATE,COAL,TATA POWER COM. LTD.,MUNDRA UMPP,2018,24598.980,258.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-1,2018,182.130,477.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-2,2018,352.390,356.000
WR,GUJARAT,STATE,COAL,GSECL,GANDHI NAGAR TPS 3-4,2018,2049.000,463.000
WR,GUJARAT,STATE,COAL,GSECL,GANDHI NAGAR TPS 5,2018,1307.740,407.000
WR,GUJARAT,STATE,LIGNITE,GSECL,KUTCH LIG. TPS 1-3,2018,860.960,449.000
WR,GUJARAT,STATE,LIGNITE,GSECL,KUTCH LIG. TPS 4,2018,229.790,492.000
WR,GUJARAT,STATE,COAL,GSECL,SIKKA TPS 3-4,2018,2419.090,623.000
WR,GUJARAT,STATE,COAL,GSECL,UKAI 3-5,2018,3414.820,420.000
WR,GUJARAT,STATE,COAL,GSECL,UKAI TPS 6,2018,2810.870,462.000
WR,GUJARAT,STATE,COAL,GSECL,WANAKBORI TPS 1-6,2018,5658.920,413.000
WR,GUJARAT,STATE,COAL,GSECL,WANAKBORI TPS 7,2018,1345.040,362.000
WR,GUJARAT,STATE,HYDRO,GSECL,KADANA  HPS,2018,310.310,211.000
WR,GUJARAT,STATE,HYDRO,GSECL,UKAI  HPS,2018,321.050,92.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,UGBPS II ,2018,242.040,1565.000
WR,GUJARAT,STATE,HYDRO,SSNPHP,SSP-RIVER BED POWER HOUSE ,2018,376.610,205.000
WR,GUJARAT,STATE,HYDRO,SSNPHP,SSP-CANAL HEAD POWER HOUSE ,2018,562.830,205.000
WR,GUJARAT,CENTRAL,NATURAL GAS,NTPC LTD.,GANDHAR,2019,1444.000,386.000
WR,GUJARAT,CENTRAL,NATURAL GAS,NTPC LTD.,KAWAS CCPP,2019,2317.000,370.000
WR,GUJARAT,CENTRAL,NUCLEAR,NPCIL,KAKRAPARA 1 & 2 ,2019,881.000,241.000
WR,GUJARAT,STATE,NATURAL GAS,GUJARAT S ENE.GEN. LTD. ,GSEG-HAZIRA;156.10 MW ,2019,22.350,795.000
WR,GUJARAT,STATE,NATURAL GAS,GUJARAT S ENE.GEN. LTD. ,GSEG-HAZIRA;351.43 MW ,2019,340.140,710.000
WR,GUJARAT,STATE,R-LNG,GSPC PIPAVAV PCL,GPPC; CCPP ,2019,493.800,649.000
WR,GUJARAT,PRIVATE,NATURAL GAS,GUJARAT INDUSTRIES PCL,145 MW POWER PLANT (STATION- I) ,2019,685.590,539.680
WR,GUJARAT,PRIVATE,LIGNITE,GUJARAT INDUSTRIES PCL,SURAT LIG. P P (SLPP STATION -I),2019,1490.200,231.970
WR,GUJARAT,PRIVATE,LIGNITE,GUJARAT INDUSTRIES PCL,SURAT LIG. P P (SLPP STATION -II),2019,1594.930,306.660
WR,GUJARAT,STATE,LIGNITE,GSECL,BLTPS 1-2,2019,485.890,464.000
WR,GUJARAT,STATE,LIGNITE,GUJARAT MINERAL DCL,AKRIMOTA T P S,2019,957.230,231.000
WR,GUJARAT,PRIVATE,COAL,TATA POWER COM. LTD.,MUNDRA UMPP,2019,24752.410,270.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-1,2019,128.870,463.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-2,2019,262.920,565.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,DHUVARAN CCPP-3,2019,263.700,1178.000
WR,GUJARAT,STATE,COAL,GSECL,GANDHI NAGAR TPS 3-4,2019,1997.740,497.000
WR,GUJARAT,STATE,COAL,GSECL,GANDHI NAGAR TPS 5,2019,1328.630,441.000
WR,GUJARAT,STATE,LIGNITE,GSECL,KUTCH LIG. TPS 1-3,2019,748.830,449.000
WR,GUJARAT,STATE,LIGNITE,GSECL,KUTCH LIG. TPS 4,2019,246.810,474.000
WR,GUJARAT,STATE,COAL,GSECL,SIKKA TPS 3-4,2019,2467.240,656.000
WR,GUJARAT,STATE,COAL,GSECL,UKAI 3-5,2019,3538.290,460.000
WR,GUJARAT,STATE,COAL,GSECL,UKAI TPS 6,2019,2842.410,501.000
WR,GUJARAT,STATE,COAL,GSECL,WANAKBORI TPS 1-6,2019,6215.000,488.000
WR,GUJARAT,STATE,COAL,GSECL,WANAKBORI TPS 7,2019,1367.310,428.000
WR,GUJARAT,STATE,HYDRO,GSECL,KADANA  HPS,2019,239.550,280.000
WR,GUJARAT,STATE,HYDRO,GSECL,UKAI  HPS,2019,218.910,140.000
WR,GUJARAT,STATE,NATURAL GAS,GSECL,UGBPS II ,2019,400.480,1290.000
WR,GUJARAT,STATE,HYDRO,SSNPHP,SSP-CANAL HEAD POWER HOUSE ,2019,574.790,205.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,CHUTAK,2014,33.000,625.600
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,DULHASTI HPS,2014,2129.000,615.800
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SALAL HPS,2014,3238.000,95.800
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI HPS,2014,2516.000,161.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI HPS- II,2014,401.000,333.400
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,NIMMO-BAZGO,2014,69.000,985.200
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SEWA - II,2014,496.000,432.800
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,LOWER JHELUM,2014,516.070,61.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,UPPER SINDH -I SUMBAL KANGAN,2014,90.920,60.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,UPPER SINDH -II KANGAN,2014,214.210,83.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,GANDHARBAL,2014,22.860,42.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,BAGLLIHAR HEP,2014,2764.140,300.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,KARNAH MPH,2014,5.620,290.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,CHENANI I,2014,78.310,71.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,CHENANI II,2014,6.790,94.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,CHENANI III UDHAMPUR,2014,17.500,137.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,SEWA-III,2014,4.880,194.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,IQBAL MHP KARGIL,2014,4.190,177.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,HUNDER MHP,2014,0.770,251.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,SUMOOR,2014,0.080,332.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,BAZGO MHP,2014,0.350,318.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,IGO MERCELLONG,2014,2.300,451.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,PAHALGAM MHP,2014,4.250,520.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,MARPACHOO,2014,0.880,469.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,HAFTAL,2014,1.290,454.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,BADERWAH POWER HOUSE,2014,2.530,146.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,STAKNA,2014,0.110,40.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,CHUTAK ,2017,220.000,798.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,DULHASTI  HPS,2017,2280.000,564.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SALAL  HPS,2017,3423.000,110.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI  HPS -I,2017,2803.000,160.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI  HPS - II,2017,1473.000,486.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,NIMMO-BAZGO,2017,246.000,882.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SEWA - II ,2017,471.000,434.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,LOWER JHELUM  ,2017,602.140,51.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,UPPER SINDH -I SUMBAL KANGAN,2017,105.140,63.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,UPPER SINDH -II KANGAN,2017,442.020,85.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,GANDHARBAL  ,2017,89.250,47.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,KARNAH MPH    ,2017,11.220,310.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,CHENANI  I ,2017,108.920,66.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,CHENANI  II,2017,11.880,93.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,CHENANI  III UDHAMPUR,2017,36.340,142.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,IQBAL MHP KARGIL ,2017,21.080,185.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,IGO MERCHELLONG ,2017,15.720,297.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,PAHALGAM MHP,2017,17.130,329.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,MARPACHOO   ,2017,3.750,298.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,HAFTAL                  ,2017,4.830,287.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,SANJAK,2017,4.410,360.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,SEWA-III,2017,32.730,202.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,BHADERWAH ,2017,9.350,89.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,BAZGO ,2017,1.080,333.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,SUMOOR ,2017,0.450,354.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,HUNDER ,2017,1.760,262.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDD,STAKNA ,2017,19.330,41.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,CHUTAK ,2018,46.000,827.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,DULHASTI  HPS,2018,2344.000,557.240
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SALAL  HPS,2018,3247.000,116.520
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI  HPS -I,2018,2350.000,161.640
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI  HPS - II,2018,1207.000,482.900
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,NIMMO-BAZGO,2018,99.000,931.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SEWA - II ,2018,506.000,432.840
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,LOWER JHELUM  ,2018,480.010,51.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,UPPER SINDH -I SUMBAL KANGAN,2018,65.230,63.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,UPPER SINDH -II KANGAN,2018,326.160,85.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,GANDHARBAL  ,2018,11.570,47.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,KARNAH MPH    ,2018,6.400,310.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,CHENANI  I ,2018,66.090,66.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,CHENANI  II,2018,4.790,93.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,CHENANI  III UDHAMPUR,2018,11.780,142.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,IQBAL MHP KARGIL ,2018,4.830,185.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,IGO MERCHELLONG ,2018,3.140,297.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,PAHALGAM MHP,2018,0.870,329.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,MARPACHOO   ,2018,0.720,298.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,HAFTAL                  ,2018,0.730,287.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,SANJAK,2018,0.490,360.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BHADERWAH ,2018,0.660,89.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BAZGO ,2018,0.280,333.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,SUMOOR ,2018,0.070,354.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,HUNDER ,2018,0.520,262.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BHEP II,2018,1712.790,269.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BAGLIHAR HEP I,2018,2472.040,269.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,CHUTAK ,2019,49.000,826.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,DULHASTI  HPS,2019,2273.000,550.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SALAL  HPS,2019,3412.000,123.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI  HPS -I,2019,3048.000,164.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,URI  HPS - II,2019,1581.000,475.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,NIMMO-BAZGO,2019,106.000,924.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,SEWA - II ,2019,498.000,433.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,LOWER JHELUM  ,2019,556.410,51.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,UPPER SINDH -I SUMBAL KANGAN,2019,67.740,63.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,UPPER SINDH -II KANGAN,2019,305.050,85.000
