"MinDate","Units","NumObservations","MinValue","ScalingFactors","MaxDate","observationPeriods","StatVar","MaxValue","NumPlaces","NumObservationsDates","MeasurementMethods"
"2008","[Ton]","4393","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorane_SCC_3_IndustrialProcesses","6511.2874","1191","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2017","[Ton]","1157","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_NitrousOxide_SCC_2_InternalCombustionEngines","279.79305999999997","839","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4412","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_5_WasteDisposal","6392.161599999999","1114","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","61","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Formaldehyde_SCC_25_StorageAndTransport","1.28027","59","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","233","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SulfurDioxide_SCC_25_StorageAndTransport","534.2","224","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","10485","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SCC_1_ExternalCombustion","1.9712791119305674E7","2351","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2011","[Ton]","38","3.0000000000000003E-4","[]","2020","[P1Y]","Annual_Amount_Emissions_Coal_Tar_SCC_4_PetroleumAndSolventEvaporation","16.9143","16","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","277","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Sulfane_SCC_4_PetroleumAndSolventEvaporation","202.23133989364788","123","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","9715","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_28_MiscellaneousAreaSources","374.8271889705","3226","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16063","27.408637588","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonDioxide_SCC_22_MobileSources","1.509972793150456E8","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2017","[Ton]","412","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonDioxide_SCC_4_PetroleumAndSolventEvaporation","242846.272292","251","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","2557","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Fluorane_SCC_1_ExternalCombustion","14383.91","699","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16115","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_24_SolventUtilization","267.174977202318","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","5","7.6275E-6","[]","2017","[P1Y]","Annual_Amount_Emissions_Asbestos_SCC_1_ExternalCombustion","3.79584E-4","3","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","0.14785716","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_22_MobileSources","159454.1863857616","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","12965","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SCC_3_IndustrialProcesses","1.5848445722135252E8","2806","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","834","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Nickel_SCC_5_WasteDisposal","1.31107","277","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8306","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_1_ExternalCombustion","132.4543222","2014","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","23","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Lead_SCC_6_MACTSourceCategories","1.78","12","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3247","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_2_InternalCombustionEngines","3.6418267397","1024","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","6231","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_3_IndustrialProcesses","2286.0540490382","1669","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","38","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_6_MACTSourceCategories","165.2","19","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","43","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_6_MACTSourceCategories","140.146","26","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","7242","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Mercury_SCC_1_ExternalCombustion","1.5415999999999999","1792","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","5437","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_4_PetroleumAndSolventEvaporation","1885.97772884036","1474","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","304","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_23_IndustrialProcesses","7.724506380899999","121","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","651","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Methanol_SCC_5_WasteDisposal","367.6544","183","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","6.10402E-4","[]","2020","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_22_MobileSources","3149.4491800185065","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2020","[Ton]","1","0.022502249999999998","[]","2020","[P1Y]","Annual_Amount_Emissions_Coal_Tar_SCC_1_ExternalCombustion","0.022502249999999998","1","1","[dcAggregate/EPA_NationalEmissionInventory]"
"2011","[Ton]","264","0.01967","[]","2017","[P1Y]","Annual_Amount_Emissions_Cyanide_SCC_28_MiscellaneousAreaSources","53.34","90","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","1197","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Manganese_SCC_4_PetroleumAndSolventEvaporation","6.484500000000001","441","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15930","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_21_StationarySourceFuelCombustion","4.0338759506","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4204","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Manganese_SCC_2_InternalCombustionEngines","10.35807","1140","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4415","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Arsenic_SCC_3_IndustrialProcesses","14.323599999999999","1333","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3335","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_1_ExternalCombustion","143.56334","953","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","3.4112E-4","[]","2020","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_22_MobileSources","314.10409232574466","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","9977","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_3_IndustrialProcesses","286775.74154","2338","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","1383","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_4_PetroleumAndSolventEvaporation","251.7","473","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","6983","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Formaldehyde_SCC_3_IndustrialProcesses","389.6677504298","1835","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4668","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cadmium_SCC_23_IndustrialProcesses","0.889413","2356","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16082","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Pyrene_SCC_23_IndustrialProcesses","3.3929873199999996","3229","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15447","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorane_SCC_26_WasteDisposalTreatmentAndRecovery","25.532700000000002","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","5927","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Methanol_SCC_23_IndustrialProcesses","601.18058787","2459","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","938","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cobalt_SCC_4_PetroleumAndSolventEvaporation","2.95824","372","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","5432","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM2.5_SCC_4_PetroleumAndSolventEvaporation","1460.2405375407934","1474","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3","0.1937004","[]","2014","[P1Y]","Annual_Amount_Emissions_Fluorane_SCC_6_MACTSourceCategories","0.24","1","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4358","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Selenium_SCC_22_MobileSources","0.2787139895045422","1257","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","237","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_25_StorageAndTransport","13881.4","225","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16118","0.0024349200999999997","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_25_StorageAndTransport","1278.80353992","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","340","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_5_WasteDisposal","15.0","114","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","2059","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Ammonia_SCC_23_IndustrialProcesses","38096.4","1120","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4273","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorane_SCC_1_ExternalCombustion","8247.5","1093","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","5","1.74E-10","[]","2014","[P1Y]","Annual_Amount_Emissions_Mercury_SCC_6_MACTSourceCategories","1.067322E-4","2","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3908","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SulfurDioxide_SCC_5_WasteDisposal","11468.560000000001","997","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4671","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_2_InternalCombustionEngines","4.53746478","1191","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","2627","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Fluorane_SCC_3_IndustrialProcesses","1048.393383","766","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","7832","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cobalt_SCC_21_StationarySourceFuelCombustion","0.09645340000000001","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","348","3.7130000000000003E-6","[]","2020","[P1Y]","Annual_Amount_Emissions_Mercury_SCC_25_StorageAndTransport","0.07390000000000001","87","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","7652","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Pyrene_SCC_2_InternalCombustionEngines","0.38189993069999995","2002","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","595","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cobalt_SCC_2_InternalCombustionEngines","0.143","231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16091","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_23_IndustrialProcesses","306699.59314403404","3230","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","508","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Lead_SCC_26_WasteDisposalTreatmentAndRecovery","0.1760472","278","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8733","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chromium_6_SCC_1_ExternalCombustion","2.625795731043","2098","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4164","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Benzene_SCC_4_PetroleumAndSolventEvaporation","253.5115","1150","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","14","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_6_MACTSourceCategories","9.2","7","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15427","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Lead_SCC_25_StorageAndTransport","0.032031402","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15818","1.85379E-5","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_21_StationarySourceFuelCombustion","204.108776395307","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16119","1.0191E-7","[]","2020","[P1Y]","Annual_Amount_Emissions_Mercury_SCC_28_MiscellaneousAreaSources","0.129862504585","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","7176","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_3_IndustrialProcesses","2594.559585979086","1878","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","362","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Chlorane_SCC_24_SolventUtilization","1.1138679999999999","175","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15715","0.637051","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_27_NaturalSources","166160.0","3227","5","[dcAggregate/EPA_NationalEmissionInventory]"
