Detail Data For Saubhagya Monthly Data Having Year : ALL
.
State,District,YearValue,MonthValue,Electrified_Households
TAMILNADU,THANJAVUR,2019,3,0
TAMILNADU,THE NILGIRIS,2017,10,0
TAMILNADU,THE NILGIRIS,2017,11,0
TAMILNADU,THE NILGIRIS,2017,12,0
TAMILNADU,THE NILGIRIS,2018,1,0
TAMILNADU,THE NILGIRIS,2018,2,0
TAMILNADU,THE NILGIRIS,2018,3,0
TAMILNADU,THE NILGIRIS,2018,4,0
TAMILNADU,THE NILGIRIS,2018,5,0
TAMILNADU,THE NILGIRIS,2018,6,0
TAMILNADU,THE NILGIRIS,2018,7,0
TAMILNADU,THE NILGIRIS,2018,8,0
TAMILNADU,THE NILGIRIS,2018,9,0
TAMILNADU,THE NILGIRIS,2018,10,0
TAMILNADU,THE NILGIRIS,2018,11,0
TAMILNADU,THE NILGIRIS,2018,12,0
TAMILNADU,THE NILGIRIS,2019,1,0
TAMILNADU,THE NILGIRIS,2019,2,0
TAMILNADU,THE NILGIRIS,2019,3,0
TAMILNADU,THENI,2017,10,0
TAMILNADU,THENI,2017,11,0
TAMILNADU,THENI,2017,12,0
TAMILNADU,THENI,2018,1,0
TAMILNADU,THENI,2018,2,0
TAMILNADU,THENI,2018,3,0
TAMILNADU,THENI,2018,4,0
TAMILNADU,THENI,2018,5,0
TAMILNADU,THENI,2018,6,0
TAMILNADU,THENI,2018,7,0
TAMILNADU,THENI,2018,8,0
TAMILNADU,THENI,2018,9,0
TAMILNADU,THENI,2018,10,0
TAMILNADU,THENI,2018,11,0
TAMILNADU,THENI,2018,12,0
TAMILNADU,THENI,2019,1,0
TAMILNADU,THENI,2019,2,0
TAMILNADU,THENI,2019,3,0
TAMILNADU,THIRUVALLUR,2017,10,0
TAMILNADU,THIRUVALLUR,2017,11,0
TAMILNADU,THIRUVALLUR,2017,12,0
TAMILNADU,THIRUVALLUR,2018,1,0
TAMILNADU,THIRUVALLUR,2018,2,0
TAMILNADU,THIRUVALLUR,2018,3,0
TAMILNADU,THIRUVALLUR,2018,4,0
TAMILNADU,THIRUVALLUR,2018,5,0
TAMILNADU,THIRUVALLUR,2018,6,0
TAMILNADU,THIRUVALLUR,2018,7,0
TAMILNADU,THIRUVALLUR,2018,8,0
TAMILNADU,THIRUVALLUR,2018,9,0
TAMILNADU,THIRUVALLUR,2018,10,0
TAMILNADU,THIRUVALLUR,2018,11,0
TAMILNADU,THIRUVALLUR,2018,12,0
TAMILNADU,THIRUVALLUR,2019,1,0
TAMILNADU,THIRUVALLUR,2019,2,0
TAMILNADU,THIRUVALLUR,2019,3,0
TAMILNADU,THIRUVARUR,2017,10,0
TAMILNADU,THIRUVARUR,2017,11,0
TAMILNADU,THIRUVARUR,2017,12,0
TAMILNADU,THIRUVARUR,2018,1,0
TAMILNADU,THIRUVARUR,2018,2,0
TAMILNADU,THIRUVARUR,2018,3,0
TAMILNADU,THIRUVARUR,2018,4,0
TAMILNADU,THIRUVARUR,2018,5,0
TAMILNADU,THIRUVARUR,2018,6,0
TAMILNADU,THIRUVARUR,2018,7,0
TAMILNADU,THIRUVARUR,2018,8,0
TAMILNADU,THIRUVARUR,2018,9,0
TAMILNADU,THIRUVARUR,2018,10,0
TAMILNADU,THIRUVARUR,2018,11,0
TAMILNADU,THIRUVARUR,2018,12,0
TAMILNADU,THIRUVARUR,2019,1,0
TAMILNADU,THIRUVARUR,2019,2,0
TAMILNADU,THIRUVARUR,2019,3,0
TAMILNADU,THOOTHUKKUDI,2017,10,0
TAMILNADU,THOOTHUKKUDI,2017,11,0
TAMILNADU,THOOTHUKKUDI,2017,12,0
TAMILNADU,THOOTHUKKUDI,2018,1,0
TAMILNADU,THOOTHUKKUDI,2018,2,0
TAMILNADU,THOOTHUKKUDI,2018,3,0
TAMILNADU,THOOTHUKKUDI,2018,4,0
TAMILNADU,THOOTHUKKUDI,2018,5,0
TAMILNADU,THOOTHUKKUDI,2018,6,0
TAMILNADU,THOOTHUKKUDI,2018,7,0
TAMILNADU,THOOTHUKKUDI,2018,8,0
TAMILNADU,THOOTHUKKUDI,2018,9,0
TAMILNADU,THOOTHUKKUDI,2018,10,0
TAMILNADU,THOOTHUKKUDI,2018,11,0
TAMILNADU,THOOTHUKKUDI,2018,12,0
TAMILNADU,THOOTHUKKUDI,2019,1,0
TAMILNADU,THOOTHUKKUDI,2019,2,0
TAMILNADU,THOOTHUKKUDI,2019,3,0
TAMILNADU,TIRUCHIRAPPALLI,2017,10,0
TAMILNADU,TIRUCHIRAPPALLI,2017,11,0
TAMILNADU,TIRUCHIRAPPALLI,2017,12,0
TAMILNADU,TIRUCHIRAPPALLI,2018,1,0
TAMILNADU,TIRUCHIRAPPALLI,2018,2,0
TAMILNADU,TIRUCHIRAPPALLI,2018,3,0
TAMILNADU,TIRUCHIRAPPALLI,2018,4,0
TAMILNADU,TIRUCHIRAPPALLI,2018,5,0
TAMILNADU,TIRUCHIRAPPALLI,2018,6,0
TAMILNADU,TIRUCHIRAPPALLI,2018,7,0
TAMILNADU,TIRUCHIRAPPALLI,2018,8,0
TAMILNADU,TIRUCHIRAPPALLI,2018,9,0
TAMILNADU,TIRUCHIRAPPALLI,2018,10,0
TAMILNADU,TIRUCHIRAPPALLI,2018,11,0
TAMILNADU,TIRUCHIRAPPALLI,2018,12,0
TAMILNADU,TIRUCHIRAPPALLI,2019,1,0
TAMILNADU,TIRUCHIRAPPALLI,2019,2,0
TAMILNADU,TIRUCHIRAPPALLI,2019,3,0
TAMILNADU,TIRUNELVELI,2017,10,0
TAMILNADU,TIRUNELVELI,2017,11,0
TAMILNADU,TIRUNELVELI,2017,12,0
TAMILNADU,TIRUNELVELI,2018,1,0
TAMILNADU,TIRUNELVELI,2018,2,0
TAMILNADU,TIRUNELVELI,2018,3,0
TAMILNADU,TIRUNELVELI,2018,4,0
TAMILNADU,TIRUNELVELI,2018,5,0
TAMILNADU,TIRUNELVELI,2018,6,0
TAMILNADU,TIRUNELVELI,2018,7,0
TAMILNADU,TIRUNELVELI,2018,8,0
TAMILNADU,TIRUNELVELI,2018,9,0
TAMILNADU,TIRUNELVELI,2018,10,0
TAMILNADU,TIRUNELVELI,2018,11,0
TAMILNADU,TIRUNELVELI,2018,12,0
TAMILNADU,TIRUNELVELI,2019,1,0
TAMILNADU,TIRUNELVELI,2019,2,0
TAMILNADU,TIRUNELVELI,2019,3,0
TAMILNADU,TIRUPPUR,2017,10,0
TAMILNADU,TIRUPPUR,2017,11,0
TAMILNADU,TIRUPPUR,2017,12,0
TAMILNADU,TIRUPPUR,2018,1,0
TAMILNADU,TIRUPPUR,2018,2,0
TAMILNADU,TIRUPPUR,2018,3,0
TAMILNADU,TIRUPPUR,2018,4,0
TAMILNADU,TIRUPPUR,2018,5,0
TAMILNADU,TIRUPPUR,2018,6,0
TAMILNADU,TIRUPPUR,2018,7,0
TAMILNADU,TIRUPPUR,2018,8,0
TAMILNADU,TIRUPPUR,2018,9,0
TAMILNADU,TIRUPPUR,2018,10,0
TAMILNADU,TIRUPPUR,2018,11,0
TAMILNADU,TIRUPPUR,2018,12,0
TAMILNADU,TIRUPPUR,2019,1,0
TAMILNADU,TIRUPPUR,2019,2,0
TAMILNADU,TIRUPPUR,2019,3,0
TAMILNADU,TIRUVANNAMALAI,2017,10,0
TAMILNADU,TIRUVANNAMALAI,2017,11,0
TAMILNADU,TIRUVANNAMALAI,2017,12,0
TAMILNADU,TIRUVANNAMALAI,2018,1,0
TAMILNADU,TIRUVANNAMALAI,2018,2,0
TAMILNADU,TIRUVANNAMALAI,2018,3,0
TAMILNADU,TIRUVANNAMALAI,2018,4,0
TAMILNADU,TIRUVANNAMALAI,2018,5,0
TAMILNADU,TIRUVANNAMALAI,2018,6,0
TAMILNADU,TIRUVANNAMALAI,2018,7,0
TAMILNADU,TIRUVANNAMALAI,2018,8,0
TAMILNADU,TIRUVANNAMALAI,2018,9,0
TAMILNADU,TIRUVANNAMALAI,2018,10,0
TAMILNADU,TIRUVANNAMALAI,2018,11,0
TAMILNADU,TIRUVANNAMALAI,2018,12,0
TAMILNADU,TIRUVANNAMALAI,2019,1,0
TAMILNADU,TIRUVANNAMALAI,2019,2,0
TAMILNADU,TIRUVANNAMALAI,2019,3,0
TAMILNADU,VELLORE,2017,10,0
TAMILNADU,VELLORE,2017,11,0
TAMILNADU,VELLORE,2017,12,0
TAMILNADU,VELLORE,2018,1,0
TAMILNADU,VELLORE,2018,2,0
TAMILNADU,VELLORE,2018,3,0
TAMILNADU,VELLORE,2018,4,0
TAMILNADU,VELLORE,2018,5,0
TAMILNADU,VELLORE,2018,6,0
TAMILNADU,VELLORE,2018,7,0
TAMILNADU,VELLORE,2018,8,0
TAMILNADU,VELLORE,2018,9,0
TAMILNADU,VELLORE,2018,10,0
TAMILNADU,VELLORE,2018,11,0
TAMILNADU,VELLORE,2018,12,0
TAMILNADU,VELLORE,2019,1,0
TAMILNADU,VELLORE,2019,2,0
TAMILNADU,VELLORE,2019,3,0
TAMILNADU,VILUPPURAM,2017,10,0
TAMILNADU,VILUPPURAM,2017,11,0
TAMILNADU,VILUPPURAM,2017,12,0
TAMILNADU,VILUPPURAM,2018,1,0
TAMILNADU,VILUPPURAM,2018,2,0
TAMILNADU,VILUPPURAM,2018,3,0
TAMILNADU,VILUPPURAM,2018,4,0
TAMILNADU,VILUPPURAM,2018,5,0
TAMILNADU,VILUPPURAM,2018,6,0
TAMILNADU,VILUPPURAM,2018,7,0
TAMILNADU,VILUPPURAM,2018,8,0
TAMILNADU,VILUPPURAM,2018,9,0
TAMILNADU,VILUPPURAM,2018,10,0
TAMILNADU,VILUPPURAM,2018,11,0
TAMILNADU,VILUPPURAM,2018,12,0
TAMILNADU,VILUPPURAM,2019,1,0
TAMILNADU,VILUPPURAM,2019,2,0
TAMILNADU,VILUPPURAM,2019,3,0
TAMILNADU,VIRUDHUNAGAR,2017,10,0
TAMILNADU,VIRUDHUNAGAR,2017,11,0
TAMILNADU,VIRUDHUNAGAR,2017,12,0
TAMILNADU,VIRUDHUNAGAR,2018,1,0
TAMILNADU,VIRUDHUNAGAR,2018,2,0
TAMILNADU,VIRUDHUNAGAR,2018,3,0
TAMILNADU,VIRUDHUNAGAR,2018,4,0
TAMILNADU,VIRUDHUNAGAR,2018,5,0
TAMILNADU,VIRUDHUNAGAR,2018,6,0
TAMILNADU,VIRUDHUNAGAR,2018,7,0
TAMILNADU,VIRUDHUNAGAR,2018,8,0
TAMILNADU,VIRUDHUNAGAR,2018,9,0
TAMILNADU,VIRUDHUNAGAR,2018,10,0
TAMILNADU,VIRUDHUNAGAR,2018,11,0
TAMILNADU,VIRUDHUNAGAR,2018,12,0
TAMILNADU,VIRUDHUNAGAR,2019,1,0
TAMILNADU,VIRUDHUNAGAR,2019,2,0
TAMILNADU,VIRUDHUNAGAR,2019,3,0
ANDHRA PRADESH,EAST GODAVARI,2017,9,1820141
ANDHRA PRADESH,WEST GODAVARI,2017,9,1101815
ANDHRA PRADESH,GUNTUR,2017,9,965387
ANDHRA PRADESH,KRISHNA,2017,9,946735
ANDHRA PRADESH,CHITTOOR,2017,9,889879
ANDHRA PRADESH,ANANTAPUR,2017,9,809483
ANDHRA PRADESH,SRIKAKULAM,2017,9,776038
ANDHRA PRADESH,PRAKASAM,2017,9,775297
ANDHRA PRADESH,VISAKHAPATNAM,2017,9,729821
ANDHRA PRADESH,KURNOOL,2017,9,724514
ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2017,9,667192
ANDHRA PRADESH,VIZIANAGARAM,2017,9,566388
ANDHRA PRADESH,KADAPA (YSR),2017,9,508382
ARUNACHAL PRADESH,PAPUM PARE,2017,9,44478
ARUNACHAL PRADESH,CHANGLANG,2017,9,22729
ARUNACHAL PRADESH,TIRAP,2017,9,23578
ARUNACHAL PRADESH,LOHIT_NAMSAI,2017,9,19431
ARUNACHAL PRADESH,WEST SIANG,2017,9,24215
ARUNACHAL PRADESH,EAST SIANG,2017,9,20077
ARUNACHAL PRADESH,WEST KAMENG DISTRICT,2017,9,20439
ARUNACHAL PRADESH,LOWER SUBANSIRI,2017,9,16466
ARUNACHAL PRADESH,UPPER SUBANSIRI,2017,9,14757
ARUNACHAL PRADESH,KURUNG KUMEY,2017,9,11669
ARUNACHAL PRADESH,EAST KAMENG DISTRICT,2017,9,6529
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,2017,9,8614
ARUNACHAL PRADESH,TAWANG DISTRICT,2017,9,9240
ARUNACHAL PRADESH,UPPER SIANG,2017,9,7068
ARUNACHAL PRADESH,ANJAW,2017,9,4577
ARUNACHAL PRADESH,DIBANG VALLEY,2017,9,1405
ASSAM,NAGAON,2017,9,481866
ASSAM,DHUBRI,2017,9,387632
ASSAM,BARPETA,2017,9,246847
ASSAM,KAMRUP METROPOLITAN,2017,9,341415
ASSAM,DIBRUGARH,2017,9,262832
ASSAM,CACHAR,2017,9,230990
ASSAM,KAMRUP,2017,9,239672
ASSAM,TINSUKIA,2017,9,222947
ASSAM,JORHAT,2017,9,247831
ASSAM,GOALPARA,2017,9,196939
ASSAM,KARBI ANGLONG,2017,9,218198
ASSAM,SONITPUR,2017,9,202435
ASSAM,KARIMGANJ,2017,9,198492
ASSAM,GOLAGHAT,2017,9,214478
ASSAM,MARIGAON,2017,9,194512
ASSAM,SIBSAGAR,2017,9,183833
ASSAM,LAKHIMPUR,2017,9,159555
ASSAM,UDALGURI,2017,9,151812
ASSAM,DARRANG,2017,9,142506
ASSAM,BAKSA,2017,9,128348
ASSAM,KOKRAJHAR,2017,9,144245
ASSAM,BONGAIGAON,2017,9,140223
ASSAM,NALBARI,2017,9,120838
ASSAM,DHEMAJI,2017,9,95429
ASSAM,HAILAKANDI,2017,9,85166
ASSAM,CHIRANG,2017,9,73458
ASSAM,DIMA HASAO,2017,9,44959
BIHAR,PATNA,2017,9,871196
BIHAR,MUZAFFARPUR,2017,9,558195
BIHAR,SAMASTIPUR,2017,9,411810
BIHAR,MADHUBANI,2017,9,488502
BIHAR,PURBA CHAMPARAN,2017,9,406845
BIHAR,DARBHANGA,2017,9,442039
BIHAR,PASHCHIM CHAMPARAN,2017,9,433091
BIHAR,GAYA,2017,9,381714
BIHAR,SARAN,2017,9,374944
BIHAR,BEGUSARAI,2017,9,384813
BIHAR,NALANDA,2017,9,404976
BIHAR,PURNIA,2017,9,333143
BIHAR,VAISHALI,2017,9,348682
BIHAR,BHAGALPUR,2017,9,276047
BIHAR,ARARIA,2017,9,243079
BIHAR,SIWAN,2017,9,283997
BIHAR,SITAMARHI,2017,9,316732
BIHAR,GOPALGANJ,2017,9,313517
BIHAR,ROHTAS,2017,9,307060
BIHAR,KATIHAR,2017,9,191564
BIHAR,AURANGABAD,2017,9,209807
BIHAR,BHOJPUR,2017,9,275004
BIHAR,SUPAUL,2017,9,255755
BIHAR,NAWADA,2017,9,179306
BIHAR,KISHANGANJ,2017,9,253939
BIHAR,MADHEPURA,2017,9,230114
BIHAR,BANKA,2017,9,179199
BIHAR,JAMUI,2017,9,161165
BIHAR,SAHARSA,2017,9,204806
BIHAR,KHAGARIA,2017,9,154144
BIHAR,BUXAR,2017,9,166615
BIHAR,MUNGER,2017,9,186446
BIHAR,KAIMUR (BHABUA),2017,9,112857
BIHAR,LAKHISARAI,2017,9,89604
BIHAR,JEHANABAD,2017,9,81367
BIHAR,SHEIKHPURA,2017,9,70552
BIHAR,SHEOHAR,2017,9,72478
BIHAR,ARWAL,2017,9,58977
CHHATTISGARH,RAIPUR,2017,9,859273
CHHATTISGARH,BILASPUR,2017,9,459464
CHHATTISGARH,DURG,2017,9,363375
CHHATTISGARH,RAIGARH,2017,9,313024
CHHATTISGARH,JANJGIR - CHAMPA,2017,9,303536
CHHATTISGARH,KORBA,2017,9,223061
CHHATTISGARH,MUNGELI,2017,9,201906
CHHATTISGARH,SURGUJA,2017,9,173233
CHHATTISGARH,RAJNANDGAON,2017,9,170399
CHHATTISGARH,MAHASAMUND,2017,9,180441
CHHATTISGARH,BALOD,2017,9,173041
CHHATTISGARH,BALODA BAJAR,2017,9,145630
CHHATTISGARH,BASTAR,2017,9,112472
CHHATTISGARH,BEMETARA,2017,9,138563
CHHATTISGARH,SURAJPUR,2017,9,127242
CHHATTISGARH,JASHPUR,2017,9,104326
CHHATTISGARH,DHAMTARI,2017,9,148727
CHHATTISGARH,KABEERDHAM,2017,9,118334
CHHATTISGARH,KANKER,2017,9,119712
CHHATTISGARH,BALRAMPUR,2017,9,90573
CHHATTISGARH,KONDAGAON,2017,9,104991
CHHATTISGARH,KORIYA,2017,9,94103
CHHATTISGARH,BIJAPUR,2017,9,75394
CHHATTISGARH,GARIYABANDH,2017,9,67700
CHHATTISGARH,DANTEWADA,2017,9,44837
CHHATTISGARH,SUKMA,2017,9,20618
CHHATTISGARH,NARAYANPUR,2017,9,21673
GOA,NORTH GOA,2017,9,74704
GOA,SOUTH GOA,2017,9,53504
GUJARAT,SURAT,2017,9,1285192
GUJARAT,RAJKOT,2017,9,926329
GUJARAT,VADODARA,2017,9,886235
GUJARAT,BHAVNAGAR,2017,9,597661
GUJARAT,JUNAGADH,2017,9,584347
GUJARAT,BANASKANTHA,2017,9,557708
GUJARAT,SABARKANTHA,2017,9,517096
GUJARAT,JAMNAGAR,2017,9,516736
GUJARAT,VALSAD,2017,9,475950
GUJARAT,AHMEDABAD,2017,9,447434
GUJARAT,ANAND,2017,9,435355
GUJARAT,MAHESANA,2017,9,431506
GUJARAT,KHEDA,2017,9,401386
GUJARAT,PANCHMAHALS,2017,9,395395
GUJARAT,NAVSARI,2017,9,365123
GUJARAT,BHARUCH,2017,9,350884
GUJARAT,AMRELI,2017,9,328346
GUJARAT,KACHCHH,2017,9,282109
GUJARAT,GANDHINAGAR,2017,9,279394
GUJARAT,PATAN,2017,9,271389
GUJARAT,SURENDRANAGAR,2017,9,260818
GUJARAT,DAHOD,2017,9,259185
GUJARAT,TAPI,2017,9,174569
GUJARAT,PORBANDAR,2017,9,133604
GUJARAT,NARMADA,2017,9,131751
GUJARAT,THE DANGS,2017,9,54024
GUJARAT,MAHISAGAR,2017,9,18395
GUJARAT,CHHOTAUDEPUR,2017,9,5294
HARYANA,HISAR,2017,9,269675
HARYANA,YAMUNANAGAR,2017,9,240568
HARYANA,MEWAT,2017,9,186240
HARYANA,BHIWANI,2017,9,227193
HARYANA,JIND,2017,9,214143
HARYANA,KARNAL,2017,9,207617
HARYANA,SIRSA,2017,9,200395
HARYANA,SONIPAT,2017,9,199632
HARYANA,PANIPAT,2017,9,173259
HARYANA,KAITHAL,2017,9,165364
HARYANA,MAHENDRAGARH,2017,9,165095
HARYANA,REWARI,2017,9,155627
HARYANA,JHAJJAR,2017,9,155547
HARYANA,AMBALA,2017,9,145345
HARYANA,FATEHABAD,2017,9,138262
HARYANA,PALWAL,2017,9,130159
HARYANA,KURUKSHETRA,2017,9,119245
HARYANA,ROHTAK,2017,9,117517
HARYANA,GURGAON,2017,9,86783
HARYANA,FARIDABAD,2017,9,64391
HARYANA,PANCHKULA,2017,9,53234
HIMACHAL PRADESH,KANGRA,2017,9,533219
HIMACHAL PRADESH,SHIMLA,2017,9,284971
HIMACHAL PRADESH,MANDI,2017,9,197532
HIMACHAL PRADESH,SOLAN,2017,9,154911
HIMACHAL PRADESH,UNA,2017,9,123642
HIMACHAL PRADESH,HAMIRPUR,2017,9,121083
HIMACHAL PRADESH,SIRMAUR,2017,9,110280
HIMACHAL PRADESH,KULLU,2017,9,107031
HIMACHAL PRADESH,CHAMBA,2017,9,101698
HIMACHAL PRADESH,BILASPUR,2017,9,81855
HIMACHAL PRADESH,KINNAUR,2017,9,20238
HIMACHAL PRADESH,LAHUL & SPITI,2017,9,6318
JAMMU & KASHMIR,JAMMU,2017,9,356042
JAMMU & KASHMIR,SRINAGAR,2017,9,200987
JAMMU & KASHMIR,ANANTNAG,2017,9,148691
JAMMU & KASHMIR,BANDIPORE,2017,9,144800
JAMMU & KASHMIR,RAJAURI,2017,9,129683
JAMMU & KASHMIR,KATHUA,2017,9,129803
JAMMU & KASHMIR,BARAMULA,2017,9,118714
JAMMU & KASHMIR,PUNCH,2017,9,100084
JAMMU & KASHMIR,UDHAMPUR,2017,9,92718
JAMMU & KASHMIR,KUPWARA,2017,9,97320
JAMMU & KASHMIR,DODA,2017,9,73376
JAMMU & KASHMIR,PULWAMA,2017,9,78821
JAMMU & KASHMIR,KULGAM,2017,9,62888
JAMMU & KASHMIR,SAMBA,2017,9,65881
JAMMU & KASHMIR,BADGAM,2017,9,59327
JAMMU & KASHMIR,REASI,2017,9,45014
JAMMU & KASHMIR,RAMBAN,2017,9,49515
JAMMU & KASHMIR,SHOPIAN,2017,9,34833
JAMMU & KASHMIR,KISHTWAR,2017,9,17885
JAMMU & KASHMIR,GANDERBAL,2017,9,27727
LADAKH,LEH (LADAKH),2017,9,18085
LADAKH,KARGIL,2017,9,20667
JHARKHAND,RANCHI,2017,9,516418
JHARKHAND,PURBI SINGHBHUM,2017,9,373214
JHARKHAND,DHANBAD,2017,9,455350
JHARKHAND,GIRIDIH,2017,9,307361
JHARKHAND,PALAMU,2017,9,207856
JHARKHAND,DUMKA,2017,9,309951
JHARKHAND,PASHCHIMI SINGHBHUM,2017,9,304890
JHARKHAND,DEOGHAR,2017,9,287874
JHARKHAND,HAZARIBAGH,2017,9,263771
JHARKHAND,GODDA,2017,9,221701
JHARKHAND,SARIKELA-KHARSWANA,2017,9,238521
JHARKHAND,BOKARO,2017,9,227863
JHARKHAND,GARHWA,2017,9,180465
JHARKHAND,SAHIBGANJ,2017,9,208186
JHARKHAND,CHATRA,2017,9,163639
JHARKHAND,PAKAUR,2017,9,180603
JHARKHAND,GUMLA,2017,9,164906
JHARKHAND,JAMTARA,2017,9,148339
JHARKHAND,LATEHAR,2017,9,105253
JHARKHAND,SIMDEGA,2017,9,124838
JHARKHAND,RAMGARH,2017,9,92152
JHARKHAND,KODERMA,2017,9,105617
JHARKHAND,KHUNTI,2017,9,99658
JHARKHAND,LOHARDAGA,2017,9,78216
KARNATAKA,BELGAUM,2017,9,650913
KARNATAKA,DAKSHINA KANNADA,2017,9,575339
KARNATAKA,BELLARY,2017,9,556747
KARNATAKA,GULBARGA,2017,9,529036
KARNATAKA,MYSORE,2017,9,496628
KARNATAKA,TUMKUR,2017,9,464373
KARNATAKA,SHIMOGA,2017,9,473915
KARNATAKA,RAICHUR,2017,9,450365
KARNATAKA,HASSAN,2017,9,387613
KARNATAKA,MANDYA,2017,9,375710
KARNATAKA,BIDAR,2017,9,373511
KARNATAKA,UDUPI,2017,9,320469
KARNATAKA,CHIKMAGALUR,2017,9,301809
KARNATAKA,CHITRADURGA,2017,9,282669
KARNATAKA,KOPPAL,2017,9,290533
KARNATAKA,BIJAPUR,2017,9,287009
KARNATAKA,HAVERI,2017,9,284532
KARNATAKA,YADGIR,2017,9,279456
KARNATAKA,RAMANAGARA,2017,9,276374
KARNATAKA,KOLAR,2017,9,262406
KARNATAKA,DAVANAGERE,2017,9,260051
KARNATAKA,CHIKKABALLAPURA,2017,9,257212
KARNATAKA,UTTARA KANNADA,2017,9,243473
KARNATAKA,CHAMARAJANAGAR,2017,9,234311
KARNATAKA,BAGALKOT,2017,9,224083
KARNATAKA,BANGALORE RURAL,2017,9,194909
KARNATAKA,DHARWAD,2017,9,161257
KARNATAKA,BANGALORE,2017,9,161767
KARNATAKA,GADAG,2017,9,133775
KARNATAKA,KODAGU,2017,9,118850
KERALA,MALAPPURAM,2017,9,1052325
KERALA,ERNAKULAM,2017,9,1031733
KERALA,THIRUVANANTHAPURAM,2017,9,933744
KERALA,THRISSUR,2017,9,850342
KERALA,KOLLAM,2017,9,847374
KERALA,KOZHIKODE,2017,9,832407
KERALA,PALAKKAD,2017,9,769366
KERALA,ALAPPUZHA,2017,9,746042
KERALA,KANNUR,2017,9,689108
KERALA,KOTTAYAM,2017,9,578435
KERALA,PATHANAMTHITTA,2017,9,470877
KERALA,IDUKKI,2017,9,443983
KERALA,KASARAGOD,2017,9,284104
KERALA,WAYANAD,2017,9,283192
MADHYA PRADESH,INDORE,2017,9,666789
MADHYA PRADESH,REWA,2017,9,450393
MADHYA PRADESH,BHOPAL,2017,9,463137
MADHYA PRADESH,SATNA,2017,9,417349
MADHYA PRADESH,DHAR,2017,9,321287
MADHYA PRADESH,SAGAR,2017,9,312374
MADHYA PRADESH,BETUL,2017,9,309669
MADHYA PRADESH,UJJAIN,2017,9,317936
MADHYA PRADESH,KHARGONE (WEST NIMAR),2017,9,280680
MADHYA PRADESH,GWALIOR,2017,9,280809
MADHYA PRADESH,BALAGHAT,2017,9,283556
MADHYA PRADESH,DEWAS,2017,9,266755
MADHYA PRADESH,KATNI,2017,9,259132
MADHYA PRADESH,MANDSAUR,2017,9,265737
MADHYA PRADESH,SEONI,2017,9,249059
MADHYA PRADESH,DAMOH,2017,9,245272
MADHYA PRADESH,CHHATARPUR,2017,9,229082
MADHYA PRADESH,RATLAM,2017,9,246408
MADHYA PRADESH,CHHINDWARA,2017,9,228622
MADHYA PRADESH,JABALPUR,2017,9,216262
MADHYA PRADESH,TIKAMGARH,2017,9,229376
MADHYA PRADESH,NARSINGHPUR,2017,9,222834
MADHYA PRADESH,SHIVPURI,2017,9,157058
MADHYA PRADESH,RAJGARH,2017,9,171722
MADHYA PRADESH,MORENA,2017,9,145279
MADHYA PRADESH,BHIND,2017,9,129629
MADHYA PRADESH,VIDISHA,2017,9,175908
MADHYA PRADESH,BARWANI,2017,9,192291
MADHYA PRADESH,MANDLA,2017,9,191211
MADHYA PRADESH,SEHORE,2017,9,195278
MADHYA PRADESH,KHANDWA (EAST NIMAR),2017,9,183831
MADHYA PRADESH,SINGRAULI,2017,9,157039
MADHYA PRADESH,SIDHI,2017,9,156460
MADHYA PRADESH,HOSHANGABAD,2017,9,174314
MADHYA PRADESH,GUNA,2017,9,132515
MADHYA PRADESH,RAISEN,2017,9,134220
MADHYA PRADESH,JHABUA,2017,9,136820
MADHYA PRADESH,SHAHDOL,2017,9,137379
MADHYA PRADESH,NEEMUCH,2017,9,153281
MADHYA PRADESH,BURHANPUR,2017,9,146816
MADHYA PRADESH,DINDORI,2017,9,122283
MADHYA PRADESH,SHAJAPUR,2017,9,122650
MADHYA PRADESH,PANNA,2017,9,104296
MADHYA PRADESH,ALIRAJPUR,2017,9,98335
MADHYA PRADESH,DATIA,2017,9,86603
MADHYA PRADESH,ASHOKNAGAR,2017,9,95571
MADHYA PRADESH,ANUPPUR,2017,9,69778
MADHYA PRADESH,UMARIA,2017,9,77728
MADHYA PRADESH,SHEOPUR,2017,9,69500
MADHYA PRADESH,HARDA,2017,9,87014
MADHYA PRADESH,AGAR MALWA,2017,9,69416
MAHARASHTRA,THANE,2017,9,3331223
MAHARASHTRA,PUNE,2017,9,2515636
MAHARASHTRA,NASHIK,2017,9,1353209
MAHARASHTRA,NAGPUR,2017,9,1160743
MAHARASHTRA,AHMADNAGAR,2017,9,962301
MAHARASHTRA,JALGAON,2017,9,896884
MAHARASHTRA,KOLHAPUR,2017,9,904589
MAHARASHTRA,SOLAPUR,2017,9,877711
MAHARASHTRA,AURANGABAD,2017,9,708461
MAHARASHTRA,YAVATMAL,2017,9,709822
MAHARASHTRA,RAIGARH,2017,9,673689
MAHARASHTRA,SATARA,2017,9,668029
MAHARASHTRA,AMRAVATI,2017,9,637666
MAHARASHTRA,SANGLI,2017,9,603891
MAHARASHTRA,CHANDRAPUR,2017,9,604169
MAHARASHTRA,NANDED,2017,9,576835
MAHARASHTRA,BEED,2017,9,559256
MAHARASHTRA,BULDANA,2017,9,555740
MAHARASHTRA,RATNAGIRI,2017,9,521227
MAHARASHTRA,DHULE,2017,9,442707
