statvar,dcid
StandardizedCurrency_ExchangeRate_Currency_USD_SBD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SBD
StandardizedCurrency_ExchangeRate_Currency_USD_SCR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SCR
StandardizedCurrency_ExchangeRate_Currency_USD_SDD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SDD
StandardizedCurrency_ExchangeRate_Currency_USD_SDG,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SDG
StandardizedCurrency_ExchangeRate_Currency_USD_SEK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SEK
StandardizedCurrency_ExchangeRate_Currency_USD_SGD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SGD
StandardizedCurrency_ExchangeRate_Currency_USD_SLE,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SLE
StandardizedCurrency_ExchangeRate_Currency_USD_SOS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SOS
StandardizedCurrency_ExchangeRate_Currency_USD_SRD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SRD
StandardizedCurrency_ExchangeRate_Currency_USD_SSP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SSP
StandardizedCurrency_ExchangeRate_Currency_USD_STN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_STN
StandardizedCurrency_ExchangeRate_Currency_USD_SUR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SUR
StandardizedCurrency_ExchangeRate_Currency_USD_SYP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SYP
StandardizedCurrency_ExchangeRate_Currency_USD_SZL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SZL
StandardizedCurrency_ExchangeRate_Currency_USD_THB,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_THB
StandardizedCurrency_ExchangeRate_Currency_USD_TJS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TJS
StandardizedCurrency_ExchangeRate_Currency_USD_TMT,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TMT
StandardizedCurrency_ExchangeRate_Currency_USD_TND,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TND
StandardizedCurrency_ExchangeRate_Currency_USD_TOP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TOP
StandardizedCurrency_ExchangeRate_Currency_USD_TRY,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TRY
StandardizedCurrency_ExchangeRate_Currency_USD_TTD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TTD
StandardizedCurrency_ExchangeRate_Currency_USD_TWD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TWD
StandardizedCurrency_ExchangeRate_Currency_USD_TZS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TZS
StandardizedCurrency_ExchangeRate_Currency_USD_UAH,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UAH
StandardizedCurrency_ExchangeRate_Currency_USD_UGX,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UGX
StandardizedCurrency_ExchangeRate_Currency_USD_USD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrencyUSD
StandardizedCurrency_ExchangeRate_Currency_USD_UYU,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UYU
StandardizedCurrency_ExchangeRate_Currency_USD_UZS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UZS
StandardizedCurrency_ExchangeRate_Currency_USD_VED,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VED
StandardizedCurrency_ExchangeRate_Currency_USD_VND,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VND
StandardizedCurrency_ExchangeRate_Currency_USD_VUV,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VUV
StandardizedCurrency_ExchangeRate_Currency_USD_WST,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_WST
StandardizedCurrency_ExchangeRate_Currency_USD_XAF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XAF
StandardizedCurrency_ExchangeRate_Currency_USD_XCD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XCD
StandardizedCurrency_ExchangeRate_Currency_USD_XOF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XOF
StandardizedCurrency_ExchangeRate_Currency_USD_XPF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XPF
StandardizedCurrency_ExchangeRate_Currency_USD_YDD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YDD
StandardizedCurrency_ExchangeRate_Currency_USD_YER,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YER
StandardizedCurrency_ExchangeRate_Currency_USD_YUM,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YUM
StandardizedCurrency_ExchangeRate_Currency_USD_ZAR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZAR
StandardizedCurrency_ExchangeRate_Currency_USD_ZMW,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZMW
StandardizedCurrency_ExchangeRate_Currency_USD_ZWL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZWL
