"MinDate","MeasurementMethods","NumPlaces","ScalingFactors","Units","observationPeriods","StatVar"
"1970","[WorldBank_WDI_CSV]","123","[]","[USDollar]","[P1Y]","worldBank/DT_DOD_DPPG_CD"
"1960","[WorldBank_WDI_CSV]","182","[]","[USDollar]","[P1Y]","worldBank/FI_RES_XGLD_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_3539_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_4044_ZS"
"2004","[WorldBank_WDI_CSV]","120","[]","[]","[P1Y]","worldBank/FB_CBK_BRWR_P3"
"1960","[WorldBank_WDI_CSV]","204","[]","[USDollar]","[P1Y]","worldBank/BM_GSR_TOTL_CD"
"1970","[WorldBank_WDI_CSV]","206","[]","[Percent]","[P1Y]","worldBank/BX_KLT_DINV_WD_GD_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2024_1_FE"
"2011","[WorldBank_WDI_CSV]","164","[]","[]","[P1Y]","worldBank/account_t_d"
"1984","[WorldBank_WDI_CSV]","155","[]","[Percent]","[P1Y]","worldBank/SH_STA_ANV4_ZS"
"1960","[WorldBank_WDI_CSV]","209","[]","[]","[P1Y]","worldBank/NY_GNP_MKTP_CN"
"2010","[WorldBank_WDI_CSV]","169","[]","[]","[P1Y]","worldBank/HD_HCI_HLOS_FE"
"1986","[WorldBank_WDI_CSV]","160","[]","[Percent]","[P1Y]","worldBank/SH_STA_WAST_FE_ZS"
"2000","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SH_DTH_NCOM_0514_ZS"
"2000","[WorldBank_WDI_CSV]","88","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_CT_ZS"
"1970","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SL_TLF_INTM_MA_ZS"
"1994","[WorldBank_WDI_CSV]","203","[]","[]","[P1Y]","worldBank/UIS_SLE_23_F"
"2000","[WorldBank_WDI_CSV]","90","[]","[]","[P1Y]","worldBank/BI_WAG_PREM_PB"
"2000","[WorldBank_WDI_CSV]","172","[]","[]","[P1Y]","worldBank/IS_SHP_GOOD_TU"
"1970","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_UEM_INTM_MA_ZS"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_80UP_FE"
"2000","[WorldBank_WDI_CSV]","152","[]","[Percent]","[P1Y]","worldBank/FB_BNK_CAPA_ZS"
"1960","[WorldBank_WDI_CSV]","209","[]","[Percent]","[P1Y]","worldBank/SL_UEM_1524_NE_ZS"
"1994","[WorldBank_WDI_CSV]","207","[]","[]","[P1Y]","worldBank/UIS_GER_2_GPI"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2064_NED_MA"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_5054_FE"
"1984","[WorldBank_WDI_CSV]","94","[]","[USDollar]","[P1Y]","worldBank/IE_PPN_TRAN_CD"
"1960","[WorldBank_WDI_CSV]","214","[]","[]","[P1Y]","worldBank/PA_NUS_ATLS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_ALL_S1_MA"
"1972","[WorldBank_WDI_CSV]","125","[]","[Percent]","[P1Y]","worldBank/DT_ODA_ODAT_XP_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_ALL_S1_MF"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2064_NED_MF"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_2529_ZS"
"1960","[WorldBank_WDI_CSV]","214","[]","[]","[P1Y]","worldBank/NY_GDP_PCAP_CN"
"1986","[WorldBank_WDI_CSV]","159","[]","[Percent]","[P1Y]","worldBank/SH_STA_STNT_MA_ZS"
"2000","[WorldBank_WDI_CSV]","129","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_SG_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_7074_FE_ZS"
"1960","[WorldBank_WDI_CSV]","217","[]","[]","[P1Y]","worldBank/IT_NET_USER_P2"
"1960","[WorldBank_WDI_CSV]","157","[]","[Percent]","[P1Y]","worldBank/EN_URB_LCTY_UR_ZS"
"1972","[WorldBank_WDI_CSV]","163","[]","[Percent]","[P1Y]","worldBank/GC_REV_GOTR_ZS"
"1970","[WorldBank_WDI_CSV]","188","[]","[Percent]","[P1Y]","worldBank/SE_TER_CUAT_BA_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_2024_2_FE"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2529_2_FE"
"1970","[WorldBank_WDI_CSV]","207","[]","[]","[P1Y]","worldBank/SE_PRE_ENRR_MA"
"1970","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SL_TLF_INTM_ZS"
"1970","[WorldBank_WDI_CSV]","209","[]","[Percent]","[P1Y]","worldBank/SE_SEC_ENRL_FE_VO_ZS"
"1997","[WorldBank_WDI_CSV]","190","[]","[]","[P1Y]","worldBank/UIS_GTVP_3_V_M"
"1994","[WorldBank_WDI_CSV]","203","[]","[]","[P1Y]","worldBank/UIS_SLE_23_M"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_1519"
"1991","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_EMP_WORK_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_3539_FE"
"1960","[WorldBank_WDI_CSV]","152","[]","[Percent]","[P1Y]","worldBank/FR_INR_DPST"
"1965","[WorldBank_WDI_CSV]","50","[]","[]","[P1Y]","worldBank/NV_FSM_TOTL_KN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_15UP_2_FE"
"1997","[WorldBank_WDI_CSV]","190","[]","[]","[P1Y]","worldBank/UIS_GTVP_3_V_F"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2064_2_MA"
"1960","[WorldBank_WDI_CSV]","202","[]","[Percent]","[P1Y]","worldBank/BX_GSR_TRVL_ZS"
"1970","[WorldBank_WDI_CSV]","95","[]","[USDollar]","[P1Y]","worldBank/DT_DOD_MIBR_CD"
"2000","[WorldBank_WDI_CSV]","142","[]","[Percent]","[P1Y]","worldBank/BI_EMP_PWRK_PB_ZS"
"2005","[WorldBank_WDI_CSV]","131","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_HUNL_CD"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_4064_MA"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2039_3_MF"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_80UP_S1_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_25UP_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2064_2_MF"
"1960","[WorldBank_WDI_CSV]","218","[]","[USDollar]","[P1Y]","worldBank/NY_GDP_PCAP_CD"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_4064_MF"
"1986","[WorldBank_WDI_CSV]","159","[]","[Percent]","[P1Y]","worldBank/SH_STA_STNT_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2039_3_MA"
"1960","[WorldBank_WDI_CSV]","153","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_DNKL_CD"
"1995","[WorldBank_WDI_CSV]","151","[]","[]","[P1Y]","worldBank/UIS_XSPENDP_0_FDPUB_FNCUR"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_ICMP_3539_ZS"
"2009","[WorldBank_WDI_CSV]","143","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_WHOL_CD"
"1998","[WorldBank_WDI_CSV]","146","[]","[]","[P1Y]","worldBank/UIS_PTRHC_1_TRAINED"
"1990","[WorldBank_WDI_CSV]","203","[]","[]","[P1Y]","worldBank/NY_GDP_PCAP_PP_KD"
"1960","[WorldBank_WDI_CSV]","199","[]","[USDollar]","[P1Y]","worldBank/BN_KAC_EOMS_CD"
"1995","[WorldBank_WDI_CSV]","153","[]","[]","[P1Y]","worldBank/UIS_XUNIT_GDPCAP_2_FSGOV"
"2005","[WorldBank_WDI_CSV]","132","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_CZEL_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_NOED_6064_ZS"
"1990","[WorldBank_WDI_CSV]","175","[]","[Percent]","[P1Y]","worldBank/SH_DYN_AIDS_FE_ZS"
"2000","[WorldBank_WDI_CSV]","73","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PUBS_CT_ZS"
"2000","[WorldBank_WDI_CSV]","187","[]","[Percent]","[P1Y]","worldBank/SH_DTH_COMM_0514_MA_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_15UP_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_4549_FE"
"2000","[WorldBank_WDI_CSV]","132","[]","[]","[P1Y]","worldBank/BI_PWK_AGES_PV_MD"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_ALL_S1_MA"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_3539_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_ALL_S1_MF"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_4064_1_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_ICMP_6569_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_1519_2_FE"
"1970","[WorldBank_WDI_CSV]","207","[]","[Percent]","[P1Y]","worldBank/SE_XPD_TOTL_GD_ZS"
"1994","[WorldBank_WDI_CSV]","199","[]","[]","[P1Y]","worldBank/SE_SCH_LIFE_FE"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_DYN_AMRT_FE"
"1999","[WorldBank_WDI_CSV]","54","[]","[]","[P1Y]","worldBank/OECD_TSAL_1_E0"
"1990","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_TLF_TOTL_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_2024"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_3539_ZS"
"1995","[WorldBank_WDI_CSV]","158","[]","[]","[P1Y]","worldBank/UIS_XUNIT_PPPCONST_1_FSGOV"
"1994","[WorldBank_WDI_CSV]","207","[]","[]","[P1Y]","worldBank/UIS_GER_123"
"1960","[WorldBank_WDI_CSV]","199","[]","[USDollar]","[P1Y]","worldBank/BN_FIN_TOTL_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_4549"
"1970","[WorldBank_WDI_CSV]","211","[]","[Percent]","[P1Y]","worldBank/SE_PRM_TCHR_FE_ZS"
"1970","[WorldBank_WDI_CSV]","199","[]","[Percent]","[P1Y]","worldBank/SE_PRM_CUAT_FE_ZS"
"2003","[WorldBank_WDI_CSV]","213","[]","[]","[P1Y]","worldBank/RESLV_ISV_DFRN_RCOV_RT"
"1985","[WorldBank_WDI_CSV]","198","[]","[Percent]","[P1Y]","worldBank/SH_MMR_RISK_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_65UP_FE"
"2000","[WorldBank_WDI_CSV]","107","[]","[]","[P1Y]","worldBank/per_sa_allsa_adq_pop_tot"
"2000","[WorldBank_WDI_CSV]","130","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PUBS_RU_ZS"
"2005","[WorldBank_WDI_CSV]","193","[]","[Percent]","[P1Y]","worldBank/IC_TAX_TOTL_CP_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_65UP_MF"
"2000","[WorldBank_WDI_CSV]","107","[]","[]","[P1Y]","worldBank/per_sa_allsa_ben_q1_tot"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_TOTL_FE_IN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_65UP_MA"
"1994","[WorldBank_WDI_CSV]","189","[]","[]","[P1Y]","worldBank/UIS_T_2"
"1994","[WorldBank_WDI_CSV]","189","[]","[]","[P1Y]","worldBank/UIS_T_3"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_2529_FE"
"1998","[WorldBank_WDI_CSV]","127","[]","[]","[P1Y]","worldBank/UIS_T_4"
"1970","[WorldBank_WDI_CSV]","193","[]","[Percent]","[P1Y]","worldBank/SL_UEM_INTM_ZS"
"1990","[WorldBank_WDI_CSV]","198","[]","[Percent]","[P1Y]","worldBank/EN_ATM_PM25_MC_ZS"
"1970","[WorldBank_WDI_CSV]","189","[]","[Percent]","[P1Y]","worldBank/NY_ADJ_DRES_GN_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_1519_FE"
"1970","[WorldBank_WDI_CSV]","123","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_OFFT_CD"
"1970","[WorldBank_WDI_CSV]","211","[]","[]","[P1Y]","worldBank/SE_PRE_ENRR"
"2000","[WorldBank_WDI_CSV]","47","[]","[Percent]","[P1Y]","worldBank/BI_PWK_PRVS_HS_ZS"
"2003","[WorldBank_WDI_CSV]","213","[]","[Percent]","[P1Y]","worldBank/ENF_CONT_COEN_COST_ZS"
"1990","[WorldBank_WDI_CSV]","208","[]","[]","[P1Y]","worldBank/PA_NUS_PRVT_PLI"
"1960","[WorldBank_WDI_CSV]","208","[]","[]","[P1Y]","worldBank/NY_GSR_NFCY_CN"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_2024_FE_ZS"
"2011","[WorldBank_WDI_CSV]","163","[]","[]","[P1Y]","worldBank/fin2_t_d"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SEC_SCHL_5559"
"1960","[WorldBank_WDI_CSV]","203","[]","[Percent]","[P1Y]","worldBank/BM_GSR_TRAN_ZS"
"1970","[WorldBank_WDI_CSV]","208","[]","[Percent]","[P1Y]","worldBank/SE_SEC_ENRL_VO_FE_ZS"
"1960","[WorldBank_WDI_CSV]","214","[]","[Percent]","[P1Y]","worldBank/SL_TLF_CACT_FM_NE_ZS"
"2004","[WorldBank_WDI_CSV]","192","[]","[]","[P1Y]","worldBank/FB_CBK_BRCH_P5"
"1998","[WorldBank_WDI_CSV]","149","[]","[]","[P1Y]","worldBank/UIS_GER_4_F"
"1984","[WorldBank_WDI_CSV]","149","[]","[Percent]","[P1Y]","worldBank/HF_UHC_NOPX_ZS"
"1960","[WorldBank_WDI_CSV]","211","[]","[Percent]","[P1Y]","worldBank/SL_EMP_TOTL_SP_FE_NE_ZS"
"1994","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/UIS_NERT_2_M"
"1970","[WorldBank_WDI_CSV]","111","[]","[Percent]","[P1Y]","worldBank/GC_DOD_TOTL_GD_ZS"
"1996","[WorldBank_WDI_CSV]","205","[]","[]","[P1Y]","worldBank/VA_NO_SRC"
"1998","[WorldBank_WDI_CSV]","149","[]","[]","[P1Y]","worldBank/UIS_GER_4_M"
"1960","[WorldBank_WDI_CSV]","181","[]","[USDollar]","[P1Y]","worldBank/DC_DAC_CECL_CD"
"1960","[WorldBank_WDI_CSV]","208","[]","[USDollar]","[P1Y]","worldBank/NY_GSR_NFCY_CD"
"1970","[WorldBank_WDI_CSV]","203","[]","[Percent]","[P1Y]","worldBank/SE_SEC_CUAT_LO_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2064_NED_FE"
"1975","[WorldBank_WDI_CSV]","110","[]","[USDollar]","[P1Y]","worldBank/CM_MKT_TRAD_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_ICMP_2024_ZS"
"1994","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/UIS_NERT_2_F"
"1990","[WorldBank_WDI_CSV]","213","[]","[]","[P1Y]","worldBank/NY_GDP_MKTP_CN_AD"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_75UP_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_15UP_FE_ZS"
"1998","[WorldBank_WDI_CSV]","147","[]","[]","[P1Y]","worldBank/UIS_SLE_4_F"
"1970","[WorldBank_WDI_CSV]","92","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_BOND_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_25UP_FE_ZS"
"1994","[WorldBank_WDI_CSV]","164","[]","[]","[P1Y]","worldBank/UIS_ILLPOPF_AG25T64"
"1998","[WorldBank_WDI_CSV]","147","[]","[]","[P1Y]","worldBank/UIS_SLE_4_M"
"2015","[WorldBank_WDI_CSV]","213","[]","[]","[P1Y]","worldBank/ENF_CONT_COEN_CSMG"
"1970","[WorldBank_WDI_CSV]","211","[]","[]","[P1Y]","worldBank/SE_SEC_ENRL_VO"
"1995","[WorldBank_WDI_CSV]","117","[]","[]","[P1Y]","worldBank/IS_RRS_GOOD_MT_K6"
"2000","[WorldBank_WDI_CSV]","90","[]","[]","[P1Y]","worldBank/SG_TIM_UWRK_MA"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_POP_15UP"
"1999","[WorldBank_WDI_CSV]","118","[]","[]","[P1Y]","worldBank/per_si_allsi_cov_pop_tot"
"1990","[WorldBank_WDI_CSV]","219","[]","[]","[P1Y]","worldBank/AG_LND_EL5M_RU_K2"
"2010","[WorldBank_WDI_CSV]","163","[]","[]","[P1Y]","worldBank/HD_HCI_OVRL_UB_FE"
"1990","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_TLF_ACTI_1524_FE_ZS"
"1960","[WorldBank_WDI_CSV]","121","[]","[]","[P1Y]","worldBank/EN_URB_MCTY"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_6064_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_ICMP_6569_ZS"
"1960","[WorldBank_WDI_CSV]","190","[]","[Percent]","[P1Y]","worldBank/FD_AST_PRVT_GD_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_POP_2529"
"1970","[WorldBank_WDI_CSV]","117","[]","[USDollar]","[P1Y]","worldBank/DT_NFL_MIBR_CD"
"1960","[WorldBank_WDI_CSV]","217","[]","[]","[P1Y]","worldBank/SP_POP_AG03_FE_IN"
"1994","[WorldBank_WDI_CSV]","185","[]","[]","[P1Y]","worldBank/UIS_SR_1_G4_GPI"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_ALL_S1_FE"
"1998","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/UIS_GER_4_GPI"
"1985","[WorldBank_WDI_CSV]","198","[]","[]","[P1Y]","worldBank/SH_MMR_DTHS"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_POP_80UP_MA"
"1990","[WorldBank_WDI_CSV]","204","[]","[]","[P1Y]","worldBank/PA_NUS_GDP_PLI"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_4044"
"1991","[WorldBank_WDI_CSV]","191","[]","[Percent]","[P1Y]","worldBank/SL_IND_EMPL_FE_ZS"
"1960","[WorldBank_WDI_CSV]","218","[]","[]","[P1Y]","worldBank/IT_CEL_SETS"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_DYN_LE00_MA_IN"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_POP_6064"
"2003","[WorldBank_WDI_CSV]","213","[]","[]","[P1Y]","worldBank/RESLV_ISV_OTCM"
"1990","[WorldBank_WDI_CSV]","23","[]","[Percent]","[P1Y]","worldBank/NY_AGR_SUBS_GD_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_2024"
"1990","[WorldBank_WDI_CSV]","207","[]","[USDollar]","[P1Y]","worldBank/NY_GDP_PCAP_PP_CD"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_1519_2_MA"
"1962","[WorldBank_WDI_CSV]","202","[]","[Percent]","[P1Y]","worldBank/TX_VAL_AGRI_ZS_UN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_POP_ALL_2_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_CMPT_15UP_ZS"
"1970","[WorldBank_WDI_CSV]","202","[]","[Percent]","[P1Y]","worldBank/SE_TER_TCHR_FE_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_6064_FE"
"1970","[WorldBank_WDI_CSV]","185","[]","[Percent]","[P1Y]","worldBank/SL_UEM_NEET_ZS"
"1971","[WorldBank_WDI_CSV]","163","[]","[]","[P1Y]","worldBank/NY_ADJ_NNTY_PC_KD_ZG"
"1994","[WorldBank_WDI_CSV]","163","[]","[]","[P1Y]","worldBank/UIS_EA_6_AG25T99"
"1991","[WorldBank_WDI_CSV]","192","[]","[]","[P1Y]","worldBank/EN_ATM_GHGO_ZG"
"1970","[WorldBank_WDI_CSV]","212","[]","[]","[P1Y]","worldBank/SE_PRM_ENRR_FE"
"1994","[WorldBank_WDI_CSV]","189","[]","[]","[P1Y]","worldBank/UIS_SR_1_G4"
"1990","[WorldBank_WDI_CSV]","233","[]","[Terajoule]","[P1Y]","worldBank/3_1_RE_CONSUMPTION"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_CMPT_6064_ZS"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_PRM_ICMP_3034_FE_ZS"
"1995","[WorldBank_WDI_CSV]","116","[]","[]","[P1Y]","worldBank/IS_RRS_TOTL_KM"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_4064_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_SEC_ICMP_4549_FE_ZS"
"1995","[WorldBank_WDI_CSV]","143","[]","[]","[P1Y]","worldBank/UIS_XUNIT_PPPCONST_3_FSGOV"
"1960","[WorldBank_WDI_CSV]","32","[]","[Percent]","[P1Y]","worldBank/DC_ODA_TLDC_GN_ZS"
"1970","[WorldBank_WDI_CSV]","208","[]","[USDollar]","[P1Y]","worldBank/BX_KLT_DINV_CD_WD"
"2011","[WorldBank_WDI_CSV]","162","[]","[Percent]","[P1Y]","worldBank/FX_OWN_TOTL_SO_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_2064_2_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_PRM_SCHL_3539_FE"
"1984","[WorldBank_WDI_CSV]","118","[]","[USDollar]","[P1Y]","worldBank/IE_PPI_ENGY_CD"
"1960","[WorldBank_WDI_CSV]","221","[]","[]","[P1Y]","worldBank/SP_DYN_CBRT_IN"
"2004","[WorldBank_WDI_CSV]","185","[]","[Percent]","[P1Y]","worldBank/IC_FRM_FEMO_ZS"
"2010","[WorldBank_WDI_CSV]","171","[]","[]","[P1Y]","worldBank/HD_HCI_EYRS_MA"
"1960","[WorldBank_WDI_CSV]","194","[]","[]","[P1Y]","worldBank/NE_IMP_GNFS_CN"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_ATT_ALL_4_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_TER_SCHL_7074_FE"
"1996","[WorldBank_WDI_CSV]","205","[]","[]","[P1Y]","worldBank/CC_PER_RNK_LOWER"
"1970","[WorldBank_WDI_CSV]","189","[]","[USDollar]","[P1Y]","worldBank/NY_ADJ_NNTY_CD"
"2000","[WorldBank_WDI_CSV]","187","[]","[]","[P1Y]","worldBank/SH_STA_TRAF_MA_P5"
"1960","[WorldBank_WDI_CSV]","198","[]","[USDollar]","[P1Y]","worldBank/NE_IMP_GNFS_CD"
"1995","[WorldBank_WDI_CSV]","144","[]","[]","[P1Y]","worldBank/BAR_SCHL_1519_FE"
"1995","[WorldBank_WDI_CSV]","144","[]","[Percent]","[P1Y]","worldBank/BAR_TER_ICMP_6569_FE_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_15UP_MA"
"1998","[WorldBank_WDI_CSV]","123","[]","[]","[P1Y]","worldBank/per_allsp_adq_pop_tot"
"1984","[WorldBank_WDI_CSV]","173","[]","[Percent]","[P1Y]","worldBank/SH_STA_ANVC_ZS"
"2010","[WorldBank_WDI_CSV]","167","[]","[]","[P1Y]","worldBank/PRJ_MYS_15UP_MF"
"2000","[WorldBank_WDI_CSV]","193","[]","[Percent]","[P1Y]","worldBank/EG_CFT_ACCS_RU_ZS"
"2000","[WorldBank_WDI_CSV]","111","[]","[Percent]","[P1Y]","worldBank/BI_WAG_CPRS_PB_ZS"
"1960","[WorldBank_WDI_CSV]","217","[]","[]","[P1Y]","worldBank/SP_POP_AG00_FE_IN"
"1961","[WorldBank_WDI_CSV]","182","[]","[]","[P1Y]","worldBank/NE_CON_PRVT_KD_ZG"
"2000","[WorldBank_WDI_CSV]","189","[]","[]","[P1Y]","worldBank/SH_DTH_OCVD_ZS"
"1996","[WorldBank_WDI_CSV]","205","[]","[]","[P1Y]","worldBank/VA_STD_ERR"
"1970","[WorldBank_WDI_CSV]","186","[]","[Percent]","[P1Y]","worldBank/SE_SEC_CUAT_PO_MA_ZS"
