seriesCode,concept_role,concept_id,code_id,code_description,code_sdmx
SP_PSR_SATIS_PRM,dimension,Quantile,Q2,Quantile 2,Q2
SP_PSR_SATIS_PRM,dimension,Quantile,Q3,Quantile 3,Q3
SP_PSR_SATIS_PRM,dimension,Quantile,Q4,Quantile 4,Q4
SP_PSR_SATIS_PRM,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SP_PSR_SATIS_PRM,dimension,Reporting Type,N,National,N
SP_PSR_SATIS_PRM,dimension,Reporting Type,G,Global,G
SP_PSR_SATIS_PRM,dimension,Reporting Type,R,Regional,R
SP_PSR_SATIS_PRM,dimension,Service Attribute,ACCESS,Easy to get to the place,SA_ACCESS
SP_PSR_SATIS_PRM,dimension,Service Attribute,AFFORD,Affordable,SA_AFFORD
SP_PSR_SATIS_PRM,dimension,Service Attribute,QUALITY,Clean and in good condition facilities,SA_QUALITY
SP_PSR_SATIS_PRM,dimension,Service Attribute,EQUALITY,Equal treatment,SA_EQUALITY
SP_PSR_SATIS_PRM,dimension,Service Attribute,ATTITUDE,Attitude or courtesy of staff,SA_ATTITUDE
SP_PSR_SATIS_PRM,dimension,Service Attribute,AVERAGE,Average of positive responses for the five other aspects,SA_AVERAGE
SP_PSR_SATIS_PRM,dimension,Sex,FEMALE,Female,F
SP_PSR_SATIS_PRM,dimension,Sex,MALE,Male,M
SP_PSR_SATIS_PRM,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_SATIS_PRM,dimension,Nature,C,Country data,C
SP_PSR_SATIS_PRM,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_SATIS_PRM,dimension,Nature,E,Estimated data,E
SP_PSR_SATIS_PRM,dimension,Nature,G,Global monitoring data,G
SP_PSR_SATIS_PRM,dimension,Nature,M,Modeled data,M
SP_PSR_SATIS_PRM,dimension,Nature,N,Non-relevant,N
SP_PSR_SATIS_PRM,dimension,Nature,NA,Data nature not available,_X
SP_PSR_SATIS_PRM,dimension,Units,PERCENT,Percentage,PT
SP_PSR_SATIS_SEC,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SP_PSR_SATIS_SEC,dimension,Age,25-34,25 to 34 years old,Y25T34
SP_PSR_SATIS_SEC,dimension,Age,35-44,35 to 44 years old,Y35T44
SP_PSR_SATIS_SEC,dimension,Age,65+,65 years old and over,Y_GE65
SP_PSR_SATIS_SEC,dimension,Age,45-54,45 to 54 years old,Y45T54
SP_PSR_SATIS_SEC,dimension,Age,55-64,55 to 64 years old,Y55T64
SP_PSR_SATIS_SEC,dimension,Age,<25Y,under 25 years old,Y0T24
SP_PSR_SATIS_SEC,dimension,Disability status,PD,Persons with disability,PD
SP_PSR_SATIS_SEC,dimension,Disability status,PWD,Persons without disability,PWD
SP_PSR_SATIS_SEC,dimension,Disability status,_T,No breakdown by disability,_T
SP_PSR_SATIS_SEC,dimension,Location,RURAL,Rural,R
SP_PSR_SATIS_SEC,dimension,Location,ALLAREA,All areas,_T
SP_PSR_SATIS_SEC,dimension,Location,URBAN,Urban,U
SP_PSR_SATIS_SEC,dimension,Population Group,POP_C,Population Group C,C03
SP_PSR_SATIS_SEC,dimension,Population Group,POP_B,Population Group B,C02
SP_PSR_SATIS_SEC,dimension,Population Group,POP_A,Population Group A,C01
SP_PSR_SATIS_SEC,dimension,Population Group,TOTAL,TOTAL,_T
SP_PSR_SATIS_SEC,dimension,Reporting Type,R,Regional,R
SP_PSR_SATIS_SEC,dimension,Reporting Type,N,National,N
SP_PSR_SATIS_SEC,dimension,Reporting Type,G,Global,G
SP_PSR_SATIS_SEC,dimension,Service Attribute,ACCESS,Easy to get to the place,SA_ACCESS
SP_PSR_SATIS_SEC,dimension,Service Attribute,AFFORD,Affordable,SA_AFFORD
SP_PSR_SATIS_SEC,dimension,Service Attribute,QUALITY,Clean and in good condition facilities,SA_QUALITY
SP_PSR_SATIS_SEC,dimension,Service Attribute,EQUALITY,Equal treatment,SA_EQUALITY
SP_PSR_SATIS_SEC,dimension,Service Attribute,ATTITUDE,Attitude or courtesy of staff,SA_ATTITUDE
SP_PSR_SATIS_SEC,dimension,Service Attribute,AVERAGE,Average of positive responses for the five other aspects,SA_AVERAGE
SP_PSR_SATIS_SEC,dimension,Sex,FEMALE,Female,F
SP_PSR_SATIS_SEC,dimension,Sex,MALE,Male,M
SP_PSR_SATIS_SEC,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_SATIS_SEC,dimension,Nature,C,Country data,C
SP_PSR_SATIS_SEC,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_SATIS_SEC,dimension,Nature,E,Estimated data,E
SP_PSR_SATIS_SEC,dimension,Nature,G,Global monitoring data,G
SP_PSR_SATIS_SEC,dimension,Nature,M,Modeled data,M
SP_PSR_SATIS_SEC,dimension,Nature,N,Non-relevant,N
SP_PSR_SATIS_SEC,dimension,Units,PERCENT,Percentage,PT
SP_PSR_SATIS_GOV,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SP_PSR_SATIS_GOV,dimension,Age,25-34,25 to 34 years old,Y25T34
SP_PSR_SATIS_GOV,dimension,Age,35-44,35 to 44 years old,Y35T44
SP_PSR_SATIS_GOV,dimension,Age,65+,65 years old and over,Y_GE65
SP_PSR_SATIS_GOV,dimension,Age,45-54,45 to 54 years old,Y45T54
SP_PSR_SATIS_GOV,dimension,Age,55-64,55 to 64 years old,Y55T64
SP_PSR_SATIS_GOV,dimension,Age,<25Y,under 25 years old,Y0T24
SP_PSR_SATIS_GOV,dimension,Disability status,PD,Persons with disability,PD
SP_PSR_SATIS_GOV,dimension,Disability status,PWD,Persons without disability,PWD
SP_PSR_SATIS_GOV,dimension,Disability status,_T,No breakdown by disability,_T
SP_PSR_SATIS_GOV,dimension,Location,RURAL,Rural,R
SP_PSR_SATIS_GOV,dimension,Location,ALLAREA,All areas,_T
SP_PSR_SATIS_GOV,dimension,Location,URBAN,Urban,U
SP_PSR_SATIS_GOV,dimension,Population Group,POP_C,Population Group C,C03
SP_PSR_SATIS_GOV,dimension,Population Group,POP_B,Population Group B,C02
SP_PSR_SATIS_GOV,dimension,Population Group,POP_A,Population Group A,C01
SP_PSR_SATIS_GOV,dimension,Population Group,TOTAL,TOTAL,_T
SP_PSR_SATIS_GOV,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
SP_PSR_SATIS_GOV,dimension,Quantile,Q2,Quantile 2,Q2
SP_PSR_SATIS_GOV,dimension,Quantile,Q3,Quantile 3,Q3
SP_PSR_SATIS_GOV,dimension,Quantile,Q4,Quantile 4,Q4
SP_PSR_SATIS_GOV,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SP_PSR_SATIS_GOV,dimension,Reporting Type,N,National,N
SP_PSR_SATIS_GOV,dimension,Reporting Type,G,Global,G
SP_PSR_SATIS_GOV,dimension,Reporting Type,R,Regional,R
SP_PSR_SATIS_GOV,dimension,Service Attribute,ACCESS,Easy to get to the place,SA_ACCESS
SP_PSR_SATIS_GOV,dimension,Service Attribute,AFFORD,Affordable,SA_AFFORD
SP_PSR_SATIS_GOV,dimension,Service Attribute,QUALITY,Clean and in good condition facilities,SA_QUALITY
SP_PSR_SATIS_GOV,dimension,Service Attribute,EQUALITY,Equal treatment,SA_EQUALITY
SP_PSR_SATIS_GOV,dimension,Service Attribute,ATTITUDE,Attitude or courtesy of staff,SA_ATTITUDE
SP_PSR_SATIS_GOV,dimension,Service Attribute,AVERAGE,Average of positive responses for the five other aspects,SA_AVERAGE
SP_PSR_SATIS_GOV,dimension,Sex,FEMALE,Female,F
SP_PSR_SATIS_GOV,dimension,Sex,MALE,Male,M
SP_PSR_SATIS_GOV,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_SATIS_GOV,dimension,Nature,C,Country data,C
SP_PSR_SATIS_GOV,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_SATIS_GOV,dimension,Nature,E,Estimated data,E
SP_PSR_SATIS_GOV,dimension,Nature,G,Global monitoring data,G
SP_PSR_SATIS_GOV,dimension,Nature,M,Modeled data,M
SP_PSR_SATIS_GOV,dimension,Nature,N,Non-relevant,N
SP_PSR_SATIS_GOV,dimension,Nature,NA,Data nature not available,_X
SP_PSR_SATIS_GOV,dimension,Units,PERCENT,Percentage,PT
SP_PSR_OSATIS_HLTH,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SP_PSR_OSATIS_HLTH,dimension,Age,25-34,25 to 34 years old,Y25T34
SP_PSR_OSATIS_HLTH,dimension,Age,35-44,35 to 44 years old,Y35T44
SP_PSR_OSATIS_HLTH,dimension,Age,65+,65 years old and over,Y_GE65
SP_PSR_OSATIS_HLTH,dimension,Age,45-54,45 to 54 years old,Y45T54
SP_PSR_OSATIS_HLTH,dimension,Age,55-64,55 to 64 years old,Y55T64
SP_PSR_OSATIS_HLTH,dimension,Age,<25Y,under 25 years old,Y0T24
SP_PSR_OSATIS_HLTH,dimension,Disability status,PD,Persons with disability,PD
SP_PSR_OSATIS_HLTH,dimension,Disability status,PWD,Persons without disability,PWD
SP_PSR_OSATIS_HLTH,dimension,Disability status,_T,No breakdown by disability,_T
SP_PSR_OSATIS_HLTH,dimension,Location,RURAL,Rural,R
SP_PSR_OSATIS_HLTH,dimension,Location,ALLAREA,All areas,_T
SP_PSR_OSATIS_HLTH,dimension,Location,URBAN,Urban,U
SP_PSR_OSATIS_HLTH,dimension,Population Group,POP_C,Population Group C,C03
SP_PSR_OSATIS_HLTH,dimension,Population Group,POP_B,Population Group B,C02
SP_PSR_OSATIS_HLTH,dimension,Population Group,POP_A,Population Group A,C01
SP_PSR_OSATIS_HLTH,dimension,Population Group,TOTAL,TOTAL,_T
SP_PSR_OSATIS_HLTH,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
SP_PSR_OSATIS_HLTH,dimension,Quantile,Q2,Quantile 2,Q2
SP_PSR_OSATIS_HLTH,dimension,Quantile,Q3,Quantile 3,Q3
SP_PSR_OSATIS_HLTH,dimension,Quantile,Q4,Quantile 4,Q4
SP_PSR_OSATIS_HLTH,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SP_PSR_OSATIS_HLTH,dimension,Reporting Type,N,National,N
SP_PSR_OSATIS_HLTH,dimension,Reporting Type,G,Global,G
SP_PSR_OSATIS_HLTH,dimension,Reporting Type,R,Regional,R
SP_PSR_OSATIS_HLTH,dimension,Sex,FEMALE,Female,F
SP_PSR_OSATIS_HLTH,dimension,Sex,MALE,Male,M
SP_PSR_OSATIS_HLTH,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_OSATIS_HLTH,dimension,Nature,C,Country data,C
SP_PSR_OSATIS_HLTH,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_OSATIS_HLTH,dimension,Nature,E,Estimated data,E
SP_PSR_OSATIS_HLTH,dimension,Nature,G,Global monitoring data,G
SP_PSR_OSATIS_HLTH,dimension,Nature,M,Modeled data,M
SP_PSR_OSATIS_HLTH,dimension,Nature,N,Non-relevant,N
SP_PSR_OSATIS_HLTH,dimension,Nature,NA,Data nature not available,_X
SP_PSR_OSATIS_HLTH,dimension,Units,PERCENT,Percentage,PT
SP_PSR_OSATIS_PRM,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SP_PSR_OSATIS_PRM,dimension,Age,25-34,25 to 34 years old,Y25T34
SP_PSR_OSATIS_PRM,dimension,Age,35-44,35 to 44 years old,Y35T44
SP_PSR_OSATIS_PRM,dimension,Age,65+,65 years old and over,Y_GE65
SP_PSR_OSATIS_PRM,dimension,Age,45-54,45 to 54 years old,Y45T54
SP_PSR_OSATIS_PRM,dimension,Age,55-64,55 to 64 years old,Y55T64
SP_PSR_OSATIS_PRM,dimension,Age,<25Y,under 25 years old,Y0T24
SP_PSR_OSATIS_PRM,dimension,Disability status,PD,Persons with disability,PD
SP_PSR_OSATIS_PRM,dimension,Disability status,PWD,Persons without disability,PWD
SP_PSR_OSATIS_PRM,dimension,Disability status,_T,No breakdown by disability,_T
SP_PSR_OSATIS_PRM,dimension,Location,RURAL,Rural,R
SP_PSR_OSATIS_PRM,dimension,Location,ALLAREA,All areas,_T
SP_PSR_OSATIS_PRM,dimension,Location,URBAN,Urban,U
SP_PSR_OSATIS_PRM,dimension,Population Group,POP_C,Population Group C,C03
SP_PSR_OSATIS_PRM,dimension,Population Group,POP_B,Population Group B,C02
SP_PSR_OSATIS_PRM,dimension,Population Group,POP_A,Population Group A,C01
SP_PSR_OSATIS_PRM,dimension,Population Group,TOTAL,TOTAL,_T
SP_PSR_OSATIS_PRM,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
SP_PSR_OSATIS_PRM,dimension,Quantile,Q2,Quantile 2,Q2
SP_PSR_OSATIS_PRM,dimension,Quantile,Q3,Quantile 3,Q3
SP_PSR_OSATIS_PRM,dimension,Quantile,Q4,Quantile 4,Q4
SP_PSR_OSATIS_PRM,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SP_PSR_OSATIS_PRM,dimension,Reporting Type,N,National,N
SP_PSR_OSATIS_PRM,dimension,Reporting Type,G,Global,G
SP_PSR_OSATIS_PRM,dimension,Reporting Type,R,Regional,R
SP_PSR_OSATIS_PRM,dimension,Sex,FEMALE,Female,F
SP_PSR_OSATIS_PRM,dimension,Sex,MALE,Male,M
SP_PSR_OSATIS_PRM,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_OSATIS_PRM,dimension,Nature,C,Country data,C
SP_PSR_OSATIS_PRM,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_OSATIS_PRM,dimension,Nature,E,Estimated data,E
SP_PSR_OSATIS_PRM,dimension,Nature,G,Global monitoring data,G
SP_PSR_OSATIS_PRM,dimension,Nature,M,Modeled data,M
SP_PSR_OSATIS_PRM,dimension,Nature,N,Non-relevant,N
SP_PSR_OSATIS_PRM,dimension,Nature,NA,Data nature not available,_X
SP_PSR_OSATIS_PRM,dimension,Units,PERCENT,Percentage,PT
SP_PSR_OSATIS_SEC,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SP_PSR_OSATIS_SEC,dimension,Age,15-24,15 to 24 years old,Y15T24
SP_PSR_OSATIS_SEC,dimension,Age,25-34,25 to 34 years old,Y25T34
SP_PSR_OSATIS_SEC,dimension,Age,35-44,35 to 44 years old,Y35T44
SP_PSR_OSATIS_SEC,dimension,Age,65+,65 years old and over,Y_GE65
SP_PSR_OSATIS_SEC,dimension,Age,45-54,45 to 54 years old,Y45T54
SP_PSR_OSATIS_SEC,dimension,Age,55-64,55 to 64 years old,Y55T64
SP_PSR_OSATIS_SEC,dimension,Age,<25Y,under 25 years old,Y0T24
SP_PSR_OSATIS_SEC,dimension,Disability status,PD,Persons with disability,PD
SP_PSR_OSATIS_SEC,dimension,Disability status,PWD,Persons without disability,PWD
SP_PSR_OSATIS_SEC,dimension,Disability status,_T,No breakdown by disability,_T
SP_PSR_OSATIS_SEC,dimension,Location,RURAL,Rural,R
SP_PSR_OSATIS_SEC,dimension,Location,ALLAREA,All areas,_T
SP_PSR_OSATIS_SEC,dimension,Location,URBAN,Urban,U
SP_PSR_OSATIS_SEC,dimension,Population Group,POP_C,Population Group C,C03
SP_PSR_OSATIS_SEC,dimension,Population Group,POP_B,Population Group B,C02
SP_PSR_OSATIS_SEC,dimension,Population Group,POP_A,Population Group A,C01
SP_PSR_OSATIS_SEC,dimension,Population Group,TOTAL,TOTAL,_T
SP_PSR_OSATIS_SEC,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
SP_PSR_OSATIS_SEC,dimension,Quantile,Q2,Quantile 2,Q2
SP_PSR_OSATIS_SEC,dimension,Quantile,Q3,Quantile 3,Q3
SP_PSR_OSATIS_SEC,dimension,Quantile,Q4,Quantile 4,Q4
SP_PSR_OSATIS_SEC,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SP_PSR_OSATIS_SEC,dimension,Reporting Type,N,National,N
SP_PSR_OSATIS_SEC,dimension,Reporting Type,G,Global,G
SP_PSR_OSATIS_SEC,dimension,Reporting Type,R,Regional,R
SP_PSR_OSATIS_SEC,dimension,Sex,FEMALE,Female,F
SP_PSR_OSATIS_SEC,dimension,Sex,MALE,Male,M
SP_PSR_OSATIS_SEC,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_OSATIS_SEC,dimension,Nature,C,Country data,C
SP_PSR_OSATIS_SEC,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_OSATIS_SEC,dimension,Nature,E,Estimated data,E
SP_PSR_OSATIS_SEC,dimension,Nature,G,Global monitoring data,G
SP_PSR_OSATIS_SEC,dimension,Nature,M,Modeled data,M
SP_PSR_OSATIS_SEC,dimension,Nature,N,Non-relevant,N
SP_PSR_OSATIS_SEC,dimension,Nature,NA,Data nature not available,_X
SP_PSR_OSATIS_SEC,dimension,Units,PERCENT,Percentage,PT
SP_PSR_OSATIS_GOV,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SP_PSR_OSATIS_GOV,dimension,Age,25-34,25 to 34 years old,Y25T34
SP_PSR_OSATIS_GOV,dimension,Age,35-44,35 to 44 years old,Y35T44
SP_PSR_OSATIS_GOV,dimension,Age,65+,65 years old and over,Y_GE65
SP_PSR_OSATIS_GOV,dimension,Age,45-54,45 to 54 years old,Y45T54
SP_PSR_OSATIS_GOV,dimension,Age,55-64,55 to 64 years old,Y55T64
SP_PSR_OSATIS_GOV,dimension,Age,<25Y,under 25 years old,Y0T24
SP_PSR_OSATIS_GOV,dimension,Disability status,PD,Persons with disability,PD
SP_PSR_OSATIS_GOV,dimension,Disability status,PWD,Persons without disability,PWD
SP_PSR_OSATIS_GOV,dimension,Disability status,_T,No breakdown by disability,_T
SP_PSR_OSATIS_GOV,dimension,Location,RURAL,Rural,R
SP_PSR_OSATIS_GOV,dimension,Location,ALLAREA,All areas,_T
SP_PSR_OSATIS_GOV,dimension,Location,URBAN,Urban,U
SP_PSR_OSATIS_GOV,dimension,Population Group,POP_C,Population Group C,C03
SP_PSR_OSATIS_GOV,dimension,Population Group,POP_B,Population Group B,C02
SP_PSR_OSATIS_GOV,dimension,Population Group,POP_A,Population Group A,C01
SP_PSR_OSATIS_GOV,dimension,Population Group,TOTAL,TOTAL,_T
SP_PSR_OSATIS_GOV,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
SP_PSR_OSATIS_GOV,dimension,Quantile,Q2,Quantile 2,Q2
SP_PSR_OSATIS_GOV,dimension,Quantile,Q3,Quantile 3,Q3
SP_PSR_OSATIS_GOV,dimension,Quantile,Q4,Quantile 4,Q4
SP_PSR_OSATIS_GOV,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SP_PSR_OSATIS_GOV,dimension,Reporting Type,N,National,N
SP_PSR_OSATIS_GOV,dimension,Reporting Type,G,Global,G
SP_PSR_OSATIS_GOV,dimension,Reporting Type,R,Regional,R
SP_PSR_OSATIS_GOV,dimension,Sex,FEMALE,Female,F
SP_PSR_OSATIS_GOV,dimension,Sex,MALE,Male,M
SP_PSR_OSATIS_GOV,dimension,Sex,BOTHSEX,Both sexes,_T
SP_PSR_OSATIS_GOV,dimension,Nature,C,Country data,C
SP_PSR_OSATIS_GOV,dimension,Nature,CA,Country adjusted data,CA
SP_PSR_OSATIS_GOV,dimension,Nature,E,Estimated data,E
SP_PSR_OSATIS_GOV,dimension,Nature,G,Global monitoring data,G
SP_PSR_OSATIS_GOV,dimension,Nature,M,Modeled data,M
SP_PSR_OSATIS_GOV,dimension,Nature,N,Non-relevant,N
SP_PSR_OSATIS_GOV,dimension,Nature,NA,Data nature not available,_X
SP_PSR_OSATIS_GOV,dimension,Units,PERCENT,Percentage,PT
SG_DMK_PARLCC_JC,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SG_DMK_PARLCC_JC,dimension,Age,<=45Y,under 46 years old,Y0T45
SG_DMK_PARLCC_JC,dimension,Age,46+,46 years old and over,Y_GE46
SG_DMK_PARLCC_JC,dimension,Age,_U,Unknown,_U
SG_DMK_PARLCC_JC,dimension,Age,_X,Not available,_X
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,FAFF_DEF,Foreign Affairs and Defence,PC_FAFF_DEF
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,HR_GEQU,Human Rights and Gender Equality,PC_HR_GEQU
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,FAFF_DEF_FIN,"Foreign Affairs, Defence and Finance",PC_FAFF_DEF_FIN
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,FAFF_DEF_HR,"Foreign Affairs, Defence and Human Rights",PC_FAFF_DEF_HR
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,FOR_AFF,Foreign Affairs,PC_FOR_AFF
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,DEFENCE,Defence,PC_DEFENCE
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,FINANCE,Finance,PC_FINANCE
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,HUM_RIGH,Human Rights,PC_HUM_RIGH
SG_DMK_PARLCC_JC,dimension,Parliamentary committees,GEN_EQU,Gender Equality,PC_GEN_EQU
SG_DMK_PARLCC_JC,dimension,Reporting Type,N,National,N
SG_DMK_PARLCC_JC,dimension,Reporting Type,G,Global,G
SG_DMK_PARLCC_JC,dimension,Reporting Type,R,Regional,R
SG_DMK_PARLCC_JC,dimension,Sex,_X,Not available,_X
SG_DMK_PARLCC_JC,dimension,Sex,_N,No response,_N
SG_DMK_PARLCC_JC,dimension,Sex,_O,Other,_O
SG_DMK_PARLCC_JC,dimension,Sex,_U,Unknown,_U
SG_DMK_PARLCC_JC,dimension,Sex,FEMALE,Female,F
SG_DMK_PARLCC_JC,dimension,Sex,MALE,Male,M
SG_DMK_PARLCC_JC,dimension,Sex,BOTHSEX,Both sexes,_T
SG_DMK_PARLCC_JC,dimension,Nature,C,Country data,C
SG_DMK_PARLCC_JC,dimension,Nature,CA,Country adjusted data,CA
SG_DMK_PARLCC_JC,dimension,Nature,E,Estimated data,E
SG_DMK_PARLCC_JC,dimension,Nature,G,Global monitoring data,G
SG_DMK_PARLCC_JC,dimension,Nature,M,Modeled data,M
SG_DMK_PARLCC_JC,dimension,Nature,N,Non-relevant,N
SG_DMK_PARLCC_JC,dimension,Nature,NA,Data nature not available,_X
SG_DMK_PARLCC_JC,dimension,Units,NUMBER,Number,NUMBER
IU_DMK_ICRS,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
IU_DMK_ICRS,dimension,Age,25-34,25 to 34 years old,Y25T34
IU_DMK_ICRS,dimension,Age,35-44,35 to 44 years old,Y35T44
IU_DMK_ICRS,dimension,Age,65+,65 years old and over,Y_GE65
IU_DMK_ICRS,dimension,Age,45-54,45 to 54 years old,Y45T54
IU_DMK_ICRS,dimension,Age,55-64,55 to 64 years old,Y55T64
IU_DMK_ICRS,dimension,Age,<25Y,under 25 years old,Y0T24
IU_DMK_ICRS,dimension,Disability status,_T,No breakdown by disability,_T
IU_DMK_ICRS,dimension,Disability status,PD,Persons with disability,PD
IU_DMK_ICRS,dimension,Disability status,PWD,Persons without disability,PWD
IU_DMK_ICRS,dimension,Education level,PRIMAR,Primary,ISCED11_1
IU_DMK_ICRS,dimension,Education level,SECOND,Secondary,AGG_2_3
IU_DMK_ICRS,dimension,Education level,_T,Total or not breakdown,_T
IU_DMK_ICRS,dimension,Education level,AGG_5T8,Tertiary education,AGG_5T8
IU_DMK_ICRS,dimension,Location,RURAL,Rural,R
IU_DMK_ICRS,dimension,Location,ALLAREA,All areas,_T
IU_DMK_ICRS,dimension,Location,URBAN,Urban,U
IU_DMK_ICRS,dimension,Population Group,POP_C,Population Group C,C03
IU_DMK_ICRS,dimension,Population Group,POP_B,Population Group B,C02
IU_DMK_ICRS,dimension,Population Group,POP_A,Population Group A,C01
IU_DMK_ICRS,dimension,Population Group,TOTAL,TOTAL,_T
IU_DMK_ICRS,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
IU_DMK_ICRS,dimension,Quantile,Q2,Quantile 2,Q2
IU_DMK_ICRS,dimension,Quantile,Q3,Quantile 3,Q3
IU_DMK_ICRS,dimension,Quantile,Q4,Quantile 4,Q4
IU_DMK_ICRS,dimension,Quantile,Q5,Quantile 5 (richest),Q5
IU_DMK_ICRS,dimension,Reporting Type,R,Regional,R
IU_DMK_ICRS,dimension,Reporting Type,N,National,N
IU_DMK_ICRS,dimension,Reporting Type,G,Global,G
IU_DMK_ICRS,dimension,Sex,FEMALE,Female,F
IU_DMK_ICRS,dimension,Sex,MALE,Male,M
IU_DMK_ICRS,dimension,Sex,BOTHSEX,Both sexes,_T
IU_DMK_ICRS,dimension,Nature,C,Country data,C
IU_DMK_ICRS,dimension,Nature,CA,Country adjusted data,CA
IU_DMK_ICRS,dimension,Units,PERCENT,Percentage,PT
SG_DMK_PARLMP_LC,dimension,Reporting Type,N,National,N
SG_DMK_PARLMP_LC,dimension,Reporting Type,G,Global,G
SG_DMK_PARLMP_LC,dimension,Nature,C,Country data,C
SG_DMK_PARLMP_LC,dimension,Nature,CA,Country adjusted data,CA
SG_DMK_PARLMP_LC,dimension,Nature,E,Estimated data,E
SG_DMK_PARLMP_LC,dimension,Nature,G,Global monitoring data,G
SG_DMK_PARLMP_LC,dimension,Nature,M,Modeled data,M
SG_DMK_PARLMP_LC,dimension,Nature,N,Non-relevant,N
SG_DMK_PARLMP_LC,dimension,Nature,NA,Data nature not available,_X
SG_DMK_PARLMP_LC,dimension,Units,Ratio,Ratio,RO
SG_DMK_PARLSP_LC,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SG_DMK_PARLSP_LC,dimension,Age,_U,Unknown,_U
SG_DMK_PARLSP_LC,dimension,Age,_X,Not available,_X
SG_DMK_PARLSP_LC,dimension,Age,<=45Y,under 46 years old,Y0T45
SG_DMK_PARLSP_LC,dimension,Age,46+,46 years old and over,Y_GE46
SG_DMK_PARLSP_LC,dimension,Reporting Type,N,National,N
SG_DMK_PARLSP_LC,dimension,Reporting Type,G,Global,G
SG_DMK_PARLSP_LC,dimension,Sex,_N,No response,_N
SG_DMK_PARLSP_LC,dimension,Sex,_O,Other,_O
SG_DMK_PARLSP_LC,dimension,Sex,_U,Unknown,_U
SG_DMK_PARLSP_LC,dimension,Sex,FEMALE,Female,F
SG_DMK_PARLSP_LC,dimension,Sex,MALE,Male,M
SG_DMK_PARLSP_LC,dimension,Sex,BOTHSEX,Both sexes,_T
SG_DMK_PARLSP_LC,dimension,Sex,_X,Not available,_X
SG_DMK_PARLSP_LC,dimension,Nature,C,Country data,C
SG_DMK_PARLSP_LC,dimension,Nature,CA,Country adjusted data,CA
SG_DMK_PARLSP_LC,dimension,Nature,E,Estimated data,E
SG_DMK_PARLSP_LC,dimension,Nature,G,Global monitoring data,G
SG_DMK_PARLSP_LC,dimension,Nature,M,Modeled data,M
SG_DMK_PARLSP_LC,dimension,Nature,N,Non-relevant,N
SG_DMK_PARLSP_LC,dimension,Nature,NA,Data nature not available,_X
SG_DMK_PARLSP_LC,dimension,Units,NUMBER,Number,NUMBER
SG_DMK_PARLCC_LC,dimension,Age,ALLAGE,All age ranges or no breaks by age,_T
SG_DMK_PARLCC_LC,dimension,Age,<=45Y,under 46 years old,Y0T45
SG_DMK_PARLCC_LC,dimension,Age,46+,46 years old and over,Y_GE46
SG_DMK_PARLCC_LC,dimension,Age,_U,Unknown,_U
SG_DMK_PARLCC_LC,dimension,Age,_X,Not available,_X
SG_DMK_PARLCC_LC,dimension,Parliamentary committees,FAFF_DEF,Foreign Affairs and Defence,PC_FAFF_DEF
SG_DMK_PARLCC_LC,dimension,Parliamentary committees,HR_GEQU,Human Rights and Gender Equality,PC_HR_GEQU
