GeoId,YEAR,Count_Jurisdiction_WhiteAlone_Female,Count_Jurisdiction_WhiteAlone_Male,Count_Jurisdiction_WhiteAlone,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Female,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Male,Count_Jurisdiction_BlackOrAfricanAmericanAlone,Count_Jurisdiction_HispanicOrLatino_Female,Count_Jurisdiction_HispanicOrLatino_Male,Count_Jurisdiction_HispanicOrLatino,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Female,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Male,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone,Count_Jurisdiction_AsianAlone_Female,Count_Jurisdiction_AsianAlone_Male,Count_Jurisdiction_AsianAlone,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Female,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Male,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone,Count_Jurisdiction_TwoOrMoreRaces_Female,Count_Jurisdiction_TwoOrMoreRaces_Male,Count_Jurisdiction_TwoOrMoreRaces,Count_Jurisdiction_Death_Female,Count_Jurisdiction_Death_Male,Count_Jurisdiction_Death,Count_Jurisdiction_DeathByJudicialExecution_Female,Count_Jurisdiction_DeathByJudicialExecution_Male,Count_Jurisdiction_DeathByJudicialExecution,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Female,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Male,Count_Jurisdiction_DeathByIllnessOrNaturalCause,Count_Jurisdiction_DeathByAIDS_Female,Count_Jurisdiction_DeathByAIDS_Male,Count_Jurisdiction_DeathByAIDS,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Female,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Male,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide),Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Female,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Male,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries),Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Female,Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Male,Count_Jurisdiction_DeathByDeathDueToAnotherPerson,Count_Jurisdiction_DeathByAssault(Homicide)_Female,Count_Jurisdiction_DeathByAssault(Homicide)_Male,Count_Jurisdiction_DeathByAssault(Homicide),Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Female,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Male,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath,Count_Jurisdiction_AdmittedToPrison_Female,Count_Jurisdiction_AdmittedToPrison_Male,Count_Jurisdiction_AdmittedToPrison,Count_Jurisdiction_ReleasedFromPrison_Female,Count_Jurisdiction_ReleasedFromPrison_Male,Count_Jurisdiction_ReleasedFromPrison,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Female,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Male,Count_Jurisdiction_MaxSentenceGreaterThan1Year,Count_Jurisdiction_MaxSentence1YearOrLess_Female,Count_Jurisdiction_MaxSentence1YearOrLess_Male,Count_Jurisdiction_MaxSentence1YearOrLess,Count_Jurisdiction_Unsentenced_Female,Count_Jurisdiction_Unsentenced_Male,Count_Jurisdiction_Unsentenced,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedInStateFacility,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility,Count_Jurisdiction_LocallyOperatedLocalFacility_Female,Count_Jurisdiction_LocallyOperatedLocalFacility_Male,Count_Jurisdiction_LocallyOperatedLocalFacility,Count_Jurisdiction_FederallyOperatedFacility_Female,Count_Jurisdiction_FederallyOperatedFacility_Male,Count_Jurisdiction_FederallyOperatedFacility,Count_Jurisdiction_StateOperatedOutOfStateFacility_Female,Count_Jurisdiction_StateOperatedOutOfStateFacility_Male,Count_Jurisdiction_StateOperatedOutOfStateFacility,Count_Custody_NotAUSCitizen_Female,Count_Custody_NotAUSCitizen_Male,Count_Custody_NotAUSCitizen,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Female,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Male,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Female,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Male,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess,Count_Custody_NotAUSCitizen_Unsentenced_Female,Count_Custody_NotAUSCitizen_Unsentenced_Male,Count_Custody_NotAUSCitizen_Unsentenced,Count_Custody_Under18_Female,Count_Custody_Under18_Male,Count_Custody_Under18,Count_Jurisdiction_Female,Count_Jurisdiction_Male,Count_Jurisdiction
geoId/60,1986,11420.0,233886.0,245306.0,11261.0,221708.0,232969.0,2155.0,49099.0,51254.0,318.0,4138.0,4456.0,,,,,,,,,,,,,0.0,18.0,18.0,22.0,776.0,798.0,,,,0.0,85.0,85.0,2.0,13.0,15.0,0.0,88.0,88.0,,,,11.0,187.0,198.0,19321.0,265767.0,285088.0,16340.0,230907.0,247247.0,22086.0,463467.0,485553.0,918.0,7836.0,8754.0,694.0,5563.0,6257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23698.0,476866.0,500564.0
geoId/70,1986,13043.0,261658.0,274701.0,12403.0,234430.0,246833.0,2702.0,59908.0,62610.0,363.0,4928.0,5291.0,,,,,,,,,,,,,0.0,18.0,18.0,24.0,839.0,863.0,,,,0.0,91.0,91.0,3.0,17.0,20.0,0.0,100.0,100.0,,,,11.0,187.0,198.0,20917.0,283941.0,304858.0,17594.0,245587.0,263181.0,24544.0,497540.0,522084.0,1126.0,10769.0,11895.0,861.0,10132.0,10993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26531.0,518441.0,544972.0
geoId/99,1986,1623.0,27772.0,29395.0,1142.0,12722.0,13864.0,547.0,10809.0,11356.0,45.0,790.0,835.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,63.0,65.0,,,,0.0,6.0,6.0,1.0,4.0,5.0,0.0,12.0,12.0,,,,0.0,0.0,0.0,1596.0,18174.0,19770.0,1254.0,14680.0,15934.0,2458.0,34073.0,36531.0,208.0,2933.0,3141.0,167.0,4569.0,4736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833.0,41575.0,44408.0
geoId/01,1987,283.0,4803.0,5086.0,446.0,7281.0,7727.0,0.0,5.0,5.0,3.0,7.0,10.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,32.0,35.0,344.0,4499.0,4843.0,239.0,3506.0,3745.0,694.0,11908.0,12602.0,38.0,187.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0,12095.0,12827.0
geoId/02,1987,67.0,1348.0,1415.0,11.0,217.0,228.0,2.0,48.0,50.0,41.0,819.0,860.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,48.0,1013.0,1061.0,38.0,922.0,960.0,79.0,1688.0,1767.0,18.0,178.0,196.0,23.0,542.0,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,2408.0,2528.0
geoId/04,1987,472.0,8260.0,8732.0,112.0,1675.0,1787.0,141.0,2808.0,2949.0,25.0,379.0,404.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,19.0,19.0,,,,0.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,382.0,5152.0,5534.0,266.0,3748.0,4014.0,580.0,9978.0,10558.0,29.0,361.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,10339.0,10948.0
geoId/05,1987,152.0,2634.0,2786.0,110.0,2536.0,2646.0,0.0,21.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,10.0,11.0,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,205.0,2963.0,3168.0,167.0,2261.0,2428.0,262.0,5179.0,5441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,5179.0,5441.0
geoId/06,1987,2621.0,37923.0,40544.0,1200.0,22184.0,23384.0,1032.0,17765.0,18797.0,84.0,278.0,362.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,91.0,97.0,,,,0.0,16.0,16.0,0.0,0.0,0.0,0.0,20.0,20.0,,,,0.0,0.0,0.0,4503.0,55195.0,59698.0,4008.0,48603.0,52611.0,3708.0,61104.0,64812.0,,,,444.0,1719.0,2163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152.0,62823.0,66975.0
geoId/08,1987,154.0,3465.0,3619.0,76.0,959.0,1035.0,46.0,1155.0,1201.0,2.0,36.0,38.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,5.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,219.0,3136.0,3355.0,153.0,2198.0,2351.0,243.0,4565.0,4808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,4565.0,4808.0
geoId/09,1987,156.0,2305.0,2461.0,213.0,3070.0,3283.0,79.0,1672.0,1751.0,1.0,7.0,8.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,11.0,124.0,3059.0,3183.0,118.0,2754.0,2872.0,167.0,4470.0,4637.0,121.0,877.0,998.0,164.0,1712.0,1876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,7059.0,7511.0
geoId/10,1987,65.0,1173.0,1238.0,99.0,1595.0,1694.0,2.0,103.0,105.0,0.0,4.0,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,77.0,957.0,1034.0,73.0,801.0,874.0,99.0,2060.0,2159.0,41.0,305.0,346.0,26.0,451.0,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,2816.0,2982.0
geoId/11,1987,30.0,169.0,199.0,320.0,7126.0,7446.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,34.0,37.0,261.0,3835.0,4096.0,215.0,3054.0,3269.0,120.0,5494.0,5614.0,132.0,767.0,899.0,98.0,1034.0,1132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,7295.0,7645.0
geoId/12,1987,761.0,13857.0,14618.0,920.0,16074.0,16994.0,77.0,2394.0,2471.0,0.0,15.0,15.0,,,,,,,,,,,,,0.0,1.0,1.0,3.0,61.0,64.0,,,,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,2037.0,25553.0,27590.0,1996.0,25462.0,27458.0,1675.0,30685.0,32360.0,6.0,79.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,30764.0,32445.0
geoId/13,1987,327.0,6782.0,7109.0,601.0,10865.0,11466.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,5.0,5.0,2.0,41.0,43.0,,,,0.0,6.0,6.0,0.0,,,0.0,,,,,,0.0,4.0,4.0,932.0,11833.0,12765.0,861.0,10030.0,10891.0,854.0,16870.0,17724.0,74.0,777.0,851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0,17647.0,18575.0
geoId/15,1987,44.0,520.0,564.0,7.0,109.0,116.0,2.0,62.0,64.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,54.0,410.0,464.0,45.0,404.0,449.0,88.0,1444.0,1532.0,27.0,228.0,255.0,43.0,434.0,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,2106.0,2264.0
geoId/16,1987,70.0,1286.0,1356.0,0.0,25.0,25.0,1.0,148.0,149.0,6.0,36.0,42.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,3.0,82.0,849.0,931.0,67.0,877.0,944.0,76.0,1359.0,1435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,1359.0,1435.0
geoId/17,1987,265.0,6103.0,6368.0,474.0,11422.0,11896.0,31.0,1526.0,1557.0,7.0,18.0,25.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,26.0,29.0,,,,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,697.0,10805.0,11502.0,682.0,10426.0,11108.0,779.0,19071.0,19850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,19071.0,19850.0
geoId/18,1987,275.0,7132.0,7407.0,216.0,3192.0,3408.0,6.0,117.0,123.0,0.0,12.0,12.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,12.0,13.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,352.0,4473.0,4825.0,273.0,3881.0,4154.0,456.0,10178.0,10634.0,35.0,158.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,10336.0,10827.0
geoId/19,1987,93.0,2093.0,2186.0,26.0,573.0,599.0,2.0,45.0,47.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,0.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,169.0,2347.0,2516.0,171.0,2271.0,2442.0,122.0,2729.0,2851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,2729.0,2851.0
geoId/20,1987,147.0,3342.0,3489.0,119.0,1829.0,1948.0,7.0,245.0,252.0,2.0,65.0,67.0,,,,,,,,,,,,,,,,0.0,11.0,11.0,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,193.0,2364.0,2557.0,214.0,1907.0,2121.0,276.0,5505.0,5781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,5505.0,5781.0
geoId/21,1987,135.0,3543.0,3678.0,90.0,1702.0,1792.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,3.0,5.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,150.0,2750.0,2900.0,146.0,2571.0,2717.0,293.0,6144.0,6437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,6144.0,6437.0
geoId/22,1987,154.0,4117.0,4271.0,519.0,10585.0,11104.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,8.0,8.0,1.0,19.0,20.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,27.0,30.0,418.0,5614.0,6032.0,372.0,4585.0,4957.0,673.0,14702.0,15375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0,14702.0,15375.0
geoId/23,1987,25.0,1265.0,1290.0,0.0,15.0,15.0,0.0,3.0,3.0,1.0,19.0,20.0,,,,,,,,,,,,,,,,1.0,4.0,5.0,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,30.0,674.0,704.0,30.0,649.0,679.0,26.0,1212.0,1238.0,3.0,58.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1270.0,1299.0
geoId/24,1987,130.0,3597.0,3727.0,327.0,9382.0,9709.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,17.0,18.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,279.0,4650.0,4929.0,265.0,4311.0,4576.0,394.0,12518.0,12912.0,63.0,492.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0,13010.0,13467.0
geoId/25,1987,263.0,3460.0,3723.0,91.0,2001.0,2092.0,79.0,798.0,877.0,0.0,12.0,12.0,,,,,,,,,,,,,,,,1.0,11.0,12.0,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,256.0,3757.0,4013.0,213.0,3224.0,3437.0,234.0,5738.0,5972.0,175.0,121.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0,5859.0,6268.0
geoId/26,1987,363.0,9533.0,9896.0,802.0,12674.0,13476.0,12.0,285.0,297.0,3.0,102.0,105.0,,,,,,,,,,,,,,,,2.0,23.0,25.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,0.0,19.0,19.0,575.0,8635.0,9210.0,410.0,5663.0,6073.0,1183.0,22696.0,23879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.0,22696.0,23879.0
geoId/27,1987,68.0,1572.0,1640.0,38.0,576.0,614.0,1.0,65.0,66.0,8.0,200.0,208.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,120.0,1692.0,1812.0,102.0,1626.0,1728.0,115.0,2431.0,2546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,2431.0,2546.0
geoId/28,1987,102.0,1950.0,2052.0,220.0,4542.0,4762.0,0.0,14.0,14.0,1.0,9.0,10.0,,,,,,,,,,,,,0.0,2.0,2.0,0.0,14.0,14.0,,,,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,190.0,2827.0,3017.0,176.0,2683.0,2859.0,308.0,6411.0,6719.0,15.0,146.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,6557.0,6880.0
geoId/29,1987,328.0,6359.0,6687.0,219.0,4240.0,4459.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,21.0,21.0,432.0,5680.0,6112.0,338.0,4937.0,5275.0,629.0,10728.0,11357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,10728.0,11357.0
geoId/30,1987,33.0,922.0,955.0,0.0,22.0,22.0,0.0,41.0,41.0,14.0,192.0,206.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,41.0,579.0,620.0,36.0,508.0,544.0,47.0,1160.0,1207.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1160.0,1207.0
geoId/31,1987,55.0,1367.0,1422.0,34.0,547.0,581.0,1.0,61.0,62.0,5.0,67.0,72.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.0,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,77.0,758.0,835.0,74.0,752.0,826.0,78.0,1885.0,1963.0,17.0,106.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,1991.0,2086.0
geoId/32,1987,159.0,2530.0,2689.0,104.0,1245.0,1349.0,11.0,208.0,219.0,0.0,42.0,42.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.0,6.0,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,1.0,1.0,221.0,1775.0,1996.0,165.0,1948.0,2113.0,281.0,4153.0,4434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,4153.0,4434.0
geoId/33,1987,15.0,827.0,842.0,3.0,21.0,24.0,1.0,19.0,20.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,12.0,423.0,435.0,16.0,334.0,350.0,18.0,849.0,867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,849.0,867.0
geoId/34,1987,165.0,4481.0,4646.0,319.0,8697.0,9016.0,44.0,1977.0,2021.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,71.0,71.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,423.0,6764.0,7187.0,356.0,5189.0,5545.0,587.0,15382.0,15969.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0,15382.0,15969.0
geoId/35,1987,131.0,2215.0,2346.0,15.0,257.0,272.0,80.0,1424.0,1504.0,5.0,81.0,86.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,,,0.0,0.0,0.0,109.0,1570.0,1679.0,98.0,1261.0,1359.0,130.0,2456.0,2586.0,7.0,77.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,2533.0,2670.0
geoId/36,1987,744.0,19616.0,20360.0,735.0,19576.0,20311.0,450.0,11411.0,11861.0,2.0,60.0,62.0,,,,,,,,,,,,,,,,3.0,205.0,208.0,,,,0.0,3.0,3.0,0.0,3.0,3.0,0.0,6.0,6.0,,,,0.0,10.0,10.0,955.0,19300.0,20255.0,794.0,17068.0,17862.0,1487.0,39355.0,40842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.0,39355.0,40842.0
geoId/37,1987,361.0,6873.0,7234.0,428.0,8983.0,9411.0,0.0,0.0,0.0,17.0,418.0,435.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,21.0,21.0,,,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,682.0,10010.0,10692.0,686.0,10261.0,10947.0,703.0,15415.0,16118.0,105.0,995.0,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0,16410.0,17218.0
geoId/38,1987,6.0,359.0,365.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,59.0,60.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,8.0,305.0,313.0,13.0,281.0,294.0,4.0,376.0,380.0,3.0,47.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,423.0,430.0
geoId/39,1987,479.0,11585.0,12064.0,762.0,10576.0,11338.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,35.0,35.0,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,1146.0,10974.0,12120.0,1071.0,9859.0,10930.0,1295.0,22945.0,24240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,22945.0,24240.0
geoId/40,1987,381.0,5559.0,5940.0,264.0,2675.0,2939.0,4.0,150.0,154.0,40.0,510.0,550.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.0,20.0,,,,1.0,5.0,6.0,0.0,4.0,4.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,437.0,5132.0,5569.0,430.0,5208.0,5638.0,694.0,8945.0,9639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0,8945.0,9639.0
geoId/41,1987,233.0,4361.0,4594.0,58.0,670.0,728.0,6.0,221.0,227.0,15.0,119.0,134.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.0,9.0,,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,0.0,2.0,2.0,479.0,4477.0,4956.0,410.0,3834.0,4244.0,305.0,5152.0,5457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,5152.0,5457.0
geoId/42,1987,288.0,6753.0,7041.0,389.0,8817.0,9206.0,0.0,0.0,0.0,2.0,8.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,43.0,44.0,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,355.0,6026.0,6381.0,269.0,5031.0,5300.0,666.0,15580.0,16246.0,13.0,8.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,15588.0,16267.0
geoId/44,1987,53.0,949.0,1002.0,27.0,393.0,420.0,6.0,134.0,140.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,15.0,452.0,467.0,19.0,464.0,483.0,24.0,967.0,991.0,39.0,115.0,154.0,17.0,266.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1348.0,1428.0
geoId/45,1987,273.0,4723.0,4996.0,384.0,7242.0,7626.0,3.0,32.0,35.0,1.0,7.0,8.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,14.0,16.0,,,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,,,,0.0,1.0,1.0,376.0,5366.0,5742.0,347.0,4555.0,4902.0,561.0,11301.0,11862.0,100.0,702.0,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,12003.0,12664.0
geoId/46,1987,32.0,810.0,842.0,2.0,24.0,26.0,0.0,10.0,10.0,19.0,246.0,265.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,54.0,623.0,677.0,50.0,544.0,594.0,53.0,1080.0,1133.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1080.0,1133.0
geoId/47,1987,254.0,4052.0,4306.0,137.0,3019.0,3156.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.0,11.0,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,0.0,6.0,6.0,329.0,2504.0,2833.0,342.0,2458.0,2800.0,390.0,7249.0,7639.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,7249.0,7639.0
