DateTime,isoCode,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,CumulativeCount_MedicalTest_ConditionCOVID_19_Positive
2020-04-09,IN-UT,5,0,35
2020-04-09,IN-WB,16,5,103
2020-04-10,IN-AN,0,0,11
2020-04-10,IN-AP,7,6,363
2020-04-10,IN-AR,0,0,1
2020-04-10,IN-AS,0,0,29
2020-04-10,IN-BR,0,1,60
2020-04-10,IN-CH,7,0,18
2020-04-10,IN-CT,9,0,10
2020-04-10,IN-DL,25,13,898
2020-04-10,IN-GA,1,0,7
2020-04-10,IN-GJ,26,17,241
2020-04-10,IN-HP,6,1,28
2020-04-10,IN-HR,29,3,169
2020-04-10,IN-JH,0,1,13
2020-04-10,IN-JK,6,4,184
2020-04-10,IN-KA,30,6,197
2020-04-10,IN-KL,96,2,357
2020-04-10,IN-LA,10,0,15
2020-04-10,IN-MH,125,97,1364
2020-04-10,IN-MN,1,0,2
2020-04-10,IN-MP,0,16,259
2020-04-10,IN-MZ,0,0,1
2020-04-10,IN-OR,2,1,44
2020-04-10,IN-PB,5,11,132
2020-04-10,IN-PY,1,0,5
2020-04-10,IN-RJ,21,3,463
2020-04-10,IN-TG,35,7,473
2020-04-10,IN-TN,21,8,834
2020-04-10,IN-TR,0,0,1
2020-04-10,IN-UP,32,4,431
2020-04-10,IN-UT,5,0,35
2020-04-10,IN-WB,16,5,116
2020-04-11,IN-AN,0,0,11
2020-04-11,IN-AP,11,6,381
2020-04-11,IN-AR,0,0,1
2020-04-11,IN-AS,0,1,29
2020-04-11,IN-BR,0,1,60
2020-04-11,IN-CH,7,0,18
2020-04-11,IN-CT,9,0,18
2020-04-11,IN-DL,25,14,903
2020-04-11,IN-GA,1,0,7
2020-04-11,IN-GJ,31,19,308
2020-04-11,IN-HP,6,1,28
2020-04-11,IN-HR,29,3,177
2020-04-11,IN-JH,0,1,17
2020-04-11,IN-JK,6,4,207
2020-04-11,IN-KA,37,6,214
2020-04-11,IN-KL,123,2,364
2020-04-11,IN-LA,10,0,15
2020-04-11,IN-MH,188,110,1574
2020-04-11,IN-MN,1,0,2
2020-04-11,IN-MP,0,33,443
2020-04-11,IN-MZ,0,0,1
2020-04-11,IN-OR,2,1,48
2020-04-11,IN-PB,5,11,132
2020-04-11,IN-PY,1,0,7
2020-04-11,IN-RJ,21,3,553
2020-04-11,IN-TG,43,9,504
2020-04-11,IN-TN,44,8,911
2020-04-11,IN-TR,0,0,2
2020-04-11,IN-UP,32,4,433
2020-04-11,IN-UT,5,0,35
2020-04-11,IN-WB,16,5,126
2020-04-12,IN-AN,10,0,11
2020-04-12,IN-AP,11,6,381
2020-04-12,IN-AR,0,0,1
2020-04-12,IN-AS,0,1,29
2020-04-12,IN-BR,19,1,64
2020-04-12,IN-CH,7,0,19
2020-04-12,IN-CT,10,0,25
2020-04-12,IN-DL,25,19,1069
2020-04-12,IN-GA,5,0,7
2020-04-12,IN-GJ,44,22,432
2020-04-12,IN-HP,6,1,32
2020-04-12,IN-HR,29,3,185
2020-04-12,IN-JH,0,1,17
2020-04-12,IN-JK,6,4,224
2020-04-12,IN-KA,37,6,226
2020-04-12,IN-KL,142,2,374
2020-04-12,IN-LA,10,0,15
2020-04-12,IN-MH,208,127,1761
2020-04-12,IN-MN,1,0,2
2020-04-12,IN-MP,0,36,564
2020-04-12,IN-MZ,0,0,1
2020-04-12,IN-OR,12,1,54
2020-04-12,IN-PB,5,11,151
2020-04-12,IN-PY,1,0,7
2020-04-12,IN-RJ,21,3,700
2020-04-12,IN-TG,43,9,504
2020-04-12,IN-TN,44,10,969
2020-04-12,IN-TR,0,0,2
2020-04-12,IN-UP,45,5,452
2020-04-12,IN-UT,5,0,35
2020-04-12,IN-WB,19,5,134
2020-04-13,IN-AN,10,0,11
2020-04-13,IN-AP,11,7,432
2020-04-13,IN-AR,0,0,1
2020-04-13,IN-AS,0,1,31
2020-04-13,IN-BR,26,1,64
2020-04-13,IN-CH,7,0,21
2020-04-13,IN-CT,10,0,31
2020-04-13,IN-DL,27,24,1154
2020-04-13,IN-GA,5,0,7
2020-04-13,IN-GJ,47,26,539
2020-04-13,IN-HP,13,1,32
2020-04-13,IN-HR,29,3,185
2020-04-13,IN-JH,0,2,19
2020-04-13,IN-JK,6,4,245
2020-04-13,IN-KA,59,6,247
2020-04-13,IN-KL,179,3,376
2020-04-13,IN-LA,10,0,15
2020-04-13,IN-MH,217,149,1985
2020-04-13,IN-MN,1,0,2
2020-04-13,IN-MP,44,43,604
2020-04-13,IN-MZ,0,0,1
2020-04-13,IN-NL,0,0,1
2020-04-13,IN-OR,12,1,54
2020-04-13,IN-PB,14,11,167
2020-04-13,IN-PY,1,0,7
2020-04-13,IN-RJ,21,3,812
2020-04-13,IN-TG,100,16,562
2020-04-13,IN-TN,50,11,1075
2020-04-13,IN-TR,0,0,2
2020-04-13,IN-UP,47,5,483
2020-04-13,IN-UT,5,0,35
2020-04-13,IN-WB,29,7,152
2020-04-14,IN-AN,10,0,11
2020-04-14,IN-AP,14,9,473
2020-04-14,IN-AR,0,0,1
2020-04-14,IN-AS,0,1,31
2020-04-14,IN-BR,26,1,66
2020-04-14,IN-CH,7,0,21
2020-04-14,IN-CT,10,0,31
2020-04-14,IN-DL,30,28,1510
2020-04-14,IN-GA,5,0,7
2020-04-14,IN-GJ,55,26,617
2020-04-14,IN-HP,13,1,32
2020-04-14,IN-HR,34,3,199
2020-04-14,IN-JH,0,2,24
2020-04-14,IN-JK,16,4,270
2020-04-14,IN-KA,65,9,258
2020-04-14,IN-KL,198,3,379
2020-04-14,IN-LA,10,0,15
2020-04-14,IN-MH,229,160,2337
2020-04-14,IN-ML,0,0,1
2020-04-14,IN-MN,1,0,2
2020-04-14,IN-MP,51,50,730
2020-04-14,IN-MZ,0,0,1
2020-04-14,IN-NL,0,0,1
2020-04-14,IN-OR,18,1,55
2020-04-14,IN-PB,14,12,176
2020-04-14,IN-PY,1,0,7
2020-04-14,IN-RJ,133,3,879
2020-04-14,IN-TG,100,17,624
2020-04-14,IN-TN,58,11,1173
2020-04-14,IN-TR,0,0,2
2020-04-14,IN-UP,49,5,657
2020-04-14,IN-UT,7,0,35
2020-04-14,IN-WB,36,7,190
2020-04-15,IN-AN,10,0,11
2020-04-15,IN-AP,16,9,503
2020-04-15,IN-AR,0,0,1
2020-04-15,IN-AS,0,1,33
2020-04-15,IN-BR,29,1,70
2020-04-15,IN-CH,7,0,21
2020-04-15,IN-CT,13,0,33
2020-04-15,IN-DL,30,30,1561
2020-04-15,IN-GA,5,0,7
2020-04-15,IN-GJ,59,30,695
2020-04-15,IN-HP,13,1,33
2020-04-15,IN-HR,34,3,199
2020-04-15,IN-JH,0,2,27
2020-04-15,IN-JK,30,4,278
2020-04-15,IN-KA,75,11,277
2020-04-15,IN-KL,211,3,387
2020-04-15,IN-LA,10,0,17
2020-04-15,IN-MH,259,178,2687
2020-04-15,IN-ML,0,1,7
2020-04-15,IN-MN,1,0,2
2020-04-15,IN-MP,64,53,987
2020-04-15,IN-MZ,0,0,1
2020-04-15,IN-NL,0,0,0
2020-04-15,IN-OR,18,1,60
2020-04-15,IN-PB,14,13,186
2020-04-15,IN-PY,1,0,7
2020-04-15,IN-RJ,147,3,1005
2020-04-15,IN-TG,120,18,647
2020-04-15,IN-TN,81,12,1204
2020-04-15,IN-TR,0,0,2
2020-04-15,IN-UP,51,11,735
2020-04-15,IN-UT,9,0,37
2020-04-15,IN-WB,37,7,213
2020-04-16,IN-AN,10,0,11
2020-04-16,IN-AP,20,14,534
2020-04-16,IN-AR,0,0,1
2020-04-16,IN-AS,5,1,33
2020-04-16,IN-BR,29,1,74
2020-04-16,IN-CH,7,0,21
2020-04-16,IN-CT,17,0,33
2020-04-16,IN-DL,42,32,1578
2020-04-16,IN-GA,5,0,7
2020-04-16,IN-GJ,64,36,871
2020-04-16,IN-HP,16,1,35
2020-04-16,IN-HR,43,3,205
2020-04-16,IN-JH,0,2,28
2020-04-16,IN-JK,36,4,300
2020-04-16,IN-KA,82,13,315
2020-04-16,IN-KL,218,3,388
2020-04-16,IN-LA,10,0,17
2020-04-16,IN-MH,295,187,2919
2020-04-16,IN-ML,0,1,7
2020-04-16,IN-MN,1,0,2
2020-04-16,IN-MP,64,53,1120
2020-04-16,IN-MZ,0,0,1
2020-04-16,IN-NL,0,0,0
2020-04-16,IN-OR,18,1,60
2020-04-16,IN-PB,27,13,186
2020-04-16,IN-PY,1,0,7
2020-04-16,IN-RJ,147,3,1023
2020-04-16,IN-TG,120,18,698
2020-04-16,IN-TN,118,14,1242
2020-04-16,IN-TR,1,0,2
2020-04-16,IN-UP,68,13,773
2020-04-16,IN-UT,9,0,37
2020-04-16,IN-WB,42,7,231
2020-04-17,IN-AN,10,0,11
2020-04-17,IN-AP,36,14,572
2020-04-17,IN-AR,0,0,1
2020-04-17,IN-AS,5,1,35
2020-04-17,IN-BR,37,1,83
2020-04-17,IN-CH,9,0,21
2020-04-17,IN-CT,23,0,36
2020-04-17,IN-DL,51,38,1640
2020-04-17,IN-GA,6,0,7
2020-04-17,IN-GJ,74,38,1021
2020-04-17,IN-HP,16,1,35
2020-04-17,IN-HR,43,3,205
2020-04-17,IN-JH,0,2,29
2020-04-17,IN-JK,38,4,314
2020-04-17,IN-KA,82,13,353
2020-04-17,IN-KL,245,3,395
2020-04-17,IN-LA,14,0,18
2020-04-17,IN-MH,300,194,3205
2020-04-17,IN-ML,0,1,9
2020-04-17,IN-MN,1,0,2
2020-04-17,IN-MP,65,57,1308
2020-04-17,IN-MZ,0,0,1
2020-04-17,IN-NL,0,0,0
2020-04-17,IN-OR,19,1,60
2020-04-17,IN-PB,27,13,186
2020-04-17,IN-PY,1,0,7
2020-04-17,IN-RJ,164,11,1131
2020-04-17,IN-TG,186,18,743
2020-04-17,IN-TN,180,15,1267
2020-04-17,IN-TR,1,0,2
2020-04-17,IN-UP,74,14,846
2020-04-17,IN-UT,9,0,37
2020-04-17,IN-WB,51,10,255
2020-04-18,IN-AN,11,0,12
2020-04-18,IN-AP,42,15,603
2020-04-18,IN-AR,0,0,1
2020-04-18,IN-AS,9,1,35
2020-04-18,IN-BR,37,2,85
2020-04-18,IN-CH,9,0,21
2020-04-18,IN-CT,24,0,36
2020-04-18,IN-DL,72,42,1707
2020-04-18,IN-GA,6,0,7
2020-04-18,IN-GJ,88,48,1272
2020-04-18,IN-HP,16,1,38
2020-04-18,IN-HR,43,3,225
2020-04-18,IN-JH,0,2,33
2020-04-18,IN-JK,42,5,328
2020-04-18,IN-KA,92,13,371
2020-04-18,IN-KL,255,3,396
2020-04-18,IN-LA,14,0,18
2020-04-18,IN-MH,331,201,3323
2020-04-18,IN-ML,0,1,11
2020-04-18,IN-MN,1,0,2
2020-04-18,IN-MP,69,69,1355
2020-04-18,IN-MZ,0,0,1
2020-04-18,IN-NL,0,0,0
2020-04-18,IN-OR,21,1,60
2020-04-18,IN-PB,27,13,202
2020-04-18,IN-PY,3,0,7
2020-04-18,IN-RJ,183,11,1229
2020-04-18,IN-TG,186,18,791
2020-04-18,IN-TN,283,15,1323
2020-04-18,IN-TR,1,0,2
2020-04-18,IN-UP,86,14,969
2020-04-18,IN-UT,9,0,42
2020-04-18,IN-WB,55,10,287
2020-04-19,IN-AN,11,0,14
2020-04-19,IN-AP,42,15,603
2020-04-19,IN-AR,0,0,1
2020-04-19,IN-AS,12,1,35
2020-04-19,IN-BR,37,2,86
2020-04-19,IN-CH,10,0,23
2020-04-19,IN-CT,24,0,36
2020-04-19,IN-DL,72,43,1893
2020-04-19,IN-GA,6,0,7
2020-04-19,IN-GJ,94,58,1604
2020-04-19,IN-HP,16,1,39
2020-04-19,IN-HR,87,3,233
2020-04-19,IN-JH,0,2,35
2020-04-19,IN-JK,51,5,341
2020-04-19,IN-KA,104,14,384
2020-04-19,IN-KL,257,3,400
2020-04-19,IN-LA,14,0,18
2020-04-19,IN-MH,365,211,3651
2020-04-19,IN-ML,0,1,11
2020-04-19,IN-MN,1,0,2
2020-04-19,IN-MP,127,70,1407
2020-04-19,IN-MZ,0,0,1
2020-04-19,IN-NL,0,0,0
2020-04-19,IN-OR,24,1,61
2020-04-19,IN-PB,31,16,219
2020-04-19,IN-PY,3,0,7
2020-04-19,IN-RJ,183,11,1351
2020-04-19,IN-TG,186,18,844
2020-04-19,IN-TN,365,15,1372
2020-04-19,IN-TR,1,0,2
2020-04-19,IN-UP,108,17,1084
2020-04-19,IN-UT,9,0,42
2020-04-19,IN-WB,62,12,310
2020-04-20,IN-AN,11,0,15
2020-04-20,IN-AP,92,20,722
2020-04-20,IN-AR,0,0,1
2020-04-20,IN-AS,17,1,35
2020-04-20,IN-BR,42,2,96
2020-04-20,IN-CH,13,0,26
2020-04-20,IN-CT,25,0,36
2020-04-20,IN-DL,290,45,2003
2020-04-20,IN-GA,7,0,7
2020-04-20,IN-GJ,106,67,1851
2020-04-20,IN-HP,16,1,39
2020-04-20,IN-HR,87,3,233
2020-04-20,IN-JH,0,2,42
2020-04-20,IN-JK,56,5,350
2020-04-20,IN-KA,111,16,395
2020-04-20,IN-KL,270,3,402
2020-04-20,IN-LA,14,0,18
2020-04-20,IN-MH,507,223,4203
2020-04-20,IN-ML,0,1,11
2020-04-20,IN-MN,2,0,2
2020-04-20,IN-MP,127,74,1485
2020-04-20,IN-MZ,0,0,1
2020-04-20,IN-NL,0,0,0
2020-04-20,IN-OR,24,1,68
2020-04-20,IN-PB,31,16,219
2020-04-20,IN-PY,3,0,7
2020-04-20,IN-RJ,183,14,1478
2020-04-20,IN-TG,190,21,873
2020-04-20,IN-TN,411,15,1477
2020-04-20,IN-TR,1,0,2
2020-04-20,IN-UP,129,17,1176
2020-04-20,IN-UT,11,0,44
2020-04-20,IN-WB,66,12,339
2020-04-21,IN-AN,11,0,16
2020-04-21,IN-AP,96,22,757
2020-04-21,IN-AR,1,0,1
2020-04-21,IN-AS,19,1,35
2020-04-21,IN-BR,42,2,114
2020-04-21,IN-CH,13,0,26
2020-04-21,IN-CT,25,0,36
2020-04-21,IN-DL,431,47,2081
2020-04-21,IN-GA,7,0,7
2020-04-21,IN-GJ,131,77,2066
2020-04-21,IN-HP,16,1,39
2020-04-21,IN-HR,127,3,254
2020-04-21,IN-JH,0,2,46
2020-04-21,IN-JK,71,5,368
2020-04-21,IN-KA,114,17,415
2020-04-21,IN-KL,291,3,408
2020-04-21,IN-LA,14,0,18
2020-04-21,IN-MH,572,232,4669
2020-04-21,IN-ML,0,1,11
2020-04-21,IN-MN,2,0,2
2020-04-21,IN-MP,127,76,1540
2020-04-21,IN-MZ,0,0,1
2020-04-21,IN-NL,0,0,0
2020-04-21,IN-OR,24,1,74
2020-04-21,IN-PB,39,16,245
2020-04-21,IN-PY,3,0,7
2020-04-21,IN-RJ,205,25,1576
2020-04-21,IN-TG,190,23,919
2020-04-21,IN-TN,457,17,1520
2020-04-21,IN-TR,1,0,2
2020-04-21,IN-UP,140,20,1294
2020-04-21,IN-UT,18,0,46
2020-04-21,IN-WB,73,12,392
2020-04-22,IN-AN,11,0,17
2020-04-22,IN-AP,120,24,813
2020-04-22,IN-AR,1,0,1
2020-04-22,IN-AS,19,1,35
2020-04-22,IN-BR,46,2,126
2020-04-22,IN-CH,14,0,27
2020-04-22,IN-CT,26,0,36
2020-04-22,IN-DL,611,47,2156
2020-04-22,IN-GA,7,0,7
2020-04-22,IN-GJ,144,95,2272
2020-04-22,IN-HP,16,1,39
2020-04-22,IN-HR,127,3,254
2020-04-22,IN-JH,0,3,45
2020-04-22,IN-JK,81,5,380
2020-04-22,IN-KA,129,17,425
2020-04-22,IN-KL,323,3,427
2020-04-22,IN-LA,14,0,18
2020-04-22,IN-MH,722,251,5221
2020-04-22,IN-ML,0,1,12
2020-04-22,IN-MN,2,0,2
2020-04-22,IN-MP,148,80,1592
2020-04-22,IN-MZ,0,0,1
2020-04-22,IN-OR,30,1,82
2020-04-22,IN-PB,49,16,251
2020-04-22,IN-PY,3,0,7
2020-04-22,IN-RJ,230,25,1801
2020-04-22,IN-TG,194,23,945
2020-04-22,IN-TN,635,18,1596
2020-04-22,IN-TR,1,0,2
2020-04-22,IN-UP,165,21,1412
2020-04-22,IN-UT,19,0,46
2020-04-22,IN-WB,73,15,423
2020-04-23,IN-AN,11,0,18
2020-04-23,IN-AP,141,27,895
2020-04-23,IN-AR,1,0,1
2020-04-23,IN-AS,19,1,35
2020-04-23,IN-BR,46,2,148
2020-04-23,IN-CH,14,0,27
2020-04-23,IN-CT,28,0,36
2020-04-23,IN-DL,724,48,2248
2020-04-23,IN-GA,7,0,7
2020-04-23,IN-GJ,179,103,2407
2020-04-23,IN-HP,18,1,40
2020-04-23,IN-HR,140,3,262
2020-04-23,IN-JH,8,3,49
2020-04-23,IN-JK,92,5,407
2020-04-23,IN-KA,141,17,443
2020-04-23,IN-KL,324,3,438
2020-04-23,IN-LA,14,0,18
2020-04-23,IN-MH,789,269,5652
2020-04-23,IN-ML,0,1,12
2020-04-23,IN-MN,2,0,2
2020-04-23,IN-MP,148,81,1695
2020-04-23,IN-MZ,0,0,1
2020-04-23,IN-OR,32,1,83
2020-04-23,IN-PB,65,16,277
2020-04-23,IN-PY,3,0,7
2020-04-23,IN-RJ,230,27,1890
2020-04-23,IN-TG,197,24,960
2020-04-23,IN-TN,662,18,1629
2020-04-23,IN-TR,1,0,2
2020-04-23,IN-UP,187,21,1509
2020-04-23,IN-UT,23,0,46
2020-04-23,IN-WB,79,15,456
2020-04-24,IN-AN,11,0,22
2020-04-24,IN-AP,145,29,955
2020-04-24,IN-AR,1,0,1
2020-04-24,IN-AS,19,1,36
2020-04-24,IN-BR,46,2,176
2020-04-24,IN-CH,14,0,27
2020-04-24,IN-CT,28,0,36
2020-04-24,IN-DL,808,50,2376
2020-04-24,IN-GA,7,0,7
2020-04-24,IN-GJ,258,112,2624
2020-04-24,IN-HP,18,1,40
2020-04-24,IN-HR,156,3,272
2020-04-24,IN-JH,8,3,55
2020-04-24,IN-JK,92,5,427
2020-04-24,IN-KA,150,18,463
2020-04-24,IN-KL,324,3,448
2020-04-24,IN-LA,14,0,18
2020-04-24,IN-MH,840,283,6430
2020-04-24,IN-ML,0,1,12
2020-04-24,IN-MN,2,0,2
2020-04-24,IN-MP,203,83,1852
2020-04-24,IN-MZ,0,0,1
2020-04-24,IN-OR,33,1,90
2020-04-24,IN-PB,65,16,277
2020-04-24,IN-PY,3,0,7
2020-04-24,IN-RJ,230,27,1964
2020-04-24,IN-TG,253,26,984
2020-04-24,IN-TN,752,20,1683
2020-04-24,IN-TR,1,0,2
2020-04-24,IN-UP,206,24,1604
2020-04-24,IN-UT,24,0,47
2020-04-24,IN-WB,103,15,514
2020-04-25,IN-AN,11,0,27
2020-04-25,IN-AP,171,31,1061
2020-04-25,IN-AR,1,0,1
2020-04-25,IN-AS,19,1,36
2020-04-25,IN-BR,46,2,228
2020-04-25,IN-CH,15,0,28
2020-04-25,IN-CT,30,0,36
2020-04-25,IN-DL,857,53,2514
2020-04-25,IN-GA,7,0,7
2020-04-25,IN-GJ,265,127,2815
2020-04-25,IN-HP,18,1,40
2020-04-25,IN-HR,156,3,272
2020-04-25,IN-JH,9,3,59
2020-04-25,IN-JK,109,5,454
2020-04-25,IN-KA,153,18,489
2020-04-25,IN-KL,331,4,451
2020-04-25,IN-LA,14,0,20
2020-04-25,IN-MH,957,301,6817
2020-04-25,IN-ML,0,1,12
2020-04-25,IN-MN,2,0,2
2020-04-25,IN-MP,210,92,1952
2020-04-25,IN-MZ,0,0,1
2020-04-25,IN-OR,33,1,94
2020-04-25,IN-PB,67,17,298
2020-04-25,IN-PY,3,0,7
2020-04-25,IN-RJ,230,27,2034
2020-04-25,IN-TG,253,26,984
2020-04-25,IN-TN,866,22,1755
2020-04-25,IN-TR,1,0,2
2020-04-25,IN-UP,248,26,1778
2020-04-25,IN-UT,25,0,48
2020-04-25,IN-WB,103,18,571
2020-04-26,IN-AN,11,0,33
2020-04-26,IN-AP,231,31,1097
2020-04-26,IN-AR,1,0,1
2020-04-26,IN-AS,19,1,36
2020-04-26,IN-BR,46,2,251
2020-04-26,IN-CH,17,0,30
2020-04-26,IN-CT,32,0,37
2020-04-26,IN-DL,869,54,2625
2020-04-26,IN-GA,7,0,7
2020-04-26,IN-GJ,282,133,3071
2020-04-26,IN-HP,22,1,40
2020-04-26,IN-HR,176,3,289
2020-04-26,IN-JH,13,3,67
2020-04-26,IN-JK,112,6,494
2020-04-26,IN-KA,177,18,501
2020-04-26,IN-KL,338,4,458
2020-04-26,IN-LA,14,0,20
2020-04-26,IN-MH,1076,323,7628
2020-04-26,IN-ML,0,1,12
2020-04-26,IN-MN,2,0,2
2020-04-26,IN-MP,210,99,2096
2020-04-26,IN-MZ,0,0,1
2020-04-26,IN-OR,34,1,103
2020-04-26,IN-PB,67,17,298
2020-04-26,IN-PY,3,0,7
2020-04-26,IN-RJ,493,33,2083
2020-04-26,IN-TG,280,26,991
2020-04-26,IN-TN,960,23,1821
2020-04-26,IN-TR,2,0,2
2020-04-26,IN-UP,289,29,1843
2020-04-26,IN-UT,26,0,50
2020-04-26,IN-WB,105,18,611
2020-04-27,IN-AN,11,0,33
2020-04-27,IN-AP,235,31,1177
2020-04-27,IN-AR,1,0,1
2020-04-27,IN-AS,27,1,36
2020-04-27,IN-BR,56,2,277
2020-04-27,IN-CH,17,0,30
2020-04-27,IN-CT,32,0,37
2020-04-27,IN-DL,877,54,2918
2020-04-27,IN-GA,7,0,7
2020-04-27,IN-GJ,313,151,3301
2020-04-27,IN-HP,22,1,40
2020-04-27,IN-HR,176,3,289
2020-04-27,IN-JH,13,3,82
2020-04-27,IN-JK,137,6,523
2020-04-27,IN-KA,188,20,511
2020-04-27,IN-KL,342,4,469
2020-04-27,IN-LA,14,0,20
2020-04-27,IN-MH,1188,342,8068
2020-04-27,IN-ML,0,1,12
2020-04-27,IN-MN,2,0,2
2020-04-27,IN-MP,302,106,2168
2020-04-27,IN-MZ,0,0,1
2020-04-27,IN-OR,35,1,108
2020-04-27,IN-PB,71,18,313
2020-04-27,IN-PY,3,0,8
2020-04-27,IN-RJ,518,41,2185
2020-04-27,IN-TG,280,26,1002
2020-04-27,IN-TN,1020,24,1885
2020-04-27,IN-TR,2,0,2
2020-04-27,IN-UP,335,31,1955
2020-04-27,IN-UT,33,0,51
2020-04-27,IN-WB,105,20,649
2020-04-28,IN-AN,11,0,33
2020-04-28,IN-AP,258,31,1259
2020-04-28,IN-AR,1,0,1
2020-04-28,IN-AS,27,1,38
2020-04-28,IN-BR,57,2,346
2020-04-28,IN-CH,17,0,40
2020-04-28,IN-CT,32,0,37
2020-04-28,IN-DL,877,54,3108
2020-04-28,IN-GA,7,0,7
2020-04-28,IN-GJ,394,162,3548
2020-04-28,IN-HP,22,1,40
2020-04-28,IN-HR,183,3,296
2020-04-28,IN-JH,17,3,103
2020-04-28,IN-JK,164,7,546
2020-04-28,IN-KA,198,20,520
2020-04-28,IN-KL,355,4,482
2020-04-28,IN-LA,16,0,22
2020-04-28,IN-MH,1282,369,8590
2020-04-28,IN-ML,0,1,12
2020-04-28,IN-MN,2,0,2
2020-04-28,IN-MP,361,113,2368
2020-04-28,IN-MZ,0,0,1
2020-04-28,IN-OR,37,1,118
2020-04-28,IN-PB,71,18,313
2020-04-28,IN-PY,3,0,8
2020-04-28,IN-RJ,669,46,2262
2020-04-28,IN-TG,321,26,1004
2020-04-28,IN-TN,1101,24,1937
2020-04-28,IN-TR,2,0,2
2020-04-28,IN-UP,400,31,2043
2020-04-28,IN-UT,33,0,51
2020-04-28,IN-WB,109,20,697
2020-04-29,IN-AN,15,0,33
2020-04-29,IN-AP,287,31,1332
2020-04-29,IN-AR,1,0,1
2020-04-29,IN-AS,27,1,38
2020-04-29,IN-BR,64,2,383
2020-04-29,IN-CH,17,0,56
2020-04-29,IN-CT,34,0,38
2020-04-29,IN-DL,1078,54,3314
2020-04-29,IN-GA,7,0,7
2020-04-29,IN-GJ,434,181,3774
2020-04-29,IN-HP,25,1,40
2020-04-29,IN-HR,209,3,310
2020-04-29,IN-JH,19,3,105
2020-04-29,IN-JK,176,8,565
2020-04-29,IN-KA,215,20,532
2020-04-29,IN-KL,359,4,486
2020-04-29,IN-LA,16,0,22
2020-04-29,IN-MH,1388,400,9318
2020-04-29,IN-ML,0,1,12
2020-04-29,IN-MN,2,0,2
2020-04-29,IN-MP,377,119,2561
2020-04-29,IN-MZ,0,0,1
2020-04-29,IN-OR,38,1,119
2020-04-29,IN-PB,71,19,322
2020-04-29,IN-PY,3,0,8
2020-04-29,IN-RJ,768,51,2364
2020-04-29,IN-TG,367,26,1012
2020-04-29,IN-TN,1168,25,2058
2020-04-29,IN-TR,2,0,2
2020-04-29,IN-UP,477,36,2115
2020-04-29,IN-UT,34,0,54
2020-04-29,IN-WB,119,22,725
2020-04-30,IN-AN,15,0,33
2020-04-30,IN-AP,321,31,1403
2020-04-30,IN-AR,1,0,1
2020-04-30,IN-AS,29,1,42
2020-04-30,IN-BR,65,2,403
2020-04-30,IN-CH,17,0,56
2020-04-30,IN-CT,36,0,38
2020-04-30,IN-DL,1092,56,3439
2020-04-30,IN-GA,7,0,7
2020-04-30,IN-GJ,527,197,4082
2020-04-30,IN-HP,25,1,40
2020-04-30,IN-HR,209,3,310
2020-04-30,IN-JH,19,3,107
2020-04-30,IN-JK,192,8,581
2020-04-30,IN-KA,223,21,557
2020-04-30,IN-KL,369,4,496
2020-04-30,IN-LA,16,0,22
2020-04-30,IN-MH,1593,432,9915
2020-04-30,IN-ML,0,1,12
2020-04-30,IN-MN,2,0,2
2020-04-30,IN-MP,461,130,2660
2020-04-30,IN-MZ,0,0,1
2020-04-30,IN-OR,39,1,128
2020-04-30,IN-PB,90,19,357
2020-04-30,IN-PY,5,0,8
2020-04-30,IN-RJ,768,51,2438
2020-04-30,IN-TG,367,26,1012
2020-04-30,IN-TN,1210,27,2162
2020-04-30,IN-TR,2,0,2
2020-04-30,IN-UP,513,39,2203
2020-04-30,IN-UT,36,0,55
2020-04-30,IN-WB,124,22,758
2020-05-01,IN-AN,16,0,33
2020-05-01,IN-AP,403,33,1463
2020-05-01,IN-AR,1,0,1
2020-05-01,IN-AS,29,1,42
2020-05-01,IN-BR,82,2,426
2020-05-01,IN-CH,17,0,56
2020-05-01,IN-CT,36,0,40
2020-05-01,IN-DL,1094,59,3515
2020-05-01,IN-GA,7,0,7
2020-05-01,IN-GJ,613,214,4395
2020-05-01,IN-HP,28,1,40
2020-05-01,IN-HR,209,3,313
2020-05-01,IN-JH,20,3,111
2020-05-01,IN-JK,216,8,614
2020-05-01,IN-KA,235,22,576
2020-05-01,IN-KL,383,4,497
2020-05-01,IN-LA,16,0,22
2020-05-01,IN-MH,1773,459,10498
2020-05-01,IN-ML,0,1,12
2020-05-01,IN-MN,2,0,2
2020-05-01,IN-MP,482,137,2719
2020-05-01,IN-MZ,0,0,1
2020-05-01,IN-OR,41,1,143
2020-05-01,IN-PB,90,19,357
2020-05-01,IN-PY,5,0,8
2020-05-01,IN-RJ,836,58,2584
2020-05-01,IN-TG,441,26,1039
2020-05-01,IN-TN,1258,27,2323
2020-05-01,IN-TR,2,0,2
2020-05-01,IN-UP,555,41,2281
2020-05-01,IN-UT,36,0,57
2020-05-01,IN-WB,139,33,795
2020-05-02,IN-AN,16,0,33
2020-05-02,IN-AP,441,33,1525
2020-05-02,IN-AR,1,0,1
2020-05-02,IN-AS,32,1,43
2020-05-02,IN-BR,98,3,471
2020-05-02,IN-CH,17,0,88
2020-05-02,IN-CT,36,0,43
2020-05-02,IN-DL,1167,61,3738
