"MeasurementMethods","Units","StatVar","MinDate","NumPlaces","observationPeriods","ScalingFactors"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryZWE","1970","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderMultipleLenders","1970","88","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEuropeanEconomicCommunity","1977","57","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderSouthAsianDevelopmentFund","2019","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryROU","1979","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNDevelopmentProgramme","1990","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryGBR","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMYS","1986","26","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEUROFIMA","1970","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalFinanceCorporation","1970","35","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLBY","1985","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLBR","1983","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGTM","1997","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIRL","1979","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryNGA","1977","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLCA","2009","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTGO","1975","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryVNM","2005","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEurasianDevelopmentBank","2010","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderAsianInfrastructureInvestmentBank","2016","39","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryTTO","1979","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPER","1975","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryGRC","1970","24","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryGRD","2012","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryCIV","1970","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryGAB","1976","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAZE","1993","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryTKM","1993","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWestAfricanMonetaryUnion","1973","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySYR","2006","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGMB","1990","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPHL","1973","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabTownsOrganization","2004","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryAGO","1978","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryIDN","1984","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMLT","1982","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCOD","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCOL","1980","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryESP","1970","57","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryEGY","1970","19","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMLI","1975","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop","1977","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderMultipleLenders","1982","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderIslamicDevBank","1975","62","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLBN","1973","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop","1977","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNGeneralAssembly","2007","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryGTM","1984","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryNAM","2003","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderUNChildrenFund","1975","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySWE","1970","62","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabAfricanInternationalBank","1974","22","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWorldBankMIGA","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryPER","1970","15","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMKD","1994","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGUY","2023","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAZE","1993","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderMultipleLenders","1982","31","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCMR","1983","4","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryDZA","1970","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryGUY","1974","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryCMR","1983","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCIV","1970","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTZA","1979","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLBR","1980","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUT","1970","47","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUS","1992","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanUnion","2002","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZWE","1984","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLBN","1971","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRI","1985","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRK","1978","23","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderNethAntilles","1977","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNOR","1970","20","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCaribbeanDevBank","1976","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTKM","1993","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySVK","1996","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanReliefFund","2015","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryGUY","2023","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCZE","1993","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGRC","1970","15","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRT","1975","22","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAfricanExportImportBank","2010","33","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySVN","2006","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCPV","1990","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNewDevelopmentBank","2017","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldTradeOrganization","2010","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryKEN","1975","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCOD","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHL","1970","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHN","1970","121","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","1974","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCOL","1976","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHKG","1974","39","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryESP","1970","75","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVNM","2005","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PrivateNonGuaranteed_Bond_LongTermExternalDebt","1989","62","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderInternationalInvestmentBank","1990","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySUN","1970","42","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryRUS","1975","78","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderECOTradeandDevBank","2009","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJOR","1977","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInterAmericanDevBank","1970","29","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTTO","1979","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderDevBankoftheCentralAfricanStates","1978","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabLeague","1974","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalCoffeeOrganization","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryESP","1970","90","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev","1978","119","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryCOL","1970","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryISR","1970","28","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKWT","1970","108","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderUNGeneralAssembly","2007","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAN","1982","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryCOG","2011","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabLeague","1974","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryCOD","1970","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryZAF","1970","26","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHE","1970","70","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIDA","1970","117","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanUnion","2002","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJPN","1970","113","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryITA","1970","95","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySAU","1970","99","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAK","1970","23","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryPHL","1973","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTHA","1971","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt","1970","131","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLUX","1970","49","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderSouthAsianDevelopmentFund","2019","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryCPV","1979","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBRA","1970","48","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDEU","1970","122","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBRB","2009","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanMonetaryUnion","1973","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIRN","1970","36","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUS","1970","37","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIRQ","1970","43","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryROU","1970","37","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGNQ","2011","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUT","1970","74","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHND","1981","9","[P1Y]","[]"
