fips,l80_1,l80_2,l80_3,l80_4,l80_5,l80_6,l80_7,l80_8,l150_1,l150_2,l150_3,l150_4,l150_5,l150_6,l150_7,l150_8,year
dcs:geoId/28047,26250.0,30000.0,33750.0,37500.0,40500.0,43500.0,46500.0,49550.0,49218.75,56250.0,63281.25,70312.5,75937.5,81562.5,87187.5,92906.25,2006
dcs:geoId/28049,29750.0,34000.0,38250.0,42500.0,45900.0,49300.0,52700.0,56100.0,55781.25,63750.0,71718.75,79687.5,86062.5,92437.5,98812.5,105187.5,2006
dcs:geoId/28051,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28053,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28055,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28057,24150.0,27600.0,31050.0,34500.0,37250.0,40000.0,42800.0,45550.0,45281.25,51750.0,58218.75,64687.5,69843.75,75000.0,80250.0,85406.25,2006
dcs:geoId/28059,27050.0,30900.0,34800.0,38650.0,41750.0,44850.0,47950.0,51000.0,50718.75,57937.5,65250.0,72468.75,78281.25,84093.75,89906.25,95625.0,2006
dcs:geoId/28061,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28063,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28065,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28067,21850.0,24950.0,28100.0,31200.0,33700.0,36200.0,38700.0,41200.0,40968.75,46781.25,52687.5,58500.0,63187.5,67875.0,72562.5,77250.0,2006
dcs:geoId/28069,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28071,28750.0,32850.0,36950.0,41050.0,44350.0,47600.0,50900.0,54200.0,53906.25,61593.75,69281.25,76968.75,83156.25,89250.0,95437.5,101625.0,2006
dcs:geoId/28073,24100.0,27500.0,30950.0,34400.0,37150.0,39900.0,42650.0,45400.0,45187.5,51562.5,58031.25,64500.0,69656.25,74812.5,79968.75,85125.0,2006
dcs:geoId/28075,24000.0,27400.0,30850.0,34250.0,37000.0,39750.0,42450.0,45200.0,45000.0,51375.0,57843.75,64218.75,69375.0,74531.25,79593.75,84750.0,2006
dcs:geoId/28077,26950.0,30800.0,34650.0,38500.0,41600.0,44650.0,47750.0,50800.0,50531.25,57750.0,64968.75,72187.5,78000.0,83718.75,89531.25,95250.0,2006
dcs:geoId/28079,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28081,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/28083,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28085,22050.0,25200.0,28350.0,31500.0,34000.0,36550.0,39050.0,41600.0,41343.75,47250.0,53156.25,59062.5,63750.0,68531.25,73218.75,78000.0,2006
dcs:geoId/28087,24900.0,28500.0,32050.0,35600.0,38450.0,41300.0,44150.0,47000.0,46687.5,53437.5,60093.75,66750.0,72093.75,77437.5,82781.25,88125.0,2006
dcs:geoId/28089,29750.0,34000.0,38250.0,42500.0,45900.0,49300.0,52700.0,56100.0,55781.25,63750.0,71718.75,79687.5,86062.5,92437.5,98812.5,105187.5,2006
dcs:geoId/28091,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28093,24350.0,27850.0,31300.0,34800.0,37600.0,40350.0,43150.0,45950.0,45656.25,52218.75,58687.5,65250.0,70500.0,75656.25,80906.25,86156.25,2006
dcs:geoId/28095,23600.0,26950.0,30350.0,33700.0,36400.0,39100.0,41800.0,44500.0,44250.0,50531.25,56906.25,63187.5,68250.0,73312.5,78375.0,83437.5,2006
dcs:geoId/28097,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28099,21400.0,24450.0,27500.0,30550.0,33000.0,35450.0,37900.0,40350.0,40125.0,45843.75,51562.5,57281.25,61875.0,66468.75,71062.5,75656.25,2006
dcs:geoId/28101,22300.0,25500.0,28650.0,31850.0,34400.0,36950.0,39500.0,42050.0,41812.5,47812.5,53718.75,59718.75,64500.0,69281.25,74062.5,78843.75,2006
dcs:geoId/28103,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28105,25300.0,28950.0,32550.0,36150.0,39050.0,41950.0,44850.0,47750.0,47437.5,54281.25,61031.25,67781.25,73218.75,78656.25,84093.75,89531.25,2006
dcs:geoId/28107,20600.0,23550.0,26500.0,29450.0,31800.0,34150.0,36500.0,38850.0,38625.0,44156.25,49687.5,55218.75,59625.0,64031.25,68437.5,72843.75,2006
dcs:geoId/28109,24200.0,27650.0,31100.0,34550.0,37300.0,40100.0,42850.0,45600.0,45375.0,51843.75,58312.5,64781.25,69937.5,75187.5,80343.75,85500.0,2006
dcs:geoId/28111,24100.0,27500.0,30950.0,34400.0,37150.0,39900.0,42650.0,45400.0,45187.5,51562.5,58031.25,64500.0,69656.25,74812.5,79968.75,85125.0,2006
dcs:geoId/28113,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28115,25550.0,29200.0,32850.0,36500.0,39400.0,42350.0,45250.0,48200.0,47906.25,54750.0,61593.75,68437.5,73875.0,79406.25,84843.75,90375.0,2006
dcs:geoId/28117,21850.0,24950.0,28100.0,31200.0,33700.0,36200.0,38700.0,41200.0,40968.75,46781.25,52687.5,58500.0,63187.5,67875.0,72562.5,77250.0,2006
dcs:geoId/28119,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28121,29750.0,34000.0,38250.0,42500.0,45900.0,49300.0,52700.0,56100.0,55781.25,63750.0,71718.75,79687.5,86062.5,92437.5,98812.5,105187.5,2006
dcs:geoId/28123,20900.0,23900.0,26850.0,29850.0,32250.0,34650.0,37000.0,39400.0,39187.5,44812.5,50343.75,55968.75,60468.75,64968.75,69375.0,73875.0,2006
dcs:geoId/28125,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28127,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28129,24000.0,27450.0,30850.0,34300.0,37050.0,39800.0,42550.0,45300.0,45000.0,51468.75,57843.75,64312.5,69468.75,74625.0,79781.25,84937.5,2006
dcs:geoId/28131,26250.0,30000.0,33750.0,37500.0,40500.0,43500.0,46500.0,49550.0,49218.75,56250.0,63281.25,70312.5,75937.5,81562.5,87187.5,92906.25,2006
dcs:geoId/28133,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28135,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28137,25650.0,29300.0,33000.0,36650.0,39600.0,42500.0,45450.0,48400.0,48093.75,54937.5,61875.0,68718.75,74250.0,79687.5,85218.75,90750.0,2006
dcs:geoId/28139,22350.0,25550.0,28750.0,31900.0,34450.0,37050.0,39600.0,42150.0,41906.25,47906.25,53906.25,59812.5,64593.75,69468.75,74250.0,79031.25,2006
dcs:geoId/28141,22800.0,26050.0,29300.0,32550.0,35150.0,37750.0,40350.0,43000.0,42750.0,48843.75,54937.5,61031.25,65906.25,70781.25,75656.25,80625.0,2006
dcs:geoId/28143,24350.0,27850.0,31300.0,34800.0,37600.0,40350.0,43150.0,45950.0,45656.25,52218.75,58687.5,65250.0,70500.0,75656.25,80906.25,86156.25,2006
dcs:geoId/28145,24550.0,28050.0,31550.0,35050.0,37850.0,40650.0,43450.0,46250.0,46031.25,52593.75,59156.25,65718.75,70968.75,76218.75,81468.75,86718.75,2006
dcs:geoId/28147,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28149,27700.0,31700.0,35650.0,39600.0,42750.0,45950.0,49100.0,52250.0,51937.5,59437.5,66843.75,74250.0,80156.25,86156.25,92062.5,97968.75,2006
dcs:geoId/28151,20500.0,23450.0,26350.0,29300.0,31650.0,34000.0,36350.0,38700.0,38437.5,43968.75,49406.25,54937.5,59343.75,63750.0,68156.25,72562.5,2006
dcs:geoId/28153,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28155,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/28157,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/28159,21550.0,24650.0,27700.0,30800.0,33250.0,35750.0,38200.0,40650.0,40406.25,46218.75,51937.5,57750.0,62343.75,67031.25,71625.0,76218.75,2006
dcs:geoId/28161,21050.0,24100.0,27100.0,30100.0,32500.0,34900.0,37300.0,39750.0,39468.75,45187.5,50812.5,56437.5,60937.5,65437.5,69937.5,74531.25,2006
dcs:geoId/28163,20450.0,23350.0,26300.0,29200.0,31550.0,33850.0,36200.0,38550.0,38343.75,43781.25,49312.5,54750.0,59156.25,63468.75,67875.0,72281.25,2006
dcs:geoId/29001,26400.0,30150.0,33950.0,37700.0,40700.0,43750.0,46750.0,49750.0,49500.0,56531.25,63656.25,70687.5,76312.5,82031.25,87656.25,93281.25,2006
dcs:geoId/29003,29250.0,33400.0,37600.0,41750.0,45100.0,48450.0,51750.0,55100.0,54843.75,62625.0,70500.0,78281.25,84562.5,90843.75,97031.25,103312.5,2006
dcs:geoId/29005,26500.0,30300.0,34050.0,37850.0,40900.0,43900.0,46950.0,49950.0,49687.5,56812.5,63843.75,70968.75,76687.5,82312.5,88031.25,93656.25,2006
dcs:geoId/29007,27850.0,31800.0,35800.0,39750.0,42950.0,46100.0,49300.0,52450.0,52218.75,59625.0,67125.0,74531.25,80531.25,86437.5,92437.5,98343.75,2006
dcs:geoId/29009,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29011,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29013,25550.0,29200.0,32850.0,36500.0,39400.0,42350.0,45250.0,48200.0,47906.25,54750.0,61593.75,68437.5,73875.0,79406.25,84843.75,90375.0,2006
dcs:geoId/29015,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29017,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29019,34700.0,39700.0,44650.0,49600.0,53550.0,57550.0,61500.0,65450.0,65062.5,74437.5,83718.75,93000.0,100406.25,107906.25,115312.5,122718.75,2006
dcs:geoId/29021,29250.0,33400.0,37600.0,41750.0,45100.0,48450.0,51750.0,55100.0,54843.75,62625.0,70500.0,78281.25,84562.5,90843.75,97031.25,103312.5,2006
dcs:geoId/29023,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29025,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29027,36100.0,41300.0,46450.0,51600.0,55750.0,59850.0,64000.0,68100.0,67687.5,77437.5,87093.75,96750.0,104531.25,112218.75,120000.0,127687.5,2006
dcs:geoId/29029,28200.0,32250.0,36250.0,40300.0,43500.0,46750.0,49950.0,53200.0,52875.0,60468.75,67968.75,75562.5,81562.5,87656.25,93656.25,99750.0,2006
dcs:geoId/29031,31550.0,36100.0,40600.0,45100.0,48700.0,52300.0,55900.0,59550.0,59156.25,67687.5,76125.0,84562.5,91312.5,98062.5,104812.5,111656.25,2006
dcs:geoId/29033,25600.0,29250.0,32900.0,36550.0,39450.0,42400.0,45300.0,48250.0,48000.0,54843.75,61687.5,68531.25,73968.75,79500.0,84937.5,90468.75,2006
dcs:geoId/29035,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29037,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29039,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29041,27250.0,31150.0,35050.0,38950.0,42050.0,45200.0,48300.0,51400.0,51093.75,58406.25,65718.75,73031.25,78843.75,84750.0,90562.5,96375.0,2006
dcs:geoId/29043,28800.0,32900.0,37000.0,41100.0,44400.0,47700.0,51000.0,54300.0,54000.0,61687.5,69375.0,77062.5,83250.0,89437.5,95625.0,101812.5,2006
dcs:geoId/29045,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29047,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29049,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29051,36100.0,41300.0,46450.0,51600.0,55750.0,59850.0,64000.0,68100.0,67687.5,77437.5,87093.75,96750.0,104531.25,112218.75,120000.0,127687.5,2006
dcs:geoId/29053,28750.0,32850.0,36950.0,41050.0,44350.0,47600.0,50900.0,54200.0,53906.25,61593.75,69281.25,76968.75,83156.25,89250.0,95437.5,101625.0,2006
dcs:geoId/29055,25300.0,28900.0,32550.0,36150.0,39050.0,41950.0,44850.0,47700.0,47437.5,54187.5,61031.25,67781.25,73218.75,78656.25,84093.75,89437.5,2006
dcs:geoId/29056,36900.0,42200.0,47450.0,52700.0,56950.0,61150.0,65350.0,69600.0,69187.5,79125.0,88968.75,98812.5,106781.25,114656.25,122531.25,130500.0,2006
dcs:geoId/29057,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29059,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29061,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29063,29250.0,33400.0,37600.0,41750.0,45100.0,48450.0,51750.0,55100.0,54843.75,62625.0,70500.0,78281.25,84562.5,90843.75,97031.25,103312.5,2006
dcs:geoId/29065,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29067,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29069,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29071,36900.0,42200.0,47450.0,52700.0,56950.0,61150.0,65350.0,69600.0,69187.5,79125.0,88968.75,98812.5,106781.25,114656.25,122531.25,130500.0,2006
dcs:geoId/29073,28950.0,33100.0,37200.0,41350.0,44650.0,48000.0,51300.0,54600.0,54281.25,62062.5,69750.0,77531.25,83718.75,90000.0,96187.5,102375.0,2006
dcs:geoId/29075,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29077,28800.0,32900.0,37000.0,41100.0,44400.0,47700.0,51000.0,54300.0,54000.0,61687.5,69375.0,77062.5,83250.0,89437.5,95625.0,101812.5,2006
dcs:geoId/29079,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29081,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29083,25400.0,29050.0,32650.0,36300.0,39200.0,42100.0,45000.0,47900.0,47625.0,54468.75,61218.75,68062.5,73500.0,78937.5,84375.0,89812.5,2006
dcs:geoId/29085,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29087,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29089,34700.0,39700.0,44650.0,49600.0,53550.0,57550.0,61500.0,65450.0,65062.5,74437.5,83718.75,93000.0,100406.25,107906.25,115312.5,122718.75,2006
dcs:geoId/29091,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29093,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29095,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29097,26800.0,30650.0,34450.0,38300.0,41350.0,44450.0,47500.0,50550.0,50250.0,57468.75,64593.75,71812.5,77531.25,83343.75,89062.5,94781.25,2006
dcs:geoId/29099,36900.0,42200.0,47450.0,52700.0,56950.0,61150.0,65350.0,69600.0,69187.5,79125.0,88968.75,98812.5,106781.25,114656.25,122531.25,130500.0,2006
dcs:geoId/29101,29750.0,34000.0,38250.0,42500.0,45900.0,49300.0,52700.0,56100.0,55781.25,63750.0,71718.75,79687.5,86062.5,92437.5,98812.5,105187.5,2006
dcs:geoId/29103,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29105,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29107,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29109,25550.0,29200.0,32850.0,36500.0,39400.0,42350.0,45250.0,48200.0,47906.25,54750.0,61593.75,68437.5,73875.0,79406.25,84843.75,90375.0,2006
dcs:geoId/29111,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29113,36900.0,42200.0,47450.0,52700.0,56950.0,61150.0,65350.0,69600.0,69187.5,79125.0,88968.75,98812.5,106781.25,114656.25,122531.25,130500.0,2006
dcs:geoId/29115,25150.0,28700.0,32300.0,35900.0,38750.0,41650.0,44500.0,47400.0,47156.25,53812.5,60562.5,67312.5,72656.25,78093.75,83437.5,88875.0,2006
dcs:geoId/29117,28350.0,32400.0,36450.0,40500.0,43750.0,47000.0,50200.0,53450.0,53156.25,60750.0,68343.75,75937.5,82031.25,88125.0,94125.0,100218.75,2006
dcs:geoId/29119,24900.0,28500.0,32050.0,35600.0,38450.0,41300.0,44150.0,47000.0,46687.5,53437.5,60093.75,66750.0,72093.75,77437.5,82781.25,88125.0,2006
dcs:geoId/29121,25850.0,29550.0,33250.0,36950.0,39900.0,42850.0,45850.0,48800.0,48468.75,55406.25,62343.75,69281.25,74812.5,80343.75,85968.75,91500.0,2006
dcs:geoId/29123,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29125,27000.0,30850.0,34700.0,38550.0,41650.0,44700.0,47800.0,50900.0,50625.0,57843.75,65062.5,72281.25,78093.75,83812.5,89625.0,95437.5,2006
dcs:geoId/29127,28650.0,32700.0,36800.0,40900.0,44150.0,47450.0,50700.0,54000.0,53718.75,61312.5,69000.0,76687.5,82781.25,88968.75,95062.5,101250.0,2006
dcs:geoId/29129,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29131,25500.0,29100.0,32750.0,36400.0,39300.0,42200.0,45150.0,48050.0,47812.5,54562.5,61406.25,68250.0,73687.5,79125.0,84656.25,90093.75,2006
dcs:geoId/29133,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29135,29350.0,33500.0,37700.0,41900.0,45250.0,48600.0,51950.0,55300.0,55031.25,62812.5,70687.5,78562.5,84843.75,91125.0,97406.25,103687.5,2006
dcs:geoId/29137,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29139,26700.0,30500.0,34350.0,38150.0,41200.0,44250.0,47300.0,50350.0,50062.5,57187.5,64406.25,71531.25,77250.0,82968.75,88687.5,94406.25,2006
dcs:geoId/29141,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29143,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29145,26800.0,30650.0,34450.0,38300.0,41350.0,44450.0,47500.0,50550.0,50250.0,57468.75,64593.75,71812.5,77531.25,83343.75,89062.5,94781.25,2006
dcs:geoId/29147,29250.0,33400.0,37600.0,41750.0,45100.0,48450.0,51750.0,55100.0,54843.75,62625.0,70500.0,78281.25,84562.5,90843.75,97031.25,103312.5,2006
dcs:geoId/29149,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29151,36100.0,41300.0,46450.0,51600.0,55750.0,59850.0,64000.0,68100.0,67687.5,77437.5,87093.75,96750.0,104531.25,112218.75,120000.0,127687.5,2006
dcs:geoId/29153,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29155,25100.0,28700.0,32250.0,35850.0,38700.0,41600.0,44450.0,47300.0,47062.5,53812.5,60468.75,67218.75,72562.5,78000.0,83343.75,88687.5,2006
dcs:geoId/29157,30050.0,34350.0,38650.0,42950.0,46400.0,49800.0,53250.0,56700.0,56343.75,64406.25,72468.75,80531.25,87000.0,93375.0,99843.75,106312.5,2006
dcs:geoId/29159,26200.0,29950.0,33700.0,37450.0,40450.0,43450.0,46450.0,49450.0,49125.0,56156.25,63187.5,70218.75,75843.75,81468.75,87093.75,92718.75,2006
dcs:geoId/29161,27050.0,30900.0,34800.0,38650.0,41750.0,44850.0,47950.0,51000.0,50718.75,57937.5,65250.0,72468.75,78281.25,84093.75,89906.25,95625.0,2006
dcs:geoId/29163,27000.0,30850.0,34700.0,38550.0,41650.0,44700.0,47800.0,50900.0,50625.0,57843.75,65062.5,72281.25,78093.75,83812.5,89625.0,95437.5,2006
dcs:geoId/29165,38300.0,43800.0,49250.0,54700.0,59100.0,63500.0,67850.0,72250.0,71812.5,82125.0,92343.75,102562.5,110812.5,119062.5,127218.75,135468.75,2006
dcs:geoId/29167,25200.0,28800.0,32400.0,36000.0,38900.0,41750.0,44650.0,47500.0,47250.0,54000.0,60750.0,67500.0,72937.5,78281.25,83718.75,89062.5,2006
