StateName,Pincode,DistrictLGDCode0,DistrictLGDCode1,DistrictLGDCode2,DistrictLGDCode3,DistrictLGDCode4,PincodeDCID
ANDHRA PRADESH,521263,510,,,,,pincode/521263
ANDHRA PRADESH,521286,510,,,,,pincode/521286
ANDHRA PRADESH,521301,510,,,,,pincode/521301
ANDHRA PRADESH,521311,510,,,,,pincode/521311
ANDHRA PRADESH,521312,510,,,,,pincode/521312
ANDHRA PRADESH,521320,510,,,,,pincode/521320
ANDHRA PRADESH,521321,510,,,,,pincode/521321
ANDHRA PRADESH,521322,510,,,,,pincode/521322
ANDHRA PRADESH,521323,510,,,,,pincode/521323
ANDHRA PRADESH,521324,510,,,,,pincode/521324
ANDHRA PRADESH,521325,510,,,,,pincode/521325
ANDHRA PRADESH,521326,510,,,,,pincode/521326
ANDHRA PRADESH,521327,510,,,,,pincode/521327
ANDHRA PRADESH,521328,510,,,,,pincode/521328
ANDHRA PRADESH,521329,510,,,,,pincode/521329
ANDHRA PRADESH,521330,510,,,,,pincode/521330
ANDHRA PRADESH,521331,510,,,,,pincode/521331
ANDHRA PRADESH,521332,510,,,,,pincode/521332
ANDHRA PRADESH,521333,510,,,,,pincode/521333
ANDHRA PRADESH,521340,510,,,,,pincode/521340
ANDHRA PRADESH,521343,510,,,,,pincode/521343
ANDHRA PRADESH,521344,510,,,,,pincode/521344
ANDHRA PRADESH,521345,510,,,,,pincode/521345
ANDHRA PRADESH,521356,510,,,,,pincode/521356
ANDHRA PRADESH,521366,510,,,,,pincode/521366
ANDHRA PRADESH,521369,510,,,,,pincode/521369
ANDHRA PRADESH,521390,510,,,,,pincode/521390
ANDHRA PRADESH,521401,510,,,,,pincode/521401
ANDHRA PRADESH,521402,510,,,,,pincode/521402
ANDHRA PRADESH,521403,510,,,,,pincode/521403
ANDHRA PRADESH,521456,510,,,,,pincode/521456
ANDHRA PRADESH,521457,510,,,,,pincode/521457
ANDHRA PRADESH,522001,506,,,,,pincode/522001
ANDHRA PRADESH,522002,506,,,,,pincode/522002
ANDHRA PRADESH,522003,506,,,,,pincode/522003
ANDHRA PRADESH,522004,506,,,,,pincode/522004
ANDHRA PRADESH,522005,506,,,,,pincode/522005
ANDHRA PRADESH,522006,506,,,,,pincode/522006
ANDHRA PRADESH,522007,506,,,,,pincode/522007
ANDHRA PRADESH,522009,506,,,,,pincode/522009
ANDHRA PRADESH,522015,506,,,,,pincode/522015
ANDHRA PRADESH,522016,506,,,,,pincode/522016
ANDHRA PRADESH,522017,506,,,,,pincode/522017
ANDHRA PRADESH,522018,506,,,,,pincode/522018
ANDHRA PRADESH,522019,506,,,,,pincode/522019
ANDHRA PRADESH,522020,506,,,,,pincode/522020
ANDHRA PRADESH,522034,506,,,,,pincode/522034
ANDHRA PRADESH,522101,506,,,,,pincode/522101
ANDHRA PRADESH,522102,506,,,,,pincode/522102
ANDHRA PRADESH,522111,506,,,,,pincode/522111
ANDHRA PRADESH,522112,506,,,,,pincode/522112
ANDHRA PRADESH,522113,506,,,,,pincode/522113
ANDHRA PRADESH,522124,506,,,,,pincode/522124
ANDHRA PRADESH,522201,506,,,,,pincode/522201
ANDHRA PRADESH,522202,506,,,,,pincode/522202
ANDHRA PRADESH,522211,506,,,,,pincode/522211
ANDHRA PRADESH,522212,506,,,,,pincode/522212
ANDHRA PRADESH,522213,506,,,,,pincode/522213
ANDHRA PRADESH,522233,506,,,,,pincode/522233
ANDHRA PRADESH,522234,506,,,,,pincode/522234
ANDHRA PRADESH,522235,506,,,,,pincode/522235
ANDHRA PRADESH,522236,506,,,,,pincode/522236
ANDHRA PRADESH,522237,506,,,,,pincode/522237
ANDHRA PRADESH,522238,506,,,,,pincode/522238
ANDHRA PRADESH,522239,506,,,,,pincode/522239
ANDHRA PRADESH,522240,506,,,,,pincode/522240
ANDHRA PRADESH,522256,506,,,,,pincode/522256
ANDHRA PRADESH,522257,506,,,,,pincode/522257
ANDHRA PRADESH,522258,506,,,,,pincode/522258
ANDHRA PRADESH,522259,506,,,,,pincode/522259
ANDHRA PRADESH,522261,506,,,,,pincode/522261
ANDHRA PRADESH,522262,506,,,,,pincode/522262
ANDHRA PRADESH,522264,506,,,,,pincode/522264
ANDHRA PRADESH,522265,506,,,,,pincode/522265
ANDHRA PRADESH,522268,506,,,,,pincode/522268
ANDHRA PRADESH,522301,506,,,,,pincode/522301
ANDHRA PRADESH,522302,506,,,,,pincode/522302
ANDHRA PRADESH,522303,506,,,,,pincode/522303
ANDHRA PRADESH,522304,506,,,,,pincode/522304
ANDHRA PRADESH,522305,506,,,,,pincode/522305
ANDHRA PRADESH,522306,506,,,,,pincode/522306
ANDHRA PRADESH,522307,506,,,,,pincode/522307
ANDHRA PRADESH,522308,506,,,,,pincode/522308
ANDHRA PRADESH,522309,506,,,,,pincode/522309
ANDHRA PRADESH,522310,506,,,,,pincode/522310
ANDHRA PRADESH,522311,506,,,,,pincode/522311
ANDHRA PRADESH,522312,506,,,,,pincode/522312
ANDHRA PRADESH,522313,506,,,,,pincode/522313
ANDHRA PRADESH,522314,506,,,,,pincode/522314
ANDHRA PRADESH,522315,506,,,,,pincode/522315
ANDHRA PRADESH,522316,506,,,,,pincode/522316
ANDHRA PRADESH,522317,506,,,,,pincode/522317
ANDHRA PRADESH,522318,506,,,,,pincode/522318
ANDHRA PRADESH,522324,506,,,,,pincode/522324
ANDHRA PRADESH,522325,506,,,,,pincode/522325
ANDHRA PRADESH,522329,506,,,,,pincode/522329
ANDHRA PRADESH,522330,506,,,,,pincode/522330
ANDHRA PRADESH,522341,506,,,,,pincode/522341
ANDHRA PRADESH,522401,506,,,,,pincode/522401
ANDHRA PRADESH,522402,506,,,,,pincode/522402
ANDHRA PRADESH,522403,506,,,,,pincode/522403
ANDHRA PRADESH,522408,506,,,,,pincode/522408
ANDHRA PRADESH,522409,506,,,,,pincode/522409
ANDHRA PRADESH,522410,506,,,,,pincode/522410
ANDHRA PRADESH,522411,506,,,,,pincode/522411
ANDHRA PRADESH,522412,506,,,,,pincode/522412
ANDHRA PRADESH,522413,506,,,,,pincode/522413
ANDHRA PRADESH,522414,506,,,,,pincode/522414
ANDHRA PRADESH,522415,506,,,,,pincode/522415
ANDHRA PRADESH,522421,506,,,,,pincode/522421
ANDHRA PRADESH,522426,506,,,,,pincode/522426
ANDHRA PRADESH,522435,506,,,,,pincode/522435
ANDHRA PRADESH,522436,506,,,,,pincode/522436
ANDHRA PRADESH,522437,506,,,,,pincode/522437
ANDHRA PRADESH,522438,506,,,,,pincode/522438
ANDHRA PRADESH,522439,506,,,,,pincode/522439
ANDHRA PRADESH,522501,506,,,,,pincode/522501
ANDHRA PRADESH,522502,506,,,,,pincode/522502
ANDHRA PRADESH,522503,506,,,,,pincode/522503
ANDHRA PRADESH,522508,506,,,,,pincode/522508
ANDHRA PRADESH,522509,506,,,,,pincode/522509
ANDHRA PRADESH,522510,506,,,,,pincode/522510
ANDHRA PRADESH,522529,506,,,,,pincode/522529
ANDHRA PRADESH,522549,506,,,,,pincode/522549
ANDHRA PRADESH,522601,506,,,,,pincode/522601
ANDHRA PRADESH,522603,506,,,,,pincode/522603
ANDHRA PRADESH,522611,506,,,,,pincode/522611
ANDHRA PRADESH,522612,506,,,,,pincode/522612
ANDHRA PRADESH,522613,506,,,,,pincode/522613
ANDHRA PRADESH,522614,506,,,,,pincode/522614
ANDHRA PRADESH,522615,506,,,,,pincode/522615
ANDHRA PRADESH,522616,506,,,,,pincode/522616
ANDHRA PRADESH,522617,506,,,,,pincode/522617
ANDHRA PRADESH,522619,506,,,,,pincode/522619
ANDHRA PRADESH,522626,506,,,,,pincode/522626
ANDHRA PRADESH,522646,506,,,,,pincode/522646
ANDHRA PRADESH,522647,506,,,,,pincode/522647
ANDHRA PRADESH,522649,506,,,,,pincode/522649
ANDHRA PRADESH,522657,506,,,,,pincode/522657
ANDHRA PRADESH,522658,506,,,,,pincode/522658
ANDHRA PRADESH,522659,506,,,,,pincode/522659
ANDHRA PRADESH,522660,506,,,,,pincode/522660
ANDHRA PRADESH,522661,506,,,,,pincode/522661
ANDHRA PRADESH,522663,506,,,,,pincode/522663
ANDHRA PRADESH,523001,517,,,,,pincode/523001
ANDHRA PRADESH,523002,517,,,,,pincode/523002
ANDHRA PRADESH,523101,517,,,,,pincode/523101
ANDHRA PRADESH,523104,517,,,,,pincode/523104
ANDHRA PRADESH,523105,517,,,,,pincode/523105
ANDHRA PRADESH,523108,517,,,,,pincode/523108
ANDHRA PRADESH,523109,517,,,,,pincode/523109
ANDHRA PRADESH,523110,517,,,,,pincode/523110
ANDHRA PRADESH,523111,517,,,,,pincode/523111
ANDHRA PRADESH,523112,517,,,,,pincode/523112
ANDHRA PRADESH,523113,517,,,,,pincode/523113
ANDHRA PRADESH,523114,517,,,,,pincode/523114
ANDHRA PRADESH,523115,517,,,,,pincode/523115
ANDHRA PRADESH,523116,517,,,,,pincode/523116
ANDHRA PRADESH,523117,517,,,,,pincode/523117
ANDHRA PRADESH,523135,517,,,,,pincode/523135
ANDHRA PRADESH,523155,517,,,,,pincode/523155
ANDHRA PRADESH,523156,517,,,,,pincode/523156
ANDHRA PRADESH,523157,517,,,,,pincode/523157
ANDHRA PRADESH,523165,517,,,,,pincode/523165
ANDHRA PRADESH,523166,517,,,,,pincode/523166
ANDHRA PRADESH,523167,517,,,,,pincode/523167
ANDHRA PRADESH,523168,517,,,,,pincode/523168
ANDHRA PRADESH,523169,517,,,,,pincode/523169
ANDHRA PRADESH,523170,517,,,,,pincode/523170
ANDHRA PRADESH,523171,517,,,,,pincode/523171
ANDHRA PRADESH,523180,517,,,,,pincode/523180
ANDHRA PRADESH,523181,517,,,,,pincode/523181
ANDHRA PRADESH,523182,517,,,,,pincode/523182
ANDHRA PRADESH,523183,517,,,,,pincode/523183
ANDHRA PRADESH,523184,517,,,,,pincode/523184
ANDHRA PRADESH,523185,517,,,,,pincode/523185
ANDHRA PRADESH,523186,517,,,,,pincode/523186
ANDHRA PRADESH,523187,517,,,,,pincode/523187
ANDHRA PRADESH,523190,517,,,,,pincode/523190
ANDHRA PRADESH,523201,517,,,,,pincode/523201
ANDHRA PRADESH,523211,517,,,,,pincode/523211
ANDHRA PRADESH,523212,517,,,,,pincode/523212
ANDHRA PRADESH,523213,517,,,,,pincode/523213
ANDHRA PRADESH,523214,517,,,,,pincode/523214
ANDHRA PRADESH,523223,517,,,,,pincode/523223
ANDHRA PRADESH,523224,517,,,,,pincode/523224
ANDHRA PRADESH,523225,517,,,,,pincode/523225
ANDHRA PRADESH,523226,517,,,,,pincode/523226
ANDHRA PRADESH,523227,517,,,,,pincode/523227
ANDHRA PRADESH,523228,517,,,,,pincode/523228
ANDHRA PRADESH,523230,517,,,,,pincode/523230
ANDHRA PRADESH,523240,517,,,,,pincode/523240
ANDHRA PRADESH,523241,517,,,,,pincode/523241
ANDHRA PRADESH,523245,517,,,,,pincode/523245
ANDHRA PRADESH,523246,517,,,,,pincode/523246
ANDHRA PRADESH,523247,517,,,,,pincode/523247
ANDHRA PRADESH,523252,517,,,,,pincode/523252
ANDHRA PRADESH,523253,517,,,,,pincode/523253
ANDHRA PRADESH,523254,517,,,,,pincode/523254
ANDHRA PRADESH,523260,517,,,,,pincode/523260
ANDHRA PRADESH,523261,517,,,,,pincode/523261
ANDHRA PRADESH,523262,517,,,,,pincode/523262
ANDHRA PRADESH,523263,517,,,,,pincode/523263
ANDHRA PRADESH,523264,517,,,,,pincode/523264
ANDHRA PRADESH,523265,517,,,,,pincode/523265
ANDHRA PRADESH,523270,517,,,,,pincode/523270
ANDHRA PRADESH,523271,517,,,,,pincode/523271
ANDHRA PRADESH,523272,517,,,,,pincode/523272
ANDHRA PRADESH,523273,517,,,,,pincode/523273
ANDHRA PRADESH,523274,517,,,,,pincode/523274
ANDHRA PRADESH,523279,517,,,,,pincode/523279
ANDHRA PRADESH,523280,517,,,,,pincode/523280
ANDHRA PRADESH,523281,517,,,,,pincode/523281
ANDHRA PRADESH,523286,517,,,,,pincode/523286
ANDHRA PRADESH,523291,517,,,,,pincode/523291
ANDHRA PRADESH,523292,517,,,,,pincode/523292
ANDHRA PRADESH,523301,517,,,,,pincode/523301
ANDHRA PRADESH,523302,517,,,,,pincode/523302
ANDHRA PRADESH,523303,517,,,,,pincode/523303
ANDHRA PRADESH,523304,517,,,,,pincode/523304
ANDHRA PRADESH,523305,517,,,,,pincode/523305
ANDHRA PRADESH,523315,517,,,,,pincode/523315
ANDHRA PRADESH,523316,517,,,,,pincode/523316
ANDHRA PRADESH,523320,517,,,,,pincode/523320
ANDHRA PRADESH,523326,517,,,,,pincode/523326
ANDHRA PRADESH,523327,517,,,,,pincode/523327
ANDHRA PRADESH,523328,517,,,,,pincode/523328
ANDHRA PRADESH,523329,517,,,,,pincode/523329
ANDHRA PRADESH,523330,517,,,,,pincode/523330
ANDHRA PRADESH,523331,517,,,,,pincode/523331
ANDHRA PRADESH,523332,517,,,,,pincode/523332
ANDHRA PRADESH,523333,517,,,,,pincode/523333
ANDHRA PRADESH,523334,517,,,,,pincode/523334
ANDHRA PRADESH,523335,517,,,,,pincode/523335
ANDHRA PRADESH,523336,517,,,,,pincode/523336
ANDHRA PRADESH,523346,517,,,,,pincode/523346
ANDHRA PRADESH,523356,517,,,,,pincode/523356
ANDHRA PRADESH,523357,517,,,,,pincode/523357
ANDHRA PRADESH,523367,517,,,,,pincode/523367
ANDHRA PRADESH,523368,517,,,,,pincode/523368
ANDHRA PRADESH,523369,517,,,,,pincode/523369
ANDHRA PRADESH,523370,517,,,,,pincode/523370
ANDHRA PRADESH,523371,517,,,,,pincode/523371
ANDHRA PRADESH,523372,517,,,,,pincode/523372
ANDHRA PRADESH,523373,517,,,,,pincode/523373
ANDHRA PRADESH,524001,515,,,,,pincode/524001
ANDHRA PRADESH,524002,515,,,,,pincode/524002
ANDHRA PRADESH,524003,515,,,,,pincode/524003
ANDHRA PRADESH,524004,515,,,,,pincode/524004
ANDHRA PRADESH,524005,515,,,,,pincode/524005
ANDHRA PRADESH,524101,515,,,,,pincode/524101
ANDHRA PRADESH,524121,515,,,,,pincode/524121
ANDHRA PRADESH,524123,515,,,,,pincode/524123
ANDHRA PRADESH,524124,515,,,,,pincode/524124
ANDHRA PRADESH,524126,515,,,,,pincode/524126
ANDHRA PRADESH,524127,515,,,,,pincode/524127
ANDHRA PRADESH,524129,515,,,,,pincode/524129
ANDHRA PRADESH,524131,515,,,,,pincode/524131
ANDHRA PRADESH,524132,515,,,,,pincode/524132
ANDHRA PRADESH,524134,515,,,,,pincode/524134
ANDHRA PRADESH,524137,515,,,,,pincode/524137
ANDHRA PRADESH,524142,515,,,,,pincode/524142
ANDHRA PRADESH,524152,515,,,,,pincode/524152
ANDHRA PRADESH,524201,515,,,,,pincode/524201
ANDHRA PRADESH,524203,515,,,,,pincode/524203
ANDHRA PRADESH,524221,515,,,,,pincode/524221
ANDHRA PRADESH,524222,515,,,,,pincode/524222
ANDHRA PRADESH,524223,515,,,,,pincode/524223
ANDHRA PRADESH,524224,515,,,,,pincode/524224
ANDHRA PRADESH,524225,515,,,,,pincode/524225
ANDHRA PRADESH,524226,515,,,,,pincode/524226
ANDHRA PRADESH,524227,515,,,,,pincode/524227
ANDHRA PRADESH,524228,515,,,,,pincode/524228
ANDHRA PRADESH,524230,515,,,,,pincode/524230
ANDHRA PRADESH,524234,515,,,,,pincode/524234
ANDHRA PRADESH,524236,515,,,,,pincode/524236
ANDHRA PRADESH,524239,515,,,,,pincode/524239
ANDHRA PRADESH,524240,515,,,,,pincode/524240
ANDHRA PRADESH,524300,515,,,,,pincode/524300
ANDHRA PRADESH,524302,515,,,,,pincode/524302
ANDHRA PRADESH,524303,515,,,,,pincode/524303
ANDHRA PRADESH,524304,515,,,,,pincode/524304
ANDHRA PRADESH,524305,515,,,,,pincode/524305
ANDHRA PRADESH,524306,515,,,,,pincode/524306
ANDHRA PRADESH,524307,515,,,,,pincode/524307
ANDHRA PRADESH,524308,515,,,,,pincode/524308
ANDHRA PRADESH,524309,515,,,,,pincode/524309
ANDHRA PRADESH,524310,515,,,,,pincode/524310
ANDHRA PRADESH,524311,515,,,,,pincode/524311
ANDHRA PRADESH,524312,515,,,,,pincode/524312
ANDHRA PRADESH,524313,515,,,,,pincode/524313
ANDHRA PRADESH,524314,515,,,,,pincode/524314
ANDHRA PRADESH,524315,515,,,,,pincode/524315
ANDHRA PRADESH,524316,515,,,,,pincode/524316
ANDHRA PRADESH,524317,515,,,,,pincode/524317
ANDHRA PRADESH,524318,515,,,,,pincode/524318
ANDHRA PRADESH,524319,515,,,,,pincode/524319
ANDHRA PRADESH,524320,515,,,,,pincode/524320
ANDHRA PRADESH,524321,515,,,,,pincode/524321
ANDHRA PRADESH,524322,515,,,,,pincode/524322
ANDHRA PRADESH,524323,515,,,,,pincode/524323
ANDHRA PRADESH,524324,515,,,,,pincode/524324
ANDHRA PRADESH,524341,515,,,,,pincode/524341
ANDHRA PRADESH,524342,515,,,,,pincode/524342
ANDHRA PRADESH,524343,515,,,,,pincode/524343
ANDHRA PRADESH,524344,515,,,,,pincode/524344
ANDHRA PRADESH,524345,515,,,,,pincode/524345
ANDHRA PRADESH,524346,515,,,,,pincode/524346
ANDHRA PRADESH,524347,515,,,,,pincode/524347
ANDHRA PRADESH,524366,515,,,,,pincode/524366
ANDHRA PRADESH,524401,515,,,,,pincode/524401
ANDHRA PRADESH,524402,515,,,,,pincode/524402
ANDHRA PRADESH,524403,515,,,,,pincode/524403
ANDHRA PRADESH,524404,515,,,,,pincode/524404
ANDHRA PRADESH,524405,515,,,,,pincode/524405
ANDHRA PRADESH,524406,515,,,,,pincode/524406
ANDHRA PRADESH,524407,515,,,,,pincode/524407
ANDHRA PRADESH,524408,515,,,,,pincode/524408
ANDHRA PRADESH,524409,515,,,,,pincode/524409
ANDHRA PRADESH,524410,515,,,,,pincode/524410
ANDHRA PRADESH,524411,515,,,,,pincode/524411
ANDHRA PRADESH,524412,515,,,,,pincode/524412
ANDHRA PRADESH,524413,515,,,,,pincode/524413
ANDHRA PRADESH,524414,515,,,,,pincode/524414
ANDHRA PRADESH,524415,515,,,,,pincode/524415
ANDHRA PRADESH,524421,515,,,,,pincode/524421
ANDHRA PRADESH,530001,520,,,,,pincode/530001
ANDHRA PRADESH,530002,520,,,,,pincode/530002
ANDHRA PRADESH,530003,520,,,,,pincode/530003
ANDHRA PRADESH,530004,520,,,,,pincode/530004
ANDHRA PRADESH,530005,520,,,,,pincode/530005
ANDHRA PRADESH,530007,520,,,,,pincode/530007
ANDHRA PRADESH,530008,520,,,,,pincode/530008
ANDHRA PRADESH,530009,520,,,,,pincode/530009
ANDHRA PRADESH,530011,520,,,,,pincode/530011
ANDHRA PRADESH,530012,520,,,,,pincode/530012
ANDHRA PRADESH,530013,520,,,,,pincode/530013
ANDHRA PRADESH,530014,520,,,,,pincode/530014
ANDHRA PRADESH,530015,520,,,,,pincode/530015
ANDHRA PRADESH,530016,520,,,,,pincode/530016
ANDHRA PRADESH,530017,520,,,,,pincode/530017
ANDHRA PRADESH,530018,520,,,,,pincode/530018
ANDHRA PRADESH,530020,520,,,,,pincode/530020
ANDHRA PRADESH,530022,520,,,,,pincode/530022
ANDHRA PRADESH,530024,520,,,,,pincode/530024
ANDHRA PRADESH,530026,520,,,,,pincode/530026
ANDHRA PRADESH,530027,520,,,,,pincode/530027
ANDHRA PRADESH,530028,520,,,,,pincode/530028
ANDHRA PRADESH,530029,520,,,,,pincode/530029
ANDHRA PRADESH,530031,520,,,,,pincode/530031
ANDHRA PRADESH,530032,520,,,,,pincode/530032
ANDHRA PRADESH,530040,520,,,,,pincode/530040
ANDHRA PRADESH,530041,520,,,,,pincode/530041
ANDHRA PRADESH,530043,520,,,,,pincode/530043
ANDHRA PRADESH,530044,520,,,,,pincode/530044
ANDHRA PRADESH,530045,520,,,,,pincode/530045
ANDHRA PRADESH,530046,520,,,,,pincode/530046
ANDHRA PRADESH,530047,520,,,,,pincode/530047
ANDHRA PRADESH,530048,520,,,,,pincode/530048
ANDHRA PRADESH,530049,520,,,,,pincode/530049
ANDHRA PRADESH,530051,520,,,,,pincode/530051
ANDHRA PRADESH,530052,520,,,,,pincode/530052
ANDHRA PRADESH,530053,520,,,,,pincode/530053
ANDHRA PRADESH,531001,520,,,,,pincode/531001
ANDHRA PRADESH,531002,520,,,,,pincode/531002
ANDHRA PRADESH,531011,520,,,,,pincode/531011
ANDHRA PRADESH,531019,520,,,,,pincode/531019
ANDHRA PRADESH,531020,520,,,,,pincode/531020
ANDHRA PRADESH,531021,520,,,,,pincode/531021
ANDHRA PRADESH,531022,520,,,,,pincode/531022
ANDHRA PRADESH,531023,520,,,,,pincode/531023
ANDHRA PRADESH,531024,520,,,,,pincode/531024
ANDHRA PRADESH,531025,520,,,,,pincode/531025
ANDHRA PRADESH,531026,520,,,,,pincode/531026
ANDHRA PRADESH,531027,520,,,,,pincode/531027
ANDHRA PRADESH,531028,520,,,,,pincode/531028
ANDHRA PRADESH,531029,520,,,,,pincode/531029
ANDHRA PRADESH,531030,520,,,,,pincode/531030
ANDHRA PRADESH,531031,520,,,,,pincode/531031
ANDHRA PRADESH,531032,520,,,,,pincode/531032
ANDHRA PRADESH,531033,520,,,,,pincode/531033
ANDHRA PRADESH,531034,520,,,,,pincode/531034
ANDHRA PRADESH,531035,520,,,,,pincode/531035
ANDHRA PRADESH,531036,520,,,,,pincode/531036
ANDHRA PRADESH,531040,520,,,,,pincode/531040
ANDHRA PRADESH,531055,520,,,,,pincode/531055
ANDHRA PRADESH,531060,520,,,,,pincode/531060
ANDHRA PRADESH,531061,520,,,,,pincode/531061
ANDHRA PRADESH,531075,520,,,,,pincode/531075
ANDHRA PRADESH,531077,520,,,,,pincode/531077
ANDHRA PRADESH,531081,520,,,,,pincode/531081
ANDHRA PRADESH,531082,520,,,,,pincode/531082
ANDHRA PRADESH,531083,520,,,,,pincode/531083
ANDHRA PRADESH,531084,520,,,,,pincode/531084
ANDHRA PRADESH,531085,520,,,,,pincode/531085
ANDHRA PRADESH,531087,520,,,,,pincode/531087
ANDHRA PRADESH,531105,520,,,,,pincode/531105
ANDHRA PRADESH,531111,520,,,,,pincode/531111
ANDHRA PRADESH,531113,520,,,,,pincode/531113
ANDHRA PRADESH,531114,520,,,,,pincode/531114
ANDHRA PRADESH,531115,520,,,,,pincode/531115
ANDHRA PRADESH,531116,520,,,,,pincode/531116
ANDHRA PRADESH,531117,520,,,,,pincode/531117
ANDHRA PRADESH,531118,520,,,,,pincode/531118
ANDHRA PRADESH,531126,520,,,,,pincode/531126
ANDHRA PRADESH,531127,520,,,,,pincode/531127
ANDHRA PRADESH,531133,520,,,,,pincode/531133
ANDHRA PRADESH,531149,520,,,,,pincode/531149
ANDHRA PRADESH,531151,520,521,,,,pincode/531151
ANDHRA PRADESH,531162,520,521,,,,pincode/531162
ANDHRA PRADESH,531163,520,,,,,pincode/531163
ANDHRA PRADESH,531173,520,521,,,,pincode/531173
ANDHRA PRADESH,531219,520,,,,,pincode/531219
ANDHRA PRADESH,532001,519,,,,,pincode/532001
ANDHRA PRADESH,532005,519,,,,,pincode/532005
ANDHRA PRADESH,532122,519,521,,,,pincode/532122
ANDHRA PRADESH,532123,519,,,,,pincode/532123
ANDHRA PRADESH,532127,519,521,,,,pincode/532127
ANDHRA PRADESH,532148,519,,,,,pincode/532148
ANDHRA PRADESH,532168,519,,,,,pincode/532168
ANDHRA PRADESH,532185,519,,,,,pincode/532185
ANDHRA PRADESH,532186,519,,,,,pincode/532186
ANDHRA PRADESH,532187,519,,,,,pincode/532187
ANDHRA PRADESH,532190,519,,,,,pincode/532190
ANDHRA PRADESH,532195,519,,,,,pincode/532195
ANDHRA PRADESH,532201,519,,,,,pincode/532201
ANDHRA PRADESH,532203,519,,,,,pincode/532203
ANDHRA PRADESH,532211,519,,,,,pincode/532211
ANDHRA PRADESH,532212,519,,,,,pincode/532212
ANDHRA PRADESH,532213,519,,,,,pincode/532213
ANDHRA PRADESH,532214,519,,,,,pincode/532214
ANDHRA PRADESH,532215,519,,,,,pincode/532215
ANDHRA PRADESH,532216,519,,,,,pincode/532216
ANDHRA PRADESH,532218,519,,,,,pincode/532218
ANDHRA PRADESH,532219,519,,,,,pincode/532219
ANDHRA PRADESH,532220,519,,,,,pincode/532220
ANDHRA PRADESH,532221,519,,,,,pincode/532221
ANDHRA PRADESH,532222,519,,,,,pincode/532222
ANDHRA PRADESH,532242,519,,,,,pincode/532242
ANDHRA PRADESH,532243,519,,,,,pincode/532243
ANDHRA PRADESH,532263,519,,,,,pincode/532263
ANDHRA PRADESH,532264,519,,,,,pincode/532264
ANDHRA PRADESH,532284,519,,,,,pincode/532284
ANDHRA PRADESH,532290,519,,,,,pincode/532290
ANDHRA PRADESH,532291,519,,,,,pincode/532291
ANDHRA PRADESH,532292,519,,,,,pincode/532292
ANDHRA PRADESH,532312,519,,,,,pincode/532312
ANDHRA PRADESH,532322,519,,,,,pincode/532322
ANDHRA PRADESH,532401,519,,,,,pincode/532401
ANDHRA PRADESH,532402,519,,,,,pincode/532402
ANDHRA PRADESH,532403,519,,,,,pincode/532403
ANDHRA PRADESH,532404,519,,,,,pincode/532404
ANDHRA PRADESH,532405,519,,,,,pincode/532405
ANDHRA PRADESH,532406,519,,,,,pincode/532406
ANDHRA PRADESH,532407,519,521,,,,pincode/532407
ANDHRA PRADESH,532408,519,,,,,pincode/532408
ANDHRA PRADESH,532409,519,,,,,pincode/532409
ANDHRA PRADESH,532410,519,,,,,pincode/532410
ANDHRA PRADESH,532421,519,,,,,pincode/532421
ANDHRA PRADESH,532425,519,,,,,pincode/532425
ANDHRA PRADESH,532426,519,,,,,pincode/532426
ANDHRA PRADESH,532427,519,,,,,pincode/532427
ANDHRA PRADESH,532428,519,,,,,pincode/532428
ANDHRA PRADESH,532429,519,,,,,pincode/532429
ANDHRA PRADESH,532430,519,,,,,pincode/532430
ANDHRA PRADESH,532432,519,,,,,pincode/532432
ANDHRA PRADESH,532440,519,,,,,pincode/532440
ANDHRA PRADESH,532443,519,,,,,pincode/532443
ANDHRA PRADESH,532445,519,,,,,pincode/532445
ANDHRA PRADESH,532455,519,,,,,pincode/532455
ANDHRA PRADESH,532456,519,,,,,pincode/532456
ANDHRA PRADESH,532457,519,,,,,pincode/532457
ANDHRA PRADESH,532458,519,,,,,pincode/532458
ANDHRA PRADESH,532459,519,,,,,pincode/532459
ANDHRA PRADESH,532460,519,,,,,pincode/532460
ANDHRA PRADESH,532461,519,,,,,pincode/532461
ANDHRA PRADESH,532462,519,,,,,pincode/532462
ANDHRA PRADESH,532474,519,,,,,pincode/532474
ANDHRA PRADESH,532484,519,,,,,pincode/532484
ANDHRA PRADESH,533001,505,,,,,pincode/533001
ANDHRA PRADESH,533002,505,,,,,pincode/533002
ANDHRA PRADESH,533003,505,,,,,pincode/533003
ANDHRA PRADESH,533004,505,,,,,pincode/533004
ANDHRA PRADESH,533005,505,,,,,pincode/533005
ANDHRA PRADESH,533006,505,,,,,pincode/533006
ANDHRA PRADESH,533007,505,,,,,pincode/533007
ANDHRA PRADESH,533016,505,,,,,pincode/533016
ANDHRA PRADESH,533101,505,,,,,pincode/533101
ANDHRA PRADESH,533102,505,,,,,pincode/533102
ANDHRA PRADESH,533103,505,,,,,pincode/533103
ANDHRA PRADESH,533104,505,,,,,pincode/533104
ANDHRA PRADESH,533105,505,,,,,pincode/533105
ANDHRA PRADESH,533106,505,,,,,pincode/533106
ANDHRA PRADESH,533107,505,,,,,pincode/533107
ANDHRA PRADESH,533124,505,,,,,pincode/533124
ANDHRA PRADESH,533125,505,,,,,pincode/533125
ANDHRA PRADESH,533126,505,,,,,pincode/533126
