Date,GeoId,COVID19CumulativeCases,COVID19CumulativeDeaths
2020-01-31,geoId/000030,0,0
2020-02-01,geoId/000030,0,0
2020-02-02,geoId/000030,0,0
2020-02-03,geoId/000030,0,0
2020-02-04,geoId/000030,0,0
2020-02-05,geoId/000030,0,0
2020-02-06,geoId/000030,0,0
2020-02-07,geoId/000030,0,0
2020-02-08,geoId/000030,0,0
2020-02-09,geoId/000030,0,0
2020-02-10,geoId/000030,0,0
2020-02-11,geoId/000030,0,0
2020-02-12,geoId/000030,0,0
2020-02-13,geoId/000030,0,0
2020-02-14,geoId/000030,0,0
2020-02-15,geoId/000030,0,0
2020-02-16,geoId/000030,0,0
2020-02-17,geoId/000030,0,0
2020-02-18,geoId/000030,0,0
2020-02-19,geoId/000030,0,0
2020-02-20,geoId/000030,0,0
2020-02-21,geoId/000030,0,0
2020-02-22,geoId/000030,0,0
2020-02-23,geoId/000030,0,0
2020-02-24,geoId/000030,0,0
2020-02-25,geoId/000030,0,0
2020-02-26,geoId/000030,0,0
2020-02-27,geoId/000030,0,0
2020-02-28,geoId/000030,0,0
2020-02-29,geoId/000030,0,0
2020-03-01,geoId/000030,0,0
2020-03-02,geoId/000030,0,0
2020-03-03,geoId/000030,0,0
2020-03-04,geoId/000030,0,0
2020-03-05,geoId/000030,0,0
2020-03-06,geoId/000030,0,0
2020-03-07,geoId/000030,0,0
2020-03-08,geoId/000030,0,0
2020-03-09,geoId/000030,0,0
2020-03-10,geoId/000030,0,0
2020-03-11,geoId/000030,0,0
2020-03-12,geoId/000030,0,0
2020-03-13,geoId/000030,4,0
2020-03-14,geoId/000030,6,0
2020-03-15,geoId/000030,6,0
2020-03-16,geoId/000030,8,0
2020-03-17,geoId/000030,8,0
2020-03-18,geoId/000030,12,0
2020-03-19,geoId/000030,19,0
2020-03-20,geoId/000030,19,0
2020-03-21,geoId/000030,29,0
2020-03-22,geoId/000030,34,0
2020-03-23,geoId/000030,45,0
2020-03-24,geoId/000030,51,0
2020-03-25,geoId/000030,65,0
2020-03-26,geoId/000030,90,0
2020-03-27,geoId/000030,121,1
2020-03-28,geoId/000030,147,1
2020-03-29,geoId/000030,161,1
2020-03-30,geoId/000030,177,4
2020-03-31,geoId/000030,198,5
2020-04-01,geoId/000030,217,5
2020-04-02,geoId/000030,241,5
2020-04-03,geoId/000030,262,5
2020-04-04,geoId/000030,281,6
2020-04-05,geoId/000030,298,6
2020-04-06,geoId/000030,319,6
2020-04-07,geoId/000030,319,6
2020-04-08,geoId/000030,332,6
2020-04-09,geoId/000030,354,6
2020-04-10,geoId/000030,365,6
2020-04-11,geoId/000030,377,6
2020-04-12,geoId/000030,387,6
2020-04-13,geoId/000030,394,7
2020-04-14,geoId/000030,399,7
2020-04-15,geoId/000030,404,7
2020-04-16,geoId/000030,415,7
2020-04-17,geoId/000030,422,8
2020-04-18,geoId/000030,426,10
2020-04-19,geoId/000030,433,10
2020-04-20,geoId/000030,433,12
2020-04-21,geoId/000030,437,12
2020-04-22,geoId/000030,439,14
2020-04-23,geoId/000030,442,14
2020-04-24,geoId/000030,444,14
2020-04-25,geoId/000030,445,14
2020-04-26,geoId/000030,448,14
2020-04-27,geoId/000030,449,14
2020-04-28,geoId/000030,451,15
2020-04-29,geoId/000030,451,16
2020-04-30,geoId/000030,452,16
2020-05-01,geoId/000030,452,16
2020-05-02,geoId/000030,454,16
2020-05-03,geoId/000030,454,16
2020-05-04,geoId/000030,456,16
2020-05-05,geoId/000030,456,16
2020-05-06,geoId/000030,456,16
2020-05-07,geoId/000030,456,16
2020-05-08,geoId/000030,458,16
2020-05-09,geoId/000030,458,16
2020-05-10,geoId/000030,458,16
2020-05-11,geoId/000030,459,16
2020-05-12,geoId/000030,461,16
2020-05-13,geoId/000030,462,16
2020-05-14,geoId/000030,462,16
2020-05-15,geoId/000030,466,16
2020-05-16,geoId/000030,468,16
2020-05-17,geoId/000030,468,16
2020-05-18,geoId/000030,470,16
2020-05-19,geoId/000030,471,16
2020-05-20,geoId/000030,478,16
2020-05-21,geoId/000030,479,16
2020-05-22,geoId/000030,479,16
2020-05-23,geoId/000030,479,16
2020-05-24,geoId/000030,479,16
2020-05-25,geoId/000030,479,16
2020-05-26,geoId/000030,479,17
2020-05-27,geoId/000030,481,17
2020-05-28,geoId/000030,485,17
2020-05-29,geoId/000030,493,17
2020-05-30,geoId/000030,505,17
2020-05-31,geoId/000030,515,17
2020-06-01,geoId/000030,519,17
2020-01-21,geoId/000031,0,0
2020-01-22,geoId/000031,0,0
2020-01-23,geoId/000031,0,0
2020-01-24,geoId/000031,0,0
2020-01-25,geoId/000031,0,0
2020-01-26,geoId/000031,0,0
2020-01-27,geoId/000031,0,0
2020-01-28,geoId/000031,0,0
2020-01-29,geoId/000031,0,0
2020-01-30,geoId/000031,0,0
2020-01-31,geoId/000031,0,0
2020-02-01,geoId/000031,0,0
2020-02-02,geoId/000031,0,0
2020-02-03,geoId/000031,0,0
2020-02-04,geoId/000031,0,0
2020-02-05,geoId/000031,0,0
2020-02-06,geoId/000031,0,0
2020-02-07,geoId/000031,0,0
2020-02-08,geoId/000031,0,0
2020-02-09,geoId/000031,0,0
2020-02-10,geoId/000031,0,0
2020-02-11,geoId/000031,0,0
2020-02-12,geoId/000031,0,0
2020-02-13,geoId/000031,0,0
2020-02-14,geoId/000031,0,0
2020-02-15,geoId/000031,0,0
2020-02-16,geoId/000031,0,0
2020-02-17,geoId/000031,10,0
2020-02-18,geoId/000031,10,0
2020-02-19,geoId/000031,10,0
2020-02-20,geoId/000031,11,0
2020-02-21,geoId/000031,11,0
2020-02-22,geoId/000031,11,0
2020-02-23,geoId/000031,11,0
2020-02-24,geoId/000031,12,0
2020-02-25,geoId/000031,13,0
2020-02-26,geoId/000031,13,0
2020-02-27,geoId/000031,13,0
2020-02-28,geoId/000031,13,0
2020-02-29,geoId/000031,13,0
2020-03-01,geoId/000031,13,0
2020-03-02,geoId/000031,13,0
2020-03-03,geoId/000031,13,0
2020-03-04,geoId/000031,13,0
2020-03-05,geoId/000031,13,0
2020-03-06,geoId/000031,14,0
2020-03-07,geoId/000031,14,0
2020-03-08,geoId/000031,16,0
2020-03-09,geoId/000031,16,0
2020-03-10,geoId/000031,17,0
2020-03-11,geoId/000031,23,0
2020-03-12,geoId/000031,24,0
2020-03-13,geoId/000031,27,0
2020-03-14,geoId/000031,29,0
2020-03-15,geoId/000031,31,0
2020-03-16,geoId/000031,33,0
2020-03-17,geoId/000031,36,0
2020-03-18,geoId/000031,43,0
2020-03-19,geoId/000031,47,0
2020-03-20,geoId/000031,53,0
2020-03-21,geoId/000031,61,0
2020-03-22,geoId/000031,62,0
2020-03-23,geoId/000031,73,0
2020-03-24,geoId/000031,77,0
2020-03-25,geoId/000031,84,0
2020-03-26,geoId/000031,91,0
2020-03-27,geoId/000031,99,2
2020-03-28,geoId/000031,121,2
2020-03-29,geoId/000031,136,2
2020-03-30,geoId/000031,185,3
2020-03-31,geoId/000031,193,4
2020-04-01,geoId/000031,249,5
2020-04-02,geoId/000031,273,6
2020-04-03,geoId/000031,296,6
2020-04-04,geoId/000031,339,8
2020-04-05,geoId/000031,376,8
2020-04-06,geoId/000031,437,10
2020-04-07,geoId/000031,490,12
2020-04-08,geoId/000031,538,14
2020-04-09,geoId/000031,594,15
2020-04-10,geoId/000031,678,18
2020-04-11,geoId/000031,718,18
2020-04-12,geoId/000031,805,18
2020-04-13,geoId/000031,870,19
2020-04-14,geoId/000031,930,21
2020-04-15,geoId/000031,994,22
2020-04-16,geoId/000031,1094,24
2020-04-17,geoId/000031,1216,24
2020-04-18,geoId/000031,1348,28
2020-04-19,geoId/000031,1473,28
2020-04-20,geoId/000031,1646,33
2020-04-21,geoId/000031,1726,38
2020-04-22,geoId/000031,1826,42
2020-04-23,geoId/000031,2190,46
2020-04-24,geoId/000031,2474,50
2020-04-25,geoId/000031,2898,52
2020-04-26,geoId/000031,3126,54
2020-04-27,geoId/000031,3487,54
2020-04-28,geoId/000031,3613,56
2020-04-29,geoId/000031,3876,67
2020-04-30,geoId/000031,4332,70
2020-05-01,geoId/000031,4838,72
2020-05-02,geoId/000031,5332,75
2020-05-03,geoId/000031,5686,77
2020-05-04,geoId/000031,6123,78
2020-05-05,geoId/000031,6442,81
2020-05-06,geoId/000031,6771,85
2020-05-07,geoId/000031,7190,91
2020-05-08,geoId/000031,7830,92
2020-05-09,geoId/000031,8233,95
2020-05-10,geoId/000031,8328,97
2020-05-11,geoId/000031,8575,99
2020-05-12,geoId/000031,8732,102
2020-05-13,geoId/000031,9072,106
2020-05-14,geoId/000031,9411,117
2020-05-15,geoId/000031,9766,122
2020-05-16,geoId/000031,10220,129
2020-05-17,geoId/000031,10348,129
2020-05-18,geoId/000031,10625,132
2020-05-19,geoId/000031,10846,136
2020-05-20,geoId/000031,11119,141
2020-05-21,geoId/000031,11424,148
2020-05-22,geoId/000031,11662,149
2020-05-23,geoId/000031,11989,150
2020-05-24,geoId/000031,12134,153
2020-05-25,geoId/000031,12355,155
2020-05-26,geoId/000031,12619,160
2020-05-27,geoId/000031,12976,168
2020-05-28,geoId/000031,13261,170
2020-05-29,geoId/000031,13654,177
2020-05-30,geoId/000031,13905,177
2020-05-31,geoId/000031,14101,178
2020-06-01,geoId/000031,14345,183
2020-01-21,geoId/000032,0,0
2020-01-22,geoId/000032,0,0
2020-01-23,geoId/000032,0,0
2020-01-24,geoId/000032,0,0
2020-01-25,geoId/000032,0,0
2020-01-26,geoId/000032,0,0
2020-01-27,geoId/000032,0,0
2020-01-28,geoId/000032,0,0
2020-01-29,geoId/000032,0,0
2020-01-30,geoId/000032,0,0
2020-01-31,geoId/000032,0,0
2020-02-01,geoId/000032,0,0
2020-02-02,geoId/000032,0,0
2020-02-03,geoId/000032,0,0
2020-02-04,geoId/000032,0,0
2020-02-05,geoId/000032,0,0
2020-02-06,geoId/000032,0,0
2020-02-07,geoId/000032,0,0
2020-02-08,geoId/000032,0,0
2020-02-09,geoId/000032,0,0
2020-02-10,geoId/000032,0,0
2020-02-11,geoId/000032,0,0
2020-02-12,geoId/000032,0,0
2020-02-13,geoId/000032,0,0
2020-02-14,geoId/000032,0,0
2020-02-15,geoId/000032,0,0
2020-02-16,geoId/000032,0,0
2020-02-17,geoId/000032,0,0
2020-02-18,geoId/000032,0,0
2020-02-19,geoId/000032,0,0
2020-02-20,geoId/000032,0,0
2020-02-21,geoId/000032,0,0
2020-02-22,geoId/000032,0,0
2020-02-23,geoId/000032,0,0
2020-02-24,geoId/000032,0,0
2020-02-25,geoId/000032,0,0
2020-02-26,geoId/000032,0,0
2020-02-27,geoId/000032,0,0
2020-02-28,geoId/000032,0,0
2020-02-29,geoId/000032,0,0
2020-03-01,geoId/000032,0,0
2020-03-02,geoId/000032,0,0
2020-03-03,geoId/000032,0,0
2020-03-04,geoId/000032,0,0
2020-03-05,geoId/000032,2,0
2020-03-06,geoId/000032,2,0
2020-03-07,geoId/000032,2,0
2020-03-08,geoId/000032,4,0
2020-03-09,geoId/000032,4,0
2020-03-10,geoId/000032,4,0
2020-03-11,geoId/000032,7,0
2020-03-12,geoId/000032,11,0
2020-03-13,geoId/000032,19,0
2020-03-14,geoId/000032,21,0
2020-03-15,geoId/000032,26,0
2020-03-16,geoId/000032,45,1
2020-03-17,geoId/000032,55,1
2020-03-18,geoId/000032,82,1
2020-03-19,geoId/000032,99,1
2020-03-20,geoId/000032,165,2
2020-03-21,geoId/000032,165,2
2020-03-22,geoId/000032,190,2
2020-03-23,geoId/000032,265,4
2020-03-24,geoId/000032,315,6
2020-03-25,geoId/000032,405,10
2020-03-26,geoId/000032,535,10
2020-03-27,geoId/000032,621,10
2020-03-28,geoId/000032,738,14
2020-03-29,geoId/000032,920,15
2020-03-30,geoId/000032,1044,18
2020-03-31,geoId/000032,1113,26
2020-04-01,geoId/000032,1279,32
2020-04-02,geoId/000032,1458,38
2020-04-03,geoId/000032,1549,43
2020-04-04,geoId/000032,1758,46
2020-04-05,geoId/000032,1880,46
2020-04-06,geoId/000032,1971,58
2020-04-07,geoId/000032,2101,60
2020-04-08,geoId/000032,2318,80
2020-04-09,geoId/000032,2456,82
2020-04-10,geoId/000032,2606,86
2020-04-11,geoId/000032,2720,111
2020-04-12,geoId/000032,2860,113
2020-04-13,geoId/000032,3036,114
2020-04-14,geoId/000032,3137,130
2020-04-15,geoId/000032,3212,137
2020-04-16,geoId/000032,3321,142
2020-04-17,geoId/000032,3524,151
2020-04-18,geoId/000032,3626,155
2020-04-19,geoId/000032,3741,158
2020-04-20,geoId/000032,3830,163
2020-04-21,geoId/000032,3937,163
2020-04-22,geoId/000032,4081,187
2020-04-23,geoId/000032,4208,195
2020-04-24,geoId/000032,4398,203
2020-04-25,geoId/000032,4539,206
2020-04-26,geoId/000032,4638,206
2020-04-27,geoId/000032,4708,219
2020-04-28,geoId/000032,4812,225
2020-04-29,geoId/000032,4934,237
2020-04-30,geoId/000032,5053,243
2020-05-01,geoId/000032,5249,254
2020-05-02,geoId/000032,5390,257
2020-05-03,geoId/000032,5473,262
2020-05-04,geoId/000032,5627,266
2020-05-05,geoId/000032,5665,276
2020-05-06,geoId/000032,5744,286
2020-05-07,geoId/000032,5858,293
2020-05-08,geoId/000032,5942,301
2020-05-09,geoId/000032,6046,306
2020-05-10,geoId/000032,6120,306
2020-05-11,geoId/000032,6152,312
2020-05-12,geoId/000032,6311,321
2020-05-13,geoId/000032,6482,331
2020-05-14,geoId/000032,6604,339
2020-05-15,geoId/000032,6733,345
2020-05-16,geoId/000032,6810,349
2020-05-17,geoId/000032,6935,350
2020-05-18,geoId/000032,7059,364
2020-05-19,geoId/000032,7169,373
2020-05-20,geoId/000032,7301,378
2020-05-21,geoId/000032,7402,381
2020-05-22,geoId/000032,7531,387
2020-05-23,geoId/000032,7769,392
2020-05-24,geoId/000032,7886,394
2020-05-25,geoId/000032,7959,396
2020-05-26,geoId/000032,8059,396
2020-05-27,geoId/000032,8150,402
2020-05-28,geoId/000032,8247,410
2020-05-29,geoId/000032,8375,415
2020-05-30,geoId/000032,8519,417
2020-05-31,geoId/000032,8628,421
2020-06-01,geoId/000032,8701,422
2020-01-21,geoId/000033,0,0
2020-01-22,geoId/000033,0,0
2020-01-23,geoId/000033,0,0
2020-01-24,geoId/000033,0,0
2020-01-25,geoId/000033,0,0
2020-01-26,geoId/000033,0,0
2020-01-27,geoId/000033,0,0
2020-01-28,geoId/000033,0,0
2020-01-29,geoId/000033,0,0
2020-01-30,geoId/000033,0,0
2020-01-31,geoId/000033,0,0
2020-02-01,geoId/000033,0,0
2020-02-02,geoId/000033,0,0
2020-02-03,geoId/000033,0,0
2020-02-04,geoId/000033,0,0
2020-02-05,geoId/000033,0,0
2020-02-06,geoId/000033,0,0
2020-02-07,geoId/000033,0,0
2020-02-08,geoId/000033,0,0
2020-02-09,geoId/000033,0,0
2020-02-10,geoId/000033,0,0
2020-02-11,geoId/000033,0,0
2020-02-12,geoId/000033,0,0
2020-02-13,geoId/000033,0,0
2020-02-14,geoId/000033,0,0
2020-02-15,geoId/000033,0,0
2020-02-16,geoId/000033,0,0
2020-02-17,geoId/000033,0,0
2020-02-18,geoId/000033,0,0
2020-02-19,geoId/000033,0,0
2020-02-20,geoId/000033,0,0
2020-02-21,geoId/000033,0,0
2020-02-22,geoId/000033,0,0
2020-02-23,geoId/000033,0,0
2020-02-24,geoId/000033,0,0
2020-02-25,geoId/000033,0,0
2020-02-26,geoId/000033,0,0
2020-02-27,geoId/000033,0,0
2020-02-28,geoId/000033,0,0
2020-02-29,geoId/000033,0,0
2020-03-01,geoId/000033,0,0
2020-03-02,geoId/000033,1,0
2020-03-03,geoId/000033,2,0
2020-03-04,geoId/000033,2,0
2020-03-05,geoId/000033,2,0
2020-03-06,geoId/000033,2,0
2020-03-07,geoId/000033,4,0
2020-03-08,geoId/000033,4,0
2020-03-09,geoId/000033,4,0
2020-03-10,geoId/000033,5,0
2020-03-11,geoId/000033,5,0
2020-03-12,geoId/000033,6,0
2020-03-13,geoId/000033,7,0
2020-03-14,geoId/000033,7,0
2020-03-15,geoId/000033,13,0
2020-03-16,geoId/000033,17,0
2020-03-17,geoId/000033,26,0
2020-03-18,geoId/000033,39,0
2020-03-19,geoId/000033,44,0
2020-03-20,geoId/000033,55,0
2020-03-21,geoId/000033,65,0
2020-03-22,geoId/000033,78,0
2020-03-23,geoId/000033,101,1
2020-03-24,geoId/000033,108,1
2020-03-25,geoId/000033,137,1
2020-03-26,geoId/000033,158,1
2020-03-27,geoId/000033,187,2
2020-03-28,geoId/000033,214,2
2020-03-29,geoId/000033,258,3
2020-03-30,geoId/000033,314,3
2020-03-31,geoId/000033,367,3
2020-04-01,geoId/000033,415,4
2020-04-02,geoId/000033,479,5
2020-04-03,geoId/000033,540,7
2020-04-04,geoId/000033,621,9
2020-04-05,geoId/000033,669,9
2020-04-06,geoId/000033,715,9
2020-04-07,geoId/000033,747,13
2020-04-08,geoId/000033,788,18
2020-04-09,geoId/000033,819,21
2020-04-10,geoId/000033,885,22
2020-04-11,geoId/000033,929,23
2020-04-12,geoId/000033,985,23
2020-04-13,geoId/000033,1020,23
2020-04-14,geoId/000033,1091,27
2020-04-15,geoId/000033,1139,32
2020-04-16,geoId/000033,1211,34
2020-04-17,geoId/000033,1287,37
2020-04-18,geoId/000033,1342,38
2020-04-19,geoId/000033,1392,41
2020-04-20,geoId/000033,1447,42
2020-04-21,geoId/000033,1491,42
2020-04-22,geoId/000033,1588,48
2020-04-23,geoId/000033,1670,51
2020-04-24,geoId/000033,1720,53
2020-04-25,geoId/000033,1793,60
2020-04-26,geoId/000033,1864,60
2020-04-27,geoId/000033,1938,60
2020-04-28,geoId/000033,2010,60
2020-04-29,geoId/000033,2054,66
2020-04-30,geoId/000033,2146,72
2020-05-01,geoId/000033,2310,81
2020-05-02,geoId/000033,2429,84
2020-05-03,geoId/000033,2518,86
2020-05-04,geoId/000033,2588,86
2020-05-05,geoId/000033,2636,92
2020-05-06,geoId/000033,2741,111
2020-05-07,geoId/000033,2843,114
2020-05-08,geoId/000033,2947,121
2020-05-09,geoId/000033,3011,131
2020-05-10,geoId/000033,3071,133
2020-05-11,geoId/000033,3160,133
2020-05-12,geoId/000033,3239,142
2020-05-13,geoId/000033,3299,150
2020-05-14,geoId/000033,3382,151
2020-05-15,geoId/000033,3464,159
2020-05-16,geoId/000033,3556,171
2020-05-17,geoId/000033,3596,172
2020-05-18,geoId/000033,3652,172
2020-05-19,geoId/000033,3721,182
2020-05-20,geoId/000033,3868,190
2020-05-21,geoId/000033,3935,199
2020-05-22,geoId/000033,4014,204
2020-05-23,geoId/000033,4089,208
2020-05-24,geoId/000033,4149,209
2020-05-25,geoId/000033,4197,210
2020-05-26,geoId/000033,4231,214
2020-05-27,geoId/000033,4286,223
2020-05-28,geoId/000033,4389,232
2020-05-29,geoId/000033,4492,238
2020-05-30,geoId/000033,4545,242
2020-05-31,geoId/000033,4651,245
2020-06-01,geoId/000033,4685,245
2020-01-21,geoId/000034,0,0
2020-01-22,geoId/000034,0,0
2020-01-23,geoId/000034,0,0
2020-01-24,geoId/000034,0,0
2020-01-25,geoId/000034,0,0
2020-01-26,geoId/000034,0,0
2020-01-27,geoId/000034,0,0
2020-01-28,geoId/000034,0,0
2020-01-29,geoId/000034,0,0
2020-01-30,geoId/000034,0,0
2020-01-31,geoId/000034,0,0
2020-02-01,geoId/000034,0,0
2020-02-02,geoId/000034,0,0
2020-02-03,geoId/000034,0,0
2020-02-04,geoId/000034,0,0
2020-02-05,geoId/000034,0,0
2020-02-06,geoId/000034,0,0
2020-02-07,geoId/000034,0,0
2020-02-08,geoId/000034,0,0
2020-02-09,geoId/000034,0,0
2020-02-10,geoId/000034,0,0
2020-02-11,geoId/000034,0,0
2020-02-12,geoId/000034,0,0
2020-02-13,geoId/000034,0,0
2020-02-14,geoId/000034,0,0
2020-02-15,geoId/000034,0,0
2020-02-16,geoId/000034,0,0
2020-02-17,geoId/000034,0,0
2020-02-18,geoId/000034,0,0
2020-02-19,geoId/000034,0,0
2020-02-20,geoId/000034,0,0
2020-02-21,geoId/000034,0,0
2020-02-22,geoId/000034,0,0
2020-02-23,geoId/000034,0,0
2020-02-24,geoId/000034,0,0
2020-02-25,geoId/000034,0,0
2020-02-26,geoId/000034,0,0
2020-02-27,geoId/000034,0,0
2020-02-28,geoId/000034,0,0
2020-02-29,geoId/000034,0,0
2020-03-01,geoId/000034,0,0
2020-03-02,geoId/000034,0,0
2020-03-03,geoId/000034,0,0
2020-03-04,geoId/000034,1,0
2020-03-05,geoId/000034,2,0
2020-03-06,geoId/000034,4,0
2020-03-07,geoId/000034,4,0
2020-03-08,geoId/000034,6,0
2020-03-09,geoId/000034,11,0
2020-03-10,geoId/000034,15,1
2020-03-11,geoId/000034,23,1
2020-03-12,geoId/000034,29,1
2020-03-13,geoId/000034,50,1
2020-03-14,geoId/000034,75,2
2020-03-15,geoId/000034,98,2
2020-03-16,geoId/000034,176,3
2020-03-17,geoId/000034,268,3
2020-03-18,geoId/000034,427,5
2020-03-19,geoId/000034,735,9
2020-03-20,geoId/000034,896,11
2020-03-21,geoId/000034,1336,16
2020-03-22,geoId/000034,1914,20
2020-03-23,geoId/000034,2844,27
2020-03-24,geoId/000034,3675,44
2020-03-25,geoId/000034,4402,62
2020-03-26,geoId/000034,6876,81
2020-03-27,geoId/000034,8825,108
2020-03-28,geoId/000034,11124,140
2020-03-29,geoId/000034,13386,161
2020-03-30,geoId/000034,16636,199
2020-03-31,geoId/000034,18696,267
2020-04-01,geoId/000034,22255,355
2020-04-02,geoId/000034,25590,539
2020-04-03,geoId/000034,29895,647
2020-04-04,geoId/000034,34124,847
2020-04-05,geoId/000034,37505,917
2020-04-06,geoId/000034,41090,1005
2020-04-07,geoId/000034,44416,1232
2020-04-08,geoId/000034,47437,1504
2020-04-09,geoId/000034,51027,1700
2020-04-10,geoId/000034,54588,1932
2020-04-11,geoId/000034,58151,2183
2020-04-12,geoId/000034,61850,2350
2020-04-13,geoId/000034,64584,2443
2020-04-14,geoId/000034,68824,2805
2020-04-15,geoId/000034,71030,3156
2020-04-16,geoId/000034,75317,3518
2020-04-17,geoId/000034,78467,3840
2020-04-18,geoId/000034,81420,4070
2020-04-19,geoId/000034,85301,4202
2020-04-20,geoId/000034,88806,4377
2020-04-21,geoId/000034,92387,4753
2020-04-22,geoId/000034,95865,5063
2020-04-23,geoId/000034,99989,5368
2020-04-24,geoId/000034,102196,5617
2020-04-25,geoId/000034,105523,5863
2020-04-26,geoId/000034,109038,5938
2020-04-27,geoId/000034,111188,6044
2020-04-28,geoId/000034,113856,6442
2020-04-29,geoId/000034,116264,6770
2020-04-30,geoId/000034,118652,7228
2020-05-01,geoId/000034,121190,7538
2020-05-02,geoId/000034,123717,7742
2020-05-03,geoId/000034,126744,7871
2020-05-04,geoId/000034,128269,7910
2020-05-05,geoId/000034,130593,8244
2020-05-06,geoId/000034,131890,8549
2020-05-07,geoId/000034,133635,8801
2020-05-08,geoId/000034,135454,8952
2020-05-09,geoId/000034,137085,9116
2020-05-10,geoId/000034,138532,9255
2020-05-11,geoId/000034,139945,9310
2020-05-12,geoId/000034,140743,9508
2020-05-13,geoId/000034,141560,9702
2020-05-14,geoId/000034,142704,9946
2020-05-15,geoId/000034,143905,10138
2020-05-16,geoId/000034,145089,10249
2020-05-17,geoId/000034,146334,10356
2020-05-18,geoId/000034,148039,10435
2020-05-19,geoId/000034,149013,10586
2020-05-20,geoId/000034,150399,10747
2020-05-21,geoId/000034,151472,10843
2020-05-22,geoId/000034,152719,10985
2020-05-23,geoId/000034,153104,11081
2020-05-24,geoId/000034,154154,11133
2020-05-25,geoId/000034,155092,11144
2020-05-26,geoId/000034,155764,11191
2020-05-27,geoId/000034,156628,11339
2020-05-28,geoId/000034,157815,11401
2020-05-29,geoId/000034,158844,11531
2020-05-30,geoId/000034,159608,11634
2020-05-31,geoId/000034,160445,11698
2020-06-01,geoId/000034,160918,11721
2020-01-21,geoId/000035,0,0
2020-01-22,geoId/000035,0,0
2020-01-23,geoId/000035,0,0
2020-01-24,geoId/000035,0,0
2020-01-25,geoId/000035,0,0
2020-01-26,geoId/000035,0,0
2020-01-27,geoId/000035,0,0
2020-01-28,geoId/000035,0,0
2020-01-29,geoId/000035,0,0
2020-01-30,geoId/000035,0,0
2020-01-31,geoId/000035,0,0
2020-02-01,geoId/000035,0,0
2020-02-02,geoId/000035,0,0
2020-02-03,geoId/000035,0,0
2020-02-04,geoId/000035,0,0
2020-02-05,geoId/000035,0,0
2020-02-06,geoId/000035,0,0
2020-02-07,geoId/000035,0,0
2020-02-08,geoId/000035,0,0
2020-02-09,geoId/000035,0,0
2020-02-10,geoId/000035,0,0
2020-02-11,geoId/000035,0,0
2020-02-12,geoId/000035,0,0
2020-02-13,geoId/000035,0,0
2020-02-14,geoId/000035,0,0
2020-02-15,geoId/000035,0,0
2020-02-16,geoId/000035,0,0
2020-02-17,geoId/000035,0,0
2020-02-18,geoId/000035,0,0
2020-02-19,geoId/000035,0,0
2020-02-20,geoId/000035,0,0
2020-02-21,geoId/000035,0,0
2020-02-22,geoId/000035,0,0
2020-02-23,geoId/000035,0,0
2020-02-24,geoId/000035,0,0
2020-02-25,geoId/000035,0,0
2020-02-26,geoId/000035,0,0
2020-02-27,geoId/000035,0,0
2020-02-28,geoId/000035,0,0
2020-02-29,geoId/000035,0,0
2020-03-01,geoId/000035,0,0
2020-03-02,geoId/000035,0,0
2020-03-03,geoId/000035,0,0
2020-03-04,geoId/000035,0,0
2020-03-05,geoId/000035,0,0
2020-03-06,geoId/000035,0,0
2020-03-07,geoId/000035,0,0
2020-03-08,geoId/000035,0,0
2020-03-09,geoId/000035,0,0
2020-03-10,geoId/000035,0,0
2020-03-11,geoId/000035,4,0
2020-03-12,geoId/000035,6,0
2020-03-13,geoId/000035,10,0
2020-03-14,geoId/000035,13,0
2020-03-15,geoId/000035,17,0
2020-03-16,geoId/000035,21,0
2020-03-17,geoId/000035,23,0
2020-03-18,geoId/000035,28,0
2020-03-19,geoId/000035,35,0
2020-03-20,geoId/000035,43,0
2020-03-21,geoId/000035,57,0
2020-03-22,geoId/000035,65,0
2020-03-23,geoId/000035,83,0
2020-03-24,geoId/000035,100,0
2020-03-25,geoId/000035,112,1
2020-03-26,geoId/000035,136,1
2020-03-27,geoId/000035,191,1
2020-03-28,geoId/000035,208,2
2020-03-29,geoId/000035,237,2
2020-03-30,geoId/000035,281,4
2020-03-31,geoId/000035,315,5
2020-04-01,geoId/000035,363,6
2020-04-02,geoId/000035,403,7
2020-04-03,geoId/000035,495,10
2020-04-04,geoId/000035,543,11
2020-04-05,geoId/000035,624,12
2020-04-06,geoId/000035,686,12
2020-04-07,geoId/000035,794,13
2020-04-08,geoId/000035,865,16
2020-04-09,geoId/000035,989,17
2020-04-10,geoId/000035,1090,19
2020-04-11,geoId/000035,1174,20
2020-04-12,geoId/000035,1245,26
2020-04-13,geoId/000035,1345,31
2020-04-14,geoId/000035,1407,36
2020-04-15,geoId/000035,1484,36
2020-04-16,geoId/000035,1597,44
2020-04-17,geoId/000035,1711,51
2020-04-18,geoId/000035,1798,53
2020-04-19,geoId/000035,1845,55
2020-04-20,geoId/000035,1971,58
2020-04-21,geoId/000035,2072,65
2020-04-22,geoId/000035,2210,71
2020-04-23,geoId/000035,2379,78
2020-04-24,geoId/000035,2524,84
2020-04-25,geoId/000035,2662,93
2020-04-26,geoId/000035,2728,99
2020-04-27,geoId/000035,2825,104
2020-04-28,geoId/000035,2975,110
2020-04-29,geoId/000035,3213,112
2020-04-30,geoId/000035,3411,123
2020-05-01,geoId/000035,3513,131
2020-05-02,geoId/000035,3732,139
