Country,Currency,YearMonth,ObservationPeriod,ExchangeRatePerUSD,ExchangeRatePerUSD_Standardized,# Comments
country/SRB,RSD,2018-11,P1M,104.057800000000000,,#118333 row original
country/SRB,RSD,2018-12,P1M,103.926100000000010,,#118334 row original
country/SRB,RSD,2019,P1Y,105.249558333333000,,#118335 row original
country/SRB,RSD,2019-01,P1M,103.633900000000000,,#118336 row original
country/SRB,RSD,2019-02,P1M,104.145200000000000,,#118337 row original
country/SRB,RSD,2019-03,P1M,104.380399999999990,,#118338 row original
country/SRB,RSD,2019-04,P1M,104.893600000000010,,#118339 row original
country/SRB,RSD,2019-05,P1M,105.459200000000000,,#118340 row original
country/SRB,RSD,2019-06,P1M,104.469300000000000,,#118341 row original
country/SRB,RSD,2019-07,P1M,104.920400000000000,,#118342 row original
country/SRB,RSD,2019-08,P1M,105.849800000000000,,#118343 row original
country/SRB,RSD,2019-09,P1M,106.785400000000000,,#118344 row original
country/SRB,RSD,2019-10,P1M,106.399000000000000,,#118345 row original
country/SRB,RSD,2019-11,P1M,106.269499999999990,,#118346 row original
country/SRB,RSD,2019-12,P1M,105.789000000000000,,#118347 row original
country/SRB,RSD,2020,P1Y,103.163291666667010,,#118348 row original
country/SRB,RSD,2020-01,P1M,105.950800000000000,,#118349 row original
country/SRB,RSD,2020-02,P1M,107.746100000000000,,#118350 row original
country/SRB,RSD,2020-03,P1M,106.124100000000000,,#118351 row original
country/SRB,RSD,2020-04,P1M,108.109900000000000,,#118352 row original
country/SRB,RSD,2020-05,P1M,107.940200000000000,,#118353 row original
country/SRB,RSD,2020-06,P1M,104.445899999999990,,#118354 row original
country/SRB,RSD,2020-07,P1M,102.652000000000000,,#118355 row original
country/SRB,RSD,2020-08,P1M,99.416799999999995,,#118356 row original
country/SRB,RSD,2020-09,P1M,99.675799999999995,,#118357 row original
country/SRB,RSD,2020-10,P1M,99.889200000000002,,#118358 row original
country/SRB,RSD,2020-11,P1M,99.404700000000005,,#118359 row original
country/SRB,RSD,2020-12,P1M,96.603999999999999,,#118360 row original
country/SRB,RSD,2021,P1Y,99.395941666666701,,#118361 row original
country/SRB,RSD,2021-01,P1M,96.611800000000002,,#118362 row original
country/SRB,RSD,2021-02,P1M,97.204300000000003,,#118363 row original
country/SRB,RSD,2021-03,P1M,98.738699999999994,,#118364 row original
country/SRB,RSD,2021-04,P1M,98.411100000000005,,#118365 row original
country/SRB,RSD,2021-05,P1M,96.756000000000000,,#118366 row original
country/SRB,RSD,2021-06,P1M,97.540400000000005,,#118367 row original
country/SRB,RSD,2021-07,P1M,99.429299999999998,,#118368 row original
country/SRB,RSD,2021-08,P1M,99.865099999999998,,#118369 row original
country/SRB,RSD,2021-09,P1M,99.830100000000002,,#118370 row original
country/SRB,RSD,2021-10,P1M,101.322999999999990,,#118371 row original
country/SRB,RSD,2021-11,P1M,103.026300000000010,,#118372 row original
country/SRB,RSD,2021-12,P1M,104.015199999999990,,#118373 row original
country/SRB,RSD,2022,P1Y,111.662183333333000,,#118374 row original
country/SRB,RSD,2022-01,P1M,103.827500000000000,,#118375 row original
country/SRB,RSD,2022-02,P1M,103.728200000000000,,#118376 row original
country/SRB,RSD,2022-03,P1M,106.798199999999990,,#118377 row original
country/SRB,RSD,2022-04,P1M,108.751200000000000,,#118378 row original
country/SRB,RSD,2022-05,P1M,111.129099999999990,,#118379 row original
country/SRB,RSD,2022-06,P1M,111.035100000000000,,#118380 row original
country/SRB,RSD,2022-07,P1M,115.166300000000010,,#118381 row original
country/SRB,RSD,2022-08,P1M,115.867099999999990,,#118382 row original
country/SRB,RSD,2022-09,P1M,118.459599999999990,,#118383 row original
country/SRB,RSD,2022-10,P1M,119.219399999999990,,#118384 row original
country/SRB,RSD,2022-11,P1M,115.143600000000010,,#118385 row original
country/SRB,RSD,2022-12,P1M,110.820899999999990,,#118386 row original
country/SRB,RSD,2023-01,P1M,108.787300000000000,,#118387 row original
country/SRB,RSD,2023-02,P1M,109.455699999999990,,#118388 row original
country/SRB,YUF,1990,P1Y,0.000000000000000,,#118389 row original
country/SRB,YUF,1991,P1Y,0.000000000000000,,#118390 row original
country/SRB,YUF,1992,P1Y,0.000000000700000,,#118391 row original
country/SRB,RSD,1990,P1Y,,0.000000000003860,#118392 row original
country/SRB,RSD,1991,P1Y,,0.000000000008290,#118393 row original
country/SRB,RSD,1992,P1Y,,0.000000000732000,#118394 row original
country/SRB,RSD,1993,P1Y,,1.586780834000000,#118395 row original
country/SRB,RSD,1994,P1Y,,1.600212933000000,#118396 row original
country/SRB,RSD,1995,P1Y,,2.720057668000000,#118397 row original
country/SRB,RSD,1996,P1Y,,4.942500000000000,#118398 row original
country/SRB,RSD,1997,P1Y,,6.660000000000000,#118399 row original
country/SRB,RSD,1998,P1Y,,9.580000000000000,#118400 row original
country/SRB,RSD,1999,P1Y,,18.940000000000001,#118401 row original
country/SRB,RSD,2000,P1Y,,44.020000000000003,#118402 row original
country/SRB,RSD,2001,P1Y,,66.913659999999993,#118403 row original
country/SRB,RSD,2002,P1Y,,64.398251270000003,#118404 row original
country/SRB,RSD,2003,P1Y,,57.585425000000001,#118405 row original
country/SRB,RSD,2004,P1Y,,58.381399999999999,#118406 row original
country/SRB,RSD,2005,P1Y,,66.713808330000006,#118407 row original
country/SRB,RSD,2006,P1Y,,67.145816670000002,#118408 row original
country/SRB,RSD,2007,P1Y,,58.453524999999999,#118409 row original
country/SRB,RSD,2008,P1Y,,55.723483330000000,#118410 row original
country/SRB,RSD,2009,P1Y,,67.580600000000004,#118411 row original
country/SRB,RSD,2010,P1Y,,77.728933330000004,#118412 row original
country/SRB,RSD,2011,P1Y,,73.333399999999997,#118413 row original
country/SRB,RSD,2012,P1Y,,87.973299999999995,#118414 row original
country/SRB,RSD,2013,P1Y,,85.158850000000001,#118415 row original
country/SRB,RSD,2014,P1Y,,88.405308329999997,#118416 row original
country/SRB,RSD,2015,P1Y,,108.811425000000000,#118417 row original
country/SRB,RSD,2016,P1Y,,111.277850000000000,#118418 row original
country/SRB,RSD,2017,P1Y,,107.758850000000000,#118419 row original
country/SRB,RSD,2018,P1Y,,100.175075000000010,#118420 row original
country/SRB,RSD,2019,P1Y,,105.249558300000000,#118421 row original
country/SRB,RSD,2020,P1Y,,103.163291700000000,#118422 row original
country/SRB,RSD,2021,P1Y,,99.395941669999999,#118423 row original
country/SRB,RSD,2022,P1Y,,111.662183300000000,#118424 row original
country/SYC,SCR,1970,P1Y,5.555546102900000,,#118425 row original
country/SYC,SCR,1970-01,P1M,5.555546102900000,,#118426 row original
country/SYC,SCR,1970-02,P1M,5.555546102900000,,#118427 row original
country/SYC,SCR,1970-03,P1M,5.555546102900000,,#118428 row original
country/SYC,SCR,1970-04,P1M,5.555546102900000,,#118429 row original
country/SYC,SCR,1970-05,P1M,5.555546102900000,,#118430 row original
country/SYC,SCR,1970-06,P1M,5.555546102900000,,#118431 row original
country/SYC,SCR,1970-07,P1M,5.555546102900000,,#118432 row original
country/SYC,SCR,1970-08,P1M,5.555546102900000,,#118433 row original
country/SYC,SCR,1970-09,P1M,5.555546102900000,,#118434 row original
country/SYC,SCR,1970-10,P1M,5.555546102900000,,#118435 row original
country/SYC,SCR,1970-11,P1M,5.555546102900000,,#118436 row original
country/SYC,SCR,1970-12,P1M,5.555546102900000,,#118437 row original
country/SYC,SCR,1971,P1Y,5.485762754700000,,#118438 row original
country/SYC,SCR,1971-01,P1M,5.555546102900000,,#118439 row original
country/SYC,SCR,1971-02,P1M,5.555546102900000,,#118440 row original
country/SYC,SCR,1971-03,P1M,5.555546102900000,,#118441 row original
country/SYC,SCR,1971-04,P1M,5.555546102900000,,#118442 row original
country/SYC,SCR,1971-05,P1M,5.555546102900000,,#118443 row original
country/SYC,SCR,1971-06,P1M,5.555546102900000,,#118444 row original
country/SYC,SCR,1971-07,P1M,5.555546102900000,,#118445 row original
country/SYC,SCR,1971-08,P1M,5.480199999000000,,#118446 row original
country/SYC,SCR,1971-09,P1M,5.398799999000000,,#118447 row original
country/SYC,SCR,1971-10,P1M,5.352599999000000,,#118448 row original
country/SYC,SCR,1971-11,P1M,5.348299999000000,,#118449 row original
country/SYC,SCR,1971-12,P1M,5.360430340000000,,#118450 row original
country/SYC,SCR,1972,P1Y,5.338533332300000,,#118451 row original
country/SYC,SCR,1972-01,P1M,5.183999999000000,,#118452 row original
country/SYC,SCR,1972-02,P1M,5.120299999000000,,#118453 row original
country/SYC,SCR,1972-03,P1M,5.087099999000000,,#118454 row original
country/SYC,SCR,1972-04,P1M,5.108599999000000,,#118455 row original
country/SYC,SCR,1972-05,P1M,5.104599999000000,,#118456 row original
country/SYC,SCR,1972-06,P1M,5.175999999000000,,#118457 row original
country/SYC,SCR,1972-07,P1M,5.457799999000000,,#118458 row original
country/SYC,SCR,1972-08,P1M,5.442199999000000,,#118459 row original
country/SYC,SCR,1972-09,P1M,5.462199999000000,,#118460 row original
country/SYC,SCR,1972-10,P1M,5.564799999000000,,#118461 row original
country/SYC,SCR,1972-11,P1M,5.668899999000000,,#118462 row original
country/SYC,SCR,1972-12,P1M,5.685899999000000,,#118463 row original
country/SYC,SCR,1973,P1Y,5.442283332300000,,#118464 row original
country/SYC,SCR,1973-01,P1M,5.659299999000000,,#118465 row original
country/SYC,SCR,1973-02,P1M,5.495999999000000,,#118466 row original
country/SYC,SCR,1973-03,P1M,5.382899999000000,,#118467 row original
country/SYC,SCR,1973-04,P1M,5.369799999000000,,#118468 row original
country/SYC,SCR,1973-05,P1M,5.267999999000000,,#118469 row original
country/SYC,SCR,1973-06,P1M,5.175999999000000,,#118470 row original
country/SYC,SCR,1973-07,P1M,5.245199999000000,,#118471 row original
country/SYC,SCR,1973-08,P1M,5.382899999000000,,#118472 row original
country/SYC,SCR,1973-09,P1M,5.507399999000000,,#118473 row original
country/SYC,SCR,1973-10,P1M,5.491499999000000,,#118474 row original
country/SYC,SCR,1973-11,P1M,5.578799999000000,,#118475 row original
country/SYC,SCR,1973-12,P1M,5.749599999000000,,#118476 row original
country/SYC,SCR,1974,P1Y,5.703091665700000,,#118477 row original
country/SYC,SCR,1974-01,P1M,5.995199999000000,,#118478 row original
country/SYC,SCR,1974-02,P1M,5.860799999000000,,#118479 row original
country/SYC,SCR,1974-03,P1M,5.700399999000000,,#118480 row original
country/SYC,SCR,1974-04,P1M,5.583499999000000,,#118481 row original
country/SYC,SCR,1974-05,P1M,5.523299999000000,,#118482 row original
country/SYC,SCR,1974-06,P1M,5.578799999000000,,#118483 row original
country/SYC,SCR,1974-07,P1M,5.583499999000000,,#118484 row original
country/SYC,SCR,1974-08,P1M,5.683399999000000,,#118485 row original
country/SYC,SCR,1974-09,P1M,5.757099999000000,,#118486 row original
country/SYC,SCR,1974-10,P1M,5.717599999000000,,#118487 row original
country/SYC,SCR,1974-11,P1M,5.727399999000000,,#118488 row original
country/SYC,SCR,1974-12,P1M,5.726099999000000,,#118489 row original
country/SYC,SCR,1975,P1Y,6.026799999000000,,#118490 row original
country/SYC,SCR,1975-01,P1M,5.643999999000000,,#118491 row original
country/SYC,SCR,1975-02,P1M,5.570199999000000,,#118492 row original
country/SYC,SCR,1975-03,P1M,5.515299999000000,,#118493 row original
country/SYC,SCR,1975-04,P1M,5.625499999000000,,#118494 row original
country/SYC,SCR,1975-05,P1M,5.742299999000000,,#118495 row original
country/SYC,SCR,1975-06,P1M,5.841499999000000,,#118496 row original
country/SYC,SCR,1975-07,P1M,6.102799999000000,,#118497 row original
country/SYC,SCR,1975-08,P1M,6.305899999000000,,#118498 row original
country/SYC,SCR,1975-09,P1M,6.390499999000000,,#118499 row original
country/SYC,SCR,1975-10,P1M,6.485499999000000,,#118500 row original
country/SYC,SCR,1975-11,P1M,6.502699999000000,,#118501 row original
country/SYC,SCR,1975-12,P1M,6.595399999000000,,#118502 row original
country/SYC,SCR,1976,P1Y,7.418883332400000,,#118503 row original
country/SYC,SCR,1976-01,P1M,6.574699999000000,,#118504 row original
country/SYC,SCR,1976-02,P1M,6.578399999000000,,#118505 row original
country/SYC,SCR,1976-03,P1M,6.853599999000000,,#118506 row original
country/SYC,SCR,1976-04,P1M,7.214899999000000,,#118507 row original
country/SYC,SCR,1976-05,P1M,7.365999999000000,,#118508 row original
country/SYC,SCR,1976-06,P1M,7.561499999000000,,#118509 row original
country/SYC,SCR,1976-07,P1M,7.464099999000000,,#118510 row original
country/SYC,SCR,1976-08,P1M,7.479199999000000,,#118511 row original
country/SYC,SCR,1976-09,P1M,7.704899999000000,,#118512 row original
country/SYC,SCR,1976-10,P1M,8.129799998999999,,#118513 row original
country/SYC,SCR,1976-11,P1M,8.148500000000000,,#118514 row original
country/SYC,SCR,1976-12,P1M,7.950999999000000,,#118515 row original
country/SYC,SCR,1977,P1Y,7.643383332300000,,#118516 row original
country/SYC,SCR,1977-01,P1M,7.781999999000000,,#118517 row original
country/SYC,SCR,1977-02,P1M,7.797099999000000,,#118518 row original
country/SYC,SCR,1977-03,P1M,7.764899999000000,,#118519 row original
country/SYC,SCR,1977-04,P1M,7.755699999000000,,#118520 row original
country/SYC,SCR,1977-05,P1M,7.758699999000000,,#118521 row original
country/SYC,SCR,1977-06,P1M,7.755299999000000,,#118522 row original
country/SYC,SCR,1977-07,P1M,7.743499999000000,,#118523 row original
country/SYC,SCR,1977-08,P1M,7.662799999000000,,#118524 row original
country/SYC,SCR,1977-09,P1M,7.648199999000000,,#118525 row original
country/SYC,SCR,1977-10,P1M,7.531399999000000,,#118526 row original
country/SYC,SCR,1977-11,P1M,7.328699999000000,,#118527 row original
country/SYC,SCR,1977-12,P1M,7.192299999000000,,#118528 row original
country/SYC,SCR,1978,P1Y,6.952466665700000,,#118529 row original
country/SYC,SCR,1978-01,P1M,6.893799999000000,,#118530 row original
country/SYC,SCR,1978-02,P1M,6.873699999000000,,#118531 row original
country/SYC,SCR,1978-03,P1M,6.987699999000000,,#118532 row original
country/SYC,SCR,1978-04,P1M,7.203899999000000,,#118533 row original
country/SYC,SCR,1978-05,P1M,7.336499999000000,,#118534 row original
country/SYC,SCR,1978-06,P1M,7.263099999000000,,#118535 row original
country/SYC,SCR,1978-07,P1M,7.035399999000000,,#118536 row original
country/SYC,SCR,1978-08,P1M,6.865799999000000,,#118537 row original
country/SYC,SCR,1978-09,P1M,6.810199999000000,,#118538 row original
country/SYC,SCR,1978-10,P1M,6.644699999000000,,#118539 row original
country/SYC,SCR,1978-11,P1M,6.791399999000000,,#118540 row original
country/SYC,SCR,1978-12,P1M,6.723399999000000,,#118541 row original
country/SYC,SCR,1979,P1Y,6.332649999000000,,#118542 row original
country/SYC,SCR,1979-01,P1M,6.649799999000000,,#118543 row original
country/SYC,SCR,1979-02,P1M,6.652599999000000,,#118544 row original
country/SYC,SCR,1979-03,P1M,6.543199999000000,,#118545 row original
country/SYC,SCR,1979-04,P1M,6.431099999000000,,#118546 row original
country/SYC,SCR,1979-05,P1M,6.482299999000000,,#118547 row original
country/SYC,SCR,1979-06,P1M,6.318999999000000,,#118548 row original
country/SYC,SCR,1979-07,P1M,5.899399999000000,,#118549 row original
country/SYC,SCR,1979-08,P1M,5.957399999000000,,#118550 row original
country/SYC,SCR,1979-09,P1M,6.068599999000000,,#118551 row original
country/SYC,SCR,1979-10,P1M,6.209999999000000,,#118552 row original
country/SYC,SCR,1979-11,P1M,6.432599999000000,,#118553 row original
country/SYC,SCR,1979-12,P1M,6.345799999000000,,#118554 row original
country/SYC,SCR,1980,P1Y,6.391949999000000,,#118555 row original
country/SYC,SCR,1980-01,P1M,6.300099999000000,,#118556 row original
country/SYC,SCR,1980-02,P1M,6.332999999000000,,#118557 row original
country/SYC,SCR,1980-03,P1M,6.501999999000000,,#118558 row original
country/SYC,SCR,1980-04,P1M,6.569999999000000,,#118559 row original
country/SYC,SCR,1980-05,P1M,6.377999999000000,,#118560 row original
country/SYC,SCR,1980-06,P1M,6.300999999000000,,#118561 row original
country/SYC,SCR,1980-07,P1M,6.264799999000000,,#118562 row original
country/SYC,SCR,1980-08,P1M,6.336999999000000,,#118563 row original
country/SYC,SCR,1980-09,P1M,6.310699999000000,,#118564 row original
country/SYC,SCR,1980-10,P1M,6.354899999000000,,#118565 row original
country/SYC,SCR,1980-11,P1M,6.484699999000000,,#118566 row original
country/SYC,SCR,1980-12,P1M,6.567199999000000,,#118567 row original
country/SYC,SCR,1981,P1Y,6.314924999000000,,#118568 row original
country/SYC,SCR,1981-01,P1M,6.554399999000000,,#118569 row original
country/SYC,SCR,1981-02,P1M,6.741899999000000,,#118570 row original
country/SYC,SCR,1981-03,P1M,6.289999999000000,,#118571 row original
country/SYC,SCR,1981-04,P1M,5.969999999000000,,#118572 row original
country/SYC,SCR,1981-05,P1M,6.135799999000000,,#118573 row original
country/SYC,SCR,1981-06,P1M,6.250599999000000,,#118574 row original
country/SYC,SCR,1981-07,P1M,6.364699999000000,,#118575 row original
country/SYC,SCR,1981-08,P1M,6.447499999000000,,#118576 row original
country/SYC,SCR,1981-09,P1M,6.329599999000000,,#118577 row original
country/SYC,SCR,1981-10,P1M,6.270599999000000,,#118578 row original
country/SYC,SCR,1981-11,P1M,6.209799999000000,,#118579 row original
country/SYC,SCR,1981-12,P1M,6.214199999000000,,#118580 row original
country/SYC,SCR,1982,P1Y,6.552541665700000,,#118581 row original
country/SYC,SCR,1982-01,P1M,6.267099999000000,,#118582 row original
country/SYC,SCR,1982-02,P1M,6.378899999000000,,#118583 row original
country/SYC,SCR,1982-03,P1M,6.434899999000000,,#118584 row original
country/SYC,SCR,1982-04,P1M,6.490899999000000,,#118585 row original
country/SYC,SCR,1982-05,P1M,6.377099999000000,,#118586 row original
country/SYC,SCR,1982-06,P1M,6.552799999000000,,#118587 row original
country/SYC,SCR,1982-07,P1M,6.627699999000000,,#118588 row original
country/SYC,SCR,1982-08,P1M,6.647399999000000,,#118589 row original
country/SYC,SCR,1982-09,P1M,6.698399999000000,,#118590 row original
country/SYC,SCR,1982-10,P1M,6.751499999000000,,#118591 row original
country/SYC,SCR,1982-11,P1M,6.783699999000000,,#118592 row original
country/SYC,SCR,1982-12,P1M,6.620099999000000,,#118593 row original
country/SYC,SCR,1983,P1Y,6.767641665700000,,#118594 row original
country/SYC,SCR,1983-01,P1M,6.572699999000000,,#118595 row original
country/SYC,SCR,1983-02,P1M,6.641799999000000,,#118596 row original
country/SYC,SCR,1983-03,P1M,6.662099999000000,,#118597 row original
country/SYC,SCR,1983-04,P1M,6.686499999000000,,#118598 row original
country/SYC,SCR,1983-05,P1M,6.680599999000000,,#118599 row original
country/SYC,SCR,1983-06,P1M,6.766399999000000,,#118600 row original
country/SYC,SCR,1983-07,P1M,6.801599999000000,,#118601 row original
country/SYC,SCR,1983-08,P1M,6.884599999000000,,#118602 row original
country/SYC,SCR,1983-09,P1M,6.888799999000000,,#118603 row original
country/SYC,SCR,1983-10,P1M,6.811599999000000,,#118604 row original
country/SYC,SCR,1983-11,P1M,6.877199999000000,,#118605 row original
country/SYC,SCR,1983-12,P1M,6.937799999000000,,#118606 row original
country/SYC,SCR,1984,P1Y,7.058866666200000,,#118607 row original
country/SYC,SCR,1984-01,P1M,6.984699999000000,,#118608 row original
country/SYC,SCR,1984-02,P1M,6.921499999000000,,#118609 row original
country/SYC,SCR,1984-03,P1M,6.800799999000000,,#118610 row original
country/SYC,SCR,1984-04,P1M,6.837699999000000,,#118611 row original
country/SYC,SCR,1984-05,P1M,6.949499999000000,,#118612 row original
country/SYC,SCR,1984-06,P1M,6.960000000000000,,#118613 row original
country/SYC,SCR,1984-07,P1M,7.086300000000000,,#118614 row original
country/SYC,SCR,1984-08,P1M,7.119200000000000,,#118615 row original
country/SYC,SCR,1984-09,P1M,7.227200000000000,,#118616 row original
country/SYC,SCR,1984-10,P1M,7.285900000000000,,#118617 row original
country/SYC,SCR,1984-11,P1M,7.213100000000000,,#118618 row original
country/SYC,SCR,1984-12,P1M,7.320500000000000,,#118619 row original
country/SYC,SCR,1985,P1Y,7.134333333300000,,#118620 row original
country/SYC,SCR,1985-01,P1M,7.415700000000000,,#118621 row original
country/SYC,SCR,1985-02,P1M,7.515700000000000,,#118622 row original
country/SYC,SCR,1985-03,P1M,7.519500000000000,,#118623 row original
country/SYC,SCR,1985-04,P1M,7.302200000000000,,#118624 row original
country/SYC,SCR,1985-05,P1M,7.312100000000000,,#118625 row original
country/SYC,SCR,1985-06,P1M,7.258300000000000,,#118626 row original
country/SYC,SCR,1985-07,P1M,7.106200000000000,,#118627 row original
country/SYC,SCR,1985-08,P1M,7.000800000000000,,#118628 row original
country/SYC,SCR,1985-09,P1M,7.042000000000000,,#118629 row original
country/SYC,SCR,1985-10,P1M,6.795500000000000,,#118630 row original
country/SYC,SCR,1985-11,P1M,6.703300000000000,,#118631 row original
country/SYC,SCR,1985-12,P1M,6.640700000000000,,#118632 row original
country/SYC,SCR,1986,P1Y,6.176791666700000,,#118633 row original
country/SYC,SCR,1986-01,P1M,6.594300000000000,,#118634 row original
country/SYC,SCR,1986-02,P1M,6.422000000000000,,#118635 row original
country/SYC,SCR,1986-03,P1M,6.293300000000000,,#118636 row original
country/SYC,SCR,1986-04,P1M,6.300700000000000,,#118637 row original
country/SYC,SCR,1986-05,P1M,6.181200000000000,,#118638 row original
country/SYC,SCR,1986-06,P1M,6.218700000000000,,#118639 row original
country/SYC,SCR,1986-07,P1M,6.088800000000000,,#118640 row original
country/SYC,SCR,1986-08,P1M,5.987500000000000,,#118641 row original
country/SYC,SCR,1986-09,P1M,5.979800000000000,,#118642 row original
country/SYC,SCR,1986-10,P1M,5.966000000000000,,#118643 row original
country/SYC,SCR,1986-11,P1M,6.043300000000000,,#118644 row original
country/SYC,SCR,1986-12,P1M,6.045900000000000,,#118645 row original
country/SYC,SCR,1987,P1Y,5.600008333300000,,#118646 row original
country/SYC,SCR,1987-01,P1M,5.795000000000000,,#118647 row original
country/SYC,SCR,1987-02,P1M,5.733300000000000,,#118648 row original
country/SYC,SCR,1987-03,P1M,5.703900000000000,,#118649 row original
country/SYC,SCR,1987-04,P1M,5.605500000000000,,#118650 row original
country/SYC,SCR,1987-05,P1M,5.541400000000000,,#118651 row original
country/SYC,SCR,1987-06,P1M,5.622000000000000,,#118652 row original
country/SYC,SCR,1987-07,P1M,5.697200000000000,,#118653 row original
country/SYC,SCR,1987-08,P1M,5.705600000000000,,#118654 row original
country/SYC,SCR,1987-09,P1M,5.599700000000000,,#118655 row original
country/SYC,SCR,1987-10,P1M,5.593800000000000,,#118656 row original
country/SYC,SCR,1987-11,P1M,5.368100000000000,,#118657 row original
country/SYC,SCR,1987-12,P1M,5.234600000000000,,#118658 row original
country/SYC,SCR,1988,P1Y,5.383566666700000,,#118659 row original
country/SYC,SCR,1988-01,P1M,5.236900000000000,,#118660 row original
country/SYC,SCR,1988-02,P1M,5.335000000000000,,#118661 row original
country/SYC,SCR,1988-03,P1M,5.279700000000000,,#118662 row original
country/SYC,SCR,1988-04,P1M,5.235400000000000,,#118663 row original
country/SYC,SCR,1988-05,P1M,5.253900000000000,,#118664 row original
country/SYC,SCR,1988-06,P1M,5.363300000000000,,#118665 row original
country/SYC,SCR,1988-07,P1M,5.539900000000000,,#118666 row original
country/SYC,SCR,1988-08,P1M,5.598300000000000,,#118667 row original
country/SYC,SCR,1988-09,P1M,5.594200000000000,,#118668 row original
country/SYC,SCR,1988-10,P1M,5.495500000000000,,#118669 row original
country/SYC,SCR,1988-11,P1M,5.337900000000000,,#118670 row original
country/SYC,SCR,1988-12,P1M,5.332800000000000,,#118671 row original
country/SYC,SCR,1989,P1Y,5.645716666700000,,#118672 row original
country/SYC,SCR,1989-01,P1M,5.459700000000000,,#118673 row original
country/SYC,SCR,1989-02,P1M,5.499000000000000,,#118674 row original
country/SYC,SCR,1989-03,P1M,5.539100000000000,,#118675 row original
country/SYC,SCR,1989-04,P1M,5.566700000000000,,#118676 row original
country/SYC,SCR,1989-05,P1M,5.702400000000000,,#118677 row original
country/SYC,SCR,1989-06,P1M,5.836100000000000,,#118678 row original
country/SYC,SCR,1989-07,P1M,5.699700000000000,,#118679 row original
country/SYC,SCR,1989-08,P1M,5.725200000000000,,#118680 row original
country/SYC,SCR,1989-09,P1M,5.808000000000000,,#118681 row original
country/SYC,SCR,1989-10,P1M,5.686200000000000,,#118682 row original
country/SYC,SCR,1989-11,P1M,5.665800000000000,,#118683 row original
country/SYC,SCR,1989-12,P1M,5.560700000000000,,#118684 row original
country/SYC,SCR,1990,P1Y,5.336900000000000,,#118685 row original
country/SYC,SCR,1990-01,P1M,5.488400000000000,,#118686 row original
country/SYC,SCR,1990-02,P1M,5.453200000000000,,#118687 row original
country/SYC,SCR,1990-03,P1M,5.554700000000000,,#118688 row original
country/SYC,SCR,1990-04,P1M,5.560500000000000,,#118689 row original
country/SYC,SCR,1990-05,P1M,5.486600000000000,,#118690 row original
country/SYC,SCR,1990-06,P1M,5.505200000000000,,#118691 row original
country/SYC,SCR,1990-07,P1M,5.391800000000000,,#118692 row original
country/SYC,SCR,1990-08,P1M,5.255600000000000,,#118693 row original
country/SYC,SCR,1990-09,P1M,5.202400000000000,,#118694 row original
country/SYC,SCR,1990-10,P1M,5.072400000000000,,#118695 row original
country/SYC,SCR,1990-11,P1M,5.003400000000000,,#118696 row original
country/SYC,SCR,1990-12,P1M,5.068600000000000,,#118697 row original
country/SYC,SCR,1991,P1Y,5.289308333300000,,#118698 row original
country/SYC,SCR,1991-01,P1M,5.087800000000000,,#118699 row original
country/SYC,SCR,1991-02,P1M,5.018800000000000,,#118700 row original
country/SYC,SCR,1991-03,P1M,5.218400000000000,,#118701 row original
country/SYC,SCR,1991-04,P1M,5.353200000000000,,#118702 row original
country/SYC,SCR,1991-05,P1M,5.385300000000000,,#118703 row original
country/SYC,SCR,1991-06,P1M,5.483000000000000,,#118704 row original
country/SYC,SCR,1991-07,P1M,5.477900000000000,,#118705 row original
country/SYC,SCR,1991-08,P1M,5.417200000000000,,#118706 row original
country/SYC,SCR,1991-09,P1M,5.350600000000000,,#118707 row original
country/SYC,SCR,1991-10,P1M,5.312100000000000,,#118708 row original
country/SYC,SCR,1991-11,P1M,5.223000000000000,,#118709 row original
country/SYC,SCR,1991-12,P1M,5.144400000000000,,#118710 row original
country/SYC,SCR,1992,P1Y,5.121983333300000,,#118711 row original
country/SYC,SCR,1992-01,P1M,5.135800000000000,,#118712 row original
country/SYC,SCR,1992-02,P1M,5.200300000000000,,#118713 row original
country/SYC,SCR,1992-03,P1M,5.294600000000000,,#118714 row original
country/SYC,SCR,1992-04,P1M,5.278300000000000,,#118715 row original
country/SYC,SCR,1992-05,P1M,5.214600000000000,,#118716 row original
country/SYC,SCR,1992-06,P1M,5.131900000000000,,#118717 row original
country/SYC,SCR,1992-07,P1M,5.015000000000000,,#118718 row original
country/SYC,SCR,1992-08,P1M,4.973700000000000,,#118719 row original
country/SYC,SCR,1992-09,P1M,4.763800000000000,,#118720 row original
country/SYC,SCR,1992-10,P1M,5.032700000000000,,#118721 row original
country/SYC,SCR,1992-11,P1M,5.214100000000000,,#118722 row original
country/SYC,SCR,1992-12,P1M,5.209000000000000,,#118723 row original
country/SYC,SCR,1993,P1Y,5.181533333300000,,#118724 row original
country/SYC,SCR,1993-01,P1M,5.254500000000000,,#118725 row original
country/SYC,SCR,1993-02,P1M,5.272700000000000,,#118726 row original
country/SYC,SCR,1993-03,P1M,5.248800000000000,,#118727 row original
country/SYC,SCR,1993-04,P1M,5.124200000000000,,#118728 row original
country/SYC,SCR,1993-05,P1M,5.109300000000000,,#118729 row original
country/SYC,SCR,1993-06,P1M,5.126700000000000,,#118730 row original
country/SYC,SCR,1993-07,P1M,5.201000000000000,,#118731 row original
country/SYC,SCR,1993-08,P1M,5.164400000000000,,#118732 row original
