observationAbout,observationDate,value,variableMeasured,unit
dcid:wikidataId/Q192945,2020-10,93,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-09,112,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-08,137,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-07,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-06,139,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-05,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-04,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-03,137,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-02,103,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-01,101,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-12,100,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-11,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-10,109,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-09,115,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-08,126,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-07,128,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-06,102,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-05,117,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-04,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-03,103,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-02,104,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2019-01,119,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-12,98,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-11,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-10,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-09,125,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-08,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-07,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-06,112,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-05,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-04,118,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-03,103,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-02,93,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2018-01,83,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-12,120,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-11,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-10,129,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-09,103,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-08,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-07,97,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-06,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-05,106,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-04,101,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-03,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-02,60,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2017-01,87,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-12,78,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-11,93,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-10,91,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-09,79,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-08,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-07,104,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-06,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-05,112,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-04,83,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-03,106,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-02,98,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2016-01,95,dcid:Count_Mother_LiveBirth,
