speciesID	reactionID
M_m02040s	R_HMR_4136
M_m01371c	R_HMR_4180
M_m01630c	R_HMR_4180
M_m01371c	R_HMR_4185
M_m02039c	R_HMR_4185
M_m02946c	R_HMR_4185
M_m01283c	R_HMR_4186
M_m01371c	R_HMR_4186
M_m02040s	R_HMR_4342
M_m02161s	R_HMR_4342
M_m01052c	R_HMR_4344
M_m02552c	R_HMR_4344
M_m01371m	R_HMR_4483
M_m02996m	R_HMR_4483
M_m01644c	R_HMR_4507
M_m02040c	R_HMR_4507
M_m01643c	R_HMR_4516
M_m02040c	R_HMR_4516
M_m01371m	R_HMR_4601
M_m01669m	R_HMR_4601
M_m01371c	R_HMR_4633
M_m01666c	R_HMR_4633
M_m01371m	R_HMR_4640
M_m01755m	R_HMR_4640
M_m01371c	R_HMR_4641
M_m01673c	R_HMR_4641
M_m00639c	R_HMR_4680
M_m03118c	R_HMR_4680
M_m00266c	R_HMR_4806
M_m01940c	R_HMR_4806
M_m02038c	R_HMR_5394
M_m02040c	R_HMR_5394
M_m01371m	R_HMR_6625
M_m01673m	R_HMR_6625
M_m01755m	R_HMR_6626
M_m02040m	R_HMR_6626
M_m01642c	R_HMR_7160
M_m01645c	R_HMR_7160
M_m01688c	R_HMR_7160
M_m01753c	R_HMR_7160
M_m01371c	R_HMR_7161
M_m01623c	R_HMR_7161
M_m02034c	R_HMR_7161
M_m03130c	R_HMR_7161
M_m01285c	R_HMR_7162
M_m01424c	R_HMR_7162
M_m01948c	R_HMR_7162
M_m03106c	R_HMR_7162
M_m01721c	R_HMR_7163
M_m02040c	R_HMR_7163
M_m02040c	R_HMR_7164
M_m02847c	R_HMR_7164
M_m01334l	R_HMR_7713
M_m02040l	R_HMR_7713
M_m02040l	R_HMR_7716
M_m03114l	R_HMR_7716
M_m02040m	R_HMR_7717
M_m03114m	R_HMR_7717
M_m01590l	R_HMR_7721
M_m02040l	R_HMR_7721
M_m01752l	R_HMR_7725
M_m02040l	R_HMR_7725
M_m02016l	R_HMR_7728
M_m02040l	R_HMR_7728
M_m01285c	R_HMR_7800
M_m01948c	R_HMR_7800
M_m01285m	R_HMR_7801
M_m01948m	R_HMR_7801
M_m01637c	R_HMR_7802
M_m01424c	R_HMR_7863
M_m03106c	R_HMR_7863
M_m01424n	R_HMR_7864
M_m03106n	R_HMR_7864
M_m03106c	R_HMR_7865
M_m03106n	R_HMR_7866
M_m01948c	R_HMR_7867
M_m03106c	R_HMR_7867
M_m01948n	R_HMR_7868
M_m03106n	R_HMR_7868
M_m01637c	R_HMR_7869
M_m03106c	R_HMR_7869
M_m01637n	R_HMR_7870
M_m03106n	R_HMR_7870
M_m01643c	R_HMR_7871
M_m03106c	R_HMR_7871
M_m01643n	R_HMR_7872
M_m03106n	R_HMR_7872
M_m01680c	R_HMR_7873
M_m03106c	R_HMR_7873
M_m01680n	R_HMR_7874
M_m03106n	R_HMR_7874
M_m01285m	R_HMR_7875
M_m03106m	R_HMR_7875
M_m01285n	R_HMR_7876
M_m03106n	R_HMR_7876
M_m01285c	R_HMR_7878
M_m01714c	R_HMR_7878
M_m01714c	R_HMR_7879
M_m02040c	R_HMR_7879
M_m01709c	R_HMR_7880
M_m02040c	R_HMR_7880
M_m01285n	R_HMR_7881
M_m01714n	R_HMR_7881
M_m01285n	R_HMR_7882
M_m02034n	R_HMR_7882
M_m01285m	R_HMR_7883
M_m03130m	R_HMR_7883
M_m01285n	R_HMR_7884
M_m03130n	R_HMR_7884
M_m01285n	R_HMR_7885
M_m01623n	R_HMR_7885
M_m01285m	R_HMR_7886
M_m01753m	R_HMR_7886
M_m01285n	R_HMR_7887
M_m01753n	R_HMR_7887
M_m01285n	R_HMR_7888
M_m01688n	R_HMR_7888
M_m01285n	R_HMR_7889
M_m01756n	R_HMR_7889
M_m01285m	R_HMR_7890
M_m01645m	R_HMR_7890
M_m01285n	R_HMR_7891
M_m01645n	R_HMR_7891
M_m01285n	R_HMR_7892
M_m01642n	R_HMR_7892
M_m01285n	R_HMR_7893
M_m02193n	R_HMR_7893
M_m01285m	R_HMR_7894
M_m01714m	R_HMR_7894
M_m01285m	R_HMR_7895
M_m02193m	R_HMR_7895
M_m01433n	R_HMR_8083
M_m02040n	R_HMR_8083
M_m01433g	R_HMR_8085
M_m02040g	R_HMR_8085
M_m01419g	R_HMR_8087
M_m02040g	R_HMR_8087
M_m01286c	R_HMR_8443
M_m02040c	R_HMR_8443
M_m01287c	R_HMR_8444
M_m02040c	R_HMR_8444
M_m01371m	R_HMR_8445
M_m01630m	R_HMR_8445
M_m01630n	R_HMR_8446
M_m02040n	R_HMR_8446
M_m01424c	R_HMR_8448
M_m01680c	R_HMR_8448
M_m01424n	R_HMR_8449
M_m01680n	R_HMR_8449
M_m01643c	R_HMR_8450
M_m01680c	R_HMR_8450
M_m01643n	R_HMR_8451
M_m01680n	R_HMR_8451
M_m01643c	R_HMR_8452
M_m01643n	R_HMR_8453
M_m01637c	R_HMR_8454
M_m01643c	R_HMR_8454
M_m01637n	R_HMR_8455
M_m01643n	R_HMR_8455
M_m01643c	R_HMR_8456
M_m03106c	R_HMR_8456
M_m01643n	R_HMR_8457
M_m03106n	R_HMR_8457
M_m01285n	R_HMR_8458
M_m01424n	R_HMR_8458
M_m01285n	R_HMR_8459
M_m01643n	R_HMR_8459
M_m01424n	R_HMR_8460
M_m01643n	R_HMR_8460
M_m01643c	R_HMR_8461
M_m01948c	R_HMR_8461
M_m01643n	R_HMR_8462
M_m01948n	R_HMR_8462
M_m01424c	R_HMR_8463
M_m01643c	R_HMR_8463
M_m01424n	R_HMR_8464
M_m01948n	R_HMR_8464
M_m01424c	R_HMR_8465
M_m01424n	R_HMR_8466
M_m01424c	R_HMR_8467
M_m03106c	R_HMR_8467
M_m01424n	R_HMR_8468
M_m03106n	R_HMR_8468
M_m01424c	R_HMR_8469
M_m01637c	R_HMR_8469
M_m01424n	R_HMR_8470
M_m01637n	R_HMR_8470
M_m01424c	R_HMR_8471
M_m01643c	R_HMR_8471
M_m01424n	R_HMR_8472
M_m01643n	R_HMR_8472
M_m01666s	R_HMR_8473
M_m02040s	R_HMR_8473
M_m01371s	R_HMR_8474
M_m02040s	R_HMR_8474
M_m01285m	R_HMR_8477
M_m01644m	R_HMR_8477
M_m02039m	R_HMR_8477
M_m01285n	R_HMR_8478
M_m01644n	R_HMR_8478
M_m02039n	R_HMR_8478
M_m01644n	R_HMR_8479
M_m02039n	R_HMR_8479
M_m03106n	R_HMR_8479
M_m01668n	R_HMR_8480
M_m02040n	R_HMR_8480
M_m01637m	R_HMR_8481
M_m01680m	R_HMR_8481
M_m02039m	R_HMR_8482
M_m02555m	R_HMR_8482
M_m02666m	R_HMR_8482
M_m01756n	R_HMR_8483
M_m02040n	R_HMR_8483
M_m01371m	R_HMR_8484
M_m02170m	R_HMR_8484
M_m02040g	R_HMR_8485
M_m03106g	R_HMR_8485
M_m01280c	R_HMR_8486
M_m02751c	R_HMR_8486
M_m02040s	R_HMR_8487
M_m03114s	R_HMR_8487
M_m02040c	R_HMR_8488
M_m03154c	R_HMR_8488
M_m02040c	R_HMR_8489
M_m02193c	R_HMR_8489
M_m01644l	R_HMR_8493
M_m02040l	R_HMR_8493
M_m01639l	R_HMR_8494
M_m02040l	R_HMR_8494
M_m01686l	R_HMR_8495
M_m02040l	R_HMR_8495
M_m01306m	R_HMR_3802
M_m02039m	R_HMR_3802
M_m02553m	R_HMR_3802
M_m02578m	R_HMR_3802
M_m01306m	R_HMR_3804
M_m02039m	R_HMR_3804
M_m02555m	R_HMR_3804
M_m02578m	R_HMR_3804
M_m01370c	R_HMR_3811
M_m01371c	R_HMR_3811
M_m01588c	R_HMR_3811
M_m01365c	R_HMR_3813
M_m01862c	R_HMR_3813
M_m00559m	R_HMR_3822
M_m02040m	R_HMR_3822
M_m02552m	R_HMR_3822
M_m01306m	R_HMR_3827
M_m01370m	R_HMR_3827
M_m01306c	R_HMR_3829
M_m01370c	R_HMR_3829
M_m01370c	R_HMR_3831
M_m01369m	R_HMR_3862
M_m02040m	R_HMR_3862
M_m00918m	R_HMR_3865
M_m01306m	R_HMR_3865
M_m02039m	R_HMR_3865
M_m02027m	R_HMR_3870
M_m02039m	R_HMR_3870
M_m02555m	R_HMR_3870
M_m01371m	R_HMR_3873
M_m01596m	R_HMR_3873
M_m02040m	R_HMR_3873
M_m02578m	R_HMR_3873
M_m01371m	R_HMR_8654
M_m02046m	R_HMR_8654
M_m02578m	R_HMR_8654
M_m01371c	R_HMR_3890
M_m01974c	R_HMR_3890
M_m02578c	R_HMR_3890
M_m01975m	R_HMR_3892
M_m02040m	R_HMR_3892
M_m01975c	R_HMR_9802
M_m02040c	R_HMR_9802
M_m01306c	R_HMR_3899
M_m01307c	R_HMR_3899
M_m01370c	R_HMR_3903
M_m01371c	R_HMR_3903
M_m01975c	R_HMR_3903
M_m02040c	R_HMR_3903
M_m01306m	R_HMR_4109
M_m01307m	R_HMR_4109
M_m00672c	R_HMR_4114
M_m02040c	R_HMR_4114
M_m00672m	R_HMR_4115
M_m02040m	R_HMR_4115
M_m02027c	R_HMR_4118
M_m02039c	R_HMR_4118
M_m02555c	R_HMR_4118
M_m01369c	R_HMR_4172
M_m02040c	R_HMR_4172
M_m01975c	R_HMR_4196
M_m02819c	R_HMR_4196
M_m01975m	R_HMR_4197
M_m02819m	R_HMR_4197
M_m02040m	R_HMR_4287
M_m02554m	R_HMR_4287
M_m02942m	R_HMR_4287
M_m01974c	R_HMR_4690
M_m02039c	R_HMR_4690
M_m00970m	R_HMR_4693
M_m01306m	R_HMR_4693
M_m01306m	R_HMR_6780
M_m03101m	R_HMR_6780
M_m01597m	R_HMR_6968
M_m02039m	R_HMR_6968
M_m02531m	R_HMR_6968
M_m02040c	R_HMR_6969
M_m02531c	R_HMR_6969
M_m00169c	R_HMR_6970
M_m01306c	R_HMR_6970
M_m00169c	R_HMR_6971
M_m01127c	R_HMR_6971
M_m01127c	R_HMR_6972
M_m02026c	R_HMR_6972
M_m01641p	R_HMR_7641
M_m02040p	R_HMR_7641
M_m02630p	R_HMR_7641
M_m01638c	R_HMR_7642
M_m01261m	R_HMR_8626
M_m01370m	R_HMR_8626
M_m02040c	R_HMR_8628
M_m02532c	R_HMR_8628
M_m01974m	R_HMR_3806
M_m02039m	R_HMR_3806
M_m02553m	R_HMR_3806
M_m01306m	R_HMR_3807
M_m02658m	R_HMR_3807
M_m01588m	R_HMR_3809
M_m02039m	R_HMR_3809
M_m02751m	R_HMR_3809
M_m01365c	R_HMR_3816
M_m02040c	R_HMR_3816
M_m00559c	R_HMR_3819
M_m02039c	R_HMR_3819
M_m02040c	R_HMR_3819
M_m00559m	R_HMR_3820
M_m02039m	R_HMR_3820
M_m02040m	R_HMR_3820
M_m01365c	R_HMR_3832
M_m02040c	R_HMR_3832
M_m00559c	R_HMR_3833
M_m02039c	R_HMR_3833
M_m02555c	R_HMR_3833
M_m00559c	R_HMR_3835
M_m02039c	R_HMR_3835
M_m02553c	R_HMR_3835
M_m00559m	R_HMR_3837
M_m02039m	R_HMR_3837
M_m02553m	R_HMR_3837
M_m00559m	R_HMR_3838
M_m02039m	R_HMR_3838
M_m03102m	R_HMR_3838
M_m01371m	R_HMR_3895
M_m01974m	R_HMR_3895
M_m01976m	R_HMR_3897
M_m02039m	R_HMR_3897
M_m02555m	R_HMR_3897
M_m01596m	R_HMR_3956
M_m02040m	R_HMR_3956
M_m02497c	R_HMR_3993
M_m02555c	R_HMR_3993
M_m02630c	R_HMR_3993
M_m02039c	R_HMR_4073
M_m02877c	R_HMR_4073
M_m02812c	R_HMR_4075
M_m02870c	R_HMR_4075
M_m02870c	R_HMR_4077
M_m02923c	R_HMR_4077
M_m01365c	R_HMR_4190
M_m02039c	R_HMR_4190
M_m02555c	R_HMR_4190
M_m02630c	R_HMR_4190
M_m01365m	R_HMR_4191
M_m02039m	R_HMR_4191
M_m02039c	R_HMR_4212
M_m02658c	R_HMR_4212
M_m02039s	R_HMR_4422
M_m02658s	R_HMR_4422
M_m02040s	R_HMR_4423
M_m02630s	R_HMR_4423
M_m02812s	R_HMR_4423
M_m01303m	R_HMR_4424
M_m02040m	R_HMR_4424
M_m01619c	R_HMR_4583
M_m02039c	R_HMR_4583
M_m02871c	R_HMR_4583
M_m00969m	R_HMR_4605
M_m02040m	R_HMR_4605
M_m02554m	R_HMR_4605
M_m00970c	R_HMR_4606
M_m01371c	R_HMR_4606
M_m02125c	R_HMR_4606
M_m02039c	R_HMR_4607
M_m02040c	R_HMR_4607
M_m02132c	R_HMR_4607
M_m01306c	R_HMR_4776
M_m02630c	R_HMR_4776
M_m02770c	R_HMR_4776
M_m01306m	R_HMR_4777
M_m02630m	R_HMR_4777
M_m02770m	R_HMR_4777
M_m02552c	R_HMR_4778
M_m03037c	R_HMR_4778
M_m02552m	R_HMR_4779
M_m03037m	R_HMR_4779
M_m02554c	R_HMR_4780
M_m03037c	R_HMR_4780
M_m02554m	R_HMR_4781
M_m03037m	R_HMR_4781
M_m02040m	R_HMR_4784
M_m02320m	R_HMR_4784
M_m02552m	R_HMR_4784
M_m02040m	R_HMR_4785
M_m02320m	R_HMR_4785
M_m02554m	R_HMR_4785
M_m01306m	R_HMR_4786
M_m02358m	R_HMR_4786
M_m00989m	R_HMR_4787
M_m01116c	R_HMR_5384
M_m02751c	R_HMR_5384
M_m01597c	R_HMR_6929
M_m02039c	R_HMR_6929
M_m02504c	R_HMR_6929
M_m01597p	R_HMR_6930
M_m02039p	R_HMR_6930
M_m02504p	R_HMR_6930
M_m02040c	R_HMR_6931
M_m02630c	R_HMR_6931
M_m02926c	R_HMR_6931
M_m02040s	R_HMR_6932
M_m02630s	R_HMR_6932
M_m02926s	R_HMR_6932
M_m02040p	R_HMR_6933
M_m02630p	R_HMR_6933
M_m02926p	R_HMR_6933
M_m02040c	R_HMR_6934
M_m02630c	R_HMR_6934
M_m02925c	R_HMR_6934
M_m02040s	R_HMR_6935
M_m02630s	R_HMR_6935
M_m02925s	R_HMR_6935
M_m02040p	R_HMR_6936
M_m02630p	R_HMR_6936
M_m02925p	R_HMR_6936
M_m01597c	R_HMR_6938
M_m02039c	R_HMR_6938
M_m02503c	R_HMR_6938
M_m01597p	R_HMR_6939
M_m02039p	R_HMR_6939
M_m02503p	R_HMR_6939
M_m01597c	R_HMR_6940
M_m02039c	R_HMR_6940
M_m02518c	R_HMR_6940
M_m02040c	R_HMR_6941
M_m02630c	R_HMR_6941
M_m02923c	R_HMR_6941
M_m02040s	R_HMR_6942
M_m02630s	R_HMR_6942
M_m02923s	R_HMR_6942
M_m02040p	R_HMR_6943
M_m02630p	R_HMR_6943
M_m02923p	R_HMR_6943
M_m02040c	R_HMR_6944
M_m02630c	R_HMR_6944
M_m02923c	R_HMR_6944
M_m02040s	R_HMR_6945
M_m02630s	R_HMR_6945
M_m02923s	R_HMR_6945
M_m02040p	R_HMR_6946
M_m02630p	R_HMR_6946
M_m02923p	R_HMR_6946
M_m02040c	R_HMR_6947
M_m02630c	R_HMR_6947
M_m02921c	R_HMR_6947
M_m02040s	R_HMR_6948
M_m02630s	R_HMR_6948
M_m02921s	R_HMR_6948
M_m02040p	R_HMR_6949
M_m02630p	R_HMR_6949
M_m02921p	R_HMR_6949
M_m02040c	R_HMR_6950
M_m02630c	R_HMR_6950
M_m02922c	R_HMR_6950
M_m02040s	R_HMR_6951
M_m02630s	R_HMR_6951
M_m02922s	R_HMR_6951
M_m02040p	R_HMR_6952
M_m02630p	R_HMR_6952
M_m02922p	R_HMR_6952
M_m02040c	R_HMR_6953
M_m02552c	R_HMR_6953
M_m02921c	R_HMR_6953
M_m02040c	R_HMR_6954
M_m02552c	R_HMR_6954
M_m02922c	R_HMR_6954
M_m00557m	R_HMR_6955
M_m02040m	R_HMR_6955
M_m01597c	R_HMR_6956
M_m02039c	R_HMR_6956
M_m02501c	R_HMR_6956
M_m01597p	R_HMR_6957
M_m02039p	R_HMR_6957
M_m02501p	R_HMR_6957
M_m02040c	R_HMR_6958
M_m02504c	R_HMR_6958
M_m02630c	R_HMR_6958
M_m02040p	R_HMR_6959
M_m02504p	R_HMR_6959
M_m02630p	R_HMR_6959
M_m01597c	R_HMR_6960
M_m02039c	R_HMR_6960
M_m02502c	R_HMR_6960
M_m02040c	R_HMR_6961
M_m02503c	R_HMR_6961
M_m02630c	R_HMR_6961
M_m02040p	R_HMR_6962
M_m02503p	R_HMR_6962
M_m02630p	R_HMR_6962
M_m02040c	R_HMR_6963
M_m02501c	R_HMR_6963
M_m02630c	R_HMR_6963
M_m02040p	R_HMR_6964
M_m02501p	R_HMR_6964
M_m02630p	R_HMR_6964
M_m01661c	R_HMR_6965
M_m02039c	R_HMR_6965
M_m02553c	R_HMR_6965
M_m00248c	R_HMR_6966
M_m00557c	R_HMR_6966
M_m00248c	R_HMR_6967
M_m01670c	R_HMR_6967
M_m02039c	R_HMR_6973
M_m02553c	R_HMR_6973
M_m02919c	R_HMR_6973
M_m02039m	R_HMR_8096
M_m02040m	R_HMR_8096
M_m02320m	R_HMR_8096
M_m02039m	R_HMR_8097
M_m02358m	R_HMR_8097
M_m02553m	R_HMR_8097
M_m02358m	R_HMR_8098
M_m02633m	R_HMR_8098
M_m01261m	R_HMR_8416
M_m01974m	R_HMR_8416
M_m02040c	R_HMR_8425
M_m02546c	R_HMR_8425
M_m01365m	R_HMR_8426
M_m02040m	R_HMR_8426
M_m01285m	R_HMR_8427
M_m01620m	R_HMR_8427
M_m02039m	R_HMR_8427
M_m01620c	R_HMR_8431
M_m01802m	R_HMR_8432
M_m02880m	R_HMR_8432
M_m02980m	R_HMR_8432
M_m01261c	R_HMR_8603
M_m02812c	R_HMR_8603
M_m02040c	R_HMR_8604
M_m02547c	R_HMR_8604
M_m02630c	R_HMR_8604
M_m02040c	R_HMR_8605
M_m02514c	R_HMR_8605
M_m02552c	R_HMR_8605
M_m02040c	R_HMR_8606
M_m02630c	R_HMR_8606
M_m02812c	R_HMR_8606
M_m01016c	R_HMR_8607
M_m01975c	R_HMR_8607
M_m02039c	R_HMR_8607
M_m01742c	R_HMR_8608
M_m02630c	R_HMR_8608
M_m00559m	R_HMR_8609
M_m02039m	R_HMR_8609
M_m02555m	R_HMR_8609
M_m01802c	R_HMR_8610
M_m02770c	R_HMR_8610
M_m01802m	R_HMR_8611
M_m02770m	R_HMR_8611
M_m02040m	R_HMR_4285
M_m02552m	R_HMR_4285
M_m02942m	R_HMR_4285
M_m01371c	R_HMR_0457
M_m01982c	R_HMR_0457
M_m01371m	R_HMR_0460
M_m01982m	R_HMR_0460
M_m01597m	R_HMR_3750
M_m02039m	R_HMR_3750
M_m02181m	R_HMR_3750
M_m01803m	R_HMR_3752
M_m02468m	R_HMR_3752
M_m00826m	R_HMR_3770
M_m01803m	R_HMR_3770
M_m01597m	R_HMR_3771
M_m02039m	R_HMR_3771
M_m02190m	R_HMR_3771
M_m00825m	R_HMR_3772
M_m01597m	R_HMR_3772
M_m02039m	R_HMR_3772
M_m00663m	R_HMR_3782
M_m01986m	R_HMR_3782
M_m00663m	R_HMR_3784
M_m01802m	R_HMR_3784
M_m01597m	R_HMR_3794
M_m02039m	R_HMR_3794
M_m02530m	R_HMR_3794
M_m00913c	R_HMR_3839
M_m02552c	R_HMR_3839
M_m00914c	R_HMR_3841
M_m01974c	R_HMR_3841
M_m00916c	R_HMR_3843
M_m02040c	R_HMR_3843
M_m02896c	R_HMR_3845
M_m02980c	R_HMR_3845
M_m01597m	R_HMR_3847
M_m02321m	R_HMR_3847
M_m02040p	R_HMR_3849
M_m02630p	R_HMR_3849
M_m02880p	R_HMR_3849
M_m01332c	R_HMR_3852
M_m02040c	R_HMR_3852
M_m02630c	R_HMR_3852
M_m02039c	R_HMR_3856
M_m02475c	R_HMR_3856
M_m02553c	R_HMR_3856
M_m02039m	R_HMR_3860
M_m02321m	R_HMR_3860
M_m02896c	R_HMR_3883
M_m01986c	R_HMR_3901
M_m02877c	R_HMR_3901
M_m00630m	R_HMR_3939
M_m01597m	R_HMR_3939
M_m01654c	R_HMR_3974
M_m02040c	R_HMR_3974
M_m02819c	R_HMR_4198
M_m02896c	R_HMR_4198
M_m02040c	R_HMR_4199
M_m02530c	R_HMR_4199
M_m02896c	R_HMR_4200
M_m02993c	R_HMR_4284
M_m02993c	R_HMR_4348
M_m02154c	R_HMR_4466
M_m02819p	R_HMR_4467
M_m02896p	R_HMR_4467
M_m01365c	R_HMR_4582
M_m01986c	R_HMR_4582
M_m01371c	R_HMR_4584
M_m01619c	R_HMR_4584
M_m01513c	R_HMR_4696
M_m02552c	R_HMR_4696
M_m01394c	R_HMR_4697
M_m02040c	R_HMR_4697
M_m02552c	R_HMR_4697
M_m01394c	R_HMR_4698
M_m02040c	R_HMR_4698
M_m02554c	R_HMR_4698
M_m01393c	R_HMR_4699
M_m02133c	R_HMR_4699
M_m01831c	R_HMR_4700
M_m02039c	R_HMR_4700
M_m02555c	R_HMR_4700
M_m02880c	R_HMR_4700
M_m01986m	R_HMR_4742
M_m02039m	R_HMR_4742
M_m02944m	R_HMR_4742
M_m01307m	R_HMR_4788
M_m02007m	R_HMR_4788
M_m01986p	R_HMR_4789
M_m02040p	R_HMR_4789
M_m02630p	R_HMR_4789
M_m01307p	R_HMR_4791
M_m02007p	R_HMR_4791
M_m01045m	R_HMR_4792
M_m01986m	R_HMR_4792
M_m02040m	R_HMR_4792
M_m01307c	R_HMR_4937
M_m02026c	R_HMR_4937
M_m01371c	R_HMR_5392
M_m01974c	R_HMR_5392
M_m02980c	R_HMR_5392
M_m02040c	R_HMR_5393
M_m02981c	R_HMR_5393
M_m02039m	R_HMR_6409
M_m02393m	R_HMR_6409
M_m02553m	R_HMR_6409
M_m02007c	R_HMR_7702
M_m02039c	R_HMR_7702
M_m02555c	R_HMR_7702
M_m01998c	R_HMR_7703
M_m02630c	R_HMR_7703
M_m01986m	R_HMR_8433
M_m02039m	R_HMR_8433
M_m02393m	R_HMR_8433
M_m02878m	R_HMR_8434
M_m02980m	R_HMR_8434
M_m01986m	R_HMR_8435
M_m02039m	R_HMR_8435
M_m02400m	R_HMR_8435
M_m02879m	R_HMR_8436
M_m02980m	R_HMR_8436
M_m02039m	R_HMR_8437
M_m02400m	R_HMR_8437
M_m02553m	R_HMR_8437
M_m01708m	R_HMR_8439
M_m01802m	R_HMR_8439
M_m02040m	R_HMR_8439
M_m01394m	R_HMR_8440
M_m02040m	R_HMR_8440
M_m02552m	R_HMR_8440
M_m01513m	R_HMR_8441
M_m01802m	R_HMR_8441
M_m00671c	R_HMR_8442
M_m01597c	R_HMR_8442
M_m02552c	R_HMR_8442
M_m01371c	R_HMR_9718
M_m02136c	R_HMR_9718
M_m02040c	R_HMR_9486
M_m02655c	R_HMR_9486
M_m01259c	R_HMR_4426
M_m01597c	R_HMR_4426
M_m02039c	R_HMR_4426
M_m02039c	R_HMR_4428
M_m02125c	R_HMR_4428
M_m02124c	R_HMR_4429
M_m02877c	R_HMR_4429
M_m02040c	R_HMR_4430
M_m02601c	R_HMR_4430
M_m02630c	R_HMR_4430
M_m02040c	R_HMR_4431
M_m02476c	R_HMR_4431
M_m02552c	R_HMR_4431
M_m02125c	R_HMR_4437
M_m01099c	R_HMR_4658
M_m01974c	R_HMR_4658
M_m01009c	R_HMR_4660
M_m02040c	R_HMR_4660
M_m02040c	R_HMR_4712
M_m03124c	R_HMR_4712
M_m02040c	R_HMR_5336
M_m02866c	R_HMR_5336
M_m02026c	R_HMR_5337
M_m03124c	R_HMR_5337
M_m01261c	R_HMR_5338
M_m02867c	R_HMR_5338
M_m02040c	R_HMR_5339
M_m02548c	R_HMR_5339
M_m02040c	R_HMR_5340
M_m02867c	R_HMR_5340
M_m02040c	R_HMR_8783
M_m02124c	R_HMR_8783
M_m02630c	R_HMR_8783
M_m02040c	R_HMR_8784
M_m02165c	R_HMR_8784
M_m02552c	R_HMR_8784
M_m02040m	R_HMR_8786
M_m02165m	R_HMR_8786
M_m02552m	R_HMR_8786
M_m00670m	R_HMR_4239
M_m01597m	R_HMR_4239
M_m02552m	R_HMR_4239
M_m02039n	R_HMR_4241
M_m02129n	R_HMR_4241
M_m02871n	R_HMR_4241
M_m01306m	R_HMR_4288
M_m02039m	R_HMR_4288
M_m02426m	R_HMR_4288
M_m02555m	R_HMR_4288
M_m00670c	R_HMR_4596
M_m01974c	R_HMR_4596
M_m00670m	R_HMR_4597
M_m01974m	R_HMR_4597
M_m00670m	R_HMR_4599
M_m02039m	R_HMR_4599
M_m02393m	R_HMR_4599
M_m02040m	R_HMR_4667
M_m02552m	R_HMR_4667
M_m02868m	R_HMR_4667
M_m02040m	R_HMR_4668
M_m02554m	R_HMR_4668
M_m02868m	R_HMR_4668
M_m00631c	R_HMR_4737
M_m02040c	R_HMR_4737
M_m02552c	R_HMR_4737
M_m00631m	R_HMR_4739
M_m02040m	R_HMR_4739
M_m02552m	R_HMR_4739
M_m00556c	R_HMR_4740
M_m02039c	R_HMR_4740
M_m02040c	R_HMR_4740
M_m01597m	R_HMR_6415
M_m02899m	R_HMR_6415
M_m00196c	R_HMR_6974
M_m02426c	R_HMR_6974
M_m00204c	R_HMR_6975
M_m02877c	R_HMR_6975
M_m00213c	R_HMR_6976
M_m02877c	R_HMR_6976
M_m00212c	R_HMR_6977
M_m02877c	R_HMR_6977
M_m00211c	R_HMR_6978
M_m02040c	R_HMR_6978
M_m01306c	R_HMR_6979
M_m02517c	R_HMR_6979
M_m02630c	R_HMR_6979
M_m00789c	R_HMR_6980
M_m02039c	R_HMR_6980
M_m01034c	R_HMR_6981
M_m02040c	R_HMR_6981
M_m02552c	R_HMR_6981
M_m01306c	R_HMR_6982
M_m01922c	R_HMR_6982
M_m02630c	R_HMR_6982
M_m00204c	R_HMR_6983
M_m01306c	R_HMR_6983
M_m02630c	R_HMR_6983
M_m02767c	R_HMR_6984
M_m03107c	R_HMR_6984
M_m01036c	R_HMR_6985
M_m03108c	R_HMR_6985
M_m02040p	R_HMR_8017
M_m02426p	R_HMR_8017
M_m02630p	R_HMR_8017
M_m01157p	R_HMR_8018
M_m01663p	R_HMR_8019
M_m02039p	R_HMR_8019
M_m02553p	R_HMR_8019
M_m02413p	R_HMR_8021
M_m02630p	R_HMR_8021
M_m00204n	R_HMR_8025
M_m02877n	R_HMR_8025
M_m02129n	R_HMR_8026
M_m02877n	R_HMR_8026
M_m00212n	R_HMR_8027
M_m02877n	R_HMR_8027
M_m00211r	R_HMR_8029
M_m02040r	R_HMR_8029
M_m01622m	R_HMR_3164
M_m02040m	R_HMR_3164
M_m00173m	R_HMR_3166
M_m02552m	R_HMR_3166
M_m01255m	R_HMR_3885
M_m01597m	R_HMR_3885
M_m00629c	R_HMR_4250
M_m00788c	R_HMR_8091
M_m02039c	R_HMR_8091
M_m00786c	R_HMR_8092
M_m02630c	R_HMR_8092
M_m02040m	R_HMR_8563
M_m02168m	R_HMR_8563
M_m02552m	R_HMR_8563
M_m01306c	R_HMR_8564
M_m02319c	R_HMR_8564
M_m00926c	R_HMR_8565
M_m02039c	R_HMR_8566
M_m02460c	R_HMR_8566
M_m02555c	R_HMR_8566
M_m02630c	R_HMR_8566
M_m01831c	R_HMR_3935
M_m02026c	R_HMR_3935
M_m02039c	R_HMR_4681
M_m02724c	R_HMR_4681
M_m02040c	R_HMR_4682
M_m02630c	R_HMR_4682
M_m02718c	R_HMR_4682
M_m02040c	R_HMR_4683
M_m02552c	R_HMR_4683
M_m02719c	R_HMR_4683
M_m02040m	R_HMR_4685
M_m02552m	R_HMR_4685
M_m02719m	R_HMR_4685
M_m02039c	R_HMR_4686
M_m02555c	R_HMR_4686
M_m02720c	R_HMR_4686
M_m02039m	R_HMR_4687
