groupID	reactionID
group127	R_HMR_6355
group127	R_HMR_6356
group127	R_HMR_6357
group127	R_HMR_6358
group127	R_HMR_6359
group127	R_HMR_6360
group127	R_HMR_6361
group127	R_HMR_6362
group127	R_HMR_6363
group127	R_HMR_6364
group127	R_HMR_6365
group127	R_HMR_6366
group127	R_HMR_6367
group127	R_HMR_6368
group127	R_HMR_6369
group127	R_HMR_6370
group127	R_HMR_6371
group127	R_HMR_6372
group127	R_HMR_6373
group127	R_HMR_6374
group127	R_HMR_6375
group127	R_HMR_6377
group127	R_HMR_6379
group127	R_HMR_6380
group127	R_HMR_6381
group127	R_HMR_6382
group127	R_HMR_6383
group127	R_HMR_6384
group127	R_HMR_6385
group127	R_HMR_6386
group127	R_HMR_6387
group127	R_HMR_6388
group127	R_HMR_6389
group127	R_HMR_6391
group127	R_HMR_6392
group127	R_HMR_6406
group127	R_HMR_6408
group127	R_HMR_6424
group127	R_HMR_6425
group127	R_HMR_6430
group127	R_HMR_6431
group127	R_HMR_6438
group127	R_HMR_6439
group127	R_HMR_6440
group127	R_HMR_6445
group127	R_HMR_6446
group127	R_HMR_6454
group127	R_HMR_6455
group127	R_HMR_6462
group127	R_HMR_6463
group127	R_HMR_6468
group127	R_HMR_6469
group127	R_HMR_6474
group127	R_HMR_6475
group127	R_HMR_6480
group127	R_HMR_6481
group127	R_HMR_6505
group127	R_HMR_6512
group127	R_HMR_6513
group127	R_HMR_6514
group127	R_HMR_6516
group127	R_HMR_6517
group127	R_HMR_6521
group127	R_HMR_6522
group127	R_HMR_6524
group127	R_HMR_6525
group127	R_HMR_6526
group127	R_HMR_6527
group127	R_HMR_6529
group127	R_HMR_6530
group127	R_HMR_6531
group127	R_HMR_6532
group127	R_HMR_6533
group127	R_HMR_6534
group127	R_HMR_6577
group127	R_HMR_6578
group127	R_HMR_6617
group127	R_HMR_6618
group127	R_HMR_6619
group127	R_HMR_6620
group127	R_HMR_6628
group127	R_HMR_6629
group127	R_HMR_6732
group127	R_HMR_6733
group127	R_HMR_6781
group127	R_HMR_6797
group127	R_HMR_6890
group127	R_HMR_6902
group127	R_HMR_6928
group127	R_HMR_6937
group127	R_HMR_6986
group127	R_HMR_6987
group127	R_HMR_6989
group127	R_HMR_6990
group127	R_HMR_6991
group127	R_HMR_7109
group127	R_HMR_7111
group127	R_HMR_7113
group127	R_HMR_7115
group127	R_HMR_7117
group127	R_HMR_7119
group127	R_HMR_7121
group127	R_HMR_7123
group127	R_HMR_7125
group127	R_HMR_7127
group127	R_HMR_7173
group127	R_HMR_7182
group127	R_HMR_7184
group127	R_HMR_7196
group127	R_HMR_7198
group127	R_HMR_7199
group127	R_HMR_7201
group127	R_HMR_7204
group127	R_HMR_7223
group127	R_HMR_7224
group127	R_HMR_7252
group127	R_HMR_7253
group127	R_HMR_7257
group127	R_HMR_7262
group127	R_HMR_7272
group127	R_HMR_7273
group127	R_HMR_7283
group127	R_HMR_7284
group127	R_HMR_7294
group127	R_HMR_7295
group127	R_HMR_7296
group127	R_HMR_7297
group127	R_HMR_7298
group127	R_HMR_7299
group127	R_HMR_7300
group127	R_HMR_7307
group127	R_HMR_7330
group127	R_HMR_7331
group127	R_HMR_7372
group127	R_HMR_7374
group127	R_HMR_7430
group127	R_HMR_7431
group127	R_HMR_7432
group127	R_HMR_7433
group127	R_HMR_7434
group127	R_HMR_7435
group127	R_HMR_7437
group127	R_HMR_7453
group127	R_HMR_7454
group127	R_HMR_7470
group127	R_HMR_7482
group127	R_HMR_7483
group127	R_HMR_7499
group127	R_HMR_7500
group127	R_HMR_7511
group127	R_HMR_7512
group127	R_HMR_7523
group127	R_HMR_7524
group127	R_HMR_7539
group127	R_HMR_7540
group127	R_HMR_7555
group127	R_HMR_7556
group127	R_HMR_7568
group127	R_HMR_7569
group127	R_HMR_7570
group127	R_HMR_7579
group127	R_HMR_7581
group127	R_HMR_7583
group127	R_HMR_7584
group127	R_HMR_7590
group127	R_HMR_7596
group127	R_HMR_7608
group127	R_HMR_7609
group127	R_HMR_7629
group127	R_HMR_7630
group127	R_HMR_7631
group127	R_HMR_7632
group127	R_HMR_7633
group127	R_HMR_7634
group127	R_HMR_7635
group127	R_HMR_7636
group127	R_HMR_7637
group127	R_HMR_7638
group127	R_HMR_7639
group127	R_HMR_7640
group127	R_HMR_7643
group127	R_HMR_7644
group127	R_HMR_7645
group127	R_HMR_7646
group127	R_HMR_7649
group127	R_HMR_7650
group127	R_HMR_7651
group127	R_HMR_7653
group127	R_HMR_7660
group127	R_HMR_7664
group127	R_HMR_7665
group127	R_HMR_7666
group127	R_HMR_7667
group127	R_HMR_7675
group127	R_HMR_7679
group127	R_HMR_7680
group127	R_HMR_7681
group127	R_HMR_7682
group127	R_HMR_7683
group127	R_HMR_7684
group127	R_HMR_7685
group127	R_HMR_7686
group127	R_HMR_7687
group127	R_HMR_7690
group127	R_HMR_7691
group127	R_HMR_7692
group127	R_HMR_7693
group127	R_HMR_7694
group127	R_HMR_7695
group127	R_HMR_7699
group127	R_HMR_7700
group127	R_HMR_7705
group127	R_HMR_7707
group127	R_HMR_7708
group127	R_HMR_7710
group127	R_HMR_7711
group127	R_HMR_7712
group127	R_HMR_7714
group127	R_HMR_7715
group127	R_HMR_7718
group127	R_HMR_7719
group127	R_HMR_7720
group127	R_HMR_7722
group127	R_HMR_7723
group127	R_HMR_7724
group127	R_HMR_7726
group127	R_HMR_7727
group127	R_HMR_7729
group127	R_HMR_7730
group127	R_HMR_7732
group127	R_HMR_7733
group127	R_HMR_7734
group127	R_HMR_7735
group127	R_HMR_7736
group127	R_HMR_7737
group127	R_HMR_7738
group127	R_HMR_7739
group127	R_HMR_7740
group127	R_HMR_7743
group127	R_HMR_7757
group127	R_HMR_7758
group127	R_HMR_7759
group127	R_HMR_7760
group127	R_HMR_7761
group127	R_HMR_7762
group127	R_HMR_7763
group127	R_HMR_7764
group127	R_HMR_7765
group127	R_HMR_7766
group127	R_HMR_7767
group127	R_HMR_7768
group127	R_HMR_7769
group127	R_HMR_7770
group127	R_HMR_7771
group127	R_HMR_7772
group127	R_HMR_7773
group127	R_HMR_7774
group127	R_HMR_7775
group127	R_HMR_7776
group127	R_HMR_7777
group127	R_HMR_7778
group127	R_HMR_7779
group127	R_HMR_7780
group127	R_HMR_7781
group127	R_HMR_7782
group127	R_HMR_7783
group127	R_HMR_7784
group127	R_HMR_7785
group127	R_HMR_7786
group127	R_HMR_7787
group127	R_HMR_7788
group127	R_HMR_7789
group127	R_HMR_7790
group127	R_HMR_7791
group127	R_HMR_7792
group127	R_HMR_7793
group127	R_HMR_7795
group127	R_HMR_7796
group127	R_HMR_7797
group127	R_HMR_7798
group127	R_HMR_7799
group127	R_HMR_7804
group127	R_HMR_7806
group127	R_HMR_7808
group127	R_HMR_7810
group127	R_HMR_7812
group127	R_HMR_7814
group127	R_HMR_7815
group127	R_HMR_7816
group127	R_HMR_7818
group127	R_HMR_7820
group127	R_HMR_7822
group127	R_HMR_7824
group127	R_HMR_7825
group127	R_HMR_7826
group127	R_HMR_7827
group127	R_HMR_7828
group127	R_HMR_7829
group127	R_HMR_7830
group127	R_HMR_7831
group127	R_HMR_7832
group127	R_HMR_7833
group127	R_HMR_7834
group127	R_HMR_7835
group127	R_HMR_7836
group127	R_HMR_7837
group127	R_HMR_7838
group127	R_HMR_7839
group127	R_HMR_7840
group127	R_HMR_7841
group127	R_HMR_7842
group127	R_HMR_7843
group127	R_HMR_7844
group127	R_HMR_7845
group127	R_HMR_7846
group127	R_HMR_7847
group127	R_HMR_7848
group127	R_HMR_7849
group127	R_HMR_7850
group127	R_HMR_7851
group127	R_HMR_7852
group127	R_HMR_7853
group127	R_HMR_7854
group127	R_HMR_7855
group127	R_HMR_7856
group127	R_HMR_7857
group127	R_HMR_7858
group127	R_HMR_7859
group127	R_HMR_7860
group127	R_HMR_7861
group127	R_HMR_7862
group127	R_HMR_7877
group127	R_HMR_7896
group127	R_HMR_7897
group127	R_HMR_7898
group127	R_HMR_7899
group127	R_HMR_7900
group127	R_HMR_7901
group127	R_HMR_7902
group127	R_HMR_7903
group127	R_HMR_7904
group127	R_HMR_7905
group127	R_HMR_7906
group127	R_HMR_7907
group127	R_HMR_7914
group127	R_HMR_7915
group127	R_HMR_7917
group127	R_HMR_7918
group127	R_HMR_7923
group127	R_HMR_7924
group127	R_HMR_7927
group127	R_HMR_7929
group127	R_HMR_7933
group127	R_HMR_7944
group127	R_HMR_7946
group127	R_HMR_7947
group127	R_HMR_7949
group127	R_HMR_7951
group127	R_HMR_7953
group127	R_HMR_7956
group127	R_HMR_7960
group127	R_HMR_7961
group127	R_HMR_7963
group127	R_HMR_7964
group127	R_HMR_7966
group127	R_HMR_7967
group127	R_HMR_7969
group127	R_HMR_7975
group127	R_HMR_7977
group127	R_HMR_7979
group127	R_HMR_7981
group127	R_HMR_7982
group127	R_HMR_7983
group127	R_HMR_7985
group127	R_HMR_7986
group127	R_HMR_7988
group127	R_HMR_7989
group127	R_HMR_7990
group127	R_HMR_7994
group127	R_HMR_7995
group127	R_HMR_7997
group127	R_HMR_7998
group127	R_HMR_8000
group127	R_HMR_8001
group127	R_HMR_8002
group127	R_HMR_8007
group127	R_HMR_8009
group127	R_HMR_8010
group127	R_HMR_8015
group127	R_HMR_8016
group127	R_HMR_8020
group127	R_HMR_8022
group127	R_HMR_8023
group127	R_HMR_8024
group127	R_HMR_8028
group127	R_HMR_8030
group127	R_HMR_8031
group127	R_HMR_8033
group127	R_HMR_8035
group127	R_HMR_8039
group127	R_HMR_8041
group127	R_HMR_8042
group127	R_HMR_8044
group127	R_HMR_8045
group127	R_HMR_8047
group127	R_HMR_8048
group127	R_HMR_8050
group127	R_HMR_8051
group127	R_HMR_8053
group127	R_HMR_8054
group127	R_HMR_8056
group127	R_HMR_8057
group127	R_HMR_8058
group127	R_HMR_8060
group127	R_HMR_8061
group127	R_HMR_8070
group127	R_HMR_8071
group127	R_HMR_8073
group127	R_HMR_8075
group127	R_HMR_8076
group127	R_HMR_8077
group127	R_HMR_8079
group127	R_HMR_8080
group127	R_HMR_8081
group127	R_HMR_8082
group127	R_HMR_8084
group127	R_HMR_8086
group127	R_HMR_8089
group127	R_HMR_8090
group127	R_HMR_8093
group127	R_HMR_8095
group127	R_HMR_8099
group127	R_HMR_8100
group127	R_HMR_8101
group127	R_HMR_8103
group127	R_HMR_8104
group127	R_HMR_8118
group127	R_HMR_8119
group127	R_HMR_8120
group127	R_HMR_8121
group127	R_HMR_8122
group127	R_HMR_8123
group127	R_HMR_8124
group127	R_HMR_8125
group127	R_HMR_8126
group127	R_HMR_8127
group127	R_HMR_8128
group127	R_HMR_8131
group127	R_HMR_8134
group127	R_HMR_8145
group127	R_HMR_8146
group127	R_HMR_8153
group127	R_HMR_8154
group127	R_HMR_8157
group127	R_HMR_8158
group127	R_HMR_8160
group127	R_HMR_8161
group127	R_HMR_8163
group127	R_HMR_8164
group127	R_HMR_8193
group127	R_HMR_8195
group127	R_HMR_8196
group127	R_HMR_8199
group127	R_HMR_8200
group127	R_HMR_8202
group127	R_HMR_8203
group127	R_HMR_8205
group127	R_HMR_8207
group127	R_HMR_8208
group127	R_HMR_8213
group127	R_HMR_8214
group127	R_HMR_8215
group127	R_HMR_8216
group127	R_HMR_8222
group127	R_HMR_8223
group127	R_HMR_8225
group127	R_HMR_8229
group127	R_HMR_8230
group127	R_HMR_8231
group127	R_HMR_8232
group127	R_HMR_8234
group127	R_HMR_8236
group127	R_HMR_8239
group127	R_HMR_8240
group127	R_HMR_8241
group127	R_HMR_8243
group127	R_HMR_8244
group127	R_HMR_8247
group127	R_HMR_8252
group127	R_HMR_8253
group127	R_HMR_8259
group127	R_HMR_8265
group127	R_HMR_8266
group127	R_HMR_8269
group127	R_HMR_8270
group127	R_HMR_8272
group127	R_HMR_8273
group127	R_HMR_8282
group127	R_HMR_8283
group127	R_HMR_8289
group127	R_HMR_8290
group127	R_HMR_8296
group127	R_HMR_8297
group127	R_HMR_8299
group127	R_HMR_8300
group127	R_HMR_8303
group127	R_HMR_8304
group127	R_HMR_8310
group127	R_HMR_8311
group127	R_HMR_8312
group127	R_HMR_8313
group127	R_HMR_8314
group127	R_HMR_8315
group127	R_HMR_8320
group127	R_HMR_8321
group127	R_HMR_8323
group127	R_HMR_8324
group127	R_HMR_8328
group127	R_HMR_8329
group127	R_HMR_8335
group127	R_HMR_8336
group127	R_HMR_8338
group127	R_HMR_8339
group127	R_HMR_8340
group127	R_HMR_8343
group127	R_HMR_8347
group127	R_HMR_8350
group127	R_HMR_8351
group127	R_HMR_8354
group127	R_HMR_8355
group127	R_HMR_8356
group127	R_HMR_8358
group127	R_HMR_8359
group127	R_HMR_8361
group127	R_HMR_8363
group127	R_HMR_8364
group127	R_HMR_8365
group127	R_HMR_8369
group127	R_HMR_8370
group127	R_HMR_8374
group127	R_HMR_8382
group127	R_HMR_8408
group127	R_HMR_8411
group127	R_HMR_8412
group127	R_HMR_8414
group127	R_HMR_8420
group127	R_HMR_8428
group127	R_HMR_8429
group127	R_HMR_8430
group127	R_HMR_8438
group127	R_HMR_8447
group127	R_HMR_8475
group127	R_HMR_8476
group127	R_HMR_8490
group127	R_HMR_8491
group127	R_HMR_8492
group127	R_HMR_8496
group127	R_HMR_8505
group127	R_HMR_8510
group127	R_HMR_8513
group127	R_HMR_8515
group127	R_HMR_8520
group127	R_HMR_8524
group127	R_HMR_8526
group127	R_HMR_8527
group127	R_HMR_8528
group127	R_HMR_8531
group127	R_HMR_8532
group127	R_HMR_8536
group127	R_HMR_8551
group127	R_HMR_8553
group127	R_HMR_8562
group127	R_HMR_8567
group127	R_HMR_8586
group127	R_HMR_8588
group127	R_HMR_8590
group127	R_HMR_8593
group127	R_HMR_8594
group127	R_HMR_8595
group127	R_HMR_8597
group127	R_HMR_8599
group127	R_HMR_8600
group127	R_HMR_8602
group127	R_HMR_8612
group127	R_HMR_8614
group127	R_HMR_8618
group127	R_HMR_8627
group127	R_HMR_8629
group127	R_HMR_8631
group127	R_HMR_8632
group127	R_HMR_8633
group127	R_HMR_8635
group127	R_HMR_8636
group127	R_HMR_8638
group127	R_HMR_8639
group127	R_HMR_8642
group127	R_HMR_8651
group127	R_HMR_8655
group127	R_HMR_8656
group127	R_HMR_8657
group127	R_HMR_8658
group127	R_HMR_8659
group127	R_HMR_8660
group127	R_HMR_8661
group127	R_HMR_8670
group127	R_HMR_8671
group127	R_HMR_8673
group127	R_HMR_8676
group127	R_HMR_8677
group127	R_HMR_8678
group127	R_HMR_8679
group127	R_HMR_8680
group127	R_HMR_8681
group127	R_HMR_8686
group127	R_HMR_8687
group127	R_HMR_8688
group127	R_HMR_8696
group127	R_HMR_8714
group127	R_HMR_8715
group127	R_HMR_8716
group127	R_HMR_8718
group127	R_HMR_8719
group127	R_HMR_8720
group127	R_HMR_8721
group127	R_HMR_8722
group127	R_HMR_8723
group127	R_HMR_8730
group127	R_HMR_8731
group127	R_HMR_8732
group127	R_HMR_8733
group127	R_HMR_8734
group127	R_HMR_8735
group127	R_HMR_8736
group127	R_HMR_8737
group127	R_HMR_8741
group127	R_HMR_8742
group127	R_HMR_8745
group127	R_HMR_8747
group127	R_HMR_8753
group127	R_HMR_8754
group127	R_HMR_8756
group127	R_HMR_8760
group127	R_HMR_8763
group127	R_HMR_8765
group127	R_HMR_8771
group127	R_HMR_8776
group127	R_HMR_8785
group127	R_HMR_8789
group127	R_HMR_8793
group127	R_HMR_8797
group127	R_HMR_8798
group127	R_HMR_8828
group127	R_HMR_8834
group127	R_HMR_8837
group127	R_HMR_8838
group127	R_HMR_8839
group127	R_HMR_8840
group127	R_HMR_8841
group127	R_HMR_8842
group127	R_HMR_8843
group127	R_HMR_8844
group127	R_HMR_8845
group127	R_HMR_8846
group127	R_HMR_8847
group127	R_HMR_8848
group127	R_HMR_8849
group127	R_HMR_8850
group127	R_HMR_8851
group127	R_HMR_8852
group127	R_HMR_8853
group127	R_HMR_8854
group127	R_HMR_8855
group127	R_HMR_8856
group127	R_HMR_8857
group127	R_HMR_8858
group127	R_HMR_8859
group127	R_HMR_8860
group127	R_HMR_8861
group127	R_HMR_8862
group127	R_HMR_8863
group127	R_HMR_8864
group127	R_HMR_8865
group127	R_HMR_8866
group127	R_HMR_8867
group127	R_HMR_8868
group127	R_HMR_8869
group127	R_HMR_8870
group127	R_HMR_8871
group127	R_HMR_8872
group127	R_HMR_8873
group127	R_HMR_8874
group127	R_HMR_8875
group127	R_HMR_8876
group127	R_HMR_8877
group127	R_HMR_8878
group127	R_HMR_8879
group127	R_HMR_8880
group127	R_HMR_8881
group127	R_HMR_8882
group127	R_HMR_8883
group127	R_HMR_8884
group127	R_HMR_8885
group127	R_HMR_8886
group127	R_HMR_8887
group127	R_HMR_8888
group127	R_HMR_8889
group127	R_HMR_8890
group127	R_HMR_8891
group127	R_HMR_8892
group127	R_HMR_8893
group127	R_HMR_8894
group127	R_HMR_8895
group127	R_HMR_8896
group127	R_HMR_8897
group127	R_HMR_8898
group127	R_HMR_8899
group127	R_HMR_8900
group127	R_HMR_8901
group127	R_HMR_8902
group127	R_HMR_8903
group127	R_HMR_8904
group127	R_HMR_8905
group127	R_HMR_8906
group127	R_HMR_8907
group127	R_HMR_8908
group127	R_HMR_8909
group127	R_HMR_8910
group127	R_HMR_8911
group127	R_HMR_8912
group127	R_HMR_8913
group127	R_HMR_8914
group127	R_HMR_8915
group127	R_HMR_8917
group127	R_HMR_8918
group127	R_HMR_8919
group127	R_HMR_8920
group127	R_HMR_8921
group127	R_HMR_8922
group127	R_HMR_8923
group127	R_HMR_8924
group127	R_HMR_8925
group127	R_HMR_8926
group127	R_HMR_8927
group127	R_HMR_8928
group127	R_HMR_8929
group127	R_HMR_8930
group127	R_HMR_8931
group127	R_HMR_8932
group127	R_HMR_8933
group127	R_HMR_8934
group127	R_HMR_8935
group127	R_HMR_8936
group127	R_HMR_8937
group127	R_HMR_8938
group127	R_HMR_8939
group127	R_HMR_8940
group127	R_HMR_8941
group127	R_HMR_8942
group127	R_HMR_8943
group127	R_HMR_8944
group127	R_HMR_8945
group127	R_HMR_8946
group127	R_HMR_8947
group127	R_HMR_9014
group127	R_HMR_9015
group127	R_HMR_9016
group127	R_HMR_9017
group127	R_HMR_9018
group127	R_HMR_9019
group127	R_HMR_9020
group127	R_HMR_9173
group127	R_HMR_9174
group127	R_HMR_9175
group127	R_HMR_9176
group127	R_HMR_9177
group127	R_HMR_9178
group127	R_HMR_9179
group127	R_HMR_9180
group127	R_HMR_9181
group127	R_HMR_9182
group127	R_HMR_9183
group127	R_HMR_9184
group127	R_HMR_9185
group127	R_HMR_9187
group127	R_HMR_9188
group127	R_HMR_9189
group127	R_HMR_9190
group127	R_HMR_9191
group127	R_HMR_9192
group127	R_HMR_9193
group127	R_HMR_9194
group127	R_HMR_9195
group127	R_HMR_9196
group127	R_HMR_9197
group127	R_HMR_9198
group127	R_HMR_9199
group127	R_HMR_9200
group127	R_HMR_9580
group127	R_HMR_9581
group127	R_HMR_9582
group127	R_HMR_9583
group127	R_HMR_9584
group127	R_HMR_9585
group127	R_HMR_9586
group127	R_HMR_9587
group127	R_HMR_9588
group127	R_HMR_9590
group127	R_HMR_9591
group127	R_HMR_9592
group127	R_HMR_9593
group127	R_HMR_9594
group127	R_HMR_9595
group127	R_HMR_9596
group127	R_HMR_9597
group127	R_HMR_9598
group127	R_HMR_9599
group127	R_HMR_9600
group127	R_HMR_9601
group127	R_HMR_9602
group127	R_HMR_9603
group127	R_HMR_9604
group127	R_HMR_9605
group127	R_HMR_9606
group127	R_HMR_9607
group127	R_HMR_9608
group127	R_HMR_9609
group127	R_HMR_9610
group127	R_HMR_9611
group127	R_HMR_9612
group127	R_HMR_9613
group127	R_HMR_9614
group127	R_HMR_9615
group127	R_HMR_9616
group127	R_HMR_9617
group127	R_HMR_9618
group127	R_HMR_9619
group127	R_HMR_9620
group127	R_HMR_9621
group127	R_HMR_9622
group127	R_HMR_9623
group127	R_HMR_9624
group127	R_HMR_9625
group127	R_HMR_9626
group127	R_HMR_9627
group127	R_HMR_9628
group127	R_HMR_9629
group127	R_HMR_9630
group127	R_HMR_9631
group127	R_HMR_9632
group127	R_HMR_9633
group127	R_HMR_9634
group127	R_HMR_9635
group127	R_HMR_9636
group127	R_HMR_9637
group127	R_HMR_9638
group127	R_HMR_9639
group127	R_HMR_9640
group127	R_HMR_9641
group127	R_HMR_9642
group127	R_HMR_9643
group127	R_HMR_9644
group127	R_HMR_9645
group127	R_HMR_9646
group127	R_HMR_9647
group127	R_HMR_9648
group127	R_HMR_9649
group127	R_HMR_9650
group127	R_HMR_9651
group127	R_HMR_9652
group127	R_HMR_9653
group127	R_HMR_9654
group127	R_HMR_9655
group127	R_HMR_9656
group127	R_HMR_9657
group127	R_HMR_9658
group127	R_HMR_9659
group127	R_HMR_9660
group127	R_HMR_9661
group127	R_HMR_9662
group127	R_HMR_9663
group127	R_HMR_9664
group127	R_HMR_9665
group127	R_HMR_9666
group127	R_HMR_9667
group127	R_HMR_9668
group127	R_HMR_9669
group127	R_HMR_9670
group127	R_HMR_9671
group127	R_HMR_9672
group127	R_HMR_9673
group127	R_HMR_9674
group127	R_HMR_9675
group127	R_HMR_9676
group127	R_HMR_9677
group127	R_HMR_9678
group127	R_HMR_9679
group127	R_HMR_9680
group127	R_HMR_9716
group127	R_HMR_9720
group127	R_HMR_9724
group127	R_HMR_9728
group127	R_HMR_9731
group127	R_HMR_9732
group127	R_HMR_9737
group127	R_HMR_9738
group127	R_HMR_9739
group127	R_HMR_9740
group127	R_HMR_9741
group127	R_HMR_9742
group127	R_HMR_9743
group127	R_HMR_9744
group127	R_HMR_9745
group127	R_HMR_9746
group127	R_HMR_9747
group127	R_HMR_9748
group127	R_HMR_9749
group127	R_HMR_9750
group127	R_HMR_9751
group127	R_HMR_9752
group127	R_HMR_9753
group127	R_HMR_9754
group127	R_HMR_9755
group127	R_HMR_9756
group127	R_HMR_9757
group127	R_HMR_9758
group127	R_HMR_9759
group127	R_HMR_9760
group127	R_HMR_9761
group127	R_HMR_9762
group127	R_HMR_9763
group127	R_HMR_9764
group127	R_HMR_9765
group127	R_HMR_9766
group127	R_HMR_9767
group127	R_HMR_9768
group127	R_HMR_9769
group127	R_HMR_9770
group127	R_HMR_9771
group127	R_HMR_9772
group127	R_HMR_9773
group127	R_HMR_9774
group127	R_HMR_9775
group127	R_HMR_9776
group127	R_HMR_9777
group127	R_HMR_9778
group127	R_HMR_9779
group127	R_HMR_9780
group127	R_HMR_9781
group127	R_HMR_9782
group127	R_HMR_9783
group127	R_HMR_9784
group127	R_HMR_9785
group127	R_HMR_9786
group127	R_HMR_9787
group127	R_HMR_9788
group127	R_HMR_9789
group127	R_HMR_9790
group127	R_HMR_9791
group127	R_HMR_9792
group127	R_HMR_9793
group127	R_HMR_9794
group127	R_HMR_9795
group127	R_HMR_9796
group127	R_HOMOVALte
group127	R_HPDECEte
group127	R_HPDECEtm
group127	R_HPETFABP1tc
group127	R_HPPPNte
group127	R_HRETNtn
group127	R_Htmi
group127	R_Htr
group127	R_Htx
group127	R_HXANtl
group127	R_HXAt1
group127	R_HXAt2
group127	R_HXAt3
group127	R_HXCOAte
group127	R_HXCOAtx
group127	R_HYOCHOLabc
group127	R_HYOCHOLt
group127	R_HYOCHOLt2
group127	R_HYOCHOLtr
group127	R_ICDCHOLabc
group127	R_ICDCHOLt
group127	R_ICDCHOLt2
group127	R_ICITtr
group127	R_ILEARGILEt
group127	R_ILEASNHISt
group127	R_ILEASPt
group127	R_ILEB0AT3tc
group127	R_ILEGLNGLUt
group127	R_ILEGLYARGt
group127	R_ILEPROLYSt
group127	R_ILESERARGt
group127	R_ILEt5m
group127	R_ILETRPTYRt
group127	R_IM4ACte
group127	R_IMPtr
group127	R_IND3ACt
group127	R_INDOLEup
group127	R_INDSt
group127	R_INSt2
group127	R_INStl
group127	R_IPDPtr
group127	R_ISOBUTte
group127	R_ISOBUTtm
group127	R_ISOCHOLabc
group127	R_ISOCHOLt
group127	R_ISOCHOLt2
group127	R_IVCRNtr
group127	R_KHte
group127	R_KYNATEtr
group127	R_KYNATEtr2
group127	R_L_LACtcm
group127	R_L2AADPtr
group127	R_LACLt
group127	R_LANOSTte
group127	R_LANOSTtr
group127	R_LCA24Gte
group127	R_LCA24Gtr
group127	R_LCA3Gte
group127	R_LCA3Gtr
group127	R_LCA3Sabc
group127	R_LCA3St
group127	R_LCTStg
group127	R_LCYSTt
group127	R_LCYSTtm
group127	R_LEUALAARGt
group127	R_LEUASNASPt
group127	R_LEUASPLYSt
group127	R_LEUB0AT3tc
group127	R_LEUGLYHYc
group127	R_LEUGLYPEPT1tc
group127	R_LEUKABCtc
group127	R_LEUKTRB4WCOOHt
group127	R_LEUKTRB4WOHt
group127	R_LEUKTRB4WOHtr
group127	R_LEULEULAPc
group127	R_LEULEUPEPT1tc
group127	R_LEULEUt
group127	R_LEULEUTRPt
group127	R_LEUPROARGt
group127	R_LEUPROt
group127	R_LEUSERTRPt
group127	R_LEUt5m
group127	R_LEUTRPARGt
group127	R_LEUTRPt
group127	R_LEUTYRTYRt
group127	R_LEUVALt
group127	R_LEUyLAThtc
group127	R_LGNCCOAtcx
group127	R_LGNCFATPtc
group127	R_LHCYSTINt
group127	R_LINOFATPtc
group127	R_LIPOti
group127	R_LKYNRtr
group127	R_LKYNRtr2
group127	R_LKYNRtr3
group127	R_LNELDCCRNte
group127	R_LNELDCCRNtr
group127	R_LNLCCRNNAt
group127	R_LNLCCRNtd
group127	R_LNLCCRNtr
group127	R_LPAMt
group127	R_LPAMtm
group127	R_LPCHOLt
group127	R_LPIPECOLt
group127	R_LPIPECOLtx
group127	R_LTHSTRLABCt
group127	R_LTHSTRLt
group127	R_LTHSTRLtr
group127	R_LYSARGLEUt
group127	R_LYSCYSHISt
group127	R_LYSGLNPHEt
group127	R_LYSGLUGLUt
group127	R_LYSLYSLYSt
group127	R_LYSPHEILEt
group127	R_LYSTRPARGt
group127	R_LYSTYRILEt
group127	R_LYSVALPHEt
group127	R_LYSVALTRPt
group127	R_M02155tr
group127	R_MAGt
group127	R_MAL_Lte
group127	R_MAL_Ltx
group127	R_MALTTTRt
group127	R_MELATNte
group127	R_MEPIt
group127	R_MEPIVESSte
group127	R_METARGLEUt
group127	R_METASNTYRt
group127	R_METB0AT3tc
group127	R_METGLNTYRt
group127	R_METGLYARGt
group127	R_METHISLYSt
group127	R_METHSUCCte
group127	R_METMETILEt
group127	R_METPHEARGt
group127	R_METTRPPHEt
group127	R_METyLATthc
group127	R_MEV_Rt
group127	R_MHISTAte
group127	R_MK10t
group127	R_MK11t
group127	R_MK7t
group127	R_MK8t
group127	R_MK9t
group127	R_MLTHFte
group127	R_MLTHFte1
group127	R_MLTHFte2
group127	R_MLTHFte3
group127	R_MMAt2e
group127	R_MMAte
group127	R_MVLACte
group127	R_N8ASPMDte
group127	R_NACASPt
group127	R_NACCYSte
group127	R_NACCYStm
group127	R_NACHORCTL3le
group127	R_NACSMCTte
group127	R_NACVANALAte
group127	R_NACVANALAtm
group127	R_NADtm
group127	R_NAHCO3_HCLt
group127	R_NAt
group127	R_NAt5
group127	R_NCNt
group127	R_NH4t3r
group127	R_NH4tn
group127	R_NH4tp
group127	R_NH4tr
group127	R_NICRNtr
group127	R_NO2te
group127	R_NORMETEt
group127	R_NORMETEVESSte
group127	R_NRPPHRVESSEC
group127	R_NRVNCABCt
group127	R_NRVNCCOAtxc
group127	R_NWHARGtd
group127	R_OAAt
group127	R_OCCOAtx
group127	R_OCDCAFATPc
group127	R_OCDEAFABP1tc
group127	R_ODECOAtx
group127	R_ODECRNte
group127	R_ODECRNtr
group127	R_OHCLtm
