geneID	reactionID
ENSG00000058668	R_HMR_7629
ENSG00000064270	R_HMR_7629
ENSG00000067842	R_HMR_7629
ENSG00000070961	R_HMR_7629
ENSG00000074370	R_HMR_7629
ENSG00000157087	R_HMR_7629
ENSG00000174437	R_HMR_7629
ENSG00000196296	R_HMR_7629
ENSG00000100678	R_HMR_7630
ENSG00000118160	R_HMR_7630
ENSG00000183023	R_HMR_7630
ENSG00000074621	R_HMR_7631
ENSG00000140090	R_HMR_7631
ENSG00000155886	R_HMR_7631
ENSG00000185052	R_HMR_7631
ENSG00000188467	R_HMR_7631
ENSG00000074621	R_HMR_7632
ENSG00000155886	R_HMR_7632
ENSG00000036565	R_HMR_7633
ENSG00000165646	R_HMR_7633
ENSG00000036565	R_HMR_7634
ENSG00000165646	R_HMR_7634
ENSG00000036565	R_HMR_7635
ENSG00000165646	R_HMR_7635
ENSG00000036565	R_HMR_7636
ENSG00000165646	R_HMR_7636
ENSG00000036565	R_HMR_7637
ENSG00000165646	R_HMR_7637
ENSG00000079215	R_HMR_7639
ENSG00000105143	R_HMR_7639
ENSG00000106688	R_HMR_7639
ENSG00000110436	R_HMR_7639
ENSG00000162383	R_HMR_7639
ENSG00000130876	R_HMR_7643
ENSG00000168003	R_HMR_7643
ENSG00000130876	R_HMR_7644
ENSG00000168003	R_HMR_7644
ENSG00000123643	R_HMR_7645
ENSG00000125257	R_HMR_7650
ENSG00000084453	R_HMR_7651
ENSG00000101187	R_HMR_7651
ENSG00000111700	R_HMR_7651
ENSG00000134538	R_HMR_7651
ENSG00000139155	R_HMR_7651
ENSG00000155380	R_HMR_7666
ENSG00000138074	R_HMR_7667
ENSG00000088386	R_HMR_7680
ENSG00000163406	R_HMR_7680
ENSG00000187714	R_HMR_7681
ENSG00000173638	R_HMR_7682
ENSG00000173638	R_HMR_7683
ENSG00000173638	R_HMR_7684
ENSG00000173638	R_HMR_7685
ENSG00000173638	R_HMR_7686
ENSG00000173638	R_HMR_7687
ENSG00000114770	R_HMR_7691
ENSG00000121270	R_HMR_7691
ENSG00000125257	R_HMR_7691
ENSG00000114770	R_HMR_7692
ENSG00000121270	R_HMR_7692
ENSG00000125257	R_HMR_7692
ENSG00000081800	R_HMR_7699
ENSG00000164707	R_HMR_7699
ENSG00000081800	R_HMR_7700
ENSG00000115665	R_HMR_7734
ENSG00000076351	R_HMR_7735
ENSG00000101438	R_HMR_7736
ENSG00000101438	R_HMR_7737
ENSG00000101438	R_HMR_7738
ENSG00000256870	R_HMR_7739
ENSG00000091138	R_HMR_7902
ENSG00000145217	R_HMR_7902
ENSG00000155850	R_HMR_7902
ENSG00000081800	R_HMR_7904
ENSG00000004468	R_HMR_7905
ENSG00000100652	R_HMR_7946
ENSG00000125255	R_HMR_7946
ENSG00000108846	R_HMR_7964
ENSG00000103222	R_HMR_7967
ENSG00000103222	R_HMR_7982
ENSG00000103222	R_HMR_7986
ENSG00000103222	R_HMR_7990
ENSG00000112499	R_HMR_8031
ENSG00000118596	R_HMR_8075
ENSG00000141526	R_HMR_8075
ENSG00000155380	R_HMR_8075
ENSG00000033867	R_HMR_8076
ENSG00000080493	R_HMR_8076
ENSG00000113073	R_HMR_8076
ENSG00000188687	R_HMR_8076
ENSG00000033867	R_HMR_8077
ENSG00000080493	R_HMR_8077
ENSG00000113073	R_HMR_8077
ENSG00000188687	R_HMR_8077
ENSG00000112394	R_HMR_8081
ENSG00000169359	R_HMR_8225
ENSG00000123643	R_HMR_8354
ENSG00000118596	R_HMR_8364
ENSG00000141526	R_HMR_8364
ENSG00000155380	R_HMR_8364
ENSG00000130821	R_HMR_8429
ENSG00000256870	R_HMR_8515
ENSG00000111700	R_HMR_8551
ENSG00000134538	R_HMR_8551
ENSG00000059804	R_HMR_8586
ENSG00000268104	R_HMR_8629
ENSG00000134538	R_HMR_8631
ENSG00000111700	R_HMR_8632
ENSG00000134538	R_HMR_8632
ENSG00000103222	R_HMR_8633
ENSG00000134538	R_HMR_8635
ENSG00000174669	R_HMR_8636
ENSG00000073734	R_HMR_8658
ENSG00000108846	R_HMR_8658
ENSG00000084453	R_HMR_8659
ENSG00000111700	R_HMR_8659
ENSG00000134538	R_HMR_8659
ENSG00000100652	R_HMR_8660
ENSG00000125255	R_HMR_8660
ENSG00000225697	R_HMR_8670
ENSG00000091137	R_HMR_8671
ENSG00000197208	R_HMR_8676
ENSG00000197375	R_HMR_8676
ENSG00000004809	R_HMR_8677
ENSG00000163393	R_HMR_8677
ENSG00000197375	R_HMR_8677
ENSG00000021488	R_HMR_8687
ENSG00000103064	R_HMR_8687
ENSG00000138079	R_HMR_8687
ENSG00000101276	R_HMR_8730
ENSG00000081800	R_HMR_8732
ENSG00000130876	R_HMR_8733
ENSG00000168003	R_HMR_8733
ENSG00000130876	R_HMR_8734
ENSG00000168003	R_HMR_8734
ENSG00000017483	R_HMR_8735
ENSG00000225697	R_HMR_8736
ENSG00000059804	R_HMR_8846
ENSG00000117394	R_HMR_8846
ENSG00000181856	R_HMR_8846
ENSG00000084453	R_HMR_8847
ENSG00000111700	R_HMR_8847
ENSG00000134538	R_HMR_8847
ENSG00000137491	R_HMR_8847
ENSG00000103222	R_HMR_8850
ENSG00000081800	R_HMR_8853
ENSG00000132874	R_HMR_8861
ENSG00000141469	R_HMR_8861
ENSG00000059804	R_HMR_8867
ENSG00000117834	R_HMR_8872
ENSG00000117834	R_HMR_8876
ENSG00000100170	R_HMR_8877
ENSG00000084453	R_HMR_8879
ENSG00000111700	R_HMR_8879
ENSG00000134538	R_HMR_8879
ENSG00000100170	R_HMR_8884
ENSG00000111181	R_HMR_8889
ENSG00000105675	R_HMR_8892
ENSG00000186009	R_HMR_8892
ENSG00000075673	R_HMR_8892
ENSG00000186009	R_HMR_8892
ENSG00000198743	R_HMR_8911
ENSG00000158865	R_HMR_8912
ENSG00000198743	R_HMR_8912
ENSG00000197375	R_HMR_8917
ENSG00000268104	R_HMR_8917
ENSG00000105641	R_HMR_8924
ENSG00000066230	R_HMR_8925
ENSG00000090020	R_HMR_8925
ENSG00000115616	R_HMR_8925
ENSG00000123643	R_HMR_8929
ENSG00000138074	R_HMR_8930
ENSG00000174640	R_HMR_8932
ENSG00000174640	R_HMR_8933
ENSG00000125257	R_HMR_8934
ENSG00000125257	R_HMR_8935
ENSG00000174640	R_HMR_8936
ENSG00000011083	R_HMR_8938
ENSG00000113396	R_HMR_8939
ENSG00000130304	R_HMR_8939
ENSG00000143554	R_HMR_8939
ENSG00000167114	R_HMR_8939
ENSG00000113396	R_HMR_8940
ENSG00000130304	R_HMR_8940
ENSG00000143554	R_HMR_8940
ENSG00000167114	R_HMR_8940
ENSG00000113396	R_HMR_8941
ENSG00000130304	R_HMR_8941
ENSG00000143554	R_HMR_8941
ENSG00000167114	R_HMR_8941
ENSG00000113396	R_HMR_8942
ENSG00000130304	R_HMR_8942
ENSG00000143554	R_HMR_8942
ENSG00000167114	R_HMR_8942
ENSG00000113396	R_HMR_8943
ENSG00000130304	R_HMR_8943
ENSG00000143554	R_HMR_8943
ENSG00000167114	R_HMR_8943
ENSG00000113396	R_HMR_8944
ENSG00000130304	R_HMR_8944
ENSG00000143554	R_HMR_8944
ENSG00000167114	R_HMR_8944
ENSG00000113396	R_HMR_8945
ENSG00000130304	R_HMR_8945
ENSG00000143554	R_HMR_8945
ENSG00000167114	R_HMR_8945
ENSG00000113396	R_HMR_8946
ENSG00000130304	R_HMR_8946
ENSG00000143554	R_HMR_8946
ENSG00000167114	R_HMR_8946
ENSG00000113396	R_HMR_8947
ENSG00000130304	R_HMR_8947
ENSG00000143554	R_HMR_8947
ENSG00000167114	R_HMR_8947
ENSG00000130876	R_HMR_9190
ENSG00000168003	R_HMR_9190
ENSG00000130876	R_HMR_9191
ENSG00000168003	R_HMR_9191
ENSG00000112499	R_HMR_9192
ENSG00000164638	R_HMR_9192
ENSG00000175003	R_HMR_9192
ENSG00000112499	R_HMR_9193
ENSG00000112499	R_HMR_9195
ENSG00000089472	R_HMR_9196
ENSG00000138449	R_HMR_9196
ENSG00000138449	R_HMR_9197
ENSG00000109667	R_HMR_9198
ENSG00000145217	R_HMR_9590
ENSG00000155850	R_HMR_9590
ENSG00000196517	R_HMR_9591
ENSG00000268104	R_HMR_9591
ENSG00000196517	R_HMR_9592
ENSG00000268104	R_HMR_9592
ENSG00000196517	R_HMR_9593
ENSG00000268104	R_HMR_9593
ENSG00000196517	R_HMR_9594
ENSG00000268104	R_HMR_9594
ENSG00000196517	R_HMR_9595
ENSG00000268104	R_HMR_9595
ENSG00000196517	R_HMR_9596
ENSG00000268104	R_HMR_9596
ENSG00000196517	R_HMR_9597
ENSG00000268104	R_HMR_9597
ENSG00000196517	R_HMR_9598
ENSG00000268104	R_HMR_9598
ENSG00000196517	R_HMR_9599
ENSG00000268104	R_HMR_9599
ENSG00000196517	R_HMR_9600
ENSG00000268104	R_HMR_9600
ENSG00000131389	R_HMR_9601
ENSG00000196517	R_HMR_9601
ENSG00000268104	R_HMR_9601
ENSG00000111181	R_HMR_9602
ENSG00000111181	R_HMR_9603
ENSG00000111181	R_HMR_9604
ENSG00000017483	R_HMR_9605
ENSG00000017483	R_HMR_9606
ENSG00000138074	R_HMR_9607
ENSG00000138074	R_HMR_9608
ENSG00000138074	R_HMR_9609
ENSG00000007216	R_HMR_9610
ENSG00000151229	R_HMR_9611
ENSG00000010379	R_HMR_9613
ENSG00000132164	R_HMR_9613
ENSG00000157103	R_HMR_9613
ENSG00000142319	R_HMR_9614
ENSG00000103546	R_HMR_9615
ENSG00000142319	R_HMR_9615
ENSG00000165970	R_HMR_9616
ENSG00000196517	R_HMR_9616
ENSG00000011083	R_HMR_9617
ENSG00000112499	R_HMR_9618
ENSG00000175003	R_HMR_9618
ENSG00000142494	R_HMR_9619
ENSG00000180638	R_HMR_9619
ENSG00000115665	R_HMR_9620
ENSG00000145283	R_HMR_9621
ENSG00000197891	R_HMR_9622
ENSG00000137204	R_HMR_9623
ENSG00000168065	R_HMR_9623
ENSG00000137204	R_HMR_9624
ENSG00000168065	R_HMR_9624
ENSG00000095139	R_HMR_4312
ENSG00000105669	R_HMR_4312
ENSG00000122218	R_HMR_4312
ENSG00000129083	R_HMR_4312
ENSG00000158623	R_HMR_4312
ENSG00000181789	R_HMR_4312
ENSG00000184432	R_HMR_4312
ENSG00000183032	R_HMR_8022
ENSG00000144741	R_HMR_9015
ENSG00000164933	R_HMR_9020
ENSG00000012660	R_HMR_0158
ENSG00000026652	R_HMR_0158
ENSG00000100344	R_HMR_0158
ENSG00000102125	R_HMR_0158
ENSG00000111684	R_HMR_0158
ENSG00000123684	R_HMR_0158
ENSG00000125505	R_HMR_0158
ENSG00000141446	R_HMR_0158
ENSG00000143797	R_HMR_0158
ENSG00000146648	R_HMR_0158
ENSG00000151093	R_HMR_0158
ENSG00000160216	R_HMR_0158
ENSG00000169359	R_HMR_0158
ENSG00000170522	R_HMR_0158
ENSG00000171320	R_HMR_0158
ENSG00000176454	R_HMR_0158
ENSG00000186792	R_HMR_0158
ENSG00000197977	R_HMR_0158
ENSG00000155368	R_HMR_0169
ENSG00000175592	R_HMR_2116
ENSG00000019186	R_HMR_2141
ENSG00000178537	R_HMR_2590
ENSG00000197375	R_HMR_2590
ENSG00000004864	R_HMR_3825
ENSG00000115840	R_HMR_3825
ENSG00000004864	R_HMR_3863
ENSG00000115840	R_HMR_3863
ENSG00000004864	R_HMR_3864
ENSG00000115840	R_HMR_3864
ENSG00000183048	R_HMR_3971
ENSG00000139531	R_HMR_4184
ENSG00000183032	R_HMR_4237
ENSG00000115657	R_HMR_4754
ENSG00000115657	R_HMR_4756
ENSG00000115657	R_HMR_4760
ENSG00000108602	R_HMR_4843
ENSG00000132746	R_HMR_4843
ENSG00000184254	R_HMR_4843
ENSG00000183048	R_HMR_4851
ENSG00000108528	R_HMR_4852
ENSG00000183048	R_HMR_4854
ENSG00000108528	R_HMR_4855
ENSG00000183048	R_HMR_4862
ENSG00000183048	R_HMR_4863
ENSG00000183048	R_HMR_4864
ENSG00000183048	R_HMR_4865
ENSG00000183048	R_HMR_4867
ENSG00000183048	R_HMR_4868
ENSG00000183048	R_HMR_4870
ENSG00000183048	R_HMR_4871
ENSG00000183048	R_HMR_4872
ENSG00000103375	R_HMR_4888
ENSG00000122912	R_HMR_4914
ENSG00000181035	R_HMR_4914
ENSG00000060762	R_HMR_4926
ENSG00000143158	R_HMR_4926
ENSG00000238205	R_HMR_4926
ENSG00000183048	R_HMR_4940
ENSG00000173638	R_HMR_4944
ENSG00000103569	R_HMR_4951
ENSG00000100075	R_HMR_4964
ENSG00000100075	R_HMR_4971
ENSG00000100075	R_HMR_4972
ENSG00000155380	R_HMR_4977
ENSG00000112759	R_HMR_4997
ENSG00000174669	R_HMR_4997
ENSG00000155380	R_HMR_5016
ENSG00000112077	R_HMR_5022
ENSG00000132677	R_HMR_5022
ENSG00000140519	R_HMR_5022
ENSG00000112759	R_HMR_5031
ENSG00000112759	R_HMR_5033
ENSG00000112759	R_HMR_5036
ENSG00000075415	R_HMR_5043
ENSG00000131748	R_HMR_5046
ENSG00000102743	R_HMR_5105
ENSG00000120329	R_HMR_5105
ENSG00000164466	R_HMR_5113
ENSG00000164466	R_HMR_5114
ENSG00000107819	R_HMR_5114
ENSG00000177542	R_HMR_5122
ENSG00000182902	R_HMR_5122
ENSG00000144659	R_HMR_5124
ENSG00000152779	R_HMR_5292
ENSG00000165449	R_HMR_5292
ENSG00000174327	R_HMR_5292
ENSG00000100156	R_HMR_5348
ENSG00000108932	R_HMR_5348
ENSG00000118596	R_HMR_5348
ENSG00000141526	R_HMR_5348
ENSG00000155380	R_HMR_5348
ENSG00000168679	R_HMR_5348
ENSG00000170190	R_HMR_5348
ENSG00000100156	R_HMR_5349
ENSG00000108932	R_HMR_5349
ENSG00000118596	R_HMR_5349
ENSG00000141526	R_HMR_5349
ENSG00000155380	R_HMR_5349
ENSG00000168679	R_HMR_5349
ENSG00000170190	R_HMR_5349
ENSG00000155380	R_HMR_5411
ENSG00000147454	R_HMR_5420
ENSG00000155287	R_HMR_5420
ENSG00000100075	R_HMR_6276
ENSG00000100075	R_HMR_6277
ENSG00000100075	R_HMR_6286
ENSG00000100075	R_HMR_6287
ENSG00000100075	R_HMR_6288
ENSG00000100075	R_HMR_6289
ENSG00000100075	R_HMR_6290
ENSG00000100075	R_HMR_6291
ENSG00000100075	R_HMR_6292
ENSG00000100075	R_HMR_6293
ENSG00000100075	R_HMR_6294
ENSG00000100075	R_HMR_6295
ENSG00000100075	R_HMR_6296
ENSG00000100075	R_HMR_6297
ENSG00000100075	R_HMR_6298
ENSG00000120329	R_HMR_6299
ENSG00000120329	R_HMR_6300
ENSG00000102743	R_HMR_6301
ENSG00000120329	R_HMR_6301
ENSG00000102743	R_HMR_6302
ENSG00000120329	R_HMR_6302
ENSG00000120329	R_HMR_6303
ENSG00000120329	R_HMR_6304
ENSG00000120329	R_HMR_6305
ENSG00000120329	R_HMR_6306
ENSG00000102743	R_HMR_6307
ENSG00000120329	R_HMR_6307
ENSG00000102743	R_HMR_6308
ENSG00000120329	R_HMR_6308
ENSG00000120329	R_HMR_6309
ENSG00000120329	R_HMR_6310
ENSG00000120329	R_HMR_6311
ENSG00000120329	R_HMR_6312
ENSG00000102743	R_HMR_6313
ENSG00000120329	R_HMR_6313
ENSG00000102743	R_HMR_6314
ENSG00000120329	R_HMR_6314
ENSG00000120329	R_HMR_6315
ENSG00000120329	R_HMR_6316
ENSG00000102743	R_HMR_6317
ENSG00000120329	R_HMR_6317
ENSG00000102743	R_HMR_6318
ENSG00000120329	R_HMR_6318
ENSG00000102743	R_HMR_6321
ENSG00000120329	R_HMR_6321
ENSG00000102743	R_HMR_6323
ENSG00000120329	R_HMR_6323
ENSG00000102743	R_HMR_6324
ENSG00000120329	R_HMR_6324
ENSG00000120329	R_HMR_6325
ENSG00000120329	R_HMR_6326
ENSG00000102743	R_HMR_6327
ENSG00000120329	R_HMR_6327
ENSG00000005022	R_HMR_6328
ENSG00000151729	R_HMR_6328
ENSG00000169100	R_HMR_6328
ENSG00000183048	R_HMR_6330
ENSG00000183048	R_HMR_6331
ENSG00000125454	R_HMR_6332
ENSG00000125454	R_HMR_6333
ENSG00000125454	R_HMR_6334
ENSG00000125454	R_HMR_6335
ENSG00000125454	R_HMR_6336
ENSG00000125454	R_HMR_6337
ENSG00000125454	R_HMR_6338
ENSG00000125454	R_HMR_6339
ENSG00000125454	R_HMR_6340
ENSG00000125454	R_HMR_6341
ENSG00000125454	R_HMR_6342
ENSG00000125454	R_HMR_6343
ENSG00000160190	R_HMR_6389
ENSG00000108528	R_HMR_6391
ENSG00000183048	R_HMR_6521
ENSG00000183048	R_HMR_6522
ENSG00000102078	R_HMR_7638
ENSG00000109424	R_HMR_7638
ENSG00000153291	R_HMR_7638
ENSG00000175564	R_HMR_7638
ENSG00000175567	R_HMR_7638
ENSG00000112759	R_HMR_7719
ENSG00000112759	R_HMR_7723
ENSG00000155368	R_HMR_7757
ENSG00000155368	R_HMR_7758
ENSG00000164638	R_HMR_7760
ENSG00000144741	R_HMR_7769
ENSG00000125454	R_HMR_7804
ENSG00000125454	R_HMR_7806
ENSG00000125454	R_HMR_7808
ENSG00000125454	R_HMR_7810
ENSG00000125454	R_HMR_7812
ENSG00000125454	R_HMR_7814
ENSG00000125454	R_HMR_7815
ENSG00000125454	R_HMR_7816
ENSG00000125454	R_HMR_7818
ENSG00000125454	R_HMR_7820
ENSG00000125454	R_HMR_7822
ENSG00000125454	R_HMR_7824
ENSG00000125454	R_HMR_7825
ENSG00000125454	R_HMR_7826
ENSG00000125454	R_HMR_7827
ENSG00000125454	R_HMR_7828
ENSG00000125454	R_HMR_7829
ENSG00000125454	R_HMR_7830
ENSG00000125454	R_HMR_7831
ENSG00000125454	R_HMR_7832
ENSG00000125454	R_HMR_7833
ENSG00000125454	R_HMR_7834
ENSG00000125454	R_HMR_7835
ENSG00000125454	R_HMR_7836
ENSG00000125454	R_HMR_7837
ENSG00000125454	R_HMR_7838
ENSG00000125454	R_HMR_7839
ENSG00000125454	R_HMR_7840
ENSG00000125454	R_HMR_7841
ENSG00000125454	R_HMR_7842
ENSG00000125454	R_HMR_7843
ENSG00000125454	R_HMR_7844
ENSG00000125454	R_HMR_7845
ENSG00000125454	R_HMR_7846
ENSG00000125454	R_HMR_7847
ENSG00000125454	R_HMR_7848
ENSG00000125454	R_HMR_7849
ENSG00000125454	R_HMR_7850
ENSG00000125454	R_HMR_7851
ENSG00000125454	R_HMR_7852
ENSG00000125454	R_HMR_7853
ENSG00000125454	R_HMR_7854
ENSG00000183044	R_HMR_8089
ENSG00000155380	R_HMR_8365
ENSG00000112759	R_HMR_8475
ENSG00000174669	R_HMR_8475
ENSG00000155380	R_HMR_8513
ENSG00000151611	R_HMR_8614
ENSG00000183048	R_HMR_8741
ENSG00000183048	R_HMR_8742
ENSG00000112759	R_HMR_8910
ENSG00000100644	R_HMR_0713
ENSG00000155380	R_HMR_1443
ENSG00000101986	R_HMR_2407
ENSG00000101986	R_HMR_2509
ENSG00000155380	R_HMR_3007
ENSG00000067829	R_HMR_3008
ENSG00000067840	R_HMR_3008
ENSG00000101986	R_HMR_3008
ENSG00000130821	R_HMR_3008
ENSG00000130822	R_HMR_3008
ENSG00000130829	R_HMR_3008
ENSG00000180879	R_HMR_3008
ENSG00000184343	R_HMR_3008
ENSG00000185825	R_HMR_3008
ENSG00000198753	R_HMR_3008
ENSG00000198910	R_HMR_3008
ENSG00000067829	R_HMR_3011
ENSG00000067840	R_HMR_3011
ENSG00000101986	R_HMR_3011
ENSG00000130821	R_HMR_3011
ENSG00000130822	R_HMR_3011
ENSG00000130829	R_HMR_3011
ENSG00000180879	R_HMR_3011
ENSG00000184343	R_HMR_3011
ENSG00000185825	R_HMR_3011
ENSG00000198753	R_HMR_3011
ENSG00000198910	R_HMR_3011
ENSG00000067829	R_HMR_3013
ENSG00000067840	R_HMR_3013
ENSG00000101986	R_HMR_3013
ENSG00000130821	R_HMR_3013
ENSG00000130822	R_HMR_3013
ENSG00000130829	R_HMR_3013
ENSG00000180879	R_HMR_3013
ENSG00000184343	R_HMR_3013
ENSG00000185825	R_HMR_3013
ENSG00000198753	R_HMR_3013
ENSG00000198910	R_HMR_3013
ENSG00000067829	R_HMR_3014
ENSG00000067840	R_HMR_3014
ENSG00000101986	R_HMR_3014
ENSG00000130821	R_HMR_3014
ENSG00000130822	R_HMR_3014
ENSG00000130829	R_HMR_3014
ENSG00000180879	R_HMR_3014
ENSG00000184343	R_HMR_3014
ENSG00000185825	R_HMR_3014
ENSG00000198753	R_HMR_3014
ENSG00000198910	R_HMR_3014
ENSG00000067829	R_HMR_3017
ENSG00000067840	R_HMR_3017
ENSG00000101986	R_HMR_3017
ENSG00000130821	R_HMR_3017
ENSG00000130822	R_HMR_3017
ENSG00000130829	R_HMR_3017
ENSG00000180879	R_HMR_3017
ENSG00000184343	R_HMR_3017
ENSG00000185825	R_HMR_3017
ENSG00000198753	R_HMR_3017
ENSG00000198910	R_HMR_3017
ENSG00000101986	R_HMR_3018
ENSG00000101986	R_HMR_3019
ENSG00000101986	R_HMR_3020
ENSG00000101986	R_HMR_3021
ENSG00000101986	R_HMR_3022
ENSG00000101986	R_HMR_3023
ENSG00000101986	R_HMR_3024
ENSG00000101986	R_HMR_3025
ENSG00000197375	R_HMR_3026
ENSG00000100372	R_HMR_3473
ENSG00000011052	R_HMR_4908
ENSG00000103024	R_HMR_4908
ENSG00000103202	R_HMR_4908
ENSG00000112981	R_HMR_4908
ENSG00000143156	R_HMR_4908
ENSG00000155085	R_HMR_4908
ENSG00000172113	R_HMR_4908
ENSG00000239672	R_HMR_4908
ENSG00000243678	R_HMR_4908
ENSG00000100156	R_HMR_4930
ENSG00000108932	R_HMR_4930
ENSG00000118596	R_HMR_4930
ENSG00000141526	R_HMR_4930
ENSG00000155380	R_HMR_4930
ENSG00000168679	R_HMR_4930
ENSG00000170190	R_HMR_4930
ENSG00000131389	R_HMR_4986
ENSG00000131389	R_HMR_5452
ENSG00000123643	R_HMR_7646
ENSG00000073756	R_HMR_2585
ENSG00000095303	R_HMR_2585
ENSG00000164414	R_HMR_4535
ENSG00000030066	R_HMR_7796
ENSG00000069248	R_HMR_7796
ENSG00000075188	R_HMR_7796
ENSG00000110713	R_HMR_7796
ENSG00000111581	R_HMR_7796
ENSG00000120253	R_HMR_7796
ENSG00000125450	R_HMR_7796
ENSG00000093000	R_HMR_7796
ENSG00000095319	R_HMR_7796
ENSG00000102900	R_HMR_7796
ENSG00000108559	R_HMR_7796
ENSG00000113569	R_HMR_7796
ENSG00000124789	R_HMR_7796
ENSG00000126883	R_HMR_7796
ENSG00000132182	R_HMR_7796
ENSG00000136243	R_HMR_7796
ENSG00000138750	R_HMR_7796
ENSG00000139496	R_HMR_7796
ENSG00000143552	R_HMR_7796
ENSG00000153201	R_HMR_7796
ENSG00000155561	R_HMR_7796
ENSG00000163002	R_HMR_7796
ENSG00000198088	R_HMR_7796
ENSG00000213024	R_HMR_7796
ENSG00000275183	R_HMR_7796
ENSG00000112759	R_HMR_8476
ENSG00000174669	R_HMR_8476
ENSG00000030066	R_HMR_8639
ENSG00000047410	R_HMR_8639
ENSG00000058804	R_HMR_8639
ENSG00000069248	R_HMR_8639
ENSG00000075188	R_HMR_8639
ENSG00000085415	R_HMR_8639
ENSG00000093000	R_HMR_8639
ENSG00000094914	R_HMR_8639
ENSG00000095319	R_HMR_8639
ENSG00000101146	R_HMR_8639
ENSG00000102900	R_HMR_8639
ENSG00000108559	R_HMR_8639
ENSG00000110713	R_HMR_8639
ENSG00000111581	R_HMR_8639
ENSG00000113569	R_HMR_8639
ENSG00000119392	R_HMR_8639
ENSG00000120253	R_HMR_8639
ENSG00000124789	R_HMR_8639
ENSG00000125450	R_HMR_8639
ENSG00000126883	R_HMR_8639
ENSG00000132182	R_HMR_8639
ENSG00000136243	R_HMR_8639
ENSG00000138750	R_HMR_8639
ENSG00000139496	R_HMR_8639
ENSG00000153201	R_HMR_8639
ENSG00000153207	R_HMR_8639
ENSG00000155561	R_HMR_8639
ENSG00000157020	R_HMR_8639
ENSG00000157349	R_HMR_8639
ENSG00000163002	R_HMR_8639
ENSG00000196313	R_HMR_8639
ENSG00000213024	R_HMR_8639
ENSG00000095139	R_HMR_4314
ENSG00000105669	R_HMR_4314
ENSG00000122218	R_HMR_4314
ENSG00000129083	R_HMR_4314
ENSG00000158623	R_HMR_4314
ENSG00000181789	R_HMR_4314
ENSG00000184432	R_HMR_4314
ENSG00000115677	R_HMR_1917
ENSG00000141458	R_HMR_1917
ENSG00000011052	R_HMR_4907
ENSG00000103024	R_HMR_4907
ENSG00000103202	R_HMR_4907
ENSG00000112981	R_HMR_4907
ENSG00000143156	R_HMR_4907
ENSG00000155085	R_HMR_4907
ENSG00000172113	R_HMR_4907
ENSG00000239672	R_HMR_4907
ENSG00000243678	R_HMR_4907
ENSG00000125454	R_HMR_5047
ENSG00000123643	R_HMR_5048
ENSG00000123643	R_HMR_5049
ENSG00000123643	R_HMR_5050
ENSG00000123643	R_HMR_5051
ENSG00000123643	R_HMR_5052
ENSG00000123643	R_HMR_5053
ENSG00000123643	R_HMR_5054
ENSG00000123643	R_HMR_5055
ENSG00000123643	R_HMR_5056
ENSG00000123643	R_HMR_5057
ENSG00000123643	R_HMR_5058
ENSG00000123643	R_HMR_5059
ENSG00000123643	R_HMR_5060
ENSG00000123643	R_HMR_5061
ENSG00000104044	R_HMR_5062
ENSG00000123643	R_HMR_5062
ENSG00000123643	R_HMR_5063
ENSG00000123643	R_HMR_5064
ENSG00000123643	R_HMR_5065
ENSG00000123643	R_HMR_5066
ENSG00000123643	R_HMR_5067
ENSG00000119899	R_HMR_7196
ENSG00000198246	R_HMR_7710
ENSG00000198246	R_HMR_7714
ENSG00000198246	R_HMR_7718
ENSG00000198246	R_HMR_7722
ENSG00000198246	R_HMR_7726
ENSG00000198246	R_HMR_7729
ENSG00000033627	R_HMR_7799
ENSG00000047249	R_HMR_7799
ENSG00000071553	R_HMR_7799
ENSG00000105929	R_HMR_7799
ENSG00000110719	R_HMR_7799
ENSG00000117410	R_HMR_7799
ENSG00000147614	R_HMR_7799
ENSG00000159720	R_HMR_7799
ENSG00000185344	R_HMR_7799
ENSG00000185883	R_HMR_7799
ENSG00000123643	R_HMR_8355
ENSG00000123643	R_HMR_8688
ENSG00000119899	R_HMR_8887
ENSG00000119899	R_HMR_8908
ENSG00000123643	R_HMR_8928
ENSG00000083807	R_HMR_9793
ENSG00000113163	R_HMR_0731
ENSG00000117620	R_HMR_0918
ENSG00000130958	R_HMR_0918
ENSG00000205060	R_HMR_0918
ENSG00000285269	R_HMR_0918
ENSG00000115677	R_HMR_1916
ENSG00000141458	R_HMR_1916
ENSG00000205060	R_HMR_4125
ENSG00000095139	R_HMR_6578
ENSG00000105669	R_HMR_6578
ENSG00000122218	R_HMR_6578
ENSG00000129083	R_HMR_6578
ENSG00000158623	R_HMR_6578
ENSG00000181789	R_HMR_6578
ENSG00000184432	R_HMR_6578
ENSG00000102100	R_HMR_7433
ENSG00000130958	R_HMR_7434
ENSG00000285269	R_HMR_7434
ENSG00000117394	R_HMR_7675
ENSG00000164414	R_HMR_7693
ENSG00000065923	R_HMR_7694
ENSG00000197818	R_HMR_7694
ENSG00000065923	R_HMR_7695
ENSG00000197818	R_HMR_7695
ENSG00000181830	R_HMR_7733
ENSG00000157593	R_HMR_7740
ENSG00000025800	R_HMR_7743
ENSG00000130227	R_HMR_7743
ENSG00000169180	R_HMR_7743
ENSG00000107819	R_HMR_7759
ENSG00000164638	R_HMR_7761
ENSG00000113163	R_HMR_8146
