id	reversible	fast	lowerFluxBound	upperFluxBound	ec	kegg	bigg	metanetx	reactome	tcdb
R_FAOXC16OHC16r	false	false	FB2N0	FB3N1000	NA	NA	FAOXC16OHC16r	NA	NA	NA
R_FAOXC17C15m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC170150m	MNXR99311	NA	NA
R_FAOXC181C161m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC181C161m	NA	NA	NA
R_FAOXC181C161x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC181C161x	NA	NA	NA
R_FAOXC181C181OHm	false	false	FB2N0	FB3N1000	NA	NA	FAOXC181C181OHm	NA	NA	NA
R_FAOXC182C162m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC182C162m	NA	NA	NA
R_FAOXC182C182OHm	false	false	FB2N0	FB3N1000	NA	NA	FAOXC182C182OHm	NA	NA	NA
R_FAOXC183C163Gm	false	false	FB2N0	FB3N1000	NA	NA	FAOXC183C163Gm	NA	NA	NA
R_FAOXC183C163m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC183C163m	NA	NA	NA
R_FAOXC184C163m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC184C163m	NA	NA	NA
R_FAOXC184C163x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC184C163x	NA	NA	NA
R_FAOXC184C164m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC184C164m	NA	NA	NA
R_FAOXC184C164x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC184C164x	NA	NA	NA
R_FAOXC184m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC184m	NA	NA	NA
R_FAOXC184x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC184x	NA	NA	NA
R_FAOXC185C164m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC185C164m	NA	NA	NA
R_FAOXC185m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC185m	NA	NA	NA
R_FAOXC18C18OHm	false	false	FB2N0	FB3N1000	NA	NA	FAOXC18C18OHm	NA	NA	NA
R_FAOXC201C181x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC201C181x	NA	NA	NA
R_FAOXC204C184m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC204C184m	NA	NA	NA
R_FAOXC204C205x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC204C205x	NA	NA	NA
R_FAOXC205C184x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC205C184x	NA	NA	NA
R_FAOXC205C185m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC205C185m	NA	NA	NA
R_FAOXC221C201x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC221C201x	NA	NA	NA
R_FAOXC225C204m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC225C204m	NA	NA	NA
R_FAOXC225C204x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC225C204x	NA	NA	NA
R_FAOXC225C226m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC225C226m	NA	NA	NA
R_FAOXC225C226x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC225C226x	NA	NA	NA
R_FAOXC225m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC225m	NA	NA	NA
R_FAOXC225x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC225x	NA	NA	NA
R_FAOXC226C205m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC226C205m	NA	NA	NA
R_FAOXC226C225m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC226C225m	NA	NA	NA
R_FAOXC226C225x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC226C225x	NA	NA	NA
R_FAOXC226C227m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC226C227m	NA	NA	NA
R_FAOXC226m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC226m	NA	NA	NA
R_FAOXC227C226m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC227C226m	NA	NA	NA
R_FAOXC22C20x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC22C20x	NA	NA	NA
R_FAOXC22C22DCHYr	false	false	FB2N0	FB3N1000	NA	NA	FAOXC22C22DCHYr	NA	NA	NA
R_FAOXC22OHC22r	false	false	FB2N0	FB3N1000	NA	NA	FAOXC22OHC22r	NA	NA	NA
R_FAOXC241C221x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC241C221x	NA	NA	NA
R_FAOXC24C22x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC24C22x	NA	NA	NA
R_FAOXC3DC	true	false	FB1N1000	FB3N1000	NA	NA	FAOXC3DC	NA	NA	NA
R_FAOXC4C2m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC4020m	MNXR99368	NA	NA
R_FAOXC4C4DCc	true	false	FB1N1000	FB3N1000	NA	NA	FAOXC4C4DCc	NA	NA	NA
R_FAOXC5C3x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC5C3x	NA	NA	NA
R_FAOXC5C5DCc	true	false	FB1N1000	FB3N1000	NA	NA	FAOXC5C5DCc	NA	NA	NA
R_FAOXC5C5OHm	false	false	FB2N0	FB3N1000	NA	NA	FAOXC5C5OHm	NA	NA	NA
R_FAOXC5OHc	true	false	FB1N1000	FB3N1000	NA	NA	FAOXC5OHc	NA	NA	NA
R_FAOXC61C4m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC61C4m	NA	NA	NA
R_FAOXC61C4x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC61C4x	NA	NA	NA
R_FAOXC61m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC61m	NA	NA	NA
R_FAOXC61x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC61x	NA	NA	NA
R_FAOXC6C4m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC6C4m	NA	NA	NA
R_FAOXC6C4x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC6C4x	NA	NA	NA
R_FAOXC6DCC4DCx	false	false	FB2N0	FB3N1000	NA	NA	FAOXC6DCC4DCx	NA	NA	NA
R_FAOXC7C5m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC7C5m	NA	NA	NA
R_FAOXC81C61m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC81C61m	NA	NA	NA
R_FAOXC81C61x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC81C61x	NA	NA	NA
R_FAOXC8C6m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC8C6m	NA	NA	NA
R_FAOXC8C6x	false	false	FB2N0	FB3N1000	NA	NA	FAOXC8C6x	NA	NA	NA
R_FAOXC8DCC6DCx	false	false	FB2N0	FB3N1000	NA	NA	FAOXC8DCC6DCx	NA	NA	NA
R_FAOXC9BRC7BRm	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_FAOXC9C7m	false	false	FB2N0	FB3N1000	NA	NA	FAOXC9C7m	NA	NA	NA
R_FAOXMC10OHMC10r	false	false	FB2N0	FB3N1000	NA	NA	FAOXMC10OHMC10r	MNXR99380	NA	NA
R_FAOXOHC16C16DCc	false	false	FB2N0	FB3N1000	NA	NA	FAOXOHC16C16DCc	NA	NA	NA
R_FAOXOHC22C22DCc	false	false	FB2N0	FB3N1000	NA	NA	FAOXOHC22C22DCc	NA	NA	NA
R_FAOXOHMC10DC10c	false	false	FB2N0	FB3N1000	NA	NA	FAOXOHMC10DC10c	MNXR99381	NA	NA
R_FAOXTC101TC102m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC101TC102m	NA	NA	NA
R_FAOXTC102C101m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC102C101m	NA	NA	NA
R_FAOXTC122TC101m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC122TC101m	NA	NA	NA
R_FAOXTC122m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC122m	NA	NA	NA
R_FAOXTC142TC122m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC142TC122m	NA	NA	NA
R_FAOXTC162TC142m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC162TC142m	NA	NA	NA
R_FAOXTC182TC162m	false	false	FB2N0	FB3N1000	NA	NA	FAOXTC182TC162m	NA	NA	NA
R_FOAXC122C101x	false	false	FB2N0	FB3N1000	NA	NA	FOAXC122C101x	NA	NA	NA
R_GLUTCOAACBP	true	false	FB1N1000	FB3N1000	NA	NA	GLUTCOAACBP	NA	NA	NA
R_HDCACBP	true	false	FB1N1000	FB3N1000	NA	NA	HDCACBP	MNXR100582	NA	NA
R_HDDACBP	true	false	FB1N1000	FB3N1000	NA	NA	HDDACBP	MNXR100585	NA	NA
R_HDECAACBP	true	false	FB1N1000	FB3N1000	NA	NA	HDECAACBP	MNXR100586	NA	NA
R_HDECEACBP	true	false	FB1N1000	FB3N1000	NA	NA	HDECEACBP	NA	NA	NA
R_HEDCECRNe	false	false	FB2N0	FB3N1000	NA	NA	HEDCECRNe	NA	NA	NA
R_HEXDCRNe	false	false	FB2N0	FB3N1000	NA	NA	HEXDCRNe	MNXR100618	NA	NA
R_HEXDIACtr	true	false	FB1N1000	FB3N1000	NA	NA	HEXDIACtr	NA	NA	NA
R_HEXDICOAACBP	true	false	FB1N1000	FB3N1000	NA	NA	HEXDICOAACBP	NA	NA	NA
R_HEXDICOAACBPx	false	false	FB2N0	FB3N1000	NA	NA	HEXDICOAACBPx	NA	NA	NA
R_HIVCACBP	true	false	FB1N1000	FB3N1000	NA	NA	HIVCACBP	NA	NA	NA
R_HIVCRNe	false	false	FB2N0	FB3N1000	NA	NA	HIVCRNe	NA	NA	NA
R_HOCDACBP	true	false	FB1N1000	FB3N1000	NA	NA	HOCDACBP	NA	NA	NA
R_HOCTDACBP	true	false	FB1N1000	FB3N1000	NA	NA	HOCTDACBP	NA	NA	NA
R_HOCTDEC2CRNe	false	false	FB2N0	FB3N1000	NA	NA	HOCTDEC2CRNe	NA	NA	NA
R_HOCTDECCRNe	false	false	FB2N0	FB3N1000	NA	NA	HOCTDECCRNe	NA	NA	NA
R_HTDCACBP	true	false	FB1N1000	FB3N1000	NA	NA	HTDCACBP	MNXR100743	NA	NA
R_HTDCRNe	false	false	FB2N0	FB3N1000	NA	NA	HTDCRNe	MNXR100744	NA	NA
R_IVCOAACBP	false	false	FB2N0	FB3N1000	NA	NA	IVCOAACBP	MNXR100894	NA	NA
R_IVCRNe	false	false	FB2N0	FB3N1000	NA	NA	IVCRNe	MNXR100895	NA	NA
R_LGNCCOAtcx	false	false	FB2N0	FB3N1000	NA	NA	LGNCCOAtcx	MNXR101061	NA	NA
R_NRVNCCOAtxc	false	false	FB2N0	FB3N1000	NA	NA	NRVNCCOAtxc	MNXR102021	NA	NA
R_OCD11COACPT1	true	false	FB1N1000	FB3N1000	NA	NA	OCD11COACPT1	MNXR102139	NA	NA
R_OCD11CRNCACT	true	false	FB1N1000	FB3N1000	NA	NA	OCD11CRNCACT	MNXR102140	NA	NA
R_OCD11CRNCPT2	true	false	FB1N1000	FB3N1000	NA	NA	OCD11CRNCPT2	MNXR102139	NA	NA
R_OCT11EFATP	false	false	FB2N0	FB3N1000	NA	NA	OCT11EFATP	MNXR102151	NA	NA
R_OCTDEC2ACBP	true	false	FB1N1000	FB3N1000	NA	NA	OCTDEC2ACBP	NA	NA	NA
R_OCTDECCACT	true	false	FB1N1000	FB3N1000	NA	NA	OCTDECCACT	NA	NA	NA
R_OCTDECCPT1	true	false	FB1N1000	FB3N1000	NA	NA	OCTDECCPT1	NA	NA	NA
R_OCTDECCPT2	true	false	FB1N1000	FB3N1000	NA	NA	OCTDECCPT2	NA	NA	NA
R_OCTDECE1CRNe	false	false	FB2N0	FB3N1000	NA	NA	OCTDECE1CRNe	NA	NA	NA
R_OMHDEACIDTD	true	false	FB1N1000	FB3N1000	NA	NA	OMHDEACIDTD	MNXR102185	NA	NA
R_OMHDOCOSACTD	true	false	FB1N1000	FB3N1000	NA	NA	OMHDOCOSACTD	NA	NA	NA
R_OMHPALTD	true	false	FB1N1000	FB3N1000	NA	NA	OMHPALTD	NA	NA	NA
R_PRISTCOAtcx	false	false	FB2N0	FB3N1000	NA	NA	PRISTCOAtcx	MNXR103183	NA	NA
R_SBCOAACOTx	false	false	FB2N0	FB3N1000	NA	NA	SBCOAACOTx	MNXR104277	NA	NA
R_SCP21cx	false	false	FB2N0	FB3N1000	NA	NA	SCP21cx	MNXR104292	NA	NA
R_SEBACACT	false	false	FB2N0	FB3N1000	NA	NA	SEBACACT	MNXR104305	NA	NA
R_SEBACIDtx	true	false	FB1N1000	FB3N1000	NA	NA	SEBACIDTD	MNXR104306	NA	NA
R_SEBCOACROT	true	false	FB1N1000	FB3N1000	NA	NA	SEBCOACROT	MNXR96375	NA	NA
R_SEBCOAPET	false	false	FB2N0	FB3N1000	NA	NA	SEBCOAPET	MNXR104307	NA	NA
R_STCOATxc	false	false	FB2N0	FB3N1000	NA	NA	STCOATxc	MNXR104597	NA	NA
R_STRDNCCOAtxc	false	false	FB2N0	FB3N1000	NA	NA	STRDNCCOAtxc	MNXR104601	NA	NA
R_SUBEACtx	true	false	FB1N1000	FB3N1000	NA	NA	SUBEACTD	MNXR104609	NA	NA
R_SUBERCACT	true	false	FB1N1000	FB3N1000	NA	NA	SUBERCACT	MNXR96431	NA	NA
R_SUBERCROT	true	false	FB1N1000	FB3N1000	NA	NA	SUBERCROT	MNXR96430	NA	NA
R_SUBERICACT	false	false	FB2N0	FB3N1000	NA	NA	SUBERICACT	MNXR104610	NA	NA
R_SUCCACT	false	false	FB2N0	FB3N1000	NA	NA	SUCCACT	NA	NA	NA
R_SUCCCROT	true	false	FB1N1000	FB3N1000	NA	NA	SUCCCROT	MNXR104616	NA	NA
R_SUCCOAPET	false	false	FB2N0	FB3N1000	NA	NA	SUCCOAPET	MNXR104617	NA	NA
R_TDCRNe	false	false	FB2N0	FB3N1000	NA	NA	TDCRNe	MNXR104751	NA	NA
R_TETDEC2CRNe	false	false	FB2N0	FB3N1000	NA	NA	TETDEC2CRNe	NA	NA	NA
R_TETDECE1CRNe	false	false	FB2N0	FB3N1000	NA	NA	TETDECE1CRNe	NA	NA	NA
R_TIGCRNe	false	false	FB2N0	FB3N1000	NA	NA	TIGCRNe	MNXR104864	NA	NA
R_34DHPHELAT1tc	false	false	FB2N0	FB3N1000	NA	NA	34DHPHELAT1tc	MNXR94837	NA	NA
R_4OHPROIMINOtc	false	false	FB2N0	FB3N1000	NA	NA	4OHPROIMINOtc	MNXR95046	NA	NA
R_ALAALACNc	true	false	FB1N1000	FB3N1000	NA	NA	ALAALACNc	MNXR95674	NA	NA
R_ALAALAPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	ALAALAPEPT1tc	MNXR95676	NA	NA
R_ALAyLATthc	false	false	FB2N0	FB3N1000	NA	NA	ALAyLATthc	MNXR95707	NA	NA
R_ASCBSVCTtc	false	false	FB2N0	FB3N1000	NA	NA	ASCBSVCTtc	MNXR96046	NA	NA
R_ASNATB0tc	false	false	FB2N0	FB3N1000	NA	NA	ASNATB0tc	MNXR96053	NA	NA
R_BALAPAT1tc	false	false	FB2N0	FB3N1000	NA	NA	BALAt2r	MNXR96212	NA	NA
R_BGLUGCHe	false	false	FB2N0	FB3N1000	NA	NA	BGLUGCHe	MNXR96244	NA	NA
R_BGLUTCHLe	false	false	FB2N0	FB3N1000	NA	NA	BGLUTCHLe	MNXR96245	NA	NA
R_BGLUTDECHOe	false	false	FB2N0	FB3N1000	NA	NA	BGLUTDECHOe	MNXR96246	NA	NA
R_BTNTe	false	false	FB2N0	FB3N1000	NA	NA	BTNTe	MNXR96333	NA	NA
R_CARPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	CARPEPT1tc	MNXR96451	NA	NA
R_CARhPTtc	false	false	FB2N0	FB3N1000	NA	NA	CARhPTtc	MNXR96453	NA	NA
R_CBLTDe	false	false	FB2N0	FB3N1000	NA	NA	CBLTDe	MNXR96480	NA	NA
R_CBLtle	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_CYSSNAT5tc	true	false	FB1N1000	FB3N1000	NA	NA	CYSSNAT5tc	MNXR97010	NA	NA
R_CYSTALArBATtc	false	false	FB2N0	FB3N1000	NA	NA	CYSTALArBATtc	MNXR97011	NA	NA
R_CYSTLEUrBATtc	false	false	FB2N0	FB3N1000	NA	NA	CYSTLEUrBATtc	MNXR97016	NA	NA
R_FOLTle	false	false	FB2N0	FB3N1000	NA	NA	FOLt	MNXR99612	NA	NA
R_GALSGLT1le	false	false	FB2N0	FB3N1000	NA	NA	GALSGLT1le	MNXR100011	NA	NA
R_GLCSGLT1le	false	false	FB2N0	FB3N1000	NA	NA	GLCSGLT1le	MNXR100225	NA	NA
R_GLNATB0tc	false	false	FB2N0	FB3N1000	NA	NA	GLNATB0tc	MNXR100248	NA	NA
R_GLNyLATthc	false	false	FB2N0	FB3N1000	NA	NA	GLNyLATthc	MNXR100264	NA	NA
R_GLYGLYCNc	true	false	FB1N1000	FB3N1000	NA	NA	GLYGLYCNc	MNXR100345	NA	NA
R_GLYGLYPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	GLYGLYPEPT1tc	MNXR100346	NA	NA
R_GLYPHEPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	GLYPHEPEPT1tc	MNXR100358	NA	NA
R_GLYPROPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	GLYPROPEPT1tc	MNXR100359	NA	NA
R_GLYSARCNc	true	false	FB1N1000	FB3N1000	NA	NA	GLYSARCNc	MNXR100361	NA	NA
R_GLYSARPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	GLYSARPEPT1tc	MNXR100362	NA	NA
R_GUMDCHAe	false	false	FB2N0	FB3N1000	NA	NA	GUMDCHAe	MNXR100477	NA	NA
R_GUMGCHLe	false	false	FB2N0	FB3N1000	NA	NA	GUMGCHLe	MNXR100478	NA	NA
R_GUMTCHOLe	false	false	FB2N0	FB3N1000	NA	NA	GUMTCHOLe	MNXR100479	NA	NA
R_HIShPTtc	false	false	FB2N0	FB3N1000	NA	NA	HIShPTtc	MNXR100645	NA	NA
R_HISyLATtc	false	false	FB2N0	FB3N1000	NA	NA	HISyLATtc	MNXR100650	NA	NA
R_HISyLATthc	false	false	FB2N0	FB3N1000	NA	NA	HISyLATthc	MNXR100651	NA	NA
R_HPETFABP1tc	true	false	FB1N1000	FB3N1000	NA	NA	HPETFABP1tc	MNXR100689	NA	NA
R_LEUGLYPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	LEUGLYPEPT1tc	MNXR101043	NA	NA
R_LEULEULAPc	true	false	FB1N1000	FB3N1000	NA	NA	LEULEULAPc	MNXR101050	NA	NA
R_LEULEUPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	LEULEUPEPT1tc	MNXR101051	NA	NA
R_LEUyLAThtc	false	false	FB2N0	FB3N1000	NA	NA	LEUyLAThtc	MNXR101059	NA	NA
R_LINOFATPtc	false	false	FB2N0	FB3N1000	NA	NA	LINOFATPtc	MNXR101075	NA	NA
R_METyLATthc	false	false	FB2N0	FB3N1000	NA	NA	METyLATthc	MNXR101494	NA	NA
R_NACHORCTL3le	false	false	FB2N0	FB3N1000	NA	NA	NACHORCTL3le	MNXR101858	NA	NA
R_OCDEAFABP1tc	true	false	FB1N1000	FB3N1000	NA	NA	OCDEAFABP1tc	MNXR102145	NA	NA
R_OLEICFATPtc	false	false	FB2N0	FB3N1000	NA	NA	OLEICFATPtc	MNXR102175	NA	NA
R_PALFATPtc	false	false	FB2N0	FB3N1000	NA	NA	PALFATPtc	MNXR102341	NA	NA
R_PCHOLHSTDe	false	false	FB2N0	FB3N1000	NA	NA	PCHOLHSTDe	MNXR102406	NA	NA
R_PECDCHe	false	false	FB2N0	FB3N1000	NA	NA	PECDCHe	MNXR102463	NA	NA
R_PECGCHLe	false	false	FB2N0	FB3N1000	NA	NA	PECGCHLe	MNXR102464	NA	NA
R_PECTCHLe	false	false	FB2N0	FB3N1000	NA	NA	PECTCHLe	MNXR102466	NA	NA
R_PEHSFABPe	true	false	FB1N1000	FB3N1000	NA	NA	PEHSFABPe	NA	NA	NA
R_PHEATB0tc	false	false	FB2N0	FB3N1000	NA	NA	PHEATB0tc	MNXR102623	NA	NA
R_PHEyLATthc	false	false	FB2N0	FB3N1000	NA	NA	PHEyLATthc	MNXR102638	NA	NA
R_PMTCOAFABP1tc	true	false	FB1N1000	FB3N1000	NA	NA	PMTCOAFABP1tc	MNXR103046	NA	NA
R_PNTORDe	false	false	FB2N0	FB3N1000	NA	NA	PNTOte	MNXR103051	NA	NA
R_PROGLYPEPT1tc	false	false	FB2N0	FB3N1000	NA	NA	PROGLYPEPT1tc	MNXR103189	NA	NA
R_PROGLYPRO1c	true	false	FB1N1000	FB3N1000	NA	NA	AMPTASEPG	MNXR95829	NA	NA
R_PROIMINOtc	false	false	FB2N0	FB3N1000	NA	NA	PROIMINOtc	MNXR103192	NA	NA
R_PSYGCHe	false	false	FB2N0	FB3N1000	NA	NA	PSYGCHe	MNXR103312	NA	NA
R_PSYTCHe	false	false	FB2N0	FB3N1000	NA	NA	PSYTCHe	MNXR103313	NA	NA
R_PSYTDECHe	false	false	FB2N0	FB3N1000	NA	NA	PSYTDECHe	MNXR103314	NA	NA
R_TAGHSTDe	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_TAUPAT1c	false	false	FB2N0	FB3N1000	NA	NA	TAUPAT1c	MNXR104731	NA	NA
R_THMATPe	false	false	FB2N0	FB3N1000	NA	NA	THMATPe	MNXR104816	NA	NA
R_THRATB0tc	false	false	FB2N0	FB3N1000	NA	NA	THRATB0tc	MNXR104837	NA	NA
R_TRPATB0tc	false	false	FB2N0	FB3N1000	NA	NA	TRPATB0tc	MNXR104942	NA	NA
R_TYRATB0tc	false	false	FB2N0	FB3N1000	NA	NA	TYRATB0tc	MNXR104989	NA	NA
R_VITEtl	false	false	FB2N0	FB3N1000	NA	NA	VITEtl	MNXR105204	NA	NA
R_VITKtl	false	false	FB2N0	FB3N1000	NA	NA	VITKtl	MNXR105205	NA	NA
R_XOLEST2HSTDle	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_1a25DHVITD3TRn	false	false	FB2N0	FB3N1000	NA	NA	1a25DHVITD3TRn	MNXR94713	NA	NA
R_3AIB_Dtm	true	false	FB1N1000	FB3N1000	NA	NA	3AIB_Dtm	MNXR94852	NA	NA
R_4ABUTtcn	false	false	FB2N0	FB3N1000	NA	NA	4ABUTtcn	MNXR94993	NA	NA
R_4HPROLTASCT1	false	false	FB2N0	FB3N1000	NA	NA	4HPROLTASCT1	MNXR95021	NA	NA
R_ADNK3	false	false	FB2N0	FB3N1000	NA	NA	ADNK3	MNXR95457	NA	NA
R_ADNK4	false	false	FB2N0	FB3N1000	NA	NA	ADNK4	MNXR95458	NA	NA
R_AHCYStd	true	false	FB1N1000	FB3N1000	NA	NA	AHCYStm	MNXR95626	NA	NA
R_ARACHFATPc	false	false	FB2N0	FB3N1000	NA	NA	ARACHFATPc	MNXR95919	NA	NA
R_ASPDTDe	true	false	FB1N1000	FB3N1000	NA	NA	ASPDTDe	MNXR96081	NA	NA
R_ASPPROASCT1	false	false	FB2N0	FB3N1000	NA	NA	ASPPROASCT1	MNXR96096	NA	NA
R_BIDGLCURr	false	false	FB2N0	FB3N1000	NA	NA	BIDGLCURr	NA	NA	NA
R_CYSAMOe	false	false	FB2N0	FB3N1000	NA	NA	CYSAMOe	MNXR96988	NA	NA
R_Coqe	true	false	FB1N1000	FB3N1000	NA	NA	Coqe	MNXR97066	NA	NA
R_DATPtm	false	false	FB2N0	FB3N1000	NA	NA	DATPtm_cho	MNXR97176	NA	NA
R_DCTPtm	false	false	FB2N0	FB3N1000	NA	NA	DNDPt51m	MNXR97204	NA	NA
R_DGTPtm	false	false	FB2N0	FB3N1000	NA	NA	DGTPtm	MNXR97327	NA	NA
R_DHAPtc	false	false	FB2N0	FB3N1000	NA	NA	DHAPtm	MNXR97366	NA	NA
R_DPCOAPPe	false	false	FB2N0	FB3N1000	NA	NA	DPCOAPPe	MNXR97763	NA	NA
R_DSREDUCr	false	false	FB2N0	FB3N1000	NA	NA	DSREDUCr	NA	NA	NA
R_DTMPKm	false	false	FB2N0	FB3N1000	NA	NA	DTMPKm	MNXR97804	NA	NA
R_DTTPtm	false	false	FB2N0	FB3N1000	NA	NA	DNDPt47m	MNXR97660	NA	NA
R_EX_4hpro__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_4hpro_LT_e	MNXR98066	NA	NA
R_EX_adpcbl__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	NA	NA	NA	NA
R_EX_alaala__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_alaala_e	MNXR98257	NA	NA
R_EX_bglc__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_bglc_e	MNXR98296	NA	NA
R_EX_carn__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_carn_e	MNXR98320	NA	NA
R_EX_dchac__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_dchac_e	MNXR98399	NA	NA
R_EX_glgchlo__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_glgchlo_e	MNXR98578	NA	NA
R_EX_gltcho__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_gltcho_e	MNXR98580	NA	NA
R_EX_gltdechol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_gltdechol_e	MNXR98581	NA	NA
R_EX_glygly__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_glygly_e	MNXR98606	NA	NA
R_EX_glysar__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_glysar_e	MNXR98613	NA	NA
R_EX_gum__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_gum_e	MNXR98634	NA	NA
R_EX_gumdchac__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_gumdchac_e	MNXR98635	NA	NA
R_EX_gumgchol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_gumgchol_e	MNXR98636	NA	NA
R_EX_gumtchol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_gumtchol_e	MNXR98637	NA	NA
R_EX_leugly__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_leugly_e	MNXR98701	NA	NA
R_EX_leuleu__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_leuleu_e	MNXR98708	NA	NA
R_EX_pect__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_pect_e	MNXR98831	NA	NA
R_EX_pectindchac__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_pectindchac_e	MNXR98833	NA	NA
R_EX_pectingchol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_pectingchol_e	MNXR98834	NA	NA
R_EX_pectintchol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_pectintchol_e	MNXR98835	NA	NA
R_EX_psyl__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_psyl_e	MNXR98881	NA	NA
R_EX_psylchol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_psylchol_e	MNXR98882	NA	NA
R_EX_psyltchol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_psyltchol_e	MNXR98883	NA	NA
R_EX_psyltdechol__91__e__93__	true	false	FB1N1000	FB3N1000	NA	NA	EX_psyltdechol_e	MNXR98884	NA	NA
