"NumPlaces","observationPeriods","ScalingFactors","MeasurementMethods","StatVar","Units","MinDate"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_0To4Years_Female_BlackOrAfricanAmericanAlone","[]","1970"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Male_NotHispanicOrLatino_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_60Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_35To39Years_Male_AsianOrPacificIslander","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Female_HispanicOrLatino_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_4Years_BlackOrAfricanAmericanAlone","[]","1960"
"3143","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_1To4Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_48Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3231","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_30To34Years_BlackOrAfricanAmericanAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_56Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_12Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_46Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_77Years_Female_WhiteAlone","[]","1940"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_91Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_59Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_62Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_54Years_Male","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_15To19Years_Female_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_11Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_34Years_Male_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_66Years_Male_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Female_NotHispanicOrLatino_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_43Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_11Years_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_44Years_WhiteAlone","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_9Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_49Years_Female_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_32Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Male_HispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_88Years_Male_WhiteAlone","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_10Years_Female_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_31Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55Years_Male_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_23Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_45Years_Female_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_35Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_35To39Years_Male_WhiteAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_16Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_100Years_WhiteAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_65Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_81Years_Male","[]","1940"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Male_NotHispanicOrLatino_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_18Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_42Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Female_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3195","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_0Years_Female","[]","1900"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_5To9Years_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_96Years_Female_BlackOrAfricanAmericanAlone","[]","1980"
"3195","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0Years_Male_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_38Years_WhiteAlone","[]","1900"
"3141","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_5To9Years_AsianOrPacificIslander","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_22Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_52Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_7Years_Female_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_17Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_55To59Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_67Years_Female_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_24Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_15To19Years_Male_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_60To64Years_AsianOrPacificIslander","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_69Years_BlackOrAfricanAmericanAlone","[]","1960"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_70Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_74Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_22Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_77Years_WhiteAlone","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_81Years_Female_WhiteAlone","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_47Years_BlackOrAfricanAmericanAlone","[]","1960"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_89Years_WhiteAlone","[]","1980"
"3143","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_1To4Years_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_80Years_WhiteAlone","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_41Years_WhiteAlone","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_65To69Years_Female_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_25To29Years_AsianOrPacificIslander","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_8Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_50To54Years_Male_NotHispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_25To29Years_Female_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Female_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_67Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_92Years_WhiteAlone","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_29Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_33Years_AsianOrPacificIslander","[]","1980"
"3231","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_65To69Years_BlackOrAfricanAmericanAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_81Years_Male_BlackOrAfricanAmericanAlone","[]","1960"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Male_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_35Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_95Years_WhiteAlone","[]","1980"
"3231","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_85OrMoreYears_Male","[]","1940"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_75To79Years_Female_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_3Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80To84Years_Female_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_42Years_Male_NonWhite","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_5To9Years_Male_NotHispanicOrLatino_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3141","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_65To69Years_AsianOrPacificIslander","[]","1990"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80To84Years_Female_TwoOrMoreRaces","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_53Years_Male_NonWhite","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_81Years_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_100Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_8Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_50Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_41Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_18Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_44Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_12Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_90Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_74Years_Female_TwoOrMoreRaces","[]","2000"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_88Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_16Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_51Years_Female_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60Years_Male_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Male_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_1Years_Female_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_43Years_Male_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_31Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_50To54Years_Male_HispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_89Years_Male_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_14Years_Female_NonWhite","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Male_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_13Years_Female_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_69Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_22Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_1Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_10To14Years_Female_BlackOrAfricanAmericanAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_73Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_15To19Years_Female_HispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_82Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_35Years_Female_WhiteAlone","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_75To79Years_Female_HispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_20To24Years_Female_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
