LOCATION,ID_LOCATION,REGIONID_LOCATION,ITEM,ID_ITEM,INDICATOR,ID_INDICATOR,MEASURE,ID_MEASURE,F4_MEASURE,F4-4_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2023-07,459.21
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2023-08,470.05
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2023-09,478.54
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2023-10,487.29
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2023-11,497.57
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2023-12,505.24
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-01,517.12
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-02,528.16
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-03,537.9
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-04,545.11
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-05,552.6
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-06,560
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-07,570.4
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-08,579.7
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-09,589.66
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-10,600.5
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-11,611.5
NG,NG,NG,KN.I11,KN.I11,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2024-12,624.3
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,1999-10,61.84
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,1999-11,61.9
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,1999-12,63.99
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-01,62.96
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-02,63.6
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-03,63.09
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-04,62.69
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-05,65.65
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-06,63.94
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-07,64.25
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-08,65.94
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-09,64.52
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-10,63.45
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-11,65.22
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2000-12,65.27
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-01,67.15
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-02,65.54
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-03,62.39
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-04,59.97
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-05,63.42
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-06,61.54
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-07,61.11
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-08,60.5
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-09,59.08
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-10,56.93
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-11,59.88
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2001-12,53.68
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-01,60.97
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-02,61.56
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-03,63.66
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-04,55.57
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-05,62.33
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-06,57.1
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-07,62.06
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-08,59.59
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-09,68.1
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-10,54.09
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-11,76.66
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2002-12,73.11
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-01,69.95
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-02,65.81
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-03,68.27
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-04,68.76
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-05,61.86
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-06,71.39
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-07,75.79
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-08,71.15
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-09,85.54
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-10,80.82
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-11,88.53
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-12,92.22
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-01,83.63
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-02,82.07
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-03,80.92
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-04,80.2
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-05,77.79
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-06,71.31
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-07,76.14
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-08,73.71
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-09,69.74
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-10,73.23
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-11,73.98
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-12,68.23
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-01,74.34
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-02,74.94
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-03,76.56
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-04,76.78
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-05,74.46
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-06,75.33
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-07,76.34
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-08,76.44
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-09,77.15
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-10,76.08
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-11,79.65
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-12,84.43
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-01,84.65
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-02,92.13
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-03,94.36
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-04,88.21
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-05,77.51
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-06,77.98
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-07,74.21
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-08,91.97
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-09,91.89
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-10,96.09
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-11,90.71
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-12,90.84
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-01,89.27
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-02,88.46
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-03,84.32
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-04,81.84
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-05,82.08
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-06,80.36
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-07,78.32
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-08,92.42
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-09,84.21
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-10,89.17
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-11,79.5
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-12,78.19
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-01,77.52
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-02,75.81
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-03,78.85
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-04,82.42
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-05,84.48
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-06,87.63
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-07,90.78
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-08,89.55
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-09,90.68
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-10,91.96
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-11,93.8
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-12,96.2
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-01,97.89
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-02,99.02
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-03,99.63
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-04,102.35
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-05,100.2
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-06,100.76
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-07,102.46
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-08,102.99
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-09,103.93
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-10,104.38
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-11,100
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-12,102.03
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-01,103.46
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-02,104.51
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-03,103.95
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-04,103.29
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-05,105.39
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-06,108.92
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-07,109.2
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-08,111.79
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-09,113.57
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-10,118.14
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-11,110.5
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-12,112.61
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-01,111.09
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-02,111.36
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-03,115.04
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-04,116.72
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-05,113.77
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-06,118.81
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-07,117.9
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-08,119.86
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-09,121.32
NG,NG,NG,KN.I11,KN.I11,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-10,121.82
