observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,observationPeriod,measurementMethod
dcid:country/NGA,2010-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,112.71,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,111.57,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,114.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,113.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,115.49,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,114.66,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,114.71,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,115.83,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,116.86,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,117.18,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,116.67,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,120.47,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,117.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,119.92,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,119.92,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,131.41,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,132.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,132.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,133.39,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,133.63,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,134.8,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,136.09,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,136.86,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,136.96,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,137.21,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,137.63,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,138.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,140.04,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,140.3,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,141.56,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,142.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,142.41,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,142.67,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,143.72,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,144.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,145.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,146.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,147.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,147.49,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,148.31,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,149.53,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,150.75,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,151.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,152.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,153.05,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,153.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,154.56,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,155.68,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,157.13,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,158.35,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,159.36,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,160.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,161.79,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,163.53,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,165.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,166.25,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,167.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,167.87,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,168.17,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,168.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,170.74,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,172.24,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,174.4,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,176.6,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,178.09,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,183.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,185.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,187.29,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,188.05,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,188.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,189.95,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,190.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,193.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,194.51,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,196.14,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,199.31,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,202.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,205.11,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,207.57,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,209.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,211.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,213.22,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,214.95,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,216.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2017-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,218.58,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,220.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,222.51,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,224.55,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,226.58,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,228.69,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,230.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,232.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,234.42,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,235.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,237.6,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,239.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2018-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,241.11,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,242.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,244.55,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,246.22,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,247.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,250,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,252.05,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,254.07,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,256.07,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,258.17,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,260.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,262.62,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2019-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,264.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,267.38,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,269.69,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,271.87,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,274.31,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,277.02,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,279.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,282.47,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,285.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,288.36,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,291.63,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,295,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2020-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,298.44,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,301.86,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,305.4,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,309,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,312.53,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,316.04,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,319.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,323.26,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,326.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,330.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,334.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,338.8,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2021-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,343.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,347.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,352.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,357.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,363.1,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,368.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,373.95,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,379.55,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,385.18,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,391.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,397.47,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,404.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2022-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,411.4,IndexPointBasePeriodNovember2009Equals100,,P1M,
