DESCRIPTOR,ID_DESCRIPTOR,FREQ,TIME_PERIOD,OBS_VALUE
D47,D47,Q,2017-Q1,123772.68
D48,D48,A,1981,5239.97
D48,D48,A,1982,5571.66
D48,D48,A,1983,6596.02
D48,D48,A,1984,6206.72
D48,D48,A,1985,6580.07
D48,D48,A,1986,7262.16
D48,D48,A,1987,7402.91
D48,D48,A,1988,7812.46
D48,D48,A,1989,11072.19
D48,D48,A,1990,12717.94
D48,D48,A,1991,15604.42
D48,D48,A,1992,19450.74
D48,D48,A,1993,30409.1
D48,D48,A,1994,89470.33
D48,D48,A,1995,150734.01
D48,D48,A,1996,197606.7
D48,D48,A,1997,219705.77
D48,D48,A,1998,320438.35
D48,D48,A,1999,433522.03
D48,D48,A,2000,537308.91
D48,D48,A,2001,604830.91
D48,D48,A,2002,712746.62
D48,D48,A,2003,945484.93
D48,D48,A,2004,1447479.62
D48,D48,A,2005,2216003.19
D48,D48,A,2006,2490709.02
D48,D48,A,2007,2836991.34
D48,D48,A,2008,3262540.06
D48,D48,A,2009,3718452.28
D48,D48,A,2010,4127988.21
D48,D48,A,2011,4584964.01
D48,D48,A,2012,5544996.12
D48,D48,A,2013,6677097.01
D48,D48,A,2014,7475535.17
D48,D48,A,2015,8187548.27
D48,D48,A,2016,8340425.2
D48,D48,Q,2010-Q1,888228.37
D48,D48,Q,2010-Q2,972279.83
D48,D48,Q,2010-Q3,1062695.86
D48,D48,Q,2010-Q4,1204784.14
D48,D48,Q,2011-Q1,975752.86
D48,D48,Q,2011-Q2,1144869.58
D48,D48,Q,2011-Q3,1167915.86
D48,D48,Q,2011-Q4,1296425.72
D48,D48,Q,2012-Q1,1053784.79
D48,D48,Q,2012-Q2,1444439.46
D48,D48,Q,2012-Q3,1433726.33
D48,D48,Q,2012-Q4,1613045.54
D48,D48,Q,2013-Q1,1212909.38
D48,D48,Q,2013-Q2,1793158.71
D48,D48,Q,2013-Q3,1721352.24
D48,D48,Q,2013-Q4,1949676.68
D48,D48,Q,2014-Q1,1483915
D48,D48,Q,2014-Q2,1794993.86
D48,D48,Q,2014-Q3,1946067.03
D48,D48,Q,2014-Q4,2250559.28
D48,D48,Q,2015-Q1,1639315.37
D48,D48,Q,2015-Q2,1986894.88
D48,D48,Q,2015-Q3,2124672.76
D48,D48,Q,2015-Q4,2436665.25
D48,D48,Q,2016-Q1,1649385.19
D48,D48,Q,2016-Q2,2029084.56
D48,D48,Q,2016-Q3,2179118.81
D48,D48,Q,2016-Q4,2482836.65
D48,D48,Q,2017-Q1,1823650.64
D49,D49,A,1981,2589.64
D49,D49,A,1982,3917.61
D49,D49,A,1983,3733.7
D49,D49,A,1984,3874.84
D49,D49,A,1985,4326.05
D49,D49,A,1986,4858.52
D49,D49,A,1987,5369.82
D49,D49,A,1988,6116.13
D49,D49,A,1989,6779.26
D49,D49,A,1990,7745.19
D49,D49,A,1991,9096.68
D49,D49,A,1992,11243.45
D49,D49,A,1993,13447.53
D49,D49,A,1994,18093.92
D49,D49,A,1995,21577.64
D49,D49,A,1996,28812.6
D49,D49,A,1997,32189.4
D49,D49,A,1998,38006.36
D49,D49,A,1999,47706.29
D49,D49,A,2000,57473.37
D49,D49,A,2001,68560.71
D49,D49,A,2002,81035.69
D49,D49,A,2003,96019.04
D49,D49,A,2004,396746.86
D49,D49,A,2005,685250.27
D49,D49,A,2006,927449.18
D49,D49,A,2007,1155318.58
D49,D49,A,2008,1328616.35
D49,D49,A,2009,1510655.31
D49,D49,A,2010,1711698.01
D49,D49,A,2011,2175732.74
D49,D49,A,2012,2632335.44
D49,D49,A,2013,2953818.88
D49,D49,A,2014,3401553.85
D49,D49,A,2015,3927297.8
D49,D49,A,2016,4507763.81
D49,D49,Q,2010-Q1,406164.44
D49,D49,Q,2010-Q2,425057.75
D49,D49,Q,2010-Q3,438721.27
D49,D49,Q,2010-Q4,441754.54
D49,D49,Q,2011-Q1,475861.5
D49,D49,Q,2011-Q2,525224.18
D49,D49,Q,2011-Q3,560081.89
D49,D49,Q,2011-Q4,614565.17
D49,D49,Q,2012-Q1,582870.1
D49,D49,Q,2012-Q2,669514.85
D49,D49,Q,2012-Q3,690715.66
D49,D49,Q,2012-Q4,689234.83
D49,D49,Q,2013-Q1,633120.03
D49,D49,Q,2013-Q2,761573.42
D49,D49,Q,2013-Q3,783653.36
D49,D49,Q,2013-Q4,775472.07
D49,D49,Q,2014-Q1,735902.96
D49,D49,Q,2014-Q2,822806.82
D49,D49,Q,2014-Q3,898423.39
D49,D49,Q,2014-Q4,944420.68
D49,D49,Q,2015-Q1,852402.25
D49,D49,Q,2015-Q2,946760.26
D49,D49,Q,2015-Q3,1035000.8
D49,D49,Q,2015-Q4,1093134.5
D49,D49,Q,2016-Q1,939623
D49,D49,Q,2016-Q2,1040119.54
D49,D49,Q,2016-Q3,1233523.54
D49,D49,Q,2016-Q4,1294497.73
D49,D49,Q,2017-Q1,1078130.37
D50,D50,A,1981,19.88
D50,D50,A,1982,30.07
D50,D50,A,1983,28.66
D50,D50,A,1984,29.75
D50,D50,A,1985,33.21
D50,D50,A,1986,37.3
D50,D50,A,1987,41.22
D50,D50,A,1988,46.95
D50,D50,A,1989,52.04
D50,D50,A,1990,59.46
D50,D50,A,1991,69.83
D50,D50,A,1992,86.31
D50,D50,A,1993,103.23
D50,D50,A,1994,138.9
D50,D50,A,1995,165.64
D50,D50,A,1996,221.18
D50,D50,A,1997,247.11
D50,D50,A,1998,291.76
D50,D50,A,1999,366.23
D50,D50,A,2000,441.2
D50,D50,A,2001,526.32
D50,D50,A,2002,622.08
D50,D50,A,2003,737.11
D50,D50,A,2004,3045.69
D50,D50,A,2005,5260.44
D50,D50,A,2006,7119.72
D50,D50,A,2007,8869
D50,D50,A,2008,10199.35
D50,D50,A,2009,11596.8
D50,D50,A,2010,13140.14
D50,D50,A,2011,14806.77
D50,D50,A,2012,16070.4
D50,D50,A,2013,17891.85
D50,D50,A,2014,19723.05
D50,D50,A,2015,22251.63
D50,D50,A,2016,25524.81
D50,D50,Q,2010-Q1,3201.72
D50,D50,Q,2010-Q2,3423.14
D50,D50,Q,2010-Q3,3313.74
D50,D50,Q,2010-Q4,3201.53
D50,D50,Q,2011-Q1,3557.88
D50,D50,Q,2011-Q2,3594.56
D50,D50,Q,2011-Q3,3815.65
D50,D50,Q,2011-Q4,3838.68
D50,D50,Q,2012-Q1,3558.42
D50,D50,Q,2012-Q2,4087.39
D50,D50,Q,2012-Q3,4216.82
D50,D50,Q,2012-Q4,4207.78
D50,D50,Q,2013-Q1,3834.93
D50,D50,Q,2013-Q2,4613
D50,D50,Q,2013-Q3,4746.74
D50,D50,Q,2013-Q4,4697.18
D50,D50,Q,2014-Q1,4300.27
D50,D50,Q,2014-Q2,4943.08
D50,D50,Q,2014-Q3,5216.19
D50,D50,Q,2014-Q4,5263.5
D50,D50,Q,2015-Q1,4911.16
D50,D50,Q,2015-Q2,5547.96
D50,D50,Q,2015-Q3,5863.65
D50,D50,Q,2015-Q4,5928.87
D50,D50,Q,2016-Q1,5416.58
D50,D50,Q,2016-Q2,6135.56
D50,D50,Q,2016-Q3,6892.82
D50,D50,Q,2016-Q4,7079.86
D50,D50,Q,2017-Q1,6199.42
D51,D51,A,1981,9092.12
D51,D51,A,1982,11535.13
D51,D51,A,1983,12114.74
D51,D51,A,1984,12743.51
D51,D51,A,1985,13386.62
D51,D51,A,1986,14042.99
D51,D51,A,1987,14677.31
D51,D51,A,1988,18004.63
D51,D51,A,1989,20046.59
D51,D51,A,1990,22173.86
D51,D51,A,1991,26469.4
D51,D51,A,1992,68160.44
D51,D51,A,1993,99233.98
D51,D51,A,1994,114960.49
D51,D51,A,1995,132832.75
D51,D51,A,1996,136796.33
D51,D51,A,1997,148149.7
D51,D51,A,1998,242862.38
D51,D51,A,1999,278642.29
D51,D51,A,2000,551002.16
D51,D51,A,2001,696046.85
D51,D51,A,2002,730947.92
D51,D51,A,2003,804118.57
D51,D51,A,2004,900683.25
D51,D51,A,2005,1026839.22
D51,D51,A,2006,1170699.39
D51,D51,A,2007,1348996.91
D51,D51,A,2008,1551346.44
D51,D51,A,2009,1758445.15
D51,D51,A,2010,1998470.88
D51,D51,A,2011,2471238.64
D51,D51,A,2012,2210045.75
D51,D51,A,2013,2384903.57
D51,D51,A,2014,2644232.3
D51,D51,A,2015,2552449.73
D51,D51,A,2016,2783828.73
D51,D51,Q,2010-Q1,497144.68
D51,D51,Q,2010-Q2,479664.73
D51,D51,Q,2010-Q3,471731.97
D51,D51,Q,2010-Q4,549929.49
D51,D51,Q,2011-Q1,617915.39
D51,D51,Q,2011-Q2,589601.32
D51,D51,Q,2011-Q3,582192.64
D51,D51,Q,2011-Q4,681529.29
D51,D51,Q,2012-Q1,501808
D51,D51,Q,2012-Q2,549985.35
D51,D51,Q,2012-Q3,529430.07
D51,D51,Q,2012-Q4,628822.33
D51,D51,Q,2013-Q1,527628.65
D51,D51,Q,2013-Q2,600227.31
D51,D51,Q,2013-Q3,572513.71
D51,D51,Q,2013-Q4,684533.91
D51,D51,Q,2014-Q1,609222.99
D51,D51,Q,2014-Q2,656691.7
D51,D51,Q,2014-Q3,629179.74
D51,D51,Q,2014-Q4,749137.87
D51,D51,Q,2015-Q1,577331.1
D51,D51,Q,2015-Q2,639275.35
D51,D51,Q,2015-Q3,599909.44
D51,D51,Q,2015-Q4,735933.85
D51,D51,Q,2016-Q1,614130.42
D51,D51,Q,2016-Q2,691747.57
D51,D51,Q,2016-Q3,679963
D51,D51,Q,2016-Q4,797987.74
D51,D51,Q,2017-Q1,680037.73
D52,D52,A,1981,3398.46
D52,D52,A,1982,4311.62
D52,D52,A,1983,4528.27
D52,D52,A,1984,4763.29
D52,D52,A,1985,5003.67
D52,D52,A,1986,5249.01
D52,D52,A,1987,5486.11
D52,D52,A,1988,6729.8
D52,D52,A,1989,7493.05
D52,D52,A,1990,8288.18
D52,D52,A,1991,9893.77
D52,D52,A,1992,25477.11
D52,D52,A,1993,37091.83
D52,D52,A,1994,42970.1
D52,D52,A,1995,49650.42
D52,D52,A,1996,51131.94
D52,D52,A,1997,55375.62
D52,D52,A,1998,90777.47
D52,D52,A,1999,104151.33
D52,D52,A,2000,205954.42
D52,D52,A,2001,260169.45
D52,D52,A,2002,273215.12
D52,D52,A,2003,300565.22
D52,D52,A,2004,336659.98
D52,D52,A,2005,383815.46
D52,D52,A,2006,437570.28
D52,D52,A,2007,491610.63
D52,D52,A,2008,580592.15
D52,D52,A,2009,694097.92
D52,D52,A,2010,826671.62
D52,D52,A,2011,1110721.05
D52,D52,A,2012,1252721.65
D52,D52,A,2013,1549933.93
D52,D52,A,2014,1804404.99
D52,D52,A,2015,2116348.46
D52,D52,A,2016,2445951.47
D52,D52,Q,2010-Q1,205686.66
D52,D52,Q,2010-Q2,212773.67
D52,D52,Q,2010-Q3,203304.79
D52,D52,Q,2010-Q4,204906.5
D52,D52,Q,2011-Q1,242293.09
D52,D52,Q,2011-Q2,231668.6
D52,D52,Q,2011-Q3,275525.85
D52,D52,Q,2011-Q4,361233.51
D52,D52,Q,2012-Q1,275013.16
D52,D52,Q,2012-Q2,262147.28
D52,D52,Q,2012-Q3,311196.83
D52,D52,Q,2012-Q4,404364.39
D52,D52,Q,2013-Q1,330269.49
D52,D52,Q,2013-Q2,313322.37
D52,D52,Q,2013-Q3,406309.75
D52,D52,Q,2013-Q4,500032.33
D52,D52,Q,2014-Q1,387189.28
D52,D52,Q,2014-Q2,351207.95
D52,D52,Q,2014-Q3,472169.13
D52,D52,Q,2014-Q4,593838.62
D52,D52,Q,2015-Q1,444946.86
D52,D52,Q,2015-Q2,408548.07
D52,D52,Q,2015-Q3,558701.41
D52,D52,Q,2015-Q4,704152.11
D52,D52,Q,2016-Q1,515975.6
D52,D52,Q,2016-Q2,473766.31
D52,D52,Q,2016-Q3,646096.43
D52,D52,Q,2016-Q4,810113.13
D52,D52,Q,2017-Q1,587788.16
D53,D53,A,1981,1603.21
D53,D53,A,1982,2033.99
D53,D53,A,1983,2136.19
D53,D53,A,1984,2247.07
D53,D53,A,1985,2360.47
D53,D53,A,1986,2476.2
D53,D53,A,1987,2588.05
D53,D53,A,1988,3174.76
D53,D53,A,1989,3534.82
D53,D53,A,1990,3909.92
D53,D53,A,1991,4667.35
D53,D53,A,1992,12018.74
D53,D53,A,1993,17497.94
D53,D53,A,1994,20271
D53,D53,A,1995,23422.42
D53,D53,A,1996,24121.32
D53,D53,A,1997,26123.26
D53,D53,A,1998,42823.96
D53,D53,A,1999,49133.04
D53,D53,A,2000,97158.3
D53,D53,A,2001,122734.08
D53,D53,A,2002,128888.25
D53,D53,A,2003,141790.82
D53,D53,A,2004,158818.34
D53,D53,A,2005,181063.85
D53,D53,A,2006,206425.26
D53,D53,A,2007,231918.78
D53,D53,A,2008,264387.41
D53,D53,A,2009,294221.92
D53,D53,A,2010,330963.66
D53,D53,A,2011,387194.6
D53,D53,A,2012,442939.32
D53,D53,A,2013,518735.9
D53,D53,A,2014,615025.72
D53,D53,A,2015,682697.04
D53,D53,A,2016,745582.17
D53,D53,Q,2010-Q1,85595.8
D53,D53,Q,2010-Q2,81771.55
D53,D53,Q,2010-Q3,79487.79
D53,D53,Q,2010-Q4,84108.52
D53,D53,Q,2011-Q1,99421.02
D53,D53,Q,2011-Q2,102046.99
D53,D53,Q,2011-Q3,90575.38
D53,D53,Q,2011-Q4,95151.21
D53,D53,Q,2012-Q1,104019.53
D53,D53,Q,2012-Q2,120724.37
D53,D53,Q,2012-Q3,106043.27
D53,D53,Q,2012-Q4,112152.14
D53,D53,Q,2013-Q1,117498.89
D53,D53,Q,2013-Q2,143650.72
D53,D53,Q,2013-Q3,125181.77
D53,D53,Q,2013-Q4,132404.52
D53,D53,Q,2014-Q1,137752.94
D53,D53,Q,2014-Q2,153870.02
D53,D53,Q,2014-Q3,155532.86
D53,D53,Q,2014-Q4,167869.91
D53,D53,Q,2015-Q1,151254.3
D53,D53,Q,2015-Q2,170860.35
D53,D53,Q,2015-Q3,173202.04
D53,D53,Q,2015-Q4,187380.35
D53,D53,Q,2016-Q1,165052.26
D53,D53,Q,2016-Q2,186446.84
D53,D53,Q,2016-Q3,191163.52
D53,D53,Q,2016-Q4,202919.55
D53,D53,Q,2017-Q1,186243.85
D54,D54,A,1981,37.07
D54,D54,A,1982,39.18
D54,D54,A,1983,44.45
D54,D54,A,1984,50.57
D54,D54,A,1985,47.26
D54,D54,A,1986,51.81
D54,D54,A,1987,57.02
D54,D54,A,1988,61.21
D54,D54,A,1989,66.3
D54,D54,A,1990,74.17
D54,D54,A,1991,85.13
D54,D54,A,1992,105.16
D54,D54,A,1993,176.13
D54,D54,A,1994,433.53
D54,D54,A,1995,920.15
D54,D54,A,1996,1362.69
D54,D54,A,1997,1706.4
D54,D54,A,1998,2282.81
D54,D54,A,1999,3292.13
D54,D54,A,2000,4152.87
D54,D54,A,2001,5230.12
D54,D54,A,2002,6673.24
D54,D54,A,2003,7884.15
D54,D54,A,2004,10002.38
D54,D54,A,2005,12650.63
D54,D54,A,2006,16000.64
D54,D54,A,2007,20500.2
D54,D54,A,2008,23575.23
D54,D54,A,2009,26791.3
D54,D54,A,2010,30934.93
D54,D54,A,2011,82231.22
D54,D54,A,2012,117076.27
D54,D54,A,2013,143491.32
D54,D54,A,2014,176993.92
D54,D54,A,2015,210415.26
D54,D54,A,2016,239378.2
D54,D54,Q,2010-Q1,7612.18
D54,D54,Q,2010-Q2,6026.04
D54,D54,Q,2010-Q3,7961.3
D54,D54,Q,2010-Q4,9335.41
D54,D54,Q,2011-Q1,20004.25
D54,D54,Q,2011-Q2,22810.75
D54,D54,Q,2011-Q3,19793.6
D54,D54,Q,2011-Q4,19622.61
D54,D54,Q,2012-Q1,28795.3
D54,D54,Q,2012-Q2,31512.63
D54,D54,Q,2012-Q3,27400.04
D54,D54,Q,2012-Q4,29368.3
D54,D54,Q,2013-Q1,35359.18
D54,D54,Q,2013-Q2,38596
D54,D54,Q,2013-Q3,33454.73
D54,D54,Q,2013-Q4,36081.41
D54,D54,Q,2014-Q1,43653.15
D54,D54,Q,2014-Q2,46599.13
D54,D54,Q,2014-Q3,41263.77
D54,D54,Q,2014-Q4,45477.86
D54,D54,Q,2015-Q1,55624.41
D54,D54,Q,2015-Q2,54304.16
D54,D54,Q,2015-Q3,47970.57
D54,D54,Q,2015-Q4,52516.12
D54,D54,Q,2016-Q1,66140.35
D54,D54,Q,2016-Q2,60249.17
D54,D54,Q,2016-Q3,54113.27
D54,D54,Q,2016-Q4,58875.4
D54,D54,Q,2017-Q1,80344.17
D55,D55,A,1981,1078.61
D55,D55,A,1982,1139.95
D55,D55,A,1983,1293.26
D55,D55,A,1984,1471.31
D55,D55,A,1985,1374.9
D55,D55,A,1986,1507.5
D55,D55,A,1987,1658.82
D55,D55,A,1988,1780.72
D55,D55,A,1989,1928.98
D55,D55,A,1990,2157.84
D55,D55,A,1991,2476.65
D55,D55,A,1992,3059.54
D55,D55,A,1993,5124.37
D55,D55,A,1994,12613.1
D55,D55,A,1995,26770.87
D55,D55,A,1996,39646.3
D55,D55,A,1997,49646.15
D55,D55,A,1998,66416.26
D55,D55,A,1999,95781.5
D55,D55,A,2000,120823.76
D55,D55,A,2001,152165.61
D55,D55,A,2002,194151.59
D55,D55,A,2003,229381.85
D55,D55,A,2004,291010.01
D55,D55,A,2005,368058.19
D55,D55,A,2006,465523.66
D55,D55,A,2007,596434.22
D55,D55,A,2008,685899.35
D55,D55,A,2009,779467.88
D55,D55,A,2010,900022.87
D55,D55,A,2011,1000970.13
D55,D55,A,2012,1684479.51
D55,D55,A,2013,2023269.82
D55,D55,A,2014,2573210.38
D55,D55,A,2015,3295203.44
D55,D55,A,2016,3989092.1
D55,D55,Q,2010-Q1,273505.37
D55,D55,Q,2010-Q2,188394.2
D55,D55,Q,2010-Q3,197529.04
D55,D55,Q,2010-Q4,240594.26
D55,D55,Q,2011-Q1,300486.63
D55,D55,Q,2011-Q2,222200.08
D55,D55,Q,2011-Q3,213860.28
D55,D55,Q,2011-Q4,264423.14
D55,D55,Q,2012-Q1,435142.72
D55,D55,Q,2012-Q2,379947.96
D55,D55,Q,2012-Q3,340860.12
D55,D55,Q,2012-Q4,528528.71
D55,D55,Q,2013-Q1,647782
D55,D55,Q,2013-Q2,456736.42
D55,D55,Q,2013-Q3,400919.19
D55,D55,Q,2013-Q4,517832.2
D55,D55,Q,2014-Q1,682895.25
D55,D55,Q,2014-Q2,574005.51
D55,D55,Q,2014-Q3,517639.6
D55,D55,Q,2014-Q4,798670.03
D55,D55,Q,2015-Q1,895666.52
D55,D55,Q,2015-Q2,727607.98
D55,D55,Q,2015-Q3,658711.98
D55,D55,Q,2015-Q4,1013216.95
D55,D55,Q,2016-Q1,1076704.78
D55,D55,Q,2016-Q2,874975.7
D55,D55,Q,2016-Q3,805306.68
D55,D55,Q,2016-Q4,1232104.94
D55,D55,Q,2017-Q1,1237678.25
D56,D56,A,1981,144831.16
D56,D56,A,1982,154978.39
D56,D56,A,1983,162999.81
D56,D56,A,1984,170377.78
D56,D56,A,1985,192273.27
D56,D56,A,1986,202436.23
D56,D56,A,1987,249439.08
D56,D56,A,1988,320328.54
D56,D56,A,1989,419196.39
D56,D56,A,1990,499676.85
D56,D56,A,1991,596044.69
D56,D56,A,1992,909803.31
D56,D56,A,1993,1259070.46
D56,D56,A,1994,1762812.82
D56,D56,A,1995,2895201.36
D56,D56,A,1996,3779133.07
D56,D56,A,1997,4111640.63
D56,D56,A,1998,4588989.84
D56,D56,A,1999,5307361.52
D56,D56,A,2000,6897482.48
D56,D56,A,2001,8134141.81
D56,D56,A,2002,11332252.82
D56,D56,A,2003,13301558.86
D56,D56,A,2004,17321295.24
D56,D56,A,2005,22269977.83
D56,D56,A,2006,28662468.77
D56,D56,A,2007,32995384.35
D56,D56,A,2008,39157884.39
D56,D56,A,2009,44285560.5
D56,D56,A,2010,54612264.18
D56,D56,A,2011,62980397.22
D56,D56,A,2012,71713935.06
D56,D56,A,2013,80092563.38
D56,D56,A,2014,89043615.26
D56,D56,A,2015,94144960.45
D56,D56,A,2016,101489492.2
D56,D56,Q,2010-Q1,12583478.33
D56,D56,Q,2010-Q2,12934530.67
D56,D56,Q,2010-Q3,14304438.44
D56,D56,Q,2010-Q4,14789816.74
D56,D56,Q,2011-Q1,14501448.14
D56,D56,Q,2011-Q2,15054961.2
D56,D56,Q,2011-Q3,16163642.18
D56,D56,Q,2011-Q4,17260345.71
D56,D56,Q,2012-Q1,16450359.58
D56,D56,Q,2012-Q2,17743632.52
D56,D56,Q,2012-Q3,18521600.56
D56,D56,Q,2012-Q4,18998342.4
D56,D56,Q,2013-Q1,18295631.91
D56,D56,Q,2013-Q2,19931015.71
D56,D56,Q,2013-Q3,20464395.99
D56,D56,Q,2013-Q4,21401519.78
D56,D56,Q,2014-Q1,20169778.04
D56,D56,Q,2014-Q2,21734829.86
D56,D56,Q,2014-Q3,22933144.01
D56,D56,Q,2014-Q4,24205863.34
D56,D56,Q,2015-Q1,21041701.1
D56,D56,Q,2015-Q2,22859153.01
D56,D56,Q,2015-Q3,24313636.94
D56,D56,Q,2015-Q4,25930469.41
D56,D56,Q,2016-Q1,22235315.29
D56,D56,Q,2016-Q2,23547466.91
D56,D56,Q,2016-Q3,26537651.01
D56,D56,Q,2016-Q4,29169058.99
D56,D56,Q,2017-Q1,26028356.03
