Year,Place,StatVar,Quantity
2020,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,4009.414
2020,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,338.741
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,2658.413
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,538.578
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,128.817
2020,country/USA,dcid:Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,489561.212
2020,geoId/01,dcid:Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,8376.466
2020,geoId/10,dcid:Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,1515.936
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,10416.196
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,851.844
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,284.238
2020,country/USA,dcid:Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,7558851.124
2020,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,183619.04
2020,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,15658.02
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,31234.922
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,2416.04
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,801.108
2020,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,984999.704
2020,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,13452.856
2020,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,2335.34
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,7943.546
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,847.424
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCProductionTransportationMaterialMovingOccupation,276.428
2020,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,3198285.438
2020,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,47794.695
2020,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,9889.915
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,17195.083
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,1470.606
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,801.885
2020,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,4562890.584
2020,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,57589.7
2020,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,14201.196
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,17153.724
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,1410.36
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,771.226
2020,country/USA,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,88935.547
2020,geoId/01,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,622.0
2020,geoId/10,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,149.058
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,3066.743
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,248.8
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,97.461
2020,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,175426.417
2020,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,2006.102
2020,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,517.392
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,10319.201
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,354.018
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,215.58
2020,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCProductionTransportationMaterialMovingOccupation,933935.154
2020,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCProductionTransportationMaterialMovingOccupation,14705.352
2020,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCProductionTransportationMaterialMovingOccupation,2132.56
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCProductionTransportationMaterialMovingOccupation,18312.454
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCProductionTransportationMaterialMovingOccupation,1021.205
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCProductionTransportationMaterialMovingOccupation,370.88
2020,country/USA,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCProductionTransportationMaterialMovingOccupation,689986.52
2020,geoId/01,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCProductionTransportationMaterialMovingOccupation,12006.1
2020,geoId/10,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCProductionTransportationMaterialMovingOccupation,2168.888
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCProductionTransportationMaterialMovingOccupation,36315.08
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCProductionTransportationMaterialMovingOccupation,960.488
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCProductionTransportationMaterialMovingOccupation,342.456
2020,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,542120.633
2020,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,5465.889
2020,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,1606.2
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,14651.909
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,705.276
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,361.395
2020,country/USA,dcid:Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,751661.6
2020,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,9860.715
2020,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,1775.968
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,7516.616
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,830.376
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,366.776
2020,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,189050.914
2020,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,4788.144
2020,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,873.8
2020,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,7271.189
2020,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,583.92
2020,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,308.4
2019,country/USA,dcid:Count_Person,0100000US
2019,geoId/01,dcid:Count_Person,0400000US01
2019,geoId/10,dcid:Count_Person,0400000US10
2019,country/USA,dcid:Count_Person_Civilian_Employed,154842185.0
2019,geoId/01,dcid:Count_Person_Civilian_Employed,2097384.0
2019,geoId/10,dcid:Count_Person_Civilian_Employed,455620.0
2019,country/USA,dcid:MarginOfError_Count_Person_Civilian_Employed,156341
2019,geoId/01,dcid:MarginOfError_Count_Person_Civilian_Employed,8132
2019,geoId/10,dcid:MarginOfError_Count_Person_Civilian_Employed,2729
2019,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,2743687.0
2019,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,29183.0
2019,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,5223.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,15918
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,1144
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,588
2019,country/USA,dcid:Count_Person_NAICSConstruction,10207602.0
2019,geoId/01,dcid:Count_Person_NAICSConstruction,138532.0
2019,geoId/10,dcid:Count_Person_NAICSConstruction,31527.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction,52904
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction,3126
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction,1376
2019,country/USA,dcid:Count_Person_NAICSManufacturing,15651460.0
2019,geoId/01,dcid:Count_Person_NAICSManufacturing,300609.0
2019,geoId/10,dcid:Count_Person_NAICSManufacturing,36722.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing,38451
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing,4296
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing,1426
2019,country/USA,dcid:Count_Person_NAICSWholesaleTrade,4016566.0
2019,geoId/01,dcid:Count_Person_NAICSWholesaleTrade,53215.0
2019,geoId/10,dcid:Count_Person_NAICSWholesaleTrade,9345.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade,15024
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade,1575
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade,790
2019,country/USA,dcid:Count_Person_NAICSRetailTrade,17267009.0
2019,geoId/01,dcid:Count_Person_NAICSRetailTrade,242175.0
2019,geoId/10,dcid:Count_Person_NAICSRetailTrade,53583.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade,32263
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade,3634
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade,1822
2019,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities,8305602.0
2019,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities,114405.0
2019,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities,23112.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,22698
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,2305
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,1012
2019,country/USA,dcid:Count_Person_NAICSInformation,3114222.0
2019,geoId/01,dcid:Count_Person_NAICSInformation,31872.0
2019,geoId/10,dcid:Count_Person_NAICSInformation,6421.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation,18098
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation,1386
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation,545
2019,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,10151206.0
2019,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,115842.0
2019,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,43214.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,40245
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,2273
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,1433
2019,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,17924655.0
2019,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,202801.0
2019,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,46103.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,44339
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,3623
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,1539
2019,country/USA,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance,35840954.0
2019,geoId/01,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance,472143.0
2019,geoId/10,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance,112795.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance,135153
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance,5749
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance,2540
2019,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices,14962299.0
2019,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices,177450.0
2019,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices,42964.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices,61667
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices,4146
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices,1443
2019,country/USA,dcid:Count_Person_NAICSOtherServices,7522777.0
2019,geoId/01,dcid:Count_Person_NAICSOtherServices,105650.0
2019,geoId/10,dcid:Count_Person_NAICSOtherServices,19500.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices,24740
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices,2184
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices,1170
2019,country/USA,dcid:Count_Person_NAICSPublicAdministration,7134146.0
2019,geoId/01,dcid:Count_Person_NAICSPublicAdministration,113507.0
2019,geoId/10,dcid:Count_Person_NAICSPublicAdministration,25111.0
2019,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration,43253
2019,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration,2731
2019,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration,1236
