statvar,dcid
Weekly_Mean_Earnings_Person_Employed_NAICSFinancialActivities_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_FinancialActivities_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSProfessionalBusinessServices_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_ProfessionalBusinessServices_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSProfessionalBusinessServices_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_ProfessionalBusinessServices_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSLeisureHospitality_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_LeisureHospitality_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSLeisureHospitality_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_LeisureHospitality_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSOtherServices_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_OtherServices_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSOtherServices_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_OtherServices_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment,Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment
Mean_UsualHoursWorked_Person_Employed_NAICSGoodsProducing,Mean_UsualHoursWorked_Person_Employed_GoodsProducing
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_110099,Mean_UsualHoursWorked_Person_Employed_MiningAndLogging
Mean_UsualHoursWorked_Person_Employed_NAICSConstruction,Mean_UsualHoursWorked_Person_Employed_Construction
Mean_UsualHoursWorked_Person_Employed_NAICSManufacturing,Mean_UsualHoursWorked_Person_Employed_Manufacturing
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000,Mean_UsualHoursWorked_Person_Employed_DurableGoodsManufacturing
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000,Mean_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing
Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding,Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding
Mean_UsualHoursWorked_Person_Employed_NAICSTradeTransportationUtilities,Mean_UsualHoursWorked_Person_Employed_TradeTransportationUtilities
Mean_UsualHoursWorked_Person_Employed_NAICSWholesaleTrade,Mean_UsualHoursWorked_Person_Employed_WholesaleTrade
Mean_UsualHoursWorked_Person_Employed_NAICSRetailTrade,Mean_UsualHoursWorked_Person_Employed_RetailTrade
Mean_UsualHoursWorked_Person_Employed_NAICSTransportationWarehousing,Mean_UsualHoursWorked_Person_Employed_TransportationWarehousing
Mean_UsualHoursWorked_Person_Employed_NAICSUtilities,Mean_UsualHoursWorked_Person_Employed_Utilities
Mean_UsualHoursWorked_Person_Employed_NAICSInformation,Mean_UsualHoursWorked_Person_Employed_Information
Mean_UsualHoursWorked_Person_Employed_NAICSFinancialActivities,Mean_UsualHoursWorked_Person_Employed_FinancialActivities
Mean_UsualHoursWorked_Person_Employed_NAICSProfessionalBusinessServices,Mean_UsualHoursWorked_Person_Employed_ProfessionalBusinessServices
Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices,Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices
Mean_UsualHoursWorked_Person_Employed_NAICSLeisureHospitality,Mean_UsualHoursWorked_Person_Employed_LeisureHospitality
Mean_UsualHoursWorked_Person_Employed_NAICSOtherServices,Mean_UsualHoursWorked_Person_Employed_OtherServices
Mean_UsualHoursWorked_Person_Employed_NAICSManufacturing_WorkedOvertime,Mean_UsualHoursWorked_Person_Employed_Manufacturing_WorkedOvertime
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000_WorkedOvertime,Mean_UsualHoursWorked_Person_Employed_DurableGoodsManufacturing_WorkedOvertime
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000_WorkedOvertime,Mean_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing_WorkedOvertime
Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment,
Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment,
Hourly_Mean_Earnings_Person_Employed_NAICSGoodsProducing,Hourly_Mean_Earnings_Person_Employed_GoodsProducing
Weekly_Mean_Earnings_Person_Employed_NAICSGoodsProducing,Weekly_Mean_Earnings_Person_Employed_GoodsProducing
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_110099,Hourly_Mean_Earnings_Person_BLS_Employed_MiningAndLogging
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_110099,Weekly_Mean_Earnings_Person_BLS_Employed_MiningAndLogging
Hourly_Mean_Earnings_Person_Employed_NAICSConstruction,Hourly_Mean_Earnings_Person_Employed_Construction
Weekly_Mean_Earnings_Person_Employed_NAICSConstruction,Weekly_Mean_Earnings_Person_Employed_Construction
Hourly_Mean_Earnings_Person_Employed_NAICSManufacturing,Hourly_Mean_Earnings_Person_Employed_Manufacturing
Weekly_Mean_Earnings_Person_Employed_NAICSManufacturing,Weekly_Mean_Earnings_Person_Employed_Manufacturing
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_320000,Hourly_Mean_Earnings_Person_BLS_Employed_DurableGoodsManufacturing
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_320000,Weekly_Mean_Earnings_Person_BLS_Employed_DurableGoodsManufacturing
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_340000,Hourly_Mean_Earnings_Person_BLS_Employed_NondurableGoodsManufacturing
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_340000,Weekly_Mean_Earnings_Person_BLS_Employed_NondurableGoodsManufacturing
Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding,Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding
Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding,Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding
Hourly_Mean_Earnings_Person_Employed_NAICSTradeTransportationUtilities,Hourly_Mean_Earnings_Person_Employed_TradeTransportationUtilities
Weekly_Mean_Earnings_Person_Employed_NAICSTradeTransportationUtilities,Weekly_Mean_Earnings_Person_Employed_TradeTransportationUtilities
Hourly_Mean_Earnings_Person_Employed_NAICSWholesaleTrade,Hourly_Mean_Earnings_Person_Employed_WholesaleTrade
Weekly_Mean_Earnings_Person_Employed_NAICSWholesaleTrade,Weekly_Mean_Earnings_Person_Employed_WholesaleTrade
Hourly_Mean_Earnings_Person_Employed_NAICSRetailTrade,Hourly_Mean_Earnings_Person_Employed_RetailTrade
Weekly_Mean_Earnings_Person_Employed_NAICSRetailTrade,Weekly_Mean_Earnings_Person_Employed_RetailTrade
Hourly_Mean_Earnings_Person_Employed_NAICSTransportationWarehousing,Hourly_Mean_Earnings_Person_Employed_TransportationWarehousing
Weekly_Mean_Earnings_Person_Employed_NAICSTransportationWarehousing,Weekly_Mean_Earnings_Person_Employed_TransportationWarehousing
Hourly_Mean_Earnings_Person_Employed_NAICSUtilities,Hourly_Mean_Earnings_Person_Employed_Utilities
Weekly_Mean_Earnings_Person_Employed_NAICSUtilities,Weekly_Mean_Earnings_Person_Employed_Utilities
Hourly_Mean_Earnings_Person_Employed_NAICSInformation,Hourly_Mean_Earnings_Person_Employed_Information
Weekly_Mean_Earnings_Person_Employed_NAICSInformation,Weekly_Mean_Earnings_Person_Employed_Information
Hourly_Mean_Earnings_Person_Employed_NAICSFinancialActivities,Hourly_Mean_Earnings_Person_Employed_FinancialActivities
Weekly_Mean_Earnings_Person_Employed_NAICSFinancialActivities,Weekly_Mean_Earnings_Person_Employed_FinancialActivities
Hourly_Mean_Earnings_Person_Employed_NAICSProfessionalBusinessServices,Hourly_Mean_Earnings_Person_Employed_ProfessionalBusinessServices
Weekly_Mean_Earnings_Person_Employed_NAICSProfessionalBusinessServices,Weekly_Mean_Earnings_Person_Employed_ProfessionalBusinessServices
Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices,Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices
Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices,Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices
Hourly_Mean_Earnings_Person_Employed_NAICSLeisureHospitality,Hourly_Mean_Earnings_Person_Employed_LeisureHospitality
Weekly_Mean_Earnings_Person_Employed_NAICSLeisureHospitality,Weekly_Mean_Earnings_Person_Employed_LeisureHospitality
Hourly_Mean_Earnings_Person_Employed_NAICSOtherServices,Hourly_Mean_Earnings_Person_Employed_OtherServices
Weekly_Mean_Earnings_Person_Employed_NAICSOtherServices,Weekly_Mean_Earnings_Person_Employed_OtherServices
Count_Person_BLS_Employed_NAICS/236_ProductionAndNonsupervisory,Count_Person_Employed_ConstructionOfBuildings_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/238_ProductionAndNonsupervisory,Count_Person_Employed_SpecialtyTradeContractors_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/311_ProductionAndNonsupervisory,Count_Person_Employed_FoodManufacturing_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/332_ProductionAndNonsupervisory,Count_Person_Employed_FabricatedMetalProductManufacturing_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/334_ProductionAndNonsupervisory,Count_Person_Employed_ComputerAndElectronicProductManufacturing_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/4238_ProductionAndNonsupervisory,Count_Person_Employed_MachineryAndSupplyMerchantWholesalers_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/423_ProductionAndNonsupervisory,Count_Person_Employed_MerchantWholesalersDurableGoods_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/441_ProductionAndNonsupervisory,Count_Person_Employed_MotorVehicleAndPartsDealers_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/444_ProductionAndNonsupervisory,Count_Person_Employed_BuildingMaterialAndGardenSupplyStores_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/445_ProductionAndNonsupervisory,Count_Person_Employed_FoodAndBeverageStores_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/457_ProductionAndNonsupervisory,Count_Person_Employed_GasolineStationsAndFuelDealers_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/458_ProductionAndNonsupervisory,Count_Person_Employed_ClothingClothingAccessoriesShoeAndJewelryRetailers_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/517_ProductionAndNonsupervisory,Count_Person_Employed_Telecommunications_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/722_ProductionAndNonsupervisory,Count_Person_Employed_FoodServicesAndDrinkingPlaces_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/236_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_ConstructionOfBuildings_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/2381_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_BuildingFoundationAndExteriorContractors_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/2382_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_BuildingEquipmentContractors_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/2383_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_BuildingFinishingContractors_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/238_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_SpecialtyTradeContractors_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/311_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_FoodManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/332_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_FabricatedMetalProductManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/3335_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MetalworkingMachineryManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/333_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MachineryManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/334_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_ComputerAndElectronicProductManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/336_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_TransportationEquipmentManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/4238_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MachineryAndSupplyMerchantWholesalers_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/423_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MerchantWholesalersDurableGoods_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/424_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MerchantWholesalersNondurableGoods_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/425_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_ElectronicMarketsAndAgentsAndBrokers_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/441_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MotorVehicleAndPartsDealers_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/444_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_BuildingMaterialAndGardenSupplyStores_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/445_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_FoodAndBeverageStores_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/455_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_GeneralMerchandiseRetailers_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/457_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_GasolineStationsAndFuelDealers_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/458_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_ClothingClothingAccessoriesShoeAndJewelryRetailers_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/7139_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_OtherAmusementAndRecreationIndustries_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/722_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_FoodServicesAndDrinkingPlaces_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/236_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_ConstructionOfBuildings_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/2381_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_BuildingFoundationAndExteriorContractors_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/2382_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_BuildingEquipmentContractors_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/2383_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_BuildingFinishingContractors_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/238_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_SpecialtyTradeContractors_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/311_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_FoodManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/332_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_FabricatedMetalProductManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/3335_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_MetalworkingMachineryManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/333_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_MachineryManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/334_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_ComputerAndElectronicProductManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/336_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_TransportationEquipmentManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/4238_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_MachineryAndSupplyMerchantWholesalers_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/423_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_MerchantWholesalersDurableGoods_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/424_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_MerchantWholesalersNondurableGoods_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/425_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_ElectronicMarketsAndAgentsAndBrokers_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/441_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_MotorVehicleAndPartsDealers_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/444_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_BuildingMaterialAndGardenSupplyStores_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/445_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_FoodAndBeverageStores_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/455_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_GeneralMerchandiseRetailers_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/457_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_GasolineStationsAndFuelDealers_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/458_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_ClothingClothingAccessoriesShoeAndJewelryRetailers_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/7139_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_OtherAmusementAndRecreationIndustries_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/722_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_FoodServicesAndDrinkingPlaces_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_110099_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_Miningandlogging_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_Durablegoodsmanufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000_ProductionAndNonsupervisory,MeanValue_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/236_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_ConstructionOfBuildings_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/2381_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_BuildingFoundationAndExteriorContractors_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/2382_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_BuildingEquipmentContractors_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/2383_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_BuildingFinishingContractors_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/238_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_SpecialtyTradeContractors_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/311_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_FoodManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/332_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_FabricatedMetalProductManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/3335_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MetalworkingMachineryManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/333_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MachineryManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/334_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_ComputerAndElectronicProductManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/336_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_TransportationEquipmentManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/4238_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MachineryAndSupplyMerchantWholesalers_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/423_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MerchantWholesalersDurableGoods_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/424_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MerchantWholesalersNondurableGoods_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/425_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_ElectronicMarketsAndAgentsAndBrokers_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/441_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MotorVehicleAndPartsDealers_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/444_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_BuildingMaterialAndGardenSupplyStores_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/445_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_FoodAndBeverageStores_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/455_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_GeneralMerchandiseRetailers_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/457_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_GasolineStationsAndFuelDealers_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/458_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_ClothingClothingAccessoriesShoeAndJewelryRetailers_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/7139_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_OtherAmusementAndRecreationIndustries_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/722_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_FoodServicesAndDrinkingPlaces_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSConstruction,Weekly_Mean_UsualHoursWorked_Person_Employed_Construction
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSConstruction_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_Construction_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSFinancialActivities,Weekly_Mean_UsualHoursWorked_Person_Employed_FinancialActivities
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSFinancialActivities_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_FinancialActivities_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSGoodsProducing,Weekly_Mean_UsualHoursWorked_Person_Employed_GoodsProducing
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSGoodsProducing_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_GoodsProducing_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSInformation,Weekly_Mean_UsualHoursWorked_Person_Employed_Information
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSInformation_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_Information_ProductionAndNonsupervisory
