"observationPeriods","Units","StatVar","MeasurementMethods","ScalingFactors","MinDate","NumPlaces"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_LodgingAwayFromHome","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_Electricity","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1986Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_GardeningAndLawncareServices","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriodDecember1986Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_EyeglassesAndEyeCare","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_DairyAndRelatedProducts","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_DeliveryServices","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_FrozenFruitsAndVegetables","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_RecordedMusicAndMusicSubscriptions","[BLSUnchained]","[]","2017-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_BeefAndVeal","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_Snacks","[BLSUnchained]","[]","2011-11","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_HousekeepingSupplies","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItemsLessShelter","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_PetsAndPetProducts","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_CandyAndChewingGum","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_HouseholdCleaningProducts","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1999Equals100, IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FoodAndBeverages","[BLSChained, BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_BoysAndGirlsFootwear","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_WomensOuterwear","[BLSUnchained]","[]","2011-01","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_Televisions","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_OtherFurniture","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_AudioEquipment","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_Housing","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_AllItemsLessFoodAndEnergy","[BLSUnchained]","[]","2011-11","1"
"[P1Y]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_NewAndUsedMotorVehicles","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_BabyFood","[BLSUnchained]","[]","2012-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_PhysiciansServices","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_PersonalCare","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember2005Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_InfantsEquipment","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1990Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_IndoorPlantsAndFlowers","[BLSUnchained]","[]","2011-01","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_BreadOtherThanWhite","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FreshWholeMilk","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_PersonalCareServices","[BLSUnchained]","[]","2012-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_GirlsApparel","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FoodAwayFromHome","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_SportsVehiclesIncludingBicycles","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_WineAwayFromHome","[BLSUnchained]","[]","2012-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_HospitalAndRelatedServices","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_BeerAleAndOtherMaltBeveragesAwayFromHome","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItemsLessFoodAndShelter","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_GasolineUnleadedPremium","[BLSUnchained]","[]","2011-11","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_AllItemsLessFood","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_Bananas","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_Electricity","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_CannedFruits","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_LaundryAndDryCleaningServices","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_InstantAndFreezeDriedCoffee","[BLSUnchained]","[]","2012-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_OtherFoodAwayFromHome","[BLSUnchained]","[]","2011-01","1"
"[P1Y]","[IndexPointBasePeriodDecember1982Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanWageEarnerAndClericalWorker_OwnersEquivalentRentOfResidences","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriodDecember2007Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_IntercityTrainFare","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_VideoAndAudio","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_PetsAndPetProducts","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_PetServices","[BLSUnchained]","[]","2011-11","1"
"[P1Y]","[IndexPointBasePeriodDecember2009Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_TransportationCommoditiesLessMotorFuel","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_AlcoholicBeveragesAtHome","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FreshBiscuitsOrRollsOrMuffins","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_Meats","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FreshMilkOtherThanWhole","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_MensShirtsAndSweaters","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_DomesticallyProducedFarmFood","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_EnergyServices","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_GasolineUnleadedPremium","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_SugarAndSweets","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_BaconBreakfastSausageAndRelatedProducts","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanWageEarnerAndClericalWorker_AllItemsLessFoodAndEnergy","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_Nondurables","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AlcoholicBeverages","[BLSUnchained]","[]","2011-01","1"
"[P1Y]","[IndexPointBasePeriodDecember2009Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_RecreationCommodities","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_FurnitureAndBedding","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AdmissionToSportingEvents","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FilmProcessing","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_Shelter","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_FilmAndPhotographicSupplies","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_CheckingAccountAndOtherBankServices","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_VideoAndAudio","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember2007Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_PersonalComputerAndPeripheralEquipment","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1999Equals100, IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_PrivateTransportation","[BLSChained, BLSUnchained]","[]","2011-01","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_AlcoholicBeverages","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AdmissionToMoviesTheatersAndConcerts","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_SewingMachinesFabricAndSupplies","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_HouseholdEnergy","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_NonfrozenNoncarbonatedJuicesAndDrinks","[BLSUnchained]","[]","2012-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_AirlineFares","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_ToysGamesHobbiesAndPlaygroundEquipment","[BLSUnchained]","[]","2012-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanWageEarnerAndClericalWorker_ServicesLessEnergyServices","[BLSUnchained]","[]","2011-11","1"
"[P1Y]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_VideoAndAudio","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanWageEarnerAndClericalWorker_CerealsAndBakeryProducts","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_HairDentalShavingAndMiscellaneousPersonalCareProducts","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_OtherPoultryIncludingTurkey","[BLSUnchained]","[]","2011-01","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_CrackersBreadAndCrackerProducts","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_CannedVegetables","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_HouseholdEnergy","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_CakesCupcakesAndCookies","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember1983Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_NewTrucks","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriodDecember2009Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_RecreationServices","[BLSUnchained]","[]","2011-11","1"
"[P1Y]","[IndexPointBasePeriodDecember2009Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_IntracityMassTransit","[BLSUnchained]","[]","2011-12","1"
"[P1Y]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_SaucesAndGravies","[BLSUnchained]","[]","2011-12","1"
"[P1M]","[IndexPointBasePeriodDecember1997Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_MajorAppliances","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_UrbanConsumer_FuelOilAndOtherFuels","[BLSUnchained]","[]","2011-11","1"
"[P1M]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyAdjusted_ConsumerPriceIndex_ConsumerGoodsAndServices_UrbanConsumer_AllItemsLessFoodShelterEnergyAndUsedCarsAndTrucks","[BLSUnchained]","[]","2011-01","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_BoysAndGirlsFootwear","[BLSUnchained]","[]","2011-12","1"
"[P1Y]","[IndexPointBasePeriod1982_1984Equals100]","SeasonallyUnadjusted_GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_YearOnChange_UrbanConsumer_NondurablesLessFoodBeveragesAndApparel","[BLSUnchained]","[]","2011-12","1"
