Date,Count_MedicalConditionIncident_COVID_19_PatientHospitalizedWithSymptoms,Count_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,Count_MedicalConditionIncident_COVID_19_PatientInHomeIsolation,Count_MedicalConditionIncident_COVID_19_ActiveCase,IncrementalCount_MedicalConditionIncident_COVID_19_PositiveCase,IncrementalCount_MedicalConditionIncident_COVID_19_ActiveCase,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,PositiveCasesFromClinicActivity,PositiveCasesFromSurveyAndTest,CumulativeCount_MedicalConditionIncident_COVID_19_PositiveCase,CumulativeCount_MedicalTest_COVID_19,CumulativeCount_Person_COVID_19_Tested,Location
2020-07-30,1,0,1,25,26,0,0,421,23,468.0,2.0,470,27535,26384.0,nuts/ITF2
2020-07-30,6,1,7,85,92,6,6,2318,292,2702.0,0.0,2702,104108,53491.0,nuts/ITH1
2020-07-30,0,0,0,101,101,3,3,4467,405,3394.0,1579.0,4973,151105,72141.0,nuts/ITH2
2020-07-30,124,5,129,661,790,-11,10,26728,4128,25317.0,6329.0,31646,496601,304335.0,nuts/ITC1
2020-07-30,17,0,17,77,94,2,3,3964,551,1990.0,2619.0,4609,238142,163824.0,nuts/ITF4
2020-07-30,3,0,3,20,23,0,0,1237,134,1365.0,29.0,1394,105701,89608.0,nuts/ITG2
2020-07-30,33,2,35,224,259,35,39,2730,283,2798.0,474.0,3272,274288,216010.0,nuts/ITG1
2020-07-30,17,0,17,372,389,9,11,8946,1134,10236.0,233.0,10469,421637,279879.0,nuts/ITI1
2020-07-30,7,0,7,10,17,0,0,1368,80,1444.0,21.0,1465,120199,77819.0,nuts/ITI2
2020-07-30,1,0,1,11,12,-1,0,1050,146,1090.0,118.0,1208,21408,15516.0,nuts/ITC2
2020-07-30,31,3,34,857,891,107,112,17039,2073,19385.0,618.0,20003,1214358,482840.0,nuts/ITH3
2020-07-31,13,1,14,97,111,5,5,2799,472,3138.0,244.0,3382,128483,84411.0,nuts/ITF1
2020-07-31,2,0,2,48,50,3,3,374,28,402.0,50.0,452,47200,46410.0,nuts/ITF5
2020-07-31,3,1,4,93,97,4,4,1072,97,1159.0,107.0,1266,120668,118634.0,nuts/ITF6
2020-07-31,48,6,54,341,395,-4,9,4169,435,4923.0,76.0,4999,332836,170810.0,nuts/ITF3
2020-07-31,59,4,63,1433,1496,25,36,23885,4289,28354.0,1316.0,29670,655330,395936.0,nuts/ITH5
2020-07-31,9,2,11,111,122,0,3,2927,345,3377.0,17.0,3394,251621,125634.0,nuts/ITH4
2020-07-31,183,9,192,753,945,8,18,6839,863,6197.0,2450.0,8647,416921,343670.0,nuts/ITI4
2020-07-31,19,0,19,181,200,4,4,8447,1567,8468.0,1746.0,10214,189022,100861.0,nuts/ITC3
2020-07-31,148,7,155,5856,6011,-24,77,73402,16806,89624.0,6595.0,96219,1300088,782147.0,nuts/ITC4
2020-07-31,6,0,6,141,147,17,21,5750,987,6884.0,0.0,6884,167216,100200.0,nuts/ITI3
2020-07-31,1,0,1,26,27,1,1,421,23,469.0,2.0,471,27679,26528.0,nuts/ITF2
2020-07-31,6,1,7,95,102,10,15,2323,292,2717.0,0.0,2717,105217,54206.0,nuts/ITH1
2020-07-31,0,0,0,100,100,-1,2,4470,405,3394.0,1581.0,4975,153167,72464.0,nuts/ITH2
2020-07-31,103,5,108,691,799,9,21,26739,4129,25281.0,6386.0,31667,499126,305619.0,nuts/ITC1
2020-07-31,18,0,18,77,95,1,2,3964,552,1991.0,2620.0,4611,240004,165237.0,nuts/ITF4
2020-07-31,3,0,3,30,33,10,10,1237,134,1365.0,39.0,1404,106345,90445.0,nuts/ITG2
2020-07-31,38,2,40,235,275,16,16,2730,283,2809.0,479.0,3288,276773,217405.0,nuts/ITG1
2020-07-31,17,0,17,370,387,-2,14,8962,1134,10250.0,233.0,10483,424574,281692.0,nuts/ITI1
2020-07-31,6,0,6,12,18,1,1,1368,80,1445.0,21.0,1466,120896,78170.0,nuts/ITI2
2020-07-31,1,0,1,11,12,0,0,1050,146,1090.0,118.0,1208,21532,15574.0,nuts/ITC2
2020-07-31,33,3,36,964,1000,109,117,17046,2074,19407.0,713.0,20120,1228415,485614.0,nuts/ITH3
2020-08-01,13,1,14,101,115,4,5,2800,472,3142.0,245.0,3387,129601,85021.0,nuts/ITF1
2020-08-01,2,0,2,48,50,0,0,374,28,402.0,50.0,452,47429,46639.0,nuts/ITF5
2020-08-01,4,1,5,92,97,0,3,1075,97,1159.0,110.0,1269,121803,119769.0,nuts/ITF6
2020-08-01,39,3,42,355,397,2,10,4177,435,4933.0,76.0,5009,334998,172579.0,nuts/ITF3
2020-08-01,67,4,71,1439,1510,14,56,23925,4291,28373.0,1353.0,29726,665741,402424.0,nuts/ITH5
2020-08-01,8,3,11,118,129,7,7,2927,345,3380.0,21.0,3401,254163,126425.0,nuts/ITH4
2020-08-01,172,9,181,769,950,5,18,6852,863,6198.0,2467.0,8665,419071,345548.0,nuts/ITI4
2020-08-01,19,0,19,194,213,13,16,8450,1567,8474.0,1756.0,10230,190749,101716.0,nuts/ITC3
2020-08-01,158,9,167,5788,5955,-56,55,73512,16807,89651.0,6623.0,96274,1308507,787173.0,nuts/ITC4
2020-08-01,8,0,8,136,144,-3,5,5758,987,6889.0,0.0,6889,167946,100767.0,nuts/ITI3
2020-08-01,1,0,1,28,29,2,2,421,23,471.0,2.0,473,27849,26698.0,nuts/ITF2
2020-08-01,6,1,7,100,107,5,8,2326,292,2725.0,0.0,2725,106169,54755.0,nuts/ITH1
2020-08-01,1,0,1,98,99,-1,0,4471,405,3394.0,1581.0,4975,154461,72811.0,nuts/ITH2
2020-08-01,96,5,101,700,801,2,16,26753,4129,25235.0,6448.0,31683,501784,307168.0,nuts/ITC1
2020-08-01,19,0,19,93,112,17,20,3967,552,1992.0,2639.0,4631,241836,166712.0,nuts/ITF4
2020-08-01,4,0,4,35,39,6,6,1237,134,1366.0,44.0,1410,107039,91026.0,nuts/ITG2
2020-08-01,36,3,39,242,281,6,10,2734,283,2816.0,482.0,3298,279516,219093.0,nuts/ITG1
2020-08-01,16,0,16,376,392,5,6,8962,1135,10255.0,234.0,10489,427761,283394.0,nuts/ITI1
2020-08-01,7,0,7,17,24,6,6,1368,80,1450.0,22.0,1472,121784,78643.0,nuts/ITI2
2020-08-01,1,0,1,11,12,0,0,1050,146,1090.0,118.0,1208,21588,15609.0,nuts/ITC2
2020-08-01,28,4,32,969,1001,1,46,17090,2075,19420.0,746.0,20166,1243701,489602.0,nuts/ITH3
2020-08-02,16,1,17,99,116,1,2,2801,472,3138.0,251.0,3389,130753,85639.0,nuts/ITF1
2020-08-02,2,0,2,49,51,1,1,374,28,402.0,51.0,453,47430,46640.0,nuts/ITF5
2020-08-02,5,1,6,92,98,1,1,1075,97,1159.0,111.0,1270,122362,120328.0,nuts/ITF6
2020-08-02,35,3,38,363,401,4,7,4180,435,4940.0,76.0,5016,337192,174273.0,nuts/ITF3
2020-08-02,68,4,72,1468,1540,30,49,23943,4291,28392.0,1382.0,29774,673244,407452.0,nuts/ITH5
2020-08-02,9,3,12,125,137,8,10,2929,345,3382.0,29.0,3411,255780,126943.0,nuts/ITH4
2020-08-02,176,9,185,779,964,14,17,6855,863,6203.0,2479.0,8682,421864,347749.0,nuts/ITI4
2020-08-02,20,0,20,196,216,3,6,8453,1567,8477.0,1759.0,10236,192061,102520.0,nuts/ITC3
2020-08-02,153,9,162,5659,5821,-134,38,73676,16815,89676.0,6636.0,96312,1316219,791698.0,nuts/ITC4
2020-08-02,11,0,11,136,147,3,8,5763,987,6897.0,0.0,6897,169032,101330.0,nuts/ITI3
2020-08-02,1,0,1,30,31,2,2,421,23,473.0,2.0,475,28138,26987.0,nuts/ITF2
2020-08-02,7,0,7,100,107,0,3,2329,292,2728.0,0.0,2728,107198,55385.0,nuts/ITH1
2020-08-02,1,0,1,98,99,0,4,4475,405,3395.0,1584.0,4979,155400,73042.0,nuts/ITH2
2020-08-02,95,5,100,710,810,9,15,26759,4129,25209.0,6489.0,31698,503678,308574.0,nuts/ITC1
2020-08-02,20,0,20,100,120,8,8,3967,552,1994.0,2645.0,4639,243309,167514.0,nuts/ITF4
2020-08-02,3,0,3,40,43,4,4,1237,134,1369.0,45.0,1414,107416,91373.0,nuts/ITG2
2020-08-02,36,3,39,246,285,4,7,2737,283,2822.0,483.0,3305,280835,220126.0,nuts/ITG1
2020-08-02,15,0,15,382,397,5,9,8966,1135,10263.0,235.0,10498,430576,285083.0,nuts/ITI1
2020-08-02,7,0,7,19,26,2,2,1368,80,1451.0,23.0,1474,122404,78969.0,nuts/ITI2
2020-08-02,1,0,1,12,13,1,1,1050,146,1074.0,135.0,1209,21699,15680.0,nuts/ITC2
2020-08-02,27,4,31,1003,1034,33,45,17102,2075,19433.0,778.0,20211,1250175,490763.0,nuts/ITH3
2020-08-03,16,1,17,107,124,8,9,2802,472,3139.0,259.0,3398,130877,85744.0,nuts/ITF1
2020-08-03,2,0,2,49,51,0,0,374,28,402.0,51.0,453,47706,46916.0,nuts/ITF5
2020-08-03,5,1,6,92,98,0,0,1075,97,1159.0,111.0,1270,122601,120567.0,nuts/ITF6
2020-08-03,47,2,49,348,397,-4,4,4187,436,4944.0,76.0,5020,338018,174985.0,nuts/ITF3
2020-08-03,68,3,71,1489,1560,20,34,23957,4291,28403.0,1405.0,29808,678601,409341.0,nuts/ITH5
2020-08-03,9,3,12,124,136,-1,0,2929,346,3388.0,23.0,3411,256348,127228.0,nuts/ITH4
2020-08-03,174,9,183,791,974,10,15,6859,864,6209.0,2488.0,8697,424283,349522.0,nuts/ITI4
2020-08-03,21,0,21,174,195,-21,2,8475,1568,8468.0,1770.0,10238,192669,102878.0,nuts/ITC3
2020-08-03,162,9,171,5624,5795,-26,25,73724,16818,89689.0,6648.0,96337,1320427,794279.0,nuts/ITC4
2020-08-03,13,0,13,127,140,-7,0,5770,987,6897.0,0.0,6897,169125,101386.0,nuts/ITI3
2020-08-03,1,0,1,32,33,2,2,421,23,475.0,2.0,477,28221,27070.0,nuts/ITF2
2020-08-03,7,0,7,105,112,5,6,2330,292,2734.0,0.0,2734,107735,55757.0,nuts/ITH1
2020-08-03,3,0,3,97,100,1,2,4476,405,3396.0,1585.0,4981,155785,73149.0,nuts/ITH2
2020-08-03,95,5,100,713,813,3,13,26767,4131,25169.0,6542.0,31711,504973,309217.0,nuts/ITC1
2020-08-03,23,0,23,102,125,5,9,3970,553,1994.0,2654.0,4648,244174,168787.0,nuts/ITF4
2020-08-03,3,0,3,41,44,1,2,1238,134,1370.0,46.0,1416,107836,91739.0,nuts/ITG2
2020-08-03,36,3,39,249,288,3,3,2737,283,2824.0,484.0,3308,281658,220629.0,nuts/ITG1
2020-08-03,16,1,17,381,398,1,10,8974,1136,10270.0,238.0,10508,432068,285916.0,nuts/ITI1
2020-08-03,7,0,7,20,27,1,1,1368,80,1451.0,24.0,1475,122665,79126.0,nuts/ITI2
2020-08-03,1,0,1,12,13,0,0,1050,146,1074.0,135.0,1209,21788,15732.0,nuts/ITC2
2020-08-03,25,4,29,1022,1051,17,22,17106,2076,19436.0,797.0,20233,1253243,491567.0,nuts/ITH3
2020-08-04,18,1,19,106,125,1,3,2804,472,3141.0,260.0,3401,131432,86079.0,nuts/ITF1
2020-08-04,2,0,2,49,51,0,0,374,28,402.0,51.0,453,47932,47142.0,nuts/ITF5
2020-08-04,6,1,7,92,99,1,2,1076,97,1159.0,113.0,1272,123468,121434.0,nuts/ITF6
2020-08-04,44,2,46,346,392,-5,2,4194,436,4946.0,76.0,5022,338946,175739.0,nuts/ITF3
2020-08-04,79,4,83,1498,1581,21,42,23978,4291,28425.0,1425.0,29850,685985,412865.0,nuts/ITH5
2020-08-04,7,2,9,129,138,2,5,2932,346,3391.0,25.0,3416,258647,127931.0,nuts/ITH4
2020-08-04,179,8,187,800,987,13,17,6863,864,6219.0,2495.0,8714,426671,351191.0,nuts/ITI4
2020-08-04,22,0,22,178,200,5,5,8475,1568,8446.0,1797.0,10243,193719,103441.0,nuts/ITC3
2020-08-04,160,9,169,5583,5752,-43,44,73810,16819,89704.0,6677.0,96381,1326123,797918.0,nuts/ITC4
2020-08-04,15,0,15,124,139,-1,2,5773,987,6899.0,0.0,6899,170279,101871.0,nuts/ITI3
2020-08-04,1,0,1,32,33,0,0,421,23,475.0,2.0,477,28349,27197.0,nuts/ITF2
2020-08-04,7,0,7,111,118,6,6,2330,292,2740.0,0.0,2740,108171,56024.0,nuts/ITH1
2020-08-04,3,0,3,85,88,-12,2,4490,405,3397.0,1586.0,4983,156181,73352.0,nuts/ITH2
2020-08-04,101,6,107,691,798,-15,8,26789,4132,25147.0,6572.0,31719,508134,310492.0,nuts/ITC1
2020-08-04,22,0,22,109,131,6,7,3971,553,1995.0,2660.0,4655,246581,170642.0,nuts/ITF4
2020-08-04,3,0,3,42,45,1,2,1239,134,1370.0,48.0,1418,108850,92306.0,nuts/ITG2
2020-08-04,34,3,37,256,293,5,10,2741,284,2832.0,486.0,3318,284328,222225.0,nuts/ITG1
2020-08-04,18,0,18,387,405,7,11,8977,1137,10278.0,241.0,10519,434741,287473.0,nuts/ITI1
2020-08-04,7,0,7,22,29,2,2,1368,80,1451.0,26.0,1477,123724,79586.0,nuts/ITI2
2020-08-04,1,0,1,12,13,0,0,1050,146,1091.0,118.0,1209,21925,15819.0,nuts/ITC2
2020-08-04,32,5,37,1028,1065,14,20,17111,2077,19446.0,807.0,20253,1260403,494299.0,nuts/ITH3
2020-08-05,19,1,20,120,140,15,19,2808,472,3160.0,260.0,3420,132316,86563.0,nuts/ITF1
2020-08-05,2,0,2,51,53,2,1,373,28,402.0,52.0,454,48206,47416.0,nuts/ITF5
2020-08-05,6,1,7,94,101,2,2,1076,97,1159.0,115.0,1274,124526,122492.0,nuts/ITF6
2020-08-05,44,1,45,349,394,2,8,4198,438,4953.0,77.0,5030,341031,177414.0,nuts/ITF3
2020-08-05,73,4,77,1532,1609,28,47,23997,4291,28438.0,1459.0,29897,694508,418046.0,nuts/ITH5
2020-08-05,8,2,10,137,147,9,9,2932,346,3400.0,25.0,3425,261538,128698.0,nuts/ITH4
2020-08-05,188,7,195,788,983,-4,12,6878,865,6220.0,2506.0,8726,429548,353130.0,nuts/ITI4
2020-08-05,18,0,18,189,207,7,7,8475,1568,8440.0,1810.0,10250,195342,104340.0,nuts/ITC3
2020-08-05,164,11,175,5648,5823,71,138,73872,16824,89814.0,6705.0,96519,1335383,803355.0,nuts/ITC4
2020-08-05,15,0,15,122,137,-2,6,5781,987,6905.0,0.0,6905,171452,102536.0,nuts/ITI3
2020-08-05,1,0,1,33,34,1,1,421,23,475.0,3.0,478,28501,27346.0,nuts/ITF2
2020-08-05,8,0,8,108,116,-2,5,2337,292,2745.0,0.0,2745,109465,56638.0,nuts/ITH1
2020-08-05,3,0,3,76,79,-9,1,4500,405,3397.0,1587.0,4984,157412,73665.0,nuts/ITH2
2020-08-05,94,4,98,682,780,-18,21,26826,4134,25113.0,6627.0,31740,510732,311770.0,nuts/ITC1
2020-08-05,24,0,24,128,152,21,23,3973,553,1919.0,2759.0,4678,249211,171932.0,nuts/ITF4
2020-08-05,5,0,5,48,53,8,9,1240,134,1374.0,53.0,1427,109882,93176.0,nuts/ITG2
2020-08-05,34,4,38,276,314,21,21,2741,284,2840.0,499.0,3339,286665,223645.0,nuts/ITG1
2020-08-05,18,0,18,397,415,10,11,8978,1137,10282.0,248.0,10530,438634,289710.0,nuts/ITI1
2020-08-05,6,0,6,24,30,1,2,1369,80,1452.0,27.0,1479,124855,80145.0,nuts/ITI2
2020-08-05,1,0,1,11,12,-1,0,1051,146,1091.0,118.0,1209,21983,15855.0,nuts/ITC2
2020-08-05,33,6,39,1028,1067,2,41,17150,2077,19465.0,829.0,20294,1269850,496893.0,nuts/ITH3
2020-08-06,20,1,21,132,153,13,15,2810,472,3149.0,286.0,3435,133345,86980.0,nuts/ITF1
2020-08-06,2,0,2,51,53,0,0,373,28,402.0,52.0,454,48573,47783.0,nuts/ITF5
2020-08-06,7,1,8,83,91,-10,2,1088,97,1159.0,117.0,1276,125393,123359.0,nuts/ITF6
2020-08-06,20,1,21,364,385,-9,5,4212,438,4957.0,78.0,5035,343950,179583.0,nuts/ITF3
2020-08-06,78,4,82,1570,1652,43,58,24011,4291,28454.0,1500.0,29954,704622,423543.0,nuts/ITH5
2020-08-06,11,2,13,140,153,6,7,2933,346,3404.0,28.0,3432,263885,129283.0,nuts/ITH4
2020-08-06,185,8,193,800,993,10,18,6886,865,6223.0,2521.0,8744,433176,355838.0,nuts/ITI4
2020-08-06,20,0,20,190,210,3,13,8485,1568,8443.0,1820.0,10263,196917,105218.0,nuts/ITC3
2020-08-06,168,11,179,5549,5728,-95,118,74080,16829,89887.0,6750.0,96637,1344362,808787.0,nuts/ITC4
2020-08-06,16,0,16,125,141,4,9,5786,987,6911.0,3.0,6914,172676,103309.0,nuts/ITI3
2020-08-06,1,0,1,33,34,0,0,421,23,475.0,3.0,478,28685,27530.0,nuts/ITF2
2020-08-06,8,0,8,116,124,8,12,2341,292,2757.0,0.0,2757,110703,57346.0,nuts/ITH1
2020-08-06,3,0,3,77,80,1,4,4503,405,3397.0,1591.0,4988,158888,74061.0,nuts/ITH2
2020-08-06,90,4,94,684,778,-2,22,26849,4135,25058.0,6704.0,31762,513925,313748.0,nuts/ITC1
2020-08-06,24,0,24,134,158,6,7,3974,553,1892.0,2793.0,4685,251470,173426.0,nuts/ITF4
2020-08-06,7,0,7,48,55,2,3,1241,134,1374.0,56.0,1430,110821,93975.0,nuts/ITG2
2020-08-06,37,4,41,301,342,28,30,2743,284,2853.0,516.0,3369,289460,225491.0,nuts/ITG1
2020-08-06,20,0,20,405,425,10,17,8985,1137,10287.0,260.0,10547,441676,291429.0,nuts/ITI1
2020-08-06,8,0,8,21,29,-1,3,1373,80,1455.0,27.0,1482,125769,80599.0,nuts/ITI2
2020-08-06,1,0,1,12,13,1,1,1051,146,1092.0,118.0,1210,22165,15940.0,nuts/ITC2
2020-08-06,36,6,42,1055,1097,30,58,17178,2077,19484.0,868.0,20352,1279252,499706.0,nuts/ITH3
2020-08-07,22,1,23,167,190,37,39,2812,472,3178.0,296.0,3474,134268,87440.0,nuts/ITF1
2020-08-07,2,0,2,72,74,21,21,373,28,402.0,73.0,475,48882,48092.0,nuts/ITF5
2020-08-07,7,1,8,89,97,6,7,1089,97,1159.0,124.0,1283,126434,124400.0,nuts/ITF6
2020-08-07,32,2,34,338,372,-13,15,4240,438,4968.0,82.0,5050,345975,180679.0,nuts/ITF3
2020-08-07,79,4,83,1592,1675,23,54,24041,4292,28476.0,1532.0,30008,714133,429300.0,nuts/ITH5
2020-08-07,13,3,16,139,155,2,4,2935,346,3407.0,29.0,3436,266031,129930.0,nuts/ITH4
2020-08-07,184,8,192,816,1008,15,20,6891,865,6231.0,2533.0,8764,435517,357556.0,nuts/ITI4
2020-08-07,22,1,23,193,216,6,9,8488,1568,8445.0,1827.0,10272,198244,105914.0,nuts/ITC3
2020-08-07,170,9,179,5466,5645,-83,69,74232,16829,89924.0,6782.0,96706,1352490,813260.0,nuts/ITC4
2020-08-07,13,0,13,145,158,17,21,5790,987,6934.0,1.0,6935,173725,103904.0,nuts/ITI3
2020-08-07,1,0,1,34,35,1,1,421,23,475.0,4.0,479,28840,27685.0,nuts/ITF2
2020-08-07,8,0,8,120,128,4,4,2341,292,2761.0,0.0,2761,111813,57987.0,nuts/ITH1
2020-08-07,5,0,5,77,82,2,4,4505,405,3399.0,1593.0,4992,160139,74347.0,nuts/ITH2
2020-08-07,88,3,91,701,792,14,37,26871,4136,25012.0,6787.0,31799,516586,315167.0,nuts/ITC1
2020-08-07,26,0,26,144,170,12,11,3973,553,1844.0,2852.0,4696,253378,174742.0,nuts/ITF4
2020-08-07,8,0,8,50,58,3,3,1241,134,1374.0,59.0,1433,111619,94626.0,nuts/ITG2
2020-08-07,37,4,41,328,369,27,27,2743,284,2866.0,530.0,3396,291872,226979.0,nuts/ITG1
2020-08-07,18,0,18,417,435,10,13,8988,1137,10292.0,268.0,10560,444333,292933.0,nuts/ITI1
2020-08-07,8,0,8,25,33,4,6,1375,80,1455.0,33.0,1488,126654,80959.0,nuts/ITI2
2020-08-07,5,0,5,12,17,4,4,1051,146,1096.0,118.0,1214,22230,15985.0,nuts/ITC2
2020-08-07,31,6,37,1178,1215,118,183,17242,2078,19503.0,1032.0,20535,1295746,505441.0,nuts/ITH3
2020-08-08,24,1,25,172,197,7,12,2817,472,3160.0,326.0,3486,134980,87799.0,nuts/ITF1
2020-08-08,2,0,2,73,75,1,1,373,28,402.0,74.0,476,49119,48319.0,nuts/ITF5
2020-08-08,9,1,10,91,101,4,4,1089,97,1159.0,128.0,1287,127309,125275.0,nuts/ITF6
2020-08-08,32,2,34,338,372,0,5,4245,438,4970.0,85.0,5055,347947,181846.0,nuts/ITF3
2020-08-08,81,4,85,1627,1712,37,44,24046,4294,28490.0,1562.0,30052,722280,434744.0,nuts/ITH5
2020-08-08,11,3,14,146,160,5,6,2936,346,3413.0,29.0,3442,267861,130500.0,nuts/ITH4
2020-08-08,189,8,197,820,1017,9,20,6901,866,6239.0,2545.0,8784,437898,359225.0,nuts/ITI4
2020-08-08,20,1,21,193,214,-2,4,8493,1569,8447.0,1829.0,10276,199248,105987.0,nuts/ITC3
2020-08-08,162,9,171,5376,5547,-98,76,74403,16832,89970.0,6812.0,96782,1358872,816988.0,nuts/ITC4
2020-08-08,14,0,14,142,156,-2,3,5795,987,6937.0,1.0,6938,175022,104534.0,nuts/ITI3
2020-08-08,1,0,1,34,35,0,0,421,23,475.0,4.0,479,29006,27851.0,nuts/ITF2
2020-08-08,8,0,8,115,123,-5,5,2351,292,2766.0,0.0,2766,112928,58633.0,nuts/ITH1
2020-08-08,5,0,5,74,79,-3,1,4509,405,3399.0,1594.0,4993,161775,74756.0,nuts/ITH2
2020-08-08,87,3,90,700,790,-2,31,26904,4136,24959.0,6871.0,31830,519034,316746.0,nuts/ITC1
2020-08-08,27,0,27,151,178,8,9,3973,554,1805.0,2900.0,4705,254939,176113.0,nuts/ITF4
2020-08-08,6,0,6,48,54,-4,0,1245,134,1374.0,59.0,1433,112611,95280.0,nuts/ITG2
2020-08-08,37,4,41,356,397,28,28,2743,284,2885.0,539.0,3424,294383,228395.0,nuts/ITG1
2020-08-08,14,1,15,442,457,22,23,8989,1137,10311.0,272.0,10583,447250,294690.0,nuts/ITI1
2020-08-08,8,0,8,34,42,9,10,1376,80,1456.0,42.0,1498,127488,81336.0,nuts/ITI2
2020-08-08,5,0,5,14,19,2,2,1051,146,1098.0,118.0,1216,22340,16048.0,nuts/ITC2
2020-08-08,29,6,35,1193,1228,13,63,17287,2083,19517.0,1081.0,20598,1309917,508892.0,nuts/ITH3
2020-08-09,23,1,24,189,213,16,16,2817,472,3174.0,328.0,3502,136214,88565.0,nuts/ITF1
2020-08-09,2,0,2,73,75,0,0,373,28,402.0,74.0,476,49119,48319.0,nuts/ITF5
2020-08-09,9,1,10,90,100,-1,0,1090,97,1159.0,128.0,1287,127863,125829.0,nuts/ITF6
2020-08-09,29,2,31,357,388,16,22,4251,438,4990.0,87.0,5077,349622,182840.0,nuts/ITF3
2020-08-09,81,4,85,1675,1760,48,69,24066,4295,28516.0,1605.0,30121,727693,438547.0,nuts/ITH5
2020-08-09,11,3,14,152,166,6,7,2937,346,3418.0,31.0,3449,269138,131023.0,nuts/ITH4
2020-08-09,189,8,197,849,1046,29,38,6910,866,6251.0,2571.0,8822,440510,361238.0,nuts/ITI4
2020-08-09,20,2,22,194,216,2,7,8498,1569,8447.0,1836.0,10283,201270,107771.0,nuts/ITC3
2020-08-09,155,9,164,5424,5588,41,71,74432,16833,90015.0,6838.0,96853,1365366,820541.0,nuts/ITC4
2020-08-09,13,0,13,155,168,12,16,5799,987,6954.0,0.0,6954,176282,105247.0,nuts/ITI3
2020-08-09,1,0,1,34,35,0,0,421,23,475.0,4.0,479,29085,27928.0,nuts/ITF2
2020-08-09,8,0,8,120,128,5,7,2353,292,2773.0,0.0,2773,114137,59260.0,nuts/ITH1
2020-08-09,6,0,6,72,78,-1,2,4512,405,3399.0,1596.0,4995,162684,75038.0,nuts/ITH2
2020-08-09,85,3,88,734,822,32,38,26910,4136,24929.0,6939.0,31868,521071,318480.0,nuts/ITC1
2020-08-09,31,0,31,156,187,9,9,3973,554,1806.0,2908.0,4714,256307,176992.0,nuts/ITF4
2020-08-09,6,0,6,54,60,6,6,1245,134,1375.0,64.0,1439,113066,95686.0,nuts/ITG2
2020-08-09,39,5,44,376,420,23,29,2749,284,2896.0,557.0,3453,295660,229444.0,nuts/ITG1
2020-08-09,14,1,15,495,510,53,61,8997,1137,10370.0,274.0,10644,450034,296406.0,nuts/ITI1
2020-08-09,8,0,8,41,49,7,7,1376,80,1457.0,48.0,1505,128008,81605.0,nuts/ITI2
2020-08-09,5,0,5,9,14,-5,0,1056,146,1098.0,118.0,1216,22438,16120.0,nuts/ITC2
2020-08-09,28,6,34,1206,1240,12,58,17333,2083,19536.0,1120.0,20656,1314277,509851.0,nuts/ITH3
2020-08-10,24,1,25,194,219,6,7,2818,472,3175.0,334.0,3509,136365,88650.0,nuts/ITF1
2020-08-10,0,0,0,72,72,-3,0,376,28,402.0,74.0,476,49392,48602.0,nuts/ITF5
2020-08-10,8,1,9,92,101,1,2,1091,97,1159.0,130.0,1289,128190,126156.0,nuts/ITF6
2020-08-10,34,1,35,363,398,10,14,4254,439,5004.0,87.0,5091,350363,183401.0,nuts/ITF3
2020-08-10,79,4,83,1708,1791,31,39,24073,4296,28533.0,1627.0,30160,731849,440041.0,nuts/ITH5
2020-08-10,10,3,13,151,164,-2,0,2938,347,3418.0,31.0,3449,269791,131332.0,nuts/ITH4
2020-08-10,195,8,203,878,1081,35,38,6912,867,6260.0,2600.0,8860,442833,362827.0,nuts/ITI4
2020-08-10,20,2,22,190,212,-4,10,8512,1569,8455.0,1838.0,10293,202008,108164.0,nuts/ITC3
2020-08-10,150,9,159,5388,5547,-41,31,74504,16833,90038.0,6846.0,96884,1374709,822142.0,nuts/ITC4
2020-08-10,11,0,11,154,165,-3,2,5804,987,6956.0,0.0,6956,176830,105420.0,nuts/ITI3
2020-08-10,1,0,1,32,33,-2,0,423,23,475.0,4.0,479,29162,28003.0,nuts/ITF2
2020-08-10,8,0,8,120,128,0,1,2354,292,2774.0,0.0,2774,114630,59515.0,nuts/ITH1
2020-08-10,7,0,7,72,79,1,1,4512,405,3400.0,1596.0,4996,162989,75139.0,nuts/ITH2
2020-08-10,87,3,90,719,809,-13,20,26943,4136,24928.0,6960.0,31888,522100,318659.0,nuts/ITC1
2020-08-10,36,1,37,176,213,26,26,3973,554,1818.0,2922.0,4740,256997,177798.0,nuts/ITF4
2020-08-10,6,0,6,56,62,2,2,1245,134,1375.0,66.0,1441,113405,95974.0,nuts/ITG2
2020-08-10,45,6,51,399,450,30,32,2751,284,2910.0,575.0,3485,296533,230105.0,nuts/ITG1
2020-08-10,16,1,17,501,518,8,8,8997,1137,10377.0,275.0,10652,451421,297261.0,nuts/ITI1
2020-08-10,8,0,8,46,54,5,5,1376,80,1457.0,53.0,1510,128298,81825.0,nuts/ITI2
2020-08-10,5,0,5,10,15,1,1,1056,146,1099.0,118.0,1217,22524,16161.0,nuts/ITC2
2020-08-10,29,6,35,1222,1257,17,20,17336,2083,19543.0,1133.0,20676,1315887,510459.0,nuts/ITH3
2020-08-11,23,1,24,195,219,0,3,2821,472,3166.0,346.0,3512,136795,88902.0,nuts/ITF1
