Date,Location,CumulativePositiveCase
2020-03-02,nuts/ITH44,9
2020-03-02,nuts/ITH42,0
2020-03-02,nuts/ITI45,0
2020-03-02,nuts/ITI44,0
2020-03-02,nuts/ITI42,0
2020-03-02,nuts/ITI43,7
2020-03-02,nuts/ITI41,0
2020-03-02,nuts/ITC33,1
2020-03-02,nuts/ITC31,1
2020-03-02,nuts/ITC34,1
2020-03-02,nuts/ITC32,16
2020-03-02,nuts/ITC46,243
2020-03-02,nuts/ITC47,60
2020-03-02,nuts/ITC42,2
2020-03-02,nuts/ITC4A,223
2020-03-02,nuts/ITC43,3
2020-03-02,nuts/ITC49,384
2020-03-02,nuts/ITC4B,5
2020-03-02,nuts/ITC4C,58
2020-03-02,nuts/ITC4D,8
2020-03-02,nuts/ITC48,83
2020-03-02,nuts/ITC44,3
2020-03-02,nuts/ITC41,4
2020-03-02,nuts/ITI32,2
2020-03-02,nuts/ITI34,0
2020-03-02,nuts/ITI35,0
2020-03-02,nuts/ITI33,0
2020-03-02,nuts/ITI31,33
2020-03-02,nuts/ITF22,0
2020-03-02,nuts/ITF21,0
2020-03-02,nuts/ITC18,0
2020-03-02,nuts/ITC17,37
2020-03-02,nuts/ITC13,0
2020-03-02,nuts/ITC16,0
2020-03-02,nuts/ITC15,3
2020-03-02,nuts/ITC11,6
2020-03-02,nuts/ITC14,4
2020-03-02,nuts/ITC12,1
2020-03-02,nuts/ITF47,1
2020-03-02,nuts/ITF48,0
2020-03-02,nuts/ITF44,0
2020-03-02,nuts/ITF46,0
2020-03-02,nuts/ITF45,0
2020-03-02,nuts/ITF43,3
2020-03-02,nuts/ITG27,0
2020-03-02,nuts/ITG26,0
2020-03-02,nuts/ITG28,0
2020-03-02,nuts/ITG25,0
2020-03-02,nuts/ITG14,0
2020-03-02,nuts/ITG15,0
2020-03-02,nuts/ITG17,1
2020-03-02,nuts/ITG16,0
2020-03-02,nuts/ITG13,0
2020-03-02,nuts/ITG12,3
2020-03-02,nuts/ITG18,0
2020-03-02,nuts/ITG19,0
2020-03-02,nuts/ITG11,0
2020-03-02,nuts/ITI18,1
2020-03-02,nuts/ITI14,4
2020-03-02,nuts/ITI1A,0
2020-03-02,nuts/ITI16,0
2020-03-02,nuts/ITI12,1
2020-03-02,nuts/ITI11,3
2020-03-02,nuts/ITI17,0
2020-03-02,nuts/ITI13,1
2020-03-02,nuts/ITI15,0
2020-03-02,nuts/ITI19,3
2020-03-02,nuts/ITH20,0
2020-03-02,nuts/ITI21,1
2020-03-02,nuts/ITI22,1
2020-03-02,nuts/ITC20,0
2020-03-02,nuts/ITH33,3
2020-03-02,nuts/ITH36,135
2020-03-02,nuts/ITH37,0
2020-03-02,nuts/ITH34,72
2020-03-02,nuts/ITH35,48
2020-03-02,nuts/ITH31,8
2020-03-02,nuts/ITH32,3
2020-03-03,nuts/ITF14,0
2020-03-03,nuts/ITF11,1
2020-03-03,nuts/ITF13,1
2020-03-03,nuts/ITF12,3
2020-03-03,nuts/ITF52,0
2020-03-03,nuts/ITF51,1
2020-03-03,nuts/ITH10,1
2020-03-03,nuts/ITF63,0
2020-03-03,nuts/ITF61,1
2020-03-03,nuts/ITF62,0
2020-03-03,nuts/ITF65,0
2020-03-03,nuts/ITF64,0
2020-03-03,nuts/ITF34,0
2020-03-03,nuts/ITF32,0
2020-03-03,nuts/ITF31,0
2020-03-03,nuts/ITF33,30
2020-03-03,nuts/ITF35,0
2020-03-03,nuts/ITH55,6
2020-03-03,nuts/ITH56,0
2020-03-03,nuts/ITH58,1
2020-03-03,nuts/ITH54,33
2020-03-03,nuts/ITH52,84
2020-03-03,nuts/ITH51,256
2020-03-03,nuts/ITH57,2
2020-03-03,nuts/ITH53,14
2020-03-03,nuts/ITH59,24
2020-03-03,nuts/ITH43,3
2020-03-03,nuts/ITH41,0
2020-03-03,nuts/ITH44,2
2020-03-03,nuts/ITH42,8
2020-03-03,nuts/ITI45,0
2020-03-03,nuts/ITI44,0
2020-03-03,nuts/ITI42,0
2020-03-03,nuts/ITI43,14
2020-03-03,nuts/ITI41,0
2020-03-03,nuts/ITC33,1
2020-03-03,nuts/ITC31,2
2020-03-03,nuts/ITC34,1
2020-03-03,nuts/ITC32,20
2020-03-03,nuts/ITC46,372
2020-03-03,nuts/ITC47,86
2020-03-03,nuts/ITC42,4
2020-03-03,nuts/ITC4A,287
2020-03-03,nuts/ITC43,4
2020-03-03,nuts/ITC49,482
2020-03-03,nuts/ITC4B,15
2020-03-03,nuts/ITC4C,93
2020-03-03,nuts/ITC4D,9
2020-03-03,nuts/ITC48,122
2020-03-03,nuts/ITC44,3
2020-03-03,nuts/ITC41,7
2020-03-03,nuts/ITI32,5
2020-03-03,nuts/ITI34,0
2020-03-03,nuts/ITI35,0
2020-03-03,nuts/ITI33,1
2020-03-03,nuts/ITI31,55
2020-03-03,nuts/ITF22,3
2020-03-03,nuts/ITF21,0
2020-03-03,nuts/ITC18,1
2020-03-03,nuts/ITC17,40
2020-03-03,nuts/ITC13,0
2020-03-03,nuts/ITC16,0
2020-03-03,nuts/ITC15,3
2020-03-03,nuts/ITC11,7
2020-03-03,nuts/ITC14,4
2020-03-03,nuts/ITC12,1
2020-03-03,nuts/ITF47,2
2020-03-03,nuts/ITF48,0
2020-03-03,nuts/ITF44,0
2020-03-03,nuts/ITF46,1
2020-03-03,nuts/ITF45,0
2020-03-03,nuts/ITF43,3
2020-03-03,nuts/ITG27,1
2020-03-03,nuts/ITG26,0
2020-03-03,nuts/ITG28,0
2020-03-03,nuts/ITG25,0
2020-03-03,nuts/ITG14,0
2020-03-03,nuts/ITG15,0
2020-03-03,nuts/ITG17,1
2020-03-03,nuts/ITG16,0
2020-03-03,nuts/ITG13,0
2020-03-03,nuts/ITG12,3
2020-03-03,nuts/ITG18,0
2020-03-03,nuts/ITG19,0
2020-03-03,nuts/ITG11,0
2020-03-03,nuts/ITI18,2
2020-03-03,nuts/ITI14,7
2020-03-03,nuts/ITI1A,0
2020-03-03,nuts/ITI16,0
2020-03-03,nuts/ITI12,3
2020-03-03,nuts/ITI11,3
2020-03-03,nuts/ITI17,0
2020-03-03,nuts/ITI13,1
2020-03-03,nuts/ITI15,0
2020-03-03,nuts/ITI19,3
2020-03-03,nuts/ITH20,4
2020-03-03,nuts/ITI21,1
2020-03-03,nuts/ITI22,1
2020-03-03,nuts/ITC20,0
2020-03-03,nuts/ITH33,5
2020-03-03,nuts/ITH36,144
2020-03-03,nuts/ITH37,1
2020-03-03,nuts/ITH34,82
2020-03-03,nuts/ITH35,48
2020-03-03,nuts/ITH31,17
2020-03-03,nuts/ITH32,5
2020-03-04,nuts/ITF14,0
2020-03-04,nuts/ITF11,1
2020-03-04,nuts/ITF13,1
2020-03-04,nuts/ITF12,3
2020-03-04,nuts/ITF52,0
2020-03-04,nuts/ITF51,1
2020-03-04,nuts/ITH10,1
2020-03-04,nuts/ITF63,0
2020-03-04,nuts/ITF61,1
2020-03-04,nuts/ITF62,0
2020-03-04,nuts/ITF65,0
2020-03-04,nuts/ITF64,0
2020-03-04,nuts/ITF34,0
2020-03-04,nuts/ITF32,0
2020-03-04,nuts/ITF31,0
2020-03-04,nuts/ITF33,17
2020-03-04,nuts/ITF35,0
2020-03-04,nuts/ITH55,11
2020-03-04,nuts/ITH56,0
2020-03-04,nuts/ITH58,2
2020-03-04,nuts/ITH54,41
2020-03-04,nuts/ITH52,115
2020-03-04,nuts/ITH51,319
2020-03-04,nuts/ITH57,2
2020-03-04,nuts/ITH53,20
2020-03-04,nuts/ITH59,33
2020-03-04,nuts/ITH43,5
2020-03-04,nuts/ITH41,0
2020-03-04,nuts/ITH44,5
2020-03-04,nuts/ITH42,8
2020-03-04,nuts/ITI45,1
2020-03-04,nuts/ITI44,0
2020-03-04,nuts/ITI42,0
2020-03-04,nuts/ITI43,29
2020-03-04,nuts/ITI41,0
2020-03-04,nuts/ITC33,1
2020-03-04,nuts/ITC31,2
2020-03-04,nuts/ITC34,1
2020-03-04,nuts/ITC32,19
2020-03-04,nuts/ITC46,423
2020-03-04,nuts/ITC47,127
2020-03-04,nuts/ITC42,5
2020-03-04,nuts/ITC4A,333
2020-03-04,nuts/ITC43,5
2020-03-04,nuts/ITC49,559
2020-03-04,nuts/ITC4B,22
2020-03-04,nuts/ITC4C,145
2020-03-04,nuts/ITC4D,11
2020-03-04,nuts/ITC48,126
2020-03-04,nuts/ITC44,4
2020-03-04,nuts/ITC41,11
2020-03-04,nuts/ITI32,9
2020-03-04,nuts/ITI34,0
2020-03-04,nuts/ITI35,1
2020-03-04,nuts/ITI33,2
2020-03-04,nuts/ITI31,72
2020-03-04,nuts/ITF22,3
2020-03-04,nuts/ITF21,0
2020-03-04,nuts/ITC18,16
2020-03-04,nuts/ITC17,41
2020-03-04,nuts/ITC13,0
2020-03-04,nuts/ITC16,0
2020-03-04,nuts/ITC15,3
2020-03-04,nuts/ITC11,11
2020-03-04,nuts/ITC14,5
2020-03-04,nuts/ITC12,3
2020-03-04,nuts/ITF47,2
2020-03-04,nuts/ITF48,1
2020-03-04,nuts/ITF44,0
2020-03-04,nuts/ITF46,2
2020-03-04,nuts/ITF45,1
2020-03-04,nuts/ITF43,3
2020-03-04,nuts/ITG27,2
2020-03-04,nuts/ITG26,0
2020-03-04,nuts/ITG28,0
2020-03-04,nuts/ITG25,0
2020-03-04,nuts/ITG14,0
2020-03-04,nuts/ITG15,0
2020-03-04,nuts/ITG17,1
2020-03-04,nuts/ITG16,0
2020-03-04,nuts/ITG13,0
2020-03-04,nuts/ITG12,3
2020-03-04,nuts/ITG18,0
2020-03-04,nuts/ITG19,0
2020-03-04,nuts/ITG11,0
2020-03-04,nuts/ITI18,2
2020-03-04,nuts/ITI14,12
2020-03-04,nuts/ITI1A,0
2020-03-04,nuts/ITI16,3
2020-03-04,nuts/ITI12,3
2020-03-04,nuts/ITI11,4
2020-03-04,nuts/ITI17,2
2020-03-04,nuts/ITI13,1
2020-03-04,nuts/ITI15,1
2020-03-04,nuts/ITI19,10
2020-03-04,nuts/ITH20,5
2020-03-04,nuts/ITI21,6
2020-03-04,nuts/ITI22,3
2020-03-04,nuts/ITC20,0
2020-03-04,nuts/ITH33,7
2020-03-04,nuts/ITH36,162
2020-03-04,nuts/ITH37,4
2020-03-04,nuts/ITH34,86
2020-03-04,nuts/ITH35,59
2020-03-04,nuts/ITH31,21
2020-03-04,nuts/ITH32,10
2020-03-05,nuts/ITF14,2
2020-03-05,nuts/ITF11,1
2020-03-05,nuts/ITF13,1
2020-03-05,nuts/ITF12,4
2020-03-05,nuts/ITF52,0
2020-03-05,nuts/ITF51,1
2020-03-05,nuts/ITH10,1
2020-03-05,nuts/ITF63,1
2020-03-05,nuts/ITF61,1
2020-03-05,nuts/ITF62,0
2020-03-05,nuts/ITF65,0
2020-03-05,nuts/ITF64,0
2020-03-05,nuts/ITF34,0
2020-03-05,nuts/ITF32,0
2020-03-05,nuts/ITF31,0
2020-03-05,nuts/ITF33,17
2020-03-05,nuts/ITF35,0
2020-03-05,nuts/ITH55,19
2020-03-05,nuts/ITH56,0
2020-03-05,nuts/ITH58,4
2020-03-05,nuts/ITH54,45
2020-03-05,nuts/ITH52,150
2020-03-05,nuts/ITH51,378
2020-03-05,nuts/ITH57,3
2020-03-05,nuts/ITH53,31
2020-03-05,nuts/ITH59,68
2020-03-05,nuts/ITH43,5
2020-03-05,nuts/ITH41,0
2020-03-05,nuts/ITH44,5
2020-03-05,nuts/ITH42,11
2020-03-05,nuts/ITI45,1
2020-03-05,nuts/ITI44,0
2020-03-05,nuts/ITI42,0
2020-03-05,nuts/ITI43,42
2020-03-05,nuts/ITI41,0
2020-03-05,nuts/ITC33,1
2020-03-05,nuts/ITC31,2
2020-03-05,nuts/ITC34,1
2020-03-05,nuts/ITC32,20
2020-03-05,nuts/ITC46,537
2020-03-05,nuts/ITC47,155
2020-03-05,nuts/ITC42,11
2020-03-05,nuts/ITC4A,406
2020-03-05,nuts/ITC43,8
2020-03-05,nuts/ITC49,658
2020-03-05,nuts/ITC4B,26
2020-03-05,nuts/ITC4C,197
2020-03-05,nuts/ITC4D,19
2020-03-05,nuts/ITC48,151
2020-03-05,nuts/ITC44,4
2020-03-05,nuts/ITC41,17
2020-03-05,nuts/ITI32,19
2020-03-05,nuts/ITI34,0
2020-03-05,nuts/ITI35,3
2020-03-05,nuts/ITI33,2
2020-03-05,nuts/ITI31,100
2020-03-05,nuts/ITF22,7
2020-03-05,nuts/ITF21,0
2020-03-05,nuts/ITC18,22
2020-03-05,nuts/ITC17,43
2020-03-05,nuts/ITC13,2
2020-03-05,nuts/ITC16,0
2020-03-05,nuts/ITC15,3
2020-03-05,nuts/ITC11,19
2020-03-05,nuts/ITC14,5
2020-03-05,nuts/ITC12,8
2020-03-05,nuts/ITF47,2
2020-03-05,nuts/ITF48,1
2020-03-05,nuts/ITF44,0
2020-03-05,nuts/ITF46,7
2020-03-05,nuts/ITF45,1
2020-03-05,nuts/ITF43,3
2020-03-05,nuts/ITG27,2
2020-03-05,nuts/ITG26,0
2020-03-05,nuts/ITG28,0
2020-03-05,nuts/ITG25,0
2020-03-05,nuts/ITG14,0
2020-03-05,nuts/ITG15,0
2020-03-05,nuts/ITG17,1
2020-03-05,nuts/ITG16,0
2020-03-05,nuts/ITG13,0
2020-03-05,nuts/ITG12,3
2020-03-05,nuts/ITG18,0
2020-03-05,nuts/ITG19,0
2020-03-05,nuts/ITG11,0
2020-03-05,nuts/ITI18,5
2020-03-05,nuts/ITI14,20
2020-03-05,nuts/ITI1A,2
2020-03-05,nuts/ITI16,3
2020-03-05,nuts/ITI12,6
2020-03-05,nuts/ITI11,6
2020-03-05,nuts/ITI17,5
2020-03-05,nuts/ITI13,1
2020-03-05,nuts/ITI15,1
2020-03-05,nuts/ITI19,12
2020-03-05,nuts/ITH20,7
2020-03-05,nuts/ITI21,6
2020-03-05,nuts/ITI22,3
2020-03-05,nuts/ITC20,2
2020-03-05,nuts/ITH33,7
2020-03-05,nuts/ITH36,175
2020-03-05,nuts/ITH37,5
2020-03-05,nuts/ITH34,89
2020-03-05,nuts/ITH35,73
2020-03-05,nuts/ITH31,25
2020-03-05,nuts/ITH32,19
2020-03-06,nuts/ITF14,3
2020-03-06,nuts/ITF11,1
2020-03-06,nuts/ITF13,1
2020-03-06,nuts/ITF12,4
2020-03-06,nuts/ITF52,1
2020-03-06,nuts/ITF51,2
2020-03-06,nuts/ITH10,4
2020-03-06,nuts/ITF63,2
2020-03-06,nuts/ITF61,1
2020-03-06,nuts/ITF62,0
2020-03-06,nuts/ITF65,1
2020-03-06,nuts/ITF64,0
2020-03-06,nuts/ITF34,0
2020-03-06,nuts/ITF32,0
2020-03-06,nuts/ITF31,0
2020-03-06,nuts/ITF33,17
2020-03-06,nuts/ITF35,0
2020-03-06,nuts/ITH55,41
2020-03-06,nuts/ITH56,1
2020-03-06,nuts/ITH58,3
2020-03-06,nuts/ITH54,73
2020-03-06,nuts/ITH52,181
2020-03-06,nuts/ITH51,426
2020-03-06,nuts/ITH57,8
2020-03-06,nuts/ITH53,44
2020-03-06,nuts/ITH59,93
2020-03-06,nuts/ITH43,6
2020-03-06,nuts/ITH41,0
2020-03-06,nuts/ITH44,7
2020-03-06,nuts/ITH42,18
2020-03-06,nuts/ITI45,1
2020-03-06,nuts/ITI44,2
2020-03-06,nuts/ITI42,0
2020-03-06,nuts/ITI43,49
2020-03-06,nuts/ITI41,2
2020-03-06,nuts/ITC33,9
2020-03-06,nuts/ITC31,3
2020-03-06,nuts/ITC34,1
2020-03-06,nuts/ITC32,15
2020-03-06,nuts/ITC46,623
2020-03-06,nuts/ITC47,182
2020-03-06,nuts/ITC42,11
2020-03-06,nuts/ITC4A,452
2020-03-06,nuts/ITC43,11
2020-03-06,nuts/ITC49,739
2020-03-06,nuts/ITC4B,32
2020-03-06,nuts/ITC4C,267
2020-03-06,nuts/ITC4D,20
2020-03-06,nuts/ITC48,180
2020-03-06,nuts/ITC44,4
2020-03-06,nuts/ITC41,23
2020-03-06,nuts/ITI32,23
2020-03-06,nuts/ITI34,0
2020-03-06,nuts/ITI35,3
2020-03-06,nuts/ITI33,7
2020-03-06,nuts/ITI31,126
2020-03-06,nuts/ITF22,12
2020-03-06,nuts/ITF21,0
2020-03-06,nuts/ITC18,32
2020-03-06,nuts/ITC17,47
2020-03-06,nuts/ITC13,3
2020-03-06,nuts/ITC16,1
2020-03-06,nuts/ITC15,4
2020-03-06,nuts/ITC11,34
2020-03-06,nuts/ITC14,9
2020-03-06,nuts/ITC12,7
2020-03-06,nuts/ITF47,3
2020-03-06,nuts/ITF48,1
2020-03-06,nuts/ITF44,0
2020-03-06,nuts/ITF46,7
2020-03-06,nuts/ITF45,3
2020-03-06,nuts/ITF43,3
2020-03-06,nuts/ITG27,3
2020-03-06,nuts/ITG26,2
2020-03-06,nuts/ITG28,0
2020-03-06,nuts/ITG25,0
2020-03-06,nuts/ITG14,0
2020-03-06,nuts/ITG15,0
2020-03-06,nuts/ITG17,15
2020-03-06,nuts/ITG16,1
2020-03-06,nuts/ITG13,0
2020-03-06,nuts/ITG12,5
2020-03-06,nuts/ITG18,1
2020-03-06,nuts/ITG19,2
2020-03-06,nuts/ITG11,0
2020-03-06,nuts/ITI18,7
2020-03-06,nuts/ITI14,23
2020-03-06,nuts/ITI1A,2
2020-03-06,nuts/ITI16,5
2020-03-06,nuts/ITI12,8
2020-03-06,nuts/ITI11,10
2020-03-06,nuts/ITI17,8
2020-03-06,nuts/ITI13,1
2020-03-06,nuts/ITI15,1
2020-03-06,nuts/ITI19,14
2020-03-06,nuts/ITH20,10
2020-03-06,nuts/ITI21,10
2020-03-06,nuts/ITI22,6
2020-03-06,nuts/ITC20,7
2020-03-06,nuts/ITH33,7
2020-03-06,nuts/ITH36,198
2020-03-06,nuts/ITH37,5
2020-03-06,nuts/ITH34,103
2020-03-06,nuts/ITH35,85
2020-03-06,nuts/ITH31,42
2020-03-06,nuts/ITH32,24
2020-03-07,nuts/ITF14,4
2020-03-07,nuts/ITF11,1
2020-03-07,nuts/ITF13,2
2020-03-07,nuts/ITF12,4
2020-03-07,nuts/ITF52,1
2020-03-07,nuts/ITF51,2
2020-03-07,nuts/ITH10,9
2020-03-07,nuts/ITF63,2
2020-03-07,nuts/ITF61,1
2020-03-07,nuts/ITF62,0
2020-03-07,nuts/ITF65,1
2020-03-07,nuts/ITF64,0
2020-03-07,nuts/ITF34,0
2020-03-07,nuts/ITF32,0
2020-03-07,nuts/ITF31,0
2020-03-07,nuts/ITF33,17
2020-03-07,nuts/ITF35,0
2020-03-07,nuts/ITH55,49
2020-03-07,nuts/ITH56,2
2020-03-07,nuts/ITH58,7
2020-03-07,nuts/ITH54,82
2020-03-07,nuts/ITH52,229
2020-03-07,nuts/ITH51,479
2020-03-07,nuts/ITH57,10
2020-03-07,nuts/ITH53,48
2020-03-07,nuts/ITH59,104
2020-03-07,nuts/ITH43,6
2020-03-07,nuts/ITH41,2
2020-03-07,nuts/ITH44,11
2020-03-07,nuts/ITH42,23
2020-03-07,nuts/ITI45,1
2020-03-07,nuts/ITI44,2
2020-03-07,nuts/ITI42,0
2020-03-07,nuts/ITI43,71
2020-03-07,nuts/ITI41,2
2020-03-07,nuts/ITC33,15
2020-03-07,nuts/ITC31,7
2020-03-07,nuts/ITC34,5
2020-03-07,nuts/ITC32,19
2020-03-07,nuts/ITC46,761
2020-03-07,nuts/ITC47,413
2020-03-07,nuts/ITC42,23
2020-03-07,nuts/ITC4A,562
2020-03-07,nuts/ITC43,35
2020-03-07,nuts/ITC49,811
2020-03-07,nuts/ITC4B,46
2020-03-07,nuts/ITC4C,361
2020-03-07,nuts/ITC4D,61
2020-03-07,nuts/ITC48,221
2020-03-07,nuts/ITC44,6
2020-03-07,nuts/ITC41,27
2020-03-07,nuts/ITI32,38
2020-03-07,nuts/ITI34,0
2020-03-07,nuts/ITI35,3
2020-03-07,nuts/ITI33,7
2020-03-07,nuts/ITI31,159
2020-03-07,nuts/ITF22,14
2020-03-07,nuts/ITF21,0
2020-03-07,nuts/ITC18,40
2020-03-07,nuts/ITC17,50
2020-03-07,nuts/ITC13,6
2020-03-07,nuts/ITC16,1
2020-03-07,nuts/ITC15,5
2020-03-07,nuts/ITC11,55
2020-03-07,nuts/ITC14,10
2020-03-07,nuts/ITC12,10
2020-03-07,nuts/ITF47,5
2020-03-07,nuts/ITF48,2
2020-03-07,nuts/ITF44,3
2020-03-07,nuts/ITF46,9
2020-03-07,nuts/ITF45,4
2020-03-07,nuts/ITF43,3
2020-03-07,nuts/ITG27,3
2020-03-07,nuts/ITG26,2
2020-03-07,nuts/ITG28,0
2020-03-07,nuts/ITG25,0
2020-03-07,nuts/ITG14,1
2020-03-07,nuts/ITG15,0
2020-03-07,nuts/ITG17,23
2020-03-07,nuts/ITG16,0
2020-03-07,nuts/ITG13,2
2020-03-07,nuts/ITG12,6
2020-03-07,nuts/ITG18,1
2020-03-07,nuts/ITG19,2
2020-03-07,nuts/ITG11,0
2020-03-07,nuts/ITI18,8
2020-03-07,nuts/ITI14,27
2020-03-07,nuts/ITI1A,2
2020-03-07,nuts/ITI16,6
2020-03-07,nuts/ITI12,15
2020-03-07,nuts/ITI11,16
2020-03-07,nuts/ITI17,11
2020-03-07,nuts/ITI13,6
2020-03-07,nuts/ITI15,3
2020-03-07,nuts/ITI19,19
2020-03-07,nuts/ITH20,14
2020-03-07,nuts/ITI21,15
2020-03-07,nuts/ITI22,9
2020-03-07,nuts/ITC20,8
2020-03-07,nuts/ITH33,11
2020-03-07,nuts/ITH36,216
2020-03-07,nuts/ITH37,5
2020-03-07,nuts/ITH34,110
2020-03-07,nuts/ITH35,100
2020-03-07,nuts/ITH31,52
2020-03-07,nuts/ITH32,37
2020-03-08,nuts/ITF14,4
2020-03-08,nuts/ITF11,1
2020-03-08,nuts/ITF13,8
2020-03-08,nuts/ITF12,4
2020-03-08,nuts/ITF52,2
2020-03-08,nuts/ITF51,2
2020-03-08,nuts/ITH10,9
2020-03-08,nuts/ITF63,2
2020-03-08,nuts/ITF61,1
2020-03-08,nuts/ITF62,0
2020-03-08,nuts/ITF65,1
2020-03-08,nuts/ITF64,0
2020-03-08,nuts/ITF34,3
2020-03-08,nuts/ITF32,4
2020-03-08,nuts/ITF31,28
2020-03-08,nuts/ITF33,45
2020-03-08,nuts/ITF35,15
2020-03-08,nuts/ITH55,62
2020-03-08,nuts/ITH56,6
2020-03-08,nuts/ITH58,15
2020-03-08,nuts/ITH54,97
2020-03-08,nuts/ITH52,276
2020-03-08,nuts/ITH51,528
2020-03-08,nuts/ITH57,13
2020-03-08,nuts/ITH53,70
2020-03-08,nuts/ITH59,113
2020-03-08,nuts/ITH43,6
2020-03-08,nuts/ITH41,2
2020-03-08,nuts/ITH44,25
2020-03-08,nuts/ITH42,24
2020-03-08,nuts/ITI45,2
2020-03-08,nuts/ITI44,6
2020-03-08,nuts/ITI42,0
2020-03-08,nuts/ITI43,77
2020-03-08,nuts/ITI41,2
2020-03-08,nuts/ITC33,25
2020-03-08,nuts/ITC31,10
2020-03-08,nuts/ITC34,11
2020-03-08,nuts/ITC32,25
2020-03-08,nuts/ITC46,997
2020-03-08,nuts/ITC47,501
2020-03-08,nuts/ITC42,27
2020-03-08,nuts/ITC4A,665
2020-03-08,nuts/ITC43,53
2020-03-08,nuts/ITC49,853
2020-03-08,nuts/ITC4B,56
2020-03-08,nuts/ITC4C,406
2020-03-08,nuts/ITC4D,59
2020-03-08,nuts/ITC48,243
2020-03-08,nuts/ITC44,6
2020-03-08,nuts/ITC41,32
2020-03-08,nuts/ITI32,54
2020-03-08,nuts/ITI34,0
2020-03-08,nuts/ITI35,5
2020-03-08,nuts/ITI33,9
2020-03-08,nuts/ITI31,204
2020-03-08,nuts/ITF22,14
2020-03-08,nuts/ITF21,0
2020-03-08,nuts/ITC18,60
2020-03-08,nuts/ITC17,58
2020-03-08,nuts/ITC13,19
2020-03-08,nuts/ITC16,5
2020-03-08,nuts/ITC15,13
2020-03-08,nuts/ITC11,89
2020-03-08,nuts/ITC14,13
2020-03-08,nuts/ITC12,15
2020-03-08,nuts/ITF47,5
2020-03-08,nuts/ITF48,3
2020-03-08,nuts/ITF44,3
2020-03-08,nuts/ITF46,16
2020-03-08,nuts/ITF45,10
2020-03-08,nuts/ITF43,3
2020-03-08,nuts/ITG27,9
2020-03-08,nuts/ITG26,2
2020-03-08,nuts/ITG28,0
2020-03-08,nuts/ITG25,0
2020-03-08,nuts/ITG14,1
2020-03-08,nuts/ITG15,0
2020-03-08,nuts/ITG17,23
2020-03-08,nuts/ITG16,0
2020-03-08,nuts/ITG13,2
2020-03-08,nuts/ITG12,6
2020-03-08,nuts/ITG18,1
2020-03-08,nuts/ITG19,2
2020-03-08,nuts/ITG11,0
2020-03-08,nuts/ITI18,9
2020-03-08,nuts/ITI14,39
2020-03-08,nuts/ITI1A,4
2020-03-08,nuts/ITI16,10
2020-03-08,nuts/ITI12,26
2020-03-08,nuts/ITI11,21
2020-03-08,nuts/ITI17,17
2020-03-08,nuts/ITI13,13
2020-03-08,nuts/ITI15,3
2020-03-08,nuts/ITI19,24
2020-03-08,nuts/ITH20,23
2020-03-08,nuts/ITI21,15
2020-03-08,nuts/ITI22,11
2020-03-08,nuts/ITC20,9
2020-03-08,nuts/ITH33,23
2020-03-08,nuts/ITH36,255
2020-03-08,nuts/ITH37,5
2020-03-08,nuts/ITH34,126
2020-03-08,nuts/ITH35,126
2020-03-08,nuts/ITH31,63
2020-03-08,nuts/ITH32,50
2020-03-09,nuts/ITF14,7
2020-03-09,nuts/ITF11,5
2020-03-09,nuts/ITF13,14
2020-03-09,nuts/ITF12,4
2020-03-09,nuts/ITF52,3
2020-03-09,nuts/ITF51,2
2020-03-09,nuts/ITH10,9
2020-03-09,nuts/ITF63,3
2020-03-09,nuts/ITF61,4
2020-03-09,nuts/ITF62,0
2020-03-09,nuts/ITF65,2
2020-03-09,nuts/ITF64,2
2020-03-09,nuts/ITF34,3
2020-03-09,nuts/ITF32,4
2020-03-09,nuts/ITF31,32
2020-03-09,nuts/ITF33,55
2020-03-09,nuts/ITF35,17
2020-03-09,nuts/ITH55,80
2020-03-09,nuts/ITH56,7
2020-03-09,nuts/ITH58,16
2020-03-09,nuts/ITH54,116
2020-03-09,nuts/ITH52,279
2020-03-09,nuts/ITH51,602
2020-03-09,nuts/ITH57,19
2020-03-09,nuts/ITH53,103
2020-03-09,nuts/ITH59,164
2020-03-09,nuts/ITH43,6
2020-03-09,nuts/ITH41,2
2020-03-09,nuts/ITH44,25
2020-03-09,nuts/ITH42,24
2020-03-09,nuts/ITI45,2
2020-03-09,nuts/ITI44,6
2020-03-09,nuts/ITI42,0
2020-03-09,nuts/ITI43,91
2020-03-09,nuts/ITI41,2
2020-03-09,nuts/ITC33,38
2020-03-09,nuts/ITC31,11
2020-03-09,nuts/ITC34,15
2020-03-09,nuts/ITC32,35
2020-03-09,nuts/ITC46,1245
2020-03-09,nuts/ITC47,739
2020-03-09,nuts/ITC42,40
2020-03-09,nuts/ITC4A,916
2020-03-09,nuts/ITC43,66
2020-03-09,nuts/ITC49,928
2020-03-09,nuts/ITC4B,102
2020-03-09,nuts/ITC4C,506
2020-03-09,nuts/ITC4D,64
2020-03-09,nuts/ITC48,296
2020-03-09,nuts/ITC44,7
2020-03-09,nuts/ITC41,44
2020-03-09,nuts/ITI32,63
2020-03-09,nuts/ITI34,0
2020-03-09,nuts/ITI35,5
2020-03-09,nuts/ITI33,9
2020-03-09,nuts/ITI31,246
2020-03-09,nuts/ITF22,14
2020-03-09,nuts/ITF21,0
2020-03-09,nuts/ITC18,63
2020-03-09,nuts/ITC17,58
