observationDate,observationAbout,value,variableMeasured
2024,wikidataId/Q54169,2637677,dcid:Count_Person_Male
2023,wikidataId/Q54169,1948257,dcid:Count_Person_Rural
2024,wikidataId/Q54169,1939206,dcid:Count_Person_Rural
2023,wikidataId/Q54169,3562270,dcid:Count_Person_Urban
2024,wikidataId/Q54169,3569116,dcid:Count_Person_Urban
2023,wikidataId/Q54169,5510527,dcid:Count_Person
2024,wikidataId/Q54169,5508322,dcid:Count_Person
2023,wikidataId/Q54171,4905,dcid:Count_Person_0To2Years_Female_Rural
2024,wikidataId/Q54171,4402,dcid:Count_Person_0To2Years_Female_Rural
2023,wikidataId/Q54171,4959,dcid:Count_Person_0To2Years_Female_Urban
2024,wikidataId/Q54171,4488,dcid:Count_Person_0To2Years_Female_Urban
2023,wikidataId/Q54171,9864,dcid:Count_Person_0To2Years_Female
2024,wikidataId/Q54171,8890,dcid:Count_Person_0To2Years_Female
2023,wikidataId/Q54171,5076,dcid:Count_Person_0To2Years_Male_Rural
2024,wikidataId/Q54171,4447,dcid:Count_Person_0To2Years_Male_Rural
2023,wikidataId/Q54171,5261,dcid:Count_Person_0To2Years_Male_Urban
2024,wikidataId/Q54171,4894,dcid:Count_Person_0To2Years_Male_Urban
2023,wikidataId/Q54171,10337,dcid:Count_Person_0To2Years_Male
2024,wikidataId/Q54171,9341,dcid:Count_Person_0To2Years_Male
2023,wikidataId/Q54171,9981,dcid:Count_Person_0To2Years_Rural
2024,wikidataId/Q54171,8849,dcid:Count_Person_0To2Years_Rural
2023,wikidataId/Q54171,10220,dcid:Count_Person_0To2Years_Urban
2024,wikidataId/Q54171,9382,dcid:Count_Person_0To2Years_Urban
2023,wikidataId/Q54171,20201,dcid:Count_Person_0To2Years
2024,wikidataId/Q54171,18231,dcid:Count_Person_0To2Years
2023,wikidataId/Q54171,6845,dcid:Count_Person_13To15Years_Female_Rural
2024,wikidataId/Q54171,6854,dcid:Count_Person_13To15Years_Female_Rural
2023,wikidataId/Q54171,7103,dcid:Count_Person_13To15Years_Female_Urban
2024,wikidataId/Q54171,6962,dcid:Count_Person_13To15Years_Female_Urban
2023,wikidataId/Q54171,13948,dcid:Count_Person_13To15Years_Female
2024,wikidataId/Q54171,13816,dcid:Count_Person_13To15Years_Female
2023,wikidataId/Q54171,7206,dcid:Count_Person_13To15Years_Male_Rural
2024,wikidataId/Q54171,7160,dcid:Count_Person_13To15Years_Male_Rural
2023,wikidataId/Q54171,7455,dcid:Count_Person_13To15Years_Male_Urban
2024,wikidataId/Q54171,7263,dcid:Count_Person_13To15Years_Male_Urban
2023,wikidataId/Q54171,14661,dcid:Count_Person_13To15Years_Male
2024,wikidataId/Q54171,14423,dcid:Count_Person_13To15Years_Male
2023,wikidataId/Q54171,14051,dcid:Count_Person_13To15Years_Rural
2024,wikidataId/Q54171,14014,dcid:Count_Person_13To15Years_Rural
2023,wikidataId/Q54171,14558,dcid:Count_Person_13To15Years_Urban
2024,wikidataId/Q54171,14225,dcid:Count_Person_13To15Years_Urban
2023,wikidataId/Q54171,28609,dcid:Count_Person_13To15Years
2024,wikidataId/Q54171,28239,dcid:Count_Person_13To15Years
2023,wikidataId/Q54171,7996,dcid:Count_Person_16To19Years_Female_Rural
2024,wikidataId/Q54171,8395,dcid:Count_Person_16To19Years_Female_Rural
2023,wikidataId/Q54171,8343,dcid:Count_Person_16To19Years_Female_Urban
2024,wikidataId/Q54171,8829,dcid:Count_Person_16To19Years_Female_Urban
2023,wikidataId/Q54171,16339,dcid:Count_Person_16To19Years_Female
2024,wikidataId/Q54171,17224,dcid:Count_Person_16To19Years_Female
2023,wikidataId/Q54171,8537,dcid:Count_Person_16To19Years_Male_Rural
2024,wikidataId/Q54171,8835,dcid:Count_Person_16To19Years_Male_Rural
2023,wikidataId/Q54171,8880,dcid:Count_Person_16To19Years_Male_Urban
2024,wikidataId/Q54171,9212,dcid:Count_Person_16To19Years_Male_Urban
2023,wikidataId/Q54171,17417,dcid:Count_Person_16To19Years_Male
2024,wikidataId/Q54171,18047,dcid:Count_Person_16To19Years_Male
2023,wikidataId/Q54171,16533,dcid:Count_Person_16To19Years_Rural
2024,wikidataId/Q54171,17230,dcid:Count_Person_16To19Years_Rural
2023,wikidataId/Q54171,17223,dcid:Count_Person_16To19Years_Urban
2024,wikidataId/Q54171,18041,dcid:Count_Person_16To19Years_Urban
2023,wikidataId/Q54171,33756,dcid:Count_Person_16To19Years
2024,wikidataId/Q54171,35271,dcid:Count_Person_16To19Years
2023,wikidataId/Q54171,10362,dcid:Count_Person_20To24Years_Rural_Female
2024,wikidataId/Q54171,10099,dcid:Count_Person_20To24Years_Rural_Female
2023,wikidataId/Q54171,10146,dcid:Count_Person_20To24Years_Urban_Female
2024,wikidataId/Q54171,9868,dcid:Count_Person_20To24Years_Urban_Female
2023,wikidataId/Q54171,20508,dcid:Count_Person_20To24Years_Female
2024,wikidataId/Q54171,19967,dcid:Count_Person_20To24Years_Female
2023,wikidataId/Q54171,11072,dcid:Count_Person_20To24Years_Rural_Male
2024,wikidataId/Q54171,10849,dcid:Count_Person_20To24Years_Rural_Male
2023,wikidataId/Q54171,10224,dcid:Count_Person_20To24Years_Urban_Male
2024,wikidataId/Q54171,10072,dcid:Count_Person_20To24Years_Urban_Male
2023,wikidataId/Q54171,21296,dcid:Count_Person_20To24Years_Male
2024,wikidataId/Q54171,20921,dcid:Count_Person_20To24Years_Male
2023,wikidataId/Q54171,21434,dcid:Count_Person_20To24Years_Rural
2024,wikidataId/Q54171,20948,dcid:Count_Person_20To24Years_Rural
2023,wikidataId/Q54171,20370,dcid:Count_Person_20To24Years_Urban
2024,wikidataId/Q54171,19940,dcid:Count_Person_20To24Years_Urban
2023,wikidataId/Q54171,41804,dcid:Count_Person_20To24Years
2024,wikidataId/Q54171,40888,dcid:Count_Person_20To24Years
2023,wikidataId/Q54171,25684,dcid:Count_Person_25To34Years_Female_Rural
2024,wikidataId/Q54171,24365,dcid:Count_Person_25To34Years_Female_Rural
2023,wikidataId/Q54171,27888,dcid:Count_Person_25To34Years_Female_Urban
2024,wikidataId/Q54171,26489,dcid:Count_Person_25To34Years_Female_Urban
2023,wikidataId/Q54171,53572,dcid:Count_Person_25To34Years_Female
2024,wikidataId/Q54171,50854,dcid:Count_Person_25To34Years_Female
2023,wikidataId/Q54171,26974,dcid:Count_Person_25To34Years_Male_Rural
2024,wikidataId/Q54171,25801,dcid:Count_Person_25To34Years_Male_Rural
2023,wikidataId/Q54171,28434,dcid:Count_Person_25To34Years_Male_Urban
2024,wikidataId/Q54171,26997,dcid:Count_Person_25To34Years_Male_Urban
2023,wikidataId/Q54171,55408,dcid:Count_Person_25To34Years_Male
2024,wikidataId/Q54171,52798,dcid:Count_Person_25To34Years_Male
2023,wikidataId/Q54171,52658,dcid:Count_Person_25To34Years_Rural
2024,wikidataId/Q54171,50166,dcid:Count_Person_25To34Years_Rural
2023,wikidataId/Q54171,56322,dcid:Count_Person_25To34Years_Urban
2024,wikidataId/Q54171,53486,dcid:Count_Person_25To34Years_Urban
2023,wikidataId/Q54171,108980,dcid:Count_Person_25To34Years
2024,wikidataId/Q54171,103652,dcid:Count_Person_25To34Years
2023,wikidataId/Q54171,8672,dcid:Count_Person_3To6Years_Female_Rural
2024,wikidataId/Q54171,8093,dcid:Count_Person_3To6Years_Female_Rural
2023,wikidataId/Q54171,8269,dcid:Count_Person_3To6Years_Female_Urban
2024,wikidataId/Q54171,7875,dcid:Count_Person_3To6Years_Female_Urban
2023,wikidataId/Q54171,16941,dcid:Count_Person_3To6Years_Female
2024,wikidataId/Q54171,15968,dcid:Count_Person_3To6Years_Female
2023,wikidataId/Q54171,9055,dcid:Count_Person_3To6Years_Male_Rural
2024,wikidataId/Q54171,8606,dcid:Count_Person_3To6Years_Male_Rural
2023,wikidataId/Q54171,8557,dcid:Count_Person_3To6Years_Male_Urban
2024,wikidataId/Q54171,8121,dcid:Count_Person_3To6Years_Male_Urban
2023,wikidataId/Q54171,17612,dcid:Count_Person_3To6Years_Male
2024,wikidataId/Q54171,16727,dcid:Count_Person_3To6Years_Male
2023,wikidataId/Q54171,17727,dcid:Count_Person_3To6Years_Rural
2024,wikidataId/Q54171,16699,dcid:Count_Person_3To6Years_Rural
2023,wikidataId/Q54171,16826,dcid:Count_Person_3To6Years_Urban
2024,wikidataId/Q54171,15996,dcid:Count_Person_3To6Years_Urban
2023,wikidataId/Q54171,34553,dcid:Count_Person_3To6Years
2024,wikidataId/Q54171,32695,dcid:Count_Person_3To6Years
2023,wikidataId/Q54171,35975,dcid:Count_Person_35To44Years_Female_Rural
2024,wikidataId/Q54171,35467,dcid:Count_Person_35To44Years_Female_Rural
2023,wikidataId/Q54171,40294,dcid:Count_Person_35To44Years_Female_Urban
2024,wikidataId/Q54171,39384,dcid:Count_Person_35To44Years_Female_Urban
2023,wikidataId/Q54171,76269,dcid:Count_Person_35To44Years_Female
2024,wikidataId/Q54171,74851,dcid:Count_Person_35To44Years_Female
2023,wikidataId/Q54171,36053,dcid:Count_Person_35To44Years_Male_Rural
2024,wikidataId/Q54171,35686,dcid:Count_Person_35To44Years_Male_Rural
2023,wikidataId/Q54171,40518,dcid:Count_Person_35To44Years_Male_Urban
2024,wikidataId/Q54171,39641,dcid:Count_Person_35To44Years_Male_Urban
2023,wikidataId/Q54171,76571,dcid:Count_Person_35To44Years_Male
2024,wikidataId/Q54171,75327,dcid:Count_Person_35To44Years_Male
2023,wikidataId/Q54171,72028,dcid:Count_Person_35To44Years_Rural
2024,wikidataId/Q54171,71153,dcid:Count_Person_35To44Years_Rural
2023,wikidataId/Q54171,80812,dcid:Count_Person_35To44Years_Urban
2024,wikidataId/Q54171,79025,dcid:Count_Person_35To44Years_Urban
2023,wikidataId/Q54171,152840,dcid:Count_Person_35To44Years
2024,wikidataId/Q54171,150178,dcid:Count_Person_35To44Years
2023,wikidataId/Q54171,32510,dcid:Count_Person_45To54Years_Female_Rural
2024,wikidataId/Q54171,33052,dcid:Count_Person_45To54Years_Female_Rural
2023,wikidataId/Q54171,36645,dcid:Count_Person_45To54Years_Female_Urban
2024,wikidataId/Q54171,37548,dcid:Count_Person_45To54Years_Female_Urban
2023,wikidataId/Q54171,69155,dcid:Count_Person_45To54Years_Female
2024,wikidataId/Q54171,70600,dcid:Count_Person_45To54Years_Female
2023,wikidataId/Q54171,33392,dcid:Count_Person_45To54Years_Male_Rural
2024,wikidataId/Q54171,33675,dcid:Count_Person_45To54Years_Male_Rural
2023,wikidataId/Q54171,35709,dcid:Count_Person_45To54Years_Male_Urban
2024,wikidataId/Q54171,36539,dcid:Count_Person_45To54Years_Male_Urban
2023,wikidataId/Q54171,69101,dcid:Count_Person_45To54Years_Male
2024,wikidataId/Q54171,70214,dcid:Count_Person_45To54Years_Male
2023,wikidataId/Q54171,65902,dcid:Count_Person_45To54Years_Rural
2024,wikidataId/Q54171,66727,dcid:Count_Person_45To54Years_Rural
2023,wikidataId/Q54171,72354,dcid:Count_Person_45To54Years_Urban
2024,wikidataId/Q54171,74087,dcid:Count_Person_45To54Years_Urban
2023,wikidataId/Q54171,138256,dcid:Count_Person_45To54Years
2024,wikidataId/Q54171,140814,dcid:Count_Person_45To54Years
2023,wikidataId/Q54171,31086,dcid:Count_Person_55To64Years_Female_Rural
2024,wikidataId/Q54171,30567,dcid:Count_Person_55To64Years_Female_Rural
2023,wikidataId/Q54171,34108,dcid:Count_Person_55To64Years_Female_Urban
2024,wikidataId/Q54171,33184,dcid:Count_Person_55To64Years_Female_Urban
2023,wikidataId/Q54171,65194,dcid:Count_Person_55To64Years_Female
2024,wikidataId/Q54171,63751,dcid:Count_Person_55To64Years_Female
2023,wikidataId/Q54171,32728,dcid:Count_Person_55To64Years_Male_Rural
2024,wikidataId/Q54171,32118,dcid:Count_Person_55To64Years_Male_Rural
2023,wikidataId/Q54171,30473,dcid:Count_Person_55To64Years_Male_Urban
2024,wikidataId/Q54171,30049,dcid:Count_Person_55To64Years_Male_Urban
2023,wikidataId/Q54171,63201,dcid:Count_Person_55To64Years_Male
2024,wikidataId/Q54171,62167,dcid:Count_Person_55To64Years_Male
2023,wikidataId/Q54171,63814,dcid:Count_Person_55To64Years_Rural
2024,wikidataId/Q54171,62685,dcid:Count_Person_55To64Years_Rural
2023,wikidataId/Q54171,64581,dcid:Count_Person_55To64Years_Urban
2024,wikidataId/Q54171,63233,dcid:Count_Person_55To64Years_Urban
2023,wikidataId/Q54171,128395,dcid:Count_Person_55To64Years
2024,wikidataId/Q54171,125918,dcid:Count_Person_55To64Years
2023,wikidataId/Q54171,46856,dcid:Count_Person_65OrMoreYears_Female_Rural
2024,wikidataId/Q54171,47772,dcid:Count_Person_65OrMoreYears_Female_Rural
2023,wikidataId/Q54171,69469,dcid:Count_Person_65OrMoreYears_Female_Urban
2024,wikidataId/Q54171,71031,dcid:Count_Person_65OrMoreYears_Female_Urban
2023,wikidataId/Q54171,116325,dcid:Count_Person_65OrMoreYears_Female
2024,wikidataId/Q54171,118803,dcid:Count_Person_65OrMoreYears_Female
2023,wikidataId/Q54171,34461,dcid:Count_Person_65OrMoreYears_Male_Rural
2024,wikidataId/Q54171,35787,dcid:Count_Person_65OrMoreYears_Male_Rural
2023,wikidataId/Q54171,44749,dcid:Count_Person_65OrMoreYears_Male_Urban
2024,wikidataId/Q54171,45753,dcid:Count_Person_65OrMoreYears_Male_Urban
2023,wikidataId/Q54171,79210,dcid:Count_Person_65OrMoreYears_Male
2024,wikidataId/Q54171,81540,dcid:Count_Person_65OrMoreYears_Male
2023,wikidataId/Q54171,81317,dcid:Count_Person_65OrMoreYears_Rural
2024,wikidataId/Q54171,83559,dcid:Count_Person_65OrMoreYears_Rural
2023,wikidataId/Q54171,114218,dcid:Count_Person_65OrMoreYears_Urban
2024,wikidataId/Q54171,116784,dcid:Count_Person_65OrMoreYears_Urban
2023,wikidataId/Q54171,195535,dcid:Count_Person_65OrMoreYears
2024,wikidataId/Q54171,200343,dcid:Count_Person_65OrMoreYears
2023,wikidataId/Q54171,13200,dcid:Count_Person_7To12Years_Female_Rural
2024,wikidataId/Q54171,13285,dcid:Count_Person_7To12Years_Female_Rural
2023,wikidataId/Q54171,12879,dcid:Count_Person_7To12Years_Female_Urban
2024,wikidataId/Q54171,12875,dcid:Count_Person_7To12Years_Female_Urban
2023,wikidataId/Q54171,26079,dcid:Count_Person_7To12Years_Female
2024,wikidataId/Q54171,26160,dcid:Count_Person_7To12Years_Female
2023,wikidataId/Q54171,14051,dcid:Count_Person_7To12Years_Male_Rural
2024,wikidataId/Q54171,14197,dcid:Count_Person_7To12Years_Male_Rural
2023,wikidataId/Q54171,13666,dcid:Count_Person_7To12Years_Male_Urban
2024,wikidataId/Q54171,13710,dcid:Count_Person_7To12Years_Male_Urban
2023,wikidataId/Q54171,27717,dcid:Count_Person_7To12Years_Male
2024,wikidataId/Q54171,27907,dcid:Count_Person_7To12Years_Male
2023,wikidataId/Q54171,27251,dcid:Count_Person_7To12Years_Rural
2024,wikidataId/Q54171,27482,dcid:Count_Person_7To12Years_Rural
2023,wikidataId/Q54171,26545,dcid:Count_Person_7To12Years_Urban
2024,wikidataId/Q54171,26585,dcid:Count_Person_7To12Years_Urban
2023,wikidataId/Q54171,53796,dcid:Count_Person_7To12Years
2024,wikidataId/Q54171,54067,dcid:Count_Person_7To12Years
2023,wikidataId/Q54171,224091,dcid:Count_Person_Rural_Female
2024,wikidataId/Q54171,222351,dcid:Count_Person_Rural_Female
2023,wikidataId/Q54171,260103,dcid:Count_Person_Urban_Female
2024,wikidataId/Q54171,258533,dcid:Count_Person_Urban_Female
2023,wikidataId/Q54171,484194,dcid:Count_Person_Female
2024,wikidataId/Q54171,480884,dcid:Count_Person_Female
2023,wikidataId/Q54171,218605,dcid:Count_Person_Rural_Male
2024,wikidataId/Q54171,217161,dcid:Count_Person_Rural_Male
2023,wikidataId/Q54171,233926,dcid:Count_Person_Urban_Male
2024,wikidataId/Q54171,232251,dcid:Count_Person_Urban_Male
2023,wikidataId/Q54171,452531,dcid:Count_Person_Male
2024,wikidataId/Q54171,449412,dcid:Count_Person_Male
2023,wikidataId/Q54171,442696,dcid:Count_Person_Rural
2024,wikidataId/Q54171,439512,dcid:Count_Person_Rural
2023,wikidataId/Q54171,494029,dcid:Count_Person_Urban
2024,wikidataId/Q54171,490784,dcid:Count_Person_Urban
2023,wikidataId/Q54171,936725,dcid:Count_Person
2024,wikidataId/Q54171,930296,dcid:Count_Person
2023,wikidataId/Q54175,14785,dcid:Count_Person_0To2Years_Female_Rural
2024,wikidataId/Q54175,13271,dcid:Count_Person_0To2Years_Female_Rural
2023,wikidataId/Q54175,9071,dcid:Count_Person_0To2Years_Female_Urban
2024,wikidataId/Q54175,8553,dcid:Count_Person_0To2Years_Female_Urban
2023,wikidataId/Q54175,23856,dcid:Count_Person_0To2Years_Female
2024,wikidataId/Q54175,21824,dcid:Count_Person_0To2Years_Female
2023,wikidataId/Q54175,15831,dcid:Count_Person_0To2Years_Male_Rural
2024,wikidataId/Q54175,14122,dcid:Count_Person_0To2Years_Male_Rural
2023,wikidataId/Q54175,9866,dcid:Count_Person_0To2Years_Male_Urban
2024,wikidataId/Q54175,9266,dcid:Count_Person_0To2Years_Male_Urban
2023,wikidataId/Q54175,25697,dcid:Count_Person_0To2Years_Male
2024,wikidataId/Q54175,23388,dcid:Count_Person_0To2Years_Male
2023,wikidataId/Q54175,30616,dcid:Count_Person_0To2Years_Rural
2024,wikidataId/Q54175,27393,dcid:Count_Person_0To2Years_Rural
2023,wikidataId/Q54175,18937,dcid:Count_Person_0To2Years_Urban
2024,wikidataId/Q54175,17819,dcid:Count_Person_0To2Years_Urban
2023,wikidataId/Q54175,49553,dcid:Count_Person_0To2Years
2024,wikidataId/Q54175,45212,dcid:Count_Person_0To2Years
2023,wikidataId/Q54175,21500,dcid:Count_Person_13To15Years_Female_Rural
2024,wikidataId/Q54175,21221,dcid:Count_Person_13To15Years_Female_Rural
2023,wikidataId/Q54175,13370,dcid:Count_Person_13To15Years_Female_Urban
2024,wikidataId/Q54175,13192,dcid:Count_Person_13To15Years_Female_Urban
2023,wikidataId/Q54175,34870,dcid:Count_Person_13To15Years_Female
2024,wikidataId/Q54175,34413,dcid:Count_Person_13To15Years_Female
2023,wikidataId/Q54175,22572,dcid:Count_Person_13To15Years_Male_Rural
2024,wikidataId/Q54175,22365,dcid:Count_Person_13To15Years_Male_Rural
2023,wikidataId/Q54175,14091,dcid:Count_Person_13To15Years_Male_Urban
2024,wikidataId/Q54175,13802,dcid:Count_Person_13To15Years_Male_Urban
2023,wikidataId/Q54175,36663,dcid:Count_Person_13To15Years_Male
2024,wikidataId/Q54175,36167,dcid:Count_Person_13To15Years_Male
2023,wikidataId/Q54175,44072,dcid:Count_Person_13To15Years_Rural
2024,wikidataId/Q54175,43586,dcid:Count_Person_13To15Years_Rural
2023,wikidataId/Q54175,27461,dcid:Count_Person_13To15Years_Urban
2024,wikidataId/Q54175,26994,dcid:Count_Person_13To15Years_Urban
2023,wikidataId/Q54175,71533,dcid:Count_Person_13To15Years
2024,wikidataId/Q54175,70580,dcid:Count_Person_13To15Years
2023,wikidataId/Q54175,26027,dcid:Count_Person_16To19Years_Female_Rural
2024,wikidataId/Q54175,26528,dcid:Count_Person_16To19Years_Female_Rural
2023,wikidataId/Q54175,15610,dcid:Count_Person_16To19Years_Female_Urban
2024,wikidataId/Q54175,16578,dcid:Count_Person_16To19Years_Female_Urban
2023,wikidataId/Q54175,41637,dcid:Count_Person_16To19Years_Female
2024,wikidataId/Q54175,43106,dcid:Count_Person_16To19Years_Female
2023,wikidataId/Q54175,27742,dcid:Count_Person_16To19Years_Male_Rural
2024,wikidataId/Q54175,28219,dcid:Count_Person_16To19Years_Male_Rural
2023,wikidataId/Q54175,16081,dcid:Count_Person_16To19Years_Male_Urban
2024,wikidataId/Q54175,17086,dcid:Count_Person_16To19Years_Male_Urban
2023,wikidataId/Q54175,43823,dcid:Count_Person_16To19Years_Male
2024,wikidataId/Q54175,45305,dcid:Count_Person_16To19Years_Male
2023,wikidataId/Q54175,53769,dcid:Count_Person_16To19Years_Rural
2024,wikidataId/Q54175,54747,dcid:Count_Person_16To19Years_Rural
2023,wikidataId/Q54175,31691,dcid:Count_Person_16To19Years_Urban
2024,wikidataId/Q54175,33664,dcid:Count_Person_16To19Years_Urban
2023,wikidataId/Q54175,85460,dcid:Count_Person_16To19Years
2024,wikidataId/Q54175,88411,dcid:Count_Person_16To19Years
2023,wikidataId/Q54175,34498,dcid:Count_Person_20To24Years_Rural_Female
2024,wikidataId/Q54175,34049,dcid:Count_Person_20To24Years_Rural_Female
2023,wikidataId/Q54175,17999,dcid:Count_Person_20To24Years_Urban_Female
2024,wikidataId/Q54175,17739,dcid:Count_Person_20To24Years_Urban_Female
2023,wikidataId/Q54175,52497,dcid:Count_Person_20To24Years_Female
2024,wikidataId/Q54175,51788,dcid:Count_Person_20To24Years_Female
2023,wikidataId/Q54175,36434,dcid:Count_Person_20To24Years_Rural_Male
2024,wikidataId/Q54175,35807,dcid:Count_Person_20To24Years_Rural_Male
2023,wikidataId/Q54175,19003,dcid:Count_Person_20To24Years_Urban_Male
2024,wikidataId/Q54175,18616,dcid:Count_Person_20To24Years_Urban_Male
2023,wikidataId/Q54175,55437,dcid:Count_Person_20To24Years_Male
2024,wikidataId/Q54175,54423,dcid:Count_Person_20To24Years_Male
2023,wikidataId/Q54175,70932,dcid:Count_Person_20To24Years_Rural
2024,wikidataId/Q54175,69856,dcid:Count_Person_20To24Years_Rural
2023,wikidataId/Q54175,37002,dcid:Count_Person_20To24Years_Urban
2024,wikidataId/Q54175,36355,dcid:Count_Person_20To24Years_Urban
2023,wikidataId/Q54175,107934,dcid:Count_Person_20To24Years
2024,wikidataId/Q54175,106211,dcid:Count_Person_20To24Years
2023,wikidataId/Q54175,75820,dcid:Count_Person_25To34Years_Female_Rural
2024,wikidataId/Q54175,73409,dcid:Count_Person_25To34Years_Female_Rural
2023,wikidataId/Q54175,49922,dcid:Count_Person_25To34Years_Female_Urban
2024,wikidataId/Q54175,47371,dcid:Count_Person_25To34Years_Female_Urban
2023,wikidataId/Q54175,125742,dcid:Count_Person_25To34Years_Female
2024,wikidataId/Q54175,120780,dcid:Count_Person_25To34Years_Female
2023,wikidataId/Q54175,84297,dcid:Count_Person_25To34Years_Male_Rural
2024,wikidataId/Q54175,81495,dcid:Count_Person_25To34Years_Male_Rural
2023,wikidataId/Q54175,50808,dcid:Count_Person_25To34Years_Male_Urban
2024,wikidataId/Q54175,48302,dcid:Count_Person_25To34Years_Male_Urban
2023,wikidataId/Q54175,135105,dcid:Count_Person_25To34Years_Male
2024,wikidataId/Q54175,129797,dcid:Count_Person_25To34Years_Male
2023,wikidataId/Q54175,160117,dcid:Count_Person_25To34Years_Rural
2024,wikidataId/Q54175,154904,dcid:Count_Person_25To34Years_Rural
2023,wikidataId/Q54175,100730,dcid:Count_Person_25To34Years_Urban
2024,wikidataId/Q54175,95673,dcid:Count_Person_25To34Years_Urban
2023,wikidataId/Q54175,260847,dcid:Count_Person_25To34Years
2024,wikidataId/Q54175,250577,dcid:Count_Person_25To34Years
2023,wikidataId/Q54175,26269,dcid:Count_Person_3To6Years_Female_Rural
2024,wikidataId/Q54175,24777,dcid:Count_Person_3To6Years_Female_Rural
2023,wikidataId/Q54175,16090,dcid:Count_Person_3To6Years_Female_Urban
2024,wikidataId/Q54175,15194,dcid:Count_Person_3To6Years_Female_Urban
2023,wikidataId/Q54175,42359,dcid:Count_Person_3To6Years_Female
2024,wikidataId/Q54175,39971,dcid:Count_Person_3To6Years_Female
2023,wikidataId/Q54175,27736,dcid:Count_Person_3To6Years_Male_Rural
2024,wikidataId/Q54175,26126,dcid:Count_Person_3To6Years_Male_Rural
2023,wikidataId/Q54175,17103,dcid:Count_Person_3To6Years_Male_Urban
2024,wikidataId/Q54175,16208,dcid:Count_Person_3To6Years_Male_Urban
2023,wikidataId/Q54175,44839,dcid:Count_Person_3To6Years_Male
2024,wikidataId/Q54175,42334,dcid:Count_Person_3To6Years_Male
2023,wikidataId/Q54175,54005,dcid:Count_Person_3To6Years_Rural
2024,wikidataId/Q54175,50903,dcid:Count_Person_3To6Years_Rural
2023,wikidataId/Q54175,33193,dcid:Count_Person_3To6Years_Urban
2024,wikidataId/Q54175,31402,dcid:Count_Person_3To6Years_Urban
2023,wikidataId/Q54175,87198,dcid:Count_Person_3To6Years
2024,wikidataId/Q54175,82305,dcid:Count_Person_3To6Years
2023,wikidataId/Q54175,92358,dcid:Count_Person_35To44Years_Female_Rural
2024,wikidataId/Q54175,91352,dcid:Count_Person_35To44Years_Female_Rural
2023,wikidataId/Q54175,70341,dcid:Count_Person_35To44Years_Female_Urban
2024,wikidataId/Q54175,69510,dcid:Count_Person_35To44Years_Female_Urban
2023,wikidataId/Q54175,162699,dcid:Count_Person_35To44Years_Female
2024,wikidataId/Q54175,160862,dcid:Count_Person_35To44Years_Female
2023,wikidataId/Q54175,97519,dcid:Count_Person_35To44Years_Male_Rural
2024,wikidataId/Q54175,96806,dcid:Count_Person_35To44Years_Male_Rural
2023,wikidataId/Q54175,72179,dcid:Count_Person_35To44Years_Male_Urban
2024,wikidataId/Q54175,71157,dcid:Count_Person_35To44Years_Male_Urban
2023,wikidataId/Q54175,169698,dcid:Count_Person_35To44Years_Male
2024,wikidataId/Q54175,167963,dcid:Count_Person_35To44Years_Male
2023,wikidataId/Q54175,189877,dcid:Count_Person_35To44Years_Rural
2024,wikidataId/Q54175,188158,dcid:Count_Person_35To44Years_Rural
2023,wikidataId/Q54175,142520,dcid:Count_Person_35To44Years_Urban
2024,wikidataId/Q54175,140667,dcid:Count_Person_35To44Years_Urban
2023,wikidataId/Q54175,332397,dcid:Count_Person_35To44Years
2024,wikidataId/Q54175,328825,dcid:Count_Person_35To44Years
2023,wikidataId/Q54175,86161,dcid:Count_Person_45To54Years_Female_Rural
2024,wikidataId/Q54175,87375,dcid:Count_Person_45To54Years_Female_Rural
2023,wikidataId/Q54175,59580,dcid:Count_Person_45To54Years_Female_Urban
2024,wikidataId/Q54175,61384,dcid:Count_Person_45To54Years_Female_Urban
2023,wikidataId/Q54175,145741,dcid:Count_Person_45To54Years_Female
2024,wikidataId/Q54175,148759,dcid:Count_Person_45To54Years_Female
2023,wikidataId/Q54175,88925,dcid:Count_Person_45To54Years_Male_Rural
2024,wikidataId/Q54175,90129,dcid:Count_Person_45To54Years_Male_Rural
2023,wikidataId/Q54175,58496,dcid:Count_Person_45To54Years_Male_Urban
2024,wikidataId/Q54175,60903,dcid:Count_Person_45To54Years_Male_Urban
2023,wikidataId/Q54175,147421,dcid:Count_Person_45To54Years_Male
2024,wikidataId/Q54175,151032,dcid:Count_Person_45To54Years_Male
2023,wikidataId/Q54175,175086,dcid:Count_Person_45To54Years_Rural
2024,wikidataId/Q54175,177504,dcid:Count_Person_45To54Years_Rural
2023,wikidataId/Q54175,118076,dcid:Count_Person_45To54Years_Urban
2024,wikidataId/Q54175,122287,dcid:Count_Person_45To54Years_Urban
2023,wikidataId/Q54175,293162,dcid:Count_Person_45To54Years
2024,wikidataId/Q54175,299791,dcid:Count_Person_45To54Years
2023,wikidataId/Q54175,74959,dcid:Count_Person_55To64Years_Female_Rural
2024,wikidataId/Q54175,74801,dcid:Count_Person_55To64Years_Female_Rural
2023,wikidataId/Q54175,57156,dcid:Count_Person_55To64Years_Female_Urban
2024,wikidataId/Q54175,55131,dcid:Count_Person_55To64Years_Female_Urban
2023,wikidataId/Q54175,132115,dcid:Count_Person_55To64Years_Female
2024,wikidataId/Q54175,129932,dcid:Count_Person_55To64Years_Female
