REG_ID,Region,Year,Count_Person_PerArea,Area
IS025,dcid:wikidataId/Q204796,"2015",1.07,24689.0
IS025,dcid:wikidataId/Q204796,"2016",1.09,24689.0
IS025,dcid:wikidataId/Q204796,"2017",1.11,24689.0
IS025,dcid:wikidataId/Q204796,"2018",1.17,24689.0
IS025,dcid:wikidataId/Q204796,"2019",1.2,24689.0
IS026,dcid:wikidataId/Q241551,"2001",1.28,21933.0
IS026,dcid:wikidataId/Q241551,"2002",1.28,21933.0
IS026,dcid:wikidataId/Q241551,"2003",1.29,21933.0
IS026,dcid:wikidataId/Q241551,"2004",1.29,21933.0
IS026,dcid:wikidataId/Q241551,"2005",1.29,21933.0
IS026,dcid:wikidataId/Q241551,"2006",1.29,21933.0
IS026,dcid:wikidataId/Q241551,"2007",1.3,21933.0
IS026,dcid:wikidataId/Q241551,"2008",1.32,21933.0
IS026,dcid:wikidataId/Q241551,"2009",1.33,21933.0
IS026,dcid:wikidataId/Q241551,"2010",1.32,21933.0
IS026,dcid:wikidataId/Q241551,"2011",1.32,21933.0
IS026,dcid:wikidataId/Q241551,"2012",1.32,21933.0
IS026,dcid:wikidataId/Q241551,"2013",1.32,21933.0
IS026,dcid:wikidataId/Q241551,"2014",1.33,21933.0
IS026,dcid:wikidataId/Q241551,"2015",1.33,21933.0
IS026,dcid:wikidataId/Q241551,"2016",1.34,21933.0
IS026,dcid:wikidataId/Q241551,"2017",1.35,21933.0
IS026,dcid:wikidataId/Q241551,"2018",1.39,21933.0
IS026,dcid:wikidataId/Q241551,"2019",1.39,21933.0
IS027,dcid:wikidataId/Q220663,"2001",0.42,22592.0
IS027,dcid:wikidataId/Q220663,"2002",0.42,22592.0
IS027,dcid:wikidataId/Q220663,"2003",0.42,22592.0
IS027,dcid:wikidataId/Q220663,"2004",0.42,22592.0
IS027,dcid:wikidataId/Q220663,"2005",0.45,22592.0
IS027,dcid:wikidataId/Q220663,"2006",0.52,22592.0
IS027,dcid:wikidataId/Q220663,"2007",0.58,22592.0
IS027,dcid:wikidataId/Q220663,"2008",0.53,22592.0
IS027,dcid:wikidataId/Q220663,"2009",0.48,22592.0
IS027,dcid:wikidataId/Q220663,"2010",0.46,22592.0
IS027,dcid:wikidataId/Q220663,"2011",0.45,22592.0
IS027,dcid:wikidataId/Q220663,"2012",0.45,22592.0
IS027,dcid:wikidataId/Q220663,"2013",0.45,22592.0
IS027,dcid:wikidataId/Q220663,"2014",0.46,22592.0
IS027,dcid:wikidataId/Q220663,"2015",0.46,22592.0
IS027,dcid:wikidataId/Q220663,"2016",0.46,22592.0
IS027,dcid:wikidataId/Q220663,"2017",0.46,22592.0
IS027,dcid:wikidataId/Q220663,"2018",0.46,22592.0
IS027,dcid:wikidataId/Q220663,"2019",0.47,22592.0
ISL,dcid:country/ISL,"2001",2.82,100450.0
ISL,dcid:country/ISL,"2002",2.85,100450.0
ISL,dcid:country/ISL,"2003",2.87,100450.0
ISL,dcid:country/ISL,"2004",2.89,100450.0
ISL,dcid:country/ISL,"2005",2.92,100450.0
ISL,dcid:country/ISL,"2006",2.99,100450.0
ISL,dcid:country/ISL,"2007",3.06,100450.0
ISL,dcid:country/ISL,"2008",3.14,100450.0
ISL,dcid:country/ISL,"2009",3.18,100450.0
ISL,dcid:country/ISL,"2010",3.16,100450.0
ISL,dcid:country/ISL,"2011",3.17,100450.0
ISL,dcid:country/ISL,"2012",3.18,100450.0
ISL,dcid:country/ISL,"2013",3.2,100450.0
ISL,dcid:country/ISL,"2014",3.24,100450.0
ISL,dcid:country/ISL,"2015",3.28,100450.0
ISL,dcid:country/ISL,"2016",3.31,100450.0
ISL,dcid:country/ISL,"2017",3.37,100450.0
ISL,dcid:country/ISL,"2018",3.47,100450.0
ISL,dcid:country/ISL,"2019",3.55,100450.0
ISR,dcid:country/ISR,"2001",297.2,21643.0
ISR,dcid:country/ISR,"2002",303.22,21643.0
ISR,dcid:country/ISR,"2003",308.76,21643.0
ISR,dcid:country/ISR,"2004",314.23,21643.0
ISR,dcid:country/ISR,"2005",319.84,21643.0
ISR,dcid:country/ISR,"2006",325.7,21643.0
ISR,dcid:country/ISR,"2007",331.69,21643.0
ISR,dcid:country/ISR,"2008",337.67,21643.0
ISR,dcid:country/ISR,"2009",340.86,21643.0
ISR,dcid:country/ISR,"2010",348.94,21643.0
ISR,dcid:country/ISR,"2011",355.55,21643.0
ISR,dcid:country/ISR,"2012",362.08,21643.0
ISR,dcid:country/ISR,"2013",368.92,21643.0
ISR,dcid:country/ISR,"2014",375.85,21643.0
ISR,dcid:country/ISR,"2015",383.36,21643.0
ISR,dcid:country/ISR,"2016",391.05,21643.0
ISR,dcid:country/ISR,"2017",398.68,21643.0
ISR,dcid:country/ISR,"2018",406.5,21643.0
ISR,dcid:country/ISR,"2019",414.52,21643.0
ITA,dcid:country/ITA,"2001",191.31,297734.0
ITA,dcid:country/ITA,"2002",191.4,297734.0
ITA,dcid:country/ITA,"2003",191.88,297734.0
ITA,dcid:country/ITA,"2004",193.11,297734.0
ITA,dcid:country/ITA,"2005",194.38,297734.0
ITA,dcid:country/ITA,"2006",195.02,297734.0
ITA,dcid:country/ITA,"2007",195.56,297734.0
ITA,dcid:country/ITA,"2008",197.0,297734.0
ITA,dcid:country/ITA,"2009",198.17,297734.0
ITA,dcid:country/ITA,"2010",198.8,297734.0
ITA,dcid:country/ITA,"2011",199.39,297734.0
ITA,dcid:country/ITA,"2012",199.49,297734.0
ITA,dcid:country/ITA,"2013",200.46,297734.0
ITA,dcid:country/ITA,"2014",204.15,297734.0
ITA,dcid:country/ITA,"2015",204.19,297734.0
ITA,dcid:country/ITA,"2016",203.76,297734.0
ITA,dcid:country/ITA,"2017",203.5,297734.0
ITA,dcid:country/ITA,"2018",203.15,297734.0
ITA,dcid:country/ITA,"2019",202.73,297734.0
ITC1,dcid:nuts/ITC1,"2001",167.76,25151.0
ITC1,dcid:nuts/ITC1,"2002",167.47,25151.0
ITC1,dcid:nuts/ITC1,"2003",167.76,25151.0
ITC1,dcid:nuts/ITC1,"2004",169.16,25151.0
ITC1,dcid:nuts/ITC1,"2005",169.86,25151.0
ITC1,dcid:nuts/ITC1,"2006",170.15,25151.0
ITC1,dcid:nuts/ITC1,"2007",170.39,25151.0
ITC1,dcid:nuts/ITC1,"2008",172.24,25151.0
ITC1,dcid:nuts/ITC1,"2009",173.21,25151.0
ITC1,dcid:nuts/ITC1,"2010",173.43,25151.0
ITC1,dcid:nuts/ITC1,"2011",173.52,25151.0
ITC1,dcid:nuts/ITC1,"2012",173.26,25151.0
ITC1,dcid:nuts/ITC1,"2013",173.91,25151.0
ITC1,dcid:nuts/ITC1,"2014",176.41,25151.0
ITC1,dcid:nuts/ITC1,"2015",175.92,25151.0
ITC1,dcid:nuts/ITC1,"2016",175.11,25151.0
ITC1,dcid:nuts/ITC1,"2017",174.65,25151.0
ITC1,dcid:nuts/ITC1,"2018",173.98,25151.0
ITC1,dcid:nuts/ITC1,"2019",173.21,25151.0
ITC11,dcid:nuts/ITC11,"2001",319.82,6784.0
ITC11,dcid:nuts/ITC11,"2002",319.15,6784.0
ITC11,dcid:nuts/ITC11,"2003",319.7,6784.0
ITC11,dcid:nuts/ITC11,"2004",322.33,6784.0
ITC11,dcid:nuts/ITC11,"2005",323.46,6784.0
ITC11,dcid:nuts/ITC11,"2006",323.97,6784.0
ITC11,dcid:nuts/ITC11,"2007",324.5,6784.0
ITC11,dcid:nuts/ITC11,"2008",328.69,6784.0
ITC11,dcid:nuts/ITC11,"2009",330.44,6784.0
ITC11,dcid:nuts/ITC11,"2010",331.02,6784.0
ITC11,dcid:nuts/ITC11,"2011",331.16,6784.0
ITC11,dcid:nuts/ITC11,"2012",330.69,6784.0
ITC11,dcid:nuts/ITC11,"2013",332.36,6784.0
ITC11,dcid:nuts/ITC11,"2014",338.73,6784.0
ITC11,dcid:nuts/ITC11,"2015",337.81,6784.0
ITC11,dcid:nuts/ITC11,"2016",336.41,6784.0
ITC11,dcid:nuts/ITC11,"2017",335.77,6784.0
ITC11,dcid:nuts/ITC11,"2018",334.48,6784.0
ITC11,dcid:nuts/ITC11,"2019",333.07,6784.0
ITC12,dcid:nuts/ITC12,"2001",85.73,2070.0
ITC12,dcid:nuts/ITC12,"2002",85.33,2070.0
ITC12,dcid:nuts/ITC12,"2003",85.2,2070.0
ITC12,dcid:nuts/ITC12,"2004",85.64,2070.0
ITC12,dcid:nuts/ITC12,"2005",85.8,2070.0
ITC12,dcid:nuts/ITC12,"2006",85.6,2070.0
ITC12,dcid:nuts/ITC12,"2007",85.43,2070.0
ITC12,dcid:nuts/ITC12,"2008",85.87,2070.0
ITC12,dcid:nuts/ITC12,"2009",85.94,2070.0
ITC12,dcid:nuts/ITC12,"2010",85.83,2070.0
ITC12,dcid:nuts/ITC12,"2011",85.72,2070.0
ITC12,dcid:nuts/ITC12,"2012",85.3,2070.0
ITC12,dcid:nuts/ITC12,"2013",85.17,2070.0
ITC12,dcid:nuts/ITC12,"2014",85.56,2070.0
ITC12,dcid:nuts/ITC12,"2015",85.08,2070.0
ITC12,dcid:nuts/ITC12,"2016",84.49,2070.0
ITC12,dcid:nuts/ITC12,"2017",83.99,2070.0
ITC12,dcid:nuts/ITC12,"2018",83.24,2070.0
ITC12,dcid:nuts/ITC12,"2019",82.57,2070.0
ITC13,dcid:nuts/ITC13,"2001",207.07,906.0
ITC13,dcid:nuts/ITC13,"2002",206.35,906.0
ITC13,dcid:nuts/ITC13,"2003",206.34,906.0
ITC13,dcid:nuts/ITC13,"2004",206.92,906.0
ITC13,dcid:nuts/ITC13,"2005",206.67,906.0
ITC13,dcid:nuts/ITC13,"2006",206.0,906.0
ITC13,dcid:nuts/ITC13,"2007",205.09,906.0
ITC13,dcid:nuts/ITC13,"2008",205.13,906.0
ITC13,dcid:nuts/ITC13,"2009",204.59,906.0
ITC13,dcid:nuts/ITC13,"2010",203.37,906.0
ITC13,dcid:nuts/ITC13,"2011",201.93,906.0
ITC13,dcid:nuts/ITC13,"2012",200.74,906.0
ITC13,dcid:nuts/ITC13,"2013",200.25,906.0
ITC13,dcid:nuts/ITC13,"2014",201.24,906.0
ITC13,dcid:nuts/ITC13,"2015",199.88,906.0
ITC13,dcid:nuts/ITC13,"2016",198.33,906.0
ITC13,dcid:nuts/ITC13,"2017",197.08,906.0
ITC13,dcid:nuts/ITC13,"2018",195.44,906.0
ITC13,dcid:nuts/ITC13,"2019",193.8,906.0
ITC14,dcid:nuts/ITC14,"2001",73.58,2165.0
ITC14,dcid:nuts/ITC14,"2002",73.36,2165.0
ITC14,dcid:nuts/ITC14,"2003",73.35,2165.0
ITC14,dcid:nuts/ITC14,"2004",73.76,2165.0
ITC14,dcid:nuts/ITC14,"2005",74.07,2165.0
ITC14,dcid:nuts/ITC14,"2006",74.04,2165.0
ITC14,dcid:nuts/ITC14,"2007",74.09,2165.0
ITC14,dcid:nuts/ITC14,"2008",74.31,2165.0
ITC14,dcid:nuts/ITC14,"2009",74.34,2165.0
ITC14,dcid:nuts/ITC14,"2010",74.39,2165.0
ITC14,dcid:nuts/ITC14,"2011",74.22,2165.0
ITC14,dcid:nuts/ITC14,"2012",73.94,2165.0
ITC14,dcid:nuts/ITC14,"2013",73.97,2165.0
ITC14,dcid:nuts/ITC14,"2014",74.56,2165.0
ITC14,dcid:nuts/ITC14,"2015",74.31,2165.0
ITC14,dcid:nuts/ITC14,"2016",73.96,2165.0
ITC14,dcid:nuts/ITC14,"2017",73.75,2165.0
ITC14,dcid:nuts/ITC14,"2018",73.51,2165.0
ITC14,dcid:nuts/ITC14,"2019",73.14,2165.0
ITC15,dcid:nuts/ITC15,"2001",262.0,1304.0
ITC15,dcid:nuts/ITC15,"2002",262.88,1304.0
ITC15,dcid:nuts/ITC15,"2003",264.19,1304.0
ITC15,dcid:nuts/ITC15,"2004",267.42,1304.0
ITC15,dcid:nuts/ITC15,"2005",269.36,1304.0
ITC15,dcid:nuts/ITC15,"2006",270.3,1304.0
ITC15,dcid:nuts/ITC15,"2007",271.66,1304.0
ITC15,dcid:nuts/ITC15,"2008",274.71,1304.0
ITC15,dcid:nuts/ITC15,"2009",277.65,1304.0
ITC15,dcid:nuts/ITC15,"2010",278.79,1304.0
ITC15,dcid:nuts/ITC15,"2011",280.22,1304.0
ITC15,dcid:nuts/ITC15,"2012",280.13,1304.0
ITC15,dcid:nuts/ITC15,"2013",281.46,1304.0
ITC15,dcid:nuts/ITC15,"2014",285.04,1304.0
ITC15,dcid:nuts/ITC15,"2015",284.83,1304.0
ITC15,dcid:nuts/ITC15,"2016",284.14,1304.0
ITC15,dcid:nuts/ITC15,"2017",283.85,1304.0
ITC15,dcid:nuts/ITC15,"2018",283.43,1304.0
ITC15,dcid:nuts/ITC15,"2019",282.99,1304.0
ITC16,dcid:nuts/ITC16,"2001",80.7,6882.0
ITC16,dcid:nuts/ITC16,"2002",80.81,6882.0
ITC16,dcid:nuts/ITC16,"2003",81.19,6882.0
ITC16,dcid:nuts/ITC16,"2004",81.94,6882.0
ITC16,dcid:nuts/ITC16,"2005",82.51,6882.0
ITC16,dcid:nuts/ITC16,"2006",82.73,6882.0
ITC16,dcid:nuts/ITC16,"2007",82.93,6882.0
ITC16,dcid:nuts/ITC16,"2008",83.91,6882.0
ITC16,dcid:nuts/ITC16,"2009",84.63,6882.0
ITC16,dcid:nuts/ITC16,"2010",84.88,6882.0
ITC16,dcid:nuts/ITC16,"2011",85.06,6882.0
ITC16,dcid:nuts/ITC16,"2012",85.17,6882.0
ITC16,dcid:nuts/ITC16,"2013",85.6,6882.0
ITC16,dcid:nuts/ITC16,"2014",86.07,6882.0
ITC16,dcid:nuts/ITC16,"2015",86.03,6882.0
ITC16,dcid:nuts/ITC16,"2016",85.79,6882.0
ITC16,dcid:nuts/ITC16,"2017",85.6,6882.0
ITC16,dcid:nuts/ITC16,"2018",85.52,6882.0
ITC16,dcid:nuts/ITC16,"2019",85.31,6882.0
ITC17,dcid:nuts/ITC17,"2001",138.27,1506.0
ITC17,dcid:nuts/ITC17,"2002",138.19,1506.0
ITC17,dcid:nuts/ITC17,"2003",138.45,1506.0
ITC17,dcid:nuts/ITC17,"2004",140.07,1506.0
ITC17,dcid:nuts/ITC17,"2005",140.64,1506.0
ITC17,dcid:nuts/ITC17,"2006",141.16,1506.0
ITC17,dcid:nuts/ITC17,"2007",141.27,1506.0
ITC17,dcid:nuts/ITC17,"2008",143.2,1506.0
ITC17,dcid:nuts/ITC17,"2009",144.27,1506.0
ITC17,dcid:nuts/ITC17,"2010",144.56,1506.0
ITC17,dcid:nuts/ITC17,"2011",144.57,1506.0
ITC17,dcid:nuts/ITC17,"2012",144.36,1506.0
ITC17,dcid:nuts/ITC17,"2013",144.74,1506.0
ITC17,dcid:nuts/ITC17,"2014",146.07,1506.0
ITC17,dcid:nuts/ITC17,"2015",145.61,1506.0
ITC17,dcid:nuts/ITC17,"2016",144.47,1506.0
ITC17,dcid:nuts/ITC17,"2017",143.88,1506.0
ITC17,dcid:nuts/ITC17,"2018",143.35,1506.0
ITC17,dcid:nuts/ITC17,"2019",142.52,1506.0
ITC18,dcid:nuts/ITC18,"2001",118.89,3534.0
ITC18,dcid:nuts/ITC18,"2002",118.16,3534.0
ITC18,dcid:nuts/ITC18,"2003",117.92,3534.0
ITC18,dcid:nuts/ITC18,"2004",118.78,3534.0
ITC18,dcid:nuts/ITC18,"2005",119.34,3534.0
ITC18,dcid:nuts/ITC18,"2006",119.75,3534.0
ITC18,dcid:nuts/ITC18,"2007",119.76,3534.0
ITC18,dcid:nuts/ITC18,"2008",120.67,3534.0
ITC18,dcid:nuts/ITC18,"2009",121.29,3534.0
ITC18,dcid:nuts/ITC18,"2010",121.11,3534.0
ITC18,dcid:nuts/ITC18,"2011",121.14,3534.0
ITC18,dcid:nuts/ITC18,"2012",120.81,3534.0
ITC18,dcid:nuts/ITC18,"2013",120.93,3534.0
ITC18,dcid:nuts/ITC18,"2014",122.81,3534.0
ITC18,dcid:nuts/ITC18,"2015",122.21,3534.0
ITC18,dcid:nuts/ITC18,"2016",121.34,3534.0
ITC18,dcid:nuts/ITC18,"2017",120.73,3534.0
ITC18,dcid:nuts/ITC18,"2018",120.03,3534.0
ITC18,dcid:nuts/ITC18,"2019",119.21,3534.0
ITC2,dcid:nuts/ITC2,"2001",36.76,3245.0
ITC2,dcid:nuts/ITC2,"2002",36.78,3245.0
ITC2,dcid:nuts/ITC2,"2003",37.09,3245.0
ITC2,dcid:nuts/ITC2,"2004",37.46,3245.0
ITC2,dcid:nuts/ITC2,"2005",37.88,3245.0
ITC2,dcid:nuts/ITC2,"2006",38.2,3245.0
ITC2,dcid:nuts/ITC2,"2007",38.41,3245.0
ITC2,dcid:nuts/ITC2,"2008",38.69,3245.0
ITC2,dcid:nuts/ITC2,"2009",38.94,3245.0
ITC2,dcid:nuts/ITC2,"2010",39.04,3245.0
ITC2,dcid:nuts/ITC2,"2011",39.06,3245.0
ITC2,dcid:nuts/ITC2,"2012",39.02,3245.0
ITC2,dcid:nuts/ITC2,"2013",39.4,3245.0
ITC2,dcid:nuts/ITC2,"2014",39.63,3245.0
ITC2,dcid:nuts/ITC2,"2015",39.54,3245.0
ITC2,dcid:nuts/ITC2,"2016",39.24,3245.0
ITC2,dcid:nuts/ITC2,"2017",39.1,3245.0
ITC2,dcid:nuts/ITC2,"2018",38.89,3245.0
ITC2,dcid:nuts/ITC2,"2019",38.73,3245.0
ITC20,dcid:nuts/ITC20,"2001",36.76,3245.0
ITC20,dcid:nuts/ITC20,"2002",36.78,3245.0
ITC20,dcid:nuts/ITC20,"2003",37.09,3245.0
ITC20,dcid:nuts/ITC20,"2004",37.46,3245.0
ITC20,dcid:nuts/ITC20,"2005",37.88,3245.0
ITC20,dcid:nuts/ITC20,"2006",38.2,3245.0
ITC20,dcid:nuts/ITC20,"2007",38.41,3245.0
ITC20,dcid:nuts/ITC20,"2008",38.69,3245.0
ITC20,dcid:nuts/ITC20,"2009",38.94,3245.0
ITC20,dcid:nuts/ITC20,"2010",39.04,3245.0
ITC20,dcid:nuts/ITC20,"2011",39.06,3245.0
ITC20,dcid:nuts/ITC20,"2012",39.02,3245.0
ITC20,dcid:nuts/ITC20,"2013",39.4,3245.0
ITC20,dcid:nuts/ITC20,"2014",39.63,3245.0
ITC20,dcid:nuts/ITC20,"2015",39.54,3245.0
ITC20,dcid:nuts/ITC20,"2016",39.24,3245.0
ITC20,dcid:nuts/ITC20,"2017",39.1,3245.0
ITC20,dcid:nuts/ITC20,"2018",38.89,3245.0
ITC20,dcid:nuts/ITC20,"2019",38.73,3245.0
ITC3,dcid:nuts/ITC3,"2001",291.97,5408.0
ITC3,dcid:nuts/ITC3,"2002",290.27,5408.0
ITC3,dcid:nuts/ITC3,"2003",289.53,5408.0
ITC3,dcid:nuts/ITC3,"2004",290.13,5408.0
ITC3,dcid:nuts/ITC3,"2005",291.27,5408.0
ITC3,dcid:nuts/ITC3,"2006",291.08,5408.0
ITC3,dcid:nuts/ITC3,"2007",290.78,5408.0
ITC3,dcid:nuts/ITC3,"2008",290.93,5408.0
ITC3,dcid:nuts/ITC3,"2009",291.66,5408.0
ITC3,dcid:nuts/ITC3,"2010",291.5,5408.0
ITC3,dcid:nuts/ITC3,"2011",291.07,5408.0
ITC3,dcid:nuts/ITC3,"2012",289.82,5408.0
ITC3,dcid:nuts/ITC3,"2013",289.41,5408.0
ITC3,dcid:nuts/ITC3,"2014",294.37,5408.0
ITC3,dcid:nuts/ITC3,"2015",292.76,5408.0
ITC3,dcid:nuts/ITC3,"2016",290.51,5408.0
ITC3,dcid:nuts/ITC3,"2017",289.44,5408.0
ITC3,dcid:nuts/ITC3,"2018",287.9,5408.0
ITC3,dcid:nuts/ITC3,"2019",286.73,5408.0
ITC31,dcid:nuts/ITC31,"2001",178.47,1154.0
ITC31,dcid:nuts/ITC31,"2002",177.56,1154.0
ITC31,dcid:nuts/ITC31,"2003",177.94,1154.0
ITC31,dcid:nuts/ITC31,"2004",179.32,1154.0
ITC31,dcid:nuts/ITC31,"2005",180.69,1154.0
ITC31,dcid:nuts/ITC31,"2006",181.57,1154.0
ITC31,dcid:nuts/ITC31,"2007",182.13,1154.0
ITC31,dcid:nuts/ITC31,"2008",183.87,1154.0
ITC31,dcid:nuts/ITC31,"2009",185.03,1154.0
ITC31,dcid:nuts/ITC31,"2010",185.52,1154.0
ITC31,dcid:nuts/ITC31,"2011",185.9,1154.0
ITC31,dcid:nuts/ITC31,"2012",185.51,1154.0
ITC31,dcid:nuts/ITC31,"2013",185.69,1154.0
ITC31,dcid:nuts/ITC31,"2014",188.65,1154.0
ITC31,dcid:nuts/ITC31,"2015",187.88,1154.0
ITC31,dcid:nuts/ITC31,"2016",186.52,1154.0
ITC31,dcid:nuts/ITC31,"2017",186.42,1154.0
ITC31,dcid:nuts/ITC31,"2018",185.71,1154.0
ITC31,dcid:nuts/ITC31,"2019",185.3,1154.0
ITC32,dcid:nuts/ITC32,"2001",176.84,1545.0
ITC32,dcid:nuts/ITC32,"2002",176.14,1545.0
ITC32,dcid:nuts/ITC32,"2003",176.93,1545.0
ITC32,dcid:nuts/ITC32,"2004",178.18,1545.0
ITC32,dcid:nuts/ITC32,"2005",178.91,1545.0
ITC32,dcid:nuts/ITC32,"2006",179.48,1545.0
ITC32,dcid:nuts/ITC32,"2007",180.17,1545.0
ITC32,dcid:nuts/ITC32,"2008",181.38,1545.0
ITC32,dcid:nuts/ITC32,"2009",182.31,1545.0
ITC32,dcid:nuts/ITC32,"2010",182.6,1545.0
ITC32,dcid:nuts/ITC32,"2011",182.4,1545.0
ITC32,dcid:nuts/ITC32,"2012",181.63,1545.0
ITC32,dcid:nuts/ITC32,"2013",181.77,1545.0
ITC32,dcid:nuts/ITC32,"2014",183.7,1545.0
ITC32,dcid:nuts/ITC32,"2015",182.92,1545.0
ITC32,dcid:nuts/ITC32,"2016",181.69,1545.0
ITC32,dcid:nuts/ITC32,"2017",180.85,1545.0
ITC32,dcid:nuts/ITC32,"2018",179.81,1545.0
ITC32,dcid:nuts/ITC32,"2019",178.68,1545.0
ITC33,dcid:nuts/ITC33,"2001",482.32,1831.0
ITC33,dcid:nuts/ITC33,"2002",479.03,1831.0
ITC33,dcid:nuts/ITC33,"2003",476.33,1831.0
ITC33,dcid:nuts/ITC33,"2004",475.69,1831.0
ITC33,dcid:nuts/ITC33,"2005",477.5,1831.0
ITC33,dcid:nuts/ITC33,"2006",475.76,1831.0
ITC33,dcid:nuts/ITC33,"2007",473.78,1831.0
ITC33,dcid:nuts/ITC33,"2008",471.29,1831.0
ITC33,dcid:nuts/ITC33,"2009",471.23,1831.0
ITC33,dcid:nuts/ITC33,"2010",469.93,1831.0
ITC33,dcid:nuts/ITC33,"2011",468.68,1831.0
ITC33,dcid:nuts/ITC33,"2012",466.38,1831.0
ITC33,dcid:nuts/ITC33,"2013",464.93,1831.0
ITC33,dcid:nuts/ITC33,"2014",474.08,1831.0
ITC33,dcid:nuts/ITC33,"2015",470.88,1831.0
ITC33,dcid:nuts/ITC33,"2016",466.47,1831.0
ITC33,dcid:nuts/ITC33,"2017",464.27,1831.0
ITC33,dcid:nuts/ITC33,"2018",461.47,1831.0
ITC33,dcid:nuts/ITC33,"2019",459.41,1831.0
ITC34,dcid:nuts/ITC34,"2001",246.82,878.0
ITC34,dcid:nuts/ITC34,"2002",245.61,878.0
ITC34,dcid:nuts/ITC34,"2003",244.8,878.0
ITC34,dcid:nuts/ITC34,"2004",245.79,878.0
ITC34,dcid:nuts/ITC34,"2005",245.98,878.0
ITC34,dcid:nuts/ITC34,"2006",246.25,878.0
ITC34,dcid:nuts/ITC34,"2007",246.59,878.0
ITC34,dcid:nuts/ITC34,"2008",248.26,878.0
ITC34,dcid:nuts/ITC34,"2009",249.75,878.0
ITC34,dcid:nuts/ITC34,"2010",250.33,878.0
ITC34,dcid:nuts/ITC34,"2011",250.16,878.0
ITC34,dcid:nuts/ITC34,"2012",249.09,878.0
ITC34,dcid:nuts/ITC34,"2013",249.11,878.0
ITC34,dcid:nuts/ITC34,"2014",253.28,878.0
ITC34,dcid:nuts/ITC34,"2015",252.46,878.0
ITC34,dcid:nuts/ITC34,"2016",251.71,878.0
ITC34,dcid:nuts/ITC34,"2017",251.36,878.0
ITC34,dcid:nuts/ITC34,"2018",250.47,878.0
ITC34,dcid:nuts/ITC34,"2019",250.06,878.0
ITC4,dcid:nuts/ITC4,"2001",390.68,23047.0
ITC4,dcid:nuts/ITC4,"2002",391.94,23047.0
ITC4,dcid:nuts/ITC4,"2003",393.7,23047.0
ITC4,dcid:nuts/ITC4,"2004",397.33,23047.0
ITC4,dcid:nuts/ITC4,"2005",402.51,23047.0
ITC4,dcid:nuts/ITC4,"2006",405.31,23047.0
ITC4,dcid:nuts/ITC4,"2007",407.6,23047.0
ITC4,dcid:nuts/ITC4,"2008",410.89,23047.0
ITC4,dcid:nuts/ITC4,"2009",414.18,23047.0
ITC4,dcid:nuts/ITC4,"2010",416.58,23047.0
ITC4,dcid:nuts/ITC4,"2011",419.31,23047.0
ITC4,dcid:nuts/ITC4,"2012",420.92,23047.0
ITC4,dcid:nuts/ITC4,"2013",424.98,23047.0
ITC4,dcid:nuts/ITC4,"2014",432.74,23047.0
ITC4,dcid:nuts/ITC4,"2015",434.01,23047.0
ITC4,dcid:nuts/ITC4,"2016",434.26,23047.0
ITC4,dcid:nuts/ITC4,"2017",434.73,23047.0
ITC4,dcid:nuts/ITC4,"2018",435.47,23047.0
ITC4,dcid:nuts/ITC4,"2019",436.52,23047.0
ITC41,dcid:nuts/ITC41,"2001",746.5,1085.0
ITC41,dcid:nuts/ITC41,"2002",749.38,1085.0
ITC41,dcid:nuts/ITC41,"2003",753.61,1085.0
ITC41,dcid:nuts/ITC41,"2004",760.72,1085.0
ITC41,dcid:nuts/ITC41,"2005",769.2,1085.0
ITC41,dcid:nuts/ITC41,"2006",773.33,1085.0
ITC41,dcid:nuts/ITC41,"2007",780.44,1085.0
ITC41,dcid:nuts/ITC41,"2008",786.66,1085.0
ITC41,dcid:nuts/ITC41,"2009",793.16,1085.0
ITC41,dcid:nuts/ITC41,"2010",796.23,1085.0
ITC41,dcid:nuts/ITC41,"2011",801.15,1085.0
ITC41,dcid:nuts/ITC41,"2012",803.07,1085.0
ITC41,dcid:nuts/ITC41,"2013",808.26,1085.0
ITC41,dcid:nuts/ITC41,"2014",818.43,1085.0
ITC41,dcid:nuts/ITC41,"2015",820.49,1085.0
ITC41,dcid:nuts/ITC41,"2016",820.36,1085.0
ITC41,dcid:nuts/ITC41,"2017",820.32,1085.0
ITC41,dcid:nuts/ITC41,"2018",820.76,1085.0
ITC41,dcid:nuts/ITC41,"2019",820.98,1085.0
ITC42,dcid:nuts/ITC42,"2001",460.43,1164.0
ITC42,dcid:nuts/ITC42,"2002",461.86,1164.0
ITC42,dcid:nuts/ITC42,"2003",465.73,1164.0
ITC42,dcid:nuts/ITC42,"2004",471.84,1164.0
ITC42,dcid:nuts/ITC42,"2005",478.25,1164.0
ITC42,dcid:nuts/ITC42,"2006",483.0,1164.0
ITC42,dcid:nuts/ITC42,"2007",486.84,1164.0
ITC42,dcid:nuts/ITC42,"2008",490.87,1164.0
ITC42,dcid:nuts/ITC42,"2009",495.74,1164.0
ITC42,dcid:nuts/ITC42,"2010",498.82,1164.0
ITC42,dcid:nuts/ITC42,"2011",502.12,1164.0
ITC42,dcid:nuts/ITC42,"2012",504.12,1164.0
ITC42,dcid:nuts/ITC42,"2013",509.02,1164.0
ITC42,dcid:nuts/ITC42,"2014",514.44,1164.0
ITC42,dcid:nuts/ITC42,"2015",515.38,1164.0
