"observationPeriods","MinDate","ScalingFactors","Units","MeasurementMethods","NumPlaces","StatVar"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2355","dc/jbj1wf7x7x1q2"
"[]","2016","[]","[]","[CensusCBPSurvey]","955","dc/q8bkcqwqp4915"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","291","dc/y43l453glx4cb"
"[]","2016","[]","[]","[CensusCBPSurvey]","580","dc/gklyzbjr55qh4"
"[]","2016","[]","[]","[CensusCBPSurvey]","12926","dc/3r0dg149rfmrh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","664","dc/5z85eg8exvhb2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1373","dc/9lm1fzdzs0nv2"
"[]","2016","[]","[]","[CensusCBPSurvey]","86","dc/x7yrqn3kkdy63"
"[]","2016","[]","[]","[CensusCBPSurvey]","4640","dc/c13l24vy46wm7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3736","dc/1gjrce0zq9ts1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","455","dc/858938j8x5w5"
"[]","2016","[]","[]","[CensusCBPSurvey]","13370","dc/qmvsg9tpyw2v1"
"[]","2016","[]","[]","[CensusCBPSurvey]","591","dc/g7tkebdmd3f5f"
"[]","2016","[]","[]","[CensusCBPSurvey]","4630","dc/y3f8qbtqrxvm"
"[]","2016","[]","[]","[CensusCBPSurvey]","717","dc/b5pmex1g8g7ef"
"[]","2016","[]","[]","[CensusCBPSurvey]","1515","dc/pglwjxjl02edc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1693","dc/nk967nm16wzs5"
"[]","2016","[]","[]","[CensusCBPSurvey]","408","dc/2p5hb81j27e26"
"[]","2016","[]","[]","[CensusCBPSurvey]","3193","dc/k54206mnb6vzd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","649","dc/gztxee1tc5z11"
"[]","2016","[]","[]","[CensusCBPSurvey]","3581","dc/h7yq771ytrnbb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2326","dc/0zkkflyc0c943"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2742","dc/fq935n5kj63q6"
"[]","2016","[]","[]","[CensusCBPSurvey]","3994","dc/0jmw8yhbb47b6"
"[]","2016","[]","[]","[CensusCBPSurvey]","886","dc/rlmknmxcv8bl9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","346","dc/cj35zh8qjw197"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","632","dc/x5mmljc7jr417"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1342","dc/bgqyn9jm0k822"
"[]","2016","[]","[]","[CensusCBPSurvey]","1763","dc/v6x5hxfkp024c"
"[]","2016","[]","[]","[CensusCBPSurvey]","5253","dc/b63pzmpkenr7g"
"[]","2016","[]","[]","[CensusCBPSurvey]","11516","dc/73hnfre0qn61h"
"[]","2016","[]","[]","[CensusCBPSurvey]","283","dc/m8xby86wj1jbh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","893","dc/3nkqkf6qkv237"
"[]","2016","[]","[]","[CensusCBPSurvey]","332","dc/xjdyzt0zgqm9"
"[]","2016","[]","[]","[CensusCBPSurvey]","5454","dc/9wd15n2stwy27"
"[]","2016","[]","[]","[CensusCBPSurvey]","1185","dc/pvt8mcegzcqb3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1982","dc/t1t39t8243hff"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1117","dc/pf4dg3ktxrtn"
"[]","2016","[]","[]","[CensusCBPSurvey]","25101","dc/ewxd6jkdtdn76"
"[]","2016","[]","[]","[CensusCBPSurvey]","3736","dc/gmen1s3r8vtcd"
"[]","2016","[]","[]","[CensusCBPSurvey]","23","dc/xx7fs0tqzwvv1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1174","dc/lcpwxfy3m7et1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2007","dc/89rtg4wmmftk1"
"[]","2016","[]","[]","[CensusCBPSurvey]","2924","dc/n5wb2101yl0q3"
"[]","2016","[]","[]","[CensusCBPSurvey]","511","dc/5ezvlcgwpsekd"
"[]","2016","[]","[]","[CensusCBPSurvey]","2473","dc/dds5rpznmr3zg"
"[]","2016","[]","[]","[CensusCBPSurvey]","670","dc/gpy25mmf6yzvh"
"[]","2016","[]","[]","[CensusCBPSurvey]","237","dc/74lwsqwr3d155"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","294","dc/sjes5v1w7ssq4"
"[]","2016","[]","[]","[CensusCBPSurvey]","31195","dc/wkh5qflk0nhd3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2334","dc/24yebegj9qf34"
"[]","2016","[]","[]","[CensusCBPSurvey]","2788","dc/6j91sdjje57w4"
"[]","2016","[]","[]","[CensusCBPSurvey]","4172","Count_Worker_NAICSFinanceInsurance"
"[]","2016","[]","[]","[CensusCBPSurvey]","3270","dc/8zksxrycc570c"
"[]","2016","[]","[]","[CensusCBPSurvey]","12429","dc/b3w79ww3nrpx3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4157","dc/sy8bcyd39sxph"
"[]","2016","[]","[]","[CensusCBPSurvey]","14781","dc/rwmt90xz69ds6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","193","dc/wdplmy0rqxwk7"
"[]","2016","[]","[]","[CensusCBPSurvey]","28","dc/1wwlk59jpdns8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1191","dc/d7p9j5jn4mfz7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","935","dc/lv522cv97bwdg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1525","dc/gdy9zs9sqfbg9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2676","dc/d278tn0entsmh"
"[]","2016","[]","[]","[CensusCBPSurvey]","4515","dc/wt731lfvd2zp1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3270","dc/bzd04v1400j93"
"[]","2016","[]","[]","[CensusCBPSurvey]","16674","dc/7x4l68wwf1q46"
"[]","2016","[]","[]","[CensusCBPSurvey]","4078","dc/0e74g0fdnhwt8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1558","dc/05c2xgnrzqs02"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1109","dc/mcncewecjdt35"
"[]","2016","[]","[]","[CensusCBPSurvey]","3417","dc/yzgdbgxyfgprc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1786","dc/txxhlc2l6l341"
"[]","2016","[]","[]","[CensusCBPSurvey]","3255","dc/3yv2gsnq91f17"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","306","dc/7kcqwb56mk7ph"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","882","dc/c7fk2vgvjw8y1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","856","dc/cjb3b15g8k4gc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","773","dc/d0d7b127lq1fh"
"[]","2016","[]","[]","[CensusCBPSurvey]","173","dc/wtx8th2d011xh"
"[]","2016","[]","[]","[CensusCBPSurvey]","147","dc/60pfcl5hkjpl4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1250","dc/582083lkfzyp5"
"[]","2016","[]","[]","[CensusCBPSurvey]","4122","dc/s5q5hfcqhqny7"
"[]","2016","[]","[]","[CensusCBPSurvey]","3999","dc/m8dh2kq0wymwd"
"[]","2016","[]","[]","[CensusCBPSurvey]","29883","Count_Establishment_NAICSTransportationWarehousing"
"[]","2016","[]","[]","[CensusCBPSurvey]","671","dc/dz47nm082teeh"
"[]","2016","[]","[]","[CensusCBPSurvey]","3939","dc/41dnf9sqe62ph"
"[]","2016","[]","[]","[CensusCBPSurvey]","9108","dc/8znm5rl2x10d2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1307","dc/0f3zf7vjd64j4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1923","dc/d5yn35dgrvdq5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2105","Count_Worker_NAICSOtherBuildingEquipmentContractors_NAICS238290"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1190","dc/z8rejee054m37"
"[]","2016","[]","[]","[CensusCBPSurvey]","5207","dc/nr0e6jc95yyk"
"[]","2016","[]","[]","[CensusCBPSurvey]","230","dc/rqcmd90fjpr5h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","584","dc/k5c7nn0kllcc5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","203","dc/z2nfhqg6c02fh"
"[]","2016","[]","[]","[CensusCBPSurvey]","170","dc/39cdfy5cv2n0b"
"[]","2016","[]","[]","[CensusCBPSurvey]","678","dc/jcp5mwxgd9e32"
"[]","2016","[]","[]","[CensusCBPSurvey]","1432","dc/t7q87r3zegref"
"[]","2016","[]","[]","[CensusCBPSurvey]","1959","dc/ygbhpxzpw4vr"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3395","dc/v6ck8x7vqbsyh"
"[]","2016","[]","[]","[CensusCBPSurvey]","763","dc/rxhvqb9p4znng"
"[]","2016","[]","[]","[CensusCBPSurvey]","182","dc/2ks9nhy6jtk31"
"[]","2016","[]","[]","[CensusCBPSurvey]","1062","dc/26kjy435h3gjf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1152","dc/yxz1enj0zms87"
"[]","2016","[]","[]","[CensusCBPSurvey]","5253","dc/h6w5rtd5j8cw9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1764","dc/3khdlqhbfcp41"
"[]","2016","[]","[]","[CensusCBPSurvey]","14364","dc/11qfvem54pxr4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2855","dc/vjg5w934h5mb2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","428","dc/z5v6qegeep7bf"
"[]","2016","[]","[]","[CensusCBPSurvey]","846","dc/kzcf8517y82r9"
"[]","2016","[]","[]","[CensusCBPSurvey]","130","dc/2gpryh022970d"
"[]","2016","[]","[]","[CensusCBPSurvey]","3122","dc/w5ve4140t8xsb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1411","dc/2mx7xb9rcty95"
"[]","2016","[]","[]","[CensusCBPSurvey]","3092","dc/lwlnhsgkppd62"
"[]","2016","[]","[]","[CensusCBPSurvey]","2582","dc/d0s0328x1t302"
"[]","2016","[]","[]","[CensusCBPSurvey]","2742","dc/hn7kh4skryhq2"
"[]","2016","[]","[]","[CensusCBPSurvey]","9339","dc/5ybsmpnbrx982"
"[]","2016","[]","[]","[CensusCBPSurvey]","589","dc/6x1m15f4kyxz7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1842","dc/2fd81hlmebgg5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","674","dc/hhgddqheytmb2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","978","dc/28lqycp9hxvnd"
"[]","2016","[]","[]","[CensusCBPSurvey]","3150","dc/09yz49h1qzmg4"
"[]","2016","[]","[]","[CensusCBPSurvey]","7068","dc/4yds110egbksf"
"[]","2016","[]","[]","[CensusCBPSurvey]","445","dc/hkzt6c19fezl6"
"[]","2016","[]","[]","[CensusCBPSurvey]","3212","dc/ejw15r4cfbl0d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2359","dc/bj81ffpjbjqx6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1736","dc/5127tbw77j283"
"[]","2016","[]","[]","[CensusCBPSurvey]","1057","dc/f23516lv9xc29"
"[]","2016","[]","[]","[CensusCBPSurvey]","279","dc/h5y7s5s3lv7yg"
"[]","2016","[]","[]","[CensusCBPSurvey]","4247","dc/2rzj0xemwqc7d"
"[]","2016","[]","[]","[CensusCBPSurvey]","386","dc/1l8lsdcfp3thd"
"[]","2016","[]","[]","[CensusCBPSurvey]","999","dc/kxhhh668l1b77"
"[]","2016","[]","[]","[CensusCBPSurvey]","3883","dc/d2m2f14z2sskc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","871","dc/yjrjwgf889wsh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","59","dc/8d6pjs0ff332f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","535","dc/fj4l00zpjezwb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","435","dc/dh6bkz26frv46"
"[]","2016","[]","[]","[CensusCBPSurvey]","4360","dc/w4yhl0snvemr1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3855","dc/05qqvd67gfg04"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1623","dc/gk4w8l5g8fncd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","940","dc/l8jng7dct109f"
"[]","2016","[]","[]","[CensusCBPSurvey]","31927","Count_Establishment_NAICSAccommodationFoodServices"
"[]","2016","[]","[]","[CensusCBPSurvey]","474","dc/ws26xk4p4zcvh"
"[]","2016","[]","[]","[CensusCBPSurvey]","818","dc/99ld486kl9bsg"
"[]","2016","[]","[]","[CensusCBPSurvey]","9361","dc/ewfwb20dlkt3f"
"[]","2016","[]","[]","[CensusCBPSurvey]","825","dc/4vvnry87eqg2g"
"[]","2016","[]","[]","[CensusCBPSurvey]","2654","dc/r0fhexfylbkm4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2726","dc/1fwwmcytkzx2"
"[]","2016","[]","[]","[CensusCBPSurvey]","4984","dc/f56czbddt2k5c"
"[]","2016","[]","[]","[CensusCBPSurvey]","4694","dc/ny32jz28ewhx8"
"[]","2016","[]","[]","[CensusCBPSurvey]","3845","dc/mxqzyt970qks1"
"[]","2016","[]","[]","[CensusCBPSurvey]","7715","dc/s3e9ysx9rbyw7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2483","dc/qsg4f0ksxx62b"
"[]","2016","[]","[]","[CensusCBPSurvey]","102","dc/xzfp78bq5ekm2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","241","dc/6lye4y3erpnp7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","341","dc/j9qbjy6f37039"
"[]","2016","[]","[]","[CensusCBPSurvey]","6131","dc/0bpv9p7jc71rb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2154","dc/lt29xebmr59rf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1186","dc/9t6gdk7j94cpf"
"[]","2016","[]","[]","[CensusCBPSurvey]","5738","dc/07bcfm96mvpr"
"[]","2016","[]","[]","[CensusCBPSurvey]","607","dc/7k1lh3vfklz66"
"[]","2016","[]","[]","[CensusCBPSurvey]","25269","dc/rsp8e3vl6nye9"
"[]","2016","[]","[]","[CensusCBPSurvey]","4348","dc/ysj6bh5v51y5h"
"[]","2016","[]","[]","[CensusCBPSurvey]","2334","dc/hz99t1nxwnw26"
"[]","2016","[]","[]","[CensusCBPSurvey]","149","dc/kfhtbfwrq0ppd"
"[]","2016","[]","[]","[CensusCBPSurvey]","2437","dc/62edjprc9ckd4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3708","dc/r2v68k8ylsex5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3719","dc/500kkze7d0p59"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3140","dc/15rt6q5vxpyeh"
"[]","2016","[]","[]","[CensusCBPSurvey]","3121","dc/dk4ws4h0b3v2h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1993","dc/55z2sb7xk7137"
"[]","2016","[]","[]","[CensusCBPSurvey]","598","dc/ek6fxh5hzse0g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1767","dc/pxx5x64s140c2"
"[]","2016","[]","[]","[CensusCBPSurvey]","248","dc/2rvnvzp3ft194"
"[]","2016","[]","[]","[CensusCBPSurvey]","105","dc/ksed3cvmhfpwd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1990","dc/49t75hzb36v9c"
"[]","2016","[]","[]","[CensusCBPSurvey]","9085","dc/rzmxq1gkgm107"
"[]","2016","[]","[]","[CensusCBPSurvey]","1962","dc/3yj1x6tmbgry7"
"[]","2017","[]","[USDollar]","[CensusCBPSurvey]","617","WagesAnnual_Establishment_NAICSCrudePetroleumExtraction_NAICS211120"
"[]","2016","[]","[]","[CensusCBPSurvey]","662","dc/3dn6kxsz8vk52"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1558","dc/bd9yg8slewnrf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","290","dc/ct70xe5qb63b7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3968","dc/j2dpm5zjd39h7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1276","dc/1czp6r049xef5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2924","dc/fcng1m92bs5vf"
"[]","2016","[]","[]","[CensusCBPSurvey]","2495","dc/s2b130z553hh9"
"[]","2016","[]","[]","[CensusCBPSurvey]","6672","dc/4h05k4txvg7r2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2076","dc/c4yc74hn5x0zb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1092","dc/y9k9tm8tnh77d"
"[]","2016","[]","[]","[CensusCBPSurvey]","798","dc/q0z18mssyep31"
"[]","2016","[]","[]","[CensusCBPSurvey]","73","dc/174dcn0y428s7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1698","dc/knfdm6k78x41b"
"[]","2016","[]","[]","[CensusCBPSurvey]","125","dc/tqk93d2x06864"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","507","dc/f7df0pvglhqp4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2886","dc/4vh1l9zxtjlwf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1190","dc/0z3lkqvh8qq1b"
"[]","2016","[]","[]","[CensusCBPSurvey]","4426","dc/z1zpbbwl8029d"
"[]","2016","[]","[]","[CensusCBPSurvey]","7030","dc/wgxfp0b32ctt9"
"[]","2016","[]","[]","[CensusCBPSurvey]","3407","dc/v6x95fby6g2m"
"[]","2016","[]","[]","[CensusCBPSurvey]","592","dc/heg8edj5z76lh"
"[]","2016","[]","[]","[CensusCBPSurvey]","1322","dc/t04p34nw0ypyb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1221","dc/czvrr2d3z3jvd"
"[]","2016","[]","[]","[CensusCBPSurvey]","2799","dc/ph51q4hq9wl27"
"[]","2016","[]","[]","[CensusCBPSurvey]","3256","dc/wvgg7jdyhtjw9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1538","dc/v3qnxx2yy2lwg"
"[]","2016","[]","[]","[CensusCBPSurvey]","721","dc/sm526clr0hpk1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","681","dc/tglde6mwnf99g"
"[]","2016","[]","[]","[CensusCBPSurvey]","587","dc/ztksrjtt9c323"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1982","dc/dmqtf5lb67zx6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1268","dc/yvb80lezbt525"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2814","dc/sf0sfh7836tw1"
"[]","2016","[]","[]","[CensusCBPSurvey]","774","dc/whb7h373656k"
"[]","2016","[]","[]","[CensusCBPSurvey]","408","dc/clj16cl2chfkc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1706","dc/w7ktq2q2rnbj9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1329","dc/crfcxcgl8vh45"
"[]","2016","[]","[]","[CensusCBPSurvey]","385","dc/4je2m17htxfx5"
"[]","2016","[]","[]","[CensusCBPSurvey]","12996","dc/r1j5pqqp1k0n4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2701","dc/wm8149y0h59jg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2392","dc/e9vflr3fr4224"
"[]","2016","[]","[]","[CensusCBPSurvey]","401","dc/hsfsr6h70m89b"
"[]","2016","[]","[]","[CensusCBPSurvey]","1660","dc/wtzrdzdv1ve1g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1588","dc/7zml50l09rw36"
"[]","2016","[]","[]","[CensusCBPSurvey]","18654","dc/hjcclzjd83mqf"
"[]","2016","[]","[]","[CensusCBPSurvey]","14322","dc/mcq300rvfvm01"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2059","dc/456q8l743ppp1"
"[]","2016","[]","[]","[CensusCBPSurvey]","462","dc/j8n6fbnenhl8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","543","dc/e7g1ldyn80g73"
"[]","2016","[]","[]","[CensusCBPSurvey]","6372","dc/e21jhvvkyf0xb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2688","dc/lf6eykf3wh59h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2755","dc/2sx5v4txkcgv2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","566","dc/85ncp7mlgsyc4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3977","dc/77l2qpsr9z605"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4064","dc/v5cyq4stqrpkg"
"[]","2016","[]","[]","[CensusCBPSurvey]","732","dc/k7r53p3qh3mp6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3891","dc/0syk1w7cmqfy6"
"[]","2016","[]","[]","[CensusCBPSurvey]","499","dc/jrbvfdjvj1w9f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","656","dc/bhby9m7z7k897"
"[]","2016","[]","[]","[CensusCBPSurvey]","1049","dc/54fst4cpd1h18"
"[]","2016","[]","[]","[CensusCBPSurvey]","1967","dc/4gr8qm2hbcwj2"
"[]","2016","[]","[]","[CensusCBPSurvey]","8859","dc/enjrpmklgcfeg"
"[]","2016","[]","[]","[CensusCBPSurvey]","368","dc/mdn44dkc9pmed"
"[]","2016","[]","[]","[CensusCBPSurvey]","1686","dc/zv3vhy1trypr8"
"[]","2016","[]","[]","[CensusCBPSurvey]","2560","dc/30n74blzn11t5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","970","dc/q4cv16p09gfxh"
"[]","2016","[]","[]","[CensusCBPSurvey]","604","dc/gsx2908crw1ld"
"[]","2016","[]","[]","[CensusCBPSurvey]","2563","dc/sl25knq0je3j2"
"[]","2016","[]","[]","[CensusCBPSurvey]","4091","dc/x9n06bb649zp1"
"[]","2016","[]","[]","[CensusCBPSurvey]","20440","dc/x4cmtrcvs38hd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3954","dc/3qyjqbv3v76r2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3596","dc/p3p36ee8hsf92"
"[]","2016","[]","[]","[CensusCBPSurvey]","5083","dc/ef91f6524rdsc"
"[]","2016","[]","[]","[CensusCBPSurvey]","2895","dc/pvvq2q8fryst8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1209","dc/hl5xz5frjxj84"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1242","dc/9z5hr7n1sw75g"
"[]","2016","[]","[]","[CensusCBPSurvey]","5587","dc/9sk51lhwect66"
"[]","2016","[]","[]","[CensusCBPSurvey]","14083","dc/wwnn46688z5jb"
"[]","2016","[]","[]","[CensusCBPSurvey]","347","dc/chzf7xepk1h3f"
"[]","2016","[]","[]","[CensusCBPSurvey]","402","dc/yn4bqsrgqhcxc"
"[]","2016","[]","[]","[CensusCBPSurvey]","49","dc/vjw41t53k24h3"
"[]","2016","[]","[]","[CensusCBPSurvey]","4006","dc/zz5fbcf2d48z"
"[]","2016","[]","[]","[CensusCBPSurvey]","893","dc/b227bpskq0mz8"
"[]","2017","[]","[]","[CensusCBPSurvey]","704","dc/0ehzwpx4hrkzg"
"[]","2016","[]","[]","[CensusCBPSurvey]","405","dc/690xfpneckhbb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1396","dc/deeesdk2vwgmh"
"[]","2016","[]","[]","[CensusCBPSurvey]","142","dc/ed8d4gwzd2v2h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1397","dc/k32ynmf756gq9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","319","dc/jzcwlrvly1qg3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2475","dc/xsn65kj6kvmz8"
"[]","2016","[]","[]","[CensusCBPSurvey]","13854","dc/3f1cxlyy44pz4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2087","dc/fjykn3c41pnq9"
"[]","2016","[]","[]","[CensusCBPSurvey]","4387","dc/3v3gz47g9m3qb"
"[]","2016","[]","[]","[CensusCBPSurvey]","161","dc/tfg7eddtrxwvf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","463","dc/9kwxfhn63cm88"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2082","dc/m1bxhmk13sc45"
"[]","2016","[]","[]","[CensusCBPSurvey]","1832","dc/n4d7cbjv2jx69"
"[]","2016","[]","[]","[CensusCBPSurvey]","287","dc/kb0s648y9fdn1"
"[]","2016","[]","[]","[CensusCBPSurvey]","576","dc/5llskmzec2beb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","46","dc/m6fgwmzdctsw9"
"[]","2016","[]","[]","[CensusCBPSurvey]","7986","dc/vzx8cqks56mh2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1937","dc/df6lgg3bljlj7"
"[]","2016","[]","[]","[CensusCBPSurvey]","8166","dc/c1eq1b7jltpwh"
"[]","2016","[]","[]","[CensusCBPSurvey]","2796","dc/89xy9sfvs64w9"
"[]","2016","[]","[]","[CensusCBPSurvey]","696","dc/scgxh3zbdvr04"
"[]","2016","[]","[]","[CensusCBPSurvey]","422","dc/fgmwls6epe7nc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3423","dc/bzkw0e5bmtz41"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1480","dc/x7j6mgzjdtybc"
"[]","2016","[]","[]","[CensusCBPSurvey]","3576","dc/vzvxcex52fzkb"
"[]","2016","[]","[]","[CensusCBPSurvey]","543","dc/xsyhdh0crf5e4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","810","dc/c1lgtmt8xhtn9"
"[]","2016","[]","[]","[CensusCBPSurvey]","3743","dc/yy6mrngme7tmf"
"[]","2016","[]","[]","[CensusCBPSurvey]","11798","dc/r964hy6cxw6lh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","955","dc/lh0fngvr73675"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1691","dc/vprnvn0zfvclh"
"[]","2016","[]","[]","[CensusCBPSurvey]","1393","dc/5db47722xelnb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","565","dc/8q3m19e3f02"
"[]","2016","[]","[]","[CensusCBPSurvey]","1369","dc/hf79e0dvxw1zh"
"[]","2016","[]","[]","[CensusCBPSurvey]","3694","dc/y1fh8p1n4b247"
"[]","2016","[]","[]","[CensusCBPSurvey]","3955","dc/czs0btp380n65"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","291","dc/hbsgxq41cvwz8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1057","dc/1phncgk4etgg5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1089","dc/4qebbbj5rlzed"
"[]","2016","[]","[]","[CensusCBPSurvey]","581","dc/rhj0ftw0lkze7"
"[]","2016","[]","[]","[CensusCBPSurvey]","513","dc/tdjlp3q2r8hp1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3166","dc/gqz76pf325zk"
"[]","2016","[]","[]","[CensusCBPSurvey]","4374","dc/4pgddm23ep9hd"
