Date,GeoId,CumulativeCount_Vaccine_COVID_19_Administered,IncrementalCount_Vaccine_COVID_19_Administered,CumulativeCount_MedicalConditionIncident_COVID_19_ConfirmedCase,IncrementalCount_MedicalConditionIncident_COVID_19_ConfirmedCase,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,IncrementalCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalTest_ConditionCOVID_19,IncrementalCount_MedicalTest_ConditionCOVID_19
2020-02-25,country/BHR,,,23.0,22.0,,,,,,
2020-02-26,country/BHR,,,33.0,10.0,,,,,,
2020-02-27,country/BHR,,,33.0,0.0,,,,,,
2020-02-28,country/BHR,,,36.0,3.0,,,,,,
2020-02-29,country/BHR,,,41.0,5.0,,,,,,
2020-03-01,country/BHR,,,47.0,6.0,,,,,,
2020-03-02,country/BHR,,,49.0,2.0,,,,,,
2020-03-03,country/BHR,,,49.0,0.0,,,,,,
2020-03-04,country/BHR,,,52.0,3.0,,,,,,
2020-03-05,country/BHR,,,55.0,3.0,,,,,5334.0,
2020-03-06,country/BHR,,,60.0,5.0,,,,,,
2020-03-07,country/BHR,,,85.0,25.0,,,,,6420.0,
2020-03-08,country/BHR,,,85.0,0.0,,,,,,
2020-03-09,country/BHR,,,95.0,10.0,,,,,7830.0,
2020-03-10,country/BHR,,,110.0,15.0,,,,,8354.0,524.0
2020-03-11,country/BHR,,,195.0,85.0,,,,,8810.0,456.0
2020-03-12,country/BHR,,,195.0,0.0,,,,,9042.0,232.0
2020-03-13,country/BHR,,,195.0,0.0,,,,,,
2020-03-14,country/BHR,,,210.0,15.0,,,,,,
2020-03-15,country/BHR,,,214.0,4.0,,,,,,
2020-03-16,country/BHR,,,214.0,0.0,1.0,1.0,,,12131.0,
2020-03-17,country/BHR,,,228.0,14.0,1.0,0.0,,,13553.0,1422.0
2020-03-18,country/BHR,,,256.0,28.0,1.0,0.0,,,,
2020-03-19,country/BHR,,,278.0,22.0,1.0,0.0,,,,
2020-03-20,country/BHR,,,285.0,7.0,1.0,0.0,,,19098.0,
2020-03-21,country/BHR,,,305.0,20.0,1.0,0.0,,,,
2020-03-22,country/BHR,,,334.0,29.0,2.0,1.0,,,,
2020-03-23,country/BHR,,,377.0,43.0,2.0,0.0,,,25169.0,
2020-03-24,country/BHR,,,392.0,15.0,3.0,1.0,,,,
2020-03-25,country/BHR,,,419.0,27.0,4.0,1.0,,,,
2020-03-26,country/BHR,,,458.0,39.0,4.0,0.0,,,29533.0,
2020-03-27,country/BHR,,,466.0,8.0,4.0,0.0,,,,
2020-03-28,country/BHR,,,476.0,10.0,4.0,0.0,,,,
2020-03-29,country/BHR,,,499.0,23.0,4.0,0.0,,,31895.0,
2020-03-30,country/BHR,,,515.0,16.0,4.0,0.0,,,32596.0,701.0
2020-03-31,country/BHR,,,567.0,52.0,4.0,0.0,,,,
2020-04-01,country/BHR,,,569.0,2.0,4.0,0.0,,,,
2020-04-02,country/BHR,,,643.0,74.0,4.0,0.0,,,,
2020-04-03,country/BHR,,,672.0,29.0,4.0,0.0,,,37996.0,
2020-04-04,country/BHR,,,688.0,16.0,4.0,0.0,,,39256.0,1260.0
2020-04-05,country/BHR,,,700.0,12.0,4.0,0.0,,,44386.0,5130.0
2020-04-06,country/BHR,,,756.0,56.0,4.0,0.0,,,47684.0,3298.0
2020-04-07,country/BHR,,,811.0,55.0,5.0,1.0,,,50127.0,2443.0
2020-04-08,country/BHR,,,823.0,12.0,5.0,0.0,,,52804.0,2677.0
2020-04-09,country/BHR,,,887.0,64.0,5.0,0.0,,,55096.0,2292.0
2020-04-10,country/BHR,,,925.0,38.0,6.0,1.0,,,57681.0,2585.0
2020-04-11,country/BHR,,,1040.0,115.0,6.0,0.0,,,60706.0,3025.0
2020-04-12,country/BHR,,,1136.0,96.0,6.0,0.0,,,63973.0,3267.0
2020-04-13,country/BHR,,,1361.0,225.0,6.0,0.0,,,67327.0,3354.0
2020-04-14,country/BHR,,,1528.0,167.0,7.0,1.0,,,70813.0,3486.0
2020-04-15,country/BHR,,,1671.0,143.0,7.0,0.0,,,73272.0,2459.0
2020-04-16,country/BHR,,,1700.0,29.0,7.0,0.0,,,76944.0,3672.0
2020-04-17,country/BHR,,,1740.0,40.0,7.0,0.0,,,79612.0,2668.0
2020-04-18,country/BHR,,,1773.0,33.0,7.0,0.0,,,82568.0,2956.0
2020-04-19,country/BHR,,,1881.0,108.0,7.0,0.0,,,86732.0,4164.0
2020-04-20,country/BHR,,,1907.0,26.0,7.0,0.0,,,90307.0,3575.0
2020-04-21,country/BHR,,,1973.0,66.0,7.0,0.0,,,94380.0,4073.0
2020-04-22,country/BHR,,,2027.0,54.0,7.0,0.0,,,97796.0,3416.0
2020-04-23,country/BHR,,,2217.0,190.0,8.0,1.0,,,100031.0,2235.0
2020-04-24,country/BHR,,,2518.0,301.0,8.0,0.0,,,105365.0,5334.0
2020-04-25,country/BHR,,,2588.0,70.0,8.0,0.0,,,110407.0,5042.0
2020-04-26,country/BHR,,,2647.0,59.0,8.0,0.0,,,114110.0,3703.0
2020-04-27,country/BHR,,,2723.0,76.0,8.0,0.0,,,117797.0,3687.0
2020-04-28,country/BHR,,,2811.0,88.0,8.0,0.0,,,121706.0,3909.0
2020-04-29,country/BHR,,,2921.0,110.0,8.0,0.0,,,126905.0,5199.0
2020-04-30,country/BHR,,,3040.0,119.0,8.0,0.0,,,129694.0,2789.0
2020-05-01,country/BHR,,,3170.0,130.0,8.0,0.0,,,134082.0,4388.0
2020-05-02,country/BHR,,,3284.0,114.0,8.0,0.0,,,138278.0,4196.0
2020-05-03,country/BHR,,,3383.0,99.0,8.0,0.0,,,144155.0,5877.0
2020-05-04,country/BHR,,,3533.0,150.0,8.0,0.0,,,149586.0,5431.0
2020-05-05,country/BHR,,,3720.0,187.0,8.0,0.0,,,155501.0,5915.0
2020-05-06,country/BHR,,,3934.0,214.0,8.0,0.0,,,160341.0,4840.0
2020-05-07,country/BHR,,,4199.0,265.0,8.0,0.0,,,166378.0,6037.0
2020-05-08,country/BHR,,,4444.0,245.0,8.0,0.0,,,172158.0,5780.0
2020-05-09,country/BHR,,,4774.0,330.0,8.0,0.0,,,178353.0,6195.0
2020-05-10,country/BHR,,,4941.0,167.0,8.0,0.0,,,184029.0,5676.0
2020-05-11,country/BHR,,,5236.0,295.0,8.0,0.0,,,190780.0,6751.0
2020-05-12,country/BHR,,,5531.0,295.0,9.0,1.0,,,197898.0,7118.0
2020-05-13,country/BHR,,,5816.0,285.0,10.0,1.0,,,205570.0,7672.0
2020-05-14,country/BHR,,,6198.0,382.0,10.0,0.0,,,211127.0,5557.0
2020-05-15,country/BHR,,,6583.0,385.0,12.0,2.0,,,222542.0,11415.0
2020-05-16,country/BHR,,,6747.0,164.0,12.0,0.0,,,230188.0,7646.0
2020-05-17,country/BHR,,,6956.0,209.0,12.0,0.0,,,236828.0,6640.0
2020-05-18,country/BHR,,,7184.0,228.0,12.0,0.0,,,243031.0,6203.0
2020-05-19,country/BHR,,,7532.0,348.0,12.0,0.0,,,248205.0,5174.0
2020-05-20,country/BHR,,,7888.0,356.0,12.0,0.0,,,255633.0,7428.0
2020-05-21,country/BHR,,,8174.0,286.0,12.0,0.0,,,,
2020-05-22,country/BHR,,,8414.0,240.0,12.0,0.0,,,269179.0,
2020-05-23,country/BHR,,,8802.0,388.0,13.0,1.0,,,276552.0,7373.0
2020-05-24,country/BHR,,,9138.0,336.0,14.0,1.0,,,281204.0,4652.0
2020-05-25,country/BHR,,,9171.0,33.0,14.0,0.0,,,283884.0,2680.0
2020-05-26,country/BHR,,,9366.0,195.0,14.0,0.0,,,286223.0,2339.0
2020-05-27,country/BHR,,,9692.0,326.0,15.0,1.0,,,291127.0,4904.0
2020-05-28,country/BHR,,,10052.0,360.0,15.0,0.0,,,297873.0,6746.0
2020-05-29,country/BHR,,,10449.0,397.0,15.0,0.0,,,304179.0,6306.0
2020-05-30,country/BHR,,,10793.0,344.0,17.0,2.0,,,309573.0,5394.0
2020-05-31,country/BHR,,,11398.0,605.0,19.0,2.0,,,316807.0,7234.0
2020-06-01,country/BHR,,,11871.0,473.0,19.0,0.0,,,323162.0,6355.0
2020-06-02,country/BHR,,,12311.0,440.0,19.0,0.0,,,330733.0,7571.0
2020-06-03,country/BHR,,,12815.0,504.0,20.0,1.0,,,337773.0,7040.0
2020-06-04,country/BHR,,,13296.0,481.0,21.0,1.0,,,345337.0,7564.0
2020-06-05,country/BHR,,,13835.0,539.0,22.0,1.0,,,354122.0,8785.0
2020-06-06,country/BHR,,,14383.0,548.0,24.0,2.0,,,361376.0,7254.0
2020-06-07,country/BHR,,,14763.0,380.0,26.0,2.0,,,367056.0,5680.0
2020-06-08,country/BHR,,,15417.0,654.0,27.0,1.0,,,374362.0,7306.0
2020-06-09,country/BHR,,,15731.0,314.0,29.0,2.0,,,378235.0,3873.0
2020-06-10,country/BHR,,,16200.0,469.0,31.0,2.0,,,386134.0,7899.0
2020-06-11,country/BHR,,,16667.0,467.0,34.0,3.0,,,393910.0,7776.0
2020-06-12,country/BHR,,,17269.0,602.0,36.0,2.0,,,403036.0,9126.0
2020-06-13,country/BHR,,,17713.0,444.0,37.0,1.0,,,410842.0,7806.0
2020-06-14,country/BHR,,,18227.0,514.0,42.0,5.0,,,418413.0,7571.0
2020-06-15,country/BHR,,,19013.0,786.0,46.0,4.0,,,425192.0,6779.0
2020-06-16,country/BHR,,,19553.0,540.0,47.0,1.0,,,438080.0,12888.0
2020-06-17,country/BHR,,,19961.0,408.0,49.0,2.0,,,,
2020-06-18,country/BHR,,,20430.0,469.0,55.0,6.0,,,454368.0,
2020-06-19,country/BHR,,,20916.0,486.0,57.0,2.0,,,,
2020-06-20,country/BHR,,,21331.0,415.0,60.0,3.0,,,470409.0,
2020-06-21,country/BHR,,,21764.0,433.0,63.0,3.0,,,,
2020-06-22,country/BHR,,,22407.0,643.0,65.0,2.0,,,485715.0,
2020-06-23,country/BHR,,,23062.0,655.0,67.0,2.0,,,,
2020-06-24,country/BHR,,,23570.0,508.0,69.0,2.0,,,494028.0,
2020-06-25,country/BHR,,,24081.0,511.0,71.0,2.0,,,502763.0,8735.0
2020-06-26,country/BHR,,,24805.0,724.0,73.0,2.0,,,511458.0,8695.0
2020-06-27,country/BHR,,,25267.0,462.0,78.0,5.0,,,521101.0,9643.0
2020-06-28,country/BHR,,,25705.0,438.0,83.0,5.0,,,529242.0,8141.0
2020-06-29,country/BHR,,,26239.0,534.0,84.0,1.0,,,536516.0,7274.0
2020-06-30,country/BHR,,,26758.0,519.0,87.0,3.0,,,545125.0,8609.0
2020-07-01,country/BHR,,,27414.0,656.0,92.0,5.0,,,554239.0,9114.0
2020-07-02,country/BHR,,,27837.0,423.0,94.0,2.0,,,564365.0,10126.0
2020-07-03,country/BHR,,,28410.0,573.0,95.0,1.0,,,574105.0,9740.0
2020-07-04,country/BHR,,,28857.0,447.0,96.0,1.0,,,584070.0,9965.0
2020-07-05,country/BHR,,,29367.0,510.0,97.0,1.0,,,602151.0,18081.0
2020-07-06,country/BHR,,,29821.0,454.0,98.0,1.0,,,612096.0,9945.0
2020-07-07,country/BHR,,,30321.0,500.0,98.0,0.0,,,,
2020-07-08,country/BHR,,,30931.0,610.0,98.0,0.0,,,630753.0,
2020-07-09,country/BHR,,,31528.0,597.0,103.0,5.0,,,,
2020-07-10,country/BHR,,,32039.0,511.0,104.0,1.0,,,640219.0,
2020-07-11,country/BHR,,,32470.0,431.0,104.0,0.0,,,649020.0,8801.0
2020-07-12,country/BHR,,,32941.0,471.0,108.0,4.0,,,656659.0,7639.0
2020-07-13,country/BHR,,,33476.0,535.0,109.0,1.0,,,666248.0,9589.0
2020-07-14,country/BHR,,,34078.0,602.0,111.0,2.0,,,675451.0,9203.0
2020-07-15,country/BHR,,,34560.0,482.0,117.0,6.0,,,685318.0,9867.0
2020-07-16,country/BHR,,,35084.0,524.0,121.0,4.0,,,693539.0,8221.0
2020-07-17,country/BHR,,,35473.0,389.0,124.0,3.0,,,703002.0,9463.0
2020-07-18,country/BHR,,,36004.0,531.0,124.0,0.0,,,710686.0,7684.0
2020-07-19,country/BHR,,,36422.0,418.0,126.0,2.0,,,717723.0,7037.0
2020-07-20,country/BHR,,,36936.0,514.0,128.0,2.0,,,726140.0,8417.0
2020-07-21,country/BHR,,,37316.0,380.0,129.0,1.0,,,744694.0,18554.0
2020-07-22,country/BHR,,,37637.0,321.0,130.0,1.0,,,,
2020-07-23,country/BHR,,,37996.0,359.0,134.0,4.0,,,760733.0,
2020-07-24,country/BHR,,,38458.0,462.0,136.0,2.0,,,,
2020-07-25,country/BHR,,,38747.0,289.0,137.0,1.0,,,780081.0,
2020-07-26,country/BHR,,,39131.0,384.0,140.0,3.0,,,,
2020-07-27,country/BHR,,,39482.0,351.0,141.0,1.0,,,798799.0,
2020-07-28,country/BHR,,,39921.0,439.0,141.0,0.0,,,808276.0,9477.0
2020-07-29,country/BHR,,,40311.0,390.0,144.0,3.0,,,817608.0,9332.0
2020-07-30,country/BHR,,,40755.0,444.0,146.0,2.0,,,826672.0,9064.0
2020-07-31,country/BHR,,,40982.0,227.0,147.0,1.0,,,830998.0,4326.0
2020-08-01,country/BHR,,,41190.0,208.0,147.0,0.0,,,835567.0,4569.0
2020-08-02,country/BHR,,,41536.0,346.0,147.0,0.0,,,842992.0,7425.0
2020-08-03,country/BHR,,,41835.0,299.0,150.0,3.0,,,850648.0,7656.0
2020-08-04,country/BHR,,,42132.0,297.0,151.0,1.0,,,858249.0,7601.0
2020-08-05,country/BHR,,,42514.0,382.0,154.0,3.0,,,,
2020-08-06,country/BHR,,,42889.0,375.0,156.0,2.0,,,867534.0,
2020-08-07,country/BHR,,,43307.0,418.0,159.0,3.0,,,876700.0,9166.0
2020-08-08,country/BHR,,,43629.0,322.0,161.0,2.0,,,886095.0,9395.0
2020-08-09,country/BHR,,,44011.0,382.0,162.0,1.0,,,892926.0,6831.0
2020-08-10,country/BHR,,,44397.0,386.0,163.0,1.0,,,902059.0,9133.0
2020-08-11,country/BHR,,,44804.0,407.0,165.0,2.0,,,912111.0,10052.0
2020-08-12,country/BHR,,,45264.0,460.0,166.0,1.0,,,933762.0,21651.0
2020-08-13,country/BHR,,,45726.0,462.0,167.0,1.0,,,,
2020-08-14,country/BHR,,,46052.0,326.0,168.0,1.0,,,944798.0,
2020-08-15,country/BHR,,,46430.0,378.0,170.0,2.0,,,954192.0,9394.0
2020-08-16,country/BHR,,,46835.0,405.0,170.0,0.0,,,962334.0,8142.0
2020-08-17,country/BHR,,,47185.0,350.0,173.0,3.0,,,972003.0,9669.0
2020-08-18,country/BHR,,,47581.0,396.0,175.0,2.0,,,981208.0,9205.0
2020-08-19,country/BHR,,,47950.0,369.0,178.0,3.0,,,1000787.0,19579.0
2020-08-20,country/BHR,,,48303.0,353.0,179.0,1.0,,,,
2020-08-21,country/BHR,,,48661.0,358.0,181.0,2.0,,,1011805.0,
2020-08-22,country/BHR,,,49038.0,377.0,183.0,2.0,,,1020803.0,8998.0
2020-08-23,country/BHR,,,49330.0,292.0,184.0,1.0,,,1029969.0,9166.0
2020-08-24,country/BHR,,,49719.0,389.0,185.0,1.0,,,1039571.0,9602.0
2020-08-25,country/BHR,,,50076.0,357.0,186.0,1.0,,,1048935.0,9364.0
2020-08-26,country/BHR,,,50393.0,317.0,186.0,0.0,,,1067907.0,18972.0
2020-08-27,country/BHR,,,50756.0,363.0,188.0,2.0,,,,
2020-08-28,country/BHR,,,51113.0,357.0,189.0,1.0,,,1078767.0,
2020-08-29,country/BHR,,,51391.0,278.0,189.0,0.0,,,1088418.0,9651.0
2020-08-30,country/BHR,,,51574.0,183.0,189.0,0.0,,,1100729.0,12311.0
2020-08-31,country/BHR,,,51972.0,398.0,190.0,1.0,,,,
2020-09-01,country/BHR,,,52440.0,468.0,190.0,0.0,,,1108088.0,
2020-09-02,country/BHR,,,52807.0,367.0,190.0,0.0,,,1118837.0,10749.0
2020-09-03,country/BHR,,,53433.0,626.0,190.0,0.0,,,1128829.0,9992.0
2020-09-04,country/BHR,,,54095.0,662.0,195.0,5.0,,,1140563.0,11734.0
2020-09-05,country/BHR,,,54771.0,676.0,196.0,1.0,,,1152274.0,11711.0
2020-09-06,country/BHR,,,55415.0,644.0,199.0,3.0,,,1172808.0,20534.0
2020-09-07,country/BHR,,,56076.0,661.0,200.0,1.0,,,,
2020-09-08,country/BHR,,,56778.0,702.0,202.0,2.0,,,1194923.0,
2020-09-09,country/BHR,,,57450.0,672.0,203.0,1.0,,,1207260.0,12337.0
2020-09-10,country/BHR,,,58207.0,757.0,207.0,4.0,,,,
2020-09-11,country/BHR,,,58839.0,632.0,208.0,1.0,,,1230227.0,
2020-09-12,country/BHR,,,59586.0,747.0,211.0,3.0,,,1240204.0,9977.0
2020-09-13,country/BHR,,,60307.0,721.0,212.0,1.0,,,,
2020-09-14,country/BHR,,,60965.0,658.0,213.0,1.0,,,1252898.0,
2020-09-15,country/BHR,,,61643.0,678.0,213.0,0.0,,,1276075.0,23177.0
2020-09-16,country/BHR,,,62484.0,841.0,216.0,3.0,,,1288374.0,12299.0
2020-09-17,country/BHR,,,63189.0,705.0,217.0,1.0,,,,
2020-09-18,country/BHR,,,63879.0,690.0,220.0,3.0,,,1301170.0,
2020-09-19,country/BHR,,,64499.0,620.0,221.0,1.0,,,1324002.0,22832.0
2020-09-20,country/BHR,,,65039.0,540.0,221.0,0.0,,,,
2020-09-21,country/BHR,,,65752.0,713.0,224.0,3.0,,,1333275.0,
2020-09-22,country/BHR,,,66402.0,650.0,227.0,3.0,,,1344713.0,11438.0
2020-09-23,country/BHR,,,67014.0,612.0,231.0,4.0,,,1355399.0,10686.0
2020-09-24,country/BHR,,,67701.0,687.0,231.0,0.0,,,1378104.0,22705.0
2020-09-25,country/BHR,,,68190.0,489.0,236.0,5.0,,,,
2020-09-26,country/BHR,,,68775.0,585.0,239.0,3.0,,,1388323.0,
2020-09-27,country/BHR,,,69361.0,586.0,242.0,3.0,,,1398454.0,10131.0
2020-09-28,country/BHR,,,69848.0,487.0,245.0,3.0,,,1407572.0,9118.0
2020-09-29,country/BHR,,,70422.0,574.0,246.0,1.0,,,1418129.0,10557.0
2020-09-30,country/BHR,,,70864.0,442.0,251.0,5.0,,,1429432.0,11303.0
2020-10-01,country/BHR,,,71374.0,510.0,254.0,3.0,,,1439332.0,9900.0
2020-10-02,country/BHR,,,71803.0,429.0,255.0,1.0,,,1450153.0,10821.0
2020-10-03,country/BHR,,,72310.0,507.0,258.0,3.0,,,1458920.0,8767.0
2020-10-04,country/BHR,,,72662.0,352.0,260.0,2.0,,,1468655.0,9735.0
2020-10-05,country/BHR,,,73116.0,454.0,261.0,1.0,,,1478163.0,9508.0
2020-10-06,country/BHR,,,73476.0,360.0,262.0,1.0,,,1488703.0,10540.0
2020-10-07,country/BHR,,,73932.0,456.0,262.0,0.0,,,1509071.0,20368.0
2020-10-08,country/BHR,,,74422.0,490.0,264.0,2.0,,,,
2020-10-09,country/BHR,,,74860.0,438.0,271.0,7.0,,,1519596.0,
2020-10-10,country/BHR,,,75287.0,427.0,273.0,2.0,,,1530133.0,10537.0
2020-10-11,country/BHR,,,75614.0,327.0,275.0,2.0,,,1538925.0,8792.0
2020-10-12,country/BHR,,,75948.0,334.0,280.0,5.0,,,1548011.0,9086.0
2020-10-13,country/BHR,,,76272.0,324.0,285.0,5.0,,,1557638.0,9627.0
2020-10-14,country/BHR,,,76621.0,349.0,287.0,2.0,,,1568037.0,10399.0
2020-10-15,country/BHR,,,76954.0,333.0,289.0,2.0,,,1577500.0,9463.0
2020-10-16,country/BHR,,,77325.0,371.0,292.0,3.0,,,1588422.0,10922.0
2020-10-17,country/BHR,,,77571.0,246.0,293.0,1.0,,,1599549.0,11127.0
2020-10-18,country/BHR,,,77902.0,331.0,300.0,7.0,,,1607692.0,8143.0
2020-10-19,country/BHR,,,78224.0,322.0,302.0,2.0,,,1617632.0,9940.0
2020-10-20,country/BHR,,,78533.0,309.0,305.0,3.0,,,1628076.0,10444.0
2020-10-21,country/BHR,,,78907.0,374.0,308.0,3.0,,,1638436.0,10360.0
2020-10-22,country/BHR,,,79211.0,304.0,308.0,0.0,,,1648827.0,10391.0
2020-10-23,country/BHR,,,79574.0,363.0,311.0,3.0,,,1659781.0,10954.0
2020-10-24,country/BHR,,,79975.0,401.0,312.0,1.0,,,1670411.0,10630.0
2020-10-25,country/BHR,,,80255.0,280.0,312.0,0.0,,,1678847.0,8436.0
2020-10-26,country/BHR,,,80533.0,278.0,316.0,4.0,,,1698489.0,19642.0
2020-10-27,country/BHR,,,80765.0,232.0,316.0,0.0,,,,
2020-10-28,country/BHR,,,81022.0,257.0,317.0,1.0,,,1709902.0,
2020-10-29,country/BHR,,,81262.0,240.0,317.0,0.0,,,1721676.0,11774.0
2020-10-30,country/BHR,,,81466.0,204.0,319.0,2.0,,,1732371.0,10695.0
2020-10-31,country/BHR,,,81645.0,179.0,321.0,2.0,,,1741755.0,9384.0
2020-11-01,country/BHR,,,81923.0,278.0,321.0,0.0,,,1749872.0,8117.0
2020-11-02,country/BHR,,,82133.0,210.0,322.0,1.0,,,1759316.0,9444.0
2020-11-03,country/BHR,,,82363.0,230.0,324.0,2.0,,,1770015.0,10699.0
2020-11-04,country/BHR,,,82624.0,261.0,327.0,3.0,,,1780051.0,10036.0
2020-11-05,country/BHR,,,82786.0,162.0,328.0,1.0,,,1791603.0,11552.0
2020-11-06,country/BHR,,,83023.0,237.0,328.0,0.0,,,1803190.0,11587.0
2020-11-07,country/BHR,,,83264.0,241.0,329.0,1.0,,,1814090.0,10900.0
2020-11-08,country/BHR,,,83456.0,192.0,329.0,0.0,,,1823595.0,9505.0
2020-11-09,country/BHR,,,83632.0,176.0,329.0,0.0,,,1833427.0,9832.0
2020-11-10,country/BHR,,,83811.0,179.0,331.0,2.0,,,1843726.0,10299.0
2020-11-11,country/BHR,,,84042.0,231.0,332.0,1.0,,,1854081.0,10355.0
2020-11-12,country/BHR,,,84192.0,150.0,332.0,0.0,,,1865380.0,11299.0
2020-11-13,country/BHR,,,84349.0,157.0,332.0,0.0,,,1877181.0,11801.0
2020-11-14,country/BHR,,,84523.0,174.0,333.0,1.0,,,1885616.0,8435.0
2020-11-15,country/BHR,,,84703.0,180.0,334.0,1.0,,,1894421.0,8805.0
2020-11-16,country/BHR,,,84882.0,179.0,337.0,3.0,,,1903910.0,9489.0
2020-11-17,country/BHR,,,85008.0,126.0,337.0,0.0,,,1914445.0,10535.0
2020-11-18,country/BHR,,,85182.0,174.0,337.0,0.0,,,1924122.0,9677.0
2020-11-19,country/BHR,,,85317.0,135.0,337.0,0.0,,,1933816.0,9694.0
2020-11-20,country/BHR,,,85467.0,150.0,338.0,1.0,,,1945049.0,11233.0
2020-11-21,country/BHR,,,85591.0,124.0,338.0,0.0,,,1954535.0,9486.0
2020-11-22,country/BHR,,,85705.0,114.0,338.0,0.0,,,1962910.0,8375.0
2020-11-23,country/BHR,,,85886.0,181.0,339.0,1.0,,,1972822.0,9912.0
2020-11-24,country/BHR,,,86016.0,130.0,340.0,1.0,,,1983248.0,10426.0
2020-11-25,country/BHR,,,86185.0,169.0,340.0,0.0,,,1993184.0,9936.0
2020-11-26,country/BHR,,,86347.0,162.0,341.0,1.0,,,2003210.0,10026.0
2020-11-27,country/BHR,,,86515.0,168.0,341.0,0.0,,,2015598.0,12388.0
2020-11-28,country/BHR,,,86645.0,130.0,341.0,0.0,,,2025774.0,10176.0
2020-11-29,country/BHR,,,86787.0,142.0,341.0,0.0,,,2033895.0,8121.0
2020-11-30,country/BHR,,,86956.0,169.0,341.0,0.0,,,2043740.0,9845.0
2020-12-01,country/BHR,,,87137.0,181.0,341.0,0.0,,,2053974.0,10234.0
2020-12-02,country/BHR,,,87270.0,133.0,341.0,0.0,,,2064477.0,10503.0
2020-12-03,country/BHR,,,87432.0,162.0,341.0,0.0,,,2075343.0,10866.0
2020-12-04,country/BHR,,,87600.0,168.0,341.0,0.0,,,2088613.0,13270.0
2020-12-05,country/BHR,,,87732.0,132.0,341.0,0.0,,,2099301.0,10688.0
2020-12-06,country/BHR,,,87930.0,198.0,341.0,0.0,,,2108301.0,9000.0
2020-12-07,country/BHR,,,88111.0,181.0,341.0,0.0,,,2119355.0,11054.0
2020-12-08,country/BHR,,,88294.0,183.0,343.0,2.0,,,2129571.0,10216.0
2020-12-09,country/BHR,,,88495.0,201.0,347.0,4.0,,,2139302.0,9731.0
2020-12-10,country/BHR,,,88632.0,137.0,347.0,0.0,,,2149366.0,10064.0
2020-12-11,country/BHR,,,88820.0,188.0,347.0,0.0,,,2160368.0,11002.0
2020-12-12,country/BHR,,,88965.0,145.0,348.0,1.0,,,2170286.0,9918.0
2020-12-13,country/BHR,,,89143.0,178.0,348.0,0.0,,,2180017.0,9731.0
2020-12-14,country/BHR,,,89268.0,125.0,348.0,0.0,,,2191887.0,11870.0
2020-12-15,country/BHR,,,89444.0,176.0,348.0,0.0,,,,
2020-12-16,country/BHR,,,89600.0,156.0,349.0,1.0,,,2214897.0,
2020-12-17,country/BHR,,,89743.0,143.0,349.0,0.0,,,2224692.0,9795.0
2020-12-18,country/BHR,,,89883.0,140.0,349.0,0.0,,,2234549.0,9857.0
2020-12-19,country/BHR,,,90062.0,179.0,349.0,0.0,,,2243353.0,8804.0
2020-12-20,country/BHR,,,90282.0,220.0,349.0,0.0,,,2252164.0,8811.0
2020-12-21,country/BHR,,,90450.0,168.0,350.0,1.0,,,2262042.0,9878.0
2020-12-22,country/BHR,,,90634.0,184.0,350.0,0.0,,,2272640.0,10598.0
2020-12-23,country/BHR,38965.0,,90817.0,183.0,350.0,0.0,,,2282216.0,9576.0
2020-12-24,country/BHR,50071.0,11106.0,91070.0,253.0,350.0,0.0,,,2291410.0,9194.0
2020-12-25,country/BHR,50543.0,5789.0,91304.0,234.0,351.0,1.0,,,2300729.0,9319.0
2020-12-26,country/BHR,51556.0,4197.0,91518.0,214.0,351.0,0.0,,,2309696.0,8967.0
2020-12-27,country/BHR,53614.0,3662.0,91733.0,215.0,351.0,0.0,,,2317781.0,8085.0
2020-12-28,country/BHR,55014.0,3210.0,91935.0,202.0,351.0,0.0,,,2326844.0,9063.0
2020-12-29,country/BHR,56041.0,2846.0,92169.0,234.0,351.0,0.0,,,2335470.0,8626.0
2020-12-30,country/BHR,57317.0,2622.0,92425.0,256.0,352.0,1.0,,,2345325.0,9855.0
2020-12-31,country/BHR,58643.0,1225.0,92675.0,250.0,352.0,0.0,,,2355313.0,9988.0
2021-01-01,country/BHR,59351.0,1258.0,92913.0,238.0,352.0,0.0,,,2366275.0,10962.0
2021-01-02,country/BHR,60097.0,1220.0,93184.0,271.0,352.0,0.0,,,2374156.0,7881.0
2021-01-03,country/BHR,60689.0,1011.0,93478.0,294.0,352.0,0.0,,,2382934.0,8778.0
2021-01-04,country/BHR,61612.0,943.0,93766.0,288.0,352.0,0.0,,,2393449.0,10515.0
2021-01-05,country/BHR,63893.0,1122.0,93995.0,229.0,352.0,0.0,,,2405722.0,12273.0
2021-01-06,country/BHR,68472.0,1594.0,94284.0,289.0,353.0,1.0,,,2416807.0,11085.0
2021-01-07,country/BHR,72239.0,1942.0,94633.0,349.0,353.0,0.0,,,2428216.0,11409.0
2021-01-08,country/BHR,78291.0,2706.0,95030.0,397.0,354.0,1.0,,,2439685.0,11469.0
2021-01-09,country/BHR,84157.0,3437.0,95317.0,287.0,355.0,1.0,,,2452338.0,12653.0
