StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Uttar Pradesh,Auraiya,Bela3,26.825,79.67083333,122,india_wris/122_Bela3,dcs:GroundWater
Uttar Pradesh,Auraiya,Bidhuna,26.8,79.51666667,122,india_wris/122_Bidhuna,dcs:GroundWater
Uttar Pradesh,Auraiya,Block Office,,,122,india_wris/122_BlockOffice,dcs:GroundWater
Uttar Pradesh,Auraiya,Dinamau,26.70416667,79.57777778,122,india_wris/122_Dinamau,dcs:GroundWater
Uttar Pradesh,Auraiya,Hasulia,26.5125,79.38055556,122,india_wris/122_Hasulia,dcs:GroundWater
Uttar Pradesh,Auraiya,Phaphund,26.58333333,79.47083333,122,india_wris/122_Phaphund,dcs:GroundWater
Uttar Pradesh,Auraiya,Sahar,26.75,79.60666667,122,india_wris/122_Sahar,dcs:GroundWater
Uttar Pradesh,Auraiya,Sahayal,26.67916667,79.63472222,122,india_wris/122_Sahayal,dcs:GroundWater
Uttar Pradesh,Auraiya,Sarai Ajitmal,26.56166667,79.32,122,india_wris/122_SaraiAjitmal,dcs:GroundWater
Uttar Pradesh,Ayodhya,Bakarganj,26.68472222,82.30833333,140,india_wris/140_Bakarganj,dcs:GroundWater
Uttar Pradesh,Ayodhya,Bhanmau,26.79444444,81.77555556,140,india_wris/140_Bhanmau,dcs:GroundWater
Uttar Pradesh,Ayodhya,Bikapur1,26.6,82.1625,140,india_wris/140_Bikapur1,dcs:GroundWater
Uttar Pradesh,Ayodhya,Chaure Bazar,26.48333333,82.14166667,140,india_wris/140_ChaureBazar,dcs:GroundWater
Uttar Pradesh,Ayodhya,Faizabad,26.78333333,82.13333333,140,india_wris/140_Faizabad,dcs:GroundWater
Uttar Pradesh,Ayodhya,From Rudauli Inter Colleg,,,140,india_wris/140_FromRudauliInterColleg,dcs:GroundWater
Uttar Pradesh,Ayodhya,Gosaiganj,26.55833333,82.38333333,140,india_wris/140_Gosaiganj,dcs:GroundWater
Uttar Pradesh,Ayodhya,Harringtonganj,26.5625,82.00277778,140,india_wris/140_Harringtonganj,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located Hust Outside,,,140,india_wris/140_HPLocatedHustOutside,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located In Front Of R,,,140,india_wris/140_HPLocatedInFrontOfR,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located Just Below Th,,,140,india_wris/140_HPLocatedJustBelowTh,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located Near Rajkiya,,,140,india_wris/140_HPLocatedNearRajkiya,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located Near Tri. Jun,,,140,india_wris/140_HPLocatedNearTriJun,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located On Singh Gas,,,140,india_wris/140_HPLocatedOnSinghGas,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located On The Main C,,,140,india_wris/140_HPLocatedOnTheMainC,dcs:GroundWater
Uttar Pradesh,Ayodhya,H/P Located Outside The G,,,140,india_wris/140_HPLocatedOutsideTheG,dcs:GroundWater
Uttar Pradesh,Ayodhya,Manihanpur,26.61,81.865,140,india_wris/140_Manihanpur,dcs:GroundWater
Uttar Pradesh,Ayodhya,Mayabhikhi(Lxm),26.67333333,82.34,140,india_wris/140_MayabhikhiLxm,dcs:GroundWater
Uttar Pradesh,Ayodhya,Meethagaon,26.65166667,81.98,140,india_wris/140_Meethagaon,dcs:GroundWater
Uttar Pradesh,Ayodhya,Milkipur1,26.58333333,81.90833333,140,india_wris/140_Milkipur1,dcs:GroundWater
Uttar Pradesh,Ayodhya,Milkipur,26.59666667,81.91083333,140,india_wris/140_Milkipur,dcs:GroundWater
Uttar Pradesh,Ayodhya,Miyankapurwa,26.78583333,81.66666667,140,india_wris/140_Miyankapurwa,dcs:GroundWater
Uttar Pradesh,Ayodhya,Naokua,26.71166667,82.045,140,india_wris/140_Naokua,dcs:GroundWater
Uttar Pradesh,Ayodhya,Near From Nhs Well In Maw,,,140,india_wris/140_NearFromNhsWellInMaw,dcs:GroundWater
Uttar Pradesh,Ayodhya,Rudauli1,26.75083333,81.74166667,140,india_wris/140_Rudauli1,dcs:GroundWater
Uttar Pradesh,Ayodhya,Sakhupura,26.70333333,82.07166667,140,india_wris/140_Sakhupura,dcs:GroundWater
Uttar Pradesh,Azamgarh,Ahraula,26.17638889,82.90416667,123,india_wris/123_Ahraula,dcs:GroundWater
Uttar Pradesh,Azamgarh,Atraulia,26.32638889,82.95277778,123,india_wris/123_Atraulia,dcs:GroundWater
Uttar Pradesh,Azamgarh,Azamgarh,26.04166667,83.16666667,123,india_wris/123_Azamgarh,dcs:GroundWater
Uttar Pradesh,Azamgarh,Badihari,26.20138889,83.22972222,123,india_wris/123_Badihari,dcs:GroundWater
Uttar Pradesh,Azamgarh,Bahrapur,25.925,83.05,123,india_wris/123_Bahrapur,dcs:GroundWater
Uttar Pradesh,Azamgarh,Bairadih,25.94305556,82.9875,123,india_wris/123_Bairadih,dcs:GroundWater
Uttar Pradesh,Azamgarh,Bazidpur,26.2,83.01666667,123,india_wris/123_Bazidpur,dcs:GroundWater
Uttar Pradesh,Azamgarh,Belwana,25.89444444,82.81666667,123,india_wris/123_Belwana,dcs:GroundWater
Uttar Pradesh,Azamgarh,Bibipur Khatauli,26.13611111,83.09722222,123,india_wris/123_BibipurKhatauli,dcs:GroundWater
Uttar Pradesh,Azamgarh,Block Office,,,123,india_wris/123_BlockOffice,dcs:GroundWater
Uttar Pradesh,Azamgarh,Captainganj,26.185,83.095,123,india_wris/123_Captainganj,dcs:GroundWater
Uttar Pradesh,Azamgarh,Deogaon,25.75833333,82.99166667,123,india_wris/123_Deogaon,dcs:GroundWater
Uttar Pradesh,Azamgarh,Didarganj,25.99,82.76333333,123,india_wris/123_Didarganj,dcs:GroundWater
Uttar Pradesh,Azamgarh,District Hq,,,123,india_wris/123_DistrictHq,dcs:GroundWater
Uttar Pradesh,Azamgarh,Jahanganj,25.96527778,83.26388889,123,india_wris/123_Jahanganj,dcs:GroundWater
Uttar Pradesh,Azamgarh,Kakhbhar,26.225,83.40833333,123,india_wris/123_Kakhbhar,dcs:GroundWater
Uttar Pradesh,Azamgarh,Kanauna,25.86666667,82.9,123,india_wris/123_Kanauna,dcs:GroundWater
Uttar Pradesh,Azamgarh,Karsandia Kalan,25.97333333,82.775,123,india_wris/123_KarsandiaKalan,dcs:GroundWater
Uttar Pradesh,Azamgarh,Lalganj2,25.73333333,83.01666667,123,india_wris/123_Lalganj2,dcs:GroundWater
Uttar Pradesh,Azamgarh,Langerpur,26.20555556,83.21805556,123,india_wris/123_Langerpur,dcs:GroundWater
Uttar Pradesh,Azamgarh,Lohra,26.05,83.275,123,india_wris/123_Lohra,dcs:GroundWater
Uttar Pradesh,Azamgarh,Madayan,25.78472222,83.07222222,123,india_wris/123_Madayan,dcs:GroundWater
Uttar Pradesh,Azamgarh,Maharajganj,26.25,83.10833333,123,india_wris/123_Maharajganj,dcs:GroundWater
Uttar Pradesh,Azamgarh,Nizamabad,26.05416667,83.06388889,123,india_wris/123_Nizamabad,dcs:GroundWater
Uttar Pradesh,Azamgarh,Phulpur,26.09166667,82.86666667,123,india_wris/123_Phulpur,dcs:GroundWater
Uttar Pradesh,Azamgarh,Rahul Nagar,25.89166667,83.2,123,india_wris/123_RahulNagar,dcs:GroundWater
Uttar Pradesh,Azamgarh,Raunapar,26.29166667,83.30416667,123,india_wris/123_Raunapar,dcs:GroundWater
Uttar Pradesh,Azamgarh,Sageri,26.15,83.3,123,india_wris/123_Sageri,dcs:GroundWater
Uttar Pradesh,Azamgarh,Saraimir,26.01666667,82.93194444,123,india_wris/123_Saraimir,dcs:GroundWater
Uttar Pradesh,Azamgarh,Sidhauna,25.67638889,83.10277778,123,india_wris/123_Sidhauna,dcs:GroundWater
Uttar Pradesh,Baghpat,Baghpat,28.93333333,77.21666667,124,india_wris/124_Baghpat,dcs:GroundWater
Uttar Pradesh,Baghpat,Baraut,29.1,77.26166667,124,india_wris/124_Baraut,dcs:GroundWater
Uttar Pradesh,Baghpat,Binauli,29.13333333,77.3375,124,india_wris/124_Binauli,dcs:GroundWater
Uttar Pradesh,Baghpat,Block Office,,,124,india_wris/124_BlockOffice,dcs:GroundWater
Uttar Pradesh,Baghpat,Burnawa,29.10833333,77.42666667,124,india_wris/124_Burnawa,dcs:GroundWater
Uttar Pradesh,Baghpat,Khaspur Panchi,28.885,77.36,124,india_wris/124_KhaspurPanchi,dcs:GroundWater
Uttar Pradesh,Baghpat,Tanda2,29.26666667,77.15833333,124,india_wris/124_Tanda2,dcs:GroundWater
Uttar Pradesh,Bahraich,Bahraich,27.575,81.5875,125,india_wris/125_Bahraich,dcs:GroundWater
Uttar Pradesh,Bahraich,Baisanpurwa,27.53833333,81.43833333,125,india_wris/125_Baisanpurwa,dcs:GroundWater
Uttar Pradesh,Bahraich,Balha,,,125,india_wris/125_Balha,dcs:GroundWater
Uttar Pradesh,Bahraich,Beria,27.52777778,81.66666667,125,india_wris/125_Beria,dcs:GroundWater
Uttar Pradesh,Bahraich,Bhakraulikapurw,27.30416667,81.55972222,125,india_wris/125_Bhakraulikapurw,dcs:GroundWater
Uttar Pradesh,Bahraich,Bhinga,27.86111111,81.51111111,125,india_wris/125_Bhinga,dcs:GroundWater
Uttar Pradesh,Bahraich,Bhopatpur,27.88333333,81.51388889,125,india_wris/125_Bhopatpur,dcs:GroundWater
Uttar Pradesh,Bahraich,Block Office,,,125,india_wris/125_BlockOffice,dcs:GroundWater
Uttar Pradesh,Bahraich,Chittaura,,,125,india_wris/125_Chittaura,dcs:GroundWater
Uttar Pradesh,Bahraich,Dhanauli,27.81361111,81.57194444,125,india_wris/125_Dhanauli,dcs:GroundWater
Uttar Pradesh,Bahraich,Fakharpur,27.44166667,81.525,125,india_wris/125_Fakharpur,dcs:GroundWater
Uttar Pradesh,Bahraich,Gaighat,27.98333333,81.41666667,125,india_wris/125_Gaighat,dcs:GroundWater
Uttar Pradesh,Bahraich,Huzurpur,27.355,81.66666667,125,india_wris/125_Huzurpur,dcs:GroundWater
Uttar Pradesh,Bahraich,Inside Saryu Nahar Pariyo,,,125,india_wris/125_InsideSaryuNaharPariyo,dcs:GroundWater
Uttar Pradesh,Bahraich,Jarwal Road,27.11666667,81.525,125,india_wris/125_JarwalRoad,dcs:GroundWater
Uttar Pradesh,Bahraich,Jarwal Road,27.11666667,81.54444444,125,india_wris/125_JarwalRoad,dcs:GroundWater
Uttar Pradesh,Bahraich,Kaiserganj,27.25,81.55,125,india_wris/125_Kaiserganj,dcs:GroundWater
Uttar Pradesh,Bahraich,Kapurpur,27.55555556,81.43888889,125,india_wris/125_Kapurpur,dcs:GroundWater
Uttar Pradesh,Bahraich,Katarniaghat,28.33333333,81.13361111,125,india_wris/125_Katarniaghat,dcs:GroundWater
Uttar Pradesh,Bahraich,Mahasi,,,125,india_wris/125_Mahasi,dcs:GroundWater
Uttar Pradesh,Bahraich,Mihipurwa,,,125,india_wris/125_Mihipurwa,dcs:GroundWater
Uttar Pradesh,Bahraich,Murthia(Jalia),28.16666667,81.3,125,india_wris/125_MurthiaJalia,dcs:GroundWater
Uttar Pradesh,Bahraich,Nanpara,27.86111111,81.51111111,125,india_wris/125_Nanpara,dcs:GroundWater
Uttar Pradesh,Bahraich,Nawabganj Aliab,27.89555556,81.64611111,125,india_wris/125_NawabganjAliab,dcs:GroundWater
Uttar Pradesh,Bahraich,Phulwari,27.71666667,81.54444444,125,india_wris/125_Phulwari,dcs:GroundWater
Uttar Pradesh,Bahraich,Razichauraha,27.41111111,81.37833333,125,india_wris/125_Razichauraha,dcs:GroundWater
Uttar Pradesh,Bahraich,Risiya,,,125,india_wris/125_Risiya,dcs:GroundWater
Uttar Pradesh,Bahraich,Sablapur,27.71944444,81.37916667,125,india_wris/125_Sablapur,dcs:GroundWater
Uttar Pradesh,Bahraich,Shivpur,,,125,india_wris/125_Shivpur,dcs:GroundWater
Uttar Pradesh,Ballia,Babhnauli,25.825,84.21388889,126,india_wris/126_Babhnauli,dcs:GroundWater
Uttar Pradesh,Ballia,Bairia,25.78333333,84.45416667,126,india_wris/126_Bairia,dcs:GroundWater
Uttar Pradesh,Ballia,Ballia,25.75,84.16666667,126,india_wris/126_Ballia,dcs:GroundWater
Uttar Pradesh,Ballia,Bansdih,25.88333333,84.22055556,126,india_wris/126_Bansdih,dcs:GroundWater
Uttar Pradesh,Ballia,Bhagawanpur,26.09611111,84.06666667,126,india_wris/126_Bhagawanpur,dcs:GroundWater
Uttar Pradesh,Ballia,Block Office,,,126,india_wris/126_BlockOffice,dcs:GroundWater
Uttar Pradesh,Ballia,Chilkhar,25.81888889,83.975,126,india_wris/126_Chilkhar,dcs:GroundWater
Uttar Pradesh,Ballia,Chitbargaon,25.74444444,84.01027778,126,india_wris/126_Chitbargaon,dcs:GroundWater
Uttar Pradesh,Ballia,Dalan Chapra,25.73333333,84.51666667,126,india_wris/126_DalanChapra,dcs:GroundWater
Uttar Pradesh,Ballia,District Hq,,,126,india_wris/126_DistrictHq,dcs:GroundWater
Uttar Pradesh,Ballia,Ekil Tarwa,26.00277778,83.96666667,126,india_wris/126_EkilTarwa,dcs:GroundWater
Uttar Pradesh,Ballia,Garwar,25.83333333,84.03333333,126,india_wris/126_Garwar,dcs:GroundWater
Uttar Pradesh,Ballia,Haldi,25.73333333,84.29305556,126,india_wris/126_Haldi,dcs:GroundWater
Uttar Pradesh,Ballia,Jahangrapur,25.81388889,83.88888889,126,india_wris/126_Jahangrapur,dcs:GroundWater
Uttar Pradesh,Ballia,Jaiprakashnagar,25.75,84.6,126,india_wris/126_Jaiprakashnagar,dcs:GroundWater
Uttar Pradesh,Ballia,Kharsanda,25.93555556,84.08333333,126,india_wris/126_Kharsanda,dcs:GroundWater
Uttar Pradesh,Ballia,Kureji,25.91944444,84,126,india_wris/126_Kureji,dcs:GroundWater
Uttar Pradesh,Ballia,Manihar,25.8125,84.16805556,126,india_wris/126_Manihar,dcs:GroundWater
Uttar Pradesh,Ballia,Narla,26.10833333,83.93333333,126,india_wris/126_Narla,dcs:GroundWater
Uttar Pradesh,Ballia,Nasirabad,25.75277778,84.10555556,126,india_wris/126_Nasirabad,dcs:GroundWater
Uttar Pradesh,Ballia,Nayabasti Chand,25.89722222,84.325,126,india_wris/126_NayabastiChand,dcs:GroundWater
Uttar Pradesh,Ballia,Pakka Inar,25.9,83.8,126,india_wris/126_PakkaInar,dcs:GroundWater
Uttar Pradesh,Ballia,Pur,25.95138889,84.00833333,126,india_wris/126_Pur,dcs:GroundWater
Uttar Pradesh,Ballia,Rasra,25.85,83.86166667,126,india_wris/126_Rasra,dcs:GroundWater
Uttar Pradesh,Ballia,Sikandarpur2,25.575,83.94027778,126,india_wris/126_Sikandarpur2,dcs:GroundWater
Uttar Pradesh,Ballia,Sikandarpur2,26.03333333,84.05833333,126,india_wris/126_Sikandarpur2,dcs:GroundWater
Uttar Pradesh,Ballia,Silhata,25.8375,83.76944444,126,india_wris/126_Silhata,dcs:GroundWater
Uttar Pradesh,Ballia,Ubhavan,25.84555556,84.37888889,126,india_wris/126_Ubhavan,dcs:GroundWater
Uttar Pradesh,Ballia,Ubhavan,26.12333333,83.87166667,126,india_wris/126_Ubhavan,dcs:GroundWater
Uttar Pradesh,Banda,Aliha,25.495,80.525,128,india_wris/128_Aliha,dcs:GroundWater
Uttar Pradesh,Banda,Atarra,25.27694444,80.55666667,128,india_wris/128_Atarra,dcs:GroundWater
Uttar Pradesh,Banda,Baberu1,25.54666667,80.71,128,india_wris/128_Baberu1,dcs:GroundWater
Uttar Pradesh,Banda,Baberu,25.54583333,80.70277778,128,india_wris/128_Baberu,dcs:GroundWater
Uttar Pradesh,Banda,Badausa,25.24166667,80.65,128,india_wris/128_Badausa,dcs:GroundWater
Uttar Pradesh,Banda,Badehan,25.135,80.39333333,128,india_wris/128_Badehan,dcs:GroundWater
Uttar Pradesh,Banda,Banda,25.48333333,80.32083333,128,india_wris/128_Banda,dcs:GroundWater
Uttar Pradesh,Banda,Bargaini,25.54166667,80.425,128,india_wris/128_Bargaini,dcs:GroundWater
Uttar Pradesh,Banda,Bhitari Ka Dera,25.83194444,80.34861111,128,india_wris/128_BhitariKaDera,dcs:GroundWater
Uttar Pradesh,Banda,Bisanda,25.39305556,80.62222222,128,india_wris/128_Bisanda,dcs:GroundWater
Uttar Pradesh,Banda,Block Office About 4.5 Km,,,128,india_wris/128_BlockOfficeAbout45Km,dcs:GroundWater
Uttar Pradesh,Banda,Chilla,25.755,80.52166667,128,india_wris/128_Chilla,dcs:GroundWater
Uttar Pradesh,Banda,Dadoghat,25.61055556,81.01833333,128,india_wris/128_Dadoghat,dcs:GroundWater
Uttar Pradesh,Banda,Girwan,25.31472222,80.39166667,128,india_wris/128_Girwan,dcs:GroundWater
Uttar Pradesh,Banda,Jamnipurwa,25.42916667,80.38333333,128,india_wris/128_Jamnipurwa,dcs:GroundWater
Uttar Pradesh,Banda,Jaspura,,,128,india_wris/128_Jaspura,dcs:GroundWater
Uttar Pradesh,Banda,Kamasin,25.515,80.90666667,128,india_wris/128_Kamasin,dcs:GroundWater
Uttar Pradesh,Banda,Kazi Ka Tola,25.48333333,80.72083333,128,india_wris/128_KaziKaTola,dcs:GroundWater
Uttar Pradesh,Banda,Khhurand,25.37222222,80.475,128,india_wris/128_Khhurand,dcs:GroundWater
Uttar Pradesh,Banda,Mahua,,,128,india_wris/128_Mahua,dcs:GroundWater
Uttar Pradesh,Banda,Mataundh,25.44166667,80.15166667,128,india_wris/128_Mataundh,dcs:GroundWater
Uttar Pradesh,Banda,Naraini,25.1875,80.46666667,128,india_wris/128_Naraini,dcs:GroundWater
Uttar Pradesh,Banda,Oran,25.36388889,80.74388889,128,india_wris/128_Oran,dcs:GroundWater
Uttar Pradesh,Banda,Pailani,25.76166667,80.42833333,128,india_wris/128_Pailani,dcs:GroundWater
Uttar Pradesh,Banda,Pangara,25.19833333,80.49583333,128,india_wris/128_Pangara,dcs:GroundWater
Uttar Pradesh,Banda,Paprenda,25.64333333,80.39166667,128,india_wris/128_Paprenda,dcs:GroundWater
Uttar Pradesh,Banda,Roli Kalyanpur,25.22,80.745,128,india_wris/128_RoliKalyanpur,dcs:GroundWater
Uttar Pradesh,Banda,Sukulkuan,25.51388889,80.35416667,128,india_wris/128_Sukulkuan,dcs:GroundWater
Uttar Pradesh,Banda,Tindwari,25.62083333,80.51944444,128,india_wris/128_Tindwari,dcs:GroundWater
Uttar Pradesh,Barabanki,Babaganj,27.15555556,81,129,india_wris/129_Babaganj,dcs:GroundWater
Uttar Pradesh,Barabanki,Baba Ki Kuti,27.18666667,81.10833333,129,india_wris/129_BabaKiKuti,dcs:GroundWater
Uttar Pradesh,Barabanki,Badosarai,27.0175,81.46027778,129,india_wris/129_Badosarai,dcs:GroundWater
Uttar Pradesh,Barabanki,Barabanki,26.92916667,81.17222222,129,india_wris/129_Barabanki,dcs:GroundWater
Uttar Pradesh,Barabanki,Barabanki(New),26.92916667,81.17222222,129,india_wris/129_BarabankiNew,dcs:GroundWater
Uttar Pradesh,Barabanki,Bariu Bagh,26.90833333,81.63333333,129,india_wris/129_BariuBagh,dcs:GroundWater
Uttar Pradesh,Barabanki,Bhiwal,26.69722222,81.24861111,129,india_wris/129_Bhiwal,dcs:GroundWater
Uttar Pradesh,Barabanki,Chaubisi,26.57333333,81.43027778,129,india_wris/129_Chaubisi,dcs:GroundWater
Uttar Pradesh,Barabanki,Daryabad,26.89,81.55666667,129,india_wris/129_Daryabad,dcs:GroundWater
Uttar Pradesh,Barabanki,Datauli Chanda,26.6375,81.35833333,129,india_wris/129_DatauliChanda,dcs:GroundWater
Uttar Pradesh,Barabanki,Dewa,27.02666667,81.17833333,129,india_wris/129_Dewa,dcs:GroundWater
Uttar Pradesh,Barabanki,Dullapur,26.78333333,81.58888889,129,india_wris/129_Dullapur,dcs:GroundWater
Uttar Pradesh,Barabanki,Fatehpur1,27.16666667,81.21666667,129,india_wris/129_Fatehpur1,dcs:GroundWater
Uttar Pradesh,Barabanki,Fatehpur (New),27.16666667,81.21666667,129,india_wris/129_FatehpurNew,dcs:GroundWater
Uttar Pradesh,Barabanki,Gauri,27.00833333,81.16666667,129,india_wris/129_Gauri,dcs:GroundWater
Uttar Pradesh,Barabanki,Gutauna,26.62222222,81.34166667,129,india_wris/129_Gutauna,dcs:GroundWater
Uttar Pradesh,Barabanki,Harakh,26.85666667,81.23333333,129,india_wris/129_Harakh,dcs:GroundWater
Uttar Pradesh,Barabanki,In Side Block Officecompo,,,129,india_wris/129_InSideBlockOfficecompo,dcs:GroundWater
Uttar Pradesh,Barabanki,In The Block Office Compo,,,129,india_wris/129_InTheBlockOfficeCompo,dcs:GroundWater
Uttar Pradesh,Barabanki,Kabulpur,26.5725,81.34583333,129,india_wris/129_Kabulpur,dcs:GroundWater
Uttar Pradesh,Barabanki,Kaisarganj,26.73333333,81.31722222,129,india_wris/129_Kaisarganj,dcs:GroundWater
Uttar Pradesh,Barabanki,Kalkeshwar Temp,26.75,81.48333333,129,india_wris/129_KalkeshwarTemp,dcs:GroundWater
Uttar Pradesh,Barabanki,Kitlupur,27.10277778,81.19027778,129,india_wris/129_Kitlupur,dcs:GroundWater
Uttar Pradesh,Barabanki,Kotwa Sarai,26.83333333,81.475,129,india_wris/129_KotwaSarai,dcs:GroundWater
Uttar Pradesh,Barabanki,Kursi,27.06333333,81.05166667,129,india_wris/129_Kursi,dcs:GroundWater
Uttar Pradesh,Barabanki,Masauli Chaurah,26.98333333,81.29833333,129,india_wris/129_MasauliChaurah,dcs:GroundWater
Uttar Pradesh,Barabanki,Purwa Amarsingh,27.13611111,81.39444444,129,india_wris/129_PurwaAmarsingh,dcs:GroundWater
Uttar Pradesh,Barabanki,Ramnagar,27.08222222,81.41833333,129,india_wris/129_Ramnagar,dcs:GroundWater
Uttar Pradesh,Barabanki,Ramsanehighat,26.8,81.53333333,129,india_wris/129_Ramsanehighat,dcs:GroundWater
Uttar Pradesh,Barabanki,Rasauli,26.92555556,81.25416667,129,india_wris/129_Rasauli,dcs:GroundWater
Uttar Pradesh,Barabanki,Safdarganj Chau,26.89166667,81.35,129,india_wris/129_SafdarganjChau,dcs:GroundWater
Uttar Pradesh,Barabanki,Sidhaur,26.77083333,81.40833333,129,india_wris/129_Sidhaur,dcs:GroundWater
Uttar Pradesh,Barabanki,Subeha,26.63777778,81.51416667,129,india_wris/129_Subeha,dcs:GroundWater
Uttar Pradesh,Barabanki,Sundhia Mau,27.125,81.29833333,129,india_wris/129_SundhiaMau,dcs:GroundWater
Uttar Pradesh,Barabanki,Tejwapur,,,129,india_wris/129_Tejwapur,dcs:GroundWater
Uttar Pradesh,Barabanki,Tikaitnagar,26.93916667,81.56916667,129,india_wris/129_Tikaitnagar,dcs:GroundWater
Uttar Pradesh,Barabanki,Trivediganj,26.6375,81.30833333,129,india_wris/129_Trivediganj,dcs:GroundWater
Uttar Pradesh,Barabanki,Zaidpur,26.825,81.33416667,129,india_wris/129_Zaidpur,dcs:GroundWater
Uttar Pradesh,Bareilly,Aliganj,28.36666667,79.21666667,130,india_wris/130_Aliganj,dcs:GroundWater
Uttar Pradesh,Bareilly,Aonla,28.275,79.15,130,india_wris/130_Aonla,dcs:GroundWater
Uttar Pradesh,Bareilly,Bareilly,28.36666667,79.4,130,india_wris/130_Bareilly,dcs:GroundWater
Uttar Pradesh,Bareilly,Bhamora1,28.2,79.30416667,130,india_wris/130_Bhamora1,dcs:GroundWater
Uttar Pradesh,Bareilly,Bhojipura,28.49583333,79.45,130,india_wris/130_Bhojipura,dcs:GroundWater
Uttar Pradesh,Bareilly,Bhuta,28.33611111,79.59583333,130,india_wris/130_Bhuta,dcs:GroundWater
Uttar Pradesh,Bareilly,Block Office Campus,,,130,india_wris/130_BlockOfficeCampus,dcs:GroundWater
Uttar Pradesh,Bareilly,Dhanaura Gauri,28.45833333,79.10833333,130,india_wris/130_DhanauraGauri,dcs:GroundWater
Uttar Pradesh,Bareilly,Dhanaura Jagir,28.4625,79.72,130,india_wris/130_DhanauraJagir,dcs:GroundWater
Uttar Pradesh,Bareilly,Dhaneli Purwi,28.325,79.58333333,130,india_wris/130_DhaneliPurwi,dcs:GroundWater
Uttar Pradesh,Bareilly,Dunka,28.58055556,79.29166667,130,india_wris/130_Dunka,dcs:GroundWater
Uttar Pradesh,Bareilly,Faridpur1,28.21666667,79.53333333,130,india_wris/130_Faridpur1,dcs:GroundWater
Uttar Pradesh,Bareilly,Fatehganj East,28.1,79.61666667,130,india_wris/130_FatehganjEast,dcs:GroundWater
Uttar Pradesh,Bareilly,Fatehganj West Is The Blo,,,130,india_wris/130_FatehganjWestIsTheBlo,dcs:GroundWater
Uttar Pradesh,Bareilly,Glria Gauri Sha,28.39722222,79.16388889,130,india_wris/130_GlriaGauriSha,dcs:GroundWater
Uttar Pradesh,Bareilly,Kanman,28.75,79.49583333,130,india_wris/130_Kanman,dcs:GroundWater
Uttar Pradesh,Bareilly,Maheshpura,28.275,79.33611111,130,india_wris/130_Maheshpura,dcs:GroundWater
Uttar Pradesh,Bareilly,Mirganj,28.575,79.39,130,india_wris/130_Mirganj,dcs:GroundWater
Uttar Pradesh,Bareilly,Nawabganj1,28.54305556,79.44444444,130,india_wris/130_Nawabganj1,dcs:GroundWater
Uttar Pradesh,Bareilly,Near Marwet Weely At Kunw,,,130,india_wris/130_NearMarwetWeelyAtKunw,dcs:GroundWater
Uttar Pradesh,Bareilly,Ramnagar1,28.36666667,79.10666667,130,india_wris/130_Ramnagar1,dcs:GroundWater
Uttar Pradesh,Bareilly,Shishgarh,28.71666667,79.31666667,130,india_wris/130_Shishgarh,dcs:GroundWater
Uttar Pradesh,Bareilly,Vikas Bhawan Bareilly,,,130,india_wris/130_VikasBhawanBareilly,dcs:GroundWater
Uttar Pradesh,Basti,Bahadurpur,,,131,india_wris/131_Bahadurpur,dcs:GroundWater
Uttar Pradesh,Basti,Bankati,,,131,india_wris/131_Bankati,dcs:GroundWater
Uttar Pradesh,Basti,Basti,26.8,82.73333333,131,india_wris/131_Basti,dcs:GroundWater
Uttar Pradesh,Basti,Basti Sadar,,,131,india_wris/131_BastiSadar,dcs:GroundWater
Uttar Pradesh,Basti,Bhanpur,27.01805556,82.66805556,131,india_wris/131_Bhanpur,dcs:GroundWater
Uttar Pradesh,Basti,Bhikamjot,26.80416667,82.29583333,131,india_wris/131_Bhikamjot,dcs:GroundWater
Uttar Pradesh,Basti,Captainganj1,26.76666667,82.55638889,131,india_wris/131_Captainganj1,dcs:GroundWater
Uttar Pradesh,Basti,Gaur,,,131,india_wris/131_Gaur,dcs:GroundWater
Uttar Pradesh,Basti,Haraiya,26.8,82.46666667,131,india_wris/131_Haraiya,dcs:GroundWater
Uttar Pradesh,Basti,Jagdishpur,26.775,82.89166667,131,india_wris/131_Jagdishpur,dcs:GroundWater
Uttar Pradesh,Basti,Kalwari,26.63333333,82.69166667,131,india_wris/131_Kalwari,dcs:GroundWater
Uttar Pradesh,Basti,Kaptanganj,,,131,india_wris/131_Kaptanganj,dcs:GroundWater
Uttar Pradesh,Basti,Kharauan Jat,26.69166667,82.68333333,131,india_wris/131_KharauanJat,dcs:GroundWater
Uttar Pradesh,Basti,Kudraha,,,131,india_wris/131_Kudraha,dcs:GroundWater
Uttar Pradesh,Basti,Mathauli1,26.68333333,82.93333333,131,india_wris/131_Mathauli1,dcs:GroundWater
Uttar Pradesh,Basti,Ramnagar,,,131,india_wris/131_Ramnagar,dcs:GroundWater
