observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,measurementMethod
geoId/48,2014,dcid:Amount_Investment_ProgramPlanning,426074,USDollar,,
geoId/48,2015,dcid:Amount_Investment_ProgramPlanning,3074303,USDollar,,
geoId/48,2016,dcid:Amount_Investment_ProgramPlanning,721000,USDollar,,
geoId/48,2017,dcid:Amount_Investment_ProgramPlanning,140000,USDollar,,
geoId/48,2018,dcid:Amount_Investment_ProgramPlanning,4310000,USDollar,,
geoId/48,2019,dcid:Amount_Investment_ProgramPlanning,840000,USDollar,,
geoId/48,2021,dcid:Amount_Investment_ProgramPlanning,3987448,USDollar,,
geoId/48,2022,dcid:Amount_Investment_ProgramPlanning,969120,USDollar,,
geoId/48,2024,dcid:Amount_Investment_ProgramPlanning,4101000,USDollar,,
geoId/48,2012,dcid:Amount_Investment_PublicWorks,9940001,USDollar,,
geoId/48,2013,dcid:Amount_Investment_PublicWorks,8695000,USDollar,,
geoId/48,2014,dcid:Amount_Investment_PublicWorks,7649999,USDollar,,
geoId/48,2015,dcid:Amount_Investment_PublicWorks,4786200,USDollar,,
geoId/48,2016,dcid:Amount_Investment_PublicWorks,8629274,USDollar,,
geoId/48,2022,dcid:Amount_Investment_PublicWorks,3252800,USDollar,,
geoId/48,2024,dcid:Amount_Investment_PublicWorks,2610000,USDollar,,
geoId/48,2025,dcid:Amount_Investment_PublicWorks,6450000,USDollar,,
geoId/48,2026,dcid:Amount_Investment_PublicWorks,4700000,USDollar,,
geoId/48,2016,dcid:Amount_Investment_RegionalInnovationStrategies,1897305,USDollar,,
geoId/48,2017,dcid:Amount_Investment_RegionalInnovationStrategies,1197821,USDollar,,
geoId/48,2018,dcid:Amount_Investment_RegionalInnovationStrategies,1145078,USDollar,,
geoId/48,2019,dcid:Amount_Investment_RegionalInnovationStrategies,1871547,USDollar,,
geoId/48,2020,dcid:Amount_Investment_RegionalInnovationStrategies,4265406,USDollar,,
geoId/48,2021,dcid:Amount_Investment_RegionalInnovationStrategies,5218289,USDollar,,
geoId/48,2022,dcid:Amount_Investment_RegionalInnovationStrategies,4135092,USDollar,,
geoId/48,2023,dcid:Amount_Investment_RegionalInnovationStrategies,2404312,USDollar,,
geoId/48,2012,dcid:Amount_Investment_TechnicalAssistance,150000,USDollar,,
geoId/48,2013,dcid:Amount_Investment_TechnicalAssistance,1231080,USDollar,,
geoId/48,2014,dcid:Amount_Investment_TechnicalAssistance,505180,USDollar,,
geoId/48,2015,dcid:Amount_Investment_TechnicalAssistance,354688,USDollar,,
geoId/48,2017,dcid:Amount_Investment_TechnicalAssistance,1841434,USDollar,,
geoId/48,2018,dcid:Amount_Investment_TechnicalAssistance,2143137,USDollar,,
geoId/48,2019,dcid:Amount_Investment_TechnicalAssistance,1527100,USDollar,,
geoId/48,2020,dcid:Amount_Investment_TechnicalAssistance,1500000,USDollar,,
geoId/48,2022,dcid:Amount_Investment_TechnicalAssistance,500470,USDollar,,
geoId/48,2024,dcid:Amount_Investment_TechnicalAssistance,1040000,USDollar,,
geoId/78,2014,dcid:Amount_Investment,296875,USDollar,,
geoId/78,2015,dcid:Amount_Investment,2271891,USDollar,,
geoId/78,2022,dcid:Amount_Investment,1000000,USDollar,,
geoId/78,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,296875,USDollar,,
geoId/78,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,286673,USDollar,,
geoId/78,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,1000000,USDollar,,
geoId/78,2015,dcid:Amount_Investment_PublicWorks,1985218,USDollar,,
geoId/49,2012,dcid:Amount_Investment,50000,USDollar,,
geoId/49,2013,dcid:Amount_Investment,3573235,USDollar,,
geoId/49,2014,dcid:Amount_Investment,4623900,USDollar,,
geoId/49,2015,dcid:Amount_Investment,2468300,USDollar,,
geoId/49,2016,dcid:Amount_Investment,3689618,USDollar,,
geoId/49,2018,dcid:Amount_Investment,80000,USDollar,,
geoId/49,2019,dcid:Amount_Investment,925000,USDollar,,
geoId/49,2020,dcid:Amount_Investment,3706230,USDollar,,
geoId/49,2021,dcid:Amount_Investment,1065377,USDollar,,
geoId/49,2022,dcid:Amount_Investment,11618981,USDollar,,
geoId/49,2023,dcid:Amount_Investment,871964,USDollar,,
geoId/49,2024,dcid:Amount_Investment,1394588,USDollar,,
geoId/49,2025,dcid:Amount_Investment,243000,USDollar,,
geoId/49,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,1135900,USDollar,,
geoId/49,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,1190118,USDollar,,
geoId/49,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,2901230,USDollar,,
geoId/49,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,9910472,USDollar,,
geoId/49,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,574588,USDollar,,
geoId/49,2012,dcid:Amount_Investment_ProgramPlanning,50000,USDollar,,
geoId/49,2013,dcid:Amount_Investment_ProgramPlanning,540700,USDollar,,
geoId/49,2014,dcid:Amount_Investment_ProgramPlanning,488000,USDollar,,
geoId/49,2015,dcid:Amount_Investment_ProgramPlanning,40300,USDollar,,
geoId/49,2016,dcid:Amount_Investment_ProgramPlanning,1984500,USDollar,,
geoId/49,2019,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/49,2020,dcid:Amount_Investment_ProgramPlanning,805000,USDollar,,
geoId/49,2021,dcid:Amount_Investment_ProgramPlanning,520000,USDollar,,
geoId/49,2022,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/49,2023,dcid:Amount_Investment_ProgramPlanning,840000,USDollar,,
geoId/49,2024,dcid:Amount_Investment_ProgramPlanning,420000,USDollar,,
geoId/49,2025,dcid:Amount_Investment_ProgramPlanning,243000,USDollar,,
geoId/49,2013,dcid:Amount_Investment_PublicWorks,1896635,USDollar,,
geoId/49,2014,dcid:Amount_Investment_PublicWorks,4065900,USDollar,,
geoId/49,2015,dcid:Amount_Investment_PublicWorks,2181000,USDollar,,
geoId/49,2022,dcid:Amount_Investment_RegionalInnovationStrategies,1498509,USDollar,,
geoId/49,2014,dcid:Amount_Investment_TechnicalAssistance,70000,USDollar,,
geoId/49,2015,dcid:Amount_Investment_TechnicalAssistance,247000,USDollar,,
geoId/49,2016,dcid:Amount_Investment_TechnicalAssistance,515000,USDollar,,
geoId/49,2018,dcid:Amount_Investment_TechnicalAssistance,80000,USDollar,,
geoId/49,2019,dcid:Amount_Investment_TechnicalAssistance,715000,USDollar,,
geoId/49,2021,dcid:Amount_Investment_TechnicalAssistance,600000,USDollar,,
geoId/49,2023,dcid:Amount_Investment_TechnicalAssistance,31964,USDollar,,
geoId/49,2024,dcid:Amount_Investment_TechnicalAssistance,400000,USDollar,,
geoId/50,2012,dcid:Amount_Investment,515000,USDollar,,
geoId/50,2013,dcid:Amount_Investment,3275000,USDollar,,
geoId/50,2014,dcid:Amount_Investment,124531,USDollar,,
geoId/50,2015,dcid:Amount_Investment,335650,USDollar,,
geoId/50,2016,dcid:Amount_Investment,2127073,USDollar,,
geoId/50,2018,dcid:Amount_Investment,70000,USDollar,,
geoId/50,2019,dcid:Amount_Investment,1923618,USDollar,,
geoId/50,2020,dcid:Amount_Investment,800000,USDollar,,
geoId/50,2021,dcid:Amount_Investment,280000,USDollar,,
geoId/50,2022,dcid:Amount_Investment,3016524,USDollar,,
geoId/50,2023,dcid:Amount_Investment,2404319,USDollar,,
geoId/50,2024,dcid:Amount_Investment,488897,USDollar,,
geoId/50,2025,dcid:Amount_Investment,210000,USDollar,,
geoId/50,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,440000,USDollar,,
geoId/50,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,3275000,USDollar,,
geoId/50,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,265650,USDollar,,
geoId/50,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,1563073,USDollar,,
geoId/50,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,800000,USDollar,,
geoId/50,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,966024,USDollar,,
geoId/50,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,414897,USDollar,,
geoId/50,2012,dcid:Amount_Investment_ProgramPlanning,75000,USDollar,,
geoId/50,2014,dcid:Amount_Investment_ProgramPlanning,124531,USDollar,,
geoId/50,2015,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/50,2016,dcid:Amount_Investment_ProgramPlanning,420000,USDollar,,
geoId/50,2018,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/50,2019,dcid:Amount_Investment_ProgramPlanning,420000,USDollar,,
geoId/50,2021,dcid:Amount_Investment_ProgramPlanning,280000,USDollar,,
geoId/50,2022,dcid:Amount_Investment_ProgramPlanning,262500,USDollar,,
geoId/50,2023,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/50,2024,dcid:Amount_Investment_ProgramPlanning,74000,USDollar,,
geoId/50,2025,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/50,2022,dcid:Amount_Investment_PublicWorks,1538000,USDollar,,
geoId/50,2022,dcid:Amount_Investment_RegionalInnovationStrategies,250000,USDollar,,
geoId/50,2023,dcid:Amount_Investment_RegionalInnovationStrategies,2194319,USDollar,,
geoId/50,2016,dcid:Amount_Investment_TechnicalAssistance,144000,USDollar,,
geoId/50,2019,dcid:Amount_Investment_TechnicalAssistance,1503618,USDollar,,
geoId/51,2012,dcid:Amount_Investment,2300000,USDollar,,
geoId/51,2013,dcid:Amount_Investment,2520226,USDollar,,
geoId/51,2014,dcid:Amount_Investment,700000,USDollar,,
geoId/51,2015,dcid:Amount_Investment,2364257,USDollar,,
geoId/51,2016,dcid:Amount_Investment,5763221,USDollar,,
geoId/51,2017,dcid:Amount_Investment,59900,USDollar,,
geoId/51,2018,dcid:Amount_Investment,553979,USDollar,,
geoId/51,2019,dcid:Amount_Investment,3762242,USDollar,,
geoId/51,2020,dcid:Amount_Investment,4397589,USDollar,,
geoId/51,2021,dcid:Amount_Investment,5433555,USDollar,,
geoId/51,2022,dcid:Amount_Investment,20179153,USDollar,,
geoId/51,2023,dcid:Amount_Investment,719871,USDollar,,
geoId/51,2024,dcid:Amount_Investment,15637806,USDollar,,
geoId/51,2025,dcid:Amount_Investment,13248193,USDollar,,
geoId/51,2026,dcid:Amount_Investment,752000,USDollar,,
geoId/51,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,1500000,USDollar,,
geoId/51,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,280600,USDollar,,
geoId/51,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,275000,USDollar,,
geoId/51,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,4265000,USDollar,,
geoId/51,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,1574503,USDollar,,
geoId/51,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,17399153,USDollar,,
geoId/51,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,15307806,USDollar,,
geoId/51,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,6608665,USDollar,,
geoId/51,2026,dcid:Amount_Investment_EconomicAdjustmentAssistance,752000,USDollar,,
geoId/51,2013,dcid:Amount_Investment_ProgramPlanning,1058000,USDollar,,
geoId/51,2014,dcid:Amount_Investment_ProgramPlanning,700000,USDollar,,
geoId/51,2015,dcid:Amount_Investment_ProgramPlanning,150000,USDollar,,
geoId/51,2016,dcid:Amount_Investment_ProgramPlanning,2100000,USDollar,,
geoId/51,2017,dcid:Amount_Investment_ProgramPlanning,59900,USDollar,,
geoId/51,2018,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/51,2019,dcid:Amount_Investment_ProgramPlanning,2099992,USDollar,,
geoId/51,2021,dcid:Amount_Investment_ProgramPlanning,199171,USDollar,,
geoId/51,2022,dcid:Amount_Investment_ProgramPlanning,1960000,USDollar,,
geoId/51,2023,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/51,2024,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/51,2025,dcid:Amount_Investment_ProgramPlanning,2520000,USDollar,,
geoId/51,2012,dcid:Amount_Investment_PublicWorks,800000,USDollar,,
geoId/51,2013,dcid:Amount_Investment_PublicWorks,1181626,USDollar,,
geoId/51,2015,dcid:Amount_Investment_PublicWorks,1939257,USDollar,,
geoId/51,2016,dcid:Amount_Investment_PublicWorks,2600000,USDollar,,
geoId/51,2025,dcid:Amount_Investment_PublicWorks,4069528,USDollar,,
geoId/51,2019,dcid:Amount_Investment_RegionalInnovationStrategies,547249,USDollar,,
geoId/51,2020,dcid:Amount_Investment_RegionalInnovationStrategies,62589,USDollar,,
geoId/51,2022,dcid:Amount_Investment_RegionalInnovationStrategies,750000,USDollar,,
geoId/51,2023,dcid:Amount_Investment_RegionalInnovationStrategies,299871,USDollar,,
geoId/51,2016,dcid:Amount_Investment_TechnicalAssistance,1063221,USDollar,,
geoId/51,2018,dcid:Amount_Investment_TechnicalAssistance,483979,USDollar,,
geoId/51,2019,dcid:Amount_Investment_TechnicalAssistance,1115000,USDollar,,
geoId/51,2020,dcid:Amount_Investment_TechnicalAssistance,70000,USDollar,,
geoId/51,2021,dcid:Amount_Investment_TechnicalAssistance,3659880,USDollar,,
geoId/51,2022,dcid:Amount_Investment_TechnicalAssistance,70000,USDollar,,
geoId/51,2023,dcid:Amount_Investment_TechnicalAssistance,210000,USDollar,,
geoId/51,2024,dcid:Amount_Investment_TechnicalAssistance,120000,USDollar,,
geoId/51,2025,dcid:Amount_Investment_TechnicalAssistance,50000,USDollar,,
geoId/53,2012,dcid:Amount_Investment,12838048,USDollar,,
geoId/53,2013,dcid:Amount_Investment,2257079,USDollar,,
geoId/53,2014,dcid:Amount_Investment,6417522,USDollar,,
geoId/53,2015,dcid:Amount_Investment,4300435,USDollar,,
geoId/53,2016,dcid:Amount_Investment,6955271,USDollar,,
geoId/53,2017,dcid:Amount_Investment,5157460,USDollar,,
geoId/53,2018,dcid:Amount_Investment,2156622,USDollar,,
geoId/53,2019,dcid:Amount_Investment,1314755,USDollar,,
geoId/53,2020,dcid:Amount_Investment,8007281,USDollar,,
geoId/53,2021,dcid:Amount_Investment,4861962,USDollar,,
geoId/53,2022,dcid:Amount_Investment,76544145,USDollar,,
geoId/53,2023,dcid:Amount_Investment,6622312,USDollar,,
geoId/53,2024,dcid:Amount_Investment,5170464,USDollar,,
geoId/53,2025,dcid:Amount_Investment,9523519,USDollar,,
geoId/53,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,4865300,USDollar,,
geoId/53,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,1970830,USDollar,,
geoId/53,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,995000,USDollar,,
geoId/53,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,384038,USDollar,,
geoId/53,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,411916,USDollar,,
geoId/53,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,5368895,USDollar,,
geoId/53,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,2087831,USDollar,,
geoId/53,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,71260416,USDollar,,
geoId/53,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,3904113,USDollar,,
geoId/53,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,9263519,USDollar,,
geoId/53,2012,dcid:Amount_Investment_ProgramPlanning,2854500,USDollar,,
geoId/53,2013,dcid:Amount_Investment_ProgramPlanning,286249,USDollar,,
geoId/53,2014,dcid:Amount_Investment_ProgramPlanning,22522,USDollar,,
geoId/53,2015,dcid:Amount_Investment_ProgramPlanning,1803000,USDollar,,
geoId/53,2016,dcid:Amount_Investment_ProgramPlanning,212500,USDollar,,
geoId/53,2017,dcid:Amount_Investment_ProgramPlanning,2488517,USDollar,,
geoId/53,2018,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/53,2019,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/53,2020,dcid:Amount_Investment_ProgramPlanning,1365635,USDollar,,
geoId/53,2021,dcid:Amount_Investment_ProgramPlanning,616000,USDollar,,
geoId/53,2022,dcid:Amount_Investment_ProgramPlanning,435000,USDollar,,
geoId/53,2023,dcid:Amount_Investment_ProgramPlanning,1485000,USDollar,,
geoId/53,2024,dcid:Amount_Investment_ProgramPlanning,791576,USDollar,,
geoId/53,2025,dcid:Amount_Investment_ProgramPlanning,260000,USDollar,,
geoId/53,2012,dcid:Amount_Investment_PublicWorks,4405300,USDollar,,
geoId/53,2014,dcid:Amount_Investment_PublicWorks,5400000,USDollar,,
geoId/53,2015,dcid:Amount_Investment_PublicWorks,2000000,USDollar,,
geoId/53,2016,dcid:Amount_Investment_PublicWorks,3714784,USDollar,,
geoId/53,2022,dcid:Amount_Investment_PublicWorks,2800000,USDollar,,
geoId/53,2023,dcid:Amount_Investment_PublicWorks,3141029,USDollar,,
geoId/53,2016,dcid:Amount_Investment_RegionalInnovationStrategies,2066071,USDollar,,
geoId/53,2017,dcid:Amount_Investment_RegionalInnovationStrategies,1170418,USDollar,,
geoId/53,2018,dcid:Amount_Investment_RegionalInnovationStrategies,1286622,USDollar,,
geoId/53,2019,dcid:Amount_Investment_RegionalInnovationStrategies,1104755,USDollar,,
geoId/53,2020,dcid:Amount_Investment_RegionalInnovationStrategies,1217751,USDollar,,
geoId/53,2021,dcid:Amount_Investment_RegionalInnovationStrategies,1258131,USDollar,,
geoId/53,2022,dcid:Amount_Investment_RegionalInnovationStrategies,1673729,USDollar,,
geoId/53,2023,dcid:Amount_Investment_RegionalInnovationStrategies,1833153,USDollar,,
geoId/53,2012,dcid:Amount_Investment_TechnicalAssistance,712948,USDollar,,
geoId/53,2015,dcid:Amount_Investment_TechnicalAssistance,113397,USDollar,,
geoId/53,2016,dcid:Amount_Investment_TechnicalAssistance,550000,USDollar,,
geoId/53,2017,dcid:Amount_Investment_TechnicalAssistance,1498524,USDollar,,
geoId/53,2018,dcid:Amount_Investment_TechnicalAssistance,800000,USDollar,,
geoId/53,2020,dcid:Amount_Investment_TechnicalAssistance,55000,USDollar,,
geoId/53,2021,dcid:Amount_Investment_TechnicalAssistance,900000,USDollar,,
geoId/53,2022,dcid:Amount_Investment_TechnicalAssistance,375000,USDollar,,
geoId/53,2023,dcid:Amount_Investment_TechnicalAssistance,163130,USDollar,,
geoId/53,2024,dcid:Amount_Investment_TechnicalAssistance,474775,USDollar,,
geoId/54,2013,dcid:Amount_Investment,1844000,USDollar,,
geoId/54,2015,dcid:Amount_Investment,2906150,USDollar,,
geoId/54,2016,dcid:Amount_Investment,12956140,USDollar,,
geoId/54,2018,dcid:Amount_Investment,598030,USDollar,,
geoId/54,2019,dcid:Amount_Investment,2040525,USDollar,,
geoId/54,2020,dcid:Amount_Investment,4753586,USDollar,,
geoId/54,2021,dcid:Amount_Investment,487910,USDollar,,
geoId/54,2022,dcid:Amount_Investment,3525489,USDollar,,
geoId/54,2023,dcid:Amount_Investment,6347136,USDollar,,
geoId/54,2024,dcid:Amount_Investment,30524786,USDollar,,
geoId/54,2025,dcid:Amount_Investment,1680000,USDollar,,
geoId/54,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,2700150,USDollar,,
geoId/54,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,8249304,USDollar,,
geoId/54,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,4613586,USDollar,,
geoId/54,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,1998989,USDollar,,
geoId/54,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,5717136,USDollar,,
geoId/54,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,30454786,USDollar,,
geoId/54,2013,dcid:Amount_Investment_ProgramPlanning,1844000,USDollar,,
geoId/54,2015,dcid:Amount_Investment_ProgramPlanning,206000,USDollar,,
geoId/54,2016,dcid:Amount_Investment_ProgramPlanning,2170000,USDollar,,
geoId/54,2018,dcid:Amount_Investment_ProgramPlanning,100000,USDollar,,
geoId/54,2019,dcid:Amount_Investment_ProgramPlanning,1845853,USDollar,,
geoId/54,2020,dcid:Amount_Investment_ProgramPlanning,140000,USDollar,,
geoId/54,2022,dcid:Amount_Investment_ProgramPlanning,1526500,USDollar,,
geoId/54,2023,dcid:Amount_Investment_ProgramPlanning,630000,USDollar,,
geoId/54,2024,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/54,2025,dcid:Amount_Investment_ProgramPlanning,1680000,USDollar,,
geoId/54,2016,dcid:Amount_Investment_PublicWorks,2040000,USDollar,,
geoId/54,2016,dcid:Amount_Investment_TechnicalAssistance,496835,USDollar,,
geoId/54,2018,dcid:Amount_Investment_TechnicalAssistance,498030,USDollar,,
geoId/54,2019,dcid:Amount_Investment_TechnicalAssistance,194672,USDollar,,
geoId/54,2021,dcid:Amount_Investment_TechnicalAssistance,487910,USDollar,,
geoId/55,2012,dcid:Amount_Investment,1948367,USDollar,,
geoId/55,2013,dcid:Amount_Investment,3458232,USDollar,,
geoId/55,2014,dcid:Amount_Investment,1875492,USDollar,,
geoId/55,2015,dcid:Amount_Investment,2007036,USDollar,,
geoId/55,2016,dcid:Amount_Investment,1388682,USDollar,,
geoId/55,2017,dcid:Amount_Investment,2673263,USDollar,,
geoId/55,2018,dcid:Amount_Investment,808333,USDollar,,
geoId/55,2019,dcid:Amount_Investment,444031,USDollar,,
geoId/55,2020,dcid:Amount_Investment,4570122,USDollar,,
geoId/55,2021,dcid:Amount_Investment,2597808,USDollar,,
geoId/55,2022,dcid:Amount_Investment,18111793,USDollar,,
geoId/55,2023,dcid:Amount_Investment,4610857,USDollar,,
geoId/55,2024,dcid:Amount_Investment,573000,USDollar,,
geoId/55,2025,dcid:Amount_Investment,2347951,USDollar,,
geoId/55,2026,dcid:Amount_Investment,3840797,USDollar,,
geoId/55,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,1368355,USDollar,,
geoId/55,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,1190157,USDollar,,
geoId/55,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,81700,USDollar,,
geoId/55,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,477205,USDollar,,
geoId/55,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,3504622,USDollar,,
geoId/55,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,466382,USDollar,,
geoId/55,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,17577593,USDollar,,
geoId/55,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,510430,USDollar,,
geoId/55,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,2272951,USDollar,,
geoId/55,2026,dcid:Amount_Investment_EconomicAdjustmentAssistance,331956,USDollar,,
geoId/55,2012,dcid:Amount_Investment_ProgramPlanning,300012,USDollar,,
geoId/55,2013,dcid:Amount_Investment_ProgramPlanning,58165,USDollar,,
geoId/55,2014,dcid:Amount_Investment_ProgramPlanning,793792,USDollar,,
geoId/55,2015,dcid:Amount_Investment_ProgramPlanning,315734,USDollar,,
geoId/55,2016,dcid:Amount_Investment_ProgramPlanning,411512,USDollar,,
geoId/55,2017,dcid:Amount_Investment_ProgramPlanning,950628,USDollar,,
geoId/55,2018,dcid:Amount_Investment_ProgramPlanning,668000,USDollar,,
geoId/55,2019,dcid:Amount_Investment_ProgramPlanning,419031,USDollar,,
geoId/55,2020,dcid:Amount_Investment_ProgramPlanning,993000,USDollar,,
geoId/55,2021,dcid:Amount_Investment_ProgramPlanning,603000,USDollar,,
geoId/55,2022,dcid:Amount_Investment_ProgramPlanning,463000,USDollar,,
geoId/55,2023,dcid:Amount_Investment_ProgramPlanning,994852,USDollar,,
geoId/55,2024,dcid:Amount_Investment_ProgramPlanning,573000,USDollar,,
geoId/55,2026,dcid:Amount_Investment_ProgramPlanning,150000,USDollar,,
geoId/55,2013,dcid:Amount_Investment_PublicWorks,2000000,USDollar,,
geoId/55,2014,dcid:Amount_Investment_PublicWorks,800000,USDollar,,
geoId/55,2015,dcid:Amount_Investment_PublicWorks,1421700,USDollar,,
geoId/55,2023,dcid:Amount_Investment_PublicWorks,2638075,USDollar,,
geoId/55,2026,dcid:Amount_Investment_PublicWorks,3188000,USDollar,,
geoId/55,2023,dcid:Amount_Investment_RegionalInnovationStrategies,467500,USDollar,,
geoId/55,2012,dcid:Amount_Investment_TechnicalAssistance,280000,USDollar,,
geoId/55,2013,dcid:Amount_Investment_TechnicalAssistance,209910,USDollar,,
geoId/55,2014,dcid:Amount_Investment_TechnicalAssistance,200000,USDollar,,
geoId/55,2015,dcid:Amount_Investment_TechnicalAssistance,269602,USDollar,,
geoId/55,2016,dcid:Amount_Investment_TechnicalAssistance,499965,USDollar,,
geoId/55,2017,dcid:Amount_Investment_TechnicalAssistance,1722635,USDollar,,
geoId/55,2018,dcid:Amount_Investment_TechnicalAssistance,140333,USDollar,,
geoId/55,2019,dcid:Amount_Investment_TechnicalAssistance,25000,USDollar,,
geoId/55,2020,dcid:Amount_Investment_TechnicalAssistance,72500,USDollar,,
geoId/55,2021,dcid:Amount_Investment_TechnicalAssistance,1528425,USDollar,,
geoId/55,2022,dcid:Amount_Investment_TechnicalAssistance,71200,USDollar,,
geoId/55,2025,dcid:Amount_Investment_TechnicalAssistance,75000,USDollar,,
geoId/55,2026,dcid:Amount_Investment_TechnicalAssistance,170841,USDollar,,
geoId/56,2012,dcid:Amount_Investment,97455,USDollar,,
geoId/56,2013,dcid:Amount_Investment,575000,USDollar,,
geoId/56,2014,dcid:Amount_Investment,1809600,USDollar,,
geoId/56,2015,dcid:Amount_Investment,50000,USDollar,,
geoId/56,2016,dcid:Amount_Investment,1566000,USDollar,,
geoId/56,2017,dcid:Amount_Investment,199717,USDollar,,
geoId/56,2018,dcid:Amount_Investment,40000,USDollar,,
geoId/56,2021,dcid:Amount_Investment,213850,USDollar,,
geoId/56,2022,dcid:Amount_Investment,2255000,USDollar,,
geoId/56,2023,dcid:Amount_Investment,5147087,USDollar,,
geoId/56,2024,dcid:Amount_Investment,400000,USDollar,,
geoId/56,2025,dcid:Amount_Investment,172920,USDollar,,
geoId/56,2017,dcid:Amount_Investment_EconomicAdjustmentAssistance,125964,USDollar,,
geoId/56,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,2255000,USDollar,,
geoId/56,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,5000000,USDollar,,
geoId/56,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,172920,USDollar,,
geoId/56,2013,dcid:Amount_Investment_ProgramPlanning,135000,USDollar,,
geoId/56,2014,dcid:Amount_Investment_ProgramPlanning,120000,USDollar,,
geoId/56,2016,dcid:Amount_Investment_ProgramPlanning,66000,USDollar,,
geoId/56,2017,dcid:Amount_Investment_ProgramPlanning,73752,USDollar,,
geoId/56,2018,dcid:Amount_Investment_ProgramPlanning,40000,USDollar,,
geoId/56,2014,dcid:Amount_Investment_PublicWorks,1689600,USDollar,,
geoId/56,2016,dcid:Amount_Investment_PublicWorks,1500000,USDollar,,
geoId/56,2012,dcid:Amount_Investment_TechnicalAssistance,97455,USDollar,,
geoId/56,2013,dcid:Amount_Investment_TechnicalAssistance,440000,USDollar,,
geoId/56,2015,dcid:Amount_Investment_TechnicalAssistance,50000,USDollar,,
geoId/56,2021,dcid:Amount_Investment_TechnicalAssistance,213850,USDollar,,
geoId/56,2023,dcid:Amount_Investment_TechnicalAssistance,147087,USDollar,,
