Count_InPatient,Count_InPatient_Deceased_AsFractionOf_Count_InPatient,Count_OutPatient,Count_OutPatient_Ayush,Count_SurgicalProcedure_Major,Count_SurgicalProcedure_Minor,Date,District,lgdCode
513.0,0.2,14198.0,14.0,0.0,566.0,2012-03,Dibang Valley,230
318.0,0.0,34017.0,0.0,0.0,38.0,2012-03,East Kameng,231
7119.0,1.8,121149.0,472.0,609.0,592.0,2012-03,East Siang,232
1657.0,0.1,27780.0,43.0,0.0,851.0,2012-03,Kurung Kumey,233
3876.0,1.5,128622.0,14935.0,43.0,729.0,2012-03,Lohit,234
2182.0,1.5,49888.0,1421.0,32.0,108.0,2012-03,Lower Dibang Valley,235
1885.0,2.6,45077.0,2702.0,40.0,199.0,2012-03,Lower Subansiri,236
4990.0,2.5,79287.0,1764.0,334.0,454.0,2012-03,Papum Pare,237
975.0,1.2,51471.0,3091.0,185.0,6.0,2012-03,Tawang,238
2327.0,1.6,72438.0,4127.0,5.0,870.0,2012-03,Tirap,239
1283.0,0.4,39915.0,525.0,11.0,358.0,2012-03,Upper Siang,240
3239.0,2.1,39046.0,1252.0,137.0,212.0,2012-03,Upper Subansiri,241
2314.0,1.6,48352.0,1863.0,26.0,47.0,2012-03,West Kameng,242
2227.0,0.6,65777.0,2326.0,52.0,137.0,2012-03,West Siang,243
9370.0,0.1,645483.0,733.0,3399.0,24.0,2012-03,Baksa,616
22423.0,1.7,1209590.0,9155.0,1264.0,1315.0,2012-03,Barpeta,280
12372.0,2.0,644501.0,66.0,818.0,1219.0,2012-03,Bongaigaon,281
67146.0,0.0,1158855.0,5882.0,1485.0,1859.0,2012-03,Cachar,282
880.0,3.9,282537.0,12249.0,1.0,69.0,2012-03,Chirang,612
38862.0,0.8,760761.0,7259.0,764.0,251.0,2012-03,Darrang,283
17863.0,1.5,416067.0,17.0,2012.0,87.0,2012-03,Dhemaji,284
42846.0,2.2,1334272.0,18443.0,887.0,631.0,2012-03,Dhubri,285
12536.0,0.7,939063.0,1219.0,3524.0,4.0,2012-03,Dibrugarh,286
29885.0,0.9,822887.0,102417.0,341.0,1914.0,2012-03,Goalpara,287
48823.0,1.7,696831.0,1071.0,1142.0,565.0,2012-03,Golaghat,288
25320.0,0.8,375195.0,3502.0,57.0,23.0,2012-03,Hailakandi,289
42853.0,1.9,755934.0,17904.0,4098.0,2065.0,2012-03,Jorhat,290
7473.0,0.2,586183.0,4635.0,2982.0,1727.0,2012-03,Kamrup M,291
24232.0,0.0,1248564.0,23077.0,704.0,938.0,2012-03,Kamrup R,291
34387.0,1.1,608450.0,17906.0,1052.0,177.0,2012-03,Karbi Anglong,292
27681.0,2.8,669699.0,7898.0,1528.0,1507.0,2012-03,Karimganj,293
21496.0,1.6,563069.0,8597.0,1473.0,666.0,2012-03,Kokrajhar,294
45150.0,0.6,959505.0,3144.0,3023.0,304.0,2012-03,Lakhimpur,295
32588.0,0.7,846110.0,1617.0,1281.0,70.0,2012-03,Marigaon,296
43233.0,1.0,1390183.0,,1894.0,920.0,2012-03,Nagaon,297
26824.0,0.9,783994.0,163379.0,838.0,951.0,2012-03,Nalbari,298
9735.0,1.9,235786.0,14108.0,502.0,584.0,2012-03,North Cachar Hills,656
60565.0,0.7,1309416.0,20380.0,574.0,756.0,2012-03,Sibsagar,300
53609.0,1.4,1537595.0,4693.0,606.0,907.0,2012-03,Sonitpur,301
37088.0,1.2,972670.0,172.0,1715.0,1632.0,2012-03,Tinsukia,302
11168.0,2.5,760215.0,16538.0,0.0,86.0,2012-03,Udalguri,617
146665.0,0.0,1980121.0,17609.0,267.0,435.0,2012-03,Araria,188
28501.0,0.0,551646.0,84156.0,1686.0,3663.0,2012-03,Arwal,611
140814.0,0.2,2337331.0,337726.0,11354.0,30968.0,2012-03,Aurangabad,189
67115.0,0.1,1265291.0,100869.0,2624.0,8813.0,2012-03,Banka,190
115921.0,0.1,1748566.0,134241.0,983.0,2167.0,2012-03,Begusarai,191
151235.0,0.3,1331955.0,130210.0,5248.0,606.0,2012-03,Bhagalpur,192
138669.0,0.4,1923210.0,92215.0,2261.0,28071.0,2012-03,Bhojpur,193
80851.0,0.8,1183698.0,113679.0,240.0,5769.0,2012-03,Buxar,194
178992.0,0.0,2973145.0,321402.0,707.0,3762.0,2012-03,Darbhanga,195
114938.0,0.9,2134832.0,150183.0,2356.0,15900.0,2012-03,East Champaran,
138860.0,0.6,2904710.0,246192.0,3599.0,15220.0,2012-03,Gaya,196
98346.0,0.4,1335118.0,213689.0,1409.0,8183.0,2012-03,Gopalganj,197
75911.0,1.1,798105.0,24869.0,603.0,4098.0,2012-03,Jamui,198
44862.0,0.1,1079171.0,116338.0,2705.0,17000.0,2012-03,Jehanabad,199
39053.0,0.4,908117.0,186084.0,401.0,9779.0,2012-03,Kaimur Bhabua,200
77036.0,0.4,2297968.0,102742.0,2633.0,12036.0,2012-03,Katihar,201
75069.0,0.1,1085392.0,36132.0,6.0,5166.0,2012-03,Khagaria,202
74347.0,0.9,1153986.0,171672.0,8214.0,17506.0,2012-03,Kishanganj,203
32154.0,0.0,652197.0,52012.0,505.0,1951.0,2012-03,Lakhisarai,204
59347.0,0.3,1195918.0,172973.0,2387.0,2667.0,2012-03,Madhepura,205
107321.0,0.2,1677147.0,193184.0,4505.0,37651.0,2012-03,Madhubani,206
42421.0,0.8,946460.0,78670.0,2327.0,8065.0,2012-03,Munger,207
113042.0,1.9,2610773.0,125760.0,5423.0,9766.0,2012-03,Muzaffarpur,208
253141.0,0.0,3106216.0,346412.0,4957.0,16853.0,2012-03,Nalanda,209
131702.0,0.0,1271614.0,98658.0,840.0,5966.0,2012-03,Nawada,210
100223.0,0.1,2711482.0,111457.0,5222.0,8504.0,2012-03,Patna,212
201824.0,0.7,1969700.0,369.0,18013.0,33100.0,2012-03,Purnia,214
165268.0,0.0,2725806.0,235185.0,3632.0,20587.0,2012-03,Rohtas,215
179328.0,0.3,1237621.0,86521.0,4174.0,24331.0,2012-03,Saharsa,216
130534.0,0.0,3111376.0,353063.0,1609.0,20338.0,2012-03,Samastipur,217
127446.0,0.4,2388719.0,368664.0,2286.0,26154.0,2012-03,Saran,218
24592.0,0.1,731615.0,101929.0,1141.0,9426.0,2012-03,Sheikhpura,219
28600.0,0.1,506736.0,10790.0,,438.0,2012-03,Sheohar,220
70252.0,0.1,1820623.0,53591.0,950.0,5242.0,2012-03,Sitamarhi,221
73176.0,0.5,1726478.0,147244.0,5359.0,13668.0,2012-03,Siwan,222
155018.0,0.1,1892369.0,283015.0,660.0,8467.0,2012-03,Supaul,223
161148.0,0.0,2118521.0,179991.0,10205.0,25847.0,2012-03,Vaishali,224
205291.0,1.5,1830444.0,140828.0,1171.0,6327.0,2012-03,West Champaran,
164926.0,5.1,4358937.0,224073.0,54493.0,143321.0,2012-03,Chandigarh,44
,,,,,,2012-03,Balod,646
,,,,,,2012-03,Baloda Bazar,644
,,,,,,2012-03,Balrampur,649
74461.0,2.4,752777.0,21559.0,4408.0,3882.0,2012-03,Bastar,374
,,,,,,2012-03,Bemetra,650
7003.0,0.7,181709.0,7385.0,287.0,14.0,2012-03,Bijapur,636
39965.0,0.5,557977.0,5875.0,3222.0,4918.0,2012-03,Bilaspur,375
17355.0,0.9,300271.0,12563.0,0.0,1210.0,2012-03,Dantewada,376
18274.0,1.2,370329.0,7005.0,1050.0,2226.0,2012-03,Dhamtari,377
95056.0,0.7,785565.0,12416.0,3433.0,9372.0,2012-03,Durg,378
,,0.0,,,,2012-03,Gariyaband,645
18935.0,2.0,344366.0,7262.0,2894.0,3783.0,2012-03,Janjgir Champa,379
23337.0,1.4,452712.0,23210.0,874.0,3049.0,2012-03,Jashpur,380
37927.0,0.8,520503.0,35986.0,43.0,3456.0,2012-03,Kanker,381
17898.0,0.6,230814.0,2673.0,2621.0,1591.0,2012-03,Kawardha,498
14.0,0.0,229.0,0.0,0.0,7.0,2012-03,Kondagaon,643
23603.0,1.4,366878.0,15529.0,1416.0,6423.0,2012-03,Korba,383
26942.0,1.5,306173.0,18696.0,625.0,1370.0,2012-03,Koriya,
18334.0,5.2,375503.0,9219.0,2485.0,4013.0,2012-03,Mahasamund,385
,,,,,,2012-03,Mungeli,647
6350.0,1.5,133704.0,23.0,0.0,2122.0,2012-03,Narayanpur,637
53733.0,0.7,631371.0,14304.0,1950.0,6148.0,2012-03,Raigarh,386
38623.0,0.4,641267.0,6324.0,5307.0,7714.0,2012-03,Raipur,387
49563.0,1.2,531210.0,6931.0,2796.0,5324.0,2012-03,Rajnandgaon,388
,,,,,,2012-03,Sukma,642
,,,,,,2012-03,Surajpur,648
87141.0,1.3,817534.0,49212.0,13585.0,4207.0,2012-03,Surguja,389
51343.0,1.1,753212.0,15094.0,1957.0,5946.0,2012-03,Dadra and Nagar Haveli,465
9703.0,1.9,377461.0,23490.0,1251.0,846.0,2012-03,Daman,463
1189.0,1.4,126316.0,11361.0,28.0,227.0,2012-03,Diu,464
333202.0,2.8,5578809.0,230804.0,55985.0,48043.0,2012-03,Central,77
82236.0,2.8,2792062.0,1919.0,16470.0,26335.0,2012-03,East,78
44487.0,4.6,3080493.0,41435.0,8889.0,5311.0,2012-03,New Delhi,79
26974.0,1.4,1938551.0,86450.0,4760.0,14094.0,2012-03,North,80
13246.0,0.2,1575020.0,24.0,1793.0,5249.0,2012-03,North East,81
102520.0,2.2,3733437.0,75071.0,16428.0,32665.0,2012-03,North West,82
84395.0,1.1,3232196.0,64402.0,11957.0,18179.0,2012-03,Shahdara,671
35091.0,1.2,1650856.0,29401.0,12756.0,11592.0,2012-03,South,83
53264.0,2.2,1711350.0,513.0,20644.0,5632.0,2012-03,South East,84
29074.0,0.3,2286078.0,15.0,2808.0,3262.0,2012-03,South West,84
113781.0,2.8,5328299.0,88760.0,22593.0,42905.0,2012-03,West,85
34774.0,1.9,667891.0,14788.0,4354.0,2016.0,2012-03,North Goa,551
46669.0,1.4,370176.0,11334.0,3255.0,2023.0,2012-03,South Goa,552
3613.0,0.1,979892.0,3119.0,,,2012-03,Ahmedabad,438
47740.0,2.1,708087.0,108.0,108.0,1227.0,2012-03,Amreli,439
188.0,0.0,,316.0,,,2012-03,Anand,440
,,,,,,2012-03,Aravalli,672
,,,,,,2012-03,Banas Kantha,441
31299.0,0.6,405787.0,13313.0,2529.0,2268.0,2012-03,Bharuch,442
10260.0,0.4,436866.0,5549.0,107.0,1719.0,2012-03,Bhavnagar,443
,,,,,,2012-03,Botad,676
,,,,,,2012-03,Chhotaudepur,668
17190.0,0.5,307391.0,93.0,124.0,839.0,2012-03,Dahod,
,,,,,,2012-03,Devbhumi Dwarka,674
34510.0,1.6,624014.0,3614.0,2570.0,3328.0,2012-03,Gandhinagar,446
,,,,,,2012-03,Gir Somnath,675
30897.0,0.3,465595.0,,501.0,877.0,2012-03,Jamnagar,447
11449.0,0.6,324445.0,204.0,156.0,321.0,2012-03,Junagadh,448
24759.0,0.0,94102.0,29.0,47.0,11.0,2012-03,Kachchh,449
13156.0,0.7,274251.0,547.0,836.0,800.0,2012-03,Kheda,450
44063.0,0.6,641381.0,28792.0,4258.0,14483.0,2012-03,Mahesana,451
,,,,,,2012-03,Mahisagar,
,,,,,,2012-03,Morbi,673
22410.0,1.3,237768.0,23.0,491.0,1500.0,2012-03,Narmada,452
57018.0,1.0,956877.0,884.0,6113.0,4957.0,2012-03,Navsari,453
38575.0,2.1,384952.0,72.0,16162.0,3659.0,2012-03,Panch Mahals,454
17847.0,0.2,298340.0,1519.0,643.0,2103.0,2012-03,Patan,455
5330.0,0.0,217218.0,2325.0,,456.0,2012-03,Porbandar,456
97928.0,0.2,1283779.0,21968.0,4388.0,7421.0,2012-03,Rajkot,457
52444.0,0.1,905578.0,13442.0,2731.0,8866.0,2012-03,Sabar Kantha,458
42231.0,0.2,1076705.0,1563.0,2021.0,2201.0,2012-03,Surat,459
32048.0,0.2,603473.0,4189.0,1795.0,3880.0,2012-03,Surendranagar,460
15572.0,0.0,360125.0,3738.0,687.0,653.0,2012-03,Tapi,641
7438.0,4.4,95991.0,517.0,63.0,1546.0,2012-03,The Dangs,
68722.0,0.2,1123780.0,5142.0,3495.0,3735.0,2012-03,Vadodara,461
36746.0,0.1,537446.0,1.0,1808.0,3399.0,2012-03,Valsad,462
132676.0,0.3,1010363.0,44006.0,2206.0,1499.0,2012-03,Ambala,58
39332.0,0.3,718539.0,18020.0,1511.0,2928.0,2012-03,Bhiwani,59
63540.0,0.7,1389900.0,59020.0,3180.0,7086.0,2012-03,Faridabad,60
28437.0,0.3,423404.0,29654.0,3542.0,2282.0,2012-03,Fatehabad,61
36325.0,0.3,902725.0,71617.0,3053.0,2620.0,2012-03,Gurgaon,
40858.0,0.4,1047490.0,67349.0,1112.0,1951.0,2012-03,Hisar,63
32422.0,0.0,677034.0,26589.0,1053.0,1313.0,2012-03,Jhajjar,64
14100.0,0.2,238276.0,29406.0,780.0,681.0,2012-03,Jind,65
20816.0,0.4,677709.0,43207.0,1214.0,1620.0,2012-03,Kaithal,66
21569.0,0.5,501968.0,89331.0,499.0,2970.0,2012-03,Karnal,67
24180.0,0.7,717674.0,44144.0,2188.0,1468.0,2012-03,Kurukshetra,68
37732.0,14.1,564689.0,8256.0,1247.0,1400.0,2012-03,Mahendragarh,69
13603.0,0.8,359130.0,14675.0,128.0,26.0,2012-03,Mewat,
23050.0,0.0,354636.0,52930.0,161.0,430.0,2012-03,Palwal,619
63321.0,0.3,691692.0,41974.0,4954.0,4843.0,2012-03,Panchkula,70
15781.0,0.7,558321.0,211503.0,780.0,1606.0,2012-03,Panipat,71
16190.0,21.7,242479.0,21029.0,1783.0,2642.0,2012-03,Rewari,72
24268.0,0.0,659836.0,81404.0,2078.0,4232.0,2012-03,Rohtak,73
25380.0,4.3,641096.0,45026.0,2250.0,814.0,2012-03,Sirsa,74
43751.0,0.2,834903.0,52515.0,567.0,367.0,2012-03,Sonipat,75
40931.0,2.1,731926.0,69834.0,3363.0,2114.0,2012-03,Yamunanagar,76
20945.0,0.9,593074.0,49.0,,6463.0,2012-03,Bilaspur,375
19237.0,2.4,536744.0,100.0,652.0,871.0,2012-03,Chamba,16
52402.0,1.5,721928.0,3416.0,1052.0,3988.0,2012-03,Hamirpur,17
87816.0,1.9,2247779.0,44.0,2562.0,8927.0,2012-03,Kangra,18
3863.0,0.9,182978.0,,197.0,639.0,2012-03,Kinnaur,19
27348.0,1.1,636611.0,,911.0,2322.0,2012-03,Kullu,20
1571.0,0.1,128641.0,,139.0,401.0,2012-03,Lahul Spiti,21
57418.0,0.6,1469087.0,82.0,4993.0,4931.0,2012-03,Mandi,22
52460.0,0.3,905999.0,734.0,4730.0,5242.0,2012-03,Shimla,23
28042.0,0.7,580041.0,,443.0,1834.0,2012-03,Sirmaur,24
30536.0,0.8,885371.0,223.0,2364.0,4657.0,2012-03,Solan,25
19307.0,1.4,451870.0,,1018.0,1833.0,2012-03,Una,26
63488.0,0.1,677878.0,14971.0,4028.0,18748.0,2012-03,Anantnag,1
59896.0,0.0,1092225.0,114615.0,3607.0,7277.0,2012-03,Badgam,
13786.0,0.3,458958.0,14852.0,878.0,4433.0,2012-03,Bandipora,623
70443.0,0.0,1575544.0,71631.0,6097.0,22202.0,2012-03,Baramula,3
22052.0,0.2,569713.0,21704.0,1585.0,11390.0,2012-03,Doda,4
20082.0,0.0,585587.0,46066.0,1042.0,4999.0,2012-03,Ganderbal,626
146085.0,0.4,1988003.0,65355.0,10556.0,35627.0,2012-03,Jammu,5
9487.0,1.2,145324.0,4644.0,779.0,5976.0,2012-03,Kargil,6
25206.0,0.8,881233.0,85305.0,2431.0,3577.0,2012-03,Kathua,7
11906.0,0.6,321583.0,6097.0,817.0,12476.0,2012-03,Kishtwar,620
52595.0,0.1,596267.0,27040.0,1595.0,7223.0,2012-03,Kulgam,622
72651.0,0.1,936043.0,41539.0,2929.0,50833.0,2012-03,Kupwara,8
8887.0,1.0,318484.0,16725.0,1311.0,4374.0,2012-03,Leh Ladakh,9
25884.0,0.4,615070.0,38008.0,2861.0,2800.0,2012-03,Poonch,10
36091.0,0.0,950609.0,76613.0,3356.0,8475.0,2012-03,Pulwama,11
62912.0,0.3,997919.0,38130.0,3777.0,31096.0,2012-03,Rajouri,12
13796.0,0.2,338716.0,8406.0,926.0,3942.0,2012-03,Ramban,621
19686.0,0.2,586701.0,6437.0,367.0,4171.0,2012-03,Reasi,627
14314.0,0.2,660666.0,38087.0,2399.0,7656.0,2012-03,Samba,624
18666.0,0.1,281473.0,38173.0,1539.0,9024.0,2012-03,Shopian,625
10460.0,0.0,783786.0,78401.0,5676.0,5127.0,2012-03,Srinagar,13
32940.0,0.2,788385.0,77736.0,3947.0,10565.0,2012-03,Udhampur,14
10118.0,0.0,443142.0,8.0,462.0,1836.0,2012-03,Bokaro,322
37001.0,0.0,287866.0,0.0,565.0,417.0,2012-03,Chatra,323
23706.0,2.2,446941.0,0.0,86.0,943.0,2012-03,Deoghar,324
4125.0,0.6,454956.0,297.0,1775.0,533.0,2012-03,Dhanbad,325
19343.0,1.7,588297.0,0.0,1234.0,1255.0,2012-03,Dumka,326
16765.0,1.8,444537.0,1916.0,580.0,2110.0,2012-03,Garhwa,328
8615.0,0.0,289132.0,0.0,1051.0,226.0,2012-03,Giridih,329
45470.0,0.5,323434.0,0.0,1042.0,230.0,2012-03,Godda,330
19654.0,2.0,434373.0,2275.0,483.0,1732.0,2012-03,Gumla,331
157094.0,0.0,401730.0,17.0,598.0,1274.0,2012-03,Hazaribagh,332
27421.0,0.2,259752.0,0.0,0.0,53.0,2012-03,Jamtara,333
6244.0,0.2,213807.0,0.0,0.0,0.0,2012-03,Khunti,606
7150.0,0.5,175424.0,225.0,0.0,0.0,2012-03,Kodarma,334
7264.0,1.4,345143.0,14433.0,1093.0,235.0,2012-03,Latehar,335
17527.0,0.5,207512.0,0.0,859.0,355.0,2012-03,Lohardaga,336
8372.0,0.3,246508.0,1354.0,67.0,10.0,2012-03,Pakaur,337
46939.0,0.0,756089.0,13254.0,646.0,810.0,2012-03,Palamu,338
10397.0,1.0,634337.0,4208.0,49.0,577.0,2012-03,Pashchimi Singhbhum,
58523.0,2.3,1563766.0,2.0,11285.0,16001.0,2012-03,Purbi Singhbhum,
8002.0,0.0,183370.0,0.0,918.0,12.0,2012-03,Ramgarh,607
24408.0,0.0,1062203.0,3526.0,1683.0,1895.0,2012-03,Ranchi,339
29608.0,0.9,428464.0,4129.0,1094.0,4059.0,2012-03,Sahibganj,340
7961.0,0.3,305822.0,8.0,67.0,415.0,2012-03,Saraikela,
6687.0,0.2,315925.0,0.0,22.0,517.0,2012-03,Simdega,342
100166.0,0.5,1330834.0,11917.0,7488.0,14715.0,2012-03,Bagalkote,524
44161.0,0.7,956348.0,1825.0,7763.0,21327.0,2012-03,Bangalore Rural,526
221261.0,2.7,3731495.0,45273.0,19801.0,11630.0,2012-03,Bangalore Urban,525
190026.0,1.0,2075169.0,69143.0,22368.0,18984.0,2012-03,Belgaum,
84866.0,0.8,1387377.0,22893.0,8777.0,5468.0,2012-03,Bellary,
99887.0,1.6,1783260.0,10539.0,7501.0,6215.0,2012-03,Bidar,529
121643.0,0.7,1625374.0,82830.0,13912.0,26184.0,2012-03,Bijapur,636
48724.0,1.5,926030.0,174.0,7853.0,2876.0,2012-03,Chamrajnagar,531
52895.0,1.0,950357.0,6279.0,7578.0,4637.0,2012-03,Chikkaballapur,630
66590.0,0.5,1072867.0,4702.0,4350.0,2327.0,2012-03,Chikmagalur,532
88878.0,0.4,1843231.0,25721.0,6839.0,1484.0,2012-03,Chitradurga,533
158144.0,1.4,2391812.0,12924.0,22818.0,32036.0,2012-03,Dakshina Kannada,534
110582.0,1.6,1504349.0,27996.0,11700.0,17289.0,2012-03,Davanagere,535
136193.0,3.4,1917535.0,8219.0,16656.0,24972.0,2012-03,Dharwad,536
105090.0,0.7,701258.0,2490.0,6056.0,753.0,2012-03,Gadag,537
118457.0,0.7,1447541.0,22978.0,3490.0,1858.0,2012-03,Gulbarga,
109954.0,1.1,2179630.0,35265.0,15140.0,12110.0,2012-03,Hassan,539
116688.0,0.4,1346630.0,55108.0,8409.0,10998.0,2012-03,Haveri,540
44012.0,0.7,683630.0,1640.0,4237.0,7613.0,2012-03,Kodagu,541
72050.0,0.4,1615910.0,16128.0,5192.0,3633.0,2012-03,Kolar,542
79596.0,0.6,1221239.0,114013.0,1697.0,9178.0,2012-03,Koppal,543
249810.0,0.5,2043877.0,27630.0,8968.0,8388.0,2012-03,Mandya,544
146466.0,1.7,2444709.0,1239.0,19990.0,9416.0,2012-03,Mysore,
134716.0,0.7,1131273.0,62051.0,4661.0,2207.0,2012-03,Raichur,546
43755.0,0.4,896339.0,79.0,2442.0,868.0,2012-03,Ramanagar,631
102374.0,1.6,1647350.0,29390.0,9446.0,9718.0,2012-03,Shimoga,547
87527.0,1.1,1703137.0,30737.0,11074.0,2296.0,2012-03,Tumkur,548
145662.0,1.1,2118386.0,31668.0,28956.0,12966.0,2012-03,Udupi,549
92460.0,1.2,1569711.0,12603.0,9792.0,6622.0,2012-03,Uttara Kannada,550
49210.0,0.3,589539.0,19843.0,370.0,2620.0,2012-03,Yadgir,635
202483.0,0.6,4592827.0,152.0,7586.0,7553.0,2012-03,Alappuzha,554
477296.0,1.3,7041413.0,4.0,29186.0,25716.0,2012-03,Ernakulam,555
129419.0,0.8,3093278.0,5.0,14366.0,16538.0,2012-03,Idukki,556
139606.0,0.4,4955027.0,,11413.0,7233.0,2012-03,KOZHIKKODE,561
123915.0,0.8,3509801.0,,11808.0,9133.0,2012-03,Kannur,557
168916.0,0.2,1582154.0,,1937.0,1664.0,2012-03,Kasaragod,558
84487.0,0.5,2858877.0,23.0,11913.0,4507.0,2012-03,Kollam,559
178844.0,1.1,4760020.0,69.0,14945.0,23099.0,2012-03,Kottayam,560
314228.0,0.7,7117089.0,8.0,36526.0,26368.0,2012-03,Malappuram,562
235187.0,0.5,3670103.0,11.0,9947.0,28249.0,2012-03,Palakkad,563
178825.0,0.7,3376955.0,540.0,15483.0,11568.0,2012-03,Pathanamthitta,564
243687.0,0.8,7636615.0,6.0,25054.0,19639.0,2012-03,Thiruvananthapuram,565
198710.0,0.7,5024721.0,206.0,18133.0,22153.0,2012-03,Thrissur,566
69673.0,0.9,1941071.0,,5060.0,3973.0,2012-03,Wayanad,567
9329.0,2.2,412480.0,65324.0,227.0,4620.0,2012-03,Lakshadweep,
,,,,,,2012-03,Agar Malwa,667
19069.0,0.0,168549.0,19.0,4811.0,1009.0,2012-03,Alirajpur,639
16821.0,3.9,161932.0,168.0,1627.0,240.0,2012-03,Anuppur,390
20166.0,1.8,180720.0,3642.0,1990.0,530.0,2012-03,Ashok Nagar,391
30150.0,2.8,260584.0,7659.0,3194.0,6783.0,2012-03,Balaghat,392
56123.0,3.3,344377.0,3688.0,4936.0,7336.0,2012-03,Barwani,393
61624.0,1.6,430313.0,24504.0,757.0,4986.0,2012-03,Betul,394
40957.0,1.1,415908.0,6875.0,1578.0,2287.0,2012-03,Bhind,395
166818.0,1.3,3006167.0,23037.0,40934.0,46702.0,2012-03,Bhopal,396
22264.0,1.8,284076.0,6200.0,1302.0,2730.0,2012-03,Burhanpur,397
71006.0,0.9,531874.0,15387.0,1681.0,1179.0,2012-03,Chhatarpur,398
64617.0,1.8,713394.0,25515.0,1373.0,3188.0,2012-03,Chhindwada,399
48836.0,0.9,244755.0,,697.0,715.0,2012-03,Damoh,400
4592.0,6.9,91475.0,12187.0,4697.0,529.0,2012-03,Datia,401
37192.0,2.4,271541.0,9181.0,53.0,5775.0,2012-03,Dewas,402
59904.0,1.3,454097.0,3781.0,4752.0,11179.0,2012-03,Dhar,403
27025.0,0.7,323061.0,15066.0,7.0,2669.0,2012-03,Dindori,404
196081.0,0.3,360240.0,41490.0,164.0,1482.0,2012-03,Guna,406
15491.0,0.1,437952.0,16721.0,2426.0,3992.0,2012-03,Gwalior,407
24023.0,2.3,155248.0,643.0,653.0,476.0,2012-03,Harda,408
61260.0,0.5,515037.0,16085.0,1699.0,4420.0,2012-03,Hoshangabad,409
40792.0,0.2,588058.0,20210.0,446.0,8694.0,2012-03,Indore,410
54493.0,1.2,429829.0,30068.0,3160.0,5236.0,2012-03,Jabalpur,411
125316.0,1.1,404307.0,6815.0,1047.0,3775.0,2012-03,Jhabua,412
38261.0,1.5,313210.0,3460.0,417.0,343.0,2012-03,Katni,413
55604.0,0.6,260129.0,4828.0,849.0,3171.0,2012-03,Khandwa,
88305.0,1.2,757286.0,8163.0,10436.0,5066.0,2012-03,Khargone,414
45153.0,2.7,386977.0,10756.0,1615.0,4684.0,2012-03,Mandla,415
22363.0,6.1,228241.0,,697.0,3408.0,2012-03,Mandsaur,416
44999.0,0.2,413225.0,7643.0,74.0,173.0,2012-03,Morena,417
43442.0,0.8,276935.0,50.0,971.0,1978.0,2012-03,Narsinghpur,418
53890.0,0.0,254932.0,480.0,559.0,207.0,2012-03,Neemuch,419
47974.0,0.6,251763.0,19437.0,63.0,2080.0,2012-03,Panna,420
30973.0,0.7,412333.0,7534.0,292.0,1978.0,2012-03,Raisen,421
88292.0,0.1,418980.0,12990.0,1498.0,1961.0,2012-03,Rajgarh,422
84605.0,3.2,482233.0,35.0,2643.0,4037.0,2012-03,Ratlam,423
48509.0,0.5,461828.0,,266.0,2054.0,2012-03,Rewa,424
45271.0,5.0,427422.0,10549.0,1087.0,3568.0,2012-03,Sagar,425
75638.0,3.9,398441.0,2293.0,1936.0,1826.0,2012-03,Satna,426
139230.0,0.1,623020.0,36879.0,1213.0,1214.0,2012-03,Sehore,427
66835.0,1.2,470485.0,13238.0,1892.0,5044.0,2012-03,Seoni,428
35463.0,1.1,221271.0,4573.0,5209.0,2057.0,2012-03,Shahdol,429
57671.0,0.4,518199.0,20083.0,418.0,2433.0,2012-03,Shajapur,430
56842.0,0.3,227853.0,4633.0,668.0,3279.0,2012-03,Sheopur,431
53434.0,1.2,422443.0,31412.0,295.0,996.0,2012-03,Shivpuri,432
34984.0,1.6,183328.0,5.0,3517.0,3631.0,2012-03,Sidhi,433
22618.0,0.5,102839.0,,418.0,1336.0,2012-03,Singroli,638
52752.0,0.7,295473.0,21.0,289.0,5959.0,2012-03,Tikamgarh,434
103404.0,1.2,675481.0,15995.0,7615.0,8183.0,2012-03,Ujjain,435
27153.0,0.5,202167.0,8399.0,444.0,7644.0,2012-03,Umaria,436
71731.0,0.6,366444.0,6053.0,1055.0,7167.0,2012-03,Vidisha,437
94711.0,0.7,1503964.0,46164.0,4957.0,7594.0,2012-03,Ahmednagar,466
87530.0,0.1,548910.0,19624.0,4331.0,3015.0,2012-03,Akola,467
154756.0,1.4,1779124.0,74984.0,9713.0,15680.0,2012-03,Amravati,468
52209.0,4.5,845144.0,22788.0,333.0,4909.0,2012-03,Aurangabad,189
80845.0,3.6,951707.0,60037.0,6437.0,4049.0,2012-03,Bhandara,471
101366.0,1.1,804897.0,35829.0,4828.0,3630.0,2012-03,Bid,
523238.0,3.3,10885828.0,,78451.0,73710.0,2012-03,Brihan Mumbai,
120453.0,2.5,996892.0,109427.0,5030.0,3889.0,2012-03,Buldana,472
139585.0,1.0,1557044.0,68149.0,9208.0,5748.0,2012-03,Chandrapur,473
34670.0,1.1,531042.0,9457.0,1490.0,1534.0,2012-03,Dhule,474
44881.0,1.2,520089.0,27891.0,959.0,1512.0,2012-03,Gadchiroli,475
72290.0,0.9,872893.0,49874.0,3484.0,2509.0,2012-03,Gondiya,476
55565.0,0.2,411859.0,38909.0,411.0,1005.0,2012-03,Hingoli,477
137126.0,1.2,1347607.0,91376.0,5152.0,7440.0,2012-03,Jalgaon,478
