O14756	O14756	H17B6_HUMAN
Q96RT7	Q96RT7	GCP6_HUMAN
P0CG36	P0CG36	CFC1B_HUMAN
Q6P4F1	Q6P4F1	FUT10_HUMAN
Q5MNZ9	Q5MNZ9	WIPI1_HUMAN
Q9Y6Q3	Q9Y6Q3	ZFP37_HUMAN
Q5TAT6	Q5TAT6	CODA1_HUMAN
Q9Y5U8	Q9Y5U8	MPC1_HUMAN
D6R9N7	D6R9N7	U17LI_HUMAN
Q9P2F6	Q9P2F6	RHG20_HUMAN
Q86V24	Q86V24	PAQR2_HUMAN
Q9NVV9	Q9NVV9	THAP1_HUMAN
Q9HCM1	Q9HCM1	RESF1_HUMAN
P02774	P02774	VTDB_HUMAN
Q2QD12	Q2QD12	RPEL1_HUMAN
Q9BYQ2	Q9BYQ2	KRA94_HUMAN
Q96E11	Q96E11	RRFM_HUMAN
Q9Y282	Q9Y282	ERGI3_HUMAN
Q9HCH3	Q9HCH3	CPNE5_HUMAN
Q9Y2C5	Q9Y2C5	S17A4_HUMAN
Q9HD45	Q9HD45	TM9S3_HUMAN
Q9NZV7	Q9NZV7	ZIM2_HUMAN
Q8N1W1	Q8N1W1	ARG28_HUMAN
Q07699	Q07699	SCN1B_HUMAN
Q06546	Q06546	GABPA_HUMAN
Q8NHW6	Q8NHW6	OTOSP_HUMAN
O00257	O00257	CBX4_HUMAN
Q8WZ59	Q8WZ59	TM190_HUMAN
Q7Z444	Q7Z444	RASE_HUMAN
A6NFR6	A6NFR6	CE060_HUMAN
Q12946	Q12946	FOXF1_HUMAN
Q6ZRV2	Q6ZRV2	FA83H_HUMAN
P48060	P48060	GLIP1_HUMAN
Q8IVQ6	Q8IVQ6	ZDH21_HUMAN
Q86UV6	Q86UV6	TRI74_HUMAN
Q02509	Q02509	OC90_HUMAN
P55283	P55283	CADH4_HUMAN
A5PLL7	A5PLL7	TM189_HUMAN
Q15742	Q15742	NAB2_HUMAN
Q5XKR4	Q5XKR4	OTP_HUMAN
A6NDV4	A6NDV4	TMM8B_HUMAN
Q8WU10	Q8WU10	PYRD1_HUMAN
O14905	O14905	WNT9B_HUMAN
P08700	P08700	IL3_HUMAN
Q8IY49	Q8IY49	PAQRA_HUMAN
Q96PM9	Q96PM9	Z385A_HUMAN
Q96GR4	Q96GR4	ZDH12_HUMAN
Q9NS86	Q9NS86	LANC2_HUMAN
Q9UJW9	Q9UJW9	SRTD3_HUMAN
Q8NFU1	Q8NFU1	BEST2_HUMAN
Q5BJH2	Q5BJH2	TM128_HUMAN
P08962	P08962	CD63_HUMAN
Q8IWS0	Q8IWS0	PHF6_HUMAN
P10153	P10153	RNAS2_HUMAN
P20933	P20933	ASPG_HUMAN
P53816	P53816	PLAT3_HUMAN
Q6UXZ0	Q6UXZ0	TMIG1_HUMAN
Q96AY2	Q96AY2	EME1_HUMAN
Q9NRG1	Q9NRG1	PRDC1_HUMAN
Q13868	Q13868	EXOS2_HUMAN
Q8N531	Q8N531	FBXL6_HUMAN
Q96EY4	Q96EY4	TMA16_HUMAN
Q9NWH2	Q9NWH2	TM242_HUMAN
Q9H3S5	Q9H3S5	PIGM_HUMAN
Q92766	Q92766	RREB1_HUMAN
A6NJL1	A6NJL1	ZSA5B_HUMAN
P0C7M3	P0C7M3	SFTA3_HUMAN
P55851	P55851	UCP2_HUMAN
P16410	P16410	CTLA4_HUMAN
Q00532	Q00532	CDKL1_HUMAN
Q13561	Q13561	DCTN2_HUMAN
Q12766	Q12766	HMGX3_HUMAN
P78333	P78333	GPC5_HUMAN
Q8IW35	Q8IW35	CEP97_HUMAN
A8MXZ3	A8MXZ3	KRA91_HUMAN
P02647	P02647	APOA1_HUMAN
P08247	P08247	SYPH_HUMAN
Q5H943	Q5H943	KKLC1_HUMAN
Q9Y3B7	Q9Y3B7	RM11_HUMAN
O00267	O00267	SPT5H_HUMAN
O76036	O76036	NCTR1_HUMAN
P84098	P84098	RL19_HUMAN
Q969V3	Q969V3	NCLN_HUMAN
Q9NRW7	Q9NRW7	VPS45_HUMAN
O75154	O75154	RFIP3_HUMAN
O75175	O75175	CNOT3_HUMAN
P03973	P03973	SLPI_HUMAN
O43524	O43524	FOXO3_HUMAN
Q9BV19	Q9BV19	CA050_HUMAN
Q8IWT0	Q8IWT0	ARCH_HUMAN
O95988	O95988	TCL1B_HUMAN
Q9BQK8	Q9BQK8	LPIN3_HUMAN
Q5VUR7	Q5VUR7	A20A3_HUMAN
Q5TA45	Q5TA45	INT11_HUMAN
Q5MJ70	Q5MJ70	SPDYA_HUMAN
Q96SF7	Q96SF7	TBX15_HUMAN
P04818	P04818	TYSY_HUMAN
W5XKT8	W5XKT8	SACA6_HUMAN
P98182	P98182	ZN200_HUMAN
Q702N8	Q702N8	XIRP1_HUMAN
O00767	O00767	ACOD_HUMAN
Q96QD8	Q96QD8	S38A2_HUMAN
P42568	P42568	AF9_HUMAN
O75594	O75594	PGRP1_HUMAN
Q06830	Q06830	PRDX1_HUMAN
Q9NQ92	Q9NQ92	COPRS_HUMAN
P03923	P03923	NU6M_HUMAN
O75608	O75608	LYPA1_HUMAN
Q96DZ1	Q96DZ1	ERLEC_HUMAN
Q8TB61	Q8TB61	S35B2_HUMAN
Q99983	Q99983	OMD_HUMAN
Q92556	Q92556	ELMO1_HUMAN
P17041	P17041	ZNF32_HUMAN
O14520	O14520	AQP7_HUMAN
B9EJG8	B9EJG8	T150C_HUMAN
Q7Z4N8	Q7Z4N8	P4HA3_HUMAN
A6NE52	A6NE52	WDR97_HUMAN
P02818	P02818	OSTCN_HUMAN
Q9H4X1	Q9H4X1	RGCC_HUMAN
P78545	P78545	ELF3_HUMAN
O60383	O60383	GDF9_HUMAN
O75618	O75618	DEDD_HUMAN
Q8IXL9	Q8IXL9	IQCF2_HUMAN
Q9ULX5	Q9ULX5	RN112_HUMAN
Q2TBF2	Q2TBF2	WSCD2_HUMAN
O75676	O75676	KS6A4_HUMAN
Q9UKP4	Q9UKP4	ATS7_HUMAN
Q9GZP1	Q9GZP1	NRSN2_HUMAN
P15621	P15621	ZNF44_HUMAN
Q9Y5M6	Q9Y5M6	TISR_HUMAN
P07711	P07711	CATL1_HUMAN
P24666	P24666	PPAC_HUMAN
Q8TB96	Q8TB96	TIP_HUMAN
Q96HW7	Q96HW7	INT4_HUMAN
Q8NH61	Q8NH61	O51F2_HUMAN
A6NKU9	A6NKU9	SPDE3_HUMAN
Q99595	Q99595	TI17A_HUMAN
Q86VZ6	Q86VZ6	JAZF1_HUMAN
A8MTL0	A8MTL0	IQCF5_HUMAN
Q8NCW6	Q8NCW6	GLT11_HUMAN
Q5H9F3	Q5H9F3	BCORL_HUMAN
Q9UBS0	Q9UBS0	KS6B2_HUMAN
Q96LI6	Q96LI6	HSFY1_HUMAN
Q9P055	Q9P055	JKAMP_HUMAN
Q68CQ7	Q68CQ7	GL8D1_HUMAN
Q9UBF8	Q9UBF8	PI4KB_HUMAN
Q8N865	Q8N865	CG031_HUMAN
Q14774	Q14774	HLX_HUMAN
Q8IVP9	Q8IVP9	ZN547_HUMAN
Q8IY82	Q8IY82	DRC7_HUMAN
Q13002	Q13002	GRIK2_HUMAN
Q6VAB6	Q6VAB6	KSR2_HUMAN
P25440	P25440	BRD2_HUMAN
P35520	P35520	CBS_HUMAN
P0DMS8	P0DMS8	AA3R_HUMAN
Q6U841	Q6U841	S4A10_HUMAN
Q16853	Q16853	AOC3_HUMAN
P22301	P22301	IL10_HUMAN
Q9P270	Q9P270	SLAI2_HUMAN
O14994	O14994	SYN3_HUMAN
Q8NFB2	Q8NFB2	T185A_HUMAN
Q68CQ4	Q68CQ4	DIEXF_HUMAN
O14544	O14544	SOCS6_HUMAN
O60256	O60256	KPRB_HUMAN
Q9NXV2	Q9NXV2	KCTD5_HUMAN
P29016	P29016	CD1B_HUMAN
P0DN79	P0DN79	CBSL_HUMAN
Q6KB66	Q6KB66	K2C80_HUMAN
Q9GZN8	Q9GZN8	CT027_HUMAN
Q9NZQ8	Q9NZQ8	TRPM5_HUMAN
Q4KMZ8	Q4KMZ8	NKAI1_HUMAN
Q5TEC3	Q5TEC3	ZN697_HUMAN
Q9UL45	Q9UL45	BL1S6_HUMAN
O00300	O00300	TR11B_HUMAN
Q8IXK2	Q8IXK2	GLT12_HUMAN
O43278	O43278	SPIT1_HUMAN
Q5H9R7	Q5H9R7	PP6R3_HUMAN
P81274	P81274	GPSM2_HUMAN
Q9Y6X8	Q9Y6X8	ZHX2_HUMAN
Q15653	Q15653	IKBB_HUMAN
Q86UW7	Q86UW7	CAPS2_HUMAN
Q9H8G2	Q9H8G2	CAAP1_HUMAN
Q9H6B9	Q9H6B9	EPHX3_HUMAN
O43248	O43248	HXC11_HUMAN
Q9NYL5	Q9NYL5	CP39A_HUMAN
Q9Y5G5	Q9Y5G5	PCDG8_HUMAN
Q04837	Q04837	SSBP_HUMAN
P36957	P36957	ODO2_HUMAN
Q9HB21	Q9HB21	PKHA1_HUMAN
Q96RN1	Q96RN1	S26A8_HUMAN
P61163	P61163	ACTZ_HUMAN
Q96L46	Q96L46	CPNS2_HUMAN
Q9NUW8	Q9NUW8	TYDP1_HUMAN
P60852	P60852	ZP1_HUMAN
Q96AZ6	Q96AZ6	ISG20_HUMAN
Q14525	Q14525	KT33B_HUMAN
Q8TC20	Q8TC20	CAGE1_HUMAN
Q86Z20	Q86Z20	CC125_HUMAN
Q01167	Q01167	FOXK2_HUMAN
Q6GMV1	Q6GMV1	ALG1L_HUMAN
Q9H668	Q9H668	STN1_HUMAN
Q9Y3A6	Q9Y3A6	TMED5_HUMAN
Q99966	Q99966	CITE1_HUMAN
Q13371	Q13371	PHLP_HUMAN
Q9BPY8	Q9BPY8	HOP_HUMAN
Q6MZZ7	Q6MZZ7	CAN13_HUMAN
Q6DKK2	Q6DKK2	TTC19_HUMAN
Q8NE18	Q8NE18	NSUN7_HUMAN
P57052	P57052	RBM11_HUMAN
Q6P2D8	Q6P2D8	XRRA1_HUMAN
Q9NW75	Q9NW75	GPTC2_HUMAN
Q8NER5	Q8NER5	ACV1C_HUMAN
P27105	P27105	STOM_HUMAN
P06734	P06734	FCER2_HUMAN
Q86Z02	Q86Z02	HIPK1_HUMAN
Q14667	Q14667	K0100_HUMAN
O95925	O95925	EPPI_HUMAN
Q7RTU9	Q7RTU9	STRC_HUMAN
Q6UWY5	Q6UWY5	OLFL1_HUMAN
Q5HYK9	Q5HYK9	ZN667_HUMAN
Q86WA6	Q86WA6	BPHL_HUMAN
Q9BY71	Q9BY71	LRRC3_HUMAN
Q8NE00	Q8NE00	TM104_HUMAN
Q6UXK5	Q6UXK5	LRRN1_HUMAN
P07602	P07602	SAP_HUMAN
Q6P4F2	Q6P4F2	FDX2_HUMAN
Q5SWH9	Q5SWH9	TMM69_HUMAN
Q14558	Q14558	KPRA_HUMAN
P37058	P37058	DHB3_HUMAN
P54315	P54315	LIPR1_HUMAN
Q8NCS4	Q8NCS4	TM35B_HUMAN
P0DJG4	P0DJG4	THEGL_HUMAN
O75339	O75339	CILP1_HUMAN
O15016	O15016	TRI66_HUMAN
P02100	P02100	HBE_HUMAN
P04792	P04792	HSPB1_HUMAN
A8MYV0	A8MYV0	DCD2C_HUMAN
P42768	P42768	WASP_HUMAN
Q9NUL5	Q9NUL5	SHFL_HUMAN
Q92826	Q92826	HXB13_HUMAN
P59910	P59910	DJB13_HUMAN
Q9UBH6	Q9UBH6	XPR1_HUMAN
Q9BUF5	Q9BUF5	TBB6_HUMAN
Q9Y314	Q9Y314	NOSIP_HUMAN
O15551	O15551	CLD3_HUMAN
P01008	P01008	ANT3_HUMAN
P62318	P62318	SMD3_HUMAN
O15553	O15553	MEFV_HUMAN
Q9UQC9	Q9UQC9	CLCA2_HUMAN
P03901	P03901	NU4LM_HUMAN
Q9HBE5	Q9HBE5	IL21R_HUMAN
Q8WY64	Q8WY64	MYLIP_HUMAN
Q13042	Q13042	CDC16_HUMAN
Q96JY0	Q96JY0	MAEL_HUMAN
P53350	P53350	PLK1_HUMAN
H3BQB6	H3BQB6	STMD1_HUMAN
Q8NDT2	Q8NDT2	RB15B_HUMAN
Q86X53	Q86X53	ERIC1_HUMAN
Q9NRQ5	Q9NRQ5	SMCO4_HUMAN
O96002	O96002	CX001_HUMAN
Q0P6D6	Q0P6D6	CCD15_HUMAN
Q9BYJ0	Q9BYJ0	FGFP2_HUMAN
Q14832	Q14832	GRM3_HUMAN
Q12870	Q12870	TCF15_HUMAN
O95456	O95456	PSMG1_HUMAN
Q5H9J9	Q5H9J9	T11X2_HUMAN
Q9UBF2	Q9UBF2	COPG2_HUMAN
Q53GL7	Q53GL7	PAR10_HUMAN
Q8IX94	Q8IX94	CTGE4_HUMAN
Q8N143	Q8N143	BCL6B_HUMAN
A6NLE4	A6NLE4	SIM23_HUMAN
O60336	O60336	MABP1_HUMAN
P40145	P40145	ADCY8_HUMAN
A6NE01	A6NE01	F186A_HUMAN
Q96K49	Q96K49	TM87B_HUMAN
Q93084	Q93084	AT2A3_HUMAN
Q8NG75	Q8NG75	OR5T1_HUMAN
Q96I13	Q96I13	ABHD8_HUMAN
Q8WV16	Q8WV16	DCAF4_HUMAN
Q16560	Q16560	U1SBP_HUMAN
F2Z333	F2Z333	FND10_HUMAN
P51679	P51679	CCR4_HUMAN
Q6UWM7	Q6UWM7	LCTL_HUMAN
Q8NCE0	Q8NCE0	SEN2_HUMAN
Q15056	Q15056	IF4H_HUMAN
Q9H582	Q9H582	ZN644_HUMAN
Q9Y376	Q9Y376	CAB39_HUMAN
P60673	P60673	PROF3_HUMAN
Q8IZD4	Q8IZD4	DCP1B_HUMAN
Q9HD20	Q9HD20	AT131_HUMAN
Q49AN0	Q49AN0	CRY2_HUMAN
P68371	P68371	TBB4B_HUMAN
Q8N1G1	Q8N1G1	REXO1_HUMAN
Q8N2K1	Q8N2K1	UB2J2_HUMAN
Q12894	Q12894	IFRD2_HUMAN
Q8TAA3	Q8TAA3	PSMA8_HUMAN
Q96D31	Q96D31	CRCM1_HUMAN
Q6PJG6	Q6PJG6	BRAT1_HUMAN
Q13751	Q13751	LAMB3_HUMAN
Q15113	Q15113	PCOC1_HUMAN
P26640	P26640	SYVC_HUMAN
Q86YN6	Q86YN6	PRGC2_HUMAN
Q9H254	Q9H254	SPTN4_HUMAN
Q8N165	Q8N165	PDK1L_HUMAN
P33176	P33176	KINH_HUMAN
P47872	P47872	SCTR_HUMAN
P56748	P56748	CLD8_HUMAN
P10588	P10588	NR2F6_HUMAN
A6NFT4	A6NFT4	CFA73_HUMAN
O95947	O95947	TBX6_HUMAN
Q9H930	Q9H930	SP14L_HUMAN
Q92597	Q92597	NDRG1_HUMAN
Q8TCT6	Q8TCT6	SPPL3_HUMAN
Q16557	Q16557	PSG3_HUMAN
Q9NRD9	Q9NRD9	DUOX1_HUMAN
Q9NR23	Q9NR23	GDF3_HUMAN
Q9H3R1	Q9H3R1	NDST4_HUMAN
Q9BWX5	Q9BWX5	GATA5_HUMAN
A6NKP2	A6NKP2	D42E2_HUMAN
Q8IWE4	Q8IWE4	DCNL3_HUMAN
Q03181	Q03181	PPARD_HUMAN
Q9NYP8	Q9NYP8	CU062_HUMAN
Q6NTE8	Q6NTE8	MRNIP_HUMAN
O60741	O60741	HCN1_HUMAN
O14735	O14735	CDIPT_HUMAN
P02760	P02760	AMBP_HUMAN
Q96SZ4	Q96SZ4	ZSC10_HUMAN
Q96AJ9	Q96AJ9	VTI1A_HUMAN
Q6ZRS2	Q6ZRS2	SRCAP_HUMAN
Q658Y4	Q658Y4	F91A1_HUMAN
Q8IVW6	Q8IVW6	ARI3B_HUMAN
Q8IZ21	Q8IZ21	PHAR4_HUMAN
A0A096LP55	A0A096LP55	QCR6L_HUMAN
Q9Y5F8	Q9Y5F8	PCDGJ_HUMAN
Q7Z6J4	Q7Z6J4	FGD2_HUMAN
Q8TF76	Q8TF76	HASP_HUMAN
Q5BVD1	Q5BVD1	TTMP_HUMAN
Q86SG7	Q86SG7	LYG2_HUMAN
Q9NXB0	Q9NXB0	MKS1_HUMAN
O60603	O60603	TLR2_HUMAN
Q9BT67	Q9BT67	NFIP1_HUMAN
P15313	P15313	VATB1_HUMAN
Q8IV38	Q8IV38	ANKY2_HUMAN
Q9UJ71	Q9UJ71	CLC4K_HUMAN
Q13733	Q13733	AT1A4_HUMAN
Q15758	Q15758	AAAT_HUMAN
Q9Y2W1	Q9Y2W1	TR150_HUMAN
Q96PE6	Q96PE6	ZIM3_HUMAN
Q9C0C4	Q9C0C4	SEM4C_HUMAN
Q8TBE7	Q8TBE7	S35G2_HUMAN
O95782	O95782	AP2A1_HUMAN
Q69YL0	Q69YL0	NCAS2_HUMAN
A6NI28	A6NI28	RHG42_HUMAN
Q9Y5P6	Q9Y5P6	GMPPB_HUMAN
P20338	P20338	RAB4A_HUMAN
Q8TAC9	Q8TAC9	SCAM5_HUMAN
Q8WVC0	Q8WVC0	LEO1_HUMAN
Q8NEB7	Q8NEB7	ACRBP_HUMAN
Q9Y2X3	Q9Y2X3	NOP58_HUMAN
Q8TCX1	Q8TCX1	DC2L1_HUMAN
Q6ZVC0	Q6ZVC0	NYAP1_HUMAN
Q8NBT2	Q8NBT2	SPC24_HUMAN
A1L4L8	A1L4L8	PL8L1_HUMAN
A6NIK2	A6NIK2	LR10B_HUMAN
P07288	P07288	KLK3_HUMAN
P35080	P35080	PROF2_HUMAN
Q7L311	Q7L311	ARMX2_HUMAN
Q7Z4H8	Q7Z4H8	PLGT3_HUMAN
Q8WTS6	Q8WTS6	SETD7_HUMAN
Q9BYQ4	Q9BYQ4	KRA92_HUMAN
Q9HD43	Q9HD43	PTPRH_HUMAN
Q3T8J9	Q3T8J9	GON4L_HUMAN
Q9Y296	Q9Y296	TPPC4_HUMAN
Q12912	Q12912	IRAG2_HUMAN
Q8IZU0	Q8IZU0	FAM9B_HUMAN
Q53QV2	Q53QV2	LBH_HUMAN
P17509	P17509	HXB6_HUMAN
Q6UUV9	Q6UUV9	CRTC1_HUMAN
P68363	P68363	TBA1B_HUMAN
Q8N539	Q8N539	FBCD1_HUMAN
P35556	P35556	FBN2_HUMAN
A6NN92	A6NN92	CXE1_HUMAN
Q92673	Q92673	SORL_HUMAN
Q13835	Q13835	PKP1_HUMAN
P46695	P46695	IEX1_HUMAN
Q96MU6	Q96MU6	ZN778_HUMAN
O95803	O95803	NDST3_HUMAN
O43761	O43761	SNG3_HUMAN
Q8N4N3	Q8N4N3	KLH36_HUMAN
Q9H310	Q9H310	RHBG_HUMAN
P68036	P68036	UB2L3_HUMAN
Q8IW45	Q8IW45	NNRD_HUMAN
O75151	O75151	PHF2_HUMAN
B4DU55	B4DU55	ZN879_HUMAN
Q96MA1	Q96MA1	DMRTB_HUMAN
P10412	P10412	H14_HUMAN
P56915	P56915	GSC_HUMAN
Q6ZVT0	Q6ZVT0	TTL10_HUMAN
P43365	P43365	MAGAC_HUMAN
P40692	P40692	MLH1_HUMAN
Q9NZC7	Q9NZC7	WWOX_HUMAN
Q8WWF8	Q8WWF8	CAPSL_HUMAN
Q96RT8	Q96RT8	GCP5_HUMAN
P01023	P01023	A2MG_HUMAN
Q8NFZ8	Q8NFZ8	CADM4_HUMAN
Q9UQC2	Q9UQC2	GAB2_HUMAN
O60664	O60664	PLIN3_HUMAN
O43791	O43791	SPOP_HUMAN
Q96P71	Q96P71	NECA3_HUMAN
Q9NVE7	Q9NVE7	PANK4_HUMAN
Q9NVG8	Q9NVG8	TBC13_HUMAN
Q8TE23	Q8TE23	TS1R2_HUMAN
Q8N0T1	Q8N0T1	RBIS_HUMAN
Q8WUP2	Q8WUP2	FBLI1_HUMAN
A6NMK7	A6NMK7	CPS4L_HUMAN
Q7RTY1	Q7RTY1	MOT9_HUMAN
P20594	P20594	ANPRB_HUMAN
P0C6A0	P0C6A0	ZGLP1_HUMAN
P19838	P19838	NFKB1_HUMAN
P55735	P55735	SEC13_HUMAN
B7ZAQ6	B7ZAQ6	GPHRA_HUMAN
Q9H0U4	Q9H0U4	RAB1B_HUMAN
P21439	P21439	MDR3_HUMAN
O75342	O75342	LX12B_HUMAN
Q8NGK9	Q8NGK9	OR5DG_HUMAN
Q6UXZ3	Q6UXZ3	CLM5_HUMAN
Q7RTR8	Q7RTR8	T2R42_HUMAN
O15534	O15534	PER1_HUMAN
Q07157	Q07157	ZO1_HUMAN
Q9H841	Q9H841	NPAL2_HUMAN
Q07001	Q07001	ACHD_HUMAN
Q9H0S4	Q9H0S4	DDX47_HUMAN
P43356	P43356	MAGA2_HUMAN
Q6UXS0	Q6UXS0	CL19A_HUMAN
Q8WVE7	Q8WVE7	T170A_HUMAN
Q13487	Q13487	SNPC2_HUMAN
O15315	O15315	RA51B_HUMAN
Q86WB0	Q86WB0	NIPA_HUMAN
Q13243	Q13243	SRSF5_HUMAN
P43403	P43403	ZAP70_HUMAN
P45379	P45379	TNNT2_HUMAN
Q8NG95	Q8NG95	OR7G3_HUMAN
P61916	P61916	NPC2_HUMAN
Q96TC7	Q96TC7	RMD3_HUMAN
O00187	O00187	MASP2_HUMAN
Q9H583	Q9H583	HEAT1_HUMAN
Q8NGV6	Q8NGV6	OR5H6_HUMAN
P0CJ92	P0CJ92	GOG8H_HUMAN
P20810	P20810	ICAL_HUMAN
P16871	P16871	IL7RA_HUMAN
Q6NS38	Q6NS38	ALKB2_HUMAN
P54829	P54829	PTN5_HUMAN
Q9NXF7	Q9NXF7	DCA16_HUMAN
P84095	P84095	RHOG_HUMAN
Q496H8	Q496H8	NRN1L_HUMAN
Q9H112	Q9H112	CST11_HUMAN
Q86VP6	Q86VP6	CAND1_HUMAN
Q9UGF6	Q9UGF6	OR5V1_HUMAN
Q8N2I9	Q8N2I9	STK40_HUMAN
P14138	P14138	EDN3_HUMAN
P13631	P13631	RARG_HUMAN
Q8WVC6	Q8WVC6	DCAKD_HUMAN
Q1L6U9	Q1L6U9	MSMP_HUMAN
O14581	O14581	OR7AH_HUMAN
O60941	O60941	DTNB_HUMAN
Q9ULG1	Q9ULG1	INO80_HUMAN
Q14644	Q14644	RASA3_HUMAN
Q7Z6J6	Q7Z6J6	FRMD5_HUMAN
Q6P1M0	Q6P1M0	S27A4_HUMAN
Q9NRC8	Q9NRC8	SIR7_HUMAN
O43847	O43847	NRDC_HUMAN
Q8IU85	Q8IU85	KCC1D_HUMAN
Q86XP1	Q86XP1	DGKH_HUMAN
P55197	P55197	AF10_HUMAN
P24394	P24394	IL4RA_HUMAN
O00512	O00512	BCL9_HUMAN
O60701	O60701	UGDH_HUMAN
Q8WW22	Q8WW22	DNJA4_HUMAN
O60733	O60733	PLPL9_HUMAN
Q9UPG8	Q9UPG8	PLAL2_HUMAN
P22413	P22413	ENPP1_HUMAN
Q96MR6	Q96MR6	CFA57_HUMAN
Q7Z4T9	Q7Z4T9	CFA91_HUMAN
Q92988	Q92988	DLX4_HUMAN
A0A1B0GUC4	A0A1B0GUC4	MYCOS_HUMAN
Q13642	Q13642	FHL1_HUMAN
Q02952	Q02952	AKA12_HUMAN
B2RXH8	B2RXH8	HNRC2_HUMAN
Q9NZ71	Q9NZ71	RTEL1_HUMAN
O00186	O00186	STXB3_HUMAN
O14508	O14508	SOCS2_HUMAN
Q9C026	Q9C026	TRIM9_HUMAN
Q9ULW8	Q9ULW8	PADI3_HUMAN
P78560	P78560	CRADD_HUMAN
O95257	O95257	GA45G_HUMAN
Q8N3E9	Q8N3E9	PLCD3_HUMAN
Q6ZRY4	Q6ZRY4	RBPS2_HUMAN
Q9UGM3	Q9UGM3	DMBT1_HUMAN
Q7Z309	Q7Z309	F122B_HUMAN
Q8IYJ2	Q8IYJ2	CJ067_HUMAN
Q7Z3H4	Q7Z3H4	SAMD7_HUMAN
A2A2Y4	A2A2Y4	FRMD3_HUMAN
Q9H6S1	Q9H6S1	AZI2_HUMAN
Q96KG9	Q96KG9	SCYL1_HUMAN
Q05066	Q05066	SRY_HUMAN
Q9Y2C4	Q9Y2C4	EXOG_HUMAN
Q96RP9	Q96RP9	EFGM_HUMAN
Q9Y6A5	Q9Y6A5	TACC3_HUMAN
Q92696	Q92696	PGTA_HUMAN
P55285	P55285	CADH6_HUMAN
Q76G19	Q76G19	PDZD4_HUMAN
O15054	O15054	KDM6B_HUMAN
Q6MZT1	Q6MZT1	R7BP_HUMAN
A1Z1Q3	A1Z1Q3	MACD2_HUMAN
O15049	O15049	N4BP3_HUMAN
O76099	O76099	OR7C1_HUMAN
Q96PE1	Q96PE1	AGRA2_HUMAN
P35790	P35790	CHKA_HUMAN
Q8WWZ7	Q8WWZ7	ABCA5_HUMAN
Q86XS8	Q86XS8	GOLI_HUMAN
P49888	P49888	ST1E1_HUMAN
Q9H094	Q9H094	NBPF3_HUMAN
P33241	P33241	LSP1_HUMAN
Q5TCY1	Q5TCY1	TTBK1_HUMAN
Q7Z5U6	Q7Z5U6	WDR53_HUMAN
Q9UL41	Q9UL41	PNMA3_HUMAN
O43572	O43572	AKA10_HUMAN
Q9H1X1	Q9H1X1	RSPH9_HUMAN
P30838	P30838	AL3A1_HUMAN
O75147	O75147	OBSL1_HUMAN
P0CL80	P0CL80	GG12F_HUMAN
Q7Z2T5	Q7Z2T5	TRM1L_HUMAN
O60282	O60282	KIF5C_HUMAN
Q9ULZ1	Q9ULZ1	APEL_HUMAN
Q86YR6	Q86YR6	POTED_HUMAN
P80192	P80192	M3K9_HUMAN
P18074	P18074	ERCC2_HUMAN
Q12901	Q12901	ZN155_HUMAN
O00148	O00148	DX39A_HUMAN
Q7Z7B0	Q7Z7B0	FLIP1_HUMAN
P20226	P20226	TBP_HUMAN
O95251	O95251	KAT7_HUMAN
Q9ULS6	Q9ULS6	KCNS2_HUMAN
P30040	P30040	ERP29_HUMAN
Q96EA4	Q96EA4	SPDLY_HUMAN
Q8N8A2	Q8N8A2	ANR44_HUMAN
Q9Y247	Q9Y247	FA50B_HUMAN
Q8TBC4	Q8TBC4	UBA3_HUMAN
Q9NQ76	Q9NQ76	MEPE_HUMAN
Q9UGP4	Q9UGP4	LIMD1_HUMAN
O43313	O43313	ATMIN_HUMAN
Q69YW2	Q69YW2	STUM_HUMAN
Q9H2W6	Q9H2W6	RM46_HUMAN
P29144	P29144	TPP2_HUMAN
Q8NGR4	Q8NGR4	OR5C1_HUMAN
Q86XR8	Q86XR8	CEP57_HUMAN
Q5SWW7	Q5SWW7	CJ055_HUMAN
Q6UXB8	Q6UXB8	PI16_HUMAN
P34931	P34931	HS71L_HUMAN
Q5S007	Q5S007	LRRK2_HUMAN
Q8NEK8	Q8NEK8	TET5D_HUMAN
P43304	P43304	GPDM_HUMAN
A6NLU0	A6NLU0	RFPLA_HUMAN
P0DMW3	P0DMW3	SIML1_HUMAN
Q9BR84	Q9BR84	ZN559_HUMAN
Q6UXV0	Q6UXV0	GFRAL_HUMAN
Q12965	Q12965	MYO1E_HUMAN
P35749	P35749	MYH11_HUMAN
P16591	P16591	FER_HUMAN
Q9UHK0	Q9UHK0	NUFP1_HUMAN
P08514	P08514	ITA2B_HUMAN
Q13003	Q13003	GRIK3_HUMAN
Q96ND0	Q96ND0	F210A_HUMAN
Q15389	Q15389	ANGP1_HUMAN
A8MZA4	A8MZA4	GG6L6_HUMAN
Q969E2	Q969E2	SCAM4_HUMAN
Q2M5E4	Q2M5E4	RGS21_HUMAN
Q16627	Q16627	CCL14_HUMAN
O15037	O15037	KHNYN_HUMAN
Q04760	Q04760	LGUL_HUMAN
O00505	O00505	IMA4_HUMAN
Q96MW1	Q96MW1	CCD43_HUMAN
O95149	O95149	SPN1_HUMAN
Q2V2M9	Q2V2M9	FHOD3_HUMAN
Q9NR12	Q9NR12	PDLI7_HUMAN
Q8IZT9	Q8IZT9	FAM9C_HUMAN
