Date,GeoId,CumulativeCount_MedicalTest_COVID_19,CumulativeCount_MedicalTest_COVID_19_Positive,CumulativeCount_MedicalTest_COVID_19_Negative,Count_MedicalTest_COVID_19_Pending,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalConditionIncident_COVID_19_PatientHospitalized,Count_MedicalConditionIncident_COVID_19_PatientInICU,CumulativeCount_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientOnVentilator,CumulativeCount_MedicalConditionIncident_COVID_19_PatientOnVentilator
2020-06-01,dcid:geoId/16,46697,2839,43858,,2248,82,,242,,96,,
2020-06-01,dcid:geoId/17,918273,121234,797039,,,5412,3215,,902,,547,
2020-06-01,dcid:geoId/18,265896,34830,231066,,22224,2142,1041,5860,366,1255,148,
2020-06-01,dcid:geoId/20,95241,10011,85230,,547,217,,842,,284,,124
2020-06-01,dcid:geoId/21,216046,10046,206000,,3232,439,457,2274,90,940,,
2020-06-01,dcid:geoId/22,387370,40341,347029,,31728,2801,661,,,,86,
2020-06-01,dcid:geoId/25,603433,100805,502628,,,7035,1747,9952,404,,289,
2020-06-01,dcid:geoId/24,308730,53327,255403,,3782,2625,1174,8886,479,,,
2020-06-01,dcid:geoId/23,49633,2349,47284,,1586,89,52,284,17,,10,
2020-06-01,dcid:geoId/26,645237,63813,581424,,38099,5843,674,,346,,240,
2020-06-01,dcid:geoId/27,287636,26897,260739,,19441,1060,549,3086,253,981,,
2020-06-01,dcid:geoId/29,199708,13327,186381,,,773,693,,,,78,
2020-06-01,dcid:geoId/69,6334,22,6312,,16,2,,,,,,
2020-06-01,dcid:geoId/28,176254,15752,160502,,11203,739,584,2296,146,,97,
2020-06-01,dcid:geoId/30,40657,519,40138,,461,17,2,67,,,,
2020-06-01,dcid:geoId/37,421908,29263,392645,,18860,898,650,,,,,
2020-06-01,dcid:geoId/38,73301,2625,70676,,2078,61,35,169,,,,
2020-06-01,dcid:geoId/31,103665,14101,89564,,,170,,,,,,
2020-06-01,dcid:geoId/33,72456,4651,67805,1661,2948,245,96,451,,141,,
2020-06-01,dcid:geoId/34,795600,160918,634682,,26703,11721,2466,17222,646,,459,
2020-06-01,dcid:geoId/35,199604,7689,191915,,2853,356,182,1317,,,,
2020-06-01,dcid:geoId/32,146783,8688,138095,,459,445,361,,87,,40,
2020-06-01,dcid:geoId/36,2113777,371711,1742066,,66110,23959,3331,89703,999,,746,
2020-06-01,dcid:geoId/39,398066,35984,362082,,,2206,761,6112,324,1569,223,
2020-06-01,dcid:geoId/40,193273,6573,186700,,5511,334,154,986,65,,,
2020-06-01,dcid:geoId/41,131618,4302,127316,,2164,154,108,790,32,,17,
2020-06-01,dcid:geoId/42,462329,72898,389431,,48428,5567,1302,,,,287,
2020-06-01,dcid:geoId/72,3873,3873,,,,136,99,,9,,4,
2020-06-01,dcid:geoId/44,156835,14991,141844,,1281,720,195,1724,46,,29,
2020-06-01,dcid:geoId/45,204688,12148,192540,,6459,500,450,1634,,,,
2020-06-01,dcid:geoId/46,45661,5034,40627,,3903,62,87,435,,,,
2020-06-01,dcid:geoId/47,448493,23554,424939,,15564,367,,1767,,,,
2020-06-01,dcid:geoId/48,970031,64880,905151,,43338,1678,1756,,,,,
2020-06-01,dcid:geoId/49,218112,9999,208113,,6251,113,134,789,,242,,102
2020-06-01,dcid:geoId/51,324719,45398,279321,419,5899,1392,1371,7326,347,,188,
2020-06-01,dcid:geoId/78,1811,70,1741,4,62,6,,,,,,
2020-06-01,dcid:geoId/50,35326,983,34343,,880,55,16,,,,,
2020-06-01,dcid:geoId/53,344325,23798,320527,,,1118,245,3501,,,52,
2020-06-01,dcid:geoId/55,274331,20736,253595,211,11838,595,613,2603,136,586,,
2020-06-01,dcid:geoId/54,98095,2017,96078,,1313,75,31,,11,,4,
2020-06-01,dcid:geoId/56,25147,910,24237,,667,17,8,86,,,,
2020-05-31,dcid:geoId/02,51695,434,51261,,368,10,14,,,,2,
2020-05-31,dcid:geoId/01,217553,17903,199650,,9355,631,,1844,,589,,355
2020-05-31,dcid:geoId/05,129515,7253,122262,,5275,133,115,711,,,27,123
2020-05-31,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-05-31,dcid:geoId/04,225206,19936,205270,,4761,906,973,3379,376,,239,
2020-05-31,dcid:geoId/06,1944848,110583,1834265,,,4213,4331,,1324,,,
2020-05-31,dcid:geoId/08,180627,26098,154529,,3919,1443,414,4333,,,,
2020-05-31,dcid:geoId/09,250046,42201,207845,,7127,3944,481,12538,,,,
2020-05-31,dcid:geoId/11,46483,8801,37682,,1116,466,295,,109,,66,
2020-05-31,dcid:geoId/10,60671,9498,51173,,5266,468,160,,,,,
2020-05-31,dcid:geoId/12,1021349,56163,965186,1332,,2534,,10453,,,,
2020-05-31,dcid:geoId/13,465525,46986,418539,,,2042,853,7946,,1794,,
2020-05-31,dcid:geoId/66,6102,173,5929,,144,5,,,,,,
2020-05-31,dcid:geoId/15,54620,651,53969,,606,17,,83,,,,
2020-05-31,dcid:geoId/19,156296,19552,136744,,11147,534,341,,116,,70,
2020-05-31,dcid:geoId/16,46697,2839,43858,,2248,82,,242,,96,,
2020-05-31,dcid:geoId/17,898259,120260,777999,,,5390,3296,,941,,550,
2020-05-31,dcid:geoId/18,261546,34574,226972,,21704,2134,1050,5285,372,1248,143,
2020-05-31,dcid:geoId/20,94949,9719,85230,,547,208,,842,,284,,124
2020-05-31,dcid:geoId/21,213753,9704,204049,,3232,431,480,2272,87,940,,
2020-05-31,dcid:geoId/22,375109,39916,335193,,28700,2791,678,,,,84,
2020-05-31,dcid:geoId/25,592853,96965,495888,,,6846,1824,9823,436,,,
2020-05-31,dcid:geoId/24,301881,52778,249103,,3764,2596,1183,8738,479,,,
2020-05-31,dcid:geoId/23,49609,2325,47284,,1552,89,49,283,18,,10,
2020-05-31,dcid:geoId/26,630760,63568,567192,,38099,5818,774,,371,,250,
2020-05-31,dcid:geoId/27,283455,26322,257133,,18695,1050,555,3047,257,971,,
2020-05-31,dcid:geoId/29,193561,13147,180414,,,772,718,,,,83,
2020-05-31,dcid:geoId/69,6173,22,6151,,15,2,,,,,,
2020-05-31,dcid:geoId/28,171837,15501,156336,,9401,734,570,2272,113,,108,
2020-05-31,dcid:geoId/30,39798,515,39283,,456,17,2,67,,,,
2020-05-31,dcid:geoId/37,416289,28589,387700,,14954,886,649,,,,,
2020-05-31,dcid:geoId/38,72040,2577,69463,,1959,61,36,167,,,,
2020-05-31,dcid:geoId/31,101142,13905,87237,,,170,,,,,,
2020-05-31,dcid:geoId/33,70280,4545,65735,1208,2940,242,107,449,,140,,
2020-05-31,dcid:geoId/34,746145,160445,585700,,26560,11698,2497,17197,522,,378,
2020-05-31,dcid:geoId/35,194447,7624,186823,,2835,351,189,1317,,,,
2020-05-31,dcid:geoId/32,142560,8593,133967,,428,444,336,,71,,41,
2020-05-31,dcid:geoId/36,2063825,370770,1693055,,65934,23905,3436,89590,1050,,791,
2020-05-31,dcid:geoId/39,390908,35513,355395,,,2155,779,6049,310,1556,213,
2020-05-31,dcid:geoId/40,193206,6506,186700,,5492,334,154,985,65,,,
2020-05-31,dcid:geoId/41,129201,4243,124958,,2152,153,117,786,33,,17,
2020-05-31,dcid:geoId/42,455657,72546,383111,,48190,5555,1352,,,,296,
2020-05-31,dcid:geoId/72,3776,3776,,,,136,99,,9,,1,
2020-05-31,dcid:geoId/44,154493,14928,139565,,1252,718,206,1701,46,,29,
2020-05-31,dcid:geoId/45,200216,11861,188355,,6459,494,402,1634,,,,
2020-05-31,dcid:geoId/46,44128,4993,39135,,3837,62,86,432,,,,
2020-05-31,dcid:geoId/47,435977,23006,412971,,15300,364,,1750,,,,
2020-05-31,dcid:geoId/48,951865,64287,887578,,42423,1672,1684,,,,,
2020-05-31,dcid:geoId/49,213914,9797,204117,,6137,113,142,775,,242,,102
2020-05-31,dcid:geoId/51,315391,44607,270784,500,5868,1375,1458,7326,371,,196,
2020-05-31,dcid:geoId/78,1702,69,1633,19,61,6,,,,,,
2020-05-31,dcid:geoId/50,33970,981,32989,,873,55,18,,,,,
2020-05-31,dcid:geoId/53,338127,23456,314671,,,1118,266,3480,,,67,
2020-05-31,dcid:geoId/55,270667,20564,250103,211,11646,592,625,2583,133,585,,
2020-05-31,dcid:geoId/54,97622,2010,95612,,1303,75,33,,14,,8,
2020-05-31,dcid:geoId/56,24393,903,23490,,658,16,13,85,,,,
2020-05-30,dcid:geoId/02,51695,434,51261,,368,10,14,,,,2,
2020-05-30,dcid:geoId/01,212201,17359,194842,,9355,618,,1826,,583,,349
2020-05-30,dcid:geoId/05,126497,7013,119484,,5166,133,104,702,,,26,123
2020-05-30,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-05-30,dcid:geoId/04,217047,19255,197792,,4657,903,975,3334,386,,241,
2020-05-30,dcid:geoId/06,1888595,106878,1781717,,,4156,4215,,1273,,,
2020-05-30,dcid:geoId/08,175741,25613,150128,,3859,1436,421,4307,,,,
2020-05-30,dcid:geoId/09,246935,42022,204913,,7127,3912,533,12538,,,,
2020-05-30,dcid:geoId/11,45629,8717,36912,,1100,462,317,,109,,66,
2020-05-30,dcid:geoId/10,59329,9422,49907,,5205,466,174,,,,,
2020-05-30,dcid:geoId/12,994968,55424,939544,0,,2530,,10375,,,,
2020-05-30,dcid:geoId/13,454838,46286,408552,,,2003,850,7921,,1790,,
2020-05-30,dcid:geoId/66,6102,173,5929,,144,5,,,,,,
2020-05-30,dcid:geoId/15,54014,649,53365,,605,17,,83,,,,
2020-05-30,dcid:geoId/19,150423,19244,131179,,11019,531,368,,118,,69,
2020-05-30,dcid:geoId/16,45424,2803,42621,,2225,82,,240,,96,,
2020-05-30,dcid:geoId/17,877105,118917,758188,,,5330,3336,,925,,661,
2020-05-30,dcid:geoId/18,256395,34211,222184,,,2125,1149,5285,412,1166,161,
2020-05-30,dcid:geoId/20,94949,9719,85230,,547,208,,842,,284,,124
2020-05-30,dcid:geoId/21,208195,9464,198731,,3231,418,499,2266,81,940,,
2020-05-30,dcid:geoId/22,368819,39577,329242,,28700,2785,674,,,,84,
2020-05-30,dcid:geoId/25,582519,96301,486218,,,6768,1904,9789,453,,,
2020-05-30,dcid:geoId/24,293946,52015,241931,,3649,2562,1239,8619,492,,,
2020-05-30,dcid:geoId/23,49566,2282,47284,,1505,89,46,272,18,,11,
2020-05-30,dcid:geoId/26,617830,63321,554509,,38099,5802,774,,371,,250,
2020-05-30,dcid:geoId/27,276573,26181,250392,,17864,1036,589,3011,263,960,,
2020-05-30,dcid:geoId/29,185430,12962,172468,,,771,679,,,,85,
2020-05-30,dcid:geoId/69,6008,22,5986,,15,2,,,,,,
2020-05-30,dcid:geoId/28,165932,15229,150703,,9401,723,593,2240,145,,92,
2020-05-30,dcid:geoId/30,39284,505,38779,,448,17,2,67,,,,
2020-05-30,dcid:geoId/37,404157,27673,376484,,14954,877,638,,,,,
2020-05-30,dcid:geoId/38,70981,2554,68427,,1943,60,34,165,,,,
2020-05-30,dcid:geoId/31,99008,13654,85354,,,170,,,,,,
2020-05-30,dcid:geoId/33,68960,4492,64468,960,2802,238,105,440,,120,,
2020-05-30,dcid:geoId/34,745308,159608,585700,,26301,11634,2626,17121,672,,499,
2020-05-30,dcid:geoId/35,188261,7493,180768,,2728,344,193,1317,,,,
2020-05-30,dcid:geoId/32,138532,8495,130037,,428,439,371,,92,,42,
2020-05-30,dcid:geoId/36,2005381,369660,1635721,,65609,23848,3619,89400,1124,,857,
2020-05-30,dcid:geoId/39,381947,35034,346913,,,2149,806,6011,339,1548,219,
2020-05-30,dcid:geoId/40,193118,6418,186700,,5435,334,154,982,65,,,
2020-05-30,dcid:geoId/41,126795,4185,122610,,2137,153,131,778,32,,17,
2020-05-30,dcid:geoId/42,447772,72031,375741,,47133,5537,1352,,,,295,
2020-05-30,dcid:geoId/72,3718,3718,,,,133,106,,6,,5,
2020-05-30,dcid:geoId/44,150317,14819,135498,,1225,711,219,1682,50,,32,
2020-05-30,dcid:geoId/45,189519,11394,178125,,6459,487,387,1634,,,,
2020-05-30,dcid:geoId/46,42938,4960,37978,,3805,62,93,427,,,,
2020-05-30,dcid:geoId/47,427046,22566,404480,,15193,364,,1732,,,,
2020-05-30,dcid:geoId/48,928517,62338,866179,,40068,1626,1752,,,,,
2020-05-30,dcid:geoId/49,210105,9533,200572,,5995,112,139,763,,241,,102
2020-05-30,dcid:geoId/51,305512,43611,261901,481,5745,1370,1471,7216,372,,194,
2020-05-30,dcid:geoId/78,1702,69,1633,19,61,6,,,,,,
2020-05-30,dcid:geoId/50,32667,977,31690,,865,55,17,,,,,
2020-05-30,dcid:geoId/53,335783,23275,312508,,,1111,319,3455,,,88,
2020-05-30,dcid:geoId/55,263290,20382,242908,208,11338,588,617,2563,144,577,,
2020-05-30,dcid:geoId/54,95890,1974,93916,,1290,75,33,,14,,8,
2020-05-30,dcid:geoId/56,24083,898,23185,,658,16,13,85,,,,
2020-05-29,dcid:geoId/02,49439,430,49009,,367,10,14,,,,1,
2020-05-29,dcid:geoId/01,208883,16823,192060,,9355,605,,1800,,577,,344
2020-05-29,dcid:geoId/05,119768,6538,113230,,4583,125,104,667,,,27,119
2020-05-29,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-05-29,dcid:geoId/04,209813,18465,191348,,4551,885,931,3281,378,,238,
2020-05-29,dcid:geoId/06,1835478,103886,1731592,,,4068,4414,,1328,,,
2020-05-29,dcid:geoId/08,168959,25121,143838,,3838,1421,464,4254,,,,
2020-05-29,dcid:geoId/09,241393,41762,199631,,7127,3868,577,12538,,,,
2020-05-29,dcid:geoId/11,43858,8538,35320,,1089,460,338,,114,,65,
2020-05-29,dcid:geoId/10,57533,9236,48297,,5103,463,183,,,,,
2020-05-29,dcid:geoId/12,983239,54497,928742,1308,,2495,,10243,,,,
2020-05-29,dcid:geoId/13,450271,45670,404601,,,1974,889,7852,,1780,,
2020-05-29,dcid:geoId/66,6095,172,5923,,144,5,,,,,,
2020-05-29,dcid:geoId/15,52824,647,52177,,604,17,,83,,,,
2020-05-29,dcid:geoId/19,147320,18926,128394,,10753,522,376,,117,,78,
2020-05-29,dcid:geoId/16,44761,2769,41992,,2195,82,,238,,96,,
2020-05-29,dcid:geoId/17,851762,117455,734307,,,5270,3599,,980,,593,
2020-05-29,dcid:geoId/18,248713,33558,215155,,,2110,1149,5285,412,1166,161,
2020-05-29,dcid:geoId/20,94949,9719,85230,,547,208,,842,,284,,124
2020-05-29,dcid:geoId/21,221274,9184,212090,,3181,409,494,2180,88,937,,
2020-05-29,dcid:geoId/22,355027,38802,316225,,28700,2766,714,,,,90,
2020-05-29,dcid:geoId/25,571745,95512,476233,,,6718,1991,9725,485,,,
2020-05-29,dcid:geoId/24,284518,50988,233530,,3571,2538,1296,8479,507,,,
2020-05-29,dcid:geoId/23,45706,2226,43480,,1458,85,53,270,18,,12,
2020-05-29,dcid:geoId/26,601984,63116,538868,,33168,5778,774,,371,,250,
2020-05-29,dcid:geoId/27,268137,26013,242124,,16930,1006,592,2936,259,938,,
2020-05-29,dcid:geoId/29,177850,12795,165055,,,738,650,,,,85,
2020-05-29,dcid:geoId/69,5684,22,5662,,13,2,,,,,,
2020-05-29,dcid:geoId/28,166308,14790,151518,,9401,710,584,2208,121,,77,
2020-05-29,dcid:geoId/30,38529,493,38036,,448,17,2,67,,,,
2020-05-29,dcid:geoId/37,391231,26488,364743,,14954,859,680,,,,,
2020-05-29,dcid:geoId/38,69453,2520,66933,,1882,59,36,164,,,,
2020-05-29,dcid:geoId/31,94803,13261,81542,,,164,,,,,,
2020-05-29,dcid:geoId/33,66862,4386,62476,891,2730,232,110,438,,120,,
2020-05-29,dcid:geoId/34,716411,158844,557567,,26084,11531,2707,16960,720,,544,
2020-05-29,dcid:geoId/35,183544,7364,176180,,2684,335,196,1317,,,,
2020-05-29,dcid:geoId/32,134416,8350,126066,,428,435,371,,92,,42,
2020-05-29,dcid:geoId/36,1944130,368284,1575846,,65289,23780,3781,89194,1164,,889,
2020-05-29,dcid:geoId/39,369890,34566,335324,,,2131,833,5947,326,1533,222,
2020-05-29,dcid:geoId/40,187398,6338,181060,,5340,329,160,982,68,,,
2020-05-29,dcid:geoId/41,122681,4131,118550,,1981,151,155,771,36,,21,
2020-05-29,dcid:geoId/42,438309,71339,366970,,46370,5464,1445,,,,313,
2020-05-29,dcid:geoId/72,3647,3647,,,,132,101,,12,,5,
2020-05-29,dcid:geoId/44,146355,14635,131720,,1206,693,219,1660,47,,33,
2020-05-29,dcid:geoId/45,188257,11131,177126,,6459,483,399,1634,,,,
2020-05-29,dcid:geoId/46,40682,4866,35816,,3744,59,95,418,,,,
2020-05-29,dcid:geoId/47,421967,22085,399882,,14965,360,,1710,,,,
2020-05-29,dcid:geoId/48,893275,61006,832269,,40068,1626,1701,,,,,
2020-05-29,dcid:geoId/49,205855,9264,196591,,5813,107,135,753,,237,,102
2020-05-29,dcid:geoId/51,298377,42533,255844,525,5648,1358,1524,7172,373,,193,
2020-05-29,dcid:geoId/78,1702,69,1633,19,61,6,,,,,,
2020-05-29,dcid:geoId/50,31885,975,30910,,859,55,14,,,,,
2020-05-29,dcid:geoId/53,332485,23047,309438,,,1106,317,3413,,,85,
2020-05-29,dcid:geoId/55,253431,19843,233588,235,10880,568,658,2499,145,567,,
2020-05-29,dcid:geoId/54,93377,1951,91426,,1241,74,33,,14,,8,
2020-05-29,dcid:geoId/56,23269,891,22378,,634,15,13,84,,,,
2020-05-28,dcid:geoId/02,47970,425,47545,,366,10,10,,,,,
2020-05-28,dcid:geoId/01,200481,16310,184171,,9355,590,,1765,,566,,338
2020-05-28,dcid:geoId/05,118902,6538,112364,,4583,120,104,640,,,27,118
2020-05-28,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-05-28,dcid:geoId/04,202914,17763,185151,,4452,857,945,3223,374,,222,
2020-05-28,dcid:geoId/06,1790559,101697,1688862,,,3973,4529,,1325,,,
2020-05-28,dcid:geoId/08,163123,24767,138356,,3783,1392,464,4196,,,,
2020-05-28,dcid:geoId/09,235525,41559,193966,,7127,3826,648,12538,,,,
2020-05-28,dcid:geoId/11,43514,8492,35022,,1082,453,343,,108,,65,
2020-05-28,dcid:geoId/10,56801,9171,47630,,5010,459,192,,,,,
2020-05-28,dcid:geoId/12,951616,53285,898331,1158,,2446,,10056,,,,
2020-05-28,dcid:geoId/13,444646,45070,399576,,,1962,903,7767,,1761,,
2020-05-28,dcid:geoId/66,5962,172,5790,,143,5,,,,,,
2020-05-28,dcid:geoId/15,51839,644,51195,,600,17,,83,,,,
2020-05-28,dcid:geoId/19,142933,18573,124360,,10359,504,383,,112,,67,
2020-05-28,dcid:geoId/16,43875,2731,41144,,2185,82,,234,,95,,
2020-05-28,dcid:geoId/17,829966,115833,714133,,,5186,3649,,1009,,576,
2020-05-28,dcid:geoId/18,242287,33068,209219,,,2068,1131,5285,411,1166,178,
2020-05-28,dcid:geoId/20,84488,9337,75151,,534,205,,822,,275,,122
2020-05-28,dcid:geoId/21,182101,9077,173024,,3124,400,512,2142,82,899,,
2020-05-28,dcid:geoId/22,355027,38802,316225,,28700,2740,761,,,,100,
2020-05-28,dcid:geoId/25,562323,94895,467428,,,6640,2112,9618,529,,,
2020-05-28,dcid:geoId/24,274858,49709,225149,,3468,2501,1334,8392,511,,,
2020-05-28,dcid:geoId/23,45669,2189,43480,,1402,84,58,264,22,,14,
2020-05-28,dcid:geoId/26,585460,62797,522663,,33168,5751,860,,405,,251,
2020-05-28,dcid:geoId/27,257754,25559,232195,,16655,977,606,2880,242,924,,
2020-05-28,dcid:geoId/29,171067,12673,158394,,,707,648,,,,88,
2020-05-28,dcid:geoId/69,5423,22,5401,,13,2,,,,,,
2020-05-28,dcid:geoId/28,156497,14372,142125,,9401,693,594,2147,148,,78,
2020-05-28,dcid:geoId/30,36793,485,36308,,445,17,1,66,,,,
2020-05-28,dcid:geoId/37,375192,25412,349780,,14954,827,708,,,,,
2020-05-28,dcid:geoId/38,68254,2481,65773,,1793,57,35,161,,,,
2020-05-28,dcid:geoId/31,92980,12976,80004,,,163,,,,,,
2020-05-28,dcid:geoId/33,65596,4286,61310,,2691,223,105,426,,120,,
2020-05-28,dcid:geoId/34,685857,157815,528042,,25804,11401,2797,16778,740,,564,
2020-05-28,dcid:geoId/35,179543,7252,172291,,2638,329,210,1282,,,,
2020-05-28,dcid:geoId/32,131190,8208,122982,,406,425,439,,123,,55,
2020-05-28,dcid:geoId/36,1876789,366733,1510056,,64954,23722,4010,89042,1219,,931,
2020-05-28,dcid:geoId/39,360012,33915,326097,,,2098,812,5811,285,1516,190,
2020-05-28,dcid:geoId/40,182406,6270,176136,,5236,326,181,975,80,,,
2020-05-28,dcid:geoId/41,119647,4086,115561,,1981,151,149,768,32,,17,
2020-05-28,dcid:geoId/42,427846,70042,357804,,44826,5373,1476,,,,321,
2020-05-28,dcid:geoId/72,3486,3486,,,,131,120,,12,,5,
2020-05-28,dcid:geoId/44,140365,14494,125871,,1186,677,222,1639,53,,36,
2020-05-28,dcid:geoId/45,182249,10788,171461,,6102,470,397,1618,,,,
2020-05-28,dcid:geoId/46,39026,4793,34233,,3698,54,105,406,,,,
2020-05-28,dcid:geoId/47,415989,21679,394310,,14632,356,,1689,,,,
2020-05-28,dcid:geoId/48,873218,59776,813442,,38905,1601,1692,,,,,
2020-05-28,dcid:geoId/49,203507,8921,194586,,5623,106,169,734,,231,,98
2020-05-28,dcid:geoId/51,287281,41401,245880,476,5472,1338,1502,6974,416,,195,
2020-05-28,dcid:geoId/78,1686,69,1617,22,61,6,,,,,,
2020-05-28,dcid:geoId/50,31152,974,30178,,855,55,17,,,,,
2020-05-28,dcid:geoId/53,327093,22753,304340,,,1095,325,3394,,,94,
2020-05-28,dcid:geoId/55,239796,19077,220719,250,10384,550,659,2452,138,556,,
2020-05-28,dcid:geoId/54,90315,1906,88409,,1211,74,35,,13,,6,
2020-05-28,dcid:geoId/56,23160,874,22286,,624,15,15,82,,,,
2020-05-27,dcid:geoId/02,46363,412,45951,,364,10,14,,,,,
2020-05-27,dcid:geoId/01,195794,15843,179951,,7951,581,,1719,,560,,334
2020-05-27,dcid:geoId/05,115596,6277,109319,,4424,120,108,627,,,22,116
2020-05-27,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-05-27,dcid:geoId/04,196266,17262,179004,,4361,831,911,3172,375,,237,
2020-05-27,dcid:geoId/06,1736894,98980,1637914,,,3884,4544,,1407,,,
2020-05-27,dcid:geoId/08,159420,24565,134855,,3741,1352,484,4160,,,,
2020-05-27,dcid:geoId/09,228869,41288,187581,,7127,3803,684,12538,,,,
2020-05-27,dcid:geoId/11,42697,8406,34291,,1082,445,349,,113,,76,
2020-05-27,dcid:geoId/10,55421,9096,46325,,4909,453,196,,,,,
2020-05-27,dcid:geoId/12,933571,52634,880937,955,,2400,,9899,,,,
2020-05-27,dcid:geoId/13,440756,44421,396335,,,1907,907,7666,,1735,,
2020-05-27,dcid:geoId/66,5685,170,5515,,143,5,1,,,,,
2020-05-27,dcid:geoId/15,51202,643,50559,,593,17,,83,,,,
2020-05-27,dcid:geoId/19,139526,18360,121166,,10016,491,393,,109,,66,
2020-05-27,dcid:geoId/16,43017,2699,40318,,2100,81,,231,,95,,
2020-05-27,dcid:geoId/17,803973,114306,689667,,,5083,3826,,1031,,592,
2020-05-27,dcid:geoId/18,235333,32437,202896,,,2030,1122,5285,400,1166,182,
2020-05-27,dcid:geoId/20,84488,9337,75151,,534,205,,822,,275,,122
2020-05-27,dcid:geoId/21,182101,9077,173024,,3124,400,489,2136,78,897,,
2020-05-27,dcid:geoId/22,347647,38497,309150,,28700,2722,798,,,,100,
2020-05-27,dcid:geoId/25,552144,94220,457924,,,6547,2106,9492,556,,,
2020-05-27,dcid:geoId/24,262055,48423,213632,,3401,2458,1338,8281,520,,,
2020-05-27,dcid:geoId/23,45617,2137,43480,,1357,81,59,260,25,,14,
2020-05-27,dcid:geoId/26,568070,62461,505609,,33168,5727,882,,388,,272,
2020-05-27,dcid:geoId/27,247809,24988,222821,,16314,942,598,2796,260,902,,
2020-05-27,dcid:geoId/29,165521,12492,153029,,,696,644,,,,84,
2020-05-27,dcid:geoId/69,5200,22,5178,,13,2,,,,,,
2020-05-27,dcid:geoId/28,148132,14044,134088,,9401,670,547,2106,127,,73,
2020-05-27,dcid:geoId/30,35643,481,35162,,444,17,2,66,,,,
2020-05-27,dcid:geoId/37,364156,24628,339528,,14954,794,702,,,,,
2020-05-27,dcid:geoId/38,67340,2439,64901,,1762,56,40,161,,,,
2020-05-27,dcid:geoId/31,90421,12619,77802,,,153,,,,,,
2020-05-27,dcid:geoId/33,64232,4231,60001,1370,2550,214,91,421,,120,,
2020-05-27,dcid:geoId/34,660325,156628,503697,,25552,11339,2761,16597,768,,583,
2020-05-27,dcid:geoId/35,180646,7130,173516,,2564,325,211,1282,,,,
2020-05-27,dcid:geoId/32,128559,8113,120446,,401,416,435,,108,,48,
2020-05-27,dcid:geoId/36,1811544,364965,1446579,,64632,23643,4208,88866,1261,,988,
2020-05-27,dcid:geoId/39,349725,33439,316286,,,2044,885,5700,313,1492,217,
2020-05-27,dcid:geoId/40,178638,6229,172409,,5135,322,156,941,74,,,
2020-05-27,dcid:geoId/41,116992,4038,112954,,1795,148,146,759,35,,16,
2020-05-27,dcid:geoId/42,419407,69417,349990,,43038,5265,1493,,,,351,
2020-05-27,dcid:geoId/72,3397,3397,,,,129,105,,8,,4,
2020-05-27,dcid:geoId/44,138383,14353,124030,,1175,655,218,1624,49,,35,
2020-05-27,dcid:geoId/45,175683,10623,165060,,6102,466,398,1618,,,,
2020-05-27,dcid:geoId/46,38006,4710,33296,,3619,54,101,391,,,,
2020-05-27,dcid:geoId/47,409630,21306,388324,,13916,353,,1647,,,,
2020-05-27,dcid:geoId/48,855674,57921,797753,,37626,1562,1645,,,,,
2020-05-27,dcid:geoId/49,200626,8706,191920,,5499,105,127,716,,223,,94
2020-05-27,dcid:geoId/51,277047,40249,236798,444,5367,1281,1459,6826,390,,203,
2020-05-27,dcid:geoId/78,1511,69,1442,28,61,6,,,,,,
2020-05-27,dcid:geoId/50,30999,971,30028,,849,54,21,,,,,
2020-05-27,dcid:geoId/53,321861,22483,299378,,,1078,241,3338,,,53,
2020-05-27,dcid:geoId/55,229118,18513,210605,335,9846,539,748,2411,139,550,,
2020-05-27,dcid:geoId/54,88461,1867,86594,,1191,74,36,,13,,6,
2020-05-27,dcid:geoId/56,21502,850,20652,,607,13,12,82,,,,
2020-05-26,dcid:geoId/02,44964,411,44553,,362,10,12,,,,,
2020-05-26,dcid:geoId/01,193759,15396,178363,,7951,575,,1671,,551,,327
2020-05-26,dcid:geoId/05,111773,6180,105593,,4332,119,107,617,,,18,114
2020-05-26,dcid:geoId/60,124,0,124,,,0,,,,,,
2020-05-26,dcid:geoId/04,190731,16783,173948,,4297,807,818,3122,336,,208,
2020-05-26,dcid:geoId/06,1696396,96733,1599663,,,3814,4404,,1392,,,
2020-05-26,dcid:geoId/08,156011,24269,131742,,3702,1333,507,4128,,,,
2020-05-26,dcid:geoId/09,225362,41303,184059,,7127,3769,694,12538,,,,
2020-05-26,dcid:geoId/11,42055,8334,33721,,1080,440,353,,113,,76,
2020-05-26,dcid:geoId/10,54914,9066,45848,,4802,444,201,,,,,
2020-05-26,dcid:geoId/12,923224,52255,870969,901,,2338,,9740,,,,
2020-05-26,dcid:geoId/13,514945,43730,471215,,,1871,854,7547,,1703,,
