Year,Place,StatVar,Quantity,Unit
2018,geoId/3608532,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3610132,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3616958,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3630642,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3634297,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3634308,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3634451,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3641333,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3641487,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3643005,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3646107,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3649231,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3649330,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3654562,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3656011,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3658475,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3658497,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3663792,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3665035,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3665431,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3665948,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3676280,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3676331,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3721380,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3936918,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/3976582,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4040800,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4051800,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4160070,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4248868,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4269400,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4613840,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4704620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4807300,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4811300,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4833824,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4833968,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4835480,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4853988,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4857800,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4869272,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4869830,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4874492,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4877620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4877788,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/4877956,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5148376,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5304895,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5313365,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5332755,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5344725,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5380150,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/0108680,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0179272,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0252720,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0410460,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0422400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0436780,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0437935,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0442460,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0459690,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0461440,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0461448,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0461720,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0465400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0469872,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0474120,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0548020,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0550030,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0637400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0639735,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/0641026,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/0671372,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/1239750,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/1751271,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/1756978,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/1816156,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/1854612,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2182200,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2437925,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2461875,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2477925,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2618880,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2738996,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2825740,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2927100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/2973870,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3010000,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3072850,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3525590,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3539170,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3572600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3643951,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3829540,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3941188,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/3984882,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4021150,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4053600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4073950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4116650,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4140050,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4152275,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4210240,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4215479,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4254344,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4500775,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4516360,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4604620,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4808240,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4814692,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4859984,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4865378,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/4980970,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/5128496,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/5304125,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/5332755,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2018,geoId/5562975,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/7210048,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/7231877,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/7251270,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/7253678,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/7268513,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2018,geoId/7282055,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0459690,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0461715,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0469872,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0603092,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0633798,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0637400,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0639094,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0639735,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0643294,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0648956,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0651622,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0656854,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0662602,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0678008,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0686440,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0813845,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1239750,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1782530,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2047350,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2076425,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/2131348,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416620,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416720,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416787,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2450965,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2473350,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2763544,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2904525,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/2916876,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3467320,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3579885,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/3586210,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/3602737,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3610132,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3613805,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3634297,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3634308,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3641487,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3643005,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3649231,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3658475,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3663792,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3665035,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3665431,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3682986,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3727320,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3835140,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3936918,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/3941188,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/4160070,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/4704620,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/4835480,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/4840258,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/4843458,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/4850924,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/4857800,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/4869272,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/4877956,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/5332755,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/5380150,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/5452588,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/0452930,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0600618,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0601416,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0603092,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0604716,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0605164,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0622587,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0633518,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0633798,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0638114,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0639094,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0639735,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0643280,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0643294,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0644378,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0648956,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0648998,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0651280,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0651622,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0654232,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0656938,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0658380,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0662602,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0684536,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0686440,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0812393,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0813845,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0840550,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0918920,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0927810,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0956900,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0964530,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/0983570,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1226550,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1228275,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1235925,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1242700,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1729652,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1739519,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1782530,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/1973965,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2019,geoId/2047350,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2131348,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2152842,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2166486,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2410500,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416620,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416720,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416730,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416775,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2416787,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2450965,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2473350,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2574210,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2605660,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2019,geoId/2743270,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
