observationDate,observationAbout,value,variableMeasured
1993,wikidataId/Q25416,6763,dcid:Count_Person_40To49Years_Female
1994,wikidataId/Q25416,6965,dcid:Count_Person_40To49Years_Female
1995,wikidataId/Q25416,7165,dcid:Count_Person_40To49Years_Female
1996,wikidataId/Q25416,7395,dcid:Count_Person_40To49Years_Female
1997,wikidataId/Q25416,7441,dcid:Count_Person_40To49Years_Female
1998,wikidataId/Q25416,7600,dcid:Count_Person_40To49Years_Female
1999,wikidataId/Q25416,7707,dcid:Count_Person_40To49Years_Female
2000,wikidataId/Q25416,7824,dcid:Count_Person_40To49Years_Female
2001,wikidataId/Q25416,7898,dcid:Count_Person_40To49Years_Female
2002,wikidataId/Q25416,8130,dcid:Count_Person_40To49Years_Female
2003,wikidataId/Q25416,8220,dcid:Count_Person_40To49Years_Female
2004,wikidataId/Q25416,8380,dcid:Count_Person_40To49Years_Female
2005,wikidataId/Q25416,8502,dcid:Count_Person_40To49Years_Female
2006,wikidataId/Q25416,8565,dcid:Count_Person_40To49Years_Female
2007,wikidataId/Q25416,8735,dcid:Count_Person_40To49Years_Female
2008,wikidataId/Q25416,8870,dcid:Count_Person_40To49Years_Female
2009,wikidataId/Q25416,9008,dcid:Count_Person_40To49Years_Female
2010,wikidataId/Q25416,9284,dcid:Count_Person_40To49Years_Female
2011,wikidataId/Q25416,9464,dcid:Count_Person_40To49Years_Female
2012,wikidataId/Q25416,9529,dcid:Count_Person_40To49Years_Female
2013,wikidataId/Q25416,9644,dcid:Count_Person_40To49Years_Female
2014,wikidataId/Q25416,9675,dcid:Count_Person_40To49Years_Female
2015,wikidataId/Q25416,9715,dcid:Count_Person_40To49Years_Female
2016,wikidataId/Q25416,9721,dcid:Count_Person_40To49Years_Female
2017,wikidataId/Q25416,9734,dcid:Count_Person_40To49Years_Female
2018,wikidataId/Q25416,9711,dcid:Count_Person_40To49Years_Female
2019,wikidataId/Q25416,9726,dcid:Count_Person_40To49Years_Female
2020,wikidataId/Q25416,9760,dcid:Count_Person_40To49Years_Female
2021,wikidataId/Q25416,9746,dcid:Count_Person_40To49Years_Female
2022,wikidataId/Q25416,9805,dcid:Count_Person_40To49Years_Female
2023,wikidataId/Q25416,9877,dcid:Count_Person_40To49Years_Female
2024,wikidataId/Q25416,9988,dcid:Count_Person_40To49Years_Female
2025,wikidataId/Q25416,10015,dcid:Count_Person_40To49Years_Female
1986,wikidataId/Q25416,4514,dcid:Count_Person_50To59Years_Female
1987,wikidataId/Q25416,4402,dcid:Count_Person_50To59Years_Female
1988,wikidataId/Q25416,4394,dcid:Count_Person_50To59Years_Female
1989,wikidataId/Q25416,4369,dcid:Count_Person_50To59Years_Female
1990,wikidataId/Q25416,4295,dcid:Count_Person_50To59Years_Female
1991,wikidataId/Q25416,4258,dcid:Count_Person_50To59Years_Female
1992,wikidataId/Q25416,4267,dcid:Count_Person_50To59Years_Female
1993,wikidataId/Q25416,4351,dcid:Count_Person_50To59Years_Female
1994,wikidataId/Q25416,4544,dcid:Count_Person_50To59Years_Female
1995,wikidataId/Q25416,4752,dcid:Count_Person_50To59Years_Female
1996,wikidataId/Q25416,4987,dcid:Count_Person_50To59Years_Female
1997,wikidataId/Q25416,5289,dcid:Count_Person_50To59Years_Female
1998,wikidataId/Q25416,5519,dcid:Count_Person_50To59Years_Female
1999,wikidataId/Q25416,5757,dcid:Count_Person_50To59Years_Female
2000,wikidataId/Q25416,5984,dcid:Count_Person_50To59Years_Female
2001,wikidataId/Q25416,6189,dcid:Count_Person_50To59Years_Female
2002,wikidataId/Q25416,6331,dcid:Count_Person_50To59Years_Female
2003,wikidataId/Q25416,6588,dcid:Count_Person_50To59Years_Female
2004,wikidataId/Q25416,6769,dcid:Count_Person_50To59Years_Female
2005,wikidataId/Q25416,6932,dcid:Count_Person_50To59Years_Female
2006,wikidataId/Q25416,7146,dcid:Count_Person_50To59Years_Female
2007,wikidataId/Q25416,7186,dcid:Count_Person_50To59Years_Female
2008,wikidataId/Q25416,7337,dcid:Count_Person_50To59Years_Female
2009,wikidataId/Q25416,7485,dcid:Count_Person_50To59Years_Female
2010,wikidataId/Q25416,7625,dcid:Count_Person_50To59Years_Female
2011,wikidataId/Q25416,7757,dcid:Count_Person_50To59Years_Female
2012,wikidataId/Q25416,7926,dcid:Count_Person_50To59Years_Female
2013,wikidataId/Q25416,8018,dcid:Count_Person_50To59Years_Female
2014,wikidataId/Q25416,8156,dcid:Count_Person_50To59Years_Female
2015,wikidataId/Q25416,8359,dcid:Count_Person_50To59Years_Female
2016,wikidataId/Q25416,8456,dcid:Count_Person_50To59Years_Female
2017,wikidataId/Q25416,8625,dcid:Count_Person_50To59Years_Female
2018,wikidataId/Q25416,8787,dcid:Count_Person_50To59Years_Female
2019,wikidataId/Q25416,8893,dcid:Count_Person_50To59Years_Female
2020,wikidataId/Q25416,9100,dcid:Count_Person_50To59Years_Female
2021,wikidataId/Q25416,9219,dcid:Count_Person_50To59Years_Female
2022,wikidataId/Q25416,9304,dcid:Count_Person_50To59Years_Female
2023,wikidataId/Q25416,9457,dcid:Count_Person_50To59Years_Female
2024,wikidataId/Q25416,9583,dcid:Count_Person_50To59Years_Female
2025,wikidataId/Q25416,9627,dcid:Count_Person_50To59Years_Female
1986,wikidataId/Q25416,5378,dcid:Count_Person_60To69Years_Female
1987,wikidataId/Q25416,5344,dcid:Count_Person_60To69Years_Female
1988,wikidataId/Q25416,5155,dcid:Count_Person_60To69Years_Female
1989,wikidataId/Q25416,4943,dcid:Count_Person_60To69Years_Female
1990,wikidataId/Q25416,4901,dcid:Count_Person_60To69Years_Female
1991,wikidataId/Q25416,4721,dcid:Count_Person_60To69Years_Female
1992,wikidataId/Q25416,4589,dcid:Count_Person_60To69Years_Female
1993,wikidataId/Q25416,4404,dcid:Count_Person_60To69Years_Female
1994,wikidataId/Q25416,4275,dcid:Count_Person_60To69Years_Female
1995,wikidataId/Q25416,4216,dcid:Count_Person_60To69Years_Female
1996,wikidataId/Q25416,4127,dcid:Count_Person_60To69Years_Female
1997,wikidataId/Q25416,4029,dcid:Count_Person_60To69Years_Female
1998,wikidataId/Q25416,4021,dcid:Count_Person_60To69Years_Female
1999,wikidataId/Q25416,4026,dcid:Count_Person_60To69Years_Female
2000,wikidataId/Q25416,3968,dcid:Count_Person_60To69Years_Female
2001,wikidataId/Q25416,3927,dcid:Count_Person_60To69Years_Female
2002,wikidataId/Q25416,3949,dcid:Count_Person_60To69Years_Female
2003,wikidataId/Q25416,4026,dcid:Count_Person_60To69Years_Female
2004,wikidataId/Q25416,4201,dcid:Count_Person_60To69Years_Female
2005,wikidataId/Q25416,4405,dcid:Count_Person_60To69Years_Female
2006,wikidataId/Q25416,4618,dcid:Count_Person_60To69Years_Female
2007,wikidataId/Q25416,4851,dcid:Count_Person_60To69Years_Female
2008,wikidataId/Q25416,5071,dcid:Count_Person_60To69Years_Female
2009,wikidataId/Q25416,5270,dcid:Count_Person_60To69Years_Female
2010,wikidataId/Q25416,5490,dcid:Count_Person_60To69Years_Female
2011,wikidataId/Q25416,5708,dcid:Count_Person_60To69Years_Female
2012,wikidataId/Q25416,5831,dcid:Count_Person_60To69Years_Female
2013,wikidataId/Q25416,6035,dcid:Count_Person_60To69Years_Female
2014,wikidataId/Q25416,6218,dcid:Count_Person_60To69Years_Female
2015,wikidataId/Q25416,6362,dcid:Count_Person_60To69Years_Female
2016,wikidataId/Q25416,6555,dcid:Count_Person_60To69Years_Female
2017,wikidataId/Q25416,6652,dcid:Count_Person_60To69Years_Female
2018,wikidataId/Q25416,6817,dcid:Count_Person_60To69Years_Female
2019,wikidataId/Q25416,6993,dcid:Count_Person_60To69Years_Female
2020,wikidataId/Q25416,7114,dcid:Count_Person_60To69Years_Female
2021,wikidataId/Q25416,7219,dcid:Count_Person_60To69Years_Female
2022,wikidataId/Q25416,7411,dcid:Count_Person_60To69Years_Female
2023,wikidataId/Q25416,7559,dcid:Count_Person_60To69Years_Female
2024,wikidataId/Q25416,7759,dcid:Count_Person_60To69Years_Female
2025,wikidataId/Q25416,7912,dcid:Count_Person_60To69Years_Female
1986,wikidataId/Q25416,4071,dcid:Count_Person_70To79Years_Female
1987,wikidataId/Q25416,4129,dcid:Count_Person_70To79Years_Female
1988,wikidataId/Q25416,4247,dcid:Count_Person_70To79Years_Female
1989,wikidataId/Q25416,4371,dcid:Count_Person_70To79Years_Female
1990,wikidataId/Q25416,4376,dcid:Count_Person_70To79Years_Female
1991,wikidataId/Q25416,4485,dcid:Count_Person_70To79Years_Female
1992,wikidataId/Q25416,4525,dcid:Count_Person_70To79Years_Female
1993,wikidataId/Q25416,4554,dcid:Count_Person_70To79Years_Female
1994,wikidataId/Q25416,4527,dcid:Count_Person_70To79Years_Female
1995,wikidataId/Q25416,4452,dcid:Count_Person_70To79Years_Female
1996,wikidataId/Q25416,4395,dcid:Count_Person_70To79Years_Female
1997,wikidataId/Q25416,4387,dcid:Count_Person_70To79Years_Female
1998,wikidataId/Q25416,4235,dcid:Count_Person_70To79Years_Female
1999,wikidataId/Q25416,4111,dcid:Count_Person_70To79Years_Female
2000,wikidataId/Q25416,4097,dcid:Count_Person_70To79Years_Female
2001,wikidataId/Q25416,3958,dcid:Count_Person_70To79Years_Female
2002,wikidataId/Q25416,3877,dcid:Count_Person_70To79Years_Female
2003,wikidataId/Q25416,3726,dcid:Count_Person_70To79Years_Female
2004,wikidataId/Q25416,3625,dcid:Count_Person_70To79Years_Female
2005,wikidataId/Q25416,3575,dcid:Count_Person_70To79Years_Female
2006,wikidataId/Q25416,3515,dcid:Count_Person_70To79Years_Female
2007,wikidataId/Q25416,3451,dcid:Count_Person_70To79Years_Female
2008,wikidataId/Q25416,3455,dcid:Count_Person_70To79Years_Female
2009,wikidataId/Q25416,3452,dcid:Count_Person_70To79Years_Female
2010,wikidataId/Q25416,3370,dcid:Count_Person_70To79Years_Female
2011,wikidataId/Q25416,3317,dcid:Count_Person_70To79Years_Female
2012,wikidataId/Q25416,3352,dcid:Count_Person_70To79Years_Female
2013,wikidataId/Q25416,3416,dcid:Count_Person_70To79Years_Female
2014,wikidataId/Q25416,3598,dcid:Count_Person_70To79Years_Female
2015,wikidataId/Q25416,3797,dcid:Count_Person_70To79Years_Female
2016,wikidataId/Q25416,4009,dcid:Count_Person_70To79Years_Female
2017,wikidataId/Q25416,4222,dcid:Count_Person_70To79Years_Female
2018,wikidataId/Q25416,4423,dcid:Count_Person_70To79Years_Female
2019,wikidataId/Q25416,4586,dcid:Count_Person_70To79Years_Female
2020,wikidataId/Q25416,4799,dcid:Count_Person_70To79Years_Female
2021,wikidataId/Q25416,4969,dcid:Count_Person_70To79Years_Female
2022,wikidataId/Q25416,5097,dcid:Count_Person_70To79Years_Female
2023,wikidataId/Q25416,5339,dcid:Count_Person_70To79Years_Female
2024,wikidataId/Q25416,5525,dcid:Count_Person_70To79Years_Female
2025,wikidataId/Q25416,5680,dcid:Count_Person_70To79Years_Female
1986,wikidataId/Q25416,1763,dcid:Count_Person_80To89Years_Female
1987,wikidataId/Q25416,1804,dcid:Count_Person_80To89Years_Female
1988,wikidataId/Q25416,1855,dcid:Count_Person_80To89Years_Female
1989,wikidataId/Q25416,1905,dcid:Count_Person_80To89Years_Female
1990,wikidataId/Q25416,1988,dcid:Count_Person_80To89Years_Female
1991,wikidataId/Q25416,2061,dcid:Count_Person_80To89Years_Female
1992,wikidataId/Q25416,2127,dcid:Count_Person_80To89Years_Female
1993,wikidataId/Q25416,2216,dcid:Count_Person_80To89Years_Female
1994,wikidataId/Q25416,2266,dcid:Count_Person_80To89Years_Female
1995,wikidataId/Q25416,2310,dcid:Count_Person_80To89Years_Female
1996,wikidataId/Q25416,2375,dcid:Count_Person_80To89Years_Female
1997,wikidataId/Q25416,2429,dcid:Count_Person_80To89Years_Female
1998,wikidataId/Q25416,2505,dcid:Count_Person_80To89Years_Female
1999,wikidataId/Q25416,2625,dcid:Count_Person_80To89Years_Female
2000,wikidataId/Q25416,2650,dcid:Count_Person_80To89Years_Female
2001,wikidataId/Q25416,2754,dcid:Count_Person_80To89Years_Female
2002,wikidataId/Q25416,2788,dcid:Count_Person_80To89Years_Female
2003,wikidataId/Q25416,2795,dcid:Count_Person_80To89Years_Female
2004,wikidataId/Q25416,2808,dcid:Count_Person_80To89Years_Female
2005,wikidataId/Q25416,2775,dcid:Count_Person_80To89Years_Female
2006,wikidataId/Q25416,2769,dcid:Count_Person_80To89Years_Female
2007,wikidataId/Q25416,2795,dcid:Count_Person_80To89Years_Female
2008,wikidataId/Q25416,2707,dcid:Count_Person_80To89Years_Female
2009,wikidataId/Q25416,2628,dcid:Count_Person_80To89Years_Female
2010,wikidataId/Q25416,2658,dcid:Count_Person_80To89Years_Female
2011,wikidataId/Q25416,2640,dcid:Count_Person_80To89Years_Female
2012,wikidataId/Q25416,2570,dcid:Count_Person_80To89Years_Female
2013,wikidataId/Q25416,2500,dcid:Count_Person_80To89Years_Female
2014,wikidataId/Q25416,2423,dcid:Count_Person_80To89Years_Female
2015,wikidataId/Q25416,2399,dcid:Count_Person_80To89Years_Female
2016,wikidataId/Q25416,2362,dcid:Count_Person_80To89Years_Female
2017,wikidataId/Q25416,2326,dcid:Count_Person_80To89Years_Female
2018,wikidataId/Q25416,2319,dcid:Count_Person_80To89Years_Female
2019,wikidataId/Q25416,2353,dcid:Count_Person_80To89Years_Female
2020,wikidataId/Q25416,2284,dcid:Count_Person_80To89Years_Female
2021,wikidataId/Q25416,2298,dcid:Count_Person_80To89Years_Female
2022,wikidataId/Q25416,2348,dcid:Count_Person_80To89Years_Female
2023,wikidataId/Q25416,2419,dcid:Count_Person_80To89Years_Female
2024,wikidataId/Q25416,2540,dcid:Count_Person_80To89Years_Female
2025,wikidataId/Q25416,2703,dcid:Count_Person_80To89Years_Female
1986,wikidataId/Q25416,251,dcid:Count_Person_90To99Years_Female
1987,wikidataId/Q25416,258,dcid:Count_Person_90To99Years_Female
1988,wikidataId/Q25416,274,dcid:Count_Person_90To99Years_Female
1989,wikidataId/Q25416,287,dcid:Count_Person_90To99Years_Female
1990,wikidataId/Q25416,282,dcid:Count_Person_90To99Years_Female
1991,wikidataId/Q25416,322,dcid:Count_Person_90To99Years_Female
1992,wikidataId/Q25416,337,dcid:Count_Person_90To99Years_Female
1993,wikidataId/Q25416,359,dcid:Count_Person_90To99Years_Female
1994,wikidataId/Q25416,381,dcid:Count_Person_90To99Years_Female
1995,wikidataId/Q25416,362,dcid:Count_Person_90To99Years_Female
1996,wikidataId/Q25416,355,dcid:Count_Person_90To99Years_Female
1997,wikidataId/Q25416,372,dcid:Count_Person_90To99Years_Female
1998,wikidataId/Q25416,411,dcid:Count_Person_90To99Years_Female
1999,wikidataId/Q25416,407,dcid:Count_Person_90To99Years_Female
2000,wikidataId/Q25416,426,dcid:Count_Person_90To99Years_Female
2001,wikidataId/Q25416,455,dcid:Count_Person_90To99Years_Female
2002,wikidataId/Q25416,470,dcid:Count_Person_90To99Years_Female
2003,wikidataId/Q25416,508,dcid:Count_Person_90To99Years_Female
2004,wikidataId/Q25416,530,dcid:Count_Person_90To99Years_Female
2005,wikidataId/Q25416,542,dcid:Count_Person_90To99Years_Female
2006,wikidataId/Q25416,559,dcid:Count_Person_90To99Years_Female
2007,wikidataId/Q25416,564,dcid:Count_Person_90To99Years_Female
2008,wikidataId/Q25416,596,dcid:Count_Person_90To99Years_Female
2009,wikidataId/Q25416,653,dcid:Count_Person_90To99Years_Female
2010,wikidataId/Q25416,687,dcid:Count_Person_90To99Years_Female
2011,wikidataId/Q25416,738,dcid:Count_Person_90To99Years_Female
2012,wikidataId/Q25416,776,dcid:Count_Person_90To99Years_Female
2013,wikidataId/Q25416,774,dcid:Count_Person_90To99Years_Female
2014,wikidataId/Q25416,759,dcid:Count_Person_90To99Years_Female
2015,wikidataId/Q25416,753,dcid:Count_Person_90To99Years_Female
2016,wikidataId/Q25416,749,dcid:Count_Person_90To99Years_Female
2017,wikidataId/Q25416,751,dcid:Count_Person_90To99Years_Female
2018,wikidataId/Q25416,712,dcid:Count_Person_90To99Years_Female
2019,wikidataId/Q25416,716,dcid:Count_Person_90To99Years_Female
2020,wikidataId/Q25416,754,dcid:Count_Person_90To99Years_Female
2021,wikidataId/Q25416,764,dcid:Count_Person_90To99Years_Female
2022,wikidataId/Q25416,754,dcid:Count_Person_90To99Years_Female
2023,wikidataId/Q25416,726,dcid:Count_Person_90To99Years_Female
2024,wikidataId/Q25416,683,dcid:Count_Person_90To99Years_Female
2025,wikidataId/Q25416,686,dcid:Count_Person_90To99Years_Female
1986,wikidataId/Q25416,7,dcid:Count_Person_100OrMoreYears_Female
1987,wikidataId/Q25416,4,dcid:Count_Person_100OrMoreYears_Female
1988,wikidataId/Q25416,5,dcid:Count_Person_100OrMoreYears_Female
1989,wikidataId/Q25416,3,dcid:Count_Person_100OrMoreYears_Female
1990,wikidataId/Q25416,5,dcid:Count_Person_100OrMoreYears_Female
1991,wikidataId/Q25416,7,dcid:Count_Person_100OrMoreYears_Female
1992,wikidataId/Q25416,9,dcid:Count_Person_100OrMoreYears_Female
1993,wikidataId/Q25416,9,dcid:Count_Person_100OrMoreYears_Female
1994,wikidataId/Q25416,7,dcid:Count_Person_100OrMoreYears_Female
1995,wikidataId/Q25416,7,dcid:Count_Person_100OrMoreYears_Female
1996,wikidataId/Q25416,8,dcid:Count_Person_100OrMoreYears_Female
1997,wikidataId/Q25416,9,dcid:Count_Person_100OrMoreYears_Female
1998,wikidataId/Q25416,9,dcid:Count_Person_100OrMoreYears_Female
1999,wikidataId/Q25416,6,dcid:Count_Person_100OrMoreYears_Female
2000,wikidataId/Q25416,7,dcid:Count_Person_100OrMoreYears_Female
2001,wikidataId/Q25416,10,dcid:Count_Person_100OrMoreYears_Female
2002,wikidataId/Q25416,14,dcid:Count_Person_100OrMoreYears_Female
2003,wikidataId/Q25416,10,dcid:Count_Person_100OrMoreYears_Female
2004,wikidataId/Q25416,10,dcid:Count_Person_100OrMoreYears_Female
2005,wikidataId/Q25416,12,dcid:Count_Person_100OrMoreYears_Female
2006,wikidataId/Q25416,13,dcid:Count_Person_100OrMoreYears_Female
2007,wikidataId/Q25416,11,dcid:Count_Person_100OrMoreYears_Female
2008,wikidataId/Q25416,15,dcid:Count_Person_100OrMoreYears_Female
2009,wikidataId/Q25416,18,dcid:Count_Person_100OrMoreYears_Female
2010,wikidataId/Q25416,14,dcid:Count_Person_100OrMoreYears_Female
2011,wikidataId/Q25416,11,dcid:Count_Person_100OrMoreYears_Female
2012,wikidataId/Q25416,17,dcid:Count_Person_100OrMoreYears_Female
2013,wikidataId/Q25416,15,dcid:Count_Person_100OrMoreYears_Female
2014,wikidataId/Q25416,19,dcid:Count_Person_100OrMoreYears_Female
2015,wikidataId/Q25416,18,dcid:Count_Person_100OrMoreYears_Female
2016,wikidataId/Q25416,20,dcid:Count_Person_100OrMoreYears_Female
2017,wikidataId/Q25416,16,dcid:Count_Person_100OrMoreYears_Female
2018,wikidataId/Q25416,23,dcid:Count_Person_100OrMoreYears_Female
2019,wikidataId/Q25416,23,dcid:Count_Person_100OrMoreYears_Female
2020,wikidataId/Q25416,27,dcid:Count_Person_100OrMoreYears_Female
2021,wikidataId/Q25416,27,dcid:Count_Person_100OrMoreYears_Female
2022,wikidataId/Q25416,28,dcid:Count_Person_100OrMoreYears_Female
2023,wikidataId/Q25416,22,dcid:Count_Person_100OrMoreYears_Female
2024,wikidataId/Q25416,20,dcid:Count_Person_100OrMoreYears_Female
2025,wikidataId/Q25416,20,dcid:Count_Person_100OrMoreYears_Female
1986,wikidataId/Q25416,6955,dcid:Count_Person_0To9Years_Male
1987,wikidataId/Q25416,6960,dcid:Count_Person_0To9Years_Male
1988,wikidataId/Q25416,6981,dcid:Count_Person_0To9Years_Male
1989,wikidataId/Q25416,6934,dcid:Count_Person_0To9Years_Male
1990,wikidataId/Q25416,7144,dcid:Count_Person_0To9Years_Male
1991,wikidataId/Q25416,7302,dcid:Count_Person_0To9Years_Male
1992,wikidataId/Q25416,7642,dcid:Count_Person_0To9Years_Male
1993,wikidataId/Q25416,7907,dcid:Count_Person_0To9Years_Male
1994,wikidataId/Q25416,8116,dcid:Count_Person_0To9Years_Male
1995,wikidataId/Q25416,8288,dcid:Count_Person_0To9Years_Male
1996,wikidataId/Q25416,8483,dcid:Count_Person_0To9Years_Male
1997,wikidataId/Q25416,8650,dcid:Count_Person_0To9Years_Male
1998,wikidataId/Q25416,8773,dcid:Count_Person_0To9Years_Male
1999,wikidataId/Q25416,8831,dcid:Count_Person_0To9Years_Male
2000,wikidataId/Q25416,8809,dcid:Count_Person_0To9Years_Male
2001,wikidataId/Q25416,8608,dcid:Count_Person_0To9Years_Male
2002,wikidataId/Q25416,8589,dcid:Count_Person_0To9Years_Male
2003,wikidataId/Q25416,8452,dcid:Count_Person_0To9Years_Male
2004,wikidataId/Q25416,8427,dcid:Count_Person_0To9Years_Male
2005,wikidataId/Q25416,8455,dcid:Count_Person_0To9Years_Male
2006,wikidataId/Q25416,8395,dcid:Count_Person_0To9Years_Male
2007,wikidataId/Q25416,8466,dcid:Count_Person_0To9Years_Male
2008,wikidataId/Q25416,8505,dcid:Count_Person_0To9Years_Male
2009,wikidataId/Q25416,8536,dcid:Count_Person_0To9Years_Male
2010,wikidataId/Q25416,8726,dcid:Count_Person_0To9Years_Male
2011,wikidataId/Q25416,8852,dcid:Count_Person_0To9Years_Male
2012,wikidataId/Q25416,8950,dcid:Count_Person_0To9Years_Male
2013,wikidataId/Q25416,9049,dcid:Count_Person_0To9Years_Male
2014,wikidataId/Q25416,9176,dcid:Count_Person_0To9Years_Male
2015,wikidataId/Q25416,9210,dcid:Count_Person_0To9Years_Male
2016,wikidataId/Q25416,9224,dcid:Count_Person_0To9Years_Male
2017,wikidataId/Q25416,9129,dcid:Count_Person_0To9Years_Male
2018,wikidataId/Q25416,9049,dcid:Count_Person_0To9Years_Male
2019,wikidataId/Q25416,8965,dcid:Count_Person_0To9Years_Male
2020,wikidataId/Q25416,8855,dcid:Count_Person_0To9Years_Male
2021,wikidataId/Q25416,8680,dcid:Count_Person_0To9Years_Male
2022,wikidataId/Q25416,8560,dcid:Count_Person_0To9Years_Male
2023,wikidataId/Q25416,8422,dcid:Count_Person_0To9Years_Male
2024,wikidataId/Q25416,8339,dcid:Count_Person_0To9Years_Male
2025,wikidataId/Q25416,8376,dcid:Count_Person_0To9Years_Male
1986,wikidataId/Q25416,7268,dcid:Count_Person_10To19Years_Male
1987,wikidataId/Q25416,7195,dcid:Count_Person_10To19Years_Male
1988,wikidataId/Q25416,7119,dcid:Count_Person_10To19Years_Male
1989,wikidataId/Q25416,7094,dcid:Count_Person_10To19Years_Male
1990,wikidataId/Q25416,6910,dcid:Count_Person_10To19Years_Male
1991,wikidataId/Q25416,6890,dcid:Count_Person_10To19Years_Male
1992,wikidataId/Q25416,6764,dcid:Count_Person_10To19Years_Male
1993,wikidataId/Q25416,6748,dcid:Count_Person_10To19Years_Male
