"ScalingFactors","Units","observationPeriods","MeasurementMethods","MinDate","NumPlaces","StatVar"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionStreptococcusPneumonia_ConfirmedCase_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknownOrNotStated_ConditionNonNeuroinvasiveDiseaseOrStLouisEncephalitis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionHIVAIDS"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionCoccidioidomycosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionQFever_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionLeptospirosis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5To14Years_ConditionToxicShockSyndromExceptStreptococcal"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionLegionnairesDisease_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_Hispanic_Latino_ConditionInvasiveDisease_HaemophilusInfluenzae_NonSerotypeB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionDengueLikeIllness"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","56","Count_MedicalConditionIncident_ConditionStreptococcusPneumonia_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionVancomycinResistantStaphylococcusAureus"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionSevereDengue_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionCandidaAuris_ClinicalCase_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknownOrNotStated_ConditionCoccidioidomycosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_ConditionChlamydia"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_HispanicOrLatino_ConditionNonNeuroinvasiveDiseaseOrJamestownCanyonVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanicOrLatino_ConditionRabiesinhuman"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonCongenitalDisease_ZikaVirusInfection_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionListeriosis_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionParalyticPoliomyelitis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionCyclosporiasis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years5To14_ConditionNonNeuroinvasiveDiseaseOrJamestownCanyonVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionVibriosisExcludingCholera_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNeuroinvasiveDisease_LaCrosseVirusDisease_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionSyphilisPrimaryAndSecondary"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionLeptospirosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionMeningococcalMeningitis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionShigaToxinEColi"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","53","Count_MedicalConditionIncident_ConditionStreptococcalToxicShockSyndrome"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionCryptosporidiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionParalyticPoliomyelitis_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionNonNeuroinvasiveDisease_WestNileVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionEhrlichiaEwingiiInfection"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionCoccidioidomycosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionCarbapenemResistantEnterobacteriaceae"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMumps_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionAcuteCondition_HepatitisC_ProbableCase_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionSpottedFeverRickettsiosis_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionPsittacosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionListeriosis_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCongenitalSyphilis_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5To14Years_ConditionCyclosporiasis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionSpottedFeverRickettsiosis_ProbableCase_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionHaemophilusMeningitis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_YearsUpto1_ConditionEhrlichiaEwingiiInfection"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionJuninHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCholera_AsianOrPacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionGiardiasis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCOVID19_BlackOrAfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionMeningococcalMeningitis_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionSyphilis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionLymeDisease_ConfirmedCase_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionCongenitalSyphilis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionMalaria"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionMumps"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionNonNeuroinvasiveDisease_PowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionGuanaritoHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionLeptospirosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionChikungunya_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCoccidioidomycosis_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_ConditionHepatitisC_PerinatalInfection"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionSpottedFeverRickettsiosis_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionJuninHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionStreptococcusPneumonia_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknownOrNotStated_ConditionZikaVirusInfectionOrCongenitalDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCholera_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionZikaVirusDiseaseOrCongenitalDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionHantavirusPulmonarySyndrome"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonNeuroinvasiveDiseaseOrPowassanVirusDisease_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionAcuteCondition_HepatitisC_ProbableCase_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionAcuteCondition_HepatitisB_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionPerinatalInfection_HepatitisC"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionPerinatalInfection_HepatitisB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionSyphilis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionPerinatalInfection_HepatitisC"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionPerinatalInfection_HepatitisB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionMeasles"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionNeuroinvasiveDisease_PowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionYellowFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionInvasiveDisease_HaemophilusInfluenzae_Black_AfricanAmericanAlone_UnknownSerotype"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionMeasles_IndigenousCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","60","Count_MedicalConditionIncident_ConditionCyclosporiasis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionWoundBotulism"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonCongenitalDisease_ZikaVirusDisease_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionZikaVirusDiseaseOrCongenitalDisease_AsianOrPacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_EthnicityUnknown_NotStated_ConditionStreptococcusPneumonia_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionStreptococcusPneumonia"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionCryptosporidiosis_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionSevereDengue"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionHIVAIDS_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionVancomycinIntermediateStaphylococcusAureus"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionBabesiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionMeningococcalMeningitis_NonUSResident_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionInvasiveDisease_HaemophilusInfluenzae_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionInvasiveDisease_HaemophilusInfluenzae_WhiteAlone_NonSerotypeB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_ConditionLaCrosseVirusDisease_NeuroinvasiveDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionStreptococcalToxicShockSyndrome"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionSyphilisPrimaryAndSecondary_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_GenderUnknown_NotStated_ConditionInvasiveDisease_HaemophilusInfluenzae_UnknownSerotype"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionAcuteCondition_HepatitisB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionToxicShockSyndromExceptStreptococcal_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionAcuteCondition_HepatitisA"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionSpottedFeverRickettsiosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionChronicCondition_QFever_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionAcuteCondition_HepatitisC"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionCyclosporiasis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionChikungunya"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionPlague"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years25To39_ConditionNonNeuroinvasiveDiseaseOrLaCrosseVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionLeptospirosis_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionSevereDengue"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionVibriosisExcludingCholera_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionChickenpox_PatientDeceased"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_ConditionAnthraxDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCryptosporidiosis_ConfirmedCase_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5To14Years_ConditionRabiesinhuman"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionLymeDisease_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanicOrLatino_ConditionNonNeuroinvasiveDiseaseOrStLouisEncephalitis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknownOrNotStated_ConditionPlague"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMeningococcalMeningitis_WhiteAlone_UnknownSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionPerinatalInfection_HepatitisB_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionCongenitalDisease_Rubella"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionJamestownCanyonVirusDisease_NonNeuroinvasiveDisease_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMalaria_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCryptosporidiosis_ConfirmedCase_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionAcuteCondition_HepatitisC_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionStreptococcusPneumonia_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionGuanaritoHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years40To64_ConditionZikaVirusDiseaseOrCongenitalDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknownOrNotStated_ConditionZikaVirusDiseaseOrNonCongenitalDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionNeuroinvasiveDiseaseOrJamestownCanyonVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_ConditionStLouisEncephalitis_NonNeuroinvasiveDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionShigaToxinEColi"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionSyphilisPrimaryAndSecondary"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionStreptococcusPneumonia_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionStreptococcusPneumonia_ProbableCase_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_HispanicOrLatino_ConditionRubella"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionLeprosy"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCOVID19_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMeningococcalMeningitis_USResident_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCandidaAuris_Screening_RaceUnknownOrNotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionVancomycinIntermediateStaphylococcusAureus_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionListeriosis_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionBotulism"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionShigellosis_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionNeuroinvasiveDisease_PowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_ConditionParatyphoid"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionChikungunya"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMalaria_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNeuroinvasiveDiseaseOrPowassanVirusDisease_BlackOrAfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknownOrNotStated_ConditionChickenpox_PatientDeceased"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMeasles_IndigenousCase_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionLassaHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionTuberculosis_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCongenitalSyphilis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionVancomycinIntermediateStaphylococcusAureus"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionTetanus_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionHepatitisB_AcuteCondition_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionMeasles_IndigenousCase_OtherRace"
