unit,physact,isced11,sex,age,geo\time	2019 	2014 
PC,MV_CYCL_GET,ED3_4,T,Y25-29,SE	23.0 	34.1 
PC,MV_CYCL_GET,ED3_4,T,Y25-29,SI	45.4 u	41.4 
PC,MV_CYCL_GET,ED3_4,T,Y25-29,SK	26.8 	34.9 
PC,MV_CYCL_GET,ED3_4,T,Y25-29,TR	7.2 	5.6 
PC,MV_CYCL_GET,ED3_4,T,Y25-29,UK	: 	6.3 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,AT	27.4 	22.1 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,BE	16.3 	23.8 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,BG	14.0 	11.7 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,CY	0.4 	4.8 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,CZ	30.6 	41.0 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,DE	32.2 	25.1 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,DK	44.8 	45.8 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,EE	21.5 	25.2 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,EL	20.8 	14.0 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,ES	11.6 	15.4 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,EU27_2020	24.7 	21.7 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,EU28	: 	20.2 e
PC,MV_CYCL_GET,ED3_4,T,Y25-34,FI	37.6 	21.7 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,FR	11.1 	7.6 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,HR	28.3 	38.7 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,HU	34.9 	48.5 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,IE	8.7 	11.1 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,IS	12.8 	13.5 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,IT	14.6 	17.3 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,LT	20.1 	24.4 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,LU	15.2 	15.2 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,LV	17.3 	24.5 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,MT	4.9 	7.2 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,NL	50.4 	: 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,NO	17.4 	28.9 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,PL	30.1 	27.2 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,PT	5.8 	6.9 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,RO	12.3 	14.9 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,RS	25.6 	: 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,SE	28.6 	31.8 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,SI	40.9 	37.9 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,SK	33.2 	33.7 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,TR	7.0 	5.3 
PC,MV_CYCL_GET,ED3_4,T,Y25-34,UK	: 	8.1 
PC,MV_CYCL_GET,ED3_4,T,Y25-64,EU27_2020	: 	22.4 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,AT	28.4 	22.9 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,BE	28.5 	22.4 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,BG	12.1 	12.3 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,CY	0.7 	1.1 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,CZ	33.1 	40.2 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,DE	33.1 	28.0 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,DK	39.6 	38.9 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,EE	23.6 	24.9 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,EL	15.1 	8.7 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,ES	8.7 	12.4 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,EU27_2020	25.3 	21.9 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,EU28	: 	20.7 e
PC,MV_CYCL_GET,ED3_4,T,Y35-44,FI	39.7 	20.8 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,FR	14.9 	9.7 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,HR	30.4 	36.7 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,HU	43.6 	42.0 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,IE	11.0 	14.6 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,IS	13.7 	12.2 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,IT	16.7 	17.9 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,LT	18.4 	17.1 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,LU	10.8 	16.4 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,LV	17.5 	26.7 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,MT	3.5 	7.2 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,NL	52.5 	: 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,NO	20.3 	25.0 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,PL	30.4 	28.8 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,PT	8.6 	7.1 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,RO	12.9 	11.6 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,RS	26.8 	: 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,SE	33.2 	30.0 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,SI	38.2 	37.4 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,SK	37.5 	37.3 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,TR	4.8 	4.9 
PC,MV_CYCL_GET,ED3_4,T,Y35-44,UK	: 	8.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,AT	34.1 	23.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,BE	27.3 	28 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,BG	9.6 	9.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,CY	0.7 	1.7 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,CZ	26.6 	34.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,DE	35.1 	30.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,DK	45.3 	39.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,EE	20.0 	25.6 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,EL	10.6 	9.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,ES	8.1 	11.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,EU27_2020	25.9 	22.7 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,EU28	: 	21.4 e
PC,MV_CYCL_GET,ED3_4,T,Y45-54,FI	38.5 	21.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,FR	13.3 	10.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,HR	22.7 	28.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,HU	42.1 	48.1 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,IE	13.0 	12.5 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,IS	16.6 	15.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,IT	17.0 	17.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,LT	18.6 	22.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,LU	11.3 	17.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,LV	22.9 	21.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,MT	7.3 	0 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,NL	58.4 	: 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,NO	17.5 	29.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,PL	29.0 	29.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,PT	6.9 	6.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,RO	10.3 	14.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,RS	24.7 	: 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,SE	27.0 	28.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,SI	27.2 	36.5 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,SK	38.4 	34.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,TR	6.7 	6.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-54,UK	: 	9.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,AT	34.7 	25.6 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,BE	27.6 	30.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,BG	8.3 	8.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,CY	0.4 	1.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,CZ	25.1 	34.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,DE	34.3 	31.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,DK	43.8 	40.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,EE	19.0 	25.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,EL	8.3 	6.7 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,ES	6.9 	9.7 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,EU27_2020	26.2 	23.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,EU28	: 	21.5 e
PC,MV_CYCL_GET,ED3_4,T,Y45-64,FI	39.9 	23.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,FR	14.8 	12.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,HR	24.2 	25.5 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,HU	40.1 	45.3 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,IE	11.0 	10.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,IS	12.9 	12.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,IT	17.3 	17.4 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,LT	20.2 	21.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,LU	14.0 	16.0 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,LV	20.9 	20.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,MT	7.2 	1.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,NL	60.2 	: 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,NO	19.0 	26.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,PL	30.3 	27.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,PT	5.9 	6.5 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,RO	9.7 	11.5 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,RS	24.7 	: 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,SE	30.9 	29.9 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,SI	25.5 	32.1 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,SK	36.1 	31.8 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,TR	5.8 	5.2 
PC,MV_CYCL_GET,ED3_4,T,Y45-64,UK	: 	7.6 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,AT	35.5 	27.9 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,BE	27.9 	35.5 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,BG	6.9 	7.3 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,CY	0 	0.9 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,CZ	23.4 	34.4 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,DE	33.5 	32.3 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,DK	42.0 	42.5 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,EE	18.0 	24.9 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,EL	5.3 	2.7 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,ES	5.5 	6.6 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,EU27_2020	26.6 	23.4 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,EU28	: 	21.6 e
PC,MV_CYCL_GET,ED3_4,T,Y55-64,FI	41.1 	25.7 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,FR	16.7 	15.9 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,HR	25.4 	22.9 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,HU	37.9 	42.8 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,IE	9.0 	8.6 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,IS	9.7 	10.0 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,IT	17.7 	17.5 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,LT	21.7 	19.7 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,LU	16.6 	14.0 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,LV	19.1 	20.7 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,MT	7.1 	4.6 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,NL	62.3 	: 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,NO	20.6 	24.3 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,PL	31.4 	26.6 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,PT	4.5 	5.8 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,RO	8.9 	8.6 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,RS	24.7 	: 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,SE	35.3 	31.8 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,SI	24.0 	27.0 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,SK	33.6 	29.4 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,TR	4.5 	3.1 
PC,MV_CYCL_GET,ED3_4,T,Y55-64,UK	: 	5.6 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,AT	36.3 	31.7 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,BE	35.0 	: 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,BG	6.3 	6.3 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,CY	0.3 	1.8 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,CZ	20.5 	25.3 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,DE	35.3 	33.2 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,DK	44.4 	47.1 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,EE	21.2 	16.6 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,EL	3.5 	3.6 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,ES	4.3 	3.3 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,EU27_2020	25.8 	23.5 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,EU28	: 	21.2 e
PC,MV_CYCL_GET,ED3_4,T,Y65-74,FI	40.6 	30.7 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,FR	15.4 	16.2 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,HR	17.7 	18.1 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,HU	33.0 	34.9 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,IE	5.4 	8.6 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,IS	5.2 	9.9 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,IT	17.0 	16.6 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,LT	15.1 	14.3 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,LU	14.4 	12.5 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,LV	11.7 	13.7 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,MT	4.0 	2.6 u
PC,MV_CYCL_GET,ED3_4,T,Y65-74,NL	68.8 	: 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,NO	15.3 	24.0 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,PL	24.8 	22.3 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,PT	1.5 	5.5 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,RO	7.0 	7.8 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,RS	20.4 	: 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,SE	29.6 	38.7 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,SI	24.1 	30.0 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,SK	26.7 	23.9 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,TR	3.3 	1.1 
PC,MV_CYCL_GET,ED3_4,T,Y65-74,UK	: 	5.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,AT	30.6 	24.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,BE	27.4 	27.4 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,BG	10.0 	9.8 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,CY	0.4 	2.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,CZ	25.4 	34.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,DE	32.8 	29.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,DK	43.9 	44.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,EE	20.1 	23.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,EL	14.9 	11.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,ES	8.7 	11.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,EU27_2020	25.4 	22.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,EU28	: 	21.0 e
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,FI	39.8 	26.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,FR	14.2 	11.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,HR	23.1 	31.4 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,HU	36.8 	41.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,IE	11.9 	11.8 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,IS	11.9 	11.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,IT	16.2 	17.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,LT	18.0 	18.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,LU	15.9 	16.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,LV	17.7 	22.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,MT	5.3 	4.8 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,NL	59.0 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,NO	17.0 	24.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,PL	28.7 	26.8 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,PT	5.9 	6.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,RO	11.9 	13.0 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,RS	24.4 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,SE	30.0 	31.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,SI	27.0 	34.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,SK	34.0 	32.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,TR	7.0 	5.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE18,UK	: 	7.4 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,AT	29.5 	27.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,BE	28.1 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,BG	5.0 	5.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,CY	0.4 	1.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,CZ	16.6 	20.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,DE	26.5 	29.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,DK	37.1 	39.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,EE	16.7 	12.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,EL	2.5 	3.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,ES	3.7 	3.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,EU27_2020	21.6 	20.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,EU28	: 	18.5 e
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,FI	37.9 u	28.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,FR	13.6 	13.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,HR	12.5 	14.8 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,HU	28.6 	26.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,IE	4.3 	6.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,IS	4.6 	6.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,IT	15.4 	15.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,LT	11.8 	11.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,LU	14.1 	10.0 u
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,LV	9.0 	10.1 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,MT	3.9 	1.8 u
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,NL	60.5 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,NO	12.4 	17.0 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,PL	20.3 	18.0 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,PT	1.2 	4.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,RO	5.9 	5.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,RS	17.4 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,SE	25.5 	33.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,SI	19.8 	23.0 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,SK	23.6 	20.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,TR	3.4 	0.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE65,UK	: 	4.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,AT	19.6 	19.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,BE	19.5 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,BG	2.4 	3.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,CY	0.6 	0 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,CZ	9.3 	10.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,DE	17.7 	25.4 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,DK	26.4 	24.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,EE	10.9 	7.2 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,EL	0.6 	2.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,ES	2.3 	2.4 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,EU27_2020	15.0 	15.6 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,EU28	: 	14.0 e
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,FI	29.7 u	25.2 u
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,FR	10.2 	7.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,HR	5.7 	8.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,HU	19.3 	7.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,IE	2.2 	3.8 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,IS	3.4 	1.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,IT	12.1 	12.7 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,LT	7.0 	4.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,LU	13.5 u	5.5 u
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,LV	4.9 	4.5 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,MT	3.6 u	: u
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,NL	45.1 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,NO	8.1 	7.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,PL	9.9 	9.0 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,PT	0.2 	0.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,RO	2.4 	1.9 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,RS	9.3 	: 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,SE	18.7 u	21.8 u
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,SI	13.1 	11.4 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,SK	16.8 	12.3 
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,TR	3.7 	0 u
PC,MV_CYCL_GET,ED3_4,T,Y_GE75,UK	: 	3.4 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,AT	28.9 	25.8 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,BE	31.8 	30.8 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,BG	6.4 	6.1 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,CY	0.4 	0.9 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,CZ	25.4 	39.1 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,DE	40.8 	35.1 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,DK	51.5 	53.7 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,EE	17.2 	19.6 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,EL	13.2 	11.7 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,ES	7.0 	9.1 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,EU27_2020	24.0 	21.3 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,EU28	: 	18.9 e
PC,MV_CYCL_GET,ED5-8,F,TOTAL,FI	37.9 	24.2 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,FR	14.7 	11.0 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,HR	18.5 	23.1 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,HU	27.7 	34.2 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,IE	9.5 	11.8 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,IS	16.1 	14.6 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,IT	15.2 	15.5 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,LT	15.2 	12.6 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,LU	13.0 	16.4 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,LV	19.5 	21.9 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,MT	2.1 	3.6 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,NL	70.6 	: 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,NO	23.0 	28.9 
PC,MV_CYCL_GET,ED5-8,F,TOTAL,PL	23.1 	21.1 
