Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Date,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,176,Ending Stocks,21,MT,9000
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,57,Imports,21,MT,33500
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,28,Production,21,MT,1200
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,178,Total Distribution,21,MT,41400
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,86,Total Supply,21,MT,41400
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,20,Beginning Stocks,21,MT,20700
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,125,Domestic Consumption,21,MT,90000
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,176,Ending Stocks,21,MT,23500
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,57,Imports,21,MT,88300
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,28,Production,21,MT,4500
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,178,Total Distribution,21,MT,113500
577400,"Almonds, Shelled Basis",IN,India,2016,2018-10,2018,10,86,Total Supply,21,MT,113500
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,20,Beginning Stocks,21,MT,23500
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,125,Domestic Consumption,21,MT,92100
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,176,Ending Stocks,21,MT,36000
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,57,Imports,21,MT,100600
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,28,Production,21,MT,4000
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,178,Total Distribution,21,MT,128100
577400,"Almonds, Shelled Basis",IN,India,2017,2019-10,2019,10,86,Total Supply,21,MT,128100
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,20,Beginning Stocks,21,MT,36000
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,125,Domestic Consumption,21,MT,111600
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,176,Ending Stocks,21,MT,35000
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,57,Imports,21,MT,106100
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,28,Production,21,MT,4500
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,178,Total Distribution,21,MT,146600
577400,"Almonds, Shelled Basis",IN,India,2018,2020-10,2020,10,86,Total Supply,21,MT,146600
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,20,Beginning Stocks,21,MT,30650
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,125,Domestic Consumption,21,MT,156780
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,176,Ending Stocks,21,MT,37470
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,57,Imports,21,MT,159100
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,28,Production,21,MT,4500
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,178,Total Distribution,21,MT,194250
577400,"Almonds, Shelled Basis",IN,India,2020,2021-10,2021,10,86,Total Supply,21,MT,194250
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,20,Beginning Stocks,21,MT,37090
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,125,Domestic Consumption,21,MT,168000
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,176,Ending Stocks,21,MT,34090
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,57,Imports,21,MT,160000
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,28,Production,21,MT,5000
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,178,Total Distribution,21,MT,202090
577400,"Almonds, Shelled Basis",IN,India,2022,2022-10,2022,10,86,Total Supply,21,MT,202090
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,125,Domestic Consumption,21,MT,2000
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,57,Imports,21,MT,2000
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,178,Total Distribution,21,MT,2000
577400,"Almonds, Shelled Basis",ID,Indonesia,2019,2020-10,2020,10,86,Total Supply,21,MT,2000
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,125,Domestic Consumption,21,MT,4000
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,57,Imports,21,MT,4000
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,178,Total Distribution,21,MT,4000
577400,"Almonds, Shelled Basis",ID,Indonesia,2022,2022-10,2022,10,86,Total Supply,21,MT,4000
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,28,Production,21,MT,4
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1960,1961,1961,0,86,Total Supply,21,MT,4
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,28,Production,21,MT,8
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1961,1962,1962,0,86,Total Supply,21,MT,8
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,28,Production,21,MT,7
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1962,1963,1963,0,86,Total Supply,21,MT,7
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,176,Ending Stocks,21,MT,1300
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,28,Production,21,MT,1300
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,178,Total Distribution,21,MT,1300
577400,"Almonds, Shelled Basis",IR,Iran,1964,1965,1965,0,86,Total Supply,21,MT,1300
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,20,Beginning Stocks,21,MT,1300
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,125,Domestic Consumption,21,MT,3300
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,176,Ending Stocks,21,MT,1500
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,88,Exports,21,MT,3500
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,28,Production,21,MT,7000
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,178,Total Distribution,21,MT,8300
577400,"Almonds, Shelled Basis",IR,Iran,1965,1966,1966,0,86,Total Supply,21,MT,8300
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,20,Beginning Stocks,21,MT,1500
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,125,Domestic Consumption,21,MT,1500
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,176,Ending Stocks,21,MT,500
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,88,Exports,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,28,Production,21,MT,1500
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,178,Total Distribution,21,MT,3000
577400,"Almonds, Shelled Basis",IR,Iran,1966,1967,1967,0,86,Total Supply,21,MT,3000
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,20,Beginning Stocks,21,MT,500
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,125,Domestic Consumption,21,MT,2500
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,176,Ending Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,88,Exports,21,MT,2000
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,28,Production,21,MT,5000
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,178,Total Distribution,21,MT,5500
577400,"Almonds, Shelled Basis",IR,Iran,1967,1968,1968,0,86,Total Supply,21,MT,5500
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,20,Beginning Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,125,Domestic Consumption,21,MT,4658
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,176,Ending Stocks,21,MT,100
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,88,Exports,21,MT,3500
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,28,Production,21,MT,7258
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,178,Total Distribution,21,MT,8258
577400,"Almonds, Shelled Basis",IR,Iran,1968,1969,1969,0,86,Total Supply,21,MT,8258
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,20,Beginning Stocks,21,MT,100
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,125,Domestic Consumption,21,MT,1200
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,176,Ending Stocks,21,MT,100
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,88,Exports,21,MT,4300
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,28,Production,21,MT,5500
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,178,Total Distribution,21,MT,5600
577400,"Almonds, Shelled Basis",IR,Iran,1969,1970,1970,0,86,Total Supply,21,MT,5600
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,20,Beginning Stocks,21,MT,100
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,125,Domestic Consumption,21,MT,3300
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,176,Ending Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,88,Exports,21,MT,5800
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,28,Production,21,MT,10000
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,178,Total Distribution,21,MT,10100
577400,"Almonds, Shelled Basis",IR,Iran,1970,1971,1971,0,86,Total Supply,21,MT,10100
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,20,Beginning Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,125,Domestic Consumption,21,MT,2500
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,176,Ending Stocks,21,MT,245
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,88,Exports,21,MT,5355
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,28,Production,21,MT,7100
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,178,Total Distribution,21,MT,8100
577400,"Almonds, Shelled Basis",IR,Iran,1971,1972,1972,0,86,Total Supply,21,MT,8100
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,20,Beginning Stocks,21,MT,245
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,125,Domestic Consumption,21,MT,2645
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,176,Ending Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,88,Exports,21,MT,5600
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,28,Production,21,MT,9000
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,178,Total Distribution,21,MT,9245
577400,"Almonds, Shelled Basis",IR,Iran,1972,1973,1973,0,86,Total Supply,21,MT,9245
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,20,Beginning Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,125,Domestic Consumption,21,MT,2600
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,176,Ending Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,88,Exports,21,MT,5500
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,28,Production,21,MT,8100
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,178,Total Distribution,21,MT,9100
577400,"Almonds, Shelled Basis",IR,Iran,1973,1974,1974,0,86,Total Supply,21,MT,9100
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,20,Beginning Stocks,21,MT,1000
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,125,Domestic Consumption,21,MT,5800
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,176,Ending Stocks,21,MT,1200
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,88,Exports,21,MT,2500
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,28,Production,21,MT,8500
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,178,Total Distribution,21,MT,9500
577400,"Almonds, Shelled Basis",IR,Iran,1974,1975,1975,0,86,Total Supply,21,MT,9500
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,20,Beginning Stocks,21,MT,1200
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,125,Domestic Consumption,21,MT,5800
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,176,Ending Stocks,21,MT,1650
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,88,Exports,21,MT,2000
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,28,Production,21,MT,8250
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,178,Total Distribution,21,MT,9450
577400,"Almonds, Shelled Basis",IR,Iran,1975,1976,1976,0,86,Total Supply,21,MT,9450
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,20,Beginning Stocks,21,MT,1650
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,125,Domestic Consumption,21,MT,6050
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,176,Ending Stocks,21,MT,750
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,88,Exports,21,MT,1850
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,28,Production,21,MT,7000
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,178,Total Distribution,21,MT,8650
577400,"Almonds, Shelled Basis",IR,Iran,1976,1977,1977,0,86,Total Supply,21,MT,8650
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,20,Beginning Stocks,21,MT,750
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,125,Domestic Consumption,21,MT,6150
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,176,Ending Stocks,21,MT,600
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,88,Exports,21,MT,2000
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,28,Production,21,MT,8000
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,178,Total Distribution,21,MT,8750
577400,"Almonds, Shelled Basis",IR,Iran,1977,1978,1978,0,86,Total Supply,21,MT,8750
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,20,Beginning Stocks,21,MT,600
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,125,Domestic Consumption,21,MT,5000
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,176,Ending Stocks,21,MT,600
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,88,Exports,21,MT,2500
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,28,Production,21,MT,7500
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,178,Total Distribution,21,MT,8100
577400,"Almonds, Shelled Basis",IR,Iran,1978,1979,1979,0,86,Total Supply,21,MT,8100
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,20,Beginning Stocks,21,MT,600
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,125,Domestic Consumption,21,MT,5500
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,176,Ending Stocks,21,MT,100
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,88,Exports,21,MT,2000
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,28,Production,21,MT,7000
577400,"Almonds, Shelled Basis",IR,Iran,1979,1980,1980,0,178,Total Distribution,21,MT,7600
